dates,satname,nzd0031-0000,nzd0031-0001,nzd0031-0002,nzd0031-0003,nzd0031-0004,nzd0031-0005,nzd0031-0007,nzd0031-0008,nzd0031-0009,nzd0031-0010,nzd0031-0011,nzd0031-0012,nzd0031-0013,nzd0031-0014,nzd0031-0015,nzd0031-0016,nzd0031-0017,nzd0031-0018,nzd0031-0019,nzd0031-0020,nzd0031-0021,nzd0031-0022,nzd0031-0023,nzd0031-0024,nzd0031-0025,nzd0031-0028,nzd0031-0029,nzd0031-0030,nzd0031-0031,nzd0031-0032,nzd0031-0033,nzd0031-0034,nzd0031-0035,nzd0031-0036,nzd0031-0037,nzd0031-0038,nzd0031-0039,nzd0031-0040,nzd0031-0042,nzd0031-0043,nzd0031-0044,nzd0031-0045,nzd0031-0046,nzd0031-0047,nzd0031-0048,nzd0031-0058,nzd0031-0059,nzd0031-0060,nzd0031-0061,nzd0031-0062,nzd0031-0063,nzd0031-0064,nzd0031-0065,nzd0031-0066,nzd0031-0067,nzd0031-0068,nzd0031-0069,nzd0031-0070,nzd0031-0071,nzd0031-0072,nzd0031-0073,nzd0031-0074,nzd0031-0075,nzd0031-0076,nzd0031-0077,nzd0031-0078,nzd0031-0079,nzd0031-0080,nzd0031-0091,nzd0031-0096,nzd0031-0097,nzd0031-0098,nzd0031-0099,nzd0031-0100,nzd0031-0101,nzd0031-0102,nzd0031-0103,nzd0031-0104,nzd0031-0105,nzd0031-0106,nzd0031-0107,nzd0031-0108,nzd0031-0109,nzd0031-0110,nzd0031-0111,nzd0031-0112,nzd0031-0113,nzd0031-0114,nzd0031-0115,nzd0031-0116,nzd0031-0117,nzd0031-0118,nzd0031-0119,nzd0031-0120,nzd0031-0122,nzd0031-0123,nzd0031-0124,nzd0031-0125,nzd0031-0126,nzd0031-0127,nzd0031-0128,nzd0031-0129,nzd0031-0130,nzd0031-0131,nzd0031-0132,nzd0031-0133,nzd0031-0134,nzd0031-0135,nzd0031-0136,nzd0031-0137,nzd0031-0138,nzd0031-0139,nzd0031-0140,nzd0031-0141,nzd0031-0142,nzd0031-0143,nzd0031-0144,nzd0031-0145,nzd0031-0146,nzd0031-0147,nzd0031-0148,nzd0031-0149,nzd0031-0150,nzd0031-0151,nzd0031-0152,nzd0031-0153,nzd0031-0159,nzd0031-0160,nzd0031-0162,nzd0031-0163,nzd0031-0164,nzd0031-0165,nzd0031-0166,nzd0031-0167,nzd0031-0168,nzd0031-0169,nzd0031-0170,nzd0031-0178,nzd0031-0179,nzd0031-0180,nzd0031-0181,nzd0031-0006,nzd0031-0041,nzd0031-0049,nzd0031-0050,nzd0031-0051,nzd0031-0052,nzd0031-0053,nzd0031-0054,nzd0031-0084,nzd0031-0085,nzd0031-0121,nzd0031-0154,nzd0031-0155,nzd0031-0156,nzd0031-0157,nzd0031-0158,nzd0031-0161,nzd0031-0171,nzd0031-0172,nzd0031-0173,nzd0031-0174,nzd0031-0175,nzd0031-0176,nzd0031-0177,nzd0031-0182,nzd0031-0183,nzd0031-0184,nzd0031-0055,nzd0031-0056,nzd0031-0057,nzd0031-0026,nzd0031-0027,nzd0031-0081,nzd0031-0082,nzd0031-0083,nzd0031-0089,nzd0031-0090,nzd0031-0092,nzd0031-0093,nzd0031-0094,nzd0031-0095,nzd0031-0185,nzd0031-0186,nzd0031-0086,nzd0031-0087,nzd0031-0088
2023-01-24 22:11:46.723000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.50,,,,,,,,,,,,424.85,482.63,484.86,328.95,265.91,206.89,344.35,360.34,,,,,,,,,,,,,,,,,,,,,,,,,,493.98,496.75,427.79,,194.10,238.01,253.70,270.90,,,,,525.19,479.92,448.94,461.40,,,,,,,,,,,498.29,505.92,,531.68,399.52,412.91,305.99,,,432.82,461.74,484.60,496.77,,498.48,510.06,502.28,,,,,,,,,,,,,,,449.56,410.09,,,
2023-01-31 22:17:58.841000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.62,287.88,,,,,168.82,229.48,180.22,173.61,,,,,184.45,276.06,284.99,541.89,440.54,391.90,440.47,536.42,534.07,493.96,513.21,512.13,506.87,278.86,385.27,332.26,258.31,,,,,,,,,,,,,,,,,,,,,,,,,301.03,312.49,296.37,294.10,,,,,,460.64,452.23,,,,,,,,,,,,,,,418.49,354.04,,,415.92,420.56,,,,,,,,,,,222.56,283.56,226.31,176.67,,,373.16,212.32,286.52,381.89,440.91,405.17,,,311.40,318.88,220.42,,,216.07,,,544.02,441.19,400.66,,,,261.91,389.18,360.33,281.51,210.77,527.83,,,,,,,,,,,299.26,511.85,532.82,,,,,,,,,,,,297.76,317.93,,,
2023-02-08 22:18:06.517000,L9,,513.86,463.70,529.80,346.35,447.47,,,,,,,,,,,528.83,530.28,524.43,495.81,,,,,,,,,,,,,,,,,,,,,,,,,,405.66,413.14,276.92,316.91,489.03,498.41,462.47,429.91,414.04,492.12,477.29,473.68,,,541.44,497.00,482.84,407.69,203.39,,461.62,431.12,,,,,,361.79,263.25,473.48,494.92,,,,,,,,301.90,306.87,294.65,303.34,550.42,459.11,435.68,,,,,,510.55,469.08,327.97,498.99,459.67,467.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.16,534.83,522.92,513.85,499.94,464.42,,,,,,,453.08,351.45,,,,,,,,,,535.19,526.34,370.61,529.09,529.58,525.85,417.92,328.73,315.60,363.51,293.34,,278.73,,,,,,,,,,,,415.38,322.26,,,
2023-02-09 22:11:45.094000,L8,517.68,514.16,508.43,469.55,514.94,496.57,539.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.47,436.51,397.79,410.94,246.41,402.29,466.74,491.41,428.26,423.50,396.27,445.38,379.45,415.60,555.92,,,,,,,,,,,,,,,,,,,,,,,,,,378.56,391.83,384.46,382.71,,,,,521.91,492.27,502.64,537.21,535.16,,,,,,,,,,368.12,507.20,261.10,257.96,409.56,252.72,,,,,,,270.80,439.35,489.81,484.71,527.71,545.40,371.53,345.28,,,,,,,,,,539.76,471.24,346.64,449.99,496.05,,,,,,,,,,562.71,525.14,514.81,,,,251.13,,423.06,481.36,536.68,,,,490.82,518.48,511.08,,,,,,,,,,,,,,,454.43,418.37,,,
2023-02-16 22:17:50.035000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.72,526.21,538.15,536.66,503.45,531.96,,,,507.61,498.69,493.71,506.30,548.90,,,,,,,,453.76,,,,,,,,,,,,,,,,,,,,,,,,,,310.72,312.52,299.62,301.59,,,,,,450.51,452.04,445.19,458.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.05,540.27,535.19,534.15,531.95,531.52,532.87,528.51,526.29,516.60,506.21,492.26,460.08,,536.24,,,,535.73,446.35,346.52,,,493.89,,,,,,544.77,525.74,527.28,525.10,528.91,525.63,341.36,405.99,321.46,311.47,360.30,284.47,524.08,,,,,,,,,,,,,353.13,311.02,,,
2023-03-04 22:17:37.574000,L8,,,,,,,,,,,,,312.26,183.44,,,,,,,,462.27,305.86,211.25,332.30,,,,,,,,,,,,439.07,292.13,,470.34,506.88,533.19,518.38,389.06,,,,470.71,505.06,550.95,495.02,339.12,341.82,329.05,266.03,298.79,335.06,,543.45,521.36,485.37,245.03,183.72,,532.49,511.80,441.55,441.90,273.41,,,,,,,,,,,,,,,310.68,314.78,299.06,302.43,,,,,,463.69,378.04,448.66,465.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.81,501.84,488.77,,,538.89,536.77,529.80,532.32,523.13,528.27,530.30,300.74,369.15,513.36,519.71,541.23,532.65,,279.04,,478.60,492.15,489.94,241.35,239.76,344.41,382.79,497.14,,,,,,539.68,,225.81,306.10,376.20,498.71,511.34,522.22,445.82,424.12,365.29,259.59,,,289.80,,461.78,509.95,374.15,409.71,313.48,337.77,536.43,,,359.76,319.39,397.66,556.16,482.48
2023-03-21 22:11:31.242000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.88,228.33,296.95,302.62,,,,,,,389.10,408.01,401.26,392.77,389.48,526.78,272.04,378.67,510.45,449.72,477.58,530.70,525.91,,,,,,,214.99,428.75,426.23,404.06,409.06,431.17,407.71,,,,,,,,,,,,,,,,,,,495.37,496.11,492.79,,,,,516.32,470.75,345.29,458.41,,,,,,,,,,,475.50,,,,,,,,284.41,420.58,446.37,539.49,,551.42,498.53,509.80,502.07,,,,,,,,,,,,,,,446.87,409.37,,,
2023-04-13 22:17:27.047000,L9,470.39,513.60,545.66,530.15,531.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.20,460.03,362.03,,,,,,,499.35,498.27,500.31,508.88,550.33,,,,,,,,,,,,,,,533.00,498.85,521.11,535.31,,,,,443.88,442.61,488.12,335.20,385.31,555.60,,,,,,311.98,318.12,299.25,295.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.60,542.74,540.33,534.21,508.12,540.95,529.59,529.27,528.52,396.17,551.18,525.22,458.92,,470.21,,,537.21,517.59,455.68,341.66,,,,,,,,,549.71,518.06,526.65,439.64,489.42,531.10,361.60,302.64,316.50,304.22,356.69,292.77,,546.22,,,,,,546.17,510.38,,,,,349.48,322.39,,261.78,372.37
2023-05-15 22:17:12.111000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.36,499.21,509.81,513.21,,,,,,,,,470.38,,,,,,,,,,,,,,,,,,,,,,,,,,316.37,323.64,308.54,308.21,,,,,,,460.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.84,539.88,535.13,534.98,532.46,533.35,532.22,528.71,525.84,514.13,501.22,488.95,458.17,,,,,,541.92,450.63,347.81,,,495.75,,,,,,546.30,524.11,529.17,528.72,525.61,522.83,519.70,524.69,331.32,309.67,358.24,284.92,512.74,,,,,,,,,,,,,376.61,323.05,,,
2023-05-23 22:16:53.942000,L8,457.56,429.39,436.72,532.07,535.69,,,,,436.22,531.22,398.07,501.91,448.34,492.58,547.73,466.61,532.24,506.06,493.85,,484.34,393.16,,384.53,547.37,516.30,437.08,459.98,463.83,453.07,465.38,470.12,,,535.41,481.41,508.58,494.52,529.25,500.68,512.71,303.64,335.83,399.13,430.79,437.00,452.13,299.70,533.41,522.07,480.14,466.54,487.64,491.73,382.44,440.53,432.50,544.04,,,,,,,,,,,,,,,,,,,,,,,,227.09,336.05,338.79,329.69,322.86,294.63,536.07,549.26,502.46,495.30,531.42,330.10,502.71,506.96,,,,,,,,306.09,300.87,234.06,198.99,,,210.62,290.24,312.28,321.94,352.49,390.32,383.70,338.95,312.08,,,,,,,,,539.84,539.83,535.04,530.84,530.92,528.22,521.89,521.29,511.57,517.54,514.64,308.64,315.19,307.15,307.94,,513.63,360.58,313.53,268.34,389.06,344.69,318.18,,,522.26,,,,244.31,305.29,534.45,518.18,517.29,396.89,514.76,511.99,194.89,257.56,282.56,283.30,341.23,,,258.16,344.30,,,,,,,,,,,335.86,298.16,505.06,528.52,515.34
2023-06-01 22:10:43.329000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.99,245.50,212.56,190.36,416.71,496.14,524.84,,,,,,,,,,,389.52,408.60,405.52,390.66,,,,,467.52,426.47,500.50,415.72,533.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.87,518.97,485.17,447.38,461.96,,,,,,,,,,,541.42,,,,,,,302.31,534.42,488.96,544.03,,,542.65,502.63,512.37,510.40,,,,,,,,,,,,,499.69,465.98,449.15,407.31,,,
2023-06-08 22:17:00.359000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.64,309.70,287.54,279.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.83,547.30,542.45,542.68,540.99,548.06,537.10,532.30,405.19,508.53,496.40,461.61,,,,,,,451.74,385.61,,,,,,,,,,533.53,535.67,535.22,329.66,314.95,334.64,407.49,332.19,327.06,365.71,464.96,468.71,,,,,,,,,,,,,371.37,326.32,,,
2023-06-09 22:10:48.959000,L9,502.16,488.84,473.20,436.55,515.42,517.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.37,508.56,472.22,,,,,,,508.07,480.17,548.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.24,395.79,396.43,383.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.61,506.42,467.43,481.96,,,,,,,,,,,,,,,,,,,423.41,480.33,531.80,,,,524.78,531.48,521.35,,,,,,,,,,,,,,,465.19,426.01,,,
2023-06-16 22:16:54.981000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.73,522.32,525.84,,,,,,,,,,,320.63,264.13,496.12,363.56,322.15,283.32,322.17,255.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.97,540.86,539.04,537.85,533.63,534.00,535.42,530.62,205.55,335.71,331.44,323.04,332.10,,,,,,,456.29,405.87,,,,,,,,,549.30,280.12,345.31,324.46,265.02,224.89,218.37,287.35,320.33,303.22,356.30,232.30,524.40,,,,,,,448.13,237.55,300.69,521.42,240.73,277.51,366.94,319.94,,,
2023-06-17 22:10:53.102000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.58,401.37,391.54,377.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.87,337.56,273.90,191.89,202.48,270.95,,,,,,,,,,,,,,,,,,,,,,,,,,294.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.39,274.90,365.11,295.19,174.89,177.81,197.66,467.29,,,317.90,326.24,318.62,330.38,314.42,252.79,324.73,447.46,348.66,,,,,,,,,312.38,480.56,521.34,,,,306.73,270.32,323.54,237.90,,550.07,481.84,476.99,506.54,325.25,274.01,,,,,312.30,330.49,549.57,468.96,457.28,,,,,,544.38,539.40,540.09,543.29,534.76,531.98,519.92,508.00,492.90,463.52,,,,,,,461.69,356.03,,,,511.19,420.35,473.24,446.49,316.87,,531.54,533.82,531.91,530.38,325.83,524.28,528.64,321.18,305.37,358.93,287.94,524.86,,,,,,,,,,,,,371.53,322.64,,,
2023-07-10 22:17:17.518000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.13,361.54,440.10,481.22,,,,,,,,365.35,381.48,,,,,,,,,,,,,,,,,,,254.61,280.68,250.42,,550.67,,,,,,,,,,,,,,295.82,314.54,301.70,295.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.51,453.87,,,,,,,,,,,527.41,350.53,,,,,,,,,,460.58,412.88,371.51,352.01,194.73,259.30,,,,,280.95,456.03,,,,230.80,378.82,,,,450.04,510.68,361.76,514.09,,,,,
2023-07-11 22:11:00.406000,L9,501.09,487.89,459.39,434.93,492.61,496.46,511.63,526.46,517.93,505.30,491.82,500.98,489.62,499.43,491.78,502.59,503.44,500.53,497.89,497.03,498.18,489.85,515.20,532.51,535.24,504.66,203.78,329.70,478.93,506.87,526.04,521.67,531.85,530.58,530.57,,287.73,242.39,390.14,438.87,392.96,360.19,358.19,400.38,513.26,,,,,,,,,,,,246.80,290.66,343.11,335.83,207.99,493.84,,,,551.91,400.76,456.01,,,,,,,,,,,,,,,253.19,195.60,195.06,246.26,494.74,,,,519.36,551.48,270.07,361.02,280.59,254.83,213.16,219.07,220.35,216.38,274.32,370.97,283.51,369.43,242.35,224.84,239.71,322.06,,,,,,,,,,,,,,,483.54,498.65,513.75,470.30,,,,,,,,,,,263.62,550.21,493.07,464.52,478.27,503.25,369.40,534.12,,,531.27,310.97,551.55,,,387.77,390.89,348.98,,,,,308.21,427.91,493.66,541.97,,,,512.62,528.63,522.96,421.92,300.43,,511.80,463.01,490.35,502.84,,,,,,,,460.44,412.94,,,
2023-07-27 22:11:03.005000,L9,482.56,518.70,505.89,462.84,487.42,481.54,504.19,518.38,514.15,499.37,376.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.10,520.95,531.72,490.61,351.40,,,,,,,,,,,,,368.44,327.63,232.92,232.98,268.28,436.51,494.47,412.96,520.51,,,,,,,,,,,,,,,,,,,,,381.90,403.90,399.43,386.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.21,,303.00,287.95,278.88,,,,419.39,377.76,,,,,,,,,,,,,,,,,,,,,,,409.39,371.75,517.04,,,,,,,,527.15,,,
2023-08-03 22:17:19.817000,L9,462.44,509.22,534.83,535.79,533.57,,,,,433.54,524.47,400.43,498.04,522.41,462.21,527.60,533.47,502.24,509.19,408.53,,,,,389.10,,452.80,435.14,464.35,455.38,413.74,467.21,472.34,355.00,,534.89,471.14,319.68,347.84,529.02,497.63,511.01,299.78,337.53,415.85,419.31,407.11,433.26,299.75,537.48,530.71,484.70,466.23,485.29,497.82,383.40,444.56,431.27,543.32,,,,,,,,,,,504.35,539.94,,,,,,,,,,,,240.63,344.06,348.31,339.62,330.54,329.38,506.28,532.89,,493.23,495.03,505.23,500.06,507.13,,,,,346.84,339.81,353.50,174.50,313.81,304.25,301.49,316.63,307.96,340.80,347.30,319.92,336.68,343.51,344.53,343.64,309.20,285.72,,,,,,284.21,371.45,,318.79,316.23,256.01,218.78,532.10,529.15,523.60,522.85,524.49,521.51,518.88,509.86,481.83,299.29,301.11,,376.06,503.70,417.81,545.86,273.10,399.10,300.42,,,524.91,308.38,285.27,336.87,309.24,346.83,312.15,520.38,519.19,520.82,517.65,516.73,511.17,476.75,268.72,281.11,333.97,,,277.60,388.24,378.29,,,,,,,,,,336.48,296.14,,,
2023-08-11 22:17:27.875000,L8,,,,,,,,,,,,,403.51,413.02,407.63,293.39,319.26,235.76,208.91,,,,,226.84,227.43,264.74,361.06,434.03,460.13,527.11,365.21,412.60,332.64,340.00,324.82,338.26,421.14,524.29,,,,,,299.47,286.12,552.84,497.60,497.48,510.04,552.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.82,330.69,312.13,312.31,191.03,,,,,473.81,482.86,454.48,479.43,,,,,,,346.83,188.81,309.58,307.93,296.09,382.34,339.03,338.89,,,,,,,,,,,,,,,,,,,543.18,540.40,540.15,535.84,535.93,533.72,538.53,532.97,530.10,515.83,501.04,486.96,458.29,,516.70,,516.88,,536.77,444.02,336.76,,,502.38,,,,,,547.11,530.80,531.24,365.16,528.87,525.97,523.42,411.22,331.37,301.39,354.60,281.30,500.76,533.75,284.40,308.79,,,,,,,,,,354.58,317.54,,,
2023-08-12 22:11:11.436000,L9,325.56,301.11,320.24,346.52,359.24,482.81,505.88,518.26,511.50,493.25,481.86,487.86,,,492.78,506.31,507.15,503.11,501.04,501.07,502.10,493.99,515.30,532.81,538.77,508.74,512.18,514.12,500.24,511.97,529.95,523.84,537.01,535.83,535.47,531.20,521.85,508.76,476.08,516.04,390.90,410.00,530.46,536.93,540.16,541.02,522.12,548.11,526.30,541.91,541.14,482.53,,,,,425.29,473.88,533.75,,,,,,,,,,,,,,,,,,,,,,,,,332.07,338.17,366.20,388.93,411.50,409.26,410.91,212.77,,,,521.91,496.17,499.43,532.57,528.64,,540.31,496.32,430.80,420.90,553.43,,,,,,,,,,,,,,,,,546.96,446.07,428.38,,,,,,,,,,,,,329.18,351.76,369.85,295.95,,491.75,421.11,541.47,,,449.63,519.82,,,,505.60,,,,,,,234.01,289.09,416.35,385.13,278.06,283.81,379.88,,,206.46,479.40,525.59,542.22,517.67,465.38,,,,,,,,,,188.94,410.22,,,
2023-08-20 22:11:23.591000,L8,504.07,494.57,482.97,468.25,499.35,508.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.64,392.06,388.48,377.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.42,391.43,530.39,453.66,,,,,,,,,554.69,522.44,543.23,,,,,,,,,,,,,,,,231.11,367.66,,,,,,,547.61,485.94,,,,480.93,516.54,,,,,,,,,,,,,,,,
2023-08-28 22:11:20.303000,L9,502.89,497.56,492.17,457.64,533.09,532.71,,,539.36,534.66,512.83,529.81,491.70,503.72,497.82,507.82,509.86,504.35,502.11,505.75,505.08,497.02,522.09,537.01,543.87,510.64,519.52,519.15,518.73,518.15,536.44,527.75,541.32,540.71,536.92,534.06,528.66,532.47,520.89,522.31,526.64,529.30,537.55,545.87,,186.67,309.49,531.84,513.58,470.52,520.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.01,381.55,372.22,371.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.74,505.90,467.65,473.43,534.33,530.17,,,,,,,,,,,,,,,,,423.74,483.60,532.76,,,,524.87,515.95,517.08,,515.43,528.09,519.20,488.41,,,,,,,,,,462.57,426.51,,,
2023-09-13 22:11:29.496000,L9,,,,,,,,,,,,,,,,,,,,,,,528.84,535.95,548.00,247.93,,,535.41,326.80,251.41,,,,405.61,508.23,502.41,,540.24,,,,,493.81,450.42,,,,,,,,509.31,530.85,465.86,409.84,435.66,394.82,461.38,460.77,499.90,,,,,,,,,,,,,,,552.92,362.79,351.03,442.41,316.76,344.49,304.63,300.03,,,,,,373.88,380.20,345.31,388.75,266.59,,,,,,,,,,175.97,242.85,359.18,404.61,,,,,,,,,377.15,240.75,300.31,456.45,250.65,,237.72,274.77,208.77,248.23,318.43,345.36,411.76,473.29,,,,,284.65,277.44,301.51,313.12,344.34,484.94,453.16,,,,369.46,357.30,440.50,467.14,520.65,503.94,535.49,,,,291.73,336.69,382.68,406.20,402.28,458.93,351.95,401.78,429.63,483.88,556.01,488.70,470.25,,,519.37,,,,522.03,473.67,,,,,,,,,,463.64,434.69,,,
2023-09-20 22:17:40.026000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.22,531.17,540.00,538.15,504.41,,,,,,500.74,493.97,511.76,553.01,,,,,,,,460.63,,,,,,,,,,,,,,,,,,,,,,,,,,318.92,327.98,314.79,315.03,189.01,,,,,461.26,455.01,446.63,459.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.49,539.35,541.13,535.96,533.31,532.97,533.86,530.37,526.95,516.73,503.01,491.75,460.46,,530.08,,,,543.43,451.45,343.95,,,496.12,,,,,,545.96,527.84,531.30,530.47,528.15,524.02,522.54,525.56,320.46,300.78,351.24,287.46,,,,,,,,,,,,,,346.08,308.04,,,
2023-09-28 22:17:43.092000,L8,,,,,,,,,,,,,,,,,,,,,,210.87,430.34,,,416.14,521.64,340.55,390.46,306.25,411.01,341.41,542.13,,,403.07,505.43,536.20,544.01,542.16,,356.69,438.72,418.16,,494.92,492.80,489.55,491.63,552.45,,,,,,,,,,,,,,,,,,,384.54,,,457.13,270.98,,,,,,,,,,,312.60,317.20,304.99,306.32,,,,,472.11,466.30,457.49,455.45,466.72,,,,,,,,292.28,279.15,290.90,279.46,280.65,,,,,,,,,,,,,,,,,,,,,550.29,513.95,544.79,530.23,516.41,523.70,528.01,523.69,520.00,520.79,504.25,491.08,460.12,,538.73,,525.64,,540.41,416.15,338.35,499.97,282.02,498.55,,,,,,546.89,524.20,529.37,531.25,528.53,527.20,525.60,527.50,318.34,305.41,356.03,,497.86,534.89,,,,,,339.31,368.75,495.95,,,,352.39,310.42,276.83,227.74,
2023-09-29 22:11:26.883000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.77,407.33,400.47,389.95,,,,,526.50,501.54,511.29,538.50,527.89,434.29,444.91,430.27,425.61,428.59,468.67,441.31,430.52,236.16,245.27,225.72,307.94,281.17,455.08,474.97,457.55,503.56,509.28,504.44,539.43,454.37,245.53,338.70,257.13,275.57,,,,,,,,,,,,,258.61,531.67,477.99,409.33,461.56,,,,,,,,,,,540.12,,,,,,,295.96,297.87,495.30,538.98,,,,502.65,511.66,510.41,,,,,,,,,,,,,,,452.61,413.01,,,
2023-10-14 22:17:45.774000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.49,502.95,514.05,560.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.25,322.06,303.25,303.13,178.97,,,,,,,444.54,459.19,,,,,,,,,,,,,,,238.31,295.79,353.16,,,,,,,,,,,,,,,,543.36,539.44,540.30,535.94,535.52,534.23,535.57,206.69,250.38,510.83,500.70,489.94,453.77,,,,,,545.49,451.67,348.51,,,495.59,,,,,,548.69,292.07,531.56,367.68,529.32,313.72,521.41,518.31,284.67,295.99,347.65,288.50,,,,,,,,,,,,,,399.31,317.24,,,
2023-10-15 22:11:39.127000,L9,326.32,317.29,371.56,262.53,486.22,472.51,502.70,509.58,499.89,492.08,485.58,495.69,487.01,497.67,491.23,498.77,501.11,497.12,497.23,494.99,497.52,489.39,511.40,527.69,532.14,503.82,506.68,507.43,502.79,505.23,518.37,520.08,531.65,529.64,533.28,527.71,517.03,525.70,513.04,464.03,388.37,518.38,528.54,535.65,411.26,,439.21,448.08,404.30,423.00,376.92,446.43,,465.85,445.44,426.76,412.80,472.81,401.71,531.51,269.31,317.06,491.24,256.19,360.34,401.60,512.90,509.71,436.71,,,,,,280.63,243.47,,,,,,,,,,,379.43,398.39,395.49,253.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.23,478.98,452.41,464.79,454.10,523.78,538.41,,,520.94,521.95,471.04,474.60,461.43,,,,,,,,,427.35,487.21,537.32,,,,504.69,513.75,511.45,427.32,326.00,216.03,508.74,467.73,522.59,449.44,,522.18,525.81,465.78,428.39,549.44,,450.98,411.20,,,
2023-10-22 22:17:50.479000,L9,488.04,536.74,544.18,443.96,421.36,329.18,403.94,539.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.06,499.03,514.90,557.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.73,320.51,300.89,285.67,,,,,,458.92,433.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.67,542.06,537.69,537.17,534.28,533.54,534.00,531.68,531.39,517.80,508.03,494.28,461.81,287.05,,,,,544.26,452.25,347.72,,,,,,,,,550.15,529.29,532.23,529.91,529.75,526.97,524.51,407.45,325.20,306.00,356.02,289.48,544.96,,,,,,,,,,,,,352.01,316.97,,,
