dates,satname,nzd0248-0000,nzd0248-0001,nzd0248-0002,nzd0248-0003,nzd0248-0004,nzd0248-0005,nzd0248-0006,nzd0248-0007,nzd0248-0008,nzd0248-0009,nzd0248-0010,nzd0248-0011,nzd0248-0012,nzd0248-0013,nzd0248-0014,nzd0248-0015,nzd0248-0016,nzd0248-0017,nzd0248-0018,nzd0248-0019,nzd0248-0020,nzd0248-0021,nzd0248-0022,nzd0248-0023,nzd0248-0024,nzd0248-0025,nzd0248-0026,nzd0248-0027,nzd0248-0028,nzd0248-0029,nzd0248-0030,nzd0248-0031,nzd0248-0032,nzd0248-0033,nzd0248-0034,nzd0248-0035,nzd0248-0036,nzd0248-0037,nzd0248-0038,nzd0248-0039,nzd0248-0040,nzd0248-0041,nzd0248-0042,nzd0248-0043,nzd0248-0044,nzd0248-0045,nzd0248-0046,nzd0248-0047,nzd0248-0048,nzd0248-0049,nzd0248-0050,nzd0248-0051,nzd0248-0052,nzd0248-0053,nzd0248-0054,nzd0248-0055,nzd0248-0056,nzd0248-0057,nzd0248-0058,nzd0248-0059,nzd0248-0060,nzd0248-0061,nzd0248-0062,nzd0248-0063,nzd0248-0064,nzd0248-0065,nzd0248-0066,nzd0248-0067,nzd0248-0068,nzd0248-0069,nzd0248-0070,nzd0248-0071,nzd0248-0072,nzd0248-0073,nzd0248-0074,nzd0248-0075,nzd0248-0076,nzd0248-0077,nzd0248-0078,nzd0248-0079,nzd0248-0080,nzd0248-0081,nzd0248-0082,nzd0248-0083,nzd0248-0084,nzd0248-0085,nzd0248-0086,nzd0248-0087,nzd0248-0088,nzd0248-0089,nzd0248-0090,nzd0248-0091,nzd0248-0092
2023-04-07 22:06:04.212000,L8,,,,,230.47,252.56,318.01,313.27,322.55,273.99,292.74,286.68,281.60,278.34,269.28,282.22,282.23,330.49,331.96,330.04,325.56,330.56,339.38,348.74,310.33,309.63,314.67,316.18,313.67,344.50,337.45,350.50,351.75,359.73,367.02,363.34,345.06,341.94,343.34,342.50,331.23,334.77,,,236.39,346.73,361.59,365.61,352.16,349.93,345.25,349.45,321.56,366.63,365.16,377.56,367.29,368.61,356.89,355.15,368.89,321.67,364.36,354.94,264.88,191.28,354.34,343.99,338.64,337.33,346.96,355.02,362.21,367.46,348.13,343.91,342.90,358.13,346.72,334.67,323.47,362.36,348.79,343.36,354.68,355.82,322.66,311.92,367.77,387.86,367.93,368.19,356.94
2023-04-23 22:05:33.182000,L8,,,,,212.60,234.80,254.92,266.87,265.34,256.00,274.64,274.91,263.90,261.67,258.74,275.19,271.29,270.32,274.42,275.11,291.91,289.93,290.07,296.50,303.75,308.03,,,284.38,301.25,269.48,,,,,,,,,,,,,,202.97,294.93,300.24,276.48,264.22,293.31,301.50,295.46,300.22,294.73,299.12,293.04,294.16,296.26,289.85,294.84,300.46,294.07,296.19,297.47,247.85,169.64,182.41,280.92,298.85,303.07,306.10,302.45,282.37,269.95,280.10,289.60,303.66,300.87,304.20,281.13,285.66,279.42,305.55,308.03,318.66,306.18,302.06,298.34,287.10,292.00,314.41,320.54,318.55
2023-04-23 22:05:57.137000,L8,,,,,213.65,236.44,255.95,269.47,267.34,258.65,276.51,276.65,265.90,263.55,259.72,276.40,273.51,271.64,275.70,275.89,293.54,291.93,291.62,297.79,306.09,312.23,,,288.04,305.58,352.62,,,,,,,,,,,,,,203.27,295.94,302.23,279.06,267.85,295.64,303.61,297.74,301.70,296.51,301.21,294.73,296.12,298.59,291.61,296.87,302.22,296.38,297.89,298.52,251.45,172.05,183.71,282.63,300.35,304.40,307.42,303.84,284.22,273.02,282.45,291.27,304.97,303.19,307.82,284.83,289.85,281.67,306.39,309.68,320.26,308.07,303.87,299.38,292.60,293.58,316.29,321.70,320.73
2023-05-25 22:05:20.631000,L8,,,,,216.22,228.91,267.12,290.31,285.36,280.13,288.02,290.84,283.70,278.44,262.53,279.04,280.70,273.80,281.85,283.59,305.88,309.73,314.43,312.05,311.57,311.26,313.02,317.25,313.08,315.71,304.28,314.72,318.89,180.97,188.06,194.84,200.63,226.27,186.53,216.30,,,,166.56,228.99,309.48,325.75,330.27,328.84,327.15,323.19,320.29,322.18,324.02,327.17,321.74,319.25,325.44,322.04,315.75,318.48,320.44,321.32,321.57,263.48,184.97,273.74,304.21,311.74,316.51,318.01,322.07,322.24,322.12,321.74,319.46,322.45,322.05,325.22,304.95,302.16,298.48,316.12,324.50,331.49,317.13,316.23,309.25,287.91,295.89,323.65,334.28,294.97
2023-05-25 22:05:44.594000,L8,,,,,213.39,225.55,264.62,288.02,282.94,277.00,285.70,289.05,280.58,275.90,260.88,277.87,278.89,271.93,279.74,281.40,303.56,307.46,311.77,310.36,309.93,309.62,311.19,315.41,311.46,313.87,300.49,312.77,317.45,318.77,316.25,319.25,321.22,312.88,309.16,211.28,,,,,226.99,307.78,323.08,327.70,325.52,323.31,320.58,317.38,319.05,321.05,324.51,316.66,316.37,321.00,318.89,313.14,315.58,317.57,317.06,317.11,259.09,182.66,270.50,302.72,309.62,315.00,316.53,320.50,320.35,320.11,319.21,317.76,321.12,319.94,323.16,302.67,298.56,294.87,312.74,322.81,329.31,315.59,314.13,307.22,286.01,290.57,316.92,331.93,288.51
2023-06-10 22:05:27.865000,L8,554.71,237.00,284.34,,,206.10,414.43,262.22,260.25,257.28,277.86,275.40,263.50,254.05,248.85,262.28,245.73,235.21,249.74,253.37,280.53,280.46,295.12,291.63,303.79,298.85,298.27,299.99,297.57,304.78,285.00,301.61,301.40,308.88,293.73,295.41,305.54,286.98,268.65,,,,,,,243.75,274.75,278.85,251.43,282.80,292.44,294.56,282.37,276.21,246.01,232.80,276.52,284.57,281.87,280.72,277.26,275.76,284.77,282.14,233.15,,248.92,281.26,289.38,304.76,309.60,306.49,293.97,288.22,294.08,307.39,306.77,287.28,283.40,255.10,275.21,275.14,306.44,313.60,322.61,304.62,301.56,303.60,290.20,264.41,331.68,302.75,244.44
2023-06-10 22:05:51.824000,L8,544.66,312.37,279.91,,,199.00,413.10,250.74,258.25,255.78,276.10,273.39,262.37,250.95,246.69,260.73,244.57,231.80,247.79,250.07,278.17,278.56,292.44,289.47,302.42,297.06,296.07,297.66,293.88,303.43,282.00,293.16,298.74,302.84,291.90,293.22,302.52,284.32,267.36,,,,,,,,,,,279.73,289.06,291.73,281.26,273.03,236.65,226.96,274.45,282.57,280.22,278.88,274.10,273.47,283.15,279.49,232.00,,234.44,279.39,287.50,303.33,308.06,305.21,291.55,285.71,291.41,305.09,305.19,285.59,280.51,252.92,254.67,272.81,304.38,311.65,321.07,303.31,300.06,301.52,286.84,260.73,327.59,294.94,239.14
2023-07-28 22:05:50.970000,L8,,,,,204.27,211.97,244.10,251.42,254.21,247.11,265.18,242.30,256.08,242.03,243.00,265.91,256.60,254.11,262.66,261.62,280.66,279.53,280.83,285.63,237.87,226.37,238.36,229.37,225.93,225.23,217.68,211.11,210.11,214.49,222.28,234.30,238.48,244.80,205.14,,,,,,200.32,270.61,287.77,287.15,286.59,283.70,297.89,276.51,283.26,279.98,279.83,276.98,276.09,278.01,274.13,278.90,280.02,277.60,284.06,289.24,224.51,,206.55,276.72,287.79,292.51,296.18,285.11,297.76,290.11,292.46,292.80,297.13,284.21,283.75,262.59,254.39,260.11,290.68,296.54,304.90,292.60,278.07,282.52,253.82,251.76,282.44,301.55,276.94
2023-07-28 22:06:14.924000,L8,,,,,220.56,235.67,265.29,282.90,280.06,272.10,286.40,281.45,276.85,272.33,260.18,278.50,279.58,269.62,280.34,282.03,301.79,303.52,307.33,305.96,303.61,305.38,309.96,312.13,305.38,308.04,291.22,304.00,312.59,307.41,305.69,312.43,315.17,294.12,277.29,209.27,,,,,227.62,297.93,316.13,306.01,310.77,308.28,314.57,304.23,301.78,305.16,303.41,295.26,291.75,293.81,290.95,301.20,303.84,300.27,303.28,308.98,253.40,183.81,258.73,297.57,303.98,310.58,313.11,314.29,314.98,314.95,312.28,313.41,315.36,310.81,314.72,296.69,295.35,288.57,309.87,318.23,322.06,309.43,307.13,306.19,286.47,297.38,310.79,324.29,316.44
2023-08-05 22:05:47.142000,L9,,379.10,374.02,382.85,229.27,241.10,265.41,282.90,282.25,270.65,286.41,282.68,275.81,272.53,265.76,279.41,371.60,381.37,384.63,386.81,367.47,304.81,307.80,309.02,310.62,308.49,312.27,314.33,315.66,312.97,304.68,312.86,318.49,319.82,312.76,320.94,354.35,362.65,367.05,368.09,381.69,384.89,,,231.16,302.66,317.98,319.40,318.40,316.42,320.84,413.01,403.71,400.37,381.11,394.83,403.58,412.28,370.12,394.85,404.91,387.54,362.25,348.64,268.81,187.71,268.51,304.58,311.53,316.51,318.69,317.95,320.03,320.28,321.18,319.46,320.32,316.76,323.25,304.54,302.66,290.04,301.68,317.56,325.10,364.54,357.49,387.03,333.49,368.78,360.60,361.43,348.32
2023-08-21 22:05:52.129000,L9,,,,,231.67,256.59,271.90,286.26,282.14,278.13,286.87,286.37,280.94,276.06,267.71,281.99,278.19,278.39,282.62,285.07,304.55,306.47,307.64,311.15,314.25,310.05,312.67,313.18,315.85,361.39,334.25,335.46,355.01,353.25,360.07,356.48,358.22,348.76,284.16,209.43,351.84,388.84,402.82,423.33,238.37,309.12,323.68,317.10,324.55,319.05,322.34,317.75,312.20,315.16,311.39,303.86,297.94,304.32,297.51,311.60,312.95,311.14,361.81,316.16,270.47,398.36,409.71,397.45,359.14,360.74,379.53,411.08,396.72,371.39,371.28,347.82,344.01,362.96,360.90,363.22,338.44,367.10,362.52,367.67,340.55,347.16,371.33,379.72,387.86,376.79,356.54,352.48,376.30
2023-08-21 22:06:16.088000,L9,,,,,229.95,255.35,269.93,285.54,281.30,277.87,286.81,285.97,280.07,276.58,266.50,281.72,277.69,276.97,282.32,283.72,303.83,305.87,307.46,310.56,313.93,309.61,312.34,312.51,315.88,361.27,353.09,334.40,354.26,353.18,359.56,355.84,357.68,348.55,372.93,369.66,352.60,389.01,401.63,422.93,235.73,307.96,322.64,316.07,322.20,318.23,321.67,316.65,311.02,313.63,310.00,303.12,297.47,303.27,296.72,310.86,312.43,310.52,317.35,315.39,271.67,398.51,384.60,397.51,359.42,360.31,379.05,410.29,396.68,371.61,371.22,347.44,343.81,358.78,360.57,362.23,337.66,366.76,361.87,367.24,340.74,346.97,369.99,379.71,386.39,376.52,355.98,352.43,374.65
2023-08-29 22:06:02.142000,L8,375.86,330.43,331.94,315.43,323.36,334.23,335.05,335.78,333.17,329.09,322.30,312.61,312.30,323.19,255.89,274.08,262.83,263.57,315.93,309.22,314.61,322.07,301.09,370.18,362.11,365.66,356.98,358.00,357.42,362.57,367.24,358.08,349.79,346.77,358.08,363.59,376.49,349.50,374.82,356.79,343.28,356.76,,,371.90,376.58,361.03,335.91,341.22,350.59,378.12,389.22,389.86,377.60,360.41,356.86,371.47,367.60,356.10,365.98,376.72,374.69,352.80,344.57,357.09,367.10,355.81,337.22,325.40,339.62,369.61,387.36,367.79,354.76,343.25,338.52,359.98,382.74,374.96,369.96,372.57,341.60,364.56,382.66,374.45,479.56,447.95,358.60,363.25,440.68,464.54,464.78,375.52
2023-08-29 22:06:26.093000,L8,305.75,329.66,325.66,256.67,321.50,332.59,334.42,335.48,332.83,328.83,321.16,312.30,312.38,319.50,255.09,273.10,261.33,261.94,272.32,331.19,313.63,321.42,297.65,370.02,361.15,365.35,356.90,357.34,200.81,197.81,207.34,204.92,182.39,186.75,182.60,208.71,376.15,383.30,374.40,356.04,343.02,356.54,,,371.59,376.30,360.51,335.76,341.01,350.77,377.73,388.37,388.67,375.92,360.17,356.54,371.16,367.41,354.03,365.09,374.43,372.62,352.03,343.91,352.40,365.29,353.87,336.78,324.78,339.20,368.40,385.09,367.16,353.60,342.67,338.07,359.11,381.12,372.95,367.91,369.26,340.87,363.41,380.85,371.57,356.36,354.46,357.64,359.38,386.23,445.66,453.26,373.90
2023-10-08 22:06:10.308000,L9,419.80,398.19,,170.76,247.76,259.50,286.70,290.88,287.18,286.67,294.97,292.28,291.07,282.45,278.95,289.37,288.53,291.21,293.09,289.71,308.53,309.25,313.42,315.71,319.93,318.83,321.07,322.65,323.82,315.90,309.47,315.48,321.26,392.05,356.58,345.60,352.70,311.65,286.64,227.13,,,,,244.34,313.81,326.85,375.01,359.37,361.96,394.70,319.88,326.43,323.93,321.84,315.23,311.85,312.67,309.02,317.30,318.85,318.18,324.13,326.87,272.89,192.47,279.42,312.25,324.52,318.52,323.47,323.75,328.79,326.68,326.40,329.08,326.73,325.00,330.02,307.44,322.07,322.17,401.65,380.37,372.01,330.00,319.85,319.07,323.71,328.07,341.13,343.25,361.90
2023-10-08 22:06:34.267000,L9,,,,170.25,246.85,258.87,285.68,290.93,287.14,286.26,294.91,292.87,290.76,282.46,279.06,289.67,288.12,290.76,293.01,289.51,308.47,309.00,313.17,315.68,319.86,319.16,321.03,322.53,323.90,315.67,309.26,315.42,321.21,371.62,376.71,344.95,353.44,311.33,286.10,226.16,,,,,243.56,313.86,326.62,343.50,360.76,363.24,394.60,319.23,326.02,322.99,321.25,314.71,311.19,312.06,308.69,317.10,318.56,317.80,323.91,325.62,271.85,191.86,279.47,312.58,323.87,318.65,323.45,323.68,328.89,326.69,326.38,328.79,326.92,324.82,330.17,307.00,321.88,321.82,326.65,329.17,337.69,399.37,400.41,409.32,399.75,327.89,340.95,343.22,361.40
2023-11-01 22:06:14.963000,L8,,368.77,354.78,,,,,,,,,,,,,,,,247.65,239.15,245.35,283.05,279.85,224.11,,,,,,,,,283.12,281.57,282.73,287.06,292.77,273.66,260.91,,,,,,204.62,276.95,293.84,301.99,296.17,,282.68,300.26,283.22,185.83,292.07,289.70,284.69,286.79,285.16,289.74,295.99,289.01,294.57,297.27,235.77,,250.32,292.38,331.56,309.00,314.68,309.11,312.81,312.55,297.52,271.08,299.04,286.72,314.66,289.02,300.90,297.89,311.91,313.84,326.54,309.19,305.64,301.87,307.67,308.58,328.80,316.74,343.50
2023-11-01 22:06:38.922000,L8,,367.37,,,,,,,,,,,,,,,,,,234.94,240.72,283.45,269.72,215.73,,,,,,,,,282.06,279.79,279.74,285.61,291.66,271.04,257.75,,,,,,204.43,276.80,293.10,301.41,296.29,,223.94,298.79,282.59,297.00,291.55,288.49,284.10,286.64,284.75,289.15,295.77,288.64,294.52,297.19,231.01,,252.73,292.46,331.19,309.27,314.18,309.81,313.27,310.97,296.80,269.30,300.00,287.28,315.47,285.95,301.92,297.05,312.50,313.84,326.26,305.69,302.78,302.42,306.84,307.16,326.21,316.63,337.17
2023-11-09 22:06:12.836000,L9,,,,,235.41,260.21,280.64,289.20,283.31,276.59,290.79,289.25,287.83,277.88,277.83,285.33,284.68,281.96,291.98,289.83,306.76,310.96,310.55,315.50,315.13,317.19,317.21,322.09,322.07,315.55,310.73,316.63,322.41,187.07,175.11,205.55,200.10,225.93,287.23,223.96,,,,,236.28,307.59,324.13,324.59,320.83,321.07,324.56,318.31,325.20,323.07,323.39,318.47,311.97,314.85,314.22,315.52,318.54,317.91,322.15,326.90,263.35,188.96,277.78,312.84,322.48,323.34,322.28,321.69,327.31,361.22,336.79,325.68,325.47,321.48,332.99,305.23,320.89,318.60,327.14,329.21,339.78,334.26,318.31,318.29,323.62,326.83,338.20,342.66,501.98
2023-11-09 22:06:36.795000,L9,,,,,242.03,265.66,283.93,293.76,285.45,281.19,294.24,291.57,289.99,280.22,280.86,289.01,288.30,288.01,299.76,293.25,309.37,314.00,314.14,318.11,318.43,320.94,319.36,324.68,325.41,318.18,314.71,320.77,327.00,325.32,321.44,339.22,330.79,318.75,290.06,227.43,,,,167.48,241.21,311.92,327.80,328.74,323.72,323.13,327.09,321.75,328.21,327.37,327.51,323.82,315.02,318.17,317.84,319.21,322.87,320.40,324.84,330.48,263.79,191.10,282.10,315.28,327.00,326.86,324.45,324.21,329.62,363.24,340.98,333.71,328.13,324.47,336.39,305.89,324.19,320.14,330.40,331.89,360.74,336.36,320.06,321.78,325.74,329.93,341.86,345.54,505.93
2023-11-25 22:06:20.599000,L9,346.76,298.95,300.76,308.83,296.18,308.95,311.39,335.52,335.83,347.16,332.47,326.33,339.00,356.15,342.78,341.68,323.82,328.01,332.44,337.11,339.69,334.17,342.76,344.68,340.95,338.56,347.52,356.48,375.00,372.31,371.95,384.80,340.30,341.41,360.19,353.20,335.55,350.19,357.29,401.12,384.06,382.10,,251.18,372.99,379.15,372.56,372.25,355.55,341.27,346.76,374.64,392.19,394.12,364.88,365.27,382.43,347.15,342.43,359.75,361.72,360.77,369.91,375.17,340.95,343.75,318.93,346.59,340.02,345.63,364.09,360.21,356.28,352.42,343.85,350.80,366.94,374.37,377.89,380.47,385.75,373.91,372.54,364.21,363.76,348.54,357.38,359.04,361.87,371.52,371.64,368.33,370.46
2023-11-25 22:06:44.562000,L9,347.64,357.73,360.94,359.77,356.78,363.01,351.27,335.66,336.06,348.65,333.91,327.11,339.90,356.22,344.84,343.39,324.50,328.17,332.65,337.82,340.19,335.13,343.61,345.39,341.82,339.19,348.02,356.37,377.57,372.92,372.57,385.69,341.82,341.92,360.45,353.79,335.48,350.47,357.86,402.01,385.01,338.49,389.77,273.24,374.00,380.03,372.87,372.73,356.29,341.85,347.34,374.21,392.81,398.10,365.33,365.68,383.41,347.76,342.71,359.44,362.29,361.15,370.49,375.87,378.41,385.23,354.75,347.15,340.26,345.92,364.11,361.07,357.20,353.18,344.13,351.30,367.32,374.85,378.56,380.95,389.21,373.87,373.09,364.40,363.88,348.98,356.87,359.34,361.76,371.89,372.53,369.17,371.00
2024-01-12 22:06:18.916000,L9,444.72,432.30,447.78,440.26,440.43,508.08,471.38,352.72,451.08,474.10,484.01,484.07,480.31,324.17,420.36,431.04,330.20,408.98,435.08,417.76,342.02,337.19,338.41,348.64,365.19,527.69,476.89,478.65,449.15,401.00,365.19,360.47,380.97,390.79,390.44,354.29,384.25,341.01,336.81,386.96,427.08,403.23,396.79,399.54,424.37,413.11,432.12,471.82,439.38,457.31,370.26,388.29,422.90,414.80,440.88,435.60,379.47,376.03,373.57,351.91,354.07,412.34,391.61,381.72,376.70,416.73,392.02,411.08,428.52,354.69,365.32,422.43,390.67,413.97,361.10,408.49,380.14,404.97,451.30,359.46,372.07,413.39,440.51,429.28,428.07,358.72,368.08,422.55,429.27,454.01,484.35,469.47,462.82
2024-01-12 22:06:42.879000,L9,445.38,501.31,446.37,360.89,439.00,485.47,346.23,475.43,451.21,433.91,483.37,447.59,481.61,324.46,420.10,431.42,396.11,441.24,432.34,505.24,426.56,336.93,339.04,349.29,363.90,529.53,476.39,477.81,452.03,400.07,421.05,361.58,380.42,392.72,388.33,354.16,341.56,340.82,336.59,386.49,427.18,402.17,397.55,399.35,380.77,380.76,383.05,390.46,431.07,467.38,373.64,389.28,422.74,414.49,439.90,441.10,380.49,376.44,373.36,351.05,353.52,410.85,416.86,424.15,374.72,418.44,391.11,409.65,429.66,356.08,366.90,420.93,390.70,413.58,361.54,407.98,381.34,407.24,449.92,359.15,367.80,470.98,457.74,475.84,427.58,358.56,368.18,421.93,430.72,459.81,485.10,472.08,556.22
2024-01-20 22:06:07.304000,L8,,,,172.14,236.54,255.65,279.55,292.98,296.04,282.20,299.09,296.33,291.37,281.72,278.25,290.30,283.42,290.74,287.50,285.89,306.38,315.34,316.36,315.25,319.66,316.74,321.22,321.71,324.37,316.80,313.94,323.67,327.39,332.64,326.35,324.69,323.09,313.43,290.80,222.14,,,,,242.47,309.95,330.02,325.77,326.52,330.70,334.37,320.84,322.41,326.40,329.18,324.73,321.89,327.78,327.72,328.12,323.72,329.88,328.04,331.22,267.80,192.55,286.75,317.12,320.97,323.03,324.37,324.94,330.67,329.13,325.90,330.51,324.70,321.36,325.03,300.69,317.23,309.86,319.80,325.42,327.94,313.31,309.03,305.47,316.01,325.81,340.55,340.39,348.33
2024-01-28 22:06:18.213000,L9,316.64,309.79,169.81,176.40,235.73,262.15,281.30,289.03,286.72,284.21,330.99,315.97,304.56,335.49,353.96,330.45,352.16,336.47,333.00,340.87,312.87,317.37,328.71,341.79,352.65,360.75,346.44,371.07,367.60,363.63,336.42,367.92,338.60,336.64,344.65,338.87,336.64,324.20,322.69,322.76,,,,176.82,243.72,307.75,329.18,330.83,327.59,328.45,372.46,359.56,343.88,341.77,347.29,341.33,382.40,374.57,367.83,346.34,353.18,352.22,375.38,353.57,266.78,193.86,289.06,373.89,372.16,343.71,343.11,347.32,355.26,352.28,366.44,361.83,338.17,328.40,336.11,325.46,339.98,343.45,365.45,363.72,348.81,342.09,348.82,335.39,351.33,357.43,365.06,370.02,368.92
2024-01-28 22:06:42.172000,L9,318.47,312.02,294.55,184.54,237.47,265.21,283.63,291.59,289.65,290.20,331.95,317.69,305.92,337.72,354.68,333.61,353.54,338.49,334.29,342.35,315.62,318.68,329.71,344.78,355.59,361.58,348.81,369.95,368.61,366.49,353.89,373.56,339.04,338.17,358.97,342.02,337.91,326.00,324.50,323.28,,,,184.51,247.36,310.53,334.62,336.30,330.16,380.93,375.04,360.50,345.10,340.95,348.24,355.18,383.29,382.03,369.98,350.29,353.68,355.47,375.62,365.37,369.15,196.05,348.06,372.62,373.62,344.26,346.60,348.23,356.70,354.30,366.95,362.63,338.74,329.17,336.81,330.63,340.58,345.32,367.18,366.00,350.68,342.82,350.52,336.27,355.61,359.37,365.71,370.98,370.65
2024-02-13 22:06:17.947000,L9,,,,168.38,236.14,251.00,278.43,287.84,287.42,276.61,289.92,293.00,288.82,278.85,274.39,288.46,284.45,287.26,286.63,374.24,383.02,378.10,366.40,315.09,315.27,314.66,369.25,384.54,389.00,395.13,396.36,390.94,395.06,322.26,322.42,321.49,320.83,313.93,358.13,369.91,373.55,384.86,375.09,384.75,395.27,405.40,413.09,415.08,324.86,327.18,394.15,370.56,361.54,381.45,377.89,321.78,317.99,367.45,389.12,382.60,316.63,319.84,320.74,318.79,261.62,395.05,387.55,389.64,386.76,393.13,379.50,381.48,382.69,387.62,391.19,325.71,325.93,325.38,344.66,363.93,351.95,356.34,381.65,377.28,370.14,327.41,319.28,357.99,385.30,389.48,399.81,388.18,363.96
2024-02-13 22:06:41.897000,L9,,,,,233.26,249.77,274.42,286.48,284.97,274.55,287.39,290.71,287.01,276.96,271.31,285.62,282.44,282.51,286.36,286.43,303.53,308.74,313.26,314.27,313.95,312.58,318.01,318.28,318.12,314.63,309.88,316.46,318.90,321.09,320.50,320.26,319.60,313.64,372.25,368.77,349.00,383.41,378.06,,233.57,306.07,327.06,326.01,323.84,326.50,381.68,355.32,360.25,350.87,377.03,379.49,317.46,319.63,315.47,317.33,315.96,318.08,319.49,317.85,264.97,186.26,278.13,308.22,317.34,318.03,322.68,319.30,322.91,324.03,322.82,323.93,324.67,325.56,343.00,339.34,349.07,384.78,380.68,375.98,369.31,328.03,318.52,313.71,320.07,324.05,336.47,341.96,361.52
2024-02-29 22:06:11.471000,L9,,,,165.08,233.74,245.55,262.80,286.85,295.65,365.55,309.34,294.38,295.13,282.06,274.30,289.25,286.97,291.05,292.42,290.85,308.84,321.22,320.15,318.53,321.93,321.11,326.41,321.74,322.60,317.87,316.58,323.48,325.31,327.82,326.99,324.26,323.23,317.51,295.80,228.47,,,,,241.85,308.21,334.25,331.97,330.25,335.22,337.18,337.08,335.72,366.23,370.44,380.78,395.42,326.26,321.70,321.87,321.26,324.03,325.60,325.40,265.57,191.92,285.46,314.46,322.72,322.15,324.43,324.59,352.00,326.82,404.73,372.54,359.91,356.16,334.82,305.93,318.99,323.76,326.46,329.10,333.86,331.61,322.29,317.11,324.90,327.51,340.15,343.51,360.63
2024-02-29 22:06:35.434000,L9,,,,,232.40,244.73,260.59,284.15,289.95,360.40,304.62,292.63,292.26,280.12,272.65,287.33,285.87,288.09,290.84,289.58,307.40,319.56,318.94,317.27,319.61,317.72,324.99,320.16,321.23,316.51,314.42,321.21,323.96,326.26,325.19,322.92,322.21,314.77,291.51,223.39,,,,,238.90,306.79,332.46,329.57,328.13,333.00,335.06,334.99,333.27,365.96,370.31,379.83,395.38,324.34,319.27,320.31,319.50,322.15,323.75,322.07,262.96,189.95,282.94,312.76,321.79,320.69,323.09,322.93,351.48,325.27,404.05,346.80,360.01,355.83,332.25,304.60,317.44,320.48,325.46,328.36,332.95,330.04,320.92,315.77,323.62,326.07,338.79,342.62,359.62
2024-03-24 22:05:42.068000,L8,,,,,183.94,221.63,234.18,236.58,222.87,220.59,240.85,232.76,247.05,232.87,231.13,255.00,258.98,273.25,279.75,329.18,319.83,312.51,299.59,342.95,304.46,334.18,284.35,321.36,301.41,322.28,286.85,291.57,316.91,325.34,282.76,266.59,,,,,,,319.94,410.24,418.34,,,,,,,,,,,,,,,,,,,,,,269.00,342.18,332.69,322.85,344.61,332.58,327.83,339.39,327.35,334.93,340.85,338.23,328.80,324.24,339.09,333.80,329.19,351.24,342.56,347.20,332.01,349.79,358.27,339.55,346.94,350.37,371.02
2024-03-24 22:06:06.022000,L8,,,,,184.81,222.71,235.53,237.64,224.12,221.61,242.33,233.75,248.43,233.26,232.09,255.84,261.00,274.53,280.66,330.67,319.70,312.72,341.20,343.60,305.20,335.01,285.37,324.53,302.09,322.90,287.34,292.90,316.75,325.93,283.94,267.44,,,,,,,321.21,411.18,411.21,,,,,,,,,,,,,,,,,,,,,,270.63,342.75,333.27,323.91,345.81,333.27,328.39,340.27,328.25,335.70,341.74,338.54,330.08,326.38,340.81,335.39,330.58,354.12,344.30,350.15,336.03,349.74,358.89,341.66,347.63,350.32,371.72
2024-04-09 22:05:37.411000,L8,,,,,220.90,242.82,268.29,309.65,308.06,264.89,282.80,315.69,310.32,272.44,261.75,279.92,275.26,276.46,286.44,322.16,332.82,320.02,326.27,336.39,331.70,308.54,323.38,331.83,330.60,343.54,341.91,344.88,332.70,323.73,338.23,339.15,328.39,321.12,274.36,208.29,,,,,229.32,297.81,347.10,320.05,313.94,331.21,346.08,323.97,177.17,289.74,298.86,330.29,336.14,340.99,342.48,315.29,327.70,334.55,343.65,348.62,263.44,224.74,285.12,325.97,334.38,336.10,337.64,334.65,334.29,332.45,335.75,328.48,329.98,321.38,330.33,276.17,321.44,291.87,306.70,304.58,323.11,336.26,341.27,313.23,335.79,332.91,342.48,351.37,348.85
2024-05-03 22:05:38.004000,L9,,,429.92,441.68,230.89,235.59,269.38,283.97,282.19,267.93,289.12,287.97,286.53,276.97,261.42,281.36,275.64,278.22,284.21,280.16,303.08,310.19,309.69,313.84,312.00,310.14,313.68,314.70,317.36,314.04,311.85,314.27,319.72,321.05,319.58,318.83,318.65,314.70,288.41,224.89,,,,,230.65,304.83,324.62,328.65,327.19,324.95,328.50,323.38,323.01,326.55,327.94,326.76,380.56,322.16,318.51,318.09,317.98,316.95,320.79,323.41,260.53,185.09,280.26,309.63,316.40,319.27,346.92,345.26,322.38,323.45,326.63,323.52,323.92,342.16,363.16,361.73,306.38,292.80,319.31,326.77,328.93,322.18,314.75,310.52,316.69,315.01,330.73,333.95,340.47
2024-05-03 22:06:01.963000,L9,,,434.18,442.11,230.46,235.17,269.85,284.27,282.08,269.04,290.11,288.24,287.40,277.43,260.98,282.14,277.21,278.21,284.82,280.04,303.34,310.60,310.24,314.58,312.49,311.54,313.86,315.48,317.83,314.47,312.28,314.11,320.01,321.51,320.69,318.78,320.56,314.92,288.38,226.43,,,,,230.41,305.18,324.45,328.68,327.49,324.91,328.75,323.49,323.15,326.19,328.29,327.84,380.88,322.07,318.98,318.53,318.18,317.25,320.92,324.39,261.94,184.90,280.02,310.18,316.90,320.88,347.88,347.78,322.85,324.21,326.39,323.82,376.44,320.15,323.18,301.16,306.00,294.59,319.15,326.88,329.84,322.72,383.83,385.53,364.08,389.07,331.36,334.26,339.58
