dates,satname,nzd0096-0000,nzd0096-0001,nzd0096-0002,nzd0096-0003,nzd0096-0004,nzd0096-0005,nzd0096-0006,nzd0096-0007,nzd0096-0008,nzd0096-0009,nzd0096-0010,nzd0096-0011,nzd0096-0012,nzd0096-0013,nzd0096-0014,nzd0096-0015,nzd0096-0016,nzd0096-0017,nzd0096-0018,nzd0096-0019,nzd0096-0020,nzd0096-0021,nzd0096-0022,nzd0096-0023,nzd0096-0024,nzd0096-0025,nzd0096-0026,nzd0096-0027,nzd0096-0028,nzd0096-0029,nzd0096-0030,nzd0096-0031,nzd0096-0032,nzd0096-0033,nzd0096-0034,nzd0096-0035,nzd0096-0036,nzd0096-0037,nzd0096-0038,nzd0096-0039,nzd0096-0040,nzd0096-0041,nzd0096-0042,nzd0096-0043,nzd0096-0044,nzd0096-0045,nzd0096-0046,nzd0096-0047,nzd0096-0048,nzd0096-0049,nzd0096-0050,nzd0096-0051,nzd0096-0052,nzd0096-0053,nzd0096-0054,nzd0096-0055,nzd0096-0056,nzd0096-0057,nzd0096-0058,nzd0096-0059,nzd0096-0060,nzd0096-0061,nzd0096-0062,nzd0096-0063,nzd0096-0064,nzd0096-0065,nzd0096-0066,nzd0096-0067,nzd0096-0068,nzd0096-0069,nzd0096-0070,nzd0096-0071,nzd0096-0072,nzd0096-0073,nzd0096-0074,nzd0096-0075,nzd0096-0076,nzd0096-0077,nzd0096-0078,nzd0096-0079,nzd0096-0080,nzd0096-0081,nzd0096-0082,nzd0096-0083,nzd0096-0084,nzd0096-0085,nzd0096-0086,nzd0096-0087,nzd0096-0088,nzd0096-0089,nzd0096-0090,nzd0096-0091,nzd0096-0092,nzd0096-0093,nzd0096-0094,nzd0096-0095,nzd0096-0096,nzd0096-0097,nzd0096-0098,nzd0096-0099,nzd0096-0100,nzd0096-0101,nzd0096-0102,nzd0096-0103,nzd0096-0104,nzd0096-0105,nzd0096-0106,nzd0096-0107,nzd0096-0108,nzd0096-0109,nzd0096-0110,nzd0096-0111,nzd0096-0112,nzd0096-0113,nzd0096-0114,nzd0096-0115,nzd0096-0116,nzd0096-0117,nzd0096-0118,nzd0096-0119,nzd0096-0120,nzd0096-0121,nzd0096-0122,nzd0096-0123,nzd0096-0124,nzd0096-0125,nzd0096-0126,nzd0096-0127,nzd0096-0128,nzd0096-0129,nzd0096-0130,nzd0096-0131,nzd0096-0132,nzd0096-0133,nzd0096-0134,nzd0096-0135,nzd0096-0136,nzd0096-0137,nzd0096-0138,nzd0096-0139,nzd0096-0140,nzd0096-0141,nzd0096-0142,nzd0096-0143,nzd0096-0144,nzd0096-0145,nzd0096-0146,nzd0096-0147,nzd0096-0148,nzd0096-0149,nzd0096-0150,nzd0096-0151,nzd0096-0152,nzd0096-0153,nzd0096-0154,nzd0096-0155,nzd0096-0156,nzd0096-0157,nzd0096-0158,nzd0096-0159
2015-01-02 22:11:50.958000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.52,513.67,504.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.58,199.77,203.36,217.82,222.18,223.01,231.96,227.70,222.74,236.34,247.16,248.44,249.11,250.07,255.31,250.79,291.58,265.84,281.32,285.45,251.28,218.69,305.20,320.80,319.21,328.05,334.54,334.86,349.31,359.82,397.57,377.15,394.11,403.20,419.98,439.13,457.42,517.88,,,
2015-01-25 22:17:56.767000,L8,,323.08,403.51,408.38,387.22,374.04,352.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.88,,,,,,,,,,,,,,,
2015-02-26 22:17:46.964000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,367.98,377.28,387.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.15,191.00,190.74,202.08,207.90,215.72,228.70,242.12,237.94,238.17,240.92,247.48,249.04,,240.35,266.84,267.92,245.84,204.39,265.36,303.38,303.50,317.68,326.00,323.12,316.12,339.21,354.75,360.73,383.02,383.22,410.65,431.82,444.05,489.55,,,
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.64,209.62,201.01,215.89,203.85,209.91,222.78,228.86,240.41,242.91,243.67,252.53,252.86,246.26,,245.14,266.68,268.47,245.37,202.73,253.35,312.04,308.08,324.48,330.82,322.39,316.42,337.98,357.16,354.35,384.76,386.40,406.66,432.62,443.05,487.43,,,
2015-08-05 22:17:37.052000,L8,,,,,,,511.28,415.13,427.51,393.90,316.16,170.97,238.36,254.56,283.96,249.18,259.45,275.43,281.40,236.73,193.41,180.61,403.37,270.31,411.54,285.50,256.59,245.90,252.63,322.38,298.11,264.37,230.74,341.73,515.09,448.75,441.76,438.02,435.86,378.14,534.74,464.22,195.38,212.75,271.61,258.42,187.34,168.23,328.06,274.36,302.03,316.89,290.75,316.33,337.64,418.39,384.89,412.06,328.63,526.18,497.94,496.16,250.48,241.47,285.90,273.88,250.38,256.49,270.40,208.93,218.12,250.10,257.21,253.98,203.08,231.94,468.41,,,,,,526.92,405.38,540.60,,489.72,444.86,399.20,455.93,540.30,327.93,309.40,405.80,308.23,306.68,378.61,285.48,309.38,316.30,379.43,484.22,419.75,407.65,498.27,457.96,286.99,205.48,278.41,283.95,292.47,229.96,211.10,265.22,259.59,284.84,321.39,303.81,206.40,317.14,220.29,290.38,373.12,,218.49,310.20,260.57,232.48,397.51,344.61,333.32,246.87,288.08,,,289.29,281.91,278.77,274.37,291.45,,,,,183.76,311.81,290.10,411.30,474.59,338.72,277.81,318.81,229.01,327.96,371.87,310.65,300.87,361.94,464.68,407.11
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.59,196.01,203.94,209.76,219.92,216.16,227.87,241.33,242.23,239.69,240.73,247.58,242.14,,249.47,266.85,265.95,240.21,206.47,281.38,306.84,306.53,318.51,326.42,320.63,324.65,343.66,342.52,361.99,381.61,386.80,409.39,431.17,446.24,487.80,521.87,502.85,
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.12,228.57,222.81,200.77,374.45,366.50,398.27,,,,,,,,,,335.16,271.77,261.12,214.03,252.88,210.23,222.36,,,,,,222.75,196.89,263.84,262.21,256.50,246.95,257.64,328.32,283.91,297.39,324.04,308.24,250.53,229.82,218.88,210.25,242.89,229.23,308.24,299.25,299.59,219.79,259.48,257.35,261.19,245.45,381.14,289.24,319.48,313.83,309.06,310.56,313.78,244.33,244.24,369.28,373.50,380.17,378.59,398.18,525.11,,430.40,394.66,476.64,419.83,329.55,399.80,353.53,485.66,423.17,398.31,419.19,358.62,504.53,479.16,496.90,377.47,380.99,390.47,400.55,419.92,500.39,508.29,521.62,476.78,482.46,499.23,,,,,,
2016-03-09 22:11:40.902000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.40,223.95,305.61,235.04,,,,,,,449.51,495.67,510.95,,,,,,,,,,,,,,,177.34,192.48,209.61,244.99,307.32,304.90,301.79,288.50,213.05,213.30,242.43,264.13,274.17,350.95,399.38,268.75,325.53,317.39,301.67,279.33,274.51,293.95,259.63,257.44,250.28,281.27,311.32,324.19,336.00,331.49,338.76,183.75,217.51,296.00,280.55,282.14,308.33,297.72,374.12,410.21,411.18,419.54,373.82,254.99,307.64,309.99,328.03,348.64,314.15,343.83,423.97,381.06,408.78,351.97,356.58,307.28,461.08,426.38,438.14,492.56,493.18,384.14,310.64,309.56,417.41,405.93,389.66,392.85,421.28,417.86,499.14,447.57,494.90,457.36,369.56,514.26,518.89,,,,,,,,,,,,,,
2016-03-25 22:11:32.353000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.93,286.17,229.98,,,,,,,,,180.40,185.45,207.68,209.79,199.37,222.15,236.33,221.36,191.87,261.58,268.35,203.16,243.71,217.35,,,309.12,277.99,,,191.04,180.48,198.93,247.21,216.47,233.70,244.04,292.15,308.65,322.05,268.59,256.64,201.32,297.12,291.32,269.56,272.54,356.29,293.82,273.76,270.10,266.52,303.65,272.73,268.66,277.63,312.48,271.81,276.11,306.58,319.85,395.73,344.38,347.25,362.84,373.67,353.09,307.79,273.48,362.91,400.64,388.46,344.63,373.59,324.27,370.86,333.69,267.51,257.46,342.44,404.82,360.30,348.93,362.14,351.71,367.08,372.11,377.40,383.79,396.22,414.05,519.43,463.22,477.01,549.27,487.66,363.30,504.16,516.78,504.96,512.66,467.67,473.91,354.13,371.48,486.91,486.54,489.86,500.81,524.66,,,,441.77,477.99,468.25,470.55,,,,,,,
2016-05-12 22:11:20.683000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.93,202.37,206.21,212.69,217.74,220.29,231.10,232.89,229.11,233.37,243.57,247.58,247.39,253.95,256.38,249.25,266.56,248.72,275.58,277.15,251.69,321.29,311.97,316.36,310.64,328.54,341.63,334.65,364.76,375.74,363.40,375.64,391.51,394.23,416.04,437.64,445.07,488.15,,,
2016-08-07 22:18:01.502000,L8,,,,,,,,404.04,455.70,485.35,559.21,479.96,,,,,,,,,,,,,,,,440.51,435.00,,267.06,416.25,401.51,350.94,515.27,547.39,,,,405.48,,,,,,,270.04,284.13,205.52,215.42,,,,,,,,,,,,,,,,,,361.91,,,,,,270.58,371.42,,,,,,,,224.23,221.77,,,,,,,,,,,,,504.59,,428.80,533.82,,,295.32,436.04,249.60,,,,,,,,,,,,,,,,,,,,,,,,,,,516.02,534.85,467.49,497.56,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.88,237.41,234.33,239.03,239.17,255.59,275.32,268.42,302.86,290.62,233.07,234.75,242.07,242.69,235.09,,311.52,266.30,265.71,248.36,212.31,275.02,301.32,305.09,340.35,343.97,323.22,385.62,430.40,415.61,427.70,431.03,382.60,409.98,471.49,487.56,509.23,,,
2016-10-10 22:18:18.228000,L8,,,,,,,,,,,,,,,,,,412.83,423.75,452.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-20 22:12:09.409000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.48,245.59,,,,,,,,,,,,,,,513.21,504.30,367.79,389.47,,,,,,,,,344.48,274.11,,,,,,,,,334.96,205.04,532.20,483.44,,,,,,,,,,,,,,,,,,,,,,,,,,,200.46,210.53,210.53,220.85,227.00,225.95,232.10,229.16,227.05,238.04,247.70,250.87,254.30,248.23,252.77,253.49,182.64,314.80,412.50,431.79,486.52,443.79,355.35,314.80,315.24,327.03,333.64,326.89,342.58,363.17,359.23,383.27,396.29,400.73,423.11,445.50,458.95,559.81,,,
2016-12-22 22:12:03.110000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.14,197.21,200.63,208.25,213.42,216.61,230.41,240.53,240.43,239.10,236.39,245.03,241.46,,236.74,258.45,259.58,287.49,214.68,297.80,308.33,308.54,316.78,331.58,314.88,330.47,346.07,341.75,362.71,383.90,384.70,409.76,436.71,448.86,548.73,,,
2017-01-23 22:11:55.340000,L8,285.04,367.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.99,317.37,293.61,322.05,318.70,314.93,210.29,220.02,220.88,228.18,226.63,230.60,227.01,233.07,231.06,226.40,233.14,245.44,249.30,281.52,304.52,328.75,342.50,187.74,261.61,283.24,285.58,270.38,216.91,308.07,313.73,313.80,325.98,334.85,394.56,390.91,424.39,518.31,531.61,518.55,506.74,491.24,476.85,496.19,519.33,,,
2017-01-30 22:18:02.915000,L8,,439.37,455.50,488.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24 22:11:42.029000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.44,192.98,205.98,205.71,211.58,217.76,225.27,238.45,239.40,236.37,238.37,243.95,241.96,,245.58,269.06,265.51,244.78,206.56,279.52,302.64,305.35,315.25,327.18,314.21,330.83,342.22,344.36,361.94,380.88,384.27,403.07,431.03,445.86,498.58,,,
2017-04-13 22:11:17.034000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.24,198.96,208.73,214.48,207.40,218.21,215.59,224.38,217.12,230.61,239.12,237.83,237.80,234.04,242.76,240.60,,250.70,270.28,267.75,247.66,211.48,283.06,307.08,305.25,313.92,323.37,320.13,337.67,345.82,351.55,368.58,386.19,384.89,445.91,451.24,467.36,492.67,541.99,,
2017-07-18 22:11:40.412000,L8,,,,,,,,,,,,,,,,,,,,,,,,,190.15,381.45,399.06,434.03,417.25,359.42,337.20,346.36,386.72,317.96,313.27,238.49,201.27,218.59,,210.89,264.22,181.32,202.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.87,203.38,206.33,194.70,188.96,226.22,224.69,185.44,250.13,234.63,235.82,259.24,258.63,267.07,269.17,240.09,,269.36,272.79,283.27,251.92,217.27,309.94,264.45,296.89,290.16,337.50,330.35,356.46,326.77,358.05,382.96,373.87,379.82,417.58,431.83,426.76,542.09,,,
2017-08-03 22:11:47.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.10,187.95,217.37,201.55,196.74,222.70,221.41,231.39,241.36,239.93,247.36,251.30,236.00,,242.11,263.21,262.56,246.17,211.11,260.16,251.59,273.56,292.69,327.94,318.15,325.46,336.36,354.81,355.75,376.44,379.09,401.92,434.08,444.40,556.87,,,
2017-08-19 22:11:53.133000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.58,460.24,346.00,295.61,263.03,259.15,250.67,,,,,183.32,239.67,226.95,249.13,288.03,493.95,496.62,416.26,524.69,490.02,463.56,383.64,380.43,379.52,361.82,335.29,361.73,358.72,268.73,247.64,307.35,309.46,329.57,344.46,350.90,364.39,381.53,382.43,403.28,440.57,444.12,501.17,,,
2017-09-04 22:11:55.578000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.34,192.39,202.23,206.44,207.41,211.63,226.09,237.95,233.85,234.67,235.85,242.15,239.16,,242.70,259.03,260.73,235.30,220.19,281.57,306.81,308.75,316.50,323.65,326.21,330.81,339.38,348.49,356.11,394.10,388.49,400.44,435.11,441.47,504.12,525.09,500.98,
2018-01-10 22:11:54.118000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.86,201.54,195.42,218.62,216.05,225.87,218.48,270.84,240.66,239.59,223.97,235.75,319.14,254.56,257.64,253.23,261.90,262.24,184.13,264.66,285.95,291.58,261.12,250.59,,310.19,315.07,328.46,340.94,389.75,421.13,384.66,367.47,388.89,402.43,407.32,432.09,438.90,542.71,,,,
2018-01-26 22:11:45.215000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.46,198.74,206.44,208.35,212.81,216.29,227.16,238.38,239.11,238.58,239.59,243.22,234.69,,432.12,422.61,331.04,278.61,,,,,,,,438.89,420.46,351.07,365.87,383.67,388.44,412.26,433.17,451.10,530.17,,,364.66
2018-02-11 22:11:38.494000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.11,197.09,206.27,209.14,215.04,218.87,228.95,239.39,242.13,241.18,241.30,248.57,244.71,,247.54,272.85,272.15,249.09,212.02,288.03,308.77,307.98,315.09,331.84,322.42,336.00,346.73,348.51,368.11,383.67,387.10,410.84,431.99,449.69,491.13,,,
2018-05-02 22:10:57.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.04,283.52,262.45,207.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.20,204.17,198.73,215.41,208.22,205.98,217.08,227.34,237.51,237.97,236.24,240.79,248.20,241.08,,243.02,268.86,266.68,248.12,210.87,283.38,301.09,304.62,314.02,324.73,323.41,331.98,339.59,356.79,364.10,381.07,381.89,412.28,448.89,449.32,498.03,542.29,523.40,
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.44,267.92,288.10,211.40,218.55,216.43,201.55,193.20,313.67,330.04,306.57,219.66,218.29,344.37,326.40,333.81,,253.95,267.86,304.25,404.51,423.58,415.47,315.69,332.74,381.07,423.39,421.45,414.41,428.15,383.72,388.20,387.32,539.02,543.87,542.64,497.14,,,,
2018-07-28 22:17:15.557000,L8,413.91,492.58,197.75,,,,,,,399.37,378.10,398.77,376.87,,,,,,,,,,,387.20,410.21,437.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.25,212.34,203.05,223.03,229.35,202.31,227.45,231.93,250.95,248.15,249.12,251.12,256.48,254.81,,246.58,274.21,274.80,251.01,218.54,299.69,314.57,311.83,324.05,332.04,327.70,348.19,362.90,357.69,379.83,384.91,379.34,411.46,434.68,444.72,555.94,,,
2018-09-07 22:11:24.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.29,186.38,190.77,197.22,196.41,178.99,,,,,,,,,,,,,,,,211.05,208.83,203.30,208.44,217.61,254.61,246.02,270.29,276.14,249.47,263.31,268.60,301.70,279.98,274.12,299.76,234.28,239.95,263.00,373.55,265.56,361.40,247.37,246.81,254.00,256.13,211.83,298.01,306.77,332.95,334.24,298.88,336.30,342.42,362.66,361.31,341.88,332.45,348.00,376.47,519.80,519.11,512.49,429.88,447.33,470.12,516.03,517.84,,,
2019-02-14 22:11:33.473000,L8,,,223.87,230.22,189.11,173.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.02,241.08,241.65,252.23,,,,,,,,,552.48,512.14,544.13,536.49,,181.82,187.50,211.06,234.57,199.81,199.84,,,204.18,242.07,192.27,200.17,219.07,238.67,238.62,250.78,285.92,263.08,258.32,211.42,200.51,197.66,,,,216.93,230.81,257.87,210.13,240.87,265.49,266.82,270.09,251.22,238.97,284.30,279.42,259.57,258.13,265.30,527.61,494.45,501.13,473.29,263.60,455.46,445.64,407.36,371.55,405.84,406.79,409.09,420.05,434.14,436.64,435.18,444.39,451.34,461.10,467.22,485.87,480.34,485.26,481.57,399.35,466.72,443.40,430.75,444.63,496.33,533.80,,,
2019-03-02 22:11:29.304000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.30,211.34,214.29,214.66,222.14,226.43,231.43,241.00,225.68,240.73,247.86,245.34,247.02,249.61,254.13,258.27,,257.38,283.02,288.42,274.50,324.52,303.70,317.46,314.46,324.94,342.36,328.36,347.94,367.88,354.49,374.22,390.39,391.74,411.36,435.70,446.58,497.29,,,
2019-04-19 22:11:14.619000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.94,194.10,209.19,203.98,205.13,211.16,227.29,236.46,233.72,234.46,233.48,240.59,239.71,,242.22,268.32,267.74,246.25,204.17,287.49,303.27,299.65,310.41,323.06,310.89,327.18,339.34,344.18,356.38,392.30,379.45,413.81,427.11,437.75,497.09,519.40,509.84,
2019-06-22 22:11:40.996000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.15,217.40,242.82,203.01,276.06,,,,,,,,,347.55,312.45,286.29
2019-07-24 22:11:48.987000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.10,208.87,213.04,218.05,214.60,217.70,242.79,255.92,265.45,276.23,252.55,242.41,251.26,259.14,,,,,,,,,,,251.03,260.67,267.86,300.64,311.40,223.50,232.98,263.40,277.21,281.48,299.64,335.16,366.16,406.78,418.66,435.68,395.69,368.82,230.22,307.90,204.70,270.59,279.58,331.41,239.34,358.68,349.25,341.63,353.57,351.23,264.93,339.19,177.37,202.58,216.92,287.15,272.57,306.37,219.81,213.93,195.48,188.51,194.35,198.18,351.95,374.56,344.45,281.60,386.63,264.62,221.78,242.07,254.92,265.23,325.01,271.67,383.15,355.22,287.33,393.72,386.73,384.84,375.48,379.36,368.20,402.63,462.23,455.28,460.73,436.43,373.68,446.28,466.55,471.20,420.30,498.02,508.75,500.79,513.89,483.52,436.99,467.01,431.91,413.36,480.19,478.22,488.14,497.41,,,,,,,,,
2020-01-16 22:11:59.041000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.97,200.94,207.88,214.42,220.81,222.92,225.52,227.73,214.70,238.42,252.91,231.81,234.96,233.78,241.34,249.19,236.86,249.02,278.08,281.07,260.62,414.72,409.62,422.00,437.46,322.02,335.04,324.96,334.21,346.06,329.30,306.08,342.27,349.98,388.99,403.57,430.46,533.51,,,
2020-02-24 22:17:59.139000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.63,514.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 22:11:21.823000,L8,,,,,,,,,,,,,,,427.37,413.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.54,229.61,206.29,228.62,,,177.77,232.39,255.55,221.50,,,,,276.97,303.69,298.08,233.16,,178.72,187.66,246.26,200.95,211.02,,,476.58,471.46,486.89,434.36,329.28,381.14,270.79,271.58,256.09,243.73,242.90,283.42,266.82,288.20,311.22,305.53,299.43,244.11,303.57,278.84,231.89,265.06,278.19,294.29,263.04,269.14,276.25,304.48,296.30,270.75,275.40,275.42,280.60,257.82,526.77,552.51,490.80,434.48,298.20,309.26,289.89,270.44,262.80,245.92,256.23,295.50,278.95,382.46,330.61,314.27,315.45,310.80,339.39,354.33,357.31,354.80,347.16,357.67,362.63,363.28,420.66,374.47,384.01,386.40,391.23,427.05,418.18,398.82,412.20,437.30,443.99,448.27,445.66,441.64,466.54,449.39,555.61,532.54,516.53,497.23,490.06,515.25,,,
