dates,satname,nzd0369-0000,nzd0369-0001,nzd0369-0002,nzd0369-0003,nzd0369-0004,nzd0369-0005,nzd0369-0006,nzd0369-0007,nzd0369-0008,nzd0369-0009,nzd0369-0010,nzd0369-0080,nzd0369-0081,nzd0369-0082,nzd0369-0083,nzd0369-0084,nzd0369-0085,nzd0369-0086,nzd0369-0087,nzd0369-0088,nzd0369-0089,nzd0369-0090,nzd0369-0091,nzd0369-0092,nzd0369-0093,nzd0369-0094,nzd0369-0095,nzd0369-0096,nzd0369-0097,nzd0369-0098,nzd0369-0099,nzd0369-0100,nzd0369-0101,nzd0369-0102,nzd0369-0103,nzd0369-0104,nzd0369-0105,nzd0369-0106,nzd0369-0107,nzd0369-0108,nzd0369-0109,nzd0369-0110,nzd0369-0111,nzd0369-0112,nzd0369-0113,nzd0369-0114,nzd0369-0115,nzd0369-0116,nzd0369-0117,nzd0369-0118,nzd0369-0119,nzd0369-0120,nzd0369-0121,nzd0369-0122,nzd0369-0123,nzd0369-0124,nzd0369-0125,nzd0369-0126,nzd0369-0127,nzd0369-0128,nzd0369-0129,nzd0369-0130,nzd0369-0131,nzd0369-0132,nzd0369-0133,nzd0369-0134,nzd0369-0135,nzd0369-0136,nzd0369-0137,nzd0369-0138,nzd0369-0139,nzd0369-0140,nzd0369-0141,nzd0369-0142,nzd0369-0143,nzd0369-0144,nzd0369-0011,nzd0369-0012,nzd0369-0013,nzd0369-0014,nzd0369-0015,nzd0369-0016,nzd0369-0017,nzd0369-0018,nzd0369-0019,nzd0369-0020,nzd0369-0021,nzd0369-0022,nzd0369-0023,nzd0369-0024,nzd0369-0025,nzd0369-0026,nzd0369-0027,nzd0369-0028,nzd0369-0029,nzd0369-0030,nzd0369-0031,nzd0369-0032,nzd0369-0033,nzd0369-0034,nzd0369-0035,nzd0369-0036,nzd0369-0037,nzd0369-0038,nzd0369-0039,nzd0369-0040,nzd0369-0041,nzd0369-0042,nzd0369-0043,nzd0369-0044,nzd0369-0045,nzd0369-0046,nzd0369-0047,nzd0369-0048,nzd0369-0049,nzd0369-0050,nzd0369-0051,nzd0369-0052,nzd0369-0053,nzd0369-0054,nzd0369-0055,nzd0369-0056,nzd0369-0057,nzd0369-0058,nzd0369-0059,nzd0369-0060,nzd0369-0061,nzd0369-0062,nzd0369-0063,nzd0369-0064,nzd0369-0065,nzd0369-0066,nzd0369-0067,nzd0369-0068,nzd0369-0069,nzd0369-0070,nzd0369-0071,nzd0369-0072,nzd0369-0073,nzd0369-0074,nzd0369-0075,nzd0369-0076,nzd0369-0077,nzd0369-0078,nzd0369-0079,nzd0369-0145,nzd0369-0146,nzd0369-0147,nzd0369-0148,nzd0369-0149,nzd0369-0150,nzd0369-0151,nzd0369-0152
2022-08-26 22:07:46.208000,L8,,,,,,,,483.29,513.30,446.03,411.72,406.23,357.34,411.25,373.39,380.89,296.68,220.30,171.54,,,241.24,178.99,294.00,284.98,296.08,338.24,335.82,337.65,372.03,342.96,325.32,306.40,304.67,291.32,278.80,275.94,279.82,316.25,359.80,350.79,336.08,335.51,341.05,338.39,312.84,301.96,297.91,280.40,281.37,281.15,276.88,253.54,251.11,234.57,196.12,215.12,172.36,175.57,174.74,177.67,,,,,,,,,,,,,,,,,,,,440.92,369.84,471.90,,,,,,357.98,520.99,493.57,,,,,,,,,,,,,,,,,,,,,,,,,470.79,465.37,447.31,454.29,305.86,299.88,150.62,262.13,311.96,360.23,312.93,369.29,315.10,224.24,494.34,505.79,475.69,451.20,433.83,458.39,383.45,366.73,275.54,213.16,453.01,472.13,449.31,444.89,356.27,381.48,,,,,,,,
2022-09-03 22:07:27.941000,L9,,,,,,,493.38,438.06,401.72,456.52,493.84,459.00,464.63,422.99,416.25,407.38,390.35,395.65,415.22,412.96,400.46,397.05,378.34,354.00,348.45,366.65,375.36,349.18,358.76,398.81,373.14,345.96,322.73,311.02,298.79,292.25,287.04,303.95,330.45,372.61,365.11,354.77,349.15,348.88,341.35,318.15,308.43,299.86,287.79,289.68,292.48,290.71,258.94,267.81,250.50,235.56,233.20,208.72,206.28,204.14,198.43,188.06,174.58,171.30,162.47,152.50,157.80,,,,,,,,,,447.31,180.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.54,489.83,484.18,490.05,465.39,476.36,486.59,483.76,485.39,504.75,329.96,479.45,463.78,453.91,,,,,,,,
2022-09-19 22:07:33.648000,L9,,,,,,533.36,482.75,430.19,391.02,459.44,492.63,458.66,439.23,426.00,415.57,413.55,393.96,396.56,412.68,414.40,402.96,401.52,376.64,354.35,349.20,370.70,377.30,349.57,369.22,400.26,375.47,350.65,328.93,321.79,304.18,297.10,292.31,304.24,330.76,372.21,367.55,357.73,354.65,354.80,346.47,325.11,308.07,306.68,288.87,292.66,298.56,289.10,270.73,265.69,252.62,235.29,241.03,229.01,222.88,216.86,198.24,194.53,176.55,174.77,165.28,154.59,158.60,,,,,,,,,,444.15,162.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.44,491.16,484.35,491.34,467.03,476.06,489.89,483.44,488.34,503.24,497.14,479.07,465.26,456.02,,,,,,,,
2022-10-05 22:07:34.692000,L9,,,,,,535.39,475.59,429.38,535.27,454.76,494.13,471.06,442.02,427.93,419.36,412.04,394.13,398.77,413.29,412.95,401.27,395.10,381.18,355.35,348.71,367.61,375.84,348.85,370.37,400.45,378.86,356.89,335.64,316.81,306.88,304.17,292.43,307.17,332.58,371.55,367.86,359.32,353.34,356.69,346.89,327.51,311.23,306.78,292.74,290.87,299.34,285.50,271.58,263.94,246.69,229.72,236.31,213.58,233.80,210.41,199.13,192.08,178.75,177.89,168.91,160.07,162.28,149.11,,,,,,,,,451.84,167.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.66,492.46,486.86,496.72,474.64,480.90,489.07,484.96,487.45,505.56,497.39,480.43,464.79,456.93,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,,,489.35,431.63,393.70,458.97,494.62,461.74,443.63,429.35,419.11,414.60,396.36,398.82,416.44,415.74,403.97,400.46,378.23,356.04,350.44,367.58,377.97,348.82,369.14,399.88,379.21,353.32,328.57,318.08,305.39,296.11,294.50,305.18,328.59,372.26,368.70,359.61,356.19,356.30,348.12,327.88,310.49,309.32,293.54,292.99,300.21,287.13,271.53,265.27,251.00,234.81,237.93,219.49,212.26,213.00,196.99,195.31,180.34,176.10,167.25,158.85,160.35,,,,,,,,,,446.92,165.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.72,494.19,483.46,496.83,477.68,481.17,490.62,485.04,488.82,504.42,497.69,480.60,468.41,458.96,,,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,,,512.24,428.78,527.33,452.73,490.93,461.40,435.86,427.74,409.95,410.10,391.38,393.92,412.70,411.24,398.76,394.04,374.59,354.12,344.57,365.92,375.46,342.02,353.95,393.99,375.49,348.44,322.16,324.94,296.92,290.58,289.14,298.85,329.90,369.06,365.24,356.29,352.85,349.24,344.73,322.79,305.54,304.31,288.56,290.93,293.73,282.62,264.32,261.85,247.56,233.52,235.15,216.04,210.55,203.43,191.17,188.89,175.09,170.65,162.29,151.03,153.83,,,,,,,,,,466.77,171.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.89,486.71,446.04,488.00,472.30,477.54,482.48,480.69,483.23,497.99,493.61,470.63,464.57,453.03,,,,,,,,
2022-11-06 22:07:39.965000,L9,,,,,,,474.67,425.76,390.53,525.92,491.36,463.41,446.21,431.36,422.10,414.68,400.98,401.18,423.89,422.71,409.11,400.87,382.29,406.09,356.29,397.38,383.36,353.45,399.96,400.05,386.41,352.68,329.39,316.92,307.15,302.26,296.83,310.79,336.37,381.01,376.86,364.66,360.82,361.51,353.20,334.08,316.41,311.75,297.82,294.95,302.72,291.68,273.21,270.47,256.38,242.35,258.82,227.74,233.51,227.65,205.26,219.23,182.91,179.58,168.65,162.92,164.75,150.05,,,,,,,,,444.29,164.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.27,493.76,485.70,501.05,485.94,485.57,491.94,485.29,489.23,505.46,497.88,482.02,470.04,460.63,,,,,,,,
2022-11-14 22:07:47.062000,L8,,,,,,,511.63,431.30,398.64,528.69,493.07,459.87,441.03,429.03,417.84,411.73,395.31,397.18,416.75,416.59,402.79,398.68,376.65,378.18,350.13,365.98,377.98,349.18,353.88,400.00,381.03,349.86,323.32,313.52,300.98,294.42,291.05,307.27,326.68,377.09,371.71,362.03,359.08,356.62,352.39,327.77,313.60,306.47,295.51,292.41,300.03,288.05,269.13,267.01,252.62,241.50,252.78,222.21,222.00,214.33,201.01,194.65,180.04,175.54,163.85,157.47,157.66,,,,,,,,,,445.78,169.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.86,489.60,449.58,494.37,479.91,482.18,487.85,481.88,485.66,501.69,497.30,476.53,464.55,457.49,,,,,,,,
2022-11-22 22:07:41.635000,L9,,,,,,,502.31,427.75,395.94,461.00,493.64,458.87,442.85,429.36,419.24,413.05,401.30,397.19,418.34,416.37,402.28,394.22,378.55,357.81,350.71,405.48,376.88,350.35,355.40,400.79,382.20,351.09,324.96,315.28,300.63,296.51,289.22,309.21,329.37,378.56,374.72,362.76,357.33,358.26,352.50,331.71,313.90,306.93,296.00,290.80,300.15,284.73,270.09,264.98,251.86,237.40,245.69,223.30,233.51,211.82,199.68,195.04,177.40,175.40,164.36,160.00,159.83,,,,,,,,,,448.16,163.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.29,489.70,482.93,495.56,482.73,483.65,485.80,482.48,485.96,504.04,496.81,476.90,464.11,457.78,,,,,,,,
2023-01-17 22:07:30.257000,L8,,,,,526.93,522.76,481.24,428.37,401.63,451.42,491.91,453.38,436.75,423.24,415.16,406.28,402.53,395.29,418.54,417.45,403.82,395.63,378.11,401.73,392.50,374.02,378.50,348.56,351.04,399.99,378.19,346.50,319.77,308.86,298.49,293.30,288.41,308.03,326.55,378.84,373.28,359.12,353.28,351.44,348.28,328.68,313.32,305.21,294.30,290.15,300.50,288.30,267.20,265.49,250.09,234.98,259.77,219.77,213.97,209.89,200.90,188.55,174.85,174.75,163.81,159.36,158.43,,,,,,,,,,445.35,163.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.27,487.78,446.89,488.28,474.95,479.61,483.72,476.75,479.74,497.36,489.66,474.73,461.24,453.12,,,,,167.38,197.56,224.66,
2023-01-25 22:07:37.119000,L9,,,,,,,513.44,440.52,529.90,445.48,492.72,447.75,432.36,417.02,407.76,400.62,395.25,389.12,409.75,408.93,395.85,384.01,371.81,370.88,342.37,354.97,366.27,341.66,345.26,386.37,372.60,339.64,313.89,302.33,290.91,287.49,282.04,303.50,318.77,367.67,364.31,353.41,347.66,346.25,270.76,190.88,205.51,302.05,288.80,286.35,293.96,278.60,259.23,259.43,244.30,229.55,241.76,210.38,229.28,199.14,191.28,186.80,169.88,167.46,155.24,149.89,,,,,,,,,,,449.23,180.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.04,476.30,437.65,477.91,462.08,470.90,477.95,473.24,474.67,492.76,485.10,471.66,457.22,448.55,,,,,,,,
2023-02-03 22:01:32.711000,L9,,331.42,376.94,381.79,375.77,372.50,371.81,367.29,353.06,339.40,333.68,447.89,431.73,420.28,415.17,411.54,413.38,411.55,438.77,447.67,439.10,440.18,233.48,230.18,190.86,469.81,506.23,416.75,489.79,477.72,462.61,440.40,418.29,408.34,400.83,394.10,403.56,429.00,486.67,496.12,484.52,485.07,485.95,499.55,492.35,478.47,472.97,470.70,463.32,471.36,475.97,464.62,460.45,462.90,453.35,444.65,457.78,440.89,435.18,,,,,,,,,,,,,,,,,,336.91,353.20,357.77,346.59,367.77,451.29,415.66,392.22,361.53,352.90,357.95,343.10,350.60,389.17,416.85,429.60,435.90,430.46,456.82,437.34,410.20,402.68,422.59,461.16,454.31,452.64,458.67,456.12,468.18,467.93,451.09,431.55,425.83,480.18,471.59,448.27,441.23,455.85,470.91,467.54,445.51,398.65,423.28,470.34,479.54,487.10,467.28,414.15,432.88,479.95,434.92,487.07,487.54,471.77,463.33,441.44,417.85,400.50,419.89,410.29,422.42,434.54,428.91,440.95,459.53,465.39,447.68,444.81,434.65,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,,,,511.52,435.02,413.21,364.13,305.30,476.16,397.33,360.90,441.70,294.14,143.58,162.64,415.98,345.72,315.18,342.33,473.56,483.14,197.86,,354.16,297.17,318.39,332.77,298.07,335.78,310.46,257.05,279.86,270.68,267.46,280.95,335.19,378.95,370.00,357.06,351.16,353.82,349.44,328.19,313.86,306.34,295.51,292.54,301.08,288.49,267.74,266.82,252.43,238.72,243.17,221.18,220.11,208.80,203.10,196.15,177.49,176.13,164.70,159.52,157.11,,,,,,,,,,265.21,177.22,,310.77,191.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.03,479.81,441.50,481.20,468.36,482.69,483.49,474.83,486.85,490.23,505.11,474.71,462.85,460.85,,,,,,,,
2023-02-18 22:07:25.855000,L8,,,,,520.14,490.68,455.96,423.74,532.84,527.01,486.35,495.06,495.00,421.15,410.60,405.02,399.58,393.16,420.29,417.06,405.04,389.85,377.05,392.27,396.29,396.97,377.97,344.82,348.41,392.22,376.91,343.69,321.55,304.64,291.29,288.98,285.16,305.39,326.49,373.36,376.00,359.18,352.43,349.43,345.22,325.38,308.11,304.63,296.26,288.97,299.78,294.27,265.07,265.79,248.81,234.39,263.71,242.86,256.66,246.53,198.82,193.02,173.37,171.85,159.34,152.08,153.64,200.86,228.91,237.36,246.36,222.27,,,,,441.67,158.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.58,483.75,442.52,481.39,469.96,487.69,480.35,476.42,476.54,495.87,490.32,473.64,462.00,508.17,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,528.26,512.94,468.76,425.53,393.14,528.35,487.28,460.87,434.68,426.48,410.08,406.81,401.06,391.80,419.67,414.81,402.20,393.52,377.00,372.33,360.85,398.45,445.66,351.49,393.06,404.38,384.23,350.87,326.02,312.63,297.94,295.92,289.54,302.91,331.64,375.18,380.76,366.08,362.27,357.12,355.54,333.36,312.43,311.99,299.12,296.74,301.51,288.11,268.46,268.49,252.32,239.90,250.47,243.91,233.36,218.29,204.14,197.36,179.74,174.64,169.68,158.01,158.37,,,,,,,,,,433.22,163.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.50,485.99,446.15,482.14,470.83,478.75,480.40,478.94,479.83,496.45,494.40,470.96,463.14,451.56,,,,,,,,
2023-03-14 22:07:23.107000,L9,,,,,,537.82,491.88,434.17,400.35,464.51,491.03,462.89,440.20,428.60,417.28,408.91,405.48,396.81,421.47,417.66,405.55,394.51,382.86,404.46,353.61,389.24,431.62,348.56,356.04,393.14,378.64,349.24,325.73,313.55,299.84,295.35,289.40,308.49,335.83,374.66,376.41,359.90,353.39,351.89,347.90,328.34,311.96,305.40,295.80,291.90,297.56,290.20,264.63,268.07,255.41,237.94,254.03,225.56,212.51,212.77,201.34,194.81,176.76,174.23,163.99,158.15,159.27,,,,,,,,,,443.35,175.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.65,489.18,481.11,486.72,473.11,479.18,483.57,480.78,481.72,500.04,494.02,475.58,464.45,454.45,,,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,527.50,497.63,456.96,425.55,393.25,351.22,287.44,479.03,433.64,424.24,408.51,405.83,397.95,389.01,414.28,410.59,396.89,389.85,375.56,365.99,348.38,375.41,372.56,343.76,364.24,397.23,375.56,349.43,330.17,317.08,299.26,292.34,286.26,301.45,332.55,371.36,364.97,354.95,349.96,348.37,345.96,325.15,305.08,302.94,289.14,288.58,290.34,283.17,261.93,263.60,251.82,233.59,261.84,226.32,215.39,223.55,196.20,192.51,174.21,170.87,162.15,153.74,153.06,,,,,,,,,,237.40,165.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.66,483.51,444.17,483.50,465.93,473.43,479.13,477.52,478.88,495.24,491.95,469.50,462.55,450.54,,,,,,,,
2023-03-30 22:07:11.153000,L9,,,516.35,480.89,465.83,439.64,403.89,361.99,326.51,260.82,215.26,,,,,,,,,529.55,510.85,500.27,478.43,460.91,423.36,513.29,,520.22,521.15,498.97,472.46,443.01,402.75,444.33,428.46,463.30,449.56,459.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.17,428.89,461.90,483.24,515.94,506.84,536.72,432.12,420.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.01,412.00,322.04,297.82,287.94,295.27,315.49,338.64
2023-04-15 22:07:04.808000,L9,,,,,,532.10,483.40,431.31,398.73,461.90,493.40,459.13,444.99,431.11,421.75,411.65,412.55,402.29,421.25,423.16,407.35,396.63,382.98,394.76,393.12,390.43,392.01,356.39,359.37,401.43,385.04,352.36,326.55,315.90,305.80,302.94,292.11,308.97,342.77,384.21,379.92,364.39,359.57,358.80,353.05,331.43,316.99,307.32,300.88,294.59,303.38,290.23,271.70,275.89,260.70,253.36,263.19,243.19,234.14,224.25,209.71,203.96,183.70,185.21,171.70,164.08,165.21,,,,,,,,,,426.57,166.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.18,488.40,480.14,486.72,472.92,479.85,487.98,482.54,484.23,503.35,494.80,479.77,464.64,457.72,,,,,,,,
2023-04-23 22:06:45.046000,L8,,,,,513.70,513.82,462.62,409.11,369.54,315.41,267.04,,517.25,527.38,520.45,522.88,489.30,493.47,497.58,489.19,515.96,496.24,496.09,431.68,398.34,410.26,518.33,427.55,494.31,512.20,482.93,447.21,401.17,462.49,376.75,366.28,393.77,429.77,470.63,508.43,,504.87,495.75,503.33,501.21,,,,,,,,,,,,,,,455.15,434.52,426.71,415.85,384.25,387.20,365.02,311.24,294.30,321.50,331.75,445.83,426.65,468.22,307.39,299.31,325.97,222.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.38,220.23,215.78,218.12,222.27,247.39,273.48,274.94
2023-06-02 22:06:41.744000,L9,,,,,,535.56,479.12,426.78,391.64,335.95,287.04,463.53,447.88,434.19,428.51,418.06,420.40,409.81,430.76,432.59,412.53,415.31,398.92,391.30,394.19,403.59,451.13,359.22,393.07,411.94,383.36,352.48,329.17,414.90,307.42,307.08,296.52,309.39,351.05,392.05,377.00,364.92,361.46,361.92,354.44,331.50,319.47,307.57,300.86,296.99,305.70,295.96,276.60,280.84,265.48,259.12,263.24,247.46,235.96,235.55,211.02,209.47,186.30,183.13,175.78,170.09,177.95,150.37,,,,,,,,,245.56,163.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.96,493.43,489.71,499.78,490.14,486.96,492.20,487.38,489.41,514.28,504.71,483.89,468.21,461.28,,,,,,,,
2023-06-10 22:06:39.746000,L8,,,,,,,496.13,435.68,399.98,527.92,490.85,457.76,433.89,423.76,412.41,412.18,401.65,392.90,414.95,416.23,399.70,397.08,373.81,370.07,350.67,363.35,372.19,345.14,354.78,392.21,373.87,347.04,324.31,315.09,299.91,293.96,292.17,302.01,338.87,380.97,367.38,358.34,352.35,352.95,346.55,320.63,311.89,300.11,290.86,291.12,294.50,295.70,265.41,283.69,261.31,261.44,249.18,243.24,225.85,222.81,210.32,201.81,181.00,175.98,165.72,161.34,158.83,,,,,,,,,,257.78,175.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.13,483.80,444.45,481.38,468.33,474.53,484.10,479.18,288.22,359.58,333.17,249.61,462.00,452.31,,,,,,,,
2023-07-04 22:06:45.539000,L9,,,,,,,,,,,514.84,419.31,407.25,392.82,384.97,385.56,369.40,372.07,385.16,394.89,378.43,375.12,360.57,348.21,330.76,344.65,350.60,334.18,338.00,313.66,358.76,331.87,311.66,298.15,284.73,281.25,275.57,282.98,308.34,345.83,336.64,327.58,314.29,326.38,163.55,,,,,,,,,,,,207.92,166.73,182.26,182.28,173.89,,,,,,,,,,,,,,,,497.06,425.64,374.23,424.00,230.84,342.72,349.95,522.15,453.08,420.35,345.11,355.83,506.17,435.76,468.47,493.16,,,348.52,310.79,,,,,,500.37,442.44,423.38,442.26,,,,,487.61,466.28,464.62,340.77,293.75,392.84,418.64,429.15,440.99,488.29,,,,,522.41,470.70,452.15,491.03,356.90,351.93,523.08,521.30,463.07,392.21,414.71,414.63,427.56,261.28,462.79,455.43,308.32,472.36,453.12,181.37,338.38,425.26,,,,,,,,
2023-07-13 22:00:39.192000,L9,,241.16,402.38,415.80,397.40,427.71,394.39,384.84,372.59,365.71,353.41,450.72,432.66,424.71,415.50,435.16,482.54,419.09,446.97,445.94,439.42,439.66,424.73,467.61,414.72,463.58,513.29,425.81,451.63,472.49,462.89,442.05,422.04,421.67,410.63,405.91,410.52,424.75,492.75,493.56,484.45,482.74,490.84,497.93,477.19,473.49,473.52,465.68,457.60,466.84,473.99,459.66,472.49,467.04,457.38,454.99,459.76,452.93,444.41,453.17,444.40,436.89,434.40,424.56,422.54,418.96,416.14,423.70,403.58,402.79,422.59,425.84,418.05,412.69,388.25,400.58,347.09,357.33,359.96,374.51,389.72,385.96,399.79,392.84,383.37,368.12,371.22,362.59,376.54,410.53,421.25,448.53,451.48,435.29,445.28,447.80,415.53,413.03,422.86,461.07,458.37,462.63,462.45,462.99,477.10,467.81,452.33,432.12,443.45,484.39,465.66,455.28,444.70,459.60,474.78,466.45,448.19,411.44,435.09,470.56,478.57,480.89,448.32,415.16,393.49,397.80,453.24,485.83,485.79,470.82,467.83,441.46,418.11,369.05,425.41,415.76,422.32,435.70,440.86,445.65,472.21,312.20,268.20,443.17,439.62,400.82,408.53,380.93,382.85,370.42,393.05,402.27,418.63
2023-07-28 22:07:02.846000,L8,,,,,,533.67,475.45,426.81,392.61,343.28,286.49,468.02,437.46,427.96,414.94,415.50,406.60,397.18,420.56,416.37,404.95,400.01,386.26,370.80,349.59,367.90,376.17,349.56,369.04,392.91,376.88,353.49,325.71,320.60,300.33,296.80,296.90,301.32,340.66,378.81,369.35,358.84,355.71,354.20,346.64,325.87,310.41,307.02,290.04,294.55,293.01,291.05,266.68,270.12,256.51,241.23,251.38,235.57,220.68,222.20,204.47,199.21,183.57,178.90,171.37,165.06,162.89,,,,,,,,,,250.03,163.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.12,490.13,484.45,493.66,479.53,481.66,484.32,483.62,285.04,335.33,498.31,480.83,467.53,457.32,,,,,,,,
2023-08-05 22:06:59.027000,L9,,,,495.17,505.09,503.22,444.01,394.95,357.40,293.26,253.94,,,,,528.91,509.72,514.42,525.44,517.49,519.02,512.00,500.93,448.71,436.22,512.65,,,,,,483.02,407.50,469.14,393.81,461.55,416.08,441.53,,,,526.61,503.81,502.75,487.36,474.32,467.84,479.78,485.27,512.44,510.86,493.42,374.18,361.16,375.21,358.36,368.74,365.80,311.24,299.69,358.83,459.11,452.26,282.67,292.69,299.17,291.05,280.91,290.09,380.06,335.49,400.66,383.79,320.74,316.22,298.89,202.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.72,268.27,291.05,308.85,308.16,297.09,337.51,359.56
2023-08-13 22:07:07.940000,L8,,,,,,532.54,480.13,427.07,390.16,452.17,493.36,459.98,437.78,427.31,417.98,414.83,412.72,397.75,423.00,417.61,404.19,393.49,384.60,376.58,356.04,363.22,410.30,346.19,367.23,385.82,376.21,348.68,324.90,317.29,298.16,295.60,293.38,305.94,338.94,373.57,370.15,360.04,355.63,357.79,348.48,329.70,312.57,307.88,292.23,293.49,299.34,293.61,268.95,273.19,258.28,244.06,246.00,230.42,224.61,212.64,204.50,199.83,182.54,175.99,170.86,162.70,165.28,,,,,,,,,,444.38,160.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.58,489.99,483.85,491.14,472.14,479.00,486.12,482.72,485.12,507.40,327.86,482.29,466.49,456.16,,,,,,,,
2023-08-21 22:07:04.005000,L9,,,,,,,516.63,444.57,529.54,449.42,499.31,455.64,429.36,417.99,402.45,403.83,396.83,385.92,406.79,405.73,391.27,384.51,370.62,356.05,337.43,348.67,355.33,337.29,346.41,375.91,368.29,344.50,318.53,304.12,292.78,287.31,286.46,297.87,331.26,356.78,353.04,350.38,347.76,350.05,339.78,321.22,306.35,300.04,282.13,283.83,285.48,276.74,256.98,257.33,242.55,218.46,230.71,205.09,202.86,198.40,191.02,183.57,174.06,170.78,160.94,153.24,151.53,,,,,,,,,,485.25,177.82,,309.25,192.27,,,,,,,,,,,,,,,,,,,,,,504.19,525.74,465.98,461.19,470.57,352.42,309.23,247.61,245.54,255.95,185.80,220.57,304.16,318.85,402.92,501.63,,,,,,,,,,,,,,495.80,470.36,440.29,470.72,458.11,469.82,478.97,477.71,291.62,349.90,348.01,468.02,462.00,448.37,,,,,,,,
2023-08-29 22:07:14.014000,L8,,,,,461.26,435.26,366.20,424.82,389.59,455.69,491.28,460.25,436.46,426.41,416.00,413.77,407.09,395.96,420.56,414.79,403.79,392.41,381.92,405.53,366.53,353.63,364.14,343.07,350.48,381.68,373.57,348.16,330.62,337.04,295.84,293.19,290.77,305.04,335.02,368.43,364.21,357.95,351.87,352.79,345.20,321.58,307.09,303.13,288.13,290.41,293.05,287.50,265.46,265.74,253.52,235.71,249.67,223.54,218.65,227.23,198.51,197.32,176.31,174.00,164.20,159.50,158.63,223.69,247.41,242.30,244.53,,,,,,465.25,160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.89,491.07,485.52,490.79,474.22,478.06,485.52,482.19,483.61,506.86,498.85,479.26,466.48,456.41,,,,,,,,
2023-09-06 22:07:14.613000,L9,,,,,,,498.42,432.28,400.87,452.05,493.76,458.84,437.95,423.13,414.94,414.87,404.87,396.80,415.79,414.63,400.95,395.15,375.96,371.66,343.72,354.87,364.05,341.43,350.43,383.54,373.41,346.99,319.11,308.53,294.60,290.54,288.98,305.94,332.00,372.55,364.67,357.04,351.68,352.90,344.29,320.81,310.04,302.29,289.27,291.32,294.07,287.85,265.03,266.02,252.09,235.07,238.54,217.29,213.50,208.99,201.01,192.47,180.01,173.52,164.77,159.30,157.58,,,,,,,,,,467.25,167.84,,304.10,185.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.16,490.37,482.02,489.51,472.22,476.73,491.04,482.51,484.56,507.00,318.48,480.29,466.79,456.89,,,,,,,,
