dates,satname,nzd0392-0000,nzd0392-0001,nzd0392-0002,nzd0392-0003,nzd0392-0004,nzd0392-0005,nzd0392-0006,nzd0392-0007,nzd0392-0008,nzd0392-0009,nzd0392-0010,nzd0392-0011,nzd0392-0012,nzd0392-0013,nzd0392-0014,nzd0392-0015,nzd0392-0016,nzd0392-0017,nzd0392-0022,nzd0392-0023,nzd0392-0024,nzd0392-0025,nzd0392-0026,nzd0392-0027,nzd0392-0028,nzd0392-0029,nzd0392-0030,nzd0392-0031,nzd0392-0032,nzd0392-0033,nzd0392-0034,nzd0392-0035,nzd0392-0036,nzd0392-0037,nzd0392-0038,nzd0392-0039,nzd0392-0040,nzd0392-0041,nzd0392-0042,nzd0392-0043,nzd0392-0044,nzd0392-0045,nzd0392-0046,nzd0392-0047,nzd0392-0048,nzd0392-0049,nzd0392-0050,nzd0392-0051,nzd0392-0052,nzd0392-0053,nzd0392-0054,nzd0392-0055,nzd0392-0056,nzd0392-0057,nzd0392-0058,nzd0392-0059,nzd0392-0060,nzd0392-0061,nzd0392-0062,nzd0392-0063,nzd0392-0064,nzd0392-0071,nzd0392-0072,nzd0392-0073,nzd0392-0074,nzd0392-0075,nzd0392-0018,nzd0392-0019,nzd0392-0020,nzd0392-0021,nzd0392-0065,nzd0392-0066,nzd0392-0067,nzd0392-0068,nzd0392-0069,nzd0392-0070
2018-02-02 22:19:27.675000,L8,330.95,268.68,289.44,328.21,375.53,375.56,370.39,428.38,390.24,347.38,348.03,363.91,369.85,367.26,361.05,459.64,468.10,394.73,422.18,436.60,431.99,428.23,403.75,425.75,409.03,400.92,404.98,456.07,482.83,477.93,415.18,494.25,495.36,540.06,442.17,371.82,383.15,380.19,372.85,369.88,374.03,364.73,363.62,361.14,366.08,408.36,378.11,405.88,380.70,386.26,375.48,394.64,402.10,399.23,405.83,402.98,420.03,412.28,423.95,408.98,402.61,371.07,397.29,376.62,364.87,386.63,442.02,444.73,440.28,444.17,388.51,374.93,374.39,400.05,373.81,375.81
2018-02-11 22:13:38.280000,L8,328.34,257.41,256.75,258.50,282.80,308.84,314.60,315.08,322.14,321.21,336.96,352.59,367.53,372.98,368.81,367.72,367.70,367.40,353.43,349.44,346.03,344.92,347.61,345.01,348.32,352.58,355.51,366.05,362.71,368.57,370.67,376.20,378.49,374.70,378.16,375.90,372.40,370.96,369.90,367.27,366.44,358.85,359.88,358.26,359.06,367.88,370.40,381.39,376.55,377.68,364.59,382.63,376.12,377.50,376.43,368.93,373.65,379.11,395.61,383.39,368.12,368.41,365.59,363.40,378.56,381.02,348.73,348.38,350.95,345.68,371.24,368.69,360.52,358.42,374.07,373.69
2018-03-06 22:19:38.520000,L8,,,,,,,,,,189.84,207.18,248.30,284.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15 22:13:22.165000,L8,,,,,,,,,,,,,,,,,,,251.53,261.14,267.64,264.47,268.66,239.97,248.23,228.83,209.80,257.83,180.67,233.82,286.67,282.43,304.47,274.27,299.57,304.49,306.21,308.99,295.25,284.82,287.79,285.18,296.44,278.24,281.20,255.13,251.48,265.78,250.74,259.01,265.47,255.03,267.85,252.56,248.91,235.53,248.85,263.97,257.71,256.52,238.55,195.03,211.83,242.46,256.51,247.26,,,,196.06,253.24,246.19,,,,
2018-06-19 22:12:21.473000,L8,450.86,241.01,238.10,243.37,245.59,272.05,273.94,270.07,269.59,279.69,287.01,293.31,307.78,433.89,450.18,439.30,413.48,407.10,300.51,298.87,297.64,308.03,365.81,386.36,388.89,397.37,316.65,314.89,320.04,331.56,330.49,334.84,333.65,340.17,333.53,337.51,335.24,332.16,337.39,330.46,331.55,328.87,331.52,325.11,319.87,321.12,322.11,314.38,317.28,315.56,311.61,306.90,312.97,310.87,301.49,300.26,296.82,300.85,297.56,301.55,303.18,378.32,235.61,326.59,367.36,363.72,396.92,405.82,307.21,299.32,301.58,386.80,388.57,352.90,380.74,386.78
2018-07-28 22:18:51.397000,L8,,,,,,265.00,305.75,308.09,293.32,301.89,297.88,310.92,327.46,333.01,335.60,333.24,330.91,325.76,338.19,343.87,349.09,345.59,345.04,347.93,336.98,336.14,340.06,343.47,351.66,357.64,357.71,362.08,369.12,360.42,361.06,357.37,351.18,349.83,358.41,358.26,352.95,342.00,336.47,339.53,345.31,362.50,352.77,345.39,349.64,345.20,341.67,343.48,349.87,346.07,339.20,341.03,337.98,335.95,338.75,335.59,330.97,335.18,335.10,333.78,329.34,329.68,329.90,327.03,331.35,332.15,333.64,280.28,335.20,337.15,297.31,276.30
2018-08-22 22:12:54.367000,L8,,,,,,,,,,489.57,459.42,427.87,478.72,391.94,388.97,363.18,437.70,495.53,380.11,370.79,412.18,493.74,493.38,504.04,519.42,540.50,537.45,447.79,,,,,459.81,451.75,404.16,421.56,493.44,502.71,458.52,505.66,487.67,439.55,398.86,365.09,364.81,546.70,510.40,489.94,520.62,385.21,380.68,407.85,399.31,404.40,408.91,396.19,,,,,,478.56,529.41,436.74,473.26,455.11,352.88,367.45,362.18,359.50,,,,,,
2018-08-29 22:19:08.064000,L8,391.25,385.68,429.64,469.82,465.06,482.28,537.61,503.77,498.70,412.92,497.44,431.03,424.71,516.62,502.39,476.12,370.54,367.29,367.06,362.15,363.50,369.87,378.20,374.29,382.45,380.37,372.88,399.88,382.40,380.79,382.46,395.46,396.63,380.18,411.82,523.88,478.41,491.32,488.89,492.07,489.78,495.17,513.54,542.20,542.42,548.30,542.97,538.00,508.22,476.45,480.15,,,,387.97,396.83,389.03,400.92,424.16,,423.70,555.39,394.36,376.98,503.00,555.91,355.94,365.21,360.77,377.49,458.72,482.96,443.53,413.99,404.05,410.85
2018-09-07 22:13:00.241000,L8,,,,,,235.54,247.29,249.18,234.65,,,,,,,,,193.76,260.17,268.23,272.33,280.16,282.33,278.81,284.85,283.14,285.47,294.46,300.18,247.60,311.82,318.81,316.99,271.85,306.27,308.87,310.44,306.11,308.02,306.43,297.13,317.42,320.71,305.72,295.84,261.76,255.75,270.40,256.21,258.62,268.51,268.57,294.22,255.75,252.76,240.02,248.09,272.00,270.23,270.98,243.18,282.22,224.42,254.71,276.04,265.19,254.79,259.27,266.21,184.81,256.76,254.81,245.82,253.36,267.37,282.94
2018-09-07 22:13:24.199000,L8,,,,,,,,,,,,,,,,,,,256.59,264.86,270.12,277.30,279.12,276.92,283.69,281.25,220.14,288.85,298.62,245.43,310.59,317.31,312.31,268.58,299.77,304.66,305.11,302.18,299.76,296.37,290.18,288.52,320.17,276.65,254.24,257.89,254.23,265.25,253.50,256.08,266.53,266.55,292.12,253.87,251.17,236.58,246.03,270.18,265.27,269.67,241.03,203.71,219.85,250.50,272.53,261.28,,,,,254.45,251.76,242.92,251.09,263.39,281.63
2018-09-14 22:19:12.891000,L8,,,,,,,,,,,,,,,,,,190.80,265.20,269.76,270.93,275.99,276.97,277.58,283.66,277.80,269.73,290.68,262.70,245.36,310.90,315.05,307.69,272.16,298.60,305.30,304.71,302.93,300.21,293.99,291.87,284.41,305.26,283.21,282.32,257.62,255.89,265.06,252.84,257.78,263.08,267.68,289.13,251.18,250.94,237.51,244.72,269.76,260.61,258.34,205.16,209.61,220.97,251.64,269.56,263.73,254.44,261.57,268.66,244.61,202.92,200.95,204.52,165.22,193.59,206.09
2018-11-10 22:13:20.844000,L8,369.06,356.11,309.02,333.44,276.66,336.16,303.31,313.46,425.63,442.63,411.84,339.84,357.20,371.60,369.68,370.89,369.10,373.22,407.65,397.20,416.88,402.93,374.21,433.58,411.19,419.11,372.64,400.70,455.43,437.52,445.47,455.15,452.48,501.45,478.18,469.68,385.48,383.47,388.36,380.06,387.10,378.49,368.48,380.33,382.42,379.95,438.30,406.37,390.58,393.30,395.30,390.22,476.00,499.01,492.33,384.17,412.27,387.37,389.89,422.81,399.88,410.36,390.99,397.23,423.03,394.88,376.34,377.02,398.09,419.58,388.90,427.87,406.96,388.55,394.87,384.36
2018-11-10 22:13:44.803000,L8,368.25,356.09,310.13,332.32,276.45,314.88,303.84,313.06,426.06,446.45,413.51,339.85,356.47,371.52,369.44,369.58,368.78,372.61,407.46,396.72,415.70,403.45,374.58,433.42,409.34,419.07,372.21,400.12,455.34,436.24,444.77,455.24,452.48,501.22,477.83,469.40,385.46,382.77,387.78,379.04,385.95,378.68,367.43,378.63,414.13,379.52,438.00,406.29,389.20,393.48,395.85,389.59,473.24,500.41,491.87,383.83,411.82,388.60,389.41,421.87,399.54,410.31,390.68,397.37,422.10,394.21,375.94,376.79,396.51,419.32,388.29,429.38,406.73,387.95,393.98,384.43
2019-01-04 22:19:27.588000,L8,344.98,368.23,311.37,318.61,274.95,353.92,368.31,289.61,303.59,361.71,351.87,327.08,334.60,346.10,347.30,361.29,356.03,357.53,377.80,380.27,377.12,376.35,379.30,405.83,424.20,394.92,392.96,406.44,459.02,446.57,451.08,495.58,468.53,483.25,466.22,416.79,434.16,437.19,435.54,370.26,389.68,375.74,370.63,384.79,367.28,507.74,510.12,459.99,454.54,391.42,371.37,364.03,405.05,426.73,,414.34,402.06,437.54,524.43,406.92,387.17,406.85,390.72,392.04,390.65,399.25,361.30,366.95,368.46,370.25,382.93,398.14,403.92,430.72,391.17,407.76
2019-02-05 22:19:21.355000,L8,321.12,280.20,282.97,264.80,291.94,296.24,301.93,295.84,297.68,308.77,316.63,326.76,336.66,342.01,340.54,343.26,350.18,352.51,366.54,369.59,366.34,364.04,370.29,373.65,383.18,353.63,353.68,364.83,366.28,375.71,414.72,441.40,417.62,380.28,384.57,380.48,384.33,377.22,369.50,371.40,367.54,371.73,370.67,358.79,365.73,364.29,378.08,363.09,371.21,364.29,376.85,388.27,367.38,371.95,378.29,375.45,394.34,384.99,397.43,407.07,390.18,405.19,374.82,372.88,402.29,378.17,351.34,368.55,363.16,372.85,388.27,406.10,384.39,399.77,396.76,385.26
2019-02-14 22:13:33.263000,L8,265.50,230.90,227.95,237.12,252.09,270.73,290.70,261.44,267.41,277.72,283.15,288.60,300.83,324.96,317.45,306.33,288.85,295.78,304.49,300.19,301.78,311.64,311.97,306.22,311.99,316.20,318.86,320.13,326.72,332.45,333.24,338.21,337.55,342.77,337.29,341.71,339.38,339.88,336.37,332.22,331.32,330.46,350.83,328.18,320.49,330.90,355.56,320.31,355.29,352.37,354.15,350.29,338.42,353.95,349.35,341.50,365.67,367.33,357.49,304.11,268.74,304.95,308.50,315.07,315.87,363.50,299.77,301.00,302.85,301.68,279.34,486.79,491.66,531.04,542.59,552.50
2019-03-02 22:13:29.085000,L8,395.11,388.60,325.35,260.26,268.80,307.01,295.49,283.45,293.69,302.83,295.78,318.27,332.82,344.49,338.85,341.20,344.10,344.01,360.29,354.68,359.95,376.14,373.08,369.45,372.27,373.41,389.54,398.67,409.97,410.14,433.93,441.36,435.04,374.95,387.13,390.75,384.43,372.13,365.97,368.28,363.11,358.32,358.15,361.23,364.43,363.05,366.46,353.63,349.97,353.56,352.75,347.98,364.77,363.28,369.33,360.43,369.28,373.00,367.77,369.18,375.11,393.17,379.19,362.75,360.39,364.38,344.31,352.22,357.31,358.99,384.58,387.04,379.39,377.55,383.92,384.56
2019-05-05 22:12:52.815000,L8,,,,221.50,236.38,247.18,248.45,248.73,,,,,,,,,,168.81,255.34,263.10,262.36,266.39,271.29,271.11,275.17,277.22,214.89,287.92,297.57,260.59,304.38,310.30,306.50,276.96,286.92,307.05,306.13,307.64,299.38,295.39,289.56,283.60,322.00,279.37,277.69,264.33,257.58,269.62,253.52,251.30,257.50,257.27,290.06,250.06,251.01,241.65,242.68,260.95,254.24,263.62,239.22,194.54,209.90,241.91,263.35,243.84,251.35,257.23,267.13,249.52,175.93,249.41,232.94,,,167.34
2019-05-05 22:13:16.778000,L8,,,,222.79,237.70,248.30,249.54,249.45,,,,,,,,,,171.59,257.15,264.90,263.81,268.16,272.94,272.86,277.02,278.64,216.92,289.50,283.83,261.83,306.85,311.52,308.15,279.07,291.21,308.79,307.75,309.19,303.23,299.76,292.37,286.24,322.74,280.76,279.11,266.16,259.21,271.12,255.15,252.93,259.45,259.68,290.91,251.82,251.98,243.09,243.77,264.26,257.44,267.43,240.46,197.14,211.34,243.44,265.42,246.15,252.30,258.62,267.94,250.69,250.06,251.58,237.54,,,170.08
2019-05-12 22:19:08.478000,L8,,,,225.75,235.96,240.11,251.20,253.12,,,,,,,,,,185.46,254.99,262.52,261.94,257.58,,262.42,264.36,264.19,210.38,263.84,260.91,256.30,275.50,290.61,253.98,,,,203.31,241.69,234.46,271.21,270.34,270.03,291.96,273.73,239.54,,,,,,249.38,257.65,265.70,246.34,221.50,239.25,238.50,254.50,249.39,256.14,235.42,185.48,196.11,234.93,255.36,235.29,252.41,260.29,264.38,248.83,,,,,,
2019-06-06 22:13:11.112000,L8,283.83,242.86,235.98,248.22,256.08,291.17,279.93,276.45,271.28,286.39,297.41,310.35,323.17,323.65,327.79,332.06,339.96,340.99,340.88,354.30,356.23,368.90,361.33,361.11,361.78,344.60,350.34,349.52,354.09,366.09,368.43,381.01,386.68,390.48,388.95,393.07,383.69,381.21,367.12,369.98,360.05,347.48,355.08,350.05,358.04,364.91,356.64,345.45,340.07,344.69,344.98,345.32,352.97,349.76,344.76,317.15,348.82,346.43,349.02,340.20,303.53,294.90,348.95,353.24,355.50,340.40,339.77,338.89,338.24,338.40,282.74,302.23,288.06,274.06,288.65,306.58
2019-06-06 22:13:35.075000,L8,,,,225.65,235.48,250.97,259.54,258.94,245.94,,,,,309.84,,,,210.54,260.51,270.38,272.08,275.97,278.10,277.31,275.55,278.47,275.12,288.31,296.44,311.02,304.79,313.26,311.26,310.16,314.09,312.81,312.70,313.32,302.44,303.28,300.33,286.07,310.07,275.12,266.12,270.69,268.66,275.73,255.69,258.11,264.77,276.29,287.60,258.06,253.33,255.26,246.96,270.13,267.25,266.94,248.19,188.17,203.84,246.86,264.59,238.26,257.23,264.86,269.33,256.94,190.01,250.41,240.64,,,
2019-06-29 22:19:29.514000,L8,,,,205.90,217.52,237.96,248.16,245.46,,,,,,,,,,,251.59,264.02,259.09,258.85,269.08,267.01,264.95,263.60,208.15,242.85,247.68,240.47,278.05,304.72,275.51,273.94,258.02,301.43,291.82,300.50,243.09,284.15,253.80,268.71,286.25,268.19,261.24,257.08,253.91,265.72,245.39,246.39,239.38,260.47,251.97,234.77,243.40,223.09,224.13,229.15,241.78,254.51,229.70,,,,,,,,,210.46,245.82,239.41,,,,
2019-07-24 22:13:24.827000,L8,,,,223.72,235.41,251.13,252.91,249.89,187.58,,,,,,,,,191.67,261.94,274.89,270.14,273.42,277.34,276.13,274.52,280.45,281.85,285.17,297.39,282.89,302.98,313.15,309.09,297.96,296.94,307.10,306.90,312.02,297.62,298.54,271.73,275.23,308.55,282.51,282.59,270.33,260.83,280.34,265.45,251.65,240.83,268.64,290.87,252.74,257.52,237.19,231.87,267.18,262.33,263.24,237.77,191.84,207.00,246.48,266.76,242.21,251.95,253.07,260.15,251.55,255.95,248.38,242.79,,,165.90
2019-07-24 22:13:48.790000,L8,,,,220.79,231.78,249.96,252.55,249.09,,,,,,,,,,182.12,259.21,272.41,268.49,270.43,275.12,275.63,272.38,279.05,215.76,273.19,260.64,256.97,295.71,311.89,269.17,292.14,292.74,303.02,301.94,304.31,291.57,289.37,261.66,264.70,304.26,279.27,278.48,268.46,257.70,275.42,257.91,246.73,237.12,265.51,289.82,248.80,255.00,230.73,225.71,262.51,249.92,259.24,235.29,187.68,201.40,243.44,264.45,238.35,248.40,247.46,255.96,226.65,254.88,243.76,237.94,,,
2019-07-31 22:19:38.682000,L8,,,,221.86,226.57,250.26,251.97,263.24,,272.51,281.04,288.36,297.91,,,,,179.50,259.71,271.31,268.46,268.68,276.50,276.00,275.96,280.00,270.56,288.68,298.01,249.69,297.37,311.57,290.99,292.84,294.63,304.32,299.81,304.43,292.46,317.48,332.47,327.69,323.16,282.59,275.78,267.55,257.14,275.04,257.88,251.14,236.00,265.73,291.68,251.40,257.40,227.98,225.50,270.49,269.03,264.83,239.09,191.00,209.71,249.64,267.33,244.98,245.09,247.75,257.28,246.09,254.39,246.44,242.76,,,170.19
2019-09-17 22:19:53.101000,L8,270.72,232.50,238.91,241.64,251.99,268.90,272.39,304.37,262.75,309.47,324.85,319.23,330.84,335.74,320.75,320.70,314.07,330.11,346.35,338.67,346.66,347.52,350.84,360.73,358.39,362.94,351.70,341.07,350.07,343.55,374.76,354.29,352.53,360.50,371.63,362.50,348.06,376.81,379.78,368.57,366.65,369.38,381.00,361.51,386.72,362.32,360.97,352.56,364.70,353.04,356.59,363.71,360.15,355.87,350.04,300.05,301.98,366.26,339.15,374.28,371.87,366.40,336.81,362.25,359.92,361.25,309.50,327.89,324.93,313.45,372.14,336.98,367.61,368.42,341.00,372.69
2019-10-12 22:13:48.022000,L8,275.98,243.51,257.64,283.33,305.98,273.26,271.57,274.12,265.25,280.75,275.20,275.84,294.01,309.50,322.56,307.46,305.31,313.45,339.29,306.86,309.11,316.56,317.46,314.68,332.41,336.85,334.82,335.20,340.13,345.99,333.65,344.38,347.31,351.50,337.82,349.48,338.28,369.47,374.53,342.50,363.32,349.16,355.91,351.19,348.91,338.99,355.18,332.79,342.57,340.32,339.32,344.39,351.86,343.94,327.89,341.10,315.06,348.42,351.96,349.81,331.72,346.35,357.25,348.31,325.94,338.65,293.73,301.39,307.04,341.10,322.77,314.98,303.21,290.89,352.94,359.07
2019-12-22 22:20:15.572000,L8,,,,215.04,218.28,246.58,245.77,238.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:13:58.827000,L8,266.72,239.14,242.98,249.04,253.39,270.04,267.54,268.17,259.07,269.33,478.28,503.13,526.16,527.93,306.41,307.15,293.44,295.86,306.68,303.86,306.91,311.37,314.23,309.40,316.62,318.43,321.75,323.29,328.35,334.80,338.41,343.61,343.95,346.95,340.78,346.64,341.07,342.11,341.56,340.22,519.68,520.08,530.68,520.54,328.60,331.61,333.91,323.82,327.43,327.03,318.88,317.52,318.31,316.79,312.21,306.55,309.16,308.77,312.33,312.44,310.54,383.08,390.70,396.43,392.22,401.37,298.09,302.01,303.48,304.96,312.20,309.61,300.43,293.36,305.52,308.21
2020-01-23 22:19:43.708000,L8,290.60,288.10,291.39,294.08,291.82,294.68,288.11,274.85,280.43,283.38,301.02,314.13,323.72,321.94,318.64,322.36,321.94,322.85,338.24,340.47,331.73,344.33,342.98,341.62,351.70,353.38,350.13,355.56,361.39,366.28,370.28,370.84,376.46,370.34,378.41,373.24,379.54,374.13,369.07,371.70,366.38,363.68,364.83,359.19,364.46,397.35,,,498.37,363.50,353.66,359.50,364.40,366.04,361.44,356.16,354.64,362.01,359.66,367.23,369.35,353.68,367.07,373.97,372.11,374.99,324.60,324.21,317.99,333.60,368.44,366.75,368.38,367.80,361.48,361.66
2020-03-04 22:13:44.849000,L8,267.39,231.82,238.26,246.32,254.60,272.05,271.56,273.63,266.49,286.06,297.74,316.08,345.32,355.65,358.11,349.34,342.13,341.76,306.10,303.91,304.39,309.48,371.98,369.56,360.26,357.16,363.48,367.19,353.94,331.85,338.06,343.52,347.48,346.14,339.75,344.71,376.15,393.23,358.36,377.31,381.49,375.92,365.75,370.74,364.81,360.32,360.82,370.99,372.77,358.80,359.12,352.58,361.66,370.97,366.10,369.72,357.92,547.54,507.19,518.81,539.96,349.07,345.06,514.99,509.33,522.35,293.13,298.86,300.43,301.86,308.76,356.92,340.92,353.15,340.59,341.24
2020-03-27 22:19:19.905000,L8,264.96,225.48,234.39,242.93,251.91,268.32,267.84,269.09,261.83,289.41,281.33,285.27,298.15,314.02,311.46,308.98,309.41,317.20,301.94,298.51,337.35,306.75,313.95,304.62,310.32,320.41,313.74,313.15,320.37,330.78,332.09,337.56,335.67,340.54,335.28,338.36,335.34,338.26,335.90,334.79,335.65,349.06,346.94,348.60,350.56,349.66,360.14,348.23,352.02,353.71,355.32,352.67,355.51,355.69,356.27,365.95,356.46,303.01,303.97,305.39,335.68,372.25,361.55,363.13,371.14,377.04,327.50,300.23,298.45,297.89,350.99,371.25,367.82,360.86,362.58,342.95
2020-04-28 22:19:04.733000,L8,271.35,232.20,234.50,244.01,253.58,268.12,264.55,263.65,258.66,259.76,274.01,282.74,293.05,300.55,305.94,307.39,285.13,277.41,300.18,294.70,294.09,303.11,307.19,302.92,301.89,309.18,316.78,313.76,323.92,335.69,333.93,336.21,333.95,338.37,334.20,336.99,336.55,334.43,335.91,333.43,364.88,333.95,330.87,325.01,319.52,326.92,359.56,363.46,366.49,368.59,361.52,368.67,365.19,306.38,299.41,289.34,294.29,299.36,301.03,300.76,302.22,386.01,356.43,387.22,391.51,385.09,281.18,289.96,294.60,276.12,368.84,382.36,373.28,394.51,393.28,393.64
2020-05-30 22:19:04.718000,L8,,,,223.04,235.32,242.95,245.79,240.77,,,,,,,,,,,252.56,264.73,259.90,265.17,270.73,272.54,268.37,270.84,221.75,266.22,271.10,250.52,292.14,308.42,287.99,275.42,268.97,303.63,302.51,302.75,301.19,292.27,288.61,280.39,283.94,272.57,274.35,262.71,242.43,262.83,249.99,252.49,254.30,262.36,279.67,245.25,248.35,232.12,226.97,235.16,243.67,231.26,210.73,173.73,194.10,240.65,254.87,235.82,,,,,,,,,,
2020-06-08 22:12:59.859000,L8,282.74,241.46,237.69,248.24,264.18,279.85,283.81,285.33,281.69,291.24,301.79,337.69,300.13,300.28,337.43,341.27,338.81,328.91,356.17,351.14,349.18,345.42,352.61,360.40,358.14,369.42,372.40,384.28,391.53,395.68,386.32,395.09,381.16,353.96,374.98,353.86,375.40,364.15,366.26,367.39,354.94,361.94,359.51,359.29,448.88,445.79,453.94,462.07,468.15,349.50,359.47,352.86,354.68,353.14,356.63,353.12,352.83,351.78,354.60,353.01,345.84,216.25,225.11,260.39,279.75,257.89,335.69,336.79,348.83,351.35,358.92,361.37,361.56,357.74,371.15,368.27
2020-06-08 22:13:23.822000,L8,406.37,290.39,395.56,338.28,533.73,520.19,542.10,423.59,434.04,438.40,451.93,501.19,501.27,489.78,429.06,435.26,379.09,374.50,379.12,371.55,373.75,383.28,379.96,374.71,393.76,391.18,399.09,461.20,532.83,549.37,535.75,545.67,541.19,520.59,492.43,493.89,511.01,532.08,514.30,517.99,538.93,531.72,514.43,527.69,517.44,529.93,531.35,529.17,518.52,519.69,504.02,510.00,496.43,505.92,491.38,508.05,370.05,377.71,377.34,373.69,394.96,391.30,402.36,396.55,397.31,415.86,375.94,364.81,369.26,382.54,374.82,376.15,379.32,378.28,385.07,397.46
2020-07-01 22:19:22.742000,L8,,,,224.62,236.42,245.27,248.38,248.25,,,,,,,,,,,249.42,263.42,261.50,261.59,268.76,266.96,263.90,270.21,208.74,242.83,263.75,246.75,287.39,307.76,265.29,259.20,261.08,302.81,299.63,302.46,300.88,290.49,288.33,277.10,284.12,273.86,272.58,260.51,237.50,261.66,248.40,250.19,252.09,264.96,256.20,243.48,246.00,227.97,236.55,223.93,235.02,233.73,225.38,,,,,,,,,,,,,,,
2020-07-17 22:19:28.765000,L8,,,,230.97,241.56,252.14,253.35,248.68,,,,,,,,,,,258.58,270.86,271.68,276.50,278.88,277.12,277.66,277.61,263.70,280.48,298.35,287.65,309.88,315.44,311.29,268.77,285.58,310.54,310.25,313.08,309.40,303.07,305.19,305.87,319.34,281.05,280.27,267.97,258.28,271.14,259.56,259.95,259.13,271.77,290.03,253.70,250.13,230.67,238.32,260.54,258.30,266.30,235.14,180.36,199.44,243.84,260.92,237.69,,252.31,264.67,247.90,202.83,247.31,227.26,,,
2020-07-26 22:13:20.488000,L8,,,,225.16,234.66,246.11,241.29,240.17,,,,,,,,,,,246.33,257.67,258.83,258.84,265.52,264.97,265.11,270.59,208.97,254.88,262.47,243.68,287.57,306.08,266.32,254.44,255.75,300.96,295.36,297.64,298.89,287.14,271.40,265.47,275.29,273.88,273.00,258.78,240.82,233.61,237.59,248.50,250.86,263.32,258.16,246.71,236.58,216.04,225.09,229.49,220.28,230.15,229.09,,192.91,223.74,251.93,234.28,,245.32,200.49,229.36,233.61,226.39,,,,
2020-07-26 22:13:44.447000,L8,,,,218.29,226.84,239.13,234.80,232.70,,,,,,,,,,,239.10,247.66,250.71,248.78,250.03,259.58,256.02,259.98,,165.93,246.60,235.22,273.77,296.92,248.96,245.95,247.66,287.35,244.56,230.90,230.47,260.34,261.09,253.16,257.38,263.00,268.52,234.26,217.85,226.44,228.83,241.09,245.12,257.39,248.98,240.14,219.87,,,,,,,,,,,,,239.34,253.10,220.06,,,,,,
2020-08-11 22:13:23.493000,L8,279.55,239.36,236.90,245.48,256.57,268.46,269.68,417.83,434.26,469.33,462.96,494.15,519.41,299.35,299.03,304.64,287.59,283.58,301.20,296.41,443.68,456.68,441.12,468.62,487.34,494.97,495.38,485.65,501.19,488.80,464.77,484.38,497.59,495.27,517.76,517.83,527.46,373.58,483.87,515.84,511.65,492.69,477.22,525.46,509.34,516.15,516.85,463.31,354.40,361.27,485.91,466.03,505.53,466.12,482.05,516.32,361.70,362.70,355.74,373.00,376.57,393.98,386.92,396.66,353.37,393.24,288.87,294.36,297.38,297.59,337.48,379.24,375.15,387.10,354.15,398.97
2020-08-11 22:13:47.460000,L8,,,,229.98,239.23,250.40,248.02,247.71,,,,,,,,,,175.93,259.68,273.94,270.13,273.04,278.29,276.80,282.32,282.43,256.30,268.35,299.57,307.84,310.85,314.75,311.56,262.52,271.89,307.85,304.84,307.27,317.88,306.84,296.07,285.30,307.53,277.98,279.95,264.33,246.41,194.31,247.63,256.37,260.73,269.03,291.08,252.98,243.03,229.27,235.65,242.28,255.05,268.92,171.67,191.02,209.05,244.80,264.54,245.35,247.70,253.35,266.20,248.68,252.08,248.88,239.61,,,
2020-09-19 22:19:51.801000,L8,440.08,402.65,359.42,392.10,419.44,473.54,544.01,531.00,460.27,472.97,338.32,548.70,470.20,527.19,520.83,527.60,526.09,539.34,474.12,505.10,505.99,429.24,453.96,449.08,475.89,471.66,478.48,465.83,482.35,488.82,480.03,516.48,466.63,401.02,391.78,400.76,394.89,390.27,389.68,379.10,477.98,479.95,397.07,435.05,454.05,436.41,422.59,,,,,435.88,441.48,441.80,442.74,454.39,446.23,,413.47,448.22,467.19,440.17,420.14,426.84,424.59,413.16,434.03,456.65,465.39,455.39,465.16,525.52,400.53,418.41,414.03,411.99
2020-09-28 22:14:07.130000,L8,,,194.60,234.64,246.08,257.68,260.75,258.05,265.71,272.55,280.37,280.48,291.86,298.83,296.04,306.21,308.60,260.21,295.92,282.74,283.10,292.57,288.62,285.18,290.49,286.32,302.76,301.13,310.26,323.81,319.28,330.53,328.81,341.83,342.18,345.70,344.21,331.04,332.13,337.90,325.81,310.90,286.48,270.26,258.23,,,,,,,,,,,,,,,,,,,,,,268.58,277.83,278.40,257.22,,,,,,
2020-10-14 22:13:44.927000,L8,346.43,342.46,526.99,278.77,506.24,509.46,369.61,458.42,492.61,472.51,401.27,405.45,406.63,406.70,431.69,428.06,428.89,436.95,417.01,410.02,399.65,367.76,348.40,355.08,478.78,433.36,454.16,388.81,429.54,437.55,438.53,433.89,432.32,509.29,426.64,424.70,412.18,411.52,410.30,405.80,468.01,464.65,445.34,456.02,457.00,465.36,546.09,544.00,529.95,389.65,415.08,389.53,397.80,384.07,492.80,533.57,407.64,388.98,405.78,375.55,412.52,395.25,415.78,402.45,399.53,407.31,419.61,420.97,406.39,417.07,402.08,434.23,443.98,469.66,465.30,392.95
