dates,satname,nzd0107-0000,nzd0107-0001,nzd0107-0002,nzd0107-0003,nzd0107-0004,nzd0107-0005,nzd0107-0006,nzd0107-0007,nzd0107-0008,nzd0107-0009,nzd0107-0010,nzd0107-0011,nzd0107-0012,nzd0107-0013,nzd0107-0014,nzd0107-0015,nzd0107-0016,nzd0107-0017,nzd0107-0018,nzd0107-0019,nzd0107-0020,nzd0107-0021,nzd0107-0022,nzd0107-0023,nzd0107-0024,nzd0107-0025,nzd0107-0026,nzd0107-0027,nzd0107-0028,nzd0107-0029,nzd0107-0030,nzd0107-0031,nzd0107-0032,nzd0107-0033,nzd0107-0034,nzd0107-0035,nzd0107-0036,nzd0107-0037,nzd0107-0038,nzd0107-0039,nzd0107-0040,nzd0107-0041,nzd0107-0042,nzd0107-0043,nzd0107-0044,nzd0107-0045,nzd0107-0046,nzd0107-0047,nzd0107-0048,nzd0107-0049,nzd0107-0050,nzd0107-0051,nzd0107-0052,nzd0107-0053,nzd0107-0054,nzd0107-0055,nzd0107-0056,nzd0107-0057,nzd0107-0058
2021-04-24 22:11:25.382000,L8,,,260.43,262.59,229.67,269.61,264.96,335.44,338.23,265.47,255.42,185.39,269.71,251.70,268.58,254.06,249.07,249.25,209.31,205.53,176.75,,251.51,206.70,219.37,284.83,296.08,238.20,285.49,286.48,282.60,224.87,294.74,292.87,297.93,292.47,291.85,292.33,291.95,294.98,262.50,294.87,351.91,396.59,403.13,402.60,364.97,394.57,407.92,416.04,414.82,408.56,404.35,404.98,413.47,316.73,430.81,426.29,263.03
2021-05-26 22:11:31.065000,L8,,329.45,353.87,348.35,341.43,336.31,325.07,316.77,316.38,543.35,544.47,530.36,504.89,321.68,329.52,329.28,337.53,336.05,331.30,322.90,326.46,326.06,332.66,331.21,338.11,341.71,345.20,335.91,342.48,339.00,339.23,340.89,344.96,346.91,338.08,338.21,329.19,333.90,337.00,344.63,331.59,304.00,326.87,343.70,325.14,331.44,337.95,344.79,334.41,332.13,339.93,329.40,333.52,327.96,337.75,344.47,342.73,331.57,320.13
2021-06-11 22:11:38.046000,L8,,,,,,,,,,253.80,247.15,,,,,,186.64,252.73,209.72,206.09,,,,210.27,215.48,284.97,294.31,227.26,288.03,287.51,262.88,266.78,295.10,294.42,298.33,293.14,293.41,290.99,291.96,297.36,295.18,293.66,291.54,291.31,286.63,288.91,297.95,293.68,289.20,294.79,297.16,294.23,285.44,281.48,284.94,287.10,255.72,272.15,265.41
2021-07-13 22:11:43.513000,L8,,,247.54,271.01,238.52,274.36,269.80,250.40,,265.81,263.94,266.49,274.00,269.40,278.41,274.40,259.94,259.19,218.42,211.35,185.73,189.57,274.86,221.99,245.30,288.84,300.35,248.81,292.37,291.34,288.88,269.08,296.47,299.70,302.50,297.75,302.52,295.97,299.92,299.41,302.70,297.75,295.88,294.27,291.70,295.25,299.39,298.39,294.01,297.89,298.97,298.64,287.43,285.25,293.50,295.20,285.89,275.92,271.17
2021-10-17 22:12:14.625000,L8,,,,,,,,,,,,,371.87,257.51,220.38,241.77,202.19,160.51,,,,,245.59,211.21,243.68,286.39,290.21,230.94,286.49,288.78,250.16,261.30,289.89,294.55,297.17,288.30,289.69,262.12,244.02,276.96,300.05,297.44,291.67,292.21,287.60,292.07,298.32,291.93,289.95,298.33,298.65,291.32,283.69,283.07,224.45,287.37,250.69,273.16,267.80
2021-11-06 22:12:48.299000,L9,,,,,,,,,,,,201.17,264.77,251.17,202.61,,235.41,253.90,212.02,206.84,,,241.37,212.62,224.70,285.14,300.21,243.43,292.23,290.87,285.93,274.23,296.41,296.56,301.22,295.85,294.23,295.43,297.69,299.89,300.96,297.53,295.92,293.67,291.39,294.27,299.75,297.76,291.80,300.41,300.48,296.23,288.73,285.09,286.37,291.33,282.93,274.69,267.56
2021-11-18 22:12:08.776000,L8,,,,,,,,,,,,198.08,259.98,248.31,197.39,,,249.41,208.58,204.33,178.10,,233.74,203.40,217.62,281.75,294.98,232.38,288.00,287.42,283.81,267.17,293.26,292.01,294.90,291.59,290.78,290.27,292.76,297.31,296.85,294.76,292.52,292.11,288.21,291.45,298.08,294.45,290.51,296.87,297.92,291.69,286.56,283.70,285.59,288.54,279.08,184.57,308.49
2022-01-13 22:12:02.740000,L9,,,233.96,268.47,225.67,272.06,211.23,248.88,,207.76,257.32,206.65,270.67,263.70,275.09,272.46,261.18,257.77,218.03,217.08,187.00,183.04,264.59,219.55,333.71,340.67,300.72,246.77,294.02,286.65,289.69,277.48,296.71,297.18,301.79,297.11,296.74,295.25,346.92,370.99,305.14,297.63,297.93,295.95,293.30,297.77,300.25,297.46,293.07,301.21,300.32,298.72,290.08,287.17,289.35,292.37,283.86,273.80,265.96
2022-01-21 22:11:59.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.27,283.78,292.38,288.71,284.89,265.21,287.61,291.69,290.29,289.75,281.23,287.11,283.59,287.90,291.48,288.81,283.38,292.42,292.34,288.87,282.33,276.59,274.60,241.46,210.09,254.60,235.50
2022-01-29 22:12:05.530000,L9,,,,,,,,,,,,182.63,260.74,247.34,196.46,242.66,,248.73,204.30,205.43,176.38,,,200.86,209.78,272.77,295.55,228.62,286.85,287.20,284.30,277.88,217.03,290.39,296.71,292.33,291.37,291.17,294.34,298.00,295.83,295.87,290.58,291.02,287.56,293.01,297.78,293.88,290.08,298.11,298.81,294.04,287.29,282.53,281.57,284.34,280.26,269.06,249.04
2022-02-14 22:12:01.049000,L9,,,270.77,269.23,226.08,272.26,268.57,,225.88,266.73,256.01,338.85,340.38,341.39,341.30,267.34,264.12,255.38,213.12,215.29,183.33,173.57,262.53,212.73,229.91,287.97,299.48,237.35,292.18,291.08,288.01,281.85,297.30,297.43,297.69,296.57,296.87,294.91,295.58,300.40,300.80,297.99,295.41,295.10,291.33,293.19,301.07,297.62,294.39,298.84,300.83,294.33,288.75,286.52,286.79,290.60,284.15,273.67,264.91
2022-02-22 22:11:50.626000,L8,,,,,,,,,,,,,,,,,,246.07,200.64,200.03,,,,,207.36,267.21,292.82,228.48,283.03,286.40,226.76,189.42,292.14,289.61,294.35,290.44,190.66,286.89,290.03,294.71,294.98,292.77,289.50,291.19,285.34,289.17,295.94,293.52,288.57,294.99,296.84,290.91,284.48,282.36,282.22,283.04,247.49,267.87,259.45
2022-03-18 22:11:49.046000,L9,,,,,,,,,,,,,,220.88,271.96,244.12,259.49,254.79,215.64,215.52,,,254.43,213.32,232.85,284.09,301.69,240.97,290.59,288.54,227.54,271.74,296.12,298.52,298.78,297.87,290.53,294.59,297.34,299.55,300.01,297.01,298.44,295.12,294.76,295.82,300.21,299.18,294.48,300.38,301.52,297.43,289.66,288.11,291.94,291.10,282.43,275.11,268.62
2022-04-03 22:11:45.362000,L9,,,340.15,336.97,346.38,343.70,,,,269.43,257.70,272.26,275.17,269.59,275.35,273.64,269.93,254.49,213.84,215.65,184.21,,274.54,216.00,246.99,292.29,300.69,245.19,292.03,291.62,289.95,280.86,296.66,300.51,298.88,299.47,296.55,296.21,295.52,299.65,302.33,298.47,297.01,295.31,295.09,293.66,300.42,298.26,293.85,299.26,299.97,298.62,289.80,286.88,293.16,294.46,281.54,274.54,268.84
2022-05-05 22:11:31.114000,L9,,292.14,314.99,343.23,324.31,347.17,333.16,431.03,444.74,417.44,320.60,328.56,323.19,329.81,327.94,332.89,334.76,334.35,333.97,324.12,323.11,327.00,293.24,335.22,333.35,350.17,347.91,335.24,304.45,302.74,332.86,326.83,306.29,307.08,324.95,339.71,338.88,333.85,330.97,342.34,327.60,305.01,303.01,300.27,298.40,298.69,308.68,305.12,304.61,315.47,343.04,319.01,356.81,338.30,317.90,321.73,317.83,305.26,299.72
2022-05-21 22:11:19.594000,L9,,,261.72,270.00,227.96,271.69,216.14,247.26,230.20,200.00,257.41,201.61,272.64,256.61,235.85,255.24,242.00,256.49,217.99,216.98,178.17,,,,,,,,,,,249.18,294.72,296.96,301.24,295.51,293.98,292.36,296.33,300.59,336.33,454.13,550.73,541.91,502.63,217.96,211.50,250.23,299.33,306.13,311.75,354.26,297.12,289.16,294.16,326.53,244.90,192.59,265.56
2022-06-30 22:12:03.615000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.41,267.53,283.58,,,,,,,,,,,,,,,,,,,,
2022-07-08 22:11:39.226000,L9,,,258.58,205.86,226.25,271.24,263.95,222.13,,256.49,250.66,177.84,263.25,251.55,201.02,244.65,190.54,251.95,213.48,204.02,179.14,171.95,254.06,214.72,227.00,282.47,295.52,233.99,289.77,288.89,275.76,274.70,295.35,293.03,295.13,293.15,293.06,291.85,293.46,297.90,297.05,295.35,292.96,292.37,287.29,290.96,297.36,294.39,290.59,295.48,298.94,292.82,285.15,285.69,287.82,289.64,253.53,275.16,267.35
2022-07-16 22:12:03.012000,L8,,,,,,,,,,,,192.83,259.79,249.60,199.15,,,254.17,211.82,201.14,178.67,,239.63,213.13,223.12,277.40,294.42,235.75,291.50,289.00,260.15,265.14,295.44,291.17,292.61,291.51,290.22,290.16,291.21,297.11,296.45,293.72,292.83,292.26,288.20,290.55,296.53,293.80,287.57,295.43,297.14,291.81,284.65,281.62,285.19,285.92,256.66,272.51,265.00
2022-09-10 22:12:03.656000,L9,,,,220.12,233.77,277.84,272.24,253.57,,267.94,264.24,261.62,271.89,268.15,274.68,275.60,256.06,260.15,218.74,218.80,184.08,176.05,268.76,224.41,297.30,295.20,303.08,249.57,298.35,295.49,292.29,281.08,298.96,298.94,302.69,299.21,297.43,296.04,298.80,300.91,302.03,299.82,297.51,295.39,294.15,298.21,299.98,299.58,296.20,301.82,301.78,298.20,291.14,290.26,293.12,295.60,289.20,278.60,271.75
2023-02-09 22:12:09.040000,L8,,,,,,,,,,,,197.80,260.51,249.94,198.01,229.37,201.50,251.41,210.20,205.11,180.17,,213.59,208.29,211.84,280.35,295.30,240.79,288.86,290.38,238.40,240.79,292.96,294.71,300.53,293.63,291.99,292.96,366.50,,,,,,,170.09,232.50,307.89,317.27,298.40,364.98,419.53,376.80,296.71,258.93,263.52,218.85,,241.94
2023-02-17 22:12:13.542000,L9,,,,,,,,,,,,197.63,253.30,249.31,232.85,237.23,248.17,252.29,207.82,208.74,179.90,170.27,256.00,214.35,210.15,268.71,291.24,234.76,288.96,283.15,276.01,271.77,291.30,292.06,300.51,293.74,287.90,288.73,295.27,298.25,298.13,296.20,293.36,291.73,291.64,293.38,299.02,294.61,291.75,297.27,298.63,292.60,288.04,285.13,286.83,288.52,282.08,272.64,263.44
2023-02-25 22:11:52.258000,L8,,,,,,,,,,,,,,,,,,,,,,,,188.53,175.18,251.67,268.64,,261.79,272.01,216.53,,274.59,255.17,289.56,,,,,,,288.41,261.54,,,200.97,173.08,277.67,265.23,,286.48,283.23,277.30,272.39,275.31,277.80,246.11,265.24,256.71
2023-03-05 22:12:01.427000,L9,,,,,,,,,,,,,,,,,,,,,,,,198.36,201.46,242.93,267.59,224.67,270.83,276.54,183.41,195.18,,,,,272.94,262.88,292.22,293.19,294.51,292.78,287.08,288.93,286.51,289.12,293.94,286.47,281.92,289.68,295.63,287.34,287.76,269.96,273.41,276.09,249.51,269.07,257.23
2023-03-13 22:11:47.152000,L8,,,,259.54,216.26,233.29,261.21,,,,,189.03,251.87,249.32,192.79,227.65,239.71,250.35,203.95,200.85,,,,209.58,208.39,267.89,290.49,236.76,286.91,288.34,233.78,277.84,291.81,293.24,296.37,292.09,290.53,291.26,292.24,296.30,299.74,295.50,289.48,292.10,287.69,288.90,294.16,293.53,294.60,294.63,296.81,291.01,286.43,283.88,286.25,285.65,250.84,268.94,261.34
2023-03-21 22:11:55.188000,L9,,,,,335.53,338.63,327.42,320.39,,266.96,258.81,247.13,268.44,264.77,249.14,289.91,287.68,349.20,287.88,292.55,291.29,181.31,267.57,221.77,301.20,294.97,297.60,297.26,294.66,294.17,292.42,284.61,298.43,297.45,304.42,299.92,294.75,296.99,300.71,300.40,303.12,300.28,295.14,294.30,294.77,297.11,300.86,298.82,298.80,299.92,305.28,300.19,290.98,287.98,293.63,292.97,284.55,274.64,270.29
2023-03-29 22:11:37.049000,L8,,308.18,333.58,335.08,338.99,348.39,331.59,325.80,324.07,337.62,342.49,343.74,345.45,343.05,342.64,346.32,349.40,351.08,360.10,356.37,349.50,349.41,351.10,351.84,361.06,367.82,362.37,351.76,350.39,343.27,370.45,521.46,419.66,419.66,425.85,545.52,353.22,354.97,351.68,351.60,348.08,346.50,339.71,341.05,340.56,342.19,346.63,347.51,348.61,345.66,347.65,342.17,334.99,330.47,331.01,331.10,323.64,321.53,321.64
2023-05-16 22:11:04.371000,L8,,,,,,265.21,263.24,246.75,,260.54,253.34,193.73,266.33,252.77,201.77,247.14,214.98,251.13,210.84,204.68,180.04,,259.36,212.90,245.18,283.75,291.00,241.92,288.71,289.31,278.45,270.93,292.54,293.89,297.49,292.32,291.83,294.99,293.19,296.33,298.57,295.99,289.48,292.00,288.63,291.38,296.10,295.14,294.33,295.38,298.12,293.78,285.58,280.19,288.58,284.93,253.63,269.04,263.47
2023-05-24 22:11:17.213000,L9,,,,,224.87,346.23,333.71,331.92,339.42,261.33,259.12,269.43,274.30,259.19,282.00,288.43,257.48,260.53,219.89,209.99,183.52,289.87,268.87,222.62,255.88,294.15,298.70,247.52,295.42,295.12,290.65,282.25,299.22,299.43,303.04,298.21,299.11,296.82,300.22,300.54,302.41,298.27,293.91,296.27,292.43,295.81,299.98,300.71,299.57,299.81,305.12,295.82,289.38,287.46,289.63,287.72,271.53,271.10,262.59
2023-06-09 22:11:12.914000,L9,,,,265.99,227.57,269.81,267.82,252.24,,261.98,265.94,201.08,271.65,262.05,221.17,269.95,214.25,260.21,218.20,212.56,186.22,188.58,267.45,225.49,250.46,287.87,295.84,295.26,295.42,292.88,286.61,280.23,297.75,296.91,301.79,298.11,294.99,296.58,299.77,300.64,302.73,300.10,296.72,295.63,295.41,295.42,299.68,298.30,294.10,301.34,301.42,299.76,290.87,288.95,294.00,292.12,258.59,273.41,262.95
2023-06-17 22:11:17.056000,L8,,,,275.06,228.95,200.16,302.21,330.45,240.03,344.15,345.33,345.58,347.40,318.60,283.81,268.69,276.24,337.70,360.04,354.12,347.58,255.47,266.93,242.09,255.02,295.83,298.93,248.54,294.25,293.21,292.66,281.54,297.80,306.41,306.56,301.62,304.81,306.77,546.64,424.07,,,,519.16,375.09,348.61,330.46,308.32,533.15,470.70,401.37,360.21,304.02,309.89,365.22,465.69,397.68,422.90,454.79
2023-06-25 22:11:08.216000,L9,,,,266.51,226.25,269.07,268.90,249.88,,260.80,260.95,245.18,270.66,259.36,246.00,250.22,255.40,259.76,220.80,211.15,184.44,237.19,267.10,238.29,251.19,288.97,294.99,247.06,292.92,293.44,287.88,283.26,298.03,299.60,301.23,296.73,295.95,297.60,299.29,301.06,301.86,299.42,294.04,295.23,292.17,294.30,299.43,297.82,298.26,298.81,302.07,297.20,288.04,286.83,292.75,288.80,284.99,272.57,262.80
2023-07-11 22:11:24.365000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.85,286.00,269.59,267.84,268.43,272.30,,,
2023-07-27 22:11:26.959000,L9,,,,250.90,225.85,267.19,264.82,250.67,,259.95,259.61,195.33,267.65,255.28,350.31,356.80,361.70,255.47,214.88,209.29,184.61,185.04,262.43,225.88,249.15,286.30,292.50,245.54,292.05,291.87,286.99,219.71,296.04,296.29,302.80,295.09,295.70,295.22,299.76,298.53,301.56,298.58,295.07,293.63,292.61,294.84,298.69,297.44,295.41,300.15,301.86,299.19,290.24,286.86,291.86,291.75,285.62,271.84,265.49
2023-08-28 22:11:44.258000,L9,,,,220.53,220.93,259.97,261.81,247.50,,,,196.35,256.58,252.32,229.45,242.28,236.46,251.43,209.74,204.62,179.06,170.59,243.50,219.76,239.30,275.57,291.58,241.79,289.39,289.90,286.11,278.43,292.86,291.71,296.46,292.12,289.59,291.83,296.40,297.20,298.11,297.30,290.56,292.84,290.25,294.65,297.05,294.92,293.69,296.54,299.65,293.75,287.80,283.11,284.50,286.58,279.34,267.77,261.76
2023-09-13 22:11:53.459000,L9,,209.34,223.71,317.90,388.21,209.20,218.69,210.20,186.97,235.24,279.60,315.05,318.68,328.01,376.00,403.03,414.68,248.87,212.99,217.64,182.49,181.96,253.40,230.78,248.63,294.09,294.08,247.13,292.87,291.63,290.03,275.85,294.14,295.83,301.90,292.92,289.94,296.10,296.02,299.84,300.58,298.28,293.03,293.76,293.04,293.91,298.22,361.75,345.40,303.84,300.41,296.99,288.75,283.21,289.00,289.56,256.52,273.16,263.68
2023-10-07 22:11:57.146000,L8,,,,,225.30,263.43,266.83,250.64,,261.43,259.03,232.44,343.51,334.23,315.98,260.61,245.76,248.06,199.89,189.68,,,228.54,221.83,248.26,287.04,293.93,245.94,292.06,292.06,287.73,333.45,295.77,387.36,214.34,,,,,,,,177.67,191.15,315.02,,,189.57,294.30,295.02,296.67,296.77,290.32,535.89,523.74,321.97,522.15,514.22,321.91
2023-11-08 22:11:57.030000,L8,,,,,,,,,,220.79,227.85,211.01,241.47,243.03,190.91,,,248.10,270.15,212.33,183.34,228.63,267.02,224.17,187.15,264.15,466.33,346.02,207.04,,,,,,,,,,,,,,,,,,,,,,391.02,296.46,287.80,276.60,282.55,279.66,271.92,272.57,260.99
2023-11-24 22:12:03.999000,L8,,,,,,,,,,,,179.99,254.19,249.98,238.65,207.28,204.94,249.09,210.63,209.09,182.99,179.66,268.51,281.65,284.87,255.27,292.03,251.47,284.78,286.24,281.55,278.86,291.83,288.24,298.84,291.04,285.43,292.45,293.30,295.76,297.93,329.96,292.14,292.06,291.06,285.52,286.74,281.65,280.28,287.38,289.86,287.56,291.13,278.48,283.02,283.80,275.89,269.16,262.96
2024-01-03 22:12:03.955000,L9,265.35,,,,,,,,,,,,,,,,,,,,,,,,214.23,254.36,278.28,214.44,203.77,234.21,,,300.15,294.98,300.92,295.70,289.00,295.10,297.55,300.09,300.71,299.08,292.94,294.08,294.64,295.86,297.85,295.88,292.60,298.16,300.98,294.83,288.80,280.89,286.27,288.10,277.79,270.81,261.78
2024-02-04 22:12:07.739000,L9,,,,,,,,,,237.74,,202.72,257.87,250.81,234.96,255.38,273.99,281.85,228.09,225.16,183.72,177.84,263.59,222.43,247.19,269.88,294.09,244.84,292.09,290.50,287.77,282.30,292.66,293.22,300.99,278.85,293.22,294.04,291.53,391.79,272.44,314.23,278.97,293.27,294.47,292.28,300.38,298.51,292.24,299.08,304.21,297.54,291.48,285.41,289.26,284.71,277.63,271.30,259.71
2024-02-12 22:11:54.234000,L8,505.56,432.87,355.91,,,,,,,265.26,261.11,277.67,273.48,260.14,287.43,288.70,264.78,371.20,385.21,320.61,296.87,190.86,273.81,243.88,295.13,305.45,425.14,,,,,,,,,482.13,484.84,310.03,299.96,304.32,305.77,302.29,296.70,299.35,295.34,299.03,300.74,302.39,296.26,300.74,308.05,302.33,291.77,289.38,304.38,295.08,284.62,276.15,267.44
2024-02-28 22:11:48.270000,L8,,,,,,,,,,253.40,253.67,200.80,255.69,253.20,234.98,244.91,256.56,252.97,210.94,210.28,182.06,176.74,263.60,218.37,233.86,281.20,292.61,244.45,292.22,290.57,286.44,270.20,294.11,292.43,299.37,293.88,290.20,294.47,295.89,299.06,299.82,297.63,293.73,292.87,293.00,293.90,297.76,295.95,292.35,297.94,298.94,298.23,287.74,492.48,424.95,284.16,275.13,429.07,463.60
2024-03-07 22:12:00.069000,L9,,,,,,,,,,,,,,,395.47,382.02,412.25,265.52,225.46,184.26,,,,,,,,,,188.92,216.54,249.40,290.37,290.10,297.74,290.98,290.06,284.15,282.42,304.20,297.48,295.64,290.52,291.42,289.42,292.36,296.48,294.16,294.27,295.83,298.25,294.76,286.25,280.50,283.76,283.07,271.15,269.18,437.72
2024-03-15 22:11:37.973000,L8,,,,,,,,,,,,201.84,257.40,250.59,231.63,242.58,252.46,252.26,210.52,207.13,180.60,182.83,265.26,219.55,243.86,265.66,289.51,240.08,289.87,291.31,281.20,269.63,291.66,292.74,298.37,291.83,292.55,293.51,294.73,297.99,300.23,295.92,290.75,294.32,288.27,293.98,299.23,297.12,294.12,298.18,301.04,295.98,328.17,295.96,295.68,326.51,311.00,275.57,264.04
2024-03-23 22:11:55.610000,L9,,,,,,257.31,283.48,262.52,218.60,261.06,269.90,279.65,348.51,345.47,315.00,291.17,295.50,279.32,252.52,228.79,231.36,196.86,268.63,251.98,300.70,296.01,298.95,252.49,299.34,295.87,294.76,292.32,299.37,300.49,305.22,300.76,300.72,299.29,301.29,303.78,306.48,299.93,293.79,296.55,296.51,301.33,302.32,320.40,350.63,478.97,,,,,,,,,
2024-04-08 22:11:47.225000,L9,,,,,,,,,,248.83,262.13,255.44,279.43,266.50,280.74,254.63,262.64,264.02,232.59,215.78,184.00,190.20,268.51,239.79,252.22,292.11,296.77,247.93,292.20,293.83,287.10,285.04,296.44,297.56,303.75,296.83,296.40,297.50,298.94,299.19,303.25,298.95,291.40,296.63,293.99,295.24,299.85,299.68,300.50,299.78,303.84,299.80,289.88,284.86,290.90,287.81,277.48,272.39,263.27
2024-04-16 22:11:19.307000,L8,,,,,,,,,,,517.36,482.00,540.93,491.45,511.30,507.39,,,,,,,,218.58,247.68,281.44,289.83,244.19,287.53,290.10,283.62,206.44,291.18,231.44,256.67,168.24,,,,,,,292.02,293.86,328.37,300.26,296.41,296.11,291.13,293.91,303.89,295.69,287.54,281.22,289.79,286.21,272.79,260.34,221.85
2024-05-02 22:11:08.519000,L8,,,,,,262.47,266.69,251.03,235.59,260.21,262.89,274.23,345.11,341.78,339.85,348.45,351.54,346.17,347.25,290.42,286.49,282.58,268.75,286.64,300.73,288.30,295.13,301.90,294.70,292.84,292.14,290.88,296.52,297.57,303.22,297.21,298.46,297.14,300.63,301.87,302.73,299.50,297.80,294.76,296.54,297.25,300.72,297.68,296.42,300.05,304.92,301.18,293.18,291.38,297.15,297.96,289.55,279.33,273.98
2024-05-10 22:11:24.784000,L9,347.54,351.61,286.54,,,375.23,367.86,355.44,,261.02,259.08,272.67,275.74,259.47,280.00,287.58,259.02,258.72,271.71,212.05,185.39,190.49,268.56,223.39,250.46,289.41,293.70,297.00,293.65,293.02,288.18,286.27,296.07,296.31,302.17,297.14,295.16,296.02,299.09,300.00,300.60,297.28,293.93,296.09,291.76,295.78,297.95,297.22,293.94,300.05,300.83,298.16,288.26,283.69,311.00,287.89,282.80,275.15,268.44
2024-05-18 22:10:55.940000,L8,365.76,356.02,309.87,,,,,,233.91,256.89,253.84,243.52,345.82,346.14,342.44,348.16,349.00,318.49,216.33,208.54,180.09,188.74,261.45,221.98,250.72,288.47,294.08,245.82,289.92,291.07,287.53,284.59,294.04,292.61,299.81,295.39,291.76,294.82,295.65,297.14,298.56,296.40,289.35,292.76,289.80,292.61,297.81,295.32,296.50,296.28,300.25,297.55,287.91,285.17,295.89,293.77,283.82,275.85,269.31
2024-05-26 22:11:12.218000,L9,377.01,361.25,282.73,,,374.22,371.83,360.17,356.72,356.44,353.93,348.05,350.28,347.09,351.11,350.20,349.78,348.15,347.14,347.77,342.82,341.43,336.90,327.98,355.60,353.29,356.01,360.04,352.74,351.66,357.97,345.14,351.79,546.28,493.86,470.16,350.01,346.76,350.80,324.07,345.60,344.23,339.82,344.18,345.94,345.45,305.31,305.74,338.98,305.78,310.24,308.03,306.84,296.69,307.94,330.82,299.57,284.58,281.73
2024-06-11 22:11:06.286000,L9,,,,,,,,,,251.93,254.25,198.10,266.31,251.36,205.07,242.53,191.79,257.54,217.09,214.25,186.22,189.96,263.50,222.67,235.05,266.44,293.05,245.40,290.63,290.25,282.64,278.22,295.41,295.14,300.04,295.80,295.87,294.35,297.97,299.54,299.76,297.71,293.51,296.09,292.41,294.67,299.08,298.42,294.52,298.42,301.81,296.80,288.63,284.75,290.55,288.14,280.60,274.25,264.46
2024-06-27 22:10:53.037000,L9,,,,,,,,,,,,199.40,272.09,255.20,201.99,250.02,254.13,255.63,217.03,211.58,185.70,191.35,260.21,228.44,248.10,285.11,291.34,247.54,289.90,290.98,288.07,277.30,295.18,296.04,298.63,294.23,290.73,294.43,296.21,296.42,299.76,296.40,291.46,293.26,294.12,293.52,296.88,297.24,293.89,297.52,299.17,296.59,288.73,285.33,290.37,288.44,279.20,274.16,265.24
2024-08-06 22:11:21.454000,L8,,,,,,,,,,263.27,257.37,263.74,271.85,271.91,274.30,275.76,252.49,258.65,218.76,274.32,281.56,195.95,261.10,243.06,296.91,287.56,292.84,249.78,289.67,291.50,288.19,283.73,294.87,293.37,300.50,295.38,290.89,295.23,298.57,297.28,298.36,296.01,291.13,293.06,294.19,293.30,297.73,295.67,294.76,296.58,299.12,294.93,288.02,285.28,286.87,287.80,278.00,273.24,264.80
2024-08-22 22:11:34.534000,L8,,,,,,,,,,249.99,251.83,258.21,267.24,258.22,247.06,249.51,241.20,251.43,212.12,204.89,182.26,185.99,246.07,370.82,462.36,350.28,350.97,347.88,355.68,513.19,283.81,276.42,292.62,547.19,352.91,355.36,348.01,388.85,454.37,446.86,475.18,371.33,362.49,366.34,363.26,366.77,507.22,296.68,531.84,470.78,436.81,293.43,550.23,402.90,362.64,,344.66,367.79,383.69
2024-09-23 22:11:42.698000,L8,382.54,358.46,,,,321.36,348.44,349.00,236.00,256.85,254.47,256.49,266.25,262.47,272.85,272.58,364.82,255.45,357.00,354.14,350.91,354.63,359.36,362.04,365.48,373.24,372.70,362.56,291.47,292.44,289.51,285.66,294.38,295.44,301.72,295.14,293.97,296.32,298.95,299.82,300.08,298.84,291.99,294.32,291.98,296.97,297.82,296.83,295.73,298.31,301.22,297.76,290.71,285.61,290.61,289.56,281.05,273.71,311.30
2024-11-18 22:11:59.014000,L9,,,,,,280.85,216.79,306.15,315.29,315.63,315.32,377.00,388.22,374.27,315.03,469.76,480.06,500.73,464.40,400.17,423.03,409.48,397.19,406.12,322.82,334.76,333.95,332.61,328.95,322.41,328.90,323.63,317.80,324.09,330.72,325.29,320.80,323.08,319.72,329.39,324.20,319.39,325.27,327.53,325.13,322.37,323.25,309.37,324.94,328.78,326.32,318.19,311.51,310.38,305.83,308.00,297.23,290.34,284.46
2024-12-04 22:12:00.480000,L9,,,204.94,259.72,268.14,270.21,270.20,286.21,524.06,492.19,265.41,266.80,267.20,296.96,293.24,293.03,327.34,265.32,245.06,318.30,319.42,318.60,272.30,299.09,303.38,295.08,299.44,332.47,301.63,299.04,370.69,539.30,304.10,302.28,338.73,520.92,533.18,428.58,303.01,305.10,303.45,301.40,295.36,298.22,296.72,296.83,302.84,299.93,300.24,301.81,308.65,301.42,290.90,287.75,289.57,295.65,287.99,275.13,265.77
2024-12-28 22:11:50.695000,L8,,,,,,,,,,,,203.15,256.63,253.54,227.26,243.52,257.67,249.76,207.84,206.79,176.50,172.66,266.45,218.28,244.83,259.03,288.03,242.85,288.42,290.80,270.91,269.54,292.75,293.74,296.65,292.15,290.07,294.34,291.72,297.41,301.04,296.19,290.41,294.07,291.21,294.05,298.55,296.89,294.58,296.98,302.04,295.67,289.24,285.24,287.62,289.24,281.22,271.47,261.76
2025-01-05 22:11:55.058000,L9,366.69,353.53,,,,,,342.97,346.89,209.74,255.60,273.83,269.42,262.81,272.53,252.11,263.21,255.60,214.37,212.37,179.42,178.01,264.95,219.77,251.82,269.31,298.55,248.12,291.42,292.67,289.43,280.47,295.76,297.47,303.17,296.42,294.10,298.93,298.09,300.62,301.77,299.52,293.42,295.55,296.34,295.38,296.55,290.24,289.72,292.90,293.42,291.10,292.87,281.90,295.54,291.01,280.96,274.74,264.49
