dates,satname,nzd0332-0000,nzd0332-0001,nzd0332-0002,nzd0332-0003,nzd0332-0004,nzd0332-0005,nzd0332-0006,nzd0332-0007,nzd0332-0008,nzd0332-0009,nzd0332-0010,nzd0332-0011,nzd0332-0012,nzd0332-0013,nzd0332-0014,nzd0332-0015,nzd0332-0016,nzd0332-0017,nzd0332-0018,nzd0332-0019,nzd0332-0020,nzd0332-0021,nzd0332-0022,nzd0332-0023,nzd0332-0024,nzd0332-0025,nzd0332-0026,nzd0332-0027,nzd0332-0028,nzd0332-0029,nzd0332-0030,nzd0332-0031,nzd0332-0032,nzd0332-0033,nzd0332-0034,nzd0332-0035,nzd0332-0036,nzd0332-0037,nzd0332-0038,nzd0332-0039,nzd0332-0040,nzd0332-0041,nzd0332-0042,nzd0332-0043,nzd0332-0044,nzd0332-0045,nzd0332-0046,nzd0332-0047,nzd0332-0048,nzd0332-0049,nzd0332-0050,nzd0332-0051,nzd0332-0052,nzd0332-0053,nzd0332-0054,nzd0332-0055,nzd0332-0056,nzd0332-0057,nzd0332-0058,nzd0332-0059,nzd0332-0060,nzd0332-0061,nzd0332-0062,nzd0332-0063,nzd0332-0064,nzd0332-0065,nzd0332-0066,nzd0332-0067,nzd0332-0068,nzd0332-0069,nzd0332-0070,nzd0332-0071,nzd0332-0072,nzd0332-0073,nzd0332-0074,nzd0332-0075,nzd0332-0076,nzd0332-0077,nzd0332-0078,nzd0332-0079,nzd0332-0080,nzd0332-0081,nzd0332-0082,nzd0332-0083,nzd0332-0084,nzd0332-0085,nzd0332-0086
2017-09-29 22:07:03.646000,L8,217.33,257.98,265.18,252.86,274.10,282.18,287.31,290.12,274.87,258.03,204.52,210.31,198.09,,,,,,,,194.57,241.39,255.62,200.27,,,,,,,,,,,,,,,,,,,208.41,194.29,248.05,248.82,,,,221.78,215.38,269.21,266.84,,,,,,,255.34,269.62,258.86,265.58,270.61,280.64,265.63,273.70,277.63,249.17,,257.73,263.20,272.65,266.11,275.13,276.93,284.28,275.93,277.87,266.60,266.20,275.00,276.49,265.45,272.41,255.57,213.03
2017-10-15 22:07:07.600000,L8,389.12,311.63,285.44,278.09,297.20,314.83,313.29,325.82,316.31,310.17,309.56,310.60,306.24,312.36,346.36,356.04,352.93,332.58,326.20,326.32,288.91,296.96,317.65,310.71,305.02,324.13,312.50,313.46,312.07,318.30,307.26,317.75,333.50,310.97,314.77,324.28,333.01,309.97,326.71,313.51,333.57,288.28,263.61,337.68,341.52,344.23,347.45,344.80,348.00,339.87,330.97,341.75,330.92,325.15,322.51,313.58,333.14,329.04,325.54,328.61,326.71,344.26,348.44,338.54,329.91,330.65,323.81,318.73,301.59,301.29,318.36,332.45,326.83,323.13,323.31,336.02,327.07,321.39,326.02,323.14,315.49,325.24,317.65,332.74,321.50,303.95,334.33
2017-10-24 22:01:21.408000,L8,405.45,445.31,428.60,448.46,471.52,462.47,463.47,448.59,484.15,490.87,427.08,440.61,519.77,514.34,451.17,438.66,536.81,521.79,502.61,483.90,475.15,428.77,451.10,432.67,454.84,460.10,420.09,436.39,453.09,453.92,449.66,450.47,449.33,446.97,485.97,463.18,473.03,456.49,467.57,494.60,498.54,459.64,469.77,475.61,449.93,487.39,471.43,467.78,458.19,466.36,466.89,524.10,492.99,517.77,488.09,482.36,498.77,496.71,478.12,460.86,481.14,462.03,497.24,451.69,513.77,457.41,459.67,464.49,466.34,476.03,481.60,490.48,517.51,511.06,515.04,529.83,511.72,502.91,493.61,455.70,492.82,446.29,446.52,501.60,470.25,458.99,451.44
2017-12-11 22:00:48.493000,L8,406.99,401.51,372.67,383.37,395.23,386.49,417.78,406.21,415.73,411.66,401.24,406.45,409.77,394.20,401.77,404.06,425.46,417.88,385.41,397.84,407.58,409.50,413.51,441.38,436.99,436.16,443.25,436.13,437.49,456.78,449.56,407.65,431.96,449.22,461.79,481.21,490.58,464.39,458.90,494.19,478.03,472.93,483.35,469.15,483.87,464.23,471.38,481.50,438.92,398.26,481.19,481.46,476.02,463.29,506.76,454.61,461.88,449.24,471.07,475.48,466.99,492.57,463.00,440.27,414.22,467.68,501.79,471.72,469.39,445.91,467.30,447.48,423.61,510.78,497.77,535.65,442.66,446.75,514.02,480.60,447.85,418.28,437.70,490.31,450.89,421.83,455.58
2017-12-11 22:01:12.448000,L8,408.04,401.41,377.12,384.88,395.23,388.72,419.01,407.54,416.38,413.34,402.49,407.19,411.23,395.70,402.14,405.93,426.30,418.08,384.91,398.59,408.13,410.37,414.94,418.55,437.64,458.43,443.92,437.35,437.86,458.12,450.57,456.65,435.75,389.69,462.75,481.83,496.17,465.73,460.10,495.31,478.43,473.56,484.11,470.82,481.61,463.62,473.68,482.46,406.06,399.02,480.53,482.36,477.26,433.61,420.01,424.70,462.89,450.29,466.74,476.02,467.60,495.13,464.26,430.56,414.35,469.49,502.48,472.14,470.69,480.04,466.67,448.33,424.37,510.19,498.51,464.78,443.32,447.61,514.09,459.17,457.99,418.73,440.12,490.47,452.28,489.93,485.61
2018-01-12 22:00:43.434000,L8,,,,,,,,,,,,,,,,,,,,206.91,205.03,254.57,271.81,281.79,262.59,262.39,270.28,258.59,281.73,263.25,270.05,297.03,291.08,266.10,288.19,294.14,266.68,284.26,287.71,293.27,285.37,282.35,252.15,272.43,287.94,297.30,288.50,290.01,292.70,290.46,293.38,300.81,305.94,305.53,306.10,302.00,299.08,294.89,297.58,298.14,302.10,302.13,303.36,307.25,303.29,302.41,303.16,299.03,290.72,275.55,289.77,302.01,303.65,306.59,302.62,310.66,309.29,309.87,305.63,307.33,303.99,299.47,308.98,302.97,304.06,292.38,340.44
2018-01-28 22:00:34.167000,L8,309.84,309.87,296.53,299.00,303.60,305.95,313.01,316.91,314.14,312.82,309.65,313.13,312.04,314.00,309.01,318.97,325.40,327.25,318.75,320.11,314.10,318.59,317.36,315.22,315.16,321.45,321.33,321.14,317.37,315.51,320.48,319.02,323.23,317.18,318.23,321.05,323.53,323.06,321.00,324.33,325.48,329.40,320.05,321.86,327.13,330.27,330.67,328.58,329.12,326.42,327.00,333.93,338.72,339.87,337.58,331.99,333.23,332.12,331.86,328.20,335.63,337.82,340.28,338.37,338.31,336.62,342.57,339.72,338.48,341.73,345.43,340.75,334.98,345.40,345.72,354.07,353.82,345.31,341.07,339.66,338.87,340.34,342.93,343.49,351.89,352.00,362.10
2018-01-28 22:00:58.125000,L8,310.25,310.12,297.33,299.12,304.46,306.14,313.52,317.19,314.44,313.29,309.98,313.45,312.44,314.37,309.32,319.31,325.78,327.80,319.12,320.78,314.29,318.83,317.54,315.97,315.46,321.58,321.83,321.43,317.74,315.81,320.44,319.31,323.44,317.35,318.35,321.07,323.77,323.23,321.10,324.14,325.57,328.95,320.13,321.78,327.09,330.27,330.71,328.41,329.19,326.50,326.90,334.02,338.68,340.03,337.66,332.03,333.22,332.06,331.87,328.20,335.86,337.72,340.22,338.36,338.33,336.54,342.46,339.65,338.46,341.12,345.51,340.74,334.82,345.50,345.61,353.99,353.78,345.27,341.05,339.79,338.70,339.99,342.82,343.11,351.69,351.92,361.95
2018-02-04 22:06:41.601000,L8,325.64,324.04,325.35,320.42,321.08,313.74,323.96,316.66,316.13,312.61,314.93,316.01,310.63,312.27,321.01,322.45,329.95,326.85,334.63,331.03,321.66,324.12,328.24,326.53,336.47,331.74,343.57,339.91,338.18,367.12,343.82,333.60,429.39,450.35,460.14,343.04,344.20,375.36,329.21,323.97,341.25,380.42,341.28,355.15,328.07,327.75,321.28,341.49,340.50,342.69,332.99,351.69,350.95,361.16,353.17,339.06,301.65,383.14,385.32,345.33,355.96,353.64,346.99,343.71,338.48,339.39,334.26,342.06,332.12,326.49,328.92,335.11,332.63,329.72,350.38,348.26,345.58,346.35,338.48,333.26,315.10,307.08,322.06,342.07,336.82,317.71,372.03
2018-03-17 22:00:35.960000,L8,322.20,323.65,310.27,296.36,299.57,314.26,311.76,315.43,315.16,316.66,310.95,312.83,313.37,315.35,315.25,321.75,332.57,328.14,327.64,319.91,322.04,325.45,328.76,323.73,325.26,323.65,334.93,327.32,327.78,325.75,321.44,327.28,330.07,329.14,331.97,331.38,332.01,327.34,325.75,326.22,329.76,325.61,316.77,310.79,325.37,334.34,325.67,324.03,323.85,327.53,329.17,332.72,339.33,334.18,336.38,335.47,333.77,362.20,329.43,329.68,345.68,373.45,333.12,347.02,360.24,331.30,343.00,363.82,365.30,324.74,363.32,354.78,351.20,350.69,351.76,359.14,334.22,343.61,348.50,340.04,342.76,339.05,338.49,349.62,386.04,343.12,363.61
2018-04-18 21:59:55.573000,L8,,258.83,262.78,250.57,266.83,275.89,228.24,242.12,238.68,218.45,201.98,213.90,206.23,265.08,262.31,290.55,279.10,230.53,,,196.63,268.24,274.39,281.50,259.03,257.65,256.78,,269.17,245.40,259.03,286.40,281.88,247.83,264.51,,,,,,,,215.43,211.61,265.98,275.79,272.07,272.48,277.27,272.71,280.02,291.26,286.30,287.71,274.13,223.31,270.42,268.52,210.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 22:00:19.528000,L8,,259.15,263.32,250.51,266.87,276.33,227.75,242.79,238.54,218.59,202.00,213.98,206.23,265.45,263.00,291.08,278.92,230.43,,,197.05,268.04,274.79,281.53,259.26,257.97,257.67,,269.07,245.60,259.10,286.56,282.28,247.63,264.90,,,,,,,,215.50,211.74,266.69,276.10,271.92,272.53,277.14,273.13,280.23,291.26,286.61,288.04,274.05,223.74,270.46,268.98,210.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:02.812000,L8,,256.56,258.16,242.68,265.39,277.17,282.01,276.53,266.14,278.02,197.74,205.65,200.97,197.25,,263.33,273.37,222.56,,,192.90,258.06,263.93,268.39,251.78,256.23,,,264.85,241.15,247.45,284.23,279.04,242.49,,,,,,,,,208.79,203.77,259.37,265.77,262.95,263.35,251.83,257.75,273.22,284.74,240.37,281.30,252.23,260.49,274.59,261.14,274.28,272.90,279.31,272.31,281.56,274.89,283.07,276.20,281.79,272.19,263.41,,255.96,268.73,274.62,282.27,284.16,276.69,277.67,282.98,277.82,268.13,263.58,276.41,283.71,273.92,279.24,249.36,310.64
2018-06-28 22:05:52.179000,L8,,245.17,258.48,248.32,220.19,,,249.95,257.04,251.30,197.51,195.14,,,,,,,,,250.04,267.99,268.12,280.75,264.63,268.49,263.66,228.44,265.55,258.50,267.02,289.72,282.74,252.90,274.40,193.34,,,,,,,,,,247.22,280.85,243.42,266.74,275.72,279.37,275.72,239.03,,,,,,,,,,277.34,257.35,290.45,283.29,283.84,279.71,202.93,174.49,,,,,,,,,,,,,,260.11,286.22,254.63,320.44
2018-08-08 22:00:01.706000,L8,459.43,417.74,377.38,299.50,308.54,319.91,321.16,309.75,,,,251.54,295.11,258.91,257.28,284.19,327.45,314.30,,271.42,212.60,277.16,261.06,285.85,298.37,199.44,227.61,273.78,313.71,303.88,316.92,318.29,316.60,317.31,326.37,333.73,266.75,295.49,294.64,306.19,315.75,319.81,278.80,279.40,278.37,291.95,297.27,286.13,277.68,286.23,289.80,295.90,300.72,300.21,300.33,304.04,302.19,306.39,303.72,306.54,317.54,314.26,309.81,306.60,307.80,300.37,304.55,304.57,287.97,261.28,290.33,307.65,304.29,310.70,304.02,312.18,311.40,311.43,305.99,305.93,306.26,307.91,309.68,299.51,306.57,286.18,334.95
2018-08-08 22:00:25.669000,L8,457.32,414.65,372.25,297.64,307.84,318.91,320.87,308.94,,,,249.53,293.89,252.70,257.13,282.08,327.15,313.89,,270.01,210.73,276.05,260.27,284.28,277.87,191.35,225.92,284.44,313.47,302.70,317.54,318.09,316.36,316.66,324.77,332.09,267.22,294.10,294.05,306.06,315.39,319.43,278.76,278.67,278.18,290.66,296.81,285.65,277.49,285.51,289.57,295.87,300.70,300.23,300.46,303.96,301.95,306.06,303.46,306.35,317.09,313.12,309.58,306.30,307.66,300.38,304.29,304.29,287.64,260.95,290.70,307.61,304.71,310.90,304.26,312.23,311.66,311.57,306.02,306.03,306.31,308.40,309.89,299.42,306.71,286.04,335.75
2018-08-24 22:00:09.684000,L8,,255.21,256.08,249.71,265.02,278.81,280.52,281.02,276.31,291.62,200.45,210.95,203.59,196.93,,294.87,274.39,,,,193.89,262.38,258.28,269.03,255.90,255.86,219.29,,269.07,240.29,257.89,284.89,283.60,235.88,,,,,,,,,213.23,206.89,264.51,275.48,269.89,270.32,276.76,272.39,279.44,289.58,288.75,289.39,284.13,279.81,277.77,273.64,277.55,279.43,283.56,280.26,285.32,279.07,289.26,281.80,285.47,283.24,268.29,,189.86,286.03,286.06,285.56,289.49,290.14,286.50,289.56,285.19,276.08,268.84,288.52,289.31,281.33,286.91,255.68,317.48
2018-08-24 22:00:33.638000,L8,360.41,367.51,320.44,335.35,335.95,329.73,343.49,354.49,325.13,354.99,352.52,367.24,366.18,362.18,393.72,392.64,389.53,363.56,368.40,370.33,373.94,386.05,388.59,399.06,409.11,398.43,394.79,358.62,384.89,350.00,362.64,412.22,398.50,359.74,370.16,396.71,391.03,401.95,402.68,392.51,379.50,381.83,385.61,383.05,423.46,426.53,439.30,387.85,423.83,390.54,390.17,400.76,426.22,430.00,444.75,436.92,429.90,428.66,392.36,415.16,443.63,445.05,443.89,460.78,448.58,494.36,454.38,445.15,437.19,419.09,414.30,396.86,404.18,383.06,395.43,426.59,414.77,420.91,417.44,378.08,388.48,383.87,410.16,420.05,420.39,398.71,420.40
2018-08-31 22:06:23.199000,L8,,210.92,191.20,232.10,272.43,291.07,294.91,292.80,288.86,310.07,295.70,297.99,254.68,257.75,266.93,311.80,,,,,,178.30,280.83,278.80,252.03,283.12,338.77,246.61,196.85,,,,,,,,263.28,270.30,280.10,286.30,280.19,269.33,311.41,338.78,304.53,291.56,351.58,357.78,305.72,348.07,293.85,335.48,383.37,308.42,316.02,295.21,290.92,290.87,289.18,287.38,295.64,296.61,299.02,298.58,300.78,300.64,304.20,309.62,326.66,391.37,280.94,303.10,299.29,284.58,297.58,308.93,312.19,312.30,321.64,312.99,320.65,303.30,311.43,306.44,313.33,290.37,332.97
2018-09-09 22:00:15.248000,L8,319.47,305.92,317.74,295.74,306.07,300.56,309.51,314.78,314.38,309.34,309.01,309.48,312.35,308.68,308.23,316.64,318.96,321.12,315.51,317.73,314.91,317.91,308.89,313.37,310.86,322.96,319.00,321.75,315.92,320.38,327.78,320.00,313.58,325.91,318.72,328.81,326.74,321.58,319.07,320.59,326.95,324.40,307.51,305.69,331.67,315.90,321.73,320.44,320.35,324.07,325.03,331.90,355.61,329.93,334.21,327.04,323.93,325.61,320.47,314.88,321.89,320.92,329.34,334.01,330.51,326.15,341.66,329.17,317.86,311.16,343.44,363.79,463.30,,,,,,,,,,,,,,
2018-09-25 22:00:20.737000,L8,,254.38,259.01,245.86,265.95,270.50,285.28,279.90,274.84,291.47,200.16,210.86,201.90,,,285.21,275.53,,,,,,252.55,212.41,,,,,,240.43,257.17,293.33,284.63,233.76,,,,,,,,,211.92,210.67,260.00,274.62,266.92,270.51,259.18,268.97,275.01,291.14,286.61,283.30,284.15,286.23,281.97,271.68,277.88,273.43,284.98,282.79,287.03,282.75,284.59,282.93,280.80,283.81,264.24,,266.33,286.60,289.33,286.27,284.06,290.87,290.59,284.54,282.83,281.10,278.55,283.80,285.82,280.94,286.11,252.58,312.95
2018-10-18 22:06:41.631000,L8,315.34,314.72,313.32,317.13,329.71,325.95,319.92,330.90,322.78,329.68,332.15,337.93,333.64,332.19,338.57,325.29,339.20,343.00,334.70,340.79,336.41,337.88,343.29,338.45,349.18,352.22,344.15,351.83,350.56,349.86,352.13,357.21,356.71,355.67,363.68,357.87,370.49,366.67,354.19,361.61,366.84,367.16,368.22,365.26,369.65,368.07,375.01,363.91,365.82,355.49,376.80,370.16,385.73,375.91,388.69,380.85,383.06,373.66,381.01,380.61,386.26,388.08,372.19,370.27,404.83,360.63,387.54,370.28,379.06,386.54,385.03,365.66,361.00,370.46,396.75,373.27,397.38,378.28,371.34,373.12,380.02,377.86,387.38,376.42,371.39,387.34,377.95
2018-11-12 22:00:35.361000,L8,326.10,325.34,321.26,312.21,314.24,314.66,325.09,325.33,326.55,322.66,328.66,327.08,322.89,324.15,331.60,329.72,340.42,351.27,352.55,344.99,325.46,330.18,331.65,357.95,350.39,341.29,340.25,341.79,341.70,332.74,345.68,341.57,343.17,344.66,341.72,351.57,348.30,352.72,349.53,361.61,348.78,352.16,353.80,347.30,354.25,355.45,360.68,357.42,355.05,359.04,354.35,369.14,367.90,378.97,361.09,365.29,360.86,370.51,365.25,360.21,364.64,363.78,371.57,365.01,363.96,361.25,368.41,358.93,368.61,372.49,371.75,366.45,371.13,373.14,369.35,374.30,380.09,364.80,367.00,359.35,366.73,374.89,368.37,374.66,375.12,374.23,380.77
2018-11-12 22:00:59.324000,L8,326.44,325.86,321.79,312.54,314.67,315.15,325.74,325.84,327.07,323.13,329.29,327.57,323.42,324.80,332.30,330.14,340.76,351.67,352.70,345.45,325.90,330.52,332.28,358.45,350.72,341.66,340.62,342.05,341.94,333.01,346.01,341.99,343.54,345.13,342.23,351.95,348.85,353.15,349.88,361.94,349.28,352.80,354.08,347.76,354.50,355.73,361.14,357.70,355.72,359.48,354.92,369.55,368.23,379.53,361.59,365.59,361.28,370.75,365.78,360.59,365.33,364.35,371.89,365.65,364.48,361.46,368.92,359.61,368.83,373.06,372.16,366.78,371.98,373.55,369.81,374.52,380.40,365.08,367.25,360.18,367.08,375.56,368.80,375.23,375.46,374.57,381.33
2018-12-14 22:00:31.254000,L8,291.77,270.39,279.81,268.05,295.02,342.02,284.35,304.54,293.30,298.30,299.43,295.03,238.53,276.06,270.75,302.98,312.77,303.33,301.45,296.54,282.55,283.96,287.96,469.07,474.33,282.63,207.99,206.64,191.58,185.64,309.57,319.85,334.84,363.17,297.56,303.53,309.92,290.30,285.19,296.03,266.48,285.30,246.22,275.40,289.35,297.64,293.76,292.32,294.04,294.06,296.13,302.77,305.14,305.59,300.83,302.40,297.72,292.93,294.01,293.52,298.73,299.60,300.59,303.85,301.83,298.96,300.17,298.64,284.79,254.39,286.86,300.68,301.45,304.95,294.75,310.57,308.67,306.18,302.90,303.80,301.58,301.86,306.03,299.04,297.82,285.30,331.38
2018-12-21 22:06:42.603000,L8,,256.95,266.79,249.59,266.97,277.48,288.98,295.08,271.76,281.10,201.30,208.69,199.98,,,300.41,278.56,,,,,,,,,,,,263.01,246.18,254.69,283.50,279.41,240.94,,,,,,275.78,255.95,176.40,212.20,207.00,257.60,274.96,256.92,269.91,249.55,271.16,268.77,284.20,278.90,279.84,284.58,275.62,275.88,263.59,275.05,272.85,283.90,280.29,279.46,286.57,280.97,280.05,283.45,279.26,265.77,,190.19,265.63,286.16,285.48,282.61,289.13,284.20,289.76,283.51,284.19,282.76,279.83,286.95,284.26,285.34,260.68,313.51
2019-01-22 22:06:38.169000,L8,,,,,,,,,,,,,,,,,,,,,,,302.24,313.52,277.18,310.85,295.50,300.97,291.66,301.74,283.89,305.63,301.10,305.65,303.56,303.46,310.01,307.71,301.91,304.66,312.28,283.90,231.96,280.78,296.58,302.30,293.87,297.99,298.90,300.42,301.04,308.82,306.50,310.97,309.30,306.41,307.48,301.71,296.45,297.44,305.04,303.11,302.21,305.15,304.52,311.35,312.53,306.28,286.21,258.66,286.08,310.34,309.93,314.37,305.43,311.70,312.13,312.09,305.92,310.41,314.28,303.84,311.41,302.40,297.93,286.97,334.32
2019-02-07 22:06:35.585000,L8,311.95,305.10,298.43,283.59,293.06,300.66,307.73,309.98,308.78,306.27,307.84,310.23,306.59,304.74,306.41,314.86,323.46,318.74,312.90,318.46,309.92,316.42,317.13,317.70,312.95,317.66,316.78,316.90,313.12,310.73,316.32,314.66,324.31,313.36,318.52,319.18,319.78,317.19,316.29,320.22,319.46,311.63,306.05,307.61,315.22,322.04,319.24,321.98,318.00,321.58,323.53,329.67,336.92,332.57,329.67,325.92,327.02,325.85,320.49,323.43,323.90,331.25,331.87,335.16,332.73,325.96,330.37,333.89,324.62,325.17,334.29,332.43,329.68,333.19,339.07,342.05,347.04,341.00,335.02,335.02,340.79,339.66,341.11,341.35,342.16,343.51,356.39
2019-02-16 22:00:23.352000,L8,321.56,316.78,309.88,300.27,304.45,325.91,314.71,323.75,322.77,314.72,315.75,312.12,314.80,322.58,312.95,323.16,328.09,329.85,322.63,332.38,317.87,325.55,322.93,326.17,328.92,332.54,333.18,343.93,332.40,327.68,328.87,331.39,336.01,331.01,327.48,339.82,329.28,333.05,330.92,334.86,334.44,332.92,329.35,322.58,331.11,337.63,362.39,338.83,344.66,343.97,344.42,345.83,351.88,348.55,344.01,342.74,344.95,337.30,335.91,334.54,339.31,349.87,348.18,345.07,341.74,350.26,351.25,355.69,365.53,361.20,356.89,346.18,346.30,353.80,349.50,352.23,366.58,347.80,360.50,354.36,343.05,360.23,350.05,356.69,358.52,368.41,372.04
2019-02-16 22:00:47.319000,L8,322.24,317.07,310.41,300.97,305.13,325.78,315.27,324.11,323.17,315.84,316.39,312.55,315.45,322.76,313.43,323.70,328.58,330.13,323.40,333.18,318.27,326.14,323.49,326.93,330.32,333.25,334.07,344.58,332.68,328.08,329.31,331.78,336.99,331.81,327.84,340.19,329.70,333.57,331.31,335.34,334.98,333.40,330.02,323.55,331.47,337.90,361.98,339.29,344.96,344.82,344.95,346.31,352.48,349.39,344.50,343.22,345.46,337.75,336.26,335.57,339.70,350.18,348.50,345.49,343.16,350.85,351.70,356.38,365.94,361.74,357.28,346.68,346.74,354.26,349.91,353.29,366.35,348.18,360.85,354.59,343.37,360.66,350.42,357.14,359.01,368.60,372.56
2019-03-27 22:06:23.509000,L8,,252.83,251.29,242.60,256.75,266.45,261.57,266.76,264.74,262.24,194.69,205.95,198.84,188.75,,265.10,271.91,,,,,,236.01,259.98,,,,,,239.34,231.58,278.12,269.82,233.09,,,,,,266.51,250.08,173.52,194.54,198.95,238.81,253.91,242.79,258.84,248.96,236.74,248.06,272.74,,166.23,229.86,203.89,270.99,241.06,255.13,231.13,266.94,266.47,259.35,217.35,260.30,272.66,276.57,,,,171.38,251.93,273.79,274.89,279.18,274.86,,179.28,242.68,262.00,253.74,264.45,280.88,271.55,273.67,244.06,308.70
2019-05-14 22:06:24.187000,L8,,256.43,255.35,245.88,256.89,277.82,280.44,286.68,241.37,,,,,,,,,,,,,,260.34,267.41,254.94,226.60,,,,242.57,253.39,281.20,280.73,224.59,,,,,,,,,213.36,202.20,251.92,268.35,261.64,265.80,261.54,262.98,272.08,279.70,278.98,285.38,273.71,247.91,273.93,262.24,250.27,274.02,275.14,269.89,277.84,258.57,280.26,274.97,281.54,278.90,258.00,164.52,261.67,268.31,278.06,275.36,282.19,281.04,274.90,,268.83,258.25,251.90,277.66,283.13,272.44,281.34,245.35,305.64
2019-06-08 22:00:26.359000,L8,321.26,308.10,304.66,294.13,315.37,327.10,352.72,289.58,278.84,285.72,325.16,331.44,247.30,337.98,336.45,316.85,308.04,277.85,379.57,294.37,376.56,179.39,,200.60,287.89,252.93,255.24,270.73,,,,240.41,268.54,249.01,296.66,327.46,,,280.97,353.09,288.53,282.53,313.00,274.91,314.43,342.06,289.37,328.26,274.49,271.58,272.94,349.41,313.96,295.04,329.40,335.70,287.06,324.67,296.73,291.78,342.34,310.33,318.07,308.06,298.28,277.59,305.18,295.37,281.14,351.81,278.83,336.01,274.74,275.19,218.25,327.59,301.10,303.23,306.02,291.26,308.48,330.32,271.10,273.16,284.88,275.68,324.45
2019-06-15 22:06:39.812000,L8,,255.84,259.35,246.25,272.70,289.33,295.77,296.42,287.71,290.68,293.08,212.53,202.18,243.45,,295.54,278.89,221.67,,,193.17,250.25,273.25,271.74,254.16,,,,,,253.96,283.26,274.18,223.66,,,,,,,,,206.78,243.36,250.05,279.03,259.53,267.36,261.31,277.11,273.26,282.96,282.35,290.34,277.42,260.37,272.07,256.80,262.07,277.74,274.72,268.02,280.29,259.59,279.82,271.19,279.80,282.51,264.19,,198.01,282.97,178.81,270.10,281.83,170.08,222.59,291.39,280.94,254.90,252.78,288.74,282.15,271.64,286.41,240.21,310.53
2019-08-02 22:06:53.904000,L8,,250.69,254.68,241.04,275.51,285.52,286.65,277.80,269.54,292.66,193.45,,,,,,,,,,,232.64,255.42,264.94,,,,,,,242.93,277.99,272.75,227.99,,,,,,,,,204.20,198.89,242.33,270.96,253.39,263.60,252.10,252.70,270.38,280.96,238.62,282.49,271.04,252.36,272.87,252.60,235.21,270.99,271.71,266.05,275.83,214.74,265.54,265.14,274.30,273.74,256.64,,,,,,,,,,,,,276.00,279.07,,,,
2019-08-18 22:06:59.153000,L8,,254.36,254.00,246.53,257.61,275.34,282.75,287.06,278.64,282.00,195.30,210.21,200.88,191.94,,263.97,279.08,,,,193.15,251.98,251.47,263.65,,,,,,235.12,251.98,280.54,276.81,233.91,,,,,,269.78,255.73,179.65,210.78,202.73,264.07,275.54,263.41,268.99,252.03,271.88,275.25,283.61,285.59,290.78,281.22,274.62,279.28,263.67,266.44,276.72,279.47,273.62,281.54,276.19,285.46,276.80,281.80,284.16,267.31,,265.33,286.30,281.28,281.44,284.96,286.60,284.01,283.95,282.59,267.70,262.07,284.21,284.88,277.78,286.22,247.12,310.94
2019-10-05 22:07:12.239000,L8,359.91,339.18,338.38,328.49,324.96,323.60,349.05,333.43,350.57,339.10,341.56,336.89,340.51,337.47,342.85,350.46,345.07,341.44,342.23,353.17,347.43,355.44,349.03,354.25,349.07,353.00,370.20,368.85,366.11,346.02,349.01,372.99,365.04,370.64,387.18,400.49,394.37,370.25,367.39,369.14,371.59,377.60,374.63,379.72,380.74,374.82,373.92,384.38,377.76,365.39,425.29,405.24,389.59,392.45,388.14,378.21,383.88,382.40,372.83,376.99,377.43,378.66,382.91,376.11,411.33,382.60,418.21,379.14,418.75,402.56,397.01,404.53,405.28,443.75,425.01,428.94,427.86,435.77,408.45,417.23,376.43,379.98,382.75,386.08,390.30,391.28,386.25
2019-10-21 22:07:13.798000,L8,337.07,313.04,300.27,337.54,290.23,313.42,304.31,311.64,326.54,310.81,307.33,308.22,308.67,308.47,306.22,309.61,322.19,309.49,312.33,305.93,286.24,291.26,307.81,306.49,286.66,308.95,307.11,305.71,303.47,296.91,282.58,307.55,305.91,302.88,300.41,305.33,285.04,297.87,403.07,407.99,391.29,390.56,261.19,289.14,298.80,303.05,303.09,298.90,498.88,499.07,485.12,306.20,315.17,316.90,314.30,306.32,303.65,368.23,397.98,372.74,402.04,307.84,305.33,309.77,308.16,308.51,311.94,307.77,293.32,283.42,307.57,311.89,342.24,308.05,305.67,314.50,319.38,318.01,313.28,314.67,312.03,313.03,314.57,305.41,312.51,306.41,358.13
2019-12-08 22:07:08.652000,L8,374.97,387.19,402.79,399.32,442.78,444.22,430.63,459.26,480.09,432.10,430.61,435.59,363.11,387.83,370.74,379.03,398.78,361.12,367.18,372.64,397.24,398.95,424.82,394.83,398.18,389.43,381.83,393.48,419.02,413.12,458.61,461.92,410.93,480.30,456.03,415.81,421.32,431.02,419.25,423.62,409.07,386.83,389.91,406.53,417.48,462.49,453.39,431.46,454.15,452.84,527.45,473.09,460.31,443.82,415.11,440.25,434.43,458.59,429.15,455.00,497.62,506.83,471.40,465.15,415.74,447.65,447.87,509.19,477.26,450.68,406.19,406.09,453.43,448.05,471.43,434.97,419.38,441.10,429.40,473.60,399.24,447.88,410.51,433.52,406.03,427.54,442.60
2020-02-26 22:06:48.736000,L8,,,,,,,,,,,,,,257.99,266.53,292.03,273.89,225.51,,236.20,267.38,259.27,271.53,277.70,,210.00,259.63,188.62,272.29,247.02,258.46,221.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
