dates,satname,nzd0442-0000,nzd0442-0001,nzd0442-0002,nzd0442-0003,nzd0442-0004,nzd0442-0005,nzd0442-0006,nzd0442-0007,nzd0442-0008,nzd0442-0009,nzd0442-0010,nzd0442-0011,nzd0442-0012,nzd0442-0013,nzd0442-0014,nzd0442-0015,nzd0442-0016,nzd0442-0017,nzd0442-0018,nzd0442-0019,nzd0442-0020,nzd0442-0021,nzd0442-0022,nzd0442-0023,nzd0442-0024,nzd0442-0025,nzd0442-0026,nzd0442-0027,nzd0442-0028,nzd0442-0029,nzd0442-0030,nzd0442-0031,nzd0442-0032,nzd0442-0033,nzd0442-0034,nzd0442-0035,nzd0442-0036,nzd0442-0037,nzd0442-0038,nzd0442-0039,nzd0442-0040,nzd0442-0041,nzd0442-0042,nzd0442-0043,nzd0442-0044,nzd0442-0045,nzd0442-0046,nzd0442-0047,nzd0442-0048,nzd0442-0049,nzd0442-0050,nzd0442-0051,nzd0442-0052,nzd0442-0053,nzd0442-0054,nzd0442-0055,nzd0442-0056,nzd0442-0057,nzd0442-0058,nzd0442-0059,nzd0442-0060,nzd0442-0061,nzd0442-0062,nzd0442-0063,nzd0442-0064,nzd0442-0065,nzd0442-0066,nzd0442-0067,nzd0442-0068,nzd0442-0069,nzd0442-0070,nzd0442-0071,nzd0442-0072,nzd0442-0073,nzd0442-0074,nzd0442-0075,nzd0442-0076,nzd0442-0077,nzd0442-0078,nzd0442-0079,nzd0442-0080,nzd0442-0081,nzd0442-0082,nzd0442-0083,nzd0442-0084,nzd0442-0085
2016-02-29 22:19:53.146000,L8,234.14,197.41,177.01,,,,,,,194.54,199.77,232.04,237.49,241.11,246.47,240.07,235.51,225.07,225.85,231.89,248.68,241.95,218.69,212.60,208.51,209.49,209.90,209.95,208.26,206.68,205.15,202.26,201.78,199.19,197.97,197.90,202.29,205.38,209.54,214.15,218.93,222.18,223.51,219.63,221.05,219.11,219.68,217.81,217.65,216.36,214.81,216.98,214.29,215.03,212.56,211.35,207.85,210.08,208.70,206.12,209.06,207.47,210.34,210.44,216.15,228.43,222.69,215.69,214.53,212.01,194.79,205.94,208.56,209.74,210.11,207.85,201.59,192.94,189.07,188.40,181.83,181.04,173.76,183.69,244.83,279.29
2016-03-07 22:26:02.901000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.85,186.34,185.88,191.44,192.14,192.02,194.12,188.86,185.00,182.73,177.14,185.00,182.67,182.54,185.97,175.95,174.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16 22:19:48.512000,L8,,,,,,,,,,190.86,198.99,229.06,237.25,239.77,244.35,238.90,233.36,226.44,224.04,221.03,220.06,217.15,212.58,209.46,206.84,207.79,206.21,206.51,206.98,204.63,203.69,200.03,197.37,197.53,195.43,195.47,198.34,203.55,209.35,213.59,219.37,221.22,223.03,221.89,222.20,221.41,222.46,218.47,218.41,218.40,217.78,220.75,218.44,218.45,214.33,213.60,210.90,212.85,212.24,209.47,210.41,210.90,213.37,213.38,219.30,225.88,222.95,213.72,212.59,214.14,207.61,208.28,210.61,210.02,211.56,208.85,205.74,195.78,191.97,190.23,183.31,181.77,181.52,184.98,258.27,281.71
2016-04-17 22:19:33.425000,L8,,,,,,,,,,,,,217.75,214.69,221.41,210.50,206.66,,,,199.44,195.78,195.47,187.51,189.11,180.93,181.55,181.63,185.56,181.24,180.54,177.36,173.73,,,,172.67,178.28,183.73,190.82,197.79,204.09,202.83,199.02,199.17,200.29,200.46,196.13,194.13,200.73,193.17,197.78,195.77,195.89,191.24,189.19,189.09,186.45,187.67,183.68,187.45,185.15,186.90,190.28,192.20,199.04,196.41,190.57,188.01,188.41,182.66,183.60,186.04,185.17,185.57,181.29,176.65,,,,,,,,,
2016-04-24 22:25:40.542000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32,176.25,185.59,195.17,198.61,196.76,196.41,197.24,197.40,196.73,188.69,189.37,193.03,191.14,191.88,190.10,188.90,185.93,184.02,182.67,183.25,177.13,178.57,181.10,177.56,183.67,180.34,189.95,,,184.59,182.71,182.93,174.95,174.71,178.75,179.56,179.47,175.20,,,,,,,,,,
2016-06-04 22:19:40.199000,L8,,,,,,,,,,,,,,,,,,,,,198.46,194.18,185.29,185.12,189.60,167.49,,,,,,,,,,,,173.92,190.64,190.36,200.55,204.00,205.13,203.63,201.81,206.96,201.02,199.53,192.32,198.95,199.31,202.72,199.32,199.49,192.13,193.38,192.61,189.04,188.96,189.29,190.62,190.47,192.64,192.99,196.27,201.40,197.61,190.94,189.10,188.40,184.26,187.27,186.11,188.19,187.06,182.90,,,,,,,,,,
2016-08-07 22:20:01.300000,L8,,,,,,,,,,,,,,,,,,,,,188.56,185.45,176.69,176.34,180.05,165.33,178.57,176.98,178.04,,,,,,,,,169.96,178.84,184.12,197.17,197.20,199.33,199.15,198.38,200.39,199.26,197.24,195.45,194.93,193.99,194.83,191.30,191.62,184.76,182.15,,,,,,,,178.79,184.70,190.98,178.99,175.90,182.99,180.20,176.83,175.55,180.74,180.70,175.32,,,,,,,,,,,
2016-09-08 22:20:12.615000,L8,230.05,195.84,175.54,,,,,,,158.55,175.86,216.96,234.54,234.53,240.35,230.74,225.24,218.84,218.37,219.06,214.95,214.79,208.01,203.35,203.35,202.88,201.87,203.92,204.44,204.64,200.23,200.22,196.70,195.42,199.08,195.16,198.00,202.12,208.20,214.06,222.54,224.55,221.82,221.45,221.10,222.30,221.82,218.82,217.07,216.59,215.61,217.59,214.91,216.46,212.66,210.11,207.98,206.54,208.06,206.60,208.36,211.07,212.79,211.65,217.82,225.98,220.60,213.12,210.43,210.48,206.16,207.78,208.13,209.53,210.28,206.89,203.28,197.77,190.53,189.31,182.25,183.15,181.23,185.85,204.43,347.26
2016-11-02 22:26:31.097000,L8,,,,,,,,,,,,,219.87,225.87,231.15,213.10,209.42,,,,,,,,,,,,,,,,,,,,,,183.85,182.83,195.95,190.21,197.81,205.99,204.46,203.18,204.36,199.52,202.58,192.44,189.86,198.12,192.25,196.05,197.58,197.35,194.15,195.33,196.57,194.29,196.27,198.58,197.67,198.88,203.56,209.76,206.67,198.59,198.57,197.14,195.06,193.93,196.87,193.95,197.53,192.67,189.26,181.62,174.17,170.42,161.37,,,,,
2016-11-18 22:26:30.748000,L8,229.88,195.72,170.90,180.49,175.55,223.38,193.95,194.07,200.88,,177.91,188.31,232.50,233.69,240.26,229.15,225.16,218.04,214.84,214.87,213.92,208.94,204.11,200.39,198.82,197.12,198.75,201.51,200.47,200.93,200.33,197.74,192.67,193.00,193.74,190.90,195.20,201.38,206.33,213.87,220.04,222.24,222.35,221.18,221.50,219.82,218.36,217.87,218.78,219.76,217.28,220.28,215.64,216.90,211.82,210.99,208.01,210.11,207.51,205.59,208.69,206.70,211.06,214.10,218.93,224.32,222.08,213.06,212.12,210.67,205.77,206.17,206.99,207.42,210.23,206.19,203.18,194.84,188.66,188.41,182.09,182.14,182.79,188.66,229.88,288.23
2016-12-04 22:26:29.548000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.42,183.19,188.78,197.73,201.55,193.98,194.82,,,,,,,,,,,,,,,,,185.30,187.36,186.25,189.54,192.83,198.99,157.30,,,,182.05,187.67,188.97,187.28,188.89,183.98,179.09,,,,,,,,,
2017-02-15 22:19:55.596000,L8,,,,,,,,,,,,199.33,230.43,230.14,237.10,224.44,220.61,212.91,212.37,212.66,211.31,208.48,203.02,200.74,200.05,196.00,200.44,205.54,202.47,199.94,198.00,196.15,192.64,190.00,191.56,190.46,194.57,199.95,207.01,211.63,217.29,220.50,219.55,219.22,218.79,218.64,218.08,217.16,217.74,216.53,218.18,219.13,219.35,217.00,212.68,211.68,209.05,209.51,209.85,208.08,210.56,209.72,213.76,213.61,218.88,226.02,222.89,213.60,211.94,211.94,207.34,210.80,210.46,210.64,214.55,208.70,206.54,195.81,190.73,190.00,184.25,184.30,182.97,185.22,228.58,284.73
2017-02-22 22:26:04.185000,L8,,,,,,,,,,173.34,194.22,219.08,231.41,232.16,246.83,225.87,221.69,215.01,213.18,215.36,213.27,210.70,202.12,198.98,202.35,194.70,204.43,216.64,202.47,195.93,192.85,188.14,190.04,193.82,193.46,188.78,193.82,205.49,205.83,214.27,216.46,216.16,216.95,215.19,211.57,215.52,218.92,214.81,216.56,213.34,214.17,217.47,212.69,211.29,210.48,202.39,204.29,203.08,203.37,201.83,205.08,208.70,206.04,212.19,215.82,221.93,211.52,210.91,204.06,202.25,200.56,201.12,205.46,199.69,206.81,202.87,199.16,193.87,186.90,179.69,,,,,,
2017-03-26 22:25:46.799000,L8,,,,,,,,,,,,,,,,,,,,,190.34,188.14,188.53,182.84,182.27,177.08,182.44,186.73,185.23,184.03,182.12,178.46,175.97,176.91,176.57,176.20,177.22,180.61,188.09,193.04,201.48,205.29,205.53,203.38,199.56,198.22,192.10,177.86,167.85,183.48,189.21,193.11,195.19,195.31,187.94,183.76,175.33,,,,,,,,,183.54,174.71,180.46,185.97,177.48,176.73,181.27,187.95,184.95,184.42,177.92,,,,,,,,,,
2017-04-20 22:19:23.200000,L8,,,,,,,,,,165.75,185.87,218.43,233.41,231.41,237.16,225.06,222.02,212.21,212.43,213.22,212.50,209.71,206.86,202.78,202.87,198.40,199.75,202.57,201.34,200.74,197.94,196.24,193.58,191.45,191.73,191.58,195.63,233.50,208.22,213.23,217.85,220.58,219.90,220.25,220.09,219.98,219.80,218.73,217.39,218.14,217.19,219.49,218.74,218.63,213.27,212.37,210.33,210.35,211.49,208.83,209.68,211.28,213.49,212.91,218.59,226.23,220.80,212.99,210.63,210.88,206.53,208.27,208.84,208.21,209.59,208.52,202.82,193.35,188.09,186.12,179.67,178.22,173.41,,,
2017-05-06 22:19:19.163000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,175.94,180.65,181.96,184.80,179.26,177.01,172.11,175.10,,,171.62,178.92,183.86,188.67,198.95,204.29,200.13,203.80,202.99,203.34,200.74,199.12,195.36,198.52,198.97,203.87,200.37,202.19,195.71,195.26,191.83,192.56,194.38,192.03,193.76,190.89,196.04,194.98,202.19,208.18,204.02,195.18,195.51,191.73,190.73,190.23,191.87,189.90,193.07,189.53,182.90,,,,,,,,,
2017-05-13 22:25:35.346000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.29,198.84,196.78,193.96,200.83,204.50,202.75,199.29,199.58,201.98,198.58,189.92,194.59,192.43,195.53,194.18,199.60,203.81,208.40,214.76,210.00,204.55,202.91,200.21,196.44,196.25,199.92,196.87,199.90,198.94,192.53,183.60,178.45,175.86,170.08,167.12,,,,
2017-06-07 22:19:38.989000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.54,179.08,185.43,193.17,202.36,198.15,198.18,197.93,196.72,198.44,194.86,193.33,197.57,193.73,198.61,196.74,198.42,191.48,188.45,186.52,183.68,188.35,179.52,183.74,175.22,185.66,183.75,193.10,196.45,196.62,190.97,187.54,186.04,180.09,177.90,180.10,182.83,181.41,175.77,,,,,,,,,,
2017-07-09 22:19:47.659000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.83,179.70,174.43,185.91,182.77,190.48,186.37,187.49,180.54,172.81,180.19,167.66,179.34,173.17,,,,,171.40,189.67,183.31,179.23,173.47,165.94,167.75,,,,,,,,,,,,,,,
2017-08-01 22:26:08.551000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.53,179.67,188.64,192.40,199.21,198.21,199.00,199.68,198.67,198.94,199.20,193.06,200.78,196.89,197.43,197.22,196.45,194.15,191.36,189.69,188.25,190.20,185.53,184.86,185.78,188.80,186.13,195.81,200.18,197.31,187.99,188.39,182.48,182.29,179.80,183.10,184.32,185.66,178.61,,,,,,,,,,
2017-09-02 22:26:16.853000,L8,235.49,196.22,170.66,,,,,,,183.53,188.42,220.22,231.94,236.26,240.48,228.36,224.40,171.44,215.10,217.03,215.07,212.31,208.27,206.03,204.24,200.64,203.85,204.93,205.48,202.99,203.24,200.86,196.12,196.62,195.54,195.52,200.30,205.71,210.45,216.22,220.44,222.68,222.61,223.79,223.25,223.59,222.74,222.18,220.42,219.62,220.62,222.20,222.03,222.84,215.09,216.94,215.69,214.81,214.06,210.84,212.31,215.58,216.12,218.74,220.69,227.91,223.07,217.46,214.98,213.72,209.35,209.80,213.29,210.93,212.26,210.50,206.82,200.30,192.51,191.58,184.81,184.91,184.18,210.64,206.84,266.62
2017-09-18 22:26:19.014000,L8,,,,,,,,,,171.76,185.41,208.97,229.80,230.32,237.33,223.36,222.68,214.16,211.23,213.47,214.32,208.91,208.39,204.95,203.79,205.55,199.18,201.63,201.06,201.13,201.28,214.25,196.23,196.12,190.98,192.51,196.75,202.24,207.05,210.90,217.18,222.72,219.97,219.22,217.88,218.09,217.66,216.15,214.99,215.41,216.69,216.98,214.16,215.31,211.46,210.92,208.19,207.99,208.97,206.82,209.19,208.63,212.78,212.14,217.91,224.60,219.72,211.49,210.47,212.18,206.21,207.29,207.08,207.82,209.71,206.75,204.02,193.70,189.20,188.68,183.66,181.61,182.62,186.34,240.66,330.01
2017-11-05 22:26:27.533000,L8,244.92,201.81,179.08,197.88,220.34,223.07,214.44,,,184.61,190.24,219.00,234.61,234.43,239.67,228.14,223.35,215.76,237.03,254.32,223.63,241.69,221.31,239.54,246.80,203.58,200.41,234.04,235.05,235.62,234.15,198.44,196.01,192.78,193.62,197.23,203.17,204.15,211.81,221.13,237.97,256.30,253.80,265.65,223.66,223.95,218.48,218.92,216.79,218.22,221.80,221.79,220.86,224.10,218.42,218.09,213.33,272.25,276.94,283.33,288.49,218.00,217.78,224.58,222.36,232.18,226.71,219.47,216.81,214.95,208.63,209.79,273.26,273.43,264.28,250.42,206.04,199.62,192.09,192.12,187.20,185.88,186.68,190.54,236.19,330.05
2017-11-30 22:20:08.264000,L8,221.62,189.80,170.08,,,,,,,177.28,187.40,217.80,229.44,232.69,238.08,225.33,222.20,206.84,212.71,212.83,212.91,209.17,206.17,201.81,200.73,200.30,201.61,203.26,203.10,203.47,201.95,201.03,196.67,193.46,194.74,197.03,199.45,205.37,208.96,215.62,221.36,224.20,224.30,224.51,223.85,223.63,223.40,221.26,220.57,221.16,221.08,222.77,223.00,223.18,216.74,215.64,212.79,212.71,213.40,212.30,214.39,215.49,216.76,218.42,220.94,227.02,224.37,216.81,213.69,212.47,208.29,210.20,211.34,210.83,212.53,212.00,208.03,201.12,192.47,192.48,187.39,184.63,186.10,191.64,229.31,288.71
2018-01-17 22:20:01.210000,L8,316.28,200.68,189.86,175.02,,,,,,,185.64,179.02,231.94,266.19,267.17,224.92,222.83,215.28,214.61,214.73,216.53,210.76,211.59,207.18,202.17,201.29,207.18,230.27,206.85,203.83,204.04,203.21,198.94,199.59,197.57,196.90,200.43,205.66,209.80,215.75,221.12,223.41,223.64,223.86,267.28,228.42,227.09,223.65,221.73,221.88,221.77,222.14,221.40,222.60,218.32,217.95,214.17,215.15,213.26,210.24,214.79,213.91,216.38,220.05,221.41,228.36,224.87,218.26,216.42,213.53,208.50,209.34,211.77,210.88,212.69,210.04,206.36,200.57,191.76,190.28,184.73,183.66,184.06,187.49,228.15,296.87
2018-02-02 22:19:51.630000,L8,222.22,187.40,166.29,,,,,,,174.78,184.45,175.12,223.09,229.74,234.04,215.54,215.63,,205.03,208.99,207.46,205.32,201.37,198.86,197.38,192.22,198.94,199.59,200.63,199.32,196.98,195.36,194.11,190.92,191.14,192.67,196.37,202.49,207.71,212.49,219.01,220.66,222.64,220.18,221.21,220.08,219.29,218.16,217.08,216.94,219.09,220.00,219.81,221.66,213.20,215.09,210.62,213.51,208.98,208.59,209.92,210.73,212.59,212.90,218.14,224.65,220.44,213.15,210.65,210.30,206.90,206.23,208.49,209.51,209.71,207.34,204.41,197.36,190.52,189.28,183.96,184.37,183.22,186.00,224.86,293.97
2018-02-25 22:25:54.146000,L8,224.76,189.69,165.82,,,,,,,171.28,185.47,174.17,220.06,225.27,228.71,204.28,210.06,,189.99,204.02,201.38,198.52,195.29,192.38,193.53,187.09,192.88,193.25,196.68,193.63,191.90,189.56,190.02,189.01,225.49,221.98,191.87,196.93,201.14,206.83,214.49,217.69,216.07,214.81,215.12,215.28,216.46,215.66,214.57,214.03,215.03,216.83,214.41,215.98,211.89,211.78,208.53,206.69,204.32,204.72,208.39,206.87,209.91,211.40,216.16,219.99,218.19,210.76,207.82,208.24,203.05,202.46,205.16,204.75,208.86,204.31,200.86,193.05,184.82,187.42,181.45,180.58,180.05,183.92,236.21,287.20
2018-03-06 22:19:38.520000,L8,225.93,193.42,168.05,,,,,,,171.30,186.47,167.80,224.32,229.21,232.69,216.64,213.40,,204.98,208.36,206.52,202.53,201.06,200.36,197.61,192.95,196.68,198.69,200.73,198.81,196.98,193.23,193.93,191.47,191.21,191.36,194.51,201.26,208.40,213.77,220.04,221.47,222.02,220.73,220.64,218.45,220.62,218.94,217.83,218.12,220.16,221.91,221.53,221.88,213.58,216.54,209.63,211.54,207.79,208.95,210.40,210.82,212.86,213.61,218.17,224.73,220.87,213.89,210.13,210.40,205.01,205.25,207.45,208.85,209.96,207.38,204.35,196.75,190.04,189.75,184.15,184.02,183.93,178.85,257.29,288.48
2018-04-30 22:25:20.430000,L8,,,,,,,,,,159.43,184.96,171.46,223.52,227.98,233.67,211.40,215.22,,181.39,205.25,205.01,203.57,199.81,197.41,199.03,193.21,204.73,201.24,232.86,229.29,198.02,194.44,192.36,192.32,194.71,195.48,235.46,233.17,236.71,216.81,221.42,222.99,220.61,221.23,221.23,220.06,222.37,218.99,218.01,217.79,218.18,219.20,219.40,220.83,213.73,214.79,212.48,212.30,210.38,208.82,208.63,211.08,212.69,214.84,218.89,224.95,220.59,214.70,210.80,209.88,206.32,207.85,209.76,207.56,210.14,210.59,203.12,194.88,189.68,188.13,180.89,180.07,172.80,,163.76,324.38
2018-05-16 22:25:09.912000,L8,,,,,,,,,,,188.11,178.26,224.66,230.19,234.32,207.98,215.12,,182.16,205.23,205.91,204.93,201.03,199.50,200.96,194.75,199.17,203.05,206.30,201.73,199.17,196.79,197.53,194.88,194.11,194.26,197.15,202.94,209.02,213.34,221.97,225.98,223.36,221.45,222.40,222.34,223.44,219.37,217.58,218.88,219.39,220.09,220.15,222.17,216.72,217.42,214.86,213.85,211.86,210.42,211.54,213.20,213.72,216.77,221.37,226.88,222.08,217.39,214.15,211.38,207.65,207.99,212.32,210.18,212.84,211.94,205.54,198.20,191.86,191.62,185.48,183.98,180.95,,,
2018-06-01 22:24:57.602000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,171.03,179.34,183.18,180.60,179.28,176.05,177.41,177.50,174.55,175.23,176.90,185.43,191.99,197.04,203.50,205.97,205.50,206.64,206.67,203.27,205.75,203.82,201.60,202.09,203.41,205.00,204.39,203.43,197.39,199.07,196.24,196.72,190.97,192.18,190.99,194.15,196.26,195.45,202.13,205.57,201.90,193.76,193.56,189.32,188.77,188.58,189.20,188.18,192.40,185.94,180.51,,,,,,,,,
2018-06-26 22:19:00.588000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.98,182.53,179.24,181.03,188.08,188.26,181.71,180.49,186.28,175.78,181.20,183.26,188.24,187.44,186.80,182.85,179.27,181.67,169.55,,,,169.02,174.52,176.97,180.80,188.94,184.58,179.69,174.85,179.02,170.75,,,,,,,,,,,,,,,
2018-07-28 22:19:15.360000,L8,238.02,214.71,185.85,154.13,,,,,,167.41,193.17,178.34,271.24,266.59,260.86,214.28,219.03,,204.34,209.73,209.21,207.06,204.34,202.09,202.73,197.03,199.61,201.85,206.44,202.51,199.24,198.43,197.70,197.19,195.53,197.57,201.59,205.51,208.51,213.73,221.91,224.18,227.72,223.98,224.67,223.15,225.19,222.80,220.45,220.46,220.46,222.09,222.77,222.92,215.25,216.53,215.26,214.79,213.69,211.54,211.92,213.71,214.61,217.17,220.44,229.29,223.27,218.69,215.52,213.93,208.80,210.25,215.89,213.16,209.21,199.80,197.60,,,,,,,,,
2018-08-20 22:25:39.037000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.32,193.90,195.58,193.25,194.58,192.49,190.96,191.62,193.52,197.19,196.39,197.23,191.86,190.86,187.00,181.87,189.78,186.95,190.33,192.50,195.67,196.62,202.30,207.54,201.38,196.73,193.28,191.68,187.83,188.37,186.94,182.05,,,,,,,,,,,,
2018-09-05 22:25:45.203000,L8,313.49,310.59,315.52,190.68,,,,,,186.81,193.22,175.49,223.40,227.74,231.95,205.39,211.14,,191.64,208.28,204.64,202.00,200.05,199.02,197.86,189.55,196.47,196.25,199.89,201.11,197.20,194.71,193.97,193.99,193.34,193.88,197.47,202.71,210.33,214.77,220.34,222.06,223.31,223.40,221.96,219.42,223.77,219.46,217.47,217.61,218.84,219.73,218.61,218.83,213.67,213.71,210.86,212.38,210.93,209.30,210.35,213.31,215.03,216.39,221.40,226.62,222.13,215.91,214.03,213.63,208.69,210.25,210.99,211.00,212.65,209.92,206.50,199.50,192.78,191.31,185.59,185.43,184.31,191.98,213.20,275.53
2018-10-07 22:25:57.862000,L8,,,,,,,,,,179.48,188.26,173.11,222.25,225.24,229.23,,,,195.79,206.00,204.18,201.70,197.40,196.76,197.28,188.50,195.04,194.06,197.55,196.79,195.59,192.01,193.25,192.30,190.62,191.69,193.83,200.36,206.47,211.71,217.88,221.09,222.14,222.93,222.39,219.31,219.33,219.37,217.14,217.21,219.50,220.99,220.01,219.09,214.40,214.83,211.32,212.32,209.95,208.87,211.16,213.26,214.68,216.55,219.55,225.44,221.85,216.03,212.94,213.11,209.30,209.22,211.99,209.49,211.01,208.17,204.91,197.85,191.00,189.26,184.90,184.69,184.45,186.75,246.55,286.24
2018-12-03 22:19:53.961000,L8,229.26,201.05,174.15,,,,,,,183.55,196.57,177.06,220.87,227.06,231.64,205.87,212.37,,185.12,211.07,208.48,207.77,205.81,234.57,199.84,185.52,197.79,197.93,199.69,201.93,198.18,196.10,195.30,194.24,194.00,197.23,200.30,204.52,208.00,215.23,221.14,223.87,221.74,224.34,223.46,221.39,221.02,220.31,219.89,221.34,222.15,223.33,219.82,220.86,217.22,217.81,213.51,214.59,212.06,210.70,212.26,212.82,216.53,219.97,222.40,227.71,224.84,218.54,216.07,214.12,210.22,211.44,211.89,212.24,213.65,209.64,206.49,198.85,189.68,190.66,189.60,187.77,185.48,190.71,226.98,288.02
2018-12-26 22:26:02.982000,L8,226.75,188.95,169.74,,,,,,,173.86,190.18,168.08,219.38,224.26,226.37,,,,189.73,206.45,204.11,200.86,195.53,197.09,195.95,187.02,194.89,193.12,197.33,196.50,194.99,192.29,192.34,189.08,189.07,191.40,192.89,197.73,204.73,210.63,217.65,219.89,218.89,218.26,218.54,217.64,218.16,217.07,218.08,217.70,218.35,218.79,217.30,218.25,213.58,212.69,209.92,210.96,209.52,208.96,209.39,210.38,213.98,215.90,219.66,225.15,222.21,215.40,212.08,211.08,206.89,207.38,210.33,210.26,213.57,209.54,205.90,197.89,191.14,190.94,185.30,185.50,185.41,190.73,232.96,288.86
2019-01-11 22:26:01.243000,L8,217.01,187.63,166.62,,,,,,,178.70,187.15,170.18,215.87,220.58,225.32,,,,187.99,203.53,201.78,198.42,194.58,194.03,193.88,183.80,193.23,191.83,195.77,194.27,193.80,190.56,189.81,187.95,186.63,187.76,191.06,196.96,202.97,208.12,216.28,217.65,217.44,217.55,217.19,216.22,216.85,216.91,215.04,214.69,213.93,217.05,216.65,215.57,212.15,211.65,209.33,209.70,207.21,204.87,208.61,209.21,214.07,214.53,218.00,222.52,220.25,212.98,210.59,211.58,206.66,208.27,209.42,210.06,211.55,208.94,205.32,198.00,189.97,189.29,184.08,183.76,184.20,189.93,230.63,294.66
2019-02-05 22:19:45.318000,L8,217.86,188.26,171.83,,,,,,,181.80,189.48,171.16,218.50,222.44,225.71,,,,192.60,206.06,205.11,202.13,195.19,194.96,196.38,185.38,195.56,193.66,198.41,198.87,196.57,194.30,192.53,194.57,199.74,192.31,196.69,202.63,208.47,212.03,217.05,218.71,218.32,222.94,220.25,218.70,216.70,216.22,215.18,216.66,218.14,219.17,217.79,217.25,212.98,213.18,209.86,211.74,210.57,207.89,209.75,210.61,213.86,216.77,219.68,225.53,222.53,215.72,214.21,212.72,207.75,209.39,210.02,210.97,214.03,208.76,205.25,200.02,191.00,189.78,185.57,185.00,185.75,186.34,226.79,286.92
2019-02-28 22:25:51.358000,L8,221.31,191.04,169.58,,,,,,,182.66,192.28,169.44,219.84,224.97,228.85,208.19,213.20,,201.54,208.78,205.71,202.43,197.68,199.83,197.23,190.18,195.75,194.40,198.89,196.17,196.52,193.38,192.59,188.73,190.38,192.07,192.64,198.29,204.43,212.60,218.49,221.40,218.56,219.47,219.22,218.41,219.16,218.44,218.25,218.90,217.16,218.40,218.05,217.89,214.64,213.42,211.27,212.42,209.68,209.75,209.73,210.97,215.06,216.99,220.44,225.95,222.87,215.05,212.60,211.27,207.29,208.31,211.28,211.10,213.05,212.88,206.65,199.84,191.56,191.64,185.73,185.66,185.29,187.41,251.65,287.59
2019-04-01 22:25:42.620000,L8,232.49,198.61,175.43,172.88,,,,,,,238.13,245.25,258.79,263.87,267.87,263.55,255.09,232.17,193.26,208.27,216.06,201.14,196.17,199.53,199.98,230.64,231.33,240.39,245.54,200.68,198.92,197.31,193.80,238.56,212.85,206.23,230.94,222.84,237.35,243.13,249.79,223.24,222.61,230.51,240.99,240.84,249.09,218.90,219.10,218.53,218.84,218.82,217.27,215.62,212.33,246.08,265.67,262.64,260.33,205.74,208.03,208.81,212.53,212.67,217.97,223.95,220.49,211.67,208.12,209.35,204.31,206.73,207.29,208.19,211.20,208.21,204.15,194.94,189.64,281.14,285.27,286.81,295.48,300.74,323.80,349.80
2019-04-17 22:25:36.915000,L8,231.51,194.10,174.65,,,,,,,,188.75,184.87,221.38,226.23,230.13,208.66,213.93,,200.85,208.83,208.01,204.18,200.36,199.76,198.70,190.83,198.42,198.55,200.75,202.16,199.30,196.77,193.56,192.01,193.50,194.36,197.82,204.00,208.97,214.15,219.10,220.37,220.83,221.98,222.26,220.19,219.99,219.14,218.35,218.15,218.73,219.90,219.90,219.84,214.11,214.31,211.65,213.87,211.38,209.75,209.64,213.76,215.53,216.75,221.02,226.39,222.58,217.62,213.98,213.97,209.70,210.94,213.65,211.84,213.01,211.36,207.03,197.43,193.15,191.94,186.36,186.91,184.50,207.98,205.52,263.68
2019-05-12 22:19:32.441000,L8,241.35,209.18,181.90,154.84,,,,,,192.36,248.41,269.80,271.60,269.94,231.53,205.97,212.92,,187.28,208.89,233.49,242.72,257.72,251.65,243.93,253.16,257.01,251.53,236.11,201.31,199.65,242.67,241.19,243.25,238.24,214.09,196.74,202.42,208.37,212.70,221.31,224.47,223.91,223.40,258.87,269.64,270.79,276.24,276.22,278.49,218.67,218.84,217.60,218.83,214.80,216.63,212.71,212.12,210.56,208.36,208.65,210.53,212.63,216.26,219.76,226.35,221.88,216.35,214.25,210.73,206.20,207.72,209.82,209.71,211.84,208.84,205.05,196.49,191.55,190.13,185.41,184.83,176.26,326.19,342.45,351.16
2019-06-04 22:25:55.831000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.88,176.03,185.48,190.81,199.42,195.47,193.34,194.78,196.46,193.20,190.90,180.68,196.18,195.77,194.73,196.55,193.99,193.95,192.08,188.69,189.17,184.87,182.89,186.94,186.14,192.34,189.37,197.41,197.81,195.97,187.02,188.74,185.77,183.34,178.18,179.98,183.22,182.92,177.16,,,,,,,,,,
