dates,satname,nzd0244-0000,nzd0244-0001,nzd0244-0002,nzd0244-0003,nzd0244-0004,nzd0244-0005,nzd0244-0006,nzd0244-0007,nzd0244-0008,nzd0244-0009,nzd0244-0010,nzd0244-0011,nzd0244-0012,nzd0244-0013,nzd0244-0014,nzd0244-0015,nzd0244-0016,nzd0244-0017,nzd0244-0018,nzd0244-0019,nzd0244-0020,nzd0244-0021,nzd0244-0022,nzd0244-0023,nzd0244-0024,nzd0244-0025,nzd0244-0026,nzd0244-0027,nzd0244-0028,nzd0244-0029,nzd0244-0030,nzd0244-0031,nzd0244-0032,nzd0244-0033,nzd0244-0034,nzd0244-0035,nzd0244-0036,nzd0244-0037,nzd0244-0038,nzd0244-0039,nzd0244-0040,nzd0244-0041,nzd0244-0042,nzd0244-0043,nzd0244-0044,nzd0244-0045,nzd0244-0046,nzd0244-0047,nzd0244-0048,nzd0244-0049,nzd0244-0050,nzd0244-0051,nzd0244-0052,nzd0244-0053,nzd0244-0054,nzd0244-0055,nzd0244-0056,nzd0244-0057,nzd0244-0058,nzd0244-0059,nzd0244-0060,nzd0244-0061,nzd0244-0062,nzd0244-0063,nzd0244-0064,nzd0244-0065,nzd0244-0066,nzd0244-0067,nzd0244-0068,nzd0244-0069,nzd0244-0070,nzd0244-0071,nzd0244-0072,nzd0244-0073,nzd0244-0074,nzd0244-0075,nzd0244-0076,nzd0244-0077,nzd0244-0078,nzd0244-0079,nzd0244-0080,nzd0244-0081,nzd0244-0087,nzd0244-0088,nzd0244-0089,nzd0244-0090,nzd0244-0091,nzd0244-0082,nzd0244-0083,nzd0244-0084,nzd0244-0085,nzd0244-0086
2016-10-12 22:06:21.213000,L8,468.41,191.61,216.90,249.63,251.55,266.16,268.34,254.11,248.08,244.44,231.66,215.71,222.30,235.22,217.66,229.70,257.99,265.14,263.50,254.96,229.08,264.74,273.64,256.45,293.86,299.43,306.74,313.08,328.74,329.62,327.05,318.77,313.36,317.70,301.07,298.58,286.29,296.07,282.09,289.93,295.68,370.32,384.24,374.54,379.15,340.12,359.36,346.64,351.77,320.76,323.21,323.57,324.78,317.50,322.51,318.79,311.25,312.37,314.20,322.94,304.72,307.11,333.67,322.34,307.98,290.40,296.05,249.18,,,,,,,297.52,299.63,245.99,,,,,,219.12,232.93,244.28,268.59,298.52,,,,197.71,198.17
2016-10-12 22:06:45.172000,L8,468.75,486.46,452.63,483.35,504.74,266.83,493.62,448.34,420.26,399.71,424.33,433.50,421.89,421.67,368.16,406.14,258.12,264.99,508.92,497.75,478.61,476.83,460.76,257.86,294.81,300.45,306.74,313.35,329.10,330.31,327.93,429.36,411.79,395.61,402.01,385.14,356.40,335.80,310.17,333.15,295.94,370.58,384.86,402.40,379.81,368.02,359.72,347.05,351.97,321.25,323.83,324.41,325.77,318.03,323.04,373.20,392.43,402.52,315.17,323.25,305.53,307.60,334.03,322.82,308.47,291.10,297.14,260.24,,,,,,,281.86,299.77,266.51,,,,,,219.78,234.02,244.95,269.29,299.41,,,,198.57,199.34
2016-10-28 22:06:23.178000,L8,,198.29,220.57,252.24,253.52,267.95,267.22,255.18,251.75,241.87,226.85,215.89,225.42,235.17,219.58,232.17,262.03,262.48,262.52,252.41,228.65,263.83,275.36,267.20,295.46,299.39,303.27,304.28,317.27,320.00,326.10,379.47,370.12,360.58,353.19,334.31,327.85,311.45,317.77,334.39,337.06,338.20,350.61,338.72,331.32,323.57,322.18,328.77,340.87,455.10,461.65,448.52,357.88,356.25,333.47,372.28,379.36,361.93,346.33,337.13,351.74,328.41,338.75,342.97,369.23,386.75,373.86,408.37,259.75,,,,,,,,,,,,,,228.14,241.95,251.49,271.95,302.06,,,186.03,207.60,203.46
2017-03-05 22:05:50.977000,L8,,190.61,223.76,254.66,257.41,280.59,281.22,298.26,259.40,304.24,253.19,220.61,233.33,243.38,236.33,235.76,302.60,303.81,301.59,295.93,258.48,273.62,284.61,279.91,296.16,299.03,301.75,309.45,322.43,332.01,332.91,330.67,323.36,326.79,309.81,305.22,555.37,520.49,525.25,297.99,300.52,306.89,315.08,309.88,310.81,306.83,300.23,305.84,314.27,332.26,331.80,333.92,336.71,320.87,322.17,331.37,326.97,322.12,322.44,326.41,315.17,299.98,291.62,310.16,303.04,286.78,293.15,264.77,269.99,238.13,207.95,235.25,210.69,,,,,,,,,,227.62,235.46,246.68,271.44,300.06,,,,188.40,206.03
2017-04-22 22:05:48.327000,L8,,188.15,215.91,519.30,522.29,485.40,501.42,484.99,469.51,444.21,471.61,461.41,458.35,245.33,233.22,232.70,485.25,483.07,458.47,467.74,259.60,275.64,286.23,280.56,308.80,307.72,305.05,316.91,436.82,413.53,427.68,340.39,323.53,324.89,315.99,306.11,298.80,290.02,291.38,292.72,295.23,299.23,307.56,310.27,313.14,305.51,300.35,309.64,315.20,331.51,329.30,333.20,335.61,321.61,325.95,331.24,331.10,326.49,330.61,327.49,311.11,309.39,285.91,300.25,318.62,286.15,276.71,296.59,289.13,283.51,265.65,252.80,230.87,216.16,216.57,,,,,,,,,193.90,215.65,242.09,273.48,,,,,
2017-05-24 22:05:34.407000,L8,,184.18,202.23,236.26,246.39,427.89,411.26,415.40,242.71,241.24,375.58,368.78,371.09,365.12,330.50,227.97,255.89,261.59,282.58,286.52,227.01,254.19,274.68,255.15,269.20,292.39,398.06,381.09,357.63,346.45,385.41,366.32,358.34,345.99,335.45,333.63,325.70,318.92,316.53,315.19,312.18,321.28,319.46,318.49,319.13,327.29,332.57,329.33,324.78,335.50,341.11,351.34,354.62,356.23,355.18,344.38,358.59,353.12,345.41,333.89,333.70,328.45,329.41,332.35,353.33,288.72,289.85,262.16,263.55,232.52,222.58,236.84,213.47,,,,,,,,,,331.21,338.38,311.95,264.84,304.23,,,,276.94,329.27
2017-05-24 22:05:58.366000,L8,,,,,180.89,223.57,220.46,214.01,208.16,202.20,181.83,184.85,179.39,181.17,,,,,,,,,,,,,205.57,216.75,225.12,239.44,266.80,202.43,215.63,273.63,234.67,250.80,233.60,231.54,222.48,211.17,199.82,218.19,242.90,256.01,230.66,223.54,253.12,240.29,246.98,238.19,261.38,226.22,252.73,251.57,272.83,214.99,256.15,191.13,198.43,211.29,240.58,232.24,221.88,229.98,193.24,234.73,,,,,,,,,,,,,,,,,,,,,214.36,,,,,
2017-06-25 22:05:47.638000,L8,,179.80,195.77,231.15,234.90,256.65,267.91,251.10,239.19,234.76,225.19,208.97,215.88,228.92,207.95,222.76,234.94,255.72,270.62,269.85,219.02,252.45,402.08,411.17,423.05,421.74,419.40,402.78,412.39,399.01,402.21,385.99,355.89,358.63,355.66,361.21,348.28,333.19,324.85,323.74,317.61,329.39,325.00,310.05,323.42,339.42,334.78,333.22,332.95,336.32,329.95,338.15,354.72,347.91,339.81,341.98,339.41,336.40,336.30,330.52,328.47,327.96,328.27,340.94,364.61,374.54,271.99,418.91,437.56,413.11,438.78,419.06,346.88,276.08,243.25,227.18,,,,,,,351.98,334.93,330.77,328.34,330.31,,,,290.26,357.43
2017-06-25 22:06:11.601000,L8,,,,,177.96,221.87,218.12,213.87,206.86,200.70,182.97,181.11,177.19,185.00,,,,,,,,,,,,,208.01,233.03,232.62,245.94,271.36,226.17,253.90,274.72,250.78,255.85,241.35,234.11,232.72,223.11,226.85,238.69,249.78,261.38,268.68,230.54,253.22,239.40,259.72,242.41,266.16,227.90,242.91,266.48,273.86,251.70,256.12,235.61,220.42,213.90,243.17,251.35,229.64,223.53,224.46,236.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-27 22:06:22.045000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.43,212.29,243.06,210.50,254.84,232.75,,,,,,,186.48,214.94,218.99,241.46,238.77,241.36,235.21,250.77,215.82,214.09,263.44,205.32,206.64,233.51,184.96,,206.35,221.92,232.52,190.81,175.86,194.74,198.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12 22:06:04.307000,L8,538.08,189.29,209.82,246.11,248.91,267.46,268.27,255.88,246.01,242.42,231.69,215.00,223.60,234.83,215.56,228.62,227.82,243.43,252.47,242.00,230.62,224.70,245.48,213.79,256.56,282.51,278.19,284.49,304.02,301.32,305.36,300.19,295.98,294.18,291.49,280.49,275.65,266.96,273.14,278.27,272.32,274.92,282.62,283.77,291.93,319.43,283.82,287.50,368.91,384.74,474.20,499.83,322.14,361.60,400.37,312.91,434.03,495.57,441.44,433.32,443.52,,505.67,555.21,453.84,452.29,442.40,445.36,282.40,288.93,335.00,248.21,252.11,228.68,,,,,,,,,346.59,344.56,356.77,284.29,299.87,,,242.84,305.28,350.41
2017-08-12 22:06:28.266000,L8,,,180.07,216.45,203.06,237.96,237.65,223.65,222.28,214.83,199.77,193.46,192.76,203.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:06:08.010000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.65,270.86,273.41,286.12,,,,,,,,,201.58,192.27,241.22,245.44,216.48,229.13,215.63,199.04,,,,,,,,,,,,,192.13,256.88,263.95,267.93,264.65,278.57,256.30,241.50,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 22:06:16.377000,L8,,193.41,219.86,256.78,255.52,269.48,269.51,281.25,250.65,247.37,235.74,216.45,226.71,241.25,230.03,239.57,267.63,264.83,284.63,272.63,252.16,269.68,278.57,267.72,300.18,295.50,301.45,302.51,321.12,323.85,335.72,330.91,318.12,322.52,306.28,303.23,291.32,287.78,284.38,291.90,298.04,294.52,297.21,302.04,305.75,302.41,303.50,322.88,323.85,333.50,349.14,364.87,332.51,344.24,322.00,316.01,310.27,314.31,317.89,402.25,403.58,376.22,376.95,315.94,312.32,292.99,289.16,268.19,268.87,229.06,195.96,210.41,184.68,,,,,,,,,,228.73,242.92,255.41,276.81,304.87,,,,200.59,210.27
2017-11-16 22:06:40.336000,L8,,193.20,219.43,257.27,255.68,270.54,269.73,283.65,250.87,247.95,236.74,217.22,227.48,241.93,231.27,239.91,268.35,264.85,284.95,278.38,251.77,269.64,279.01,268.17,299.91,297.00,302.01,303.16,321.62,324.52,336.01,331.44,318.68,322.93,307.06,303.87,291.92,288.78,285.21,292.80,298.68,295.57,297.80,302.31,306.71,303.25,304.60,323.56,324.92,333.87,349.10,364.90,332.58,349.65,347.68,317.76,310.75,314.92,318.31,317.11,308.99,307.08,307.16,317.09,313.04,293.71,289.65,268.73,269.68,230.18,196.20,211.81,185.86,,,,,,,,,,230.00,244.00,256.57,277.69,306.04,,,,201.56,211.51
2017-12-02 22:06:10.894000,L8,,195.69,226.29,260.44,260.70,277.77,290.08,296.55,255.98,258.59,255.68,215.45,236.17,286.30,272.89,281.22,289.98,285.80,354.54,345.03,356.38,271.03,283.72,275.07,296.84,379.54,372.27,379.60,384.47,343.37,343.62,335.92,320.22,325.11,307.31,305.46,292.57,289.58,287.01,296.10,296.34,300.23,299.48,301.27,302.43,300.84,299.34,302.93,315.62,325.03,328.30,335.80,333.49,320.82,323.95,314.62,333.97,352.31,363.32,326.78,309.40,310.91,361.83,352.91,311.83,295.20,299.57,285.81,276.11,248.58,221.15,235.10,211.14,193.73,176.78,,,,,,,,230.90,243.20,256.17,289.26,311.09,,,,199.34,210.01
2017-12-02 22:06:34.857000,L8,,195.44,225.26,258.38,258.91,272.43,280.67,293.09,253.51,251.27,245.00,215.34,232.10,244.93,235.28,243.36,271.92,275.63,290.74,292.98,255.18,271.21,281.39,271.49,294.94,294.38,301.71,369.35,382.15,328.38,340.04,331.60,317.75,322.73,306.27,304.07,291.09,288.08,284.99,294.27,295.67,298.00,298.06,301.24,302.05,299.54,298.64,302.53,314.58,323.97,326.87,334.01,329.79,319.40,322.70,313.75,333.55,354.61,361.22,322.88,307.56,308.29,303.38,322.73,310.02,292.86,293.26,274.00,271.73,239.24,211.96,224.15,188.12,179.21,,,,,,,,,224.31,239.29,252.33,283.44,308.26,,,,192.93,204.37
2018-01-19 22:06:02.658000,L8,,185.36,213.46,245.63,254.88,268.00,263.30,244.84,245.59,243.03,237.52,210.84,221.70,238.17,228.79,237.33,249.24,263.27,278.67,291.30,253.08,267.82,276.11,272.03,289.35,388.40,393.70,371.57,371.33,321.01,323.24,316.55,315.54,387.19,372.77,366.20,291.00,281.50,277.76,282.63,343.10,341.81,353.42,345.90,319.28,316.70,291.34,304.59,318.05,333.61,339.47,331.40,353.90,345.24,332.95,323.88,314.30,307.62,317.28,309.98,310.94,322.06,323.74,335.60,313.22,291.03,288.59,278.17,268.62,234.30,,,,,,,,,,,,,220.18,245.87,312.10,291.86,358.86,,,,180.34,193.30
2018-03-08 22:05:39.901000,L8,,194.72,219.57,254.71,257.02,275.81,277.34,290.02,251.46,250.38,245.67,215.62,231.43,241.51,228.93,239.80,268.10,274.78,293.36,289.24,259.75,269.25,279.87,272.78,294.48,297.88,301.76,308.20,328.83,327.19,342.29,328.62,316.01,332.56,312.03,316.33,308.00,301.81,299.65,301.54,302.34,311.85,314.12,314.08,308.42,306.61,310.79,309.05,321.76,324.30,332.09,333.18,336.82,327.93,327.58,333.27,327.98,322.00,331.74,338.43,344.56,315.31,327.08,334.99,322.34,319.01,308.81,290.51,276.47,258.22,224.35,233.96,201.32,193.41,,,,,,,,,212.43,235.22,252.99,269.21,321.30,,,,191.02,198.93
2018-03-08 22:06:03.851000,L8,,194.54,219.47,254.49,256.63,402.43,400.04,394.51,385.15,372.60,245.35,215.57,230.97,241.33,228.76,239.57,268.06,274.24,292.73,288.81,259.31,269.01,279.59,272.49,294.47,297.69,301.57,308.01,328.59,327.05,342.24,328.41,315.81,332.67,333.67,316.30,307.84,301.80,299.49,301.39,302.26,311.49,313.84,313.58,308.15,306.49,310.65,309.04,321.63,324.11,331.82,332.96,336.65,327.92,509.45,522.76,521.07,531.44,524.03,543.95,344.56,315.33,326.96,335.09,321.83,318.93,308.62,290.32,276.45,258.09,224.18,233.94,211.34,181.54,,,,,,,,,212.18,234.97,252.77,295.26,321.15,,,,190.86,198.78
2018-03-24 22:05:56.183000,L8,,,,209.80,211.34,236.32,240.06,336.83,265.01,245.87,214.27,200.40,207.62,220.90,199.97,205.95,199.77,225.46,446.27,410.55,400.58,392.60,240.16,206.87,237.15,263.81,369.42,351.09,356.49,349.49,339.39,347.72,339.04,338.53,328.94,314.54,302.47,298.50,305.94,297.37,310.20,309.15,280.54,283.05,285.49,285.69,276.53,277.07,289.59,292.49,329.45,344.68,342.07,333.05,330.99,332.16,332.32,325.29,333.21,333.60,345.26,335.48,324.83,338.22,350.14,361.20,330.85,319.18,314.03,310.50,289.93,265.57,269.41,205.32,,,,,,,,,234.20,246.12,262.10,282.34,331.17,,,,208.88,215.80
2018-04-25 22:05:14.903000,L8,,189.49,217.60,249.11,247.68,536.98,540.49,534.55,518.86,504.93,496.32,466.09,453.89,439.11,424.78,416.33,272.34,271.45,284.70,283.01,253.52,266.21,278.88,264.89,297.37,297.40,300.18,301.49,307.72,319.40,328.39,325.22,318.71,443.16,445.58,437.22,424.20,412.65,397.47,393.92,380.30,396.13,402.17,401.26,385.12,308.44,327.81,436.20,398.95,405.62,455.49,355.47,498.52,310.42,498.84,497.17,520.02,448.42,324.24,331.92,339.53,312.39,387.51,338.04,311.30,293.83,367.82,401.26,383.27,265.28,225.09,234.54,268.34,282.81,535.97,539.21,503.23,490.54,,,,,222.29,237.06,251.97,274.23,298.64,,,,185.86,201.71
2018-04-25 22:05:38.857000,L8,,188.96,214.59,247.94,246.79,268.71,274.73,255.73,248.81,247.31,244.89,214.03,221.66,235.60,217.91,231.73,270.28,264.58,282.86,281.92,250.91,265.02,278.35,259.20,294.47,296.61,298.71,300.26,306.23,317.42,326.84,323.81,317.52,323.14,445.39,437.04,424.73,411.31,395.86,390.64,376.77,393.50,401.18,399.39,310.85,486.08,520.36,478.90,532.32,403.75,452.90,353.07,498.78,309.54,434.09,493.26,516.31,446.48,320.21,329.39,336.28,308.78,335.63,333.06,310.59,292.78,432.38,395.00,376.68,256.13,222.51,231.19,263.79,280.18,532.95,536.78,501.34,488.21,,,,,218.01,235.44,250.26,272.25,298.13,,,,183.50,198.97
2018-06-28 22:05:04.262000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,202.14,226.05,229.35,243.42,232.68,223.96,249.61,274.91,247.83,256.81,235.83,226.67,230.49,203.80,199.95,216.08,243.23,203.79,221.14,221.11,246.63,242.50,240.99,237.55,256.31,222.46,226.58,253.83,209.71,203.56,239.87,191.55,211.69,202.66,239.47,243.09,195.58,179.58,188.32,207.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:28.220000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.52,210.93,214.29,227.05,213.95,200.46,,,,,,207.16,213.64,241.10,236.09,235.60,229.96,249.71,216.34,218.40,214.34,198.05,195.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:35.273000,L8,,179.67,219.33,245.05,248.87,266.65,271.42,256.13,245.66,245.63,233.74,213.47,223.03,235.38,216.76,229.49,255.38,262.97,281.54,277.83,249.57,258.01,276.34,270.18,292.10,299.75,375.57,480.20,489.54,526.16,324.37,322.63,549.32,499.75,492.26,384.18,377.45,364.64,330.91,286.91,418.50,400.29,404.85,406.75,405.83,371.89,347.92,357.08,315.02,376.87,386.87,351.13,397.68,413.31,430.12,416.15,312.46,311.48,456.71,512.06,342.93,,351.32,419.75,305.66,291.72,292.08,268.07,250.33,189.68,264.06,276.58,226.41,207.33,202.33,184.22,,,,,,,224.24,239.10,252.15,269.42,298.05,,,,196.62,206.96
2018-08-31 22:05:59.236000,L8,,179.03,215.20,244.22,248.04,266.13,270.43,255.64,245.50,244.28,231.97,465.10,476.48,460.04,423.04,403.94,398.58,362.80,280.41,387.25,378.44,411.59,393.38,491.35,476.89,474.33,468.24,480.33,488.79,523.76,324.63,322.28,545.00,499.94,492.21,385.23,377.04,364.77,365.58,286.75,418.47,400.35,405.58,296.13,328.44,343.22,346.84,317.09,314.87,376.37,386.23,400.74,396.24,412.14,403.66,415.47,312.15,311.22,456.02,508.58,548.32,,352.66,413.90,304.52,290.41,290.68,267.40,247.51,,261.74,257.40,219.91,204.02,201.16,184.07,,,,,,,224.58,238.90,252.29,268.96,297.93,,,,195.91,206.57
2018-09-16 22:05:39.825000,L8,,181.90,198.41,239.10,238.27,258.96,260.70,249.26,240.80,231.15,218.99,209.01,212.86,221.26,203.08,222.46,232.91,250.24,257.15,247.40,220.46,253.90,275.36,235.67,275.26,284.63,287.85,286.42,305.03,312.31,319.55,313.52,308.13,312.42,300.47,293.74,279.10,264.50,272.19,286.12,295.64,289.67,302.03,384.29,388.48,300.78,333.71,293.21,307.10,325.07,314.40,334.81,318.82,311.79,318.74,307.69,367.37,251.92,201.17,200.76,208.06,194.68,178.15,296.85,303.10,288.62,274.50,211.13,,,,,,,,,,,,,,,300.80,240.98,254.97,269.38,289.46,,,258.21,257.22,336.52
2018-10-02 22:05:47.245000,L8,354.13,189.15,213.61,242.41,249.85,269.44,273.80,279.42,247.86,248.24,237.75,217.28,227.84,237.93,223.54,235.48,335.40,329.93,284.87,260.72,269.94,346.75,332.16,331.36,361.98,318.62,308.20,336.53,341.60,347.93,338.81,349.30,348.26,327.74,333.02,550.48,525.21,520.36,551.76,545.53,546.18,559.94,305.16,311.05,309.93,305.91,308.80,307.88,323.85,332.95,336.90,334.43,326.59,328.22,327.56,328.09,324.29,315.76,326.18,346.23,347.58,350.48,320.78,332.51,309.98,289.88,291.88,267.44,259.41,229.88,204.02,187.31,,,,,,,,,,,227.08,245.83,262.79,282.05,316.28,,,175.81,230.36,209.45
2018-10-18 22:05:53.709000,L8,,189.14,212.32,246.66,251.74,265.50,266.67,249.46,530.75,507.11,506.10,505.96,458.62,487.08,478.75,476.00,463.47,456.99,273.31,256.36,246.92,258.52,275.10,268.45,293.04,299.54,299.95,304.40,320.25,324.50,331.67,323.25,318.28,322.37,311.92,303.18,287.88,287.13,280.89,287.76,299.46,298.51,298.37,300.64,301.43,298.98,299.15,302.01,311.57,319.26,327.65,330.68,319.88,318.56,321.46,321.85,309.35,308.17,314.24,305.57,308.22,307.30,311.34,306.32,309.25,287.93,285.09,261.90,251.33,,,,,,,,,,,,,,224.13,239.23,253.06,274.59,300.37,,,,193.15,206.53
2018-10-18 22:06:17.672000,L8,,190.07,213.84,248.45,252.68,266.30,267.23,249.39,246.37,244.24,231.70,214.41,225.73,237.18,218.56,231.34,251.63,261.44,275.01,256.58,248.37,259.74,276.09,270.70,294.09,300.09,300.65,305.43,320.90,325.42,332.09,324.25,318.85,322.74,313.22,303.64,288.50,287.67,281.47,288.17,300.39,299.40,299.04,301.89,302.12,299.67,300.05,302.93,312.16,319.51,328.28,331.23,321.07,319.05,322.41,323.36,309.63,308.76,313.84,306.39,308.81,307.79,312.86,306.50,309.80,288.28,286.21,261.84,252.21,,,,,,,,,,,,,,224.31,239.76,253.67,275.34,300.47,,,,192.99,206.56
2018-11-03 22:05:57.421000,L8,,550.63,535.11,523.83,524.47,523.51,518.39,517.59,536.10,531.57,503.85,215.09,228.42,241.25,229.93,437.48,429.31,419.77,404.15,385.28,434.96,427.96,279.54,275.79,298.08,302.23,300.86,308.64,320.66,326.99,333.35,333.84,317.15,321.30,328.74,307.65,291.25,291.07,295.71,290.16,402.30,388.12,396.65,309.59,346.70,343.85,335.63,301.09,312.48,322.34,329.09,398.14,366.16,345.83,326.47,359.44,365.81,387.69,324.96,332.13,312.08,309.46,315.67,306.36,313.82,293.22,293.63,284.82,269.22,241.52,211.74,,,,,,,,,,,,221.76,241.56,252.97,280.07,299.01,,,,186.87,203.70
2018-11-19 22:06:22.186000,L8,,,,,,,,,,,,,,,,,,,,,,,,,239.68,261.61,264.55,270.32,278.15,288.74,294.69,289.42,282.71,284.55,268.82,269.40,256.93,248.10,250.03,237.55,235.68,229.56,215.01,200.60,202.50,223.20,236.71,233.32,227.56,,,,,,,,,,182.70,232.92,260.02,259.22,222.00,245.74,245.24,246.20,237.37,,,,,,,,,,,,,,,,,195.21,213.62,245.81,264.31,,,,,
2018-12-05 22:05:56.093000,L8,,240.02,226.62,265.01,281.41,297.55,328.71,339.37,311.00,313.19,268.34,439.45,438.54,433.45,371.23,428.36,350.53,414.44,434.83,358.54,352.33,351.32,351.12,391.45,395.85,357.76,362.71,427.80,362.43,370.90,399.83,389.70,375.93,372.76,368.80,340.12,374.05,341.15,356.92,402.44,321.83,329.43,372.81,330.80,449.60,532.51,,,,358.91,351.31,341.34,342.99,357.25,351.23,342.58,346.37,371.32,394.17,405.91,404.77,405.97,480.98,511.41,520.35,543.31,548.67,459.30,425.97,364.62,267.53,216.21,187.79,,,,,388.12,508.07,465.52,,,526.81,531.37,323.25,329.93,344.21,,,,,554.18
2018-12-21 22:06:18.644000,L8,,197.08,223.59,254.89,263.87,281.85,288.11,477.74,417.45,433.80,412.40,375.94,409.97,404.69,397.74,354.66,399.98,386.63,369.03,356.12,344.24,324.98,340.92,316.11,313.40,333.19,341.77,341.33,351.82,346.87,362.79,366.42,366.70,354.41,347.43,341.61,345.29,340.05,335.01,325.73,315.65,318.07,322.39,317.82,305.12,314.89,317.35,310.90,342.08,342.69,345.64,336.35,333.72,338.18,342.09,349.93,350.74,353.75,319.39,320.50,317.68,312.42,313.65,309.10,312.90,292.35,289.81,276.05,269.17,233.48,208.57,,,,,,,,,,,,222.60,240.64,250.69,279.22,331.52,,,,196.56,206.34
2019-01-06 22:05:53.844000,L8,469.26,522.70,501.77,463.55,526.54,533.51,507.15,512.62,493.45,486.33,467.22,440.10,424.20,418.71,436.89,407.70,395.45,387.91,380.01,361.13,350.52,346.17,330.32,344.97,338.99,343.43,349.57,360.03,358.98,381.79,404.58,359.09,392.52,392.95,386.29,366.52,364.56,358.42,347.15,336.15,311.90,345.12,341.65,349.58,335.19,334.46,330.70,401.62,405.86,356.66,361.04,336.25,352.91,354.73,394.07,367.20,381.67,390.71,459.85,488.70,462.12,457.99,443.55,449.66,469.72,477.85,484.93,520.03,486.84,429.67,341.68,304.24,,,,,,,,,464.88,484.18,337.90,348.77,339.75,340.87,344.99,193.49,221.40,264.71,309.90,318.58
2019-01-22 22:05:50.255000,L8,496.65,519.19,521.94,515.88,515.51,507.11,513.90,479.45,496.68,248.94,247.56,213.95,230.97,241.58,223.51,239.24,253.87,269.32,273.89,260.92,256.36,272.42,280.89,271.11,286.14,292.91,301.32,300.78,312.44,315.09,323.60,361.53,355.81,386.92,370.10,357.55,347.54,341.46,284.21,322.79,324.98,328.00,311.63,305.79,303.06,299.14,313.89,327.69,351.28,355.57,357.06,343.31,335.06,339.83,354.80,311.80,372.08,377.69,375.07,368.41,312.24,308.20,304.48,314.17,311.78,293.35,291.41,278.83,273.62,236.90,,,,,,,,,,,,,217.76,238.72,318.38,311.95,318.65,187.86,203.73,244.59,195.80,201.84
2019-01-22 22:06:14.214000,L8,501.37,207.70,229.04,258.98,421.77,437.28,443.71,445.54,440.44,256.28,430.57,340.57,380.12,337.56,379.35,374.65,377.70,368.66,366.65,346.60,331.66,332.68,346.26,336.35,338.61,369.42,303.11,355.20,314.63,318.20,327.54,368.61,389.21,386.74,371.06,359.78,349.64,343.19,327.54,327.07,326.65,328.57,311.78,307.45,304.53,300.93,316.31,330.05,354.34,357.28,359.42,346.65,337.60,343.96,359.27,364.73,372.70,340.96,376.97,369.33,316.43,309.66,308.55,315.86,314.13,295.17,295.97,282.10,276.76,303.12,196.12,182.94,,,,,,,,,,,219.03,305.03,319.73,311.46,318.28,185.68,202.33,246.83,196.62,205.84
2019-02-07 22:05:47.667000,L8,,199.78,227.23,256.70,260.60,283.97,283.77,297.56,499.19,478.66,451.43,445.49,431.75,412.53,228.33,235.11,252.63,271.91,274.24,260.29,253.28,265.69,281.45,319.41,292.03,296.82,300.27,314.94,318.55,339.63,336.08,341.27,347.75,337.88,325.82,317.86,307.59,283.20,286.20,289.82,291.75,293.68,294.10,291.87,306.16,305.53,298.71,321.65,310.90,332.14,364.00,363.92,338.90,327.52,320.60,332.10,327.64,320.72,323.52,328.62,310.51,307.22,308.25,314.58,314.15,297.52,292.88,289.11,440.59,380.75,334.39,,,,,,,,,,492.89,530.00,222.21,239.21,252.76,282.75,313.32,514.20,521.79,,191.68,203.28
2019-02-07 22:06:11.622000,L8,,200.72,228.44,256.86,261.23,284.27,285.02,297.95,254.99,249.87,246.51,214.92,232.31,242.95,229.36,235.33,252.71,274.25,275.34,260.10,253.39,266.27,281.69,320.33,292.25,296.48,300.66,314.91,318.68,357.45,336.20,341.27,347.93,338.10,325.86,318.01,307.59,283.11,286.56,290.10,292.05,293.78,294.42,292.71,306.82,305.62,298.84,341.18,311.27,360.93,365.39,363.88,338.70,327.39,321.03,332.35,327.97,320.83,323.74,328.88,310.82,307.41,308.69,314.70,314.25,297.89,293.46,289.10,440.63,379.32,333.05,,,,,,,,,,492.44,528.89,221.78,239.50,253.04,282.26,313.48,512.60,520.64,,190.96,202.89
2019-02-23 22:05:44.581000,L8,,,,,,,,,,,,,,,,,,,225.73,207.45,207.31,225.76,252.38,243.74,264.71,287.24,291.13,304.26,309.28,312.46,317.92,315.01,311.17,311.29,303.25,289.37,284.56,272.11,273.22,280.86,275.46,276.94,290.58,284.48,285.60,278.32,284.44,294.40,304.21,312.36,320.90,301.60,284.54,296.66,284.29,283.64,283.94,279.66,304.91,297.38,287.33,278.40,305.17,281.61,305.70,291.79,229.40,,,,,,,502.33,444.12,303.71,,,,,,,204.02,231.05,231.90,263.90,297.27,,,,,
