dates,satname,nzd0431-0000,nzd0431-0001,nzd0431-0002,nzd0431-0006,nzd0431-0007,nzd0431-0008,nzd0431-0009,nzd0431-0010,nzd0431-0011,nzd0431-0012,nzd0431-0013,nzd0431-0014,nzd0431-0015,nzd0431-0016,nzd0431-0017,nzd0431-0018,nzd0431-0019,nzd0431-0020,nzd0431-0021,nzd0431-0022,nzd0431-0023,nzd0431-0024,nzd0431-0025,nzd0431-0026,nzd0431-0027,nzd0431-0028,nzd0431-0029,nzd0431-0030,nzd0431-0031,nzd0431-0032,nzd0431-0033,nzd0431-0034,nzd0431-0035,nzd0431-0036,nzd0431-0037,nzd0431-0038,nzd0431-0039,nzd0431-0040,nzd0431-0041,nzd0431-0042,nzd0431-0043,nzd0431-0044,nzd0431-0045,nzd0431-0046,nzd0431-0047,nzd0431-0048,nzd0431-0049,nzd0431-0050,nzd0431-0051,nzd0431-0052,nzd0431-0053,nzd0431-0054,nzd0431-0055,nzd0431-0056,nzd0431-0057,nzd0431-0058,nzd0431-0059,nzd0431-0060,nzd0431-0061,nzd0431-0062,nzd0431-0063,nzd0431-0064,nzd0431-0065,nzd0431-0066,nzd0431-0067,nzd0431-0068,nzd0431-0069,nzd0431-0070,nzd0431-0071,nzd0431-0072,nzd0431-0073,nzd0431-0074,nzd0431-0075,nzd0431-0076,nzd0431-0077,nzd0431-0078,nzd0431-0079,nzd0431-0080,nzd0431-0081,nzd0431-0082,nzd0431-0083,nzd0431-0084,nzd0431-0085,nzd0431-0086,nzd0431-0087,nzd0431-0088,nzd0431-0089,nzd0431-0090,nzd0431-0091,nzd0431-0092,nzd0431-0093,nzd0431-0094,nzd0431-0095,nzd0431-0096,nzd0431-0097,nzd0431-0098,nzd0431-0099,nzd0431-0100,nzd0431-0101,nzd0431-0102,nzd0431-0103,nzd0431-0104,nzd0431-0105,nzd0431-0106,nzd0431-0107,nzd0431-0108,nzd0431-0109,nzd0431-0110,nzd0431-0111,nzd0431-0112,nzd0431-0113,nzd0431-0114,nzd0431-0115,nzd0431-0116,nzd0431-0117,nzd0431-0118,nzd0431-0119,nzd0431-0120,nzd0431-0121,nzd0431-0122,nzd0431-0123,nzd0431-0124,nzd0431-0125,nzd0431-0126,nzd0431-0127,nzd0431-0128,nzd0431-0129,nzd0431-0130,nzd0431-0131,nzd0431-0132,nzd0431-0133,nzd0431-0134,nzd0431-0135,nzd0431-0136,nzd0431-0137,nzd0431-0003,nzd0431-0004,nzd0431-0005,nzd0431-0138,nzd0431-0139
2018-08-29 22:19:32.027000,L8,250.05,243.01,242.86,229.34,256.64,220.78,243.14,259.87,,245.16,253.02,257.33,193.72,194.14,192.39,198.12,194.98,241.21,196.00,198.58,216.66,262.23,268.18,225.18,235.08,238.07,237.76,266.49,278.30,283.60,282.92,282.20,232.16,209.18,224.44,230.67,234.42,242.60,233.65,234.22,249.85,249.71,260.03,254.50,313.93,318.37,307.87,307.31,284.56,314.06,301.62,301.06,294.26,297.72,293.20,287.57,261.87,264.83,268.41,274.56,263.46,269.01,273.75,281.84,289.52,287.88,298.69,288.68,282.94,277.18,268.26,260.73,261.00,272.11,272.89,271.15,271.00,273.24,276.08,275.12,262.33,274.19,243.34,237.34,221.57,240.06,277.81,264.24,243.43,247.15,293.98,299.16,290.97,300.50,279.55,279.32,307.47,314.52,324.73,322.94,313.20,212.31,222.36,265.37,275.24,270.34,267.98,268.98,317.35,317.92,323.75,322.52,262.52,269.44,268.93,268.90,268.78,271.56,266.45,272.87,284.21,277.43,305.39,269.03,271.07,282.56,280.01,238.05,202.08,220.14,238.83,193.27,,,,256.66,265.38,266.80,,
2018-10-07 22:25:57.862000,L8,270.46,238.40,227.85,256.05,263.75,252.16,249.55,248.60,251.44,257.97,262.42,257.36,243.31,259.11,252.57,243.86,241.27,239.62,237.78,238.64,248.41,253.49,263.46,278.63,279.50,288.92,289.38,286.30,278.22,279.59,279.89,285.05,282.70,285.00,282.28,284.27,287.69,293.17,303.88,307.19,312.55,317.65,317.76,316.89,315.68,317.92,312.43,315.66,315.91,320.20,314.01,307.89,301.39,293.96,293.47,292.31,287.51,282.59,274.39,264.17,273.37,273.25,276.15,281.16,293.42,295.75,291.24,294.70,287.40,273.10,286.88,271.17,268.45,283.04,291.17,274.51,270.34,275.83,276.01,264.62,257.80,262.43,261.72,260.19,261.37,261.57,261.29,280.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.40,250.44,253.67,,
2018-11-01 22:19:54.556000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.49,174.11,204.52,213.73,219.18,221.46,225.21,223.91,211.70,,,,,,,,,,,,,,,,,,,,,,,,,,,169.26,180.51,181.39,189.06,198.27,208.82,206.48,211.74,213.38,220.24,219.10,207.43,197.26,208.75,204.36,209.34,217.38,204.93,200.05,183.52,176.56,,238.09,240.33,238.24,237.70,241.17,217.81,201.12,209.39,212.14,,,,191.28,241.87,228.00,248.17,246.66,257.53,243.97,249.59,243.73,253.79,241.75,189.81,170.79,172.15,,,,,,,,,,
2018-12-03 22:19:53.961000,L8,,,,,,,,,,,,,,,190.11,195.63,175.48,199.88,190.55,,,181.01,214.86,221.25,231.67,233.14,228.89,,,,161.84,227.15,217.09,204.42,220.30,232.44,229.95,239.60,226.71,227.87,248.75,239.37,257.17,251.80,246.84,250.05,251.88,248.97,248.27,252.31,255.76,253.79,261.83,262.80,257.31,259.29,256.94,267.84,252.34,255.12,256.61,256.33,264.56,242.83,200.72,228.72,263.69,268.24,268.79,265.89,263.27,252.01,254.38,261.36,265.86,259.46,259.33,262.91,258.15,246.98,249.92,214.16,211.81,217.07,218.21,225.19,226.39,238.86,245.20,246.77,241.50,249.75,248.02,232.99,225.16,235.96,234.78,240.37,243.96,234.64,227.24,204.02,220.50,263.38,272.76,269.59,266.93,264.95,267.17,265.88,249.61,250.68,247.43,262.20,260.66,259.40,263.10,267.29,266.07,274.58,273.26,277.87,269.85,270.22,271.55,272.90,268.81,227.07,205.42,215.16,200.89,191.17,,,,,,,,
2018-12-26 22:26:02.982000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.37,191.71,211.24,205.09,222.75,225.43,205.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.66,207.08,230.56,232.01,244.51,202.68,230.59,232.11,189.96,195.75,180.99,,,,,,,,,,,,
2019-01-11 22:26:01.243000,L8,230.43,220.16,192.77,167.80,164.65,,,,,,,179.03,271.72,277.42,253.29,277.95,256.02,181.60,187.52,195.58,204.00,201.69,209.60,217.09,225.73,228.27,232.89,222.98,223.31,225.56,221.86,224.83,225.26,202.08,222.60,222.33,226.29,234.97,225.77,229.41,246.00,242.38,256.29,245.46,246.97,247.74,248.18,244.88,248.01,248.38,254.21,247.97,260.21,254.28,253.27,250.89,251.97,253.53,250.45,249.94,246.04,261.99,259.59,238.76,183.50,229.56,266.10,290.62,282.48,278.98,272.35,266.48,269.66,263.97,273.89,276.63,272.32,271.42,268.82,267.04,227.53,208.42,207.24,215.91,214.86,221.15,225.93,234.74,237.21,241.77,242.19,247.21,241.31,227.97,222.75,234.50,230.25,235.02,238.60,232.02,224.83,213.02,209.91,261.12,266.71,268.01,265.75,265.30,265.44,262.51,251.52,249.76,250.50,262.74,260.73,260.14,262.38,267.70,267.98,271.91,272.40,274.24,270.74,268.98,271.68,274.16,270.27,224.57,206.69,214.05,204.29,184.37,,,,180.81,174.03,166.56,,
2019-02-05 22:19:45.318000,L8,224.06,212.32,195.93,168.69,163.08,,,,,,,175.68,181.95,181.66,188.94,189.73,188.43,183.00,187.70,198.39,206.65,201.78,207.94,217.02,228.10,231.87,228.25,230.84,228.41,229.68,228.21,229.55,229.17,205.87,222.22,226.95,233.37,240.87,226.83,229.77,248.71,244.08,257.13,248.32,244.00,246.47,247.55,245.10,245.83,246.97,253.68,246.17,260.43,286.23,265.41,249.98,270.86,256.06,257.82,258.81,250.78,258.48,259.37,239.85,248.55,272.41,273.72,266.96,266.42,262.08,257.04,250.36,252.73,257.87,260.52,257.50,256.60,262.95,251.69,238.97,227.93,237.05,211.54,215.52,217.78,226.50,232.74,235.90,240.14,243.86,245.27,249.30,248.27,230.37,222.34,235.81,229.48,235.29,238.42,232.07,225.76,212.41,219.21,264.20,302.70,305.22,267.20,266.26,268.30,299.80,256.41,255.43,254.67,266.23,267.60,266.71,266.57,273.79,270.61,274.33,312.53,302.07,281.02,276.65,299.56,275.05,283.67,251.99,203.44,214.50,205.49,189.88,,,,186.72,173.15,165.44,,
2019-02-28 22:25:51.358000,L8,224.20,216.96,197.74,169.26,166.15,,,,,,,175.91,182.42,185.48,189.20,192.97,189.54,184.57,188.74,198.46,206.02,203.90,211.20,218.13,225.40,230.29,227.54,224.04,222.88,226.04,223.50,225.96,225.85,208.47,222.02,224.01,226.13,235.84,225.94,229.27,247.09,240.44,256.76,246.08,248.36,247.49,249.84,245.41,248.13,249.87,254.76,250.06,263.11,256.97,254.78,251.65,256.65,253.53,253.74,251.95,244.89,248.51,257.32,237.94,190.71,233.73,260.52,264.42,259.61,255.16,257.36,238.16,246.90,257.80,258.88,258.46,256.97,261.34,252.87,240.40,234.78,212.56,209.46,215.28,217.20,220.90,227.98,236.71,237.88,244.54,241.18,245.34,244.65,227.68,222.87,235.35,230.41,236.86,239.67,232.18,223.27,208.21,220.54,259.89,270.59,270.14,266.26,265.24,265.09,263.29,253.05,252.94,251.87,263.62,262.31,262.93,262.42,267.54,267.49,272.01,273.61,276.01,271.62,269.64,271.12,271.44,269.81,235.92,205.82,217.17,249.88,188.09,,,,185.89,175.58,167.37,,
2019-04-01 22:25:42.620000,L8,304.36,267.71,314.20,277.73,274.83,287.77,279.22,287.63,292.42,291.38,303.98,305.47,396.40,435.85,391.72,304.71,321.29,294.41,344.58,409.36,296.26,292.90,300.02,381.84,417.33,424.20,323.60,395.42,431.90,427.34,435.85,423.27,436.31,430.33,453.98,483.07,316.64,328.01,340.40,351.55,355.68,360.47,361.01,367.52,365.23,362.83,352.70,372.43,363.83,367.93,344.66,344.14,343.68,334.73,331.45,380.21,444.57,441.84,394.74,470.04,429.81,391.21,471.35,475.84,483.00,501.29,507.71,519.80,,,471.06,493.59,476.28,511.62,544.48,520.66,526.51,303.11,304.48,300.59,307.87,317.14,402.34,302.63,290.34,323.10,436.44,331.85,340.08,347.27,335.95,474.87,430.44,352.70,483.34,459.22,355.56,393.91,493.16,488.10,502.62,481.60,482.61,475.50,491.47,521.67,509.59,484.94,373.70,356.52,468.49,409.87,372.42,371.60,380.05,375.21,365.28,354.99,381.59,393.01,,,,,542.61,532.21,376.53,395.31,405.97,476.01,537.31,525.22,544.17,524.52,483.73,280.94,262.86,269.52,411.30,489.08
2019-04-17 22:25:36.915000,L8,,,,,,,,,,,,,,,,,,,,,,,172.67,172.68,202.14,205.33,181.93,184.76,173.61,191.09,189.21,191.85,185.13,173.50,196.37,198.11,203.29,206.31,196.72,178.58,215.23,202.23,229.80,224.29,223.28,225.79,226.70,223.45,221.75,229.39,227.48,230.63,242.23,237.41,233.88,229.76,235.60,231.35,232.15,,,,,,,,,,,,,,,,,,,,,,,,,179.77,181.72,184.75,204.95,213.38,200.59,211.21,207.15,220.08,219.06,203.06,198.68,204.54,204.12,209.75,212.84,209.12,197.03,183.63,179.09,,239.92,241.09,239.02,238.82,239.19,222.78,199.39,218.39,218.90,231.07,229.75,227.42,211.79,242.88,236.28,247.66,247.68,251.99,203.81,243.99,233.78,183.27,183.94,178.13,,,,,,,,,,,,
2019-05-12 22:19:32.441000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.53,190.90,173.12,189.87,185.70,177.79,194.84,202.13,203.88,195.90,200.05,172.11,210.56,205.32,229.50,220.81,223.32,222.65,224.61,225.84,217.95,232.41,224.77,226.68,241.56,236.68,234.62,233.33,231.44,235.55,228.07,230.74,227.57,233.52,234.58,223.79,171.91,,,,,,,,,241.79,238.79,237.74,,221.37,236.51,224.22,209.41,189.33,,,,,,,,,208.76,217.03,221.03,203.69,199.30,207.68,200.08,205.07,215.80,205.75,190.54,,,,241.11,233.57,237.25,232.08,233.84,218.55,,,,,,,194.28,185.74,233.87,248.13,245.38,249.17,229.04,,,,,,,,,,,,,,,,,
2019-07-31 22:20:02.646000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.17,167.10,194.96,182.74,189.98,189.81,,,,,,,,,,227.80,222.40,220.31,220.89,226.45,227.13,220.23,233.16,223.87,229.70,243.29,239.29,235.70,235.09,238.77,244.49,231.98,232.55,231.99,238.33,244.31,225.91,174.82,,,,,,,,,249.81,243.34,249.59,234.49,248.72,242.73,232.23,214.02,201.48,,,,,,,,,208.34,219.79,224.51,204.77,200.30,201.11,198.47,209.48,206.74,210.81,193.93,,,,244.38,237.12,240.61,234.01,238.86,226.90,,,,,,,194.82,242.94,234.53,249.34,243.48,244.88,237.58,160.13,,,,,,,,,,,,,,,,
2019-08-23 22:26:20.734000,L8,,,,,,,,,,,,,,,,,,,,,,,162.70,175.08,208.72,210.91,192.18,184.84,179.78,200.60,191.81,195.63,194.92,177.64,198.86,205.65,207.39,207.40,203.56,180.81,220.57,207.82,236.74,227.42,225.55,229.62,230.74,229.55,219.82,233.98,226.34,230.41,,,,,,,,,,,,,,,,,,,,,,,,,,237.44,223.37,226.14,207.37,188.80,,181.55,179.84,184.80,197.78,210.47,203.73,211.32,212.10,223.47,224.17,212.01,205.48,211.78,211.66,215.39,218.39,210.32,200.95,178.15,176.87,,243.36,240.45,243.24,238.20,238.13,231.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01 22:20:11.708000,L8,239.52,264.06,214.99,215.13,160.57,,,,,,160.90,182.60,188.29,211.66,192.62,197.57,194.54,219.38,208.45,207.52,214.45,209.34,221.46,223.76,229.35,235.11,235.89,226.06,226.79,231.34,227.15,229.25,229.41,210.12,225.79,223.68,229.72,238.08,240.02,232.35,249.87,244.44,259.50,251.58,249.38,251.01,252.13,247.99,250.15,251.71,257.12,250.20,264.01,258.31,263.87,259.70,256.02,260.16,285.85,286.43,291.75,256.86,268.42,245.76,200.87,236.23,262.24,292.88,278.27,266.75,260.60,260.61,256.30,267.14,271.20,281.75,268.02,265.55,260.52,251.03,238.02,227.07,228.33,227.18,230.10,240.69,250.40,251.27,242.24,258.26,241.63,250.51,247.26,231.51,223.60,235.27,233.06,240.27,243.15,233.05,225.04,249.80,221.29,262.65,270.10,269.79,267.74,267.79,267.62,266.31,258.37,252.45,249.06,265.49,323.80,324.57,328.61,326.63,265.88,271.88,275.58,273.82,273.29,271.84,272.84,271.25,269.58,242.70,212.56,224.81,224.75,210.50,316.14,,,218.73,179.47,170.34,,
2019-09-08 22:26:24.429000,L8,460.01,535.15,535.65,270.24,400.71,346.24,345.83,375.43,,,,,,332.15,497.07,436.23,450.22,362.36,349.71,465.26,433.99,289.26,307.50,328.28,417.51,380.59,,,,,,,367.67,335.75,391.91,,,,511.48,493.54,529.46,356.99,345.42,391.71,404.85,328.58,338.52,352.58,350.04,463.59,500.04,412.47,418.98,398.11,386.81,,,,340.99,346.90,343.82,528.64,336.57,330.08,343.72,345.41,411.76,361.03,348.71,339.11,332.19,318.00,307.96,361.97,487.89,485.06,353.69,339.41,465.15,482.78,498.69,289.44,373.00,362.41,514.62,491.37,311.14,319.14,315.25,313.92,342.70,395.24,353.97,345.84,390.19,383.64,405.06,404.15,545.63,,,,,,,,,,,,426.58,442.94,440.44,463.46,494.59,513.98,398.13,502.74,535.02,387.71,388.99,383.54,404.48,415.38,393.73,391.86,491.02,481.87,,,,,,,,486.04,456.05,485.08,,
2019-09-17 22:20:17.064000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.44,201.92,201.45,207.52,214.38,199.77,195.11,192.87,196.13,204.84,208.15,203.33,188.38,177.05,174.00,,,,,,,,,,,,,,,,,,235.79,226.82,230.39,,,,,,,,,,,,,,,,,
2019-11-11 22:26:31.992000,L8,228.06,209.91,190.30,165.58,162.50,,,,,,,176.30,180.28,182.52,186.96,191.86,186.82,183.50,188.93,208.09,207.88,204.63,214.01,216.10,221.41,228.73,227.40,220.90,221.19,224.44,221.31,223.65,223.06,203.36,221.85,218.90,223.32,233.61,228.72,225.86,243.14,240.90,255.10,243.04,246.11,246.64,248.16,244.74,248.51,246.82,252.21,246.84,262.43,257.10,255.11,256.71,260.34,262.74,258.72,271.64,247.59,259.36,256.03,236.60,184.55,220.99,261.72,259.95,257.23,258.13,257.57,252.15,254.99,260.96,259.72,256.82,255.39,258.12,255.58,243.24,230.09,208.74,222.04,215.98,214.60,218.66,229.54,240.65,244.37,236.37,237.84,256.53,248.91,225.58,219.45,231.02,226.80,233.85,236.26,228.16,220.14,237.25,212.01,263.88,267.20,267.31,267.63,265.98,266.80,263.86,251.10,246.42,244.07,260.31,257.56,252.30,253.71,262.38,266.36,272.29,273.08,275.19,271.48,270.45,270.64,272.16,266.74,224.46,210.50,,,,,,,181.61,170.61,162.92,,
2019-12-22 22:20:15.572000,L8,243.39,244.39,228.71,171.06,204.19,213.39,226.88,238.74,,235.87,161.25,181.89,183.28,184.00,189.90,195.47,194.27,189.24,228.95,241.62,238.15,244.99,240.43,266.90,270.80,280.34,274.08,274.80,271.08,267.87,229.23,227.95,227.55,271.45,274.92,287.37,226.70,241.03,231.51,231.04,247.90,257.63,307.90,298.70,313.06,311.63,317.56,318.11,303.35,247.18,255.41,293.82,291.27,288.61,289.89,287.23,286.53,288.77,282.84,284.96,284.29,289.64,277.21,291.40,302.25,236.33,322.98,297.04,289.48,282.98,278.97,272.26,274.69,285.55,270.46,269.67,272.80,277.69,257.34,255.81,252.34,256.53,221.80,221.94,219.37,224.24,236.34,243.66,261.47,262.92,269.92,278.62,291.26,283.88,223.62,280.57,296.50,306.01,315.31,312.85,222.99,273.42,298.73,294.92,302.71,312.21,318.59,320.64,324.29,315.35,319.13,254.38,251.10,266.37,326.82,325.48,302.24,295.08,336.74,323.79,319.36,308.85,285.52,325.50,315.93,324.16,322.37,329.22,321.57,219.45,300.59,299.79,277.65,319.58,288.21,207.32,199.31,203.78,276.63,271.61
2020-02-24 22:19:58.916000,L8,229.38,221.39,201.47,177.68,174.09,,,,,,,203.90,219.50,189.54,187.25,190.29,194.53,185.73,192.44,208.37,232.86,208.17,215.16,224.41,231.01,240.19,258.41,272.76,245.60,267.18,266.78,234.16,231.97,209.87,225.99,239.41,228.10,242.45,234.12,233.29,253.96,252.35,263.68,259.39,252.22,252.65,256.51,251.00,254.51,254.40,259.11,251.51,261.98,258.16,252.91,252.73,252.86,251.82,253.47,253.46,246.95,254.27,258.97,247.46,197.24,218.75,261.03,284.66,261.41,258.55,254.75,245.10,248.27,256.95,261.47,266.93,255.95,261.35,254.35,239.61,230.35,227.35,212.91,216.97,214.36,234.17,239.28,240.77,245.55,251.65,243.42,249.24,246.99,232.06,225.07,237.95,231.19,238.96,242.47,233.79,228.00,243.95,218.40,265.96,274.51,271.30,272.79,269.41,272.54,268.13,262.10,264.86,263.74,271.24,270.48,270.21,271.12,270.39,271.84,276.79,275.67,280.71,277.74,277.43,275.67,274.06,270.89,250.12,218.39,219.47,206.17,191.45,,,,189.49,185.56,177.14,,
2020-03-11 22:19:52.609000,L8,228.64,219.37,199.11,178.26,177.72,177.02,196.35,,,,196.57,207.62,190.87,194.57,195.33,198.38,195.53,191.53,196.22,207.17,212.06,207.20,213.88,224.83,229.68,235.20,234.96,228.75,230.08,233.26,231.38,230.62,230.93,210.59,225.85,231.24,231.11,243.09,235.78,234.53,253.21,250.63,261.74,255.55,252.10,253.32,254.09,251.72,254.13,252.83,256.35,251.49,262.38,258.75,256.27,254.25,254.90,259.55,253.43,251.57,249.54,254.32,258.19,244.69,198.32,236.90,263.02,264.17,263.74,258.70,258.19,240.33,246.51,258.12,267.92,261.34,258.41,261.25,252.02,246.21,228.65,215.26,215.11,216.28,213.41,222.96,231.11,237.15,236.87,243.24,243.05,249.91,247.79,231.89,226.14,238.68,234.58,240.32,244.80,233.82,228.11,220.15,217.39,261.67,272.49,272.34,276.24,272.33,272.78,271.37,263.40,267.71,265.89,272.81,271.14,272.20,270.68,272.77,272.91,275.96,275.39,280.44,277.54,278.90,277.25,279.04,276.05,251.41,212.01,219.85,208.59,193.80,,,,194.59,186.56,182.52,,
2020-03-27 22:19:43.868000,L8,,,,,,,,,,,,,,,,,,,,,,,,,201.96,206.19,185.96,185.04,179.75,186.63,187.96,195.49,192.32,177.49,191.63,196.16,185.89,,,175.15,216.42,199.64,227.84,219.09,221.61,221.99,207.23,215.65,213.58,226.99,222.85,224.69,237.70,230.18,226.42,218.13,230.46,230.87,224.86,225.11,221.10,223.41,,,,,,,,,,,,,,,,222.21,228.03,217.14,197.37,183.64,,182.13,182.20,185.86,200.51,208.59,206.57,210.26,207.85,218.44,219.91,203.85,197.46,209.48,203.17,213.21,212.74,205.89,199.32,178.23,176.68,,235.16,236.54,245.64,237.84,239.05,232.42,218.09,224.26,220.25,240.75,236.48,233.52,234.00,243.61,236.39,251.69,249.26,254.86,244.30,251.64,241.65,248.42,205.05,,,,,,,,,,,,,
2020-04-28 22:19:28.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.82,216.42,212.73,213.51,217.47,220.74,211.12,217.47,218.46,,,232.76,222.91,226.20,229.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.16,212.37,215.27,199.10,194.16,193.95,,,,,,,,,228.08,233.91,239.07,233.51,232.56,226.68,,,,232.24,236.03,230.91,230.65,241.33,236.64,243.38,248.22,247.29,206.06,234.29,188.82,174.23,,,,,,,,,,,,,,
2020-05-05 22:25:35.297000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.90,193.89,193.23,199.81,196.77,186.07,176.54,210.17,190.50,226.40,220.80,219.20,217.59,222.30,223.12,216.69,226.57,220.46,219.72,,231.38,224.93,228.86,233.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.82,217.79,213.52,202.95,199.22,200.46,198.99,201.81,213.27,202.33,189.98,,,,233.45,238.47,234.82,238.93,234.52,239.80,214.81,224.66,217.56,234.67,238.19,230.97,234.68,241.58,239.26,242.71,249.82,247.70,244.11,165.16,199.84,189.86,,,,,,,,,,,,,,
2020-08-25 22:26:16.815000,L8,323.81,416.90,519.69,285.84,281.77,294.72,315.37,295.18,321.07,336.81,322.39,334.49,341.82,339.65,362.38,340.00,307.34,305.39,338.28,301.81,304.10,330.74,334.60,320.97,345.86,343.17,335.44,345.51,346.83,353.71,535.85,527.79,340.93,349.20,362.33,456.97,426.43,492.25,343.32,347.60,345.95,349.74,358.09,361.02,353.01,361.44,363.62,353.56,386.03,348.67,352.29,350.10,333.82,349.65,346.38,331.68,322.47,322.32,324.94,337.60,314.96,314.18,312.13,345.29,358.30,365.06,437.59,486.30,389.27,426.53,459.33,485.48,474.43,530.20,555.01,494.54,417.28,389.40,354.73,370.27,389.78,344.04,369.37,385.92,331.48,351.73,374.97,363.62,372.48,404.14,,,,433.64,526.99,362.20,365.97,357.81,372.23,371.50,391.80,386.60,379.55,374.28,381.31,384.21,549.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.29,495.79,269.74,,
2020-09-10 22:26:23.660000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.20,190.38,201.46,199.47,171.16,200.99,204.75,206.45,212.98,202.81,182.30,226.23,207.71,239.04,227.38,227.28,230.55,220.48,,,,,,187.14,232.18,237.67,232.21,239.01,237.97,238.96,231.32,224.78,213.89,,,,,,,,,,,,,,,,,,,,,179.52,188.74,189.77,200.71,207.55,215.13,189.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:20:15.764000,L8,227.90,214.01,200.31,174.66,171.91,173.95,,,,,163.96,199.19,193.09,198.06,192.97,197.08,192.98,189.79,194.08,203.38,208.59,206.40,211.00,221.46,235.78,235.08,232.34,223.63,226.58,230.49,226.32,228.79,228.11,212.25,234.86,231.09,231.22,238.63,236.94,231.01,247.86,247.00,259.99,246.94,245.46,245.40,249.46,247.11,251.23,248.83,252.71,248.50,268.33,288.29,282.25,281.26,275.32,286.70,275.44,267.37,274.37,274.14,288.53,240.42,197.56,234.84,265.38,286.11,281.53,263.29,267.91,264.00,251.84,263.84,269.74,248.43,193.62,192.60,,256.65,222.61,206.22,196.25,195.89,199.82,206.42,215.62,222.39,228.39,226.95,226.72,236.23,235.06,219.16,215.48,228.77,222.56,,,,,,,,,,,,,,,,,,,,253.03,281.18,318.36,323.29,285.63,276.24,273.83,273.04,,,280.28,300.34,305.46,301.88,303.51,208.87,,,,206.83,214.18,175.74,,
2020-10-21 22:20:19.635000,L8,228.07,214.37,200.01,182.34,178.38,174.68,,,,,169.83,194.10,195.40,201.94,196.92,200.07,196.31,192.00,197.81,206.45,210.28,206.82,214.31,222.46,230.96,236.75,229.65,228.39,228.50,232.42,229.69,231.16,228.80,208.26,225.92,231.34,237.18,239.14,231.65,233.20,247.53,248.09,258.49,248.80,248.61,248.81,249.41,247.84,250.17,249.37,254.54,247.73,261.24,256.77,252.79,251.33,250.58,254.02,251.27,252.39,250.39,256.05,257.29,240.69,196.46,243.44,262.36,260.46,259.48,252.58,254.27,238.96,244.05,255.21,261.21,264.82,254.21,257.89,251.34,239.42,227.18,212.88,213.54,216.37,210.89,220.60,227.39,236.27,238.01,242.02,243.21,246.37,244.59,234.32,227.89,239.06,233.09,239.60,242.34,233.02,226.94,209.57,218.95,258.63,267.55,270.72,271.13,270.79,270.40,270.30,264.85,265.13,265.96,275.50,271.22,271.46,275.14,276.31,279.61,278.41,285.52,278.03,278.53,277.15,276.40,275.38,275.28,239.31,209.76,223.33,250.36,189.42,,,,186.56,186.12,180.07,,
2021-01-25 22:20:07.939000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.42,172.17,194.19,190.24,187.04,182.75,163.13,189.97,191.84,196.19,194.83,195.40,173.63,214.10,193.32,224.87,217.10,218.26,214.84,218.31,219.75,194.04,217.27,211.87,212.95,193.01,219.40,215.67,209.14,192.36,197.89,225.05,,,,,,,,,,,,,,,,,,,,,,,,,181.26,172.50,182.01,202.41,206.41,204.21,206.08,207.77,214.62,214.02,202.74,196.73,203.56,194.48,203.36,209.96,199.47,189.41,181.32,172.55,,225.34,240.81,237.05,240.27,238.04,242.23,210.45,224.69,223.20,236.15,236.26,228.39,232.38,237.14,236.08,242.65,246.25,244.79,244.02,169.91,196.21,182.15,,,,,,,,,,,,,,
2021-02-17 22:26:14.043000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.87,199.36,201.33,187.75,203.61,200.05,208.99,208.64,195.71,190.65,192.18,190.76,193.56,201.49,195.04,184.26,175.21,169.05,,217.94,233.43,228.32,230.64,230.06,220.74,,,,,,,226.26,235.78,231.88,241.69,242.13,245.33,219.68,,,,,,,,,,,,,,,,,
