dates,satname,nzd0276-0000,nzd0276-0001,nzd0276-0002,nzd0276-0003,nzd0276-0004,nzd0276-0005,nzd0276-0006,nzd0276-0007,nzd0276-0008,nzd0276-0009,nzd0276-0010,nzd0276-0011,nzd0276-0012,nzd0276-0013,nzd0276-0014,nzd0276-0015,nzd0276-0016,nzd0276-0017,nzd0276-0018,nzd0276-0019,nzd0276-0020,nzd0276-0021,nzd0276-0022,nzd0276-0023,nzd0276-0024,nzd0276-0025,nzd0276-0026,nzd0276-0027,nzd0276-0028,nzd0276-0029,nzd0276-0030,nzd0276-0031,nzd0276-0032,nzd0276-0033,nzd0276-0034,nzd0276-0035,nzd0276-0036,nzd0276-0037,nzd0276-0038,nzd0276-0039,nzd0276-0040,nzd0276-0041,nzd0276-0042,nzd0276-0043,nzd0276-0044,nzd0276-0045,nzd0276-0046,nzd0276-0047,nzd0276-0048,nzd0276-0049,nzd0276-0050,nzd0276-0051,nzd0276-0052,nzd0276-0053,nzd0276-0054,nzd0276-0055,nzd0276-0056,nzd0276-0057,nzd0276-0058
2020-03-29 22:06:09.106000,L8,244.34,226.96,227.57,230.79,249.39,274.59,277.50,265.49,270.36,264.25,260.08,254.79,246.94,243.88,276.17,254.49,310.06,269.15,264.61,276.95,265.12,268.10,319.56,313.05,283.46,290.46,265.13,253.81,261.79,264.58,272.43,296.02,307.17,308.77,297.43,298.16,304.64,309.53,308.93,286.78,260.09,268.48,272.25,273.38,254.52,260.27,241.95,256.80,253.62,269.81,284.15,294.27,251.43,252.71,260.16,286.99,285.95,279.88,309.62
2020-05-16 22:05:51.566000,L8,,,,196.02,204.98,219.46,234.87,231.00,231.10,221.47,218.31,205.55,175.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 22:05:56.563000,L8,,,190.73,200.66,218.30,217.49,237.12,233.76,234.47,228.41,224.43,210.67,193.07,183.91,,,,,,,,,,,,,,,,,,,,242.21,253.03,221.98,230.19,251.77,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:06:19.856000,L8,,,182.40,196.11,210.60,238.08,233.80,235.24,233.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11 22:06:38.207000,L8,238.55,215.41,233.37,234.94,256.91,277.50,269.67,251.25,270.32,261.73,259.43,255.67,239.60,228.39,223.13,235.96,238.22,226.45,227.70,258.39,250.30,246.85,241.53,220.23,223.47,229.01,246.25,248.24,243.29,256.64,256.40,264.53,278.61,279.98,288.68,284.67,288.10,283.40,277.79,268.46,245.85,246.70,253.81,235.53,229.16,231.74,210.21,204.85,224.60,214.10,216.43,247.94,365.80,309.53,370.32,388.34,326.67,309.31,372.37
2021-03-16 22:06:15.871000,L8,245.70,237.22,238.68,239.79,274.78,297.18,295.01,284.15,276.21,273.85,263.41,270.55,252.39,263.31,270.63,279.43,291.12,289.66,279.09,282.94,289.72,250.70,247.59,244.87,243.56,242.45,269.33,248.50,244.25,271.30,266.45,313.06,311.02,329.98,313.44,293.70,294.26,323.15,292.92,273.58,252.65,253.93,269.19,265.45,273.50,256.75,233.84,246.96,235.59,235.18,234.98,258.42,264.85,245.48,265.73,280.56,283.07,297.49,307.62
2021-05-03 22:05:56.714000,L8,,,,227.03,228.38,251.05,250.29,259.19,248.38,225.77,198.38,205.83,193.37,211.99,198.90,218.05,203.52,208.79,186.67,237.11,233.32,219.14,214.82,188.01,190.21,180.66,,227.45,213.43,231.07,248.91,213.02,252.48,250.52,265.68,245.75,245.10,264.99,257.20,247.33,226.81,231.89,226.62,,,,,,,,,,,,210.10,211.64,244.23,242.03,280.00
2021-05-19 22:06:04.194000,L8,246.73,234.29,239.26,247.27,271.36,283.25,272.80,272.37,261.19,260.67,267.45,258.58,229.23,220.64,234.49,227.18,223.12,265.66,275.76,279.91,256.67,248.46,226.24,215.56,218.28,186.40,,238.55,261.63,241.44,265.64,224.96,262.37,268.97,313.59,294.01,290.67,279.83,269.39,263.77,240.65,240.70,253.11,201.81,,,186.96,192.99,208.35,207.77,205.06,237.82,223.06,196.61,224.83,237.55,300.24,303.92,314.08
2021-09-24 22:06:44.810000,L8,211.77,194.36,205.20,206.66,222.24,250.48,249.31,244.68,243.11,232.86,226.17,226.62,226.04,223.91,213.13,225.86,232.99,218.32,223.58,242.56,233.59,227.93,224.66,217.97,224.49,184.70,,233.31,227.34,238.00,243.79,264.79,259.18,273.74,211.51,,,,,,,,,,,,215.05,223.26,223.43,222.25,232.81,251.54,241.32,238.53,257.55,265.87,268.54,268.95,294.56
2022-01-06 22:06:41.911000,L9,244.00,213.08,220.70,222.67,245.38,271.27,271.39,263.04,258.21,254.26,249.95,251.42,244.12,237.23,266.87,257.21,263.65,264.83,265.19,269.48,246.93,241.15,229.83,229.90,262.46,234.50,293.46,303.57,295.06,273.94,300.55,293.42,321.30,338.01,285.20,285.38,297.21,313.09,302.34,276.36,251.67,247.76,273.24,278.90,253.83,242.87,242.98,253.07,245.30,220.31,225.28,284.00,247.85,247.81,258.31,266.10,280.45,283.23,306.86
2022-01-14 22:06:39.395000,L8,211.64,194.78,202.98,207.26,225.28,249.16,238.43,249.61,236.13,246.59,,,,,,,,,,,,,,,,,,231.49,223.76,295.82,318.15,319.64,278.13,261.90,274.00,256.82,270.40,257.25,257.52,,,,,,,,,,,,,,,,308.26,270.05,220.48,267.33,326.85
2022-01-30 22:06:34.320000,L8,247.78,233.70,236.00,240.37,253.80,277.99,272.07,258.46,262.11,252.33,256.47,247.02,245.05,246.06,253.16,238.71,238.14,234.79,244.33,260.35,251.69,251.64,243.00,227.69,227.67,224.32,245.04,250.06,251.24,256.51,257.87,265.80,279.58,277.93,297.61,291.60,289.29,284.62,276.74,270.57,248.66,249.86,254.90,241.24,237.40,231.30,211.02,195.31,223.24,216.76,217.56,244.27,238.33,222.73,252.71,262.45,276.62,280.37,316.82
2022-02-23 22:06:32.050000,L9,268.60,252.12,239.59,253.70,274.65,287.44,312.08,287.10,287.48,292.31,263.50,277.79,295.70,289.29,316.92,337.91,362.94,366.72,364.67,352.90,352.95,335.57,341.57,377.88,329.76,340.21,366.47,383.08,382.23,328.67,325.21,326.60,316.99,311.42,373.49,300.83,326.08,348.77,335.70,309.22,291.71,307.41,314.10,306.18,309.86,309.58,278.46,301.06,280.17,310.03,336.98,366.16,367.06,274.96,284.27,290.86,289.99,281.65,311.85
2022-03-27 22:06:22.460000,L9,252.64,232.72,258.59,242.97,257.71,275.72,276.84,274.28,271.88,274.69,257.52,261.89,274.44,287.59,296.47,292.10,288.82,288.05,284.03,280.94,265.63,264.67,259.33,285.46,303.08,282.33,303.50,293.38,250.26,304.07,285.90,312.50,295.57,298.93,302.25,293.81,308.10,326.70,313.38,295.61,281.81,281.35,298.88,285.83,304.01,308.05,254.36,275.26,262.24,301.85,340.89,334.43,268.44,268.77,273.54,293.16,290.68,282.78,314.39
2022-04-28 22:06:11.016000,L9,248.46,227.16,238.22,240.83,256.98,288.42,291.97,284.52,285.44,289.35,269.21,265.42,256.72,260.11,256.51,245.71,263.05,272.34,253.70,277.45,262.48,256.75,244.66,230.86,235.46,239.35,247.43,248.96,260.29,256.84,266.69,278.24,284.83,282.07,298.98,288.52,299.55,294.15,286.05,265.87,250.90,255.47,271.39,268.24,250.69,245.92,223.60,227.41,223.10,223.67,229.12,268.02,258.95,254.12,260.15,266.62,278.04,265.22,315.76
2022-05-06 22:06:17.651000,L8,272.50,292.31,255.82,250.76,252.29,304.57,292.39,278.62,278.52,263.42,267.57,268.62,263.69,297.16,298.50,312.57,326.20,328.92,301.66,340.66,304.79,300.80,268.72,302.34,288.48,304.34,313.72,316.00,323.76,338.00,328.19,318.27,303.39,299.45,308.28,297.46,305.70,333.84,321.35,311.35,263.61,266.41,290.21,285.27,288.30,310.26,256.82,279.16,265.35,282.21,303.31,345.39,349.79,265.07,271.09,285.99,284.86,287.21,305.58
2022-05-22 22:06:22.554000,L8,248.45,240.39,232.95,244.48,263.08,283.13,277.13,275.01,279.32,269.49,270.86,264.71,272.85,242.60,275.72,293.59,231.02,220.37,196.35,245.89,244.52,253.22,229.73,214.62,215.27,187.11,244.92,236.23,242.39,244.84,261.35,227.92,267.24,273.49,280.56,281.77,273.63,278.12,268.27,261.78,242.89,242.84,253.83,234.06,229.84,234.69,187.88,,211.50,212.33,219.65,241.95,226.43,260.78,277.34,284.97,300.89,306.82,316.46
2022-08-10 22:06:56.211000,L8,246.32,222.94,224.56,232.56,252.51,275.96,276.67,269.40,272.90,258.23,255.86,248.34,241.84,244.99,255.15,237.19,235.51,233.59,221.86,259.39,260.21,244.71,241.27,221.31,234.06,231.28,244.38,243.42,257.57,262.94,253.31,268.49,278.54,288.40,288.39,291.05,283.40,290.96,281.72,272.95,244.09,246.00,259.64,243.26,240.80,240.28,218.36,222.66,220.99,220.63,224.81,247.92,247.48,251.48,256.33,261.86,276.17,266.56,308.30
2022-10-05 22:06:46.770000,L9,343.77,342.34,301.33,314.32,,430.84,472.95,402.30,322.13,317.88,312.93,315.94,333.48,528.42,451.76,343.40,356.25,367.87,374.42,385.04,393.96,376.79,358.52,356.23,381.22,394.69,405.51,421.49,443.75,452.30,463.35,484.32,454.05,478.10,468.44,490.55,440.58,441.07,371.54,368.94,370.17,367.08,325.34,343.99,332.82,347.16,330.52,406.43,375.15,338.33,397.30,398.00,396.54,309.27,304.87,351.08,351.99,371.88,346.76
2022-10-21 22:06:53.495000,L9,256.88,256.05,257.30,252.89,264.40,285.97,290.29,301.63,285.10,286.87,273.40,284.56,271.40,295.81,300.88,273.22,288.39,301.17,252.15,335.23,325.45,292.67,255.85,266.28,259.51,254.33,255.90,286.61,272.85,264.21,316.74,325.75,321.63,314.84,335.61,281.73,299.27,336.78,339.23,290.75,260.88,271.46,288.48,272.66,274.49,273.50,250.59,256.35,257.21,271.63,299.83,324.91,284.23,253.93,268.92,268.11,272.44,267.56,310.71
2022-11-14 22:06:59.140000,L8,223.35,202.74,213.86,220.08,232.50,267.05,262.11,256.84,254.28,244.95,237.38,234.49,200.42,217.59,213.62,219.58,198.05,211.17,187.74,225.01,233.73,216.28,210.92,199.35,189.51,,,228.73,228.53,244.53,258.64,219.35,259.18,255.02,271.81,216.75,225.07,214.12,,,,,,,,,,,,,,,,190.56,220.79,228.82,242.73,246.79,296.08
2022-12-24 22:06:50.044000,L9,242.19,222.94,239.36,234.47,246.96,274.66,271.59,267.33,280.24,260.26,257.41,256.25,252.24,247.37,246.47,242.21,239.75,244.51,225.15,252.61,252.18,241.51,239.96,227.09,231.56,225.14,250.02,256.23,251.19,263.24,284.28,258.41,276.76,280.20,292.93,283.74,286.78,287.22,282.31,268.02,249.29,246.68,256.27,247.68,242.78,240.43,225.16,224.48,226.35,224.18,232.59,253.59,241.11,245.85,259.41,267.53,272.68,274.97,308.77
2023-01-17 22:06:42.340000,L8,,,,,,,,,,,,,,,,,224.43,206.77,183.79,225.06,226.69,212.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.56,241.25,247.51,294.53
2023-02-18 22:06:37.945000,L8,242.15,220.77,226.12,232.22,244.40,271.55,275.33,277.62,285.44,253.58,256.27,234.44,248.10,250.73,261.17,233.93,242.79,242.44,238.79,247.70,245.78,241.80,228.72,226.65,226.33,227.23,249.88,245.02,248.94,273.71,255.36,268.96,282.79,278.95,284.74,280.47,285.16,282.38,278.18,263.38,244.67,246.12,257.99,238.43,240.89,232.66,215.87,223.54,224.60,220.07,229.25,249.52,251.64,250.88,254.36,265.07,270.52,270.87,310.23
2023-03-06 22:06:26.184000,L8,242.44,224.50,229.49,230.56,242.91,270.21,273.51,264.98,276.82,278.27,262.75,266.18,248.85,247.34,258.44,258.85,256.11,260.60,269.02,256.47,253.41,247.56,245.12,230.06,232.67,235.15,240.62,251.56,245.21,256.16,265.56,272.41,275.96,279.99,289.67,286.86,286.59,293.04,287.37,275.14,248.07,248.44,263.20,249.57,244.46,242.11,222.34,221.84,227.39,232.35,231.33,254.10,249.51,243.04,267.07,267.90,282.33,268.42,309.60
2023-03-14 22:06:35.185000,L9,271.24,260.45,253.88,274.07,291.75,322.23,320.81,316.66,313.53,291.88,294.66,298.42,298.30,313.77,326.80,325.56,350.14,346.31,348.79,341.07,338.34,334.22,330.78,314.07,336.44,375.39,374.72,377.74,397.99,413.31,392.57,394.37,380.89,404.99,393.39,334.44,348.10,382.20,338.02,318.83,329.25,297.11,330.86,336.40,321.49,355.57,328.65,404.09,334.05,303.75,348.93,362.14,361.01,262.88,279.24,325.83,300.16,299.02,312.79
2023-03-22 22:06:16.808000,L8,244.77,230.06,226.64,231.61,258.15,282.36,292.29,286.33,282.43,270.50,264.00,263.66,254.47,247.16,256.61,258.80,261.62,272.13,285.45,289.72,263.24,253.32,247.90,249.48,242.63,246.88,254.64,256.18,248.01,263.04,266.04,283.73,285.56,306.75,302.69,295.24,295.21,310.73,292.64,283.60,264.01,263.27,269.96,269.03,260.63,250.31,249.35,242.40,232.73,235.88,238.06,260.83,248.70,253.59,263.97,279.09,282.21,273.17,311.15
2023-03-30 22:06:23.236000,L9,228.63,206.72,208.35,210.23,235.36,260.08,259.09,254.25,246.35,247.19,234.57,221.06,198.99,213.63,203.81,221.15,194.64,206.62,179.78,223.34,224.44,212.89,201.33,190.53,191.81,182.59,,,,,,192.78,298.86,233.38,180.48,,220.83,262.31,255.54,188.45,,,,,,,,,,,,236.53,202.79,194.33,227.09,229.79,229.09,282.03,287.85
2023-04-07 22:06:04.212000,L8,232.44,202.92,211.29,214.97,236.71,258.61,255.10,255.55,261.21,248.56,244.83,230.26,221.22,225.54,225.18,222.71,216.85,218.92,201.22,234.18,234.70,224.73,214.28,208.29,203.74,185.12,227.74,233.44,229.49,241.41,254.94,223.01,262.81,265.17,274.13,260.76,265.92,274.08,271.19,260.99,240.93,238.68,241.62,234.77,227.07,203.79,181.04,,197.98,206.88,204.16,235.68,221.89,203.34,239.52,256.72,271.01,259.47,312.62
2023-04-23 22:05:57.137000,L8,251.41,219.60,257.05,223.11,245.48,284.16,302.15,282.06,284.79,246.71,251.24,255.65,257.20,261.47,276.37,281.79,297.33,297.50,301.54,306.35,309.83,295.18,279.41,237.85,240.85,279.36,296.91,325.22,334.10,352.50,371.52,387.92,398.31,372.27,539.56,464.54,451.47,537.01,475.47,462.79,528.99,274.36,299.81,320.60,354.01,314.85,246.58,271.84,292.24,286.42,280.81,332.95,257.87,247.94,264.57,282.04,279.23,276.08,311.71
2023-06-02 22:05:53.830000,L9,263.94,251.43,258.76,266.08,284.37,309.28,322.45,302.05,293.51,305.87,294.38,272.88,280.97,280.41,295.82,303.67,376.55,316.92,290.30,306.12,333.71,347.98,343.17,346.57,333.84,360.93,353.26,359.73,377.51,397.36,397.00,404.83,372.28,446.40,427.67,324.15,393.76,418.34,339.72,371.87,319.85,246.23,269.77,254.68,259.91,253.03,237.46,247.93,273.39,271.36,337.89,328.37,345.46,366.55,377.88,264.91,281.71,279.39,290.90
2023-06-10 22:05:51.824000,L8,261.79,255.69,253.82,250.89,268.60,292.21,292.56,291.41,284.25,277.50,274.48,268.53,279.06,271.00,282.11,290.76,298.61,303.18,309.94,308.45,292.47,293.31,297.25,302.98,311.77,314.44,318.27,316.56,273.65,276.58,290.84,326.93,312.53,296.88,298.47,297.38,327.13,354.53,341.58,329.42,288.80,287.06,317.92,317.47,304.77,305.15,293.92,302.23,284.89,311.01,356.47,355.10,335.86,263.91,275.63,278.19,290.71,287.06,303.79
2023-07-28 22:06:14.924000,L8,237.51,228.62,219.58,236.77,253.98,270.69,270.92,264.64,263.13,260.97,252.82,255.02,256.56,258.60,265.20,269.67,287.22,262.65,265.56,246.01,253.64,257.32,227.20,214.00,224.14,189.94,238.20,240.87,241.66,244.60,263.17,229.10,273.62,294.16,293.48,291.28,311.14,334.15,326.80,311.09,272.47,262.94,295.81,291.78,293.33,286.65,190.37,198.70,213.13,212.50,208.36,241.67,226.77,200.92,266.04,274.02,279.09,290.50,294.17
2023-08-21 22:06:16.088000,L9,220.76,205.65,206.53,211.43,232.43,255.98,256.61,258.92,257.94,258.43,250.03,251.18,235.38,252.52,262.08,262.65,234.42,255.75,208.51,245.56,243.68,243.29,229.04,221.20,229.01,187.17,245.37,238.17,230.74,240.00,262.59,287.28,290.38,284.20,283.32,280.23,303.26,329.89,278.34,260.62,250.98,247.97,268.07,269.61,262.35,269.03,,,209.40,207.40,214.40,240.03,222.00,250.21,255.63,270.01,275.28,284.05,299.23
2023-10-08 22:06:34.267000,L9,299.38,244.85,250.89,267.13,285.47,313.78,312.28,304.66,292.78,298.75,293.48,290.33,300.65,285.80,306.61,318.98,323.99,346.63,344.70,336.92,337.63,355.76,334.49,339.83,352.15,350.28,349.58,355.26,354.14,391.07,435.68,421.59,447.63,427.43,405.05,398.50,451.61,429.36,437.31,411.43,378.76,398.87,386.18,315.92,404.88,384.50,378.27,295.23,303.11,302.54,340.87,361.99,350.83,268.85,273.23,281.50,289.59,305.33,309.08
2023-11-01 22:06:38.922000,L8,236.96,197.36,221.44,234.42,269.22,277.99,265.87,260.54,251.92,258.98,253.29,237.37,274.27,238.12,252.40,251.96,252.59,241.86,236.54,249.64,250.37,241.95,248.96,220.93,225.15,226.12,245.19,248.31,236.73,262.18,300.90,271.84,284.01,283.87,289.34,284.49,291.87,302.12,283.21,259.20,242.99,244.08,256.68,242.29,236.08,254.06,239.40,254.69,226.76,224.34,227.45,268.86,238.26,238.50,249.09,259.57,275.56,280.16,304.59
2023-11-09 22:06:36.795000,L9,241.31,211.66,227.78,232.18,253.45,281.37,269.88,270.34,268.01,255.26,259.85,244.28,248.12,242.25,249.55,248.14,250.17,242.05,246.18,252.21,251.24,238.57,231.68,229.91,233.98,227.33,246.89,249.32,236.26,254.83,256.14,270.58,282.55,286.74,293.08,291.84,294.88,296.42,286.87,271.54,251.14,247.35,256.41,245.56,260.01,258.37,223.42,220.08,230.71,220.45,221.59,248.21,233.51,219.74,256.04,267.27,281.19,281.51,308.14
2023-11-25 22:06:44.562000,L9,236.74,199.34,225.22,224.15,243.85,272.81,263.98,261.07,252.83,254.11,256.90,245.66,245.17,237.66,224.79,239.97,227.23,220.73,225.54,243.51,243.01,234.46,216.50,218.69,219.28,197.03,243.60,238.52,232.11,258.17,247.28,237.18,274.33,278.93,282.33,282.35,284.16,280.61,274.73,256.23,239.57,240.43,255.58,243.90,239.89,212.99,201.95,199.40,216.35,211.03,216.37,240.30,224.00,216.87,250.52,263.22,271.44,254.54,310.21
2024-01-28 22:06:42.172000,L9,,,200.80,203.42,219.50,249.62,248.69,242.83,239.40,230.80,230.93,221.74,220.56,215.88,216.84,222.71,218.23,220.06,198.40,238.50,234.16,220.93,192.71,,,193.80,240.43,242.59,231.25,241.48,244.35,220.53,264.12,270.36,270.98,269.19,271.25,268.75,266.15,255.84,238.36,238.21,252.02,237.92,231.79,229.36,,,,,,,,,,213.18,246.96,235.04,268.67
2024-02-05 22:06:31.987000,L8,211.36,202.24,206.78,206.79,225.20,251.36,254.47,253.54,246.61,238.54,230.90,235.61,241.01,246.62,253.30,272.23,200.00,209.78,191.29,229.79,241.77,241.09,198.55,200.71,192.12,193.06,203.94,220.75,239.55,245.81,256.38,215.13,277.28,274.51,279.56,279.78,291.59,271.52,260.78,271.30,265.77,247.97,233.06,,,,,,,,,,,,,,,,
2024-02-13 22:06:41.897000,L9,223.37,203.58,210.80,206.19,177.35,240.22,252.89,252.74,237.43,210.36,185.14,183.73,193.51,208.18,217.01,220.78,198.59,214.17,185.54,224.19,228.01,214.62,198.98,207.03,187.62,,,211.85,228.65,243.55,228.25,211.79,255.54,228.36,233.71,237.71,255.85,272.64,258.45,249.53,227.76,225.99,223.76,,,,,,,,,232.57,214.15,202.47,252.79,233.23,249.39,244.78,297.94
2024-02-29 22:06:35.434000,L9,240.80,222.35,225.89,228.65,250.91,272.13,276.20,267.85,277.59,256.24,254.87,252.26,251.28,248.03,256.78,262.73,258.67,279.46,263.71,278.54,264.50,252.25,257.50,249.11,258.88,242.44,288.87,313.07,305.86,338.42,332.69,328.07,315.33,298.23,307.32,301.55,301.88,309.78,296.95,278.65,267.86,263.53,282.49,276.13,260.18,260.93,235.81,232.56,244.16,235.15,233.51,279.65,247.21,245.19,264.79,271.94,283.18,273.01,312.01
2024-03-24 22:06:06.022000,L8,225.10,201.27,210.69,209.81,221.53,250.54,246.08,239.61,239.45,230.66,227.96,221.08,211.25,214.36,214.69,220.72,205.21,210.48,202.59,229.71,230.98,219.24,195.15,192.97,,,,222.03,218.77,232.94,234.34,198.90,255.63,258.11,256.95,244.09,258.52,259.51,,,,,,,,,,,,,,,,,,,,,
2024-05-03 22:06:01.963000,L9,270.13,266.67,256.44,261.44,277.59,298.33,301.50,293.86,290.27,288.44,269.81,287.23,288.51,298.31,307.85,311.18,322.29,325.70,344.40,339.83,355.64,352.84,347.06,361.68,353.67,317.85,335.83,325.26,380.50,414.67,390.95,404.51,396.55,329.80,368.13,368.63,399.60,379.77,328.42,308.17,289.21,324.19,318.90,321.82,311.69,307.83,317.39,353.99,345.49,311.05,359.41,388.26,297.59,334.65,337.39,361.71,438.68,426.24,405.38
2024-06-20 22:05:30.931000,L9,249.06,230.01,231.83,233.60,246.85,275.31,279.12,275.59,276.31,266.74,264.63,262.27,259.82,253.44,254.61,246.59,243.36,266.17,265.15,255.70,260.95,264.84,257.14,234.71,245.06,242.80,248.76,271.98,265.09,269.60,268.26,266.52,278.46,287.78,301.04,291.63,293.62,292.97,287.83,267.78,262.29,256.35,263.91,254.11,246.72,238.74,223.67,225.29,227.74,223.99,232.31,257.68,250.70,242.34,260.40,264.13,281.55,271.80,305.67
2024-07-22 22:05:52.386000,L9,,,,185.65,207.07,235.71,237.98,233.26,229.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.92,243.61,230.95,244.70
2024-08-31 22:06:15.369000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.66,235.79,226.92,257.01
2024-09-08 22:06:11.989000,L9,,,,486.43,377.21,283.62,266.49,302.30,279.04,240.29,241.82,236.20,239.68,237.06,224.41,229.72,233.14,226.07,227.10,243.31,244.85,244.49,225.11,226.30,232.72,222.67,244.81,241.46,241.53,254.97,281.55,289.64,287.35,282.34,282.77,284.17,296.64,305.23,312.94,302.00,253.61,262.40,281.56,280.95,273.97,267.45,247.53,265.04,293.59,273.58,304.00,344.96,346.44,323.53,304.92,324.22,305.75,375.32,371.82
2024-09-24 22:06:13.437000,L9,232.89,232.12,228.73,226.28,247.63,266.05,264.52,259.85,261.33,254.94,249.25,255.35,259.79,256.35,253.05,276.20,282.93,285.16,295.02,319.99,241.62,241.92,254.73,219.69,209.80,188.71,238.81,243.47,244.50,275.17,297.71,305.41,271.22,297.14,296.03,295.25,296.55,278.68,267.84,297.16,239.01,238.02,245.13,232.09,230.47,225.89,187.02,,207.47,209.78,214.11,242.25,223.06,244.56,277.42,285.24,292.38,293.62,322.75
2024-10-10 22:06:22.341000,L9,240.95,226.76,229.77,239.28,261.43,322.85,274.94,278.83,274.49,268.37,275.08,267.23,271.23,322.45,274.31,289.43,291.04,303.49,312.20,336.44,319.44,327.83,340.31,322.66,301.01,293.53,313.77,334.12,365.69,368.76,313.40,398.52,371.38,302.13,302.79,299.52,416.45,391.11,336.65,357.63,337.59,296.79,309.65,306.84,299.93,331.70,279.76,361.06,345.22,356.66,373.98,365.28,370.52,259.86,419.12,407.56,391.28,378.55,306.39
2024-11-03 22:06:24.531000,L8,218.00,181.09,202.22,207.77,221.30,250.01,251.19,246.67,239.84,229.52,228.75,224.87,218.66,218.21,217.18,223.88,224.50,213.68,198.60,229.51,234.00,224.85,211.93,209.43,212.78,191.09,207.74,234.44,226.00,238.31,241.83,220.65,264.34,266.41,273.65,264.94,270.96,274.42,264.40,250.25,234.39,235.22,236.26,200.59,204.21,215.92,,,209.34,203.36,210.64,238.87,214.32,209.81,229.96,233.14,256.87,259.90,299.55
2024-11-11 22:06:27.642000,L9,241.31,236.78,224.40,231.22,258.12,270.89,272.98,264.08,255.31,257.80,255.75,248.76,259.60,263.22,266.32,272.52,277.68,285.55,264.82,305.37,246.36,251.11,327.47,285.65,318.28,328.78,341.78,317.41,320.67,320.28,356.25,306.57,294.98,286.42,293.71,296.67,309.52,336.93,322.08,315.05,257.90,246.97,253.54,286.13,282.46,286.82,201.14,204.99,221.84,217.33,220.90,248.46,258.24,259.55,268.25,275.86,284.47,291.79,310.87
2024-12-05 22:06:33.321000,L8,229.10,209.70,219.03,220.12,233.53,265.86,264.92,259.32,288.64,251.61,247.73,243.88,240.98,238.24,238.12,246.78,251.43,245.54,243.72,264.10,246.35,289.79,233.90,253.25,228.69,235.15,273.52,247.71,239.31,275.29,266.70,348.36,433.93,441.79,285.19,289.25,294.74,314.70,285.30,265.66,252.60,252.61,264.29,266.13,267.30,265.16,232.66,244.50,248.57,246.22,225.29,249.20,244.82,244.23,259.94,265.57,282.86,285.74,302.78
2025-01-06 22:06:30.529000,L8,,,,,,250.47,264.74,250.18,246.34,241.64,239.80,221.58,205.90,215.26,196.60,220.91,194.98,205.62,186.77,221.17,229.24,220.44,194.18,190.90,178.36,,,234.12,230.67,243.18,239.70,211.78,261.81,257.64,269.66,242.22,247.98,261.12,256.54,252.33,227.76,236.29,228.93,,,,,,,,,,,,205.94,224.99,241.78,237.40,297.25
2025-01-14 22:06:37.191000,L9,244.13,224.88,227.86,234.21,239.58,273.52,270.84,260.65,267.66,256.83,258.78,251.66,247.02,242.05,252.32,244.95,226.82,226.03,229.38,244.70,250.56,254.53,233.37,228.97,225.88,227.95,262.91,250.27,241.48,255.65,261.52,480.04,408.78,355.35,429.90,277.74,286.02,287.71,275.22,269.59,246.78,247.33,250.61,241.25,237.88,224.46,198.23,200.36,218.51,216.23,217.21,244.25,228.87,231.79,247.15,251.04,278.05,273.97,317.98
2025-01-30 22:06:32.148000,L9,241.36,217.14,224.67,228.25,252.46,267.86,261.60,278.36,256.08,256.85,255.39,257.65,252.91,241.09,239.86,255.48,231.71,231.17,245.14,247.91,246.58,240.33,228.09,225.28,240.33,271.84,273.94,253.85,243.14,255.03,254.01,259.88,272.19,279.28,284.82,278.34,284.55,300.79,288.62,262.74,247.29,246.67,263.11,279.59,247.86,241.85,252.49,227.21,233.54,232.06,270.88,275.84,282.36,232.14,249.80,257.55,272.32,269.85,309.92
2025-02-07 22:06:29.219000,L8,247.70,227.68,247.72,261.26,276.05,274.27,267.79,265.68,268.48,254.31,255.03,253.92,240.69,243.48,254.81,283.61,268.76,263.74,265.94,287.44,252.94,256.65,254.26,257.97,254.16,246.49,310.86,260.01,262.64,270.40,282.84,307.27,348.57,289.88,298.55,290.21,306.51,324.13,310.97,309.93,264.25,263.27,288.95,290.46,289.31,313.57,268.10,282.15,252.10,273.69,286.56,319.34,336.54,260.51,261.73,273.87,283.18,284.71,306.92
2025-02-23 22:06:19.447000,L8,247.00,221.55,241.47,240.75,246.12,282.11,268.65,265.80,263.86,257.50,261.23,255.92,248.61,287.96,258.60,258.51,283.03,293.90,263.69,265.07,253.65,251.11,292.05,318.61,288.46,315.18,309.66,261.16,273.29,260.36,276.14,293.67,297.33,290.17,304.29,307.99,310.85,336.03,358.97,329.01,307.18,277.94,287.72,289.05,279.91,270.41,251.38,268.23,262.45,293.15,304.64,336.90,259.79,261.54,265.30,309.31,287.93,294.78,313.19
