dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114
2023-09-07 22:00:13.876000,L8,239.76,231.19,313.14,,,,278.37,252.31,227.16,221.45,,,,,,,,295.92,288.90,,,,295.55,206.36,247.71,208.11,,,281.82,196.18,298.31,225.27,247.86,237.91,270.83,294.86,304.00,314.65,233.52,277.33,267.57,236.34,217.47,229.18,331.03,340.66,322.28,341.41,319.77,338.85,333.59,312.89,321.42,328.14,327.95,253.49,323.82,328.07,323.34,326.62,310.49,312.53,304.96,285.82,298.15,279.69,296.33,297.82,271.44,288.33,277.92,294.35,289.06,277.14,270.14,264.92,259.34,216.70,269.47,271.96,276.36,281.35,275.42,276.07,273.96,248.94,265.37,282.25,279.30,285.08,286.87,284.80,290.85,282.66,278.95,260.24,281.70,317.24,325.82,348.39,351.52,342.26,328.81,310.23,295.01,291.33,284.64,277.78,213.15,283.62,288.39,304.76,301.23,289.92,296.32
2023-09-07 22:00:37.835000,L8,252.33,320.37,313.89,,,,197.17,253.45,229.71,229.72,,,,,,292.44,303.18,296.93,290.70,,,278.27,296.81,240.40,249.18,164.73,,,283.81,299.97,299.27,307.16,248.16,239.43,272.05,297.64,304.77,315.86,237.44,277.31,233.27,233.79,215.33,224.39,330.94,341.00,335.81,342.37,321.14,339.12,335.05,334.93,323.75,328.72,329.39,324.10,324.44,329.25,324.57,327.19,313.56,313.10,305.68,287.08,299.00,281.19,297.27,298.45,273.21,289.05,278.61,294.97,289.91,277.74,270.60,265.78,260.50,217.20,269.88,272.59,277.15,281.88,275.98,276.10,274.71,248.81,266.33,282.55,279.89,285.48,287.79,285.91,291.78,283.46,281.21,266.44,282.02,318.64,328.44,350.78,354.33,345.11,329.51,310.74,296.29,292.41,285.77,278.88,270.95,284.51,289.12,305.38,303.41,292.89,297.05
2023-09-15 22:00:20.114000,L9,257.06,323.61,316.08,,,,269.05,205.01,225.37,197.66,,,,,,,,,,,,,,239.39,247.31,208.40,,,274.96,279.28,295.17,224.79,245.01,217.80,265.07,256.18,298.01,313.85,223.65,271.73,315.07,310.10,313.11,321.97,327.84,338.54,313.57,337.76,318.62,333.37,249.14,245.53,286.37,326.23,327.31,310.63,324.13,324.57,318.62,324.40,296.03,310.44,304.99,283.03,300.00,276.11,295.94,297.57,268.59,286.48,277.21,291.95,285.86,275.31,267.56,264.73,257.39,214.49,267.23,271.28,272.40,278.09,274.36,275.37,273.56,246.90,263.19,280.37,276.50,284.02,284.07,283.06,286.90,279.99,271.35,256.00,278.78,314.78,324.12,344.62,346.08,336.27,328.09,309.21,291.25,290.76,281.41,272.63,209.69,279.82,287.89,303.76,297.30,280.97,292.54
2023-09-15 22:00:44.069000,L9,256.68,322.77,315.49,,,,268.98,249.39,225.15,197.27,,,,,,,,,,,,,,238.59,246.66,207.85,,,273.34,288.33,294.37,224.15,243.92,220.33,262.81,253.86,297.36,312.80,223.22,271.12,163.46,309.36,312.08,321.16,326.80,337.42,313.43,336.72,317.92,332.44,289.07,308.93,318.83,325.30,326.67,310.91,323.58,324.01,317.43,323.70,295.27,309.94,304.61,282.36,299.39,274.98,295.45,297.24,267.38,285.83,276.69,290.79,284.60,274.31,266.88,264.14,257.09,213.77,266.42,270.21,270.97,276.83,273.93,274.80,273.05,246.21,262.12,279.30,275.72,283.45,283.17,282.30,285.85,278.83,270.40,254.42,277.78,313.68,323.56,344.17,345.57,335.42,327.39,308.76,285.78,290.06,280.16,271.38,209.10,279.45,287.27,303.20,297.00,279.76,291.64
2023-09-16 21:54:32.382000,L8,245.85,322.63,312.78,,,,,247.15,226.12,197.70,,,,,,,,,,,,,,237.18,192.98,206.51,,,,271.87,293.79,224.94,243.47,214.87,190.59,152.65,304.04,309.39,220.93,272.56,159.67,308.38,310.82,318.71,326.51,336.85,335.01,337.65,317.15,341.52,337.01,310.34,323.65,328.18,330.34,323.68,325.37,327.69,323.04,326.41,314.86,314.04,306.97,284.95,297.85,278.55,294.75,297.32,270.29,287.24,277.93,293.52,287.03,275.74,267.94,265.94,258.91,215.53,266.06,270.97,278.75,280.86,273.99,275.88,273.81,247.11,262.67,281.23,278.94,284.32,285.28,282.39,289.23,282.91,275.44,280.46,280.45,318.60,321.54,341.24,366.09,346.49,330.25,310.71,293.99,291.80,286.06,278.71,208.26,283.64,288.02,304.62,303.75,283.29,294.43
2023-10-09 22:00:24.593000,L8,278.58,329.17,318.16,,,,276.34,259.18,231.92,217.34,,,,,,241.05,194.91,298.02,294.82,,,285.29,301.48,240.41,248.72,213.64,164.32,176.31,176.95,304.58,308.08,310.55,258.31,355.51,388.32,353.79,354.92,,372.20,376.28,374.83,393.47,386.64,330.69,338.63,347.02,355.32,345.12,353.24,379.39,372.54,438.17,525.64,435.21,,,,,,,,,,,,,,498.77,,,,508.72,309.94,488.98,276.55,276.79,189.65,472.50,519.58,,,,,,,,464.04,276.95,353.66,331.09,505.78,409.68,263.10,286.52,202.73,257.81,244.48,237.58,385.10,355.77,345.03,424.11,490.05,406.44,431.77,,444.33,324.63,472.48,,474.82,478.92,290.06,447.91,423.10
2023-10-09 22:00:48.556000,L8,278.47,329.11,318.20,,,,276.35,258.51,231.95,218.51,,,,,,240.94,194.94,228.60,294.61,,,285.05,301.12,240.49,248.34,214.00,164.14,176.11,177.10,304.45,307.87,310.22,258.23,355.33,388.66,353.97,354.65,186.41,371.05,375.93,375.29,393.19,386.13,330.47,338.45,346.77,354.47,345.00,352.92,379.41,372.35,438.24,525.33,435.86,,,,,,,,,,,,,,499.29,,,,508.98,510.31,488.12,276.14,276.48,189.99,472.24,519.30,,,,,,,,463.36,275.97,279.64,272.07,508.31,409.30,362.98,419.30,443.79,400.13,471.67,308.78,385.24,355.66,344.24,423.26,489.06,406.27,430.34,,443.32,325.32,472.14,,506.24,471.29,290.12,378.66,423.17
2023-10-18 21:54:36.936000,L8,253.76,229.54,278.18,,,,205.83,251.62,230.69,201.24,,,,,,,,,,,,,293.24,209.01,250.66,207.73,,,277.71,300.32,298.19,226.24,246.77,206.61,271.12,297.31,304.98,315.96,233.42,282.56,165.86,316.54,315.60,323.77,333.33,341.25,345.19,338.85,321.25,334.62,250.25,252.73,281.98,329.69,333.08,330.87,328.13,332.23,324.20,325.30,306.52,312.55,306.21,287.31,301.24,277.98,299.56,298.14,274.14,289.82,279.03,292.35,288.28,278.36,269.55,265.17,258.52,217.39,268.22,271.76,272.58,281.42,274.79,274.11,273.32,248.54,263.07,281.25,279.73,285.79,288.62,282.22,288.66,281.94,273.13,251.34,283.46,318.34,327.33,347.56,348.00,346.05,330.78,314.59,288.96,294.26,289.90,276.19,211.87,282.95,288.84,309.38,302.77,288.21,296.12
2023-11-03 21:54:40.653000,L8,255.46,326.84,313.34,,,,275.72,252.79,231.81,200.08,,,,,,,,293.39,289.95,,,,294.04,244.23,252.75,209.71,,,277.54,298.82,297.12,307.69,179.20,229.60,273.33,298.83,304.24,317.33,233.80,283.45,322.29,318.75,316.92,324.29,334.17,340.95,347.20,339.75,322.49,339.97,337.78,331.47,322.02,329.90,333.22,330.88,328.37,332.51,327.05,327.67,316.25,314.39,305.95,286.73,299.28,279.91,297.99,298.25,273.77,288.37,282.01,292.62,288.58,279.00,272.53,406.90,419.82,437.03,436.73,447.84,275.50,279.53,275.65,276.35,273.86,247.98,265.99,283.83,281.37,285.67,289.54,287.48,290.88,281.44,269.09,512.93,498.49,506.49,324.78,339.99,364.08,346.09,329.52,313.42,295.99,292.70,288.78,218.30,212.83,283.34,288.61,305.98,300.74,289.40,295.80
2023-11-11 21:54:39.153000,L9,241.42,230.91,313.39,,,,,,,,,,,,,,,,,,,,,242.33,244.65,210.28,,,,,294.14,225.06,243.90,203.52,270.22,217.67,201.07,200.79,222.69,226.89,161.49,311.41,313.36,319.14,330.77,337.56,343.14,337.17,318.83,335.34,333.42,311.09,318.69,326.05,330.03,325.78,325.40,330.14,309.77,323.95,291.31,308.96,303.96,279.85,298.46,270.42,295.53,296.69,263.40,285.64,275.32,289.30,284.38,275.78,265.92,259.66,254.63,214.48,265.46,266.10,268.46,277.21,268.39,270.35,270.64,243.56,261.85,277.64,273.75,281.31,284.60,282.48,285.41,278.49,270.09,249.53,275.09,311.66,318.60,338.92,345.60,339.53,326.87,310.91,286.49,289.17,284.37,210.83,208.49,278.65,284.14,303.11,295.07,278.18,291.13
2023-11-26 22:00:29.850000,L8,249.52,325.05,314.52,,,,271.78,247.24,223.64,197.80,,,,,,,,290.57,277.92,,,,,238.81,243.17,203.40,,,,271.86,295.99,227.24,244.59,,270.47,214.91,298.43,310.39,221.27,275.86,318.28,310.63,313.49,319.59,329.74,338.66,341.24,336.12,316.96,291.27,334.28,310.62,314.22,327.19,328.44,323.60,325.21,327.14,314.34,322.83,305.83,308.39,303.72,280.25,296.13,270.91,292.82,296.11,263.00,285.04,275.56,290.12,284.40,275.51,267.96,263.97,255.13,212.55,262.74,267.65,268.33,278.55,268.52,269.97,269.93,245.91,261.88,281.78,276.02,283.67,284.30,279.52,287.33,278.39,268.56,256.25,282.54,310.73,317.81,348.03,361.55,350.44,328.04,309.87,292.78,289.49,286.84,219.60,214.98,277.88,282.09,302.67,299.61,289.19,294.52
2023-12-13 21:54:46.314000,L9,194.60,320.49,310.63,,,,,246.73,223.33,198.05,,,,,,,,,,,,,,,,,,,,,223.44,225.98,238.41,,,,268.43,305.97,217.56,221.34,156.79,302.02,309.69,314.57,322.33,335.05,319.53,334.58,316.71,334.29,286.65,308.21,311.89,323.42,322.27,305.65,322.07,319.52,306.37,321.26,287.60,307.79,303.85,281.32,295.13,268.42,288.76,295.33,261.53,284.75,274.83,288.41,279.37,268.27,264.60,257.99,247.36,212.74,257.96,266.04,264.20,272.86,268.15,269.36,270.75,242.72,258.35,275.54,272.12,280.35,281.44,278.67,285.70,277.10,267.78,248.18,277.43,313.77,319.95,347.21,343.42,343.78,326.20,310.04,292.16,288.24,277.90,205.68,207.38,278.43,281.22,301.59,286.52,275.75,289.43
2023-12-20 22:00:35.660000,L9,252.58,324.18,313.45,,,,274.26,251.99,225.70,201.47,,,,,,,,,,,,,,239.80,243.76,211.73,,,276.96,293.58,296.40,307.55,244.38,,,277.23,294.64,311.06,220.55,277.07,161.42,310.91,311.69,320.05,326.43,340.45,338.29,337.39,317.65,339.77,247.54,260.08,276.73,244.47,328.83,324.25,323.93,329.98,314.11,324.96,292.92,309.67,304.71,281.66,295.96,271.11,292.49,294.62,267.95,284.43,276.13,289.25,284.64,273.48,267.14,262.78,255.53,215.48,263.91,266.21,266.81,279.88,270.92,270.67,270.13,246.73,261.86,277.69,275.76,283.88,286.37,281.79,287.30,277.20,272.75,246.49,281.68,315.93,322.77,343.28,345.21,342.11,325.55,310.81,292.37,286.83,284.02,215.04,209.39,278.92,281.49,302.17,289.75,279.48,290.70
2024-01-06 21:54:33.617000,L8,251.88,225.80,274.20,,,,270.32,250.15,224.80,200.53,,,,,,,,,,,,,,240.16,246.59,210.00,,,,198.74,294.09,229.50,244.10,227.61,260.53,255.35,301.74,311.26,221.69,285.34,318.94,261.36,312.62,319.93,327.94,338.03,339.36,335.29,319.79,334.69,333.28,331.89,316.20,326.57,329.19,323.71,324.81,326.69,314.15,322.02,304.26,308.42,303.80,285.08,296.23,274.02,295.67,297.21,273.23,287.58,278.39,290.40,285.79,274.77,267.42,265.05,254.81,215.71,265.31,269.43,271.34,279.14,273.02,275.69,271.07,250.88,264.11,281.19,275.51,282.66,287.47,280.51,288.07,277.83,266.39,249.81,284.35,317.85,328.67,342.64,350.17,347.34,330.77,314.60,295.99,290.73,286.43,209.81,211.71,282.49,301.02,305.44,291.40,284.19,293.82
2024-01-13 22:00:23.000000,L8,277.91,322.81,313.16,,,,274.45,252.11,227.85,205.47,,,,,,,,294.15,286.85,,,,294.70,202.97,187.34,212.27,,,281.11,301.82,296.99,307.87,246.18,231.04,214.85,297.72,305.19,315.11,312.69,288.97,220.03,233.86,214.23,231.85,332.14,339.21,341.18,336.09,320.67,336.69,336.79,331.68,318.85,326.60,330.80,325.63,324.81,328.84,322.65,322.88,310.25,307.75,303.76,282.18,297.15,276.22,292.69,295.58,269.55,283.93,278.69,293.71,287.32,276.20,266.74,265.78,256.22,218.57,266.74,272.75,270.10,279.25,273.64,275.10,272.86,251.50,264.52,282.77,276.53,286.06,285.76,282.11,289.29,281.55,272.57,254.21,287.50,318.28,327.00,338.84,346.02,344.44,325.65,310.77,296.21,289.02,287.12,279.51,246.93,280.83,286.22,304.15,312.51,285.94,294.39
2024-01-13 22:00:46.963000,L8,277.21,322.80,312.84,,,,273.79,251.55,227.13,204.05,,,,,,,,293.88,286.37,,,,272.06,241.20,248.98,211.51,,,280.29,301.35,296.62,306.83,246.14,229.78,273.81,296.31,304.83,314.77,311.11,288.18,321.05,316.39,315.65,321.96,331.92,339.50,340.79,336.05,320.07,337.28,336.65,331.18,317.83,326.69,330.51,324.85,324.71,328.80,322.02,322.90,309.04,307.66,303.51,282.08,296.97,275.53,292.29,295.43,269.18,283.78,278.55,293.33,286.94,276.03,266.58,265.44,255.67,217.93,266.45,272.40,268.21,279.26,273.23,274.78,272.41,251.23,264.04,282.40,276.12,285.71,285.57,281.80,288.71,281.08,272.12,252.21,287.25,317.64,325.48,338.24,345.21,343.76,325.21,310.65,295.84,288.69,286.94,279.29,271.84,280.45,285.96,304.00,310.01,282.70,294.10
2024-02-06 22:00:34.132000,L9,247.79,229.66,313.53,,,,272.40,249.46,225.76,200.09,,,,,,,,,,,,,,238.99,247.47,210.68,,,,271.37,294.40,228.72,245.70,,,,301.87,311.51,219.50,225.54,159.81,311.57,312.46,321.34,328.04,339.60,334.51,335.89,317.69,333.89,288.19,310.88,314.20,325.33,326.09,308.65,322.68,325.85,316.38,322.50,291.69,307.88,301.99,277.92,294.13,270.18,291.74,295.48,265.46,284.02,275.59,289.81,283.91,273.44,263.11,261.49,253.35,215.94,263.76,270.37,265.78,279.51,269.12,266.92,269.30,248.37,261.55,276.79,274.83,283.21,284.46,279.16,286.19,277.73,251.78,249.24,282.41,314.88,325.46,343.96,350.30,345.01,323.89,308.79,292.42,288.30,283.17,200.84,207.16,278.51,281.19,300.98,286.19,274.42,291.40
2024-02-06 22:00:58.082000,L9,249.33,322.20,313.36,,,,245.43,249.31,225.96,199.84,,,,,,,,,,,,,,239.04,247.06,210.90,,,,271.45,293.87,228.22,245.27,,,,301.14,311.27,219.16,225.49,159.67,311.13,227.16,320.93,326.88,338.66,333.51,335.48,317.30,295.13,287.65,310.83,314.12,324.64,325.25,308.90,322.33,324.72,315.52,321.47,291.48,307.12,301.85,276.79,293.91,269.53,291.28,295.27,263.54,283.61,275.26,289.33,283.12,272.67,262.44,260.71,253.07,215.28,262.62,270.07,265.41,278.51,268.99,265.55,269.08,247.63,260.90,275.99,274.33,282.58,283.50,279.05,285.58,277.35,272.23,248.98,281.13,313.43,324.28,343.60,348.77,344.17,323.00,308.30,291.90,287.92,282.19,200.66,206.68,277.96,280.73,300.47,285.90,273.42,290.20
2024-02-07 21:54:34.667000,L8,241.02,322.92,311.20,,,,237.77,248.22,226.30,200.39,,,,,,,,,,,,,,238.83,246.35,170.60,,,,271.27,267.76,229.71,243.13,,,244.00,303.87,310.74,218.16,224.97,158.64,311.64,311.06,320.24,325.00,336.68,334.59,334.26,317.38,336.50,334.30,309.12,316.63,326.48,327.90,304.00,323.68,322.08,312.78,323.44,289.24,311.82,304.24,279.59,296.76,270.10,292.61,295.95,268.15,285.52,275.54,290.19,283.40,270.58,262.55,262.35,256.78,215.19,262.55,269.45,268.36,280.11,261.74,271.83,270.47,247.25,258.83,275.58,274.43,282.96,285.03,278.35,286.61,278.19,273.06,248.99,280.71,316.22,328.05,340.00,346.36,343.21,326.47,310.46,292.67,289.47,283.77,191.24,203.65,279.44,283.38,301.83,282.62,271.16,292.35
2024-02-14 22:00:19.314000,L8,275.32,322.83,313.67,,,,271.74,250.65,225.38,201.64,,,,,,,,,,,,,,240.59,246.45,209.45,,,,272.45,297.36,229.49,245.15,,,252.83,296.56,311.62,222.02,280.73,321.06,311.97,313.51,320.56,330.56,338.68,337.02,335.93,317.08,340.51,250.54,259.99,229.94,326.88,327.06,317.91,323.89,328.17,315.89,322.91,295.63,309.85,303.08,279.62,294.52,270.59,292.38,295.93,267.21,283.44,275.25,291.69,283.77,274.28,266.92,263.04,256.40,215.85,263.80,268.32,269.04,280.49,270.26,272.18,270.31,247.28,261.36,280.97,275.61,284.83,284.33,280.37,285.40,277.74,271.39,260.34,281.03,314.95,320.75,334.95,344.96,343.01,324.96,308.10,288.80,286.28,283.64,200.64,206.47,278.46,280.09,300.97,287.29,277.62,291.81
2024-02-14 22:00:43.269000,L8,274.62,321.79,312.17,,,,270.95,249.80,224.13,200.83,,,,,,,,,,,,,,239.95,246.24,207.70,,,276.77,272.15,296.44,228.65,206.77,,,248.51,297.45,310.83,220.98,280.53,162.34,311.45,312.94,320.14,329.54,337.90,336.39,335.10,316.73,339.69,333.34,310.55,314.96,326.03,325.42,316.70,323.14,327.01,315.16,321.81,297.35,308.57,302.03,278.67,293.54,270.30,291.80,295.21,265.65,282.40,274.78,291.00,283.22,273.50,266.26,262.18,255.43,215.54,263.11,268.15,267.67,280.07,269.45,271.12,269.43,247.34,260.76,280.36,275.24,284.25,283.48,279.63,284.73,277.28,271.35,259.06,280.93,313.60,319.45,334.64,344.80,342.39,323.96,307.48,288.39,285.56,283.51,200.63,206.20,278.11,279.52,300.51,286.87,277.57,291.13
2024-02-15 21:54:42.290000,L9,275.02,324.24,314.49,,,,274.63,218.01,230.63,203.86,,,,,,,,294.33,290.42,491.73,510.20,513.90,,,251.55,212.04,160.32,176.25,187.16,378.87,480.30,340.79,329.86,402.51,479.28,376.45,272.53,319.90,220.39,287.82,320.07,316.57,311.96,324.57,331.66,347.70,382.47,324.78,333.61,338.60,333.18,333.29,324.89,430.03,414.62,437.14,513.31,334.95,331.82,329.97,327.92,317.90,367.95,356.75,355.83,285.41,303.52,303.91,279.23,289.13,277.81,295.43,290.65,280.56,274.39,266.45,256.89,218.75,267.66,275.88,275.21,281.41,285.55,276.63,275.66,250.91,263.26,281.24,277.04,284.81,288.43,275.16,269.55,274.02,269.64,249.29,276.68,310.51,320.61,333.47,341.68,335.79,324.66,308.67,279.16,284.55,281.21,184.82,200.67,275.67,281.62,301.60,300.58,284.54,296.94
2024-02-23 21:54:31.007000,L8,254.84,323.77,315.62,,,,275.61,252.33,226.46,202.78,,,,,,,,295.08,286.63,,,,,243.20,248.94,212.32,165.20,162.58,278.70,301.64,261.68,296.45,246.91,233.33,271.89,296.05,306.11,316.22,222.62,286.01,264.24,236.26,219.26,234.38,332.77,340.27,342.86,335.97,319.67,338.92,311.67,331.77,321.18,328.70,329.87,325.51,325.34,332.24,319.08,327.04,295.51,312.74,304.65,281.58,298.65,275.60,297.60,297.97,273.11,286.79,279.69,292.98,286.66,277.31,269.71,265.89,257.56,220.38,268.68,270.84,273.61,280.31,275.30,277.52,272.39,250.03,264.33,281.56,276.20,284.57,287.72,285.77,288.08,280.55,271.05,273.63,280.55,318.53,325.23,339.02,356.13,346.40,329.85,313.75,297.71,291.64,284.97,201.07,206.66,282.42,285.37,303.87,293.59,282.37,295.56
2024-03-01 22:00:12.765000,L8,263.18,324.76,315.68,,,,273.20,220.15,226.66,203.09,,,,406.13,409.55,419.08,,,,,,,294.28,241.43,249.04,209.79,,,274.30,293.29,298.24,307.51,244.49,232.57,269.86,276.73,303.72,316.50,233.99,283.46,236.62,315.22,315.88,321.68,331.59,338.83,342.06,336.78,319.40,292.40,336.58,334.50,320.20,328.15,329.98,324.11,326.45,328.84,322.57,325.89,314.64,312.92,306.75,281.32,301.56,275.60,298.64,298.86,274.09,287.03,278.12,293.86,285.39,274.47,266.85,266.15,259.33,217.28,270.40,271.51,272.61,279.71,274.99,277.47,274.41,250.25,266.25,282.66,277.97,286.61,287.67,283.77,287.68,282.43,265.83,265.85,281.37,319.24,326.12,336.73,347.29,341.91,328.36,312.86,296.73,290.53,284.98,211.87,209.21,282.48,286.91,305.32,295.61,283.33,295.87
2024-03-01 22:00:36.724000,L8,262.59,324.50,315.22,,,,273.04,253.71,226.59,202.64,,,,,,,,,,,,,293.59,241.02,248.18,209.95,,,272.87,290.95,297.85,300.61,243.90,232.05,269.29,265.31,301.06,315.47,232.53,281.28,235.61,314.14,315.00,232.29,330.73,338.20,341.31,336.56,318.66,339.44,336.22,334.18,320.09,327.82,329.52,323.58,325.93,328.51,319.47,325.44,313.86,312.57,306.30,280.55,300.91,273.86,297.76,298.24,273.20,286.65,277.31,292.97,284.74,273.94,266.26,265.41,259.03,216.34,269.50,270.08,271.67,279.20,273.98,276.88,273.48,248.80,265.17,281.77,276.93,286.00,286.77,282.68,286.43,280.98,264.45,265.02,279.73,317.81,325.28,335.75,345.64,340.58,327.66,311.56,295.15,289.74,283.48,209.51,208.29,280.94,285.68,304.41,293.67,281.47,294.83
2024-03-09 22:00:26.085000,L9,276.95,324.53,317.62,,,,274.32,250.84,227.97,212.00,,,,,,,,,,,,,,242.92,248.29,164.85,,,278.44,300.78,297.54,231.42,247.45,236.60,274.15,295.19,305.54,314.43,233.89,286.46,322.53,315.98,316.95,321.72,333.10,339.84,342.76,336.13,320.11,341.54,337.61,311.15,320.07,328.68,330.56,325.00,326.38,331.02,324.44,325.09,306.12,311.63,306.84,282.16,297.92,274.42,294.83,298.72,272.30,286.03,278.98,294.32,286.42,275.72,268.25,266.31,258.28,217.82,268.29,271.31,273.51,280.92,276.19,277.32,274.19,250.25,264.35,281.96,277.60,287.52,286.48,282.18,285.92,280.91,270.69,270.30,280.49,320.09,326.23,338.07,345.69,342.31,328.73,313.42,296.12,290.00,284.19,206.74,274.39,281.78,286.82,304.57,299.29,286.49,295.03
2024-03-09 22:00:50.044000,L9,277.70,324.46,317.76,,,,199.56,162.24,228.41,216.76,,,,,,,,,,,,,294.38,243.23,248.68,210.25,,,279.32,301.12,297.92,231.55,247.64,237.26,274.67,296.55,306.01,314.72,236.98,288.73,322.96,316.72,317.32,322.05,333.37,339.91,343.29,336.19,321.05,341.85,337.86,334.76,320.61,328.79,330.97,326.47,326.49,331.15,325.71,325.25,310.18,311.60,306.99,282.57,297.93,276.69,295.19,298.82,272.80,286.10,279.26,294.87,286.95,276.26,268.97,266.88,258.67,218.58,268.64,271.70,274.05,281.22,277.26,277.78,274.50,250.94,264.91,282.61,278.27,288.00,286.78,282.59,286.39,281.37,271.76,271.17,281.59,321.06,327.18,338.90,346.15,343.60,329.28,314.04,296.92,290.23,285.28,279.95,275.23,282.83,287.55,305.14,304.38,288.55,295.60
2024-03-10 21:54:19.621000,L8,262.04,326.06,316.56,,,,275.87,218.54,226.75,214.50,,,,,,243.48,193.31,297.35,287.18,,,,295.38,241.93,249.62,212.15,,,,300.48,297.00,231.12,246.35,231.49,268.25,211.21,196.89,192.69,221.37,288.82,323.22,319.88,316.70,324.72,331.54,341.39,341.61,336.70,323.20,339.94,252.54,246.58,261.70,330.33,332.01,330.91,327.80,332.83,326.83,325.88,312.14,312.72,306.40,283.76,302.02,276.69,299.60,299.33,275.56,287.53,279.18,295.33,289.47,277.48,268.69,266.19,258.16,218.42,269.47,274.09,271.80,281.05,278.44,278.59,275.02,251.97,264.03,283.29,278.36,286.89,289.09,282.86,292.73,279.28,275.55,272.33,284.91,321.04,326.76,346.14,351.13,345.50,330.03,318.21,298.49,292.73,288.37,282.81,276.97,286.17,289.26,306.32,299.71,288.68,296.37
2024-03-17 22:00:02.917000,L8,188.02,324.46,316.57,,,,276.84,252.51,228.20,203.79,,,,,,,419.17,295.93,288.20,,,,295.45,241.96,249.58,214.09,,,276.66,296.53,298.50,307.85,246.02,236.19,269.55,258.16,303.64,315.11,230.38,282.89,266.39,235.19,218.76,234.20,329.73,340.39,340.78,338.09,320.74,335.98,336.51,333.81,322.17,327.24,331.43,326.88,324.19,329.97,323.74,326.53,312.25,311.89,305.07,280.03,297.72,275.12,296.75,298.32,271.53,287.70,276.86,295.11,286.97,273.94,266.61,263.40,257.56,218.61,267.60,270.50,275.30,280.69,273.17,273.97,271.88,248.68,264.86,281.76,277.34,285.16,288.51,284.36,289.63,278.46,273.30,262.02,276.85,315.49,323.53,347.68,352.90,345.39,327.85,310.20,293.99,291.21,284.28,279.98,273.42,280.07,285.65,304.06,290.62,280.48,295.64
2024-03-17 22:00:26.876000,L8,262.03,323.52,315.25,,,,276.17,218.14,226.90,203.33,,,,,,,418.16,406.09,404.76,,,,294.39,241.07,248.76,213.18,,,275.52,295.34,297.66,292.48,244.70,234.29,268.08,255.22,303.53,314.43,229.78,282.33,323.42,315.46,314.54,322.93,327.74,339.04,339.65,336.60,319.68,334.53,335.24,333.27,320.75,326.02,330.25,326.07,323.37,328.81,322.84,325.68,311.72,310.88,304.61,278.78,296.91,273.84,296.28,297.73,270.43,286.74,276.56,293.48,285.63,272.64,265.90,262.43,256.90,218.09,266.70,269.77,273.57,279.69,272.87,273.30,271.29,248.24,264.15,280.43,276.30,284.41,287.68,283.39,288.52,277.57,272.93,260.74,275.09,313.94,322.39,347.60,352.08,343.13,326.96,309.78,293.62,290.31,282.57,250.20,272.65,279.53,285.27,303.67,290.54,280.16,294.43
