dates,satname,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0063,nzd0234-0064,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0116,nzd0234-0117,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0139,nzd0234-0140,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149
2000-12-04 21:50:10.162000,L7,373.75,383.42,361.24,360.21,361.79,365.16,368.64,370.20,364.08,373.26,378.04,382.99,387.95,391.23,393.51,385.38,385.11,408.15,413.84,405.70,385.07,382.25,380.14,381.05,373.03,373.01,368.57,374.50,379.10,392.30,414.02,401.07,382.43,379.25,388.41,408.35,400.79,389.07,379.88,388.11,366.08,378.06,411.35,408.29,392.64,406.50,390.39,381.18,395.07,404.48,400.91,397.69,405.39,404.61,397.96,416.32,415.84,417.11,424.52,419.05,418.94,401.97,403.13,401.96,408.21,402.12,357.36,417.66,388.18,398.68,380.00,379.35,368.58,400.43,414.95,393.74,407.02,397.81,382.89,406.11,382.22,402.43,404.92,411.22,414.44,394.47,392.05,394.29,393.83,404.87,375.91,375.12,388.44,368.80,376.18,370.44,383.26,367.62,398.66,406.97,408.60,389.04,389.81,401.80,400.45,398.58,415.07,432.79,426.86,404.57,413.13,405.34,400.48,413.24,395.78,405.23,401.51,408.08,394.57,399.72,394.59,396.80,391.29,417.33,401.14,417.89,401.95,404.85,414.47,410.68,416.59,427.29,413.18,405.69,407.35,401.20,406.00,379.16,426.94,437.20,426.90,391.89,379.21,455.49,425.83,384.78,380.75,380.02,374.72,358.41
2000-12-20 21:50:16.996000,L7,334.02,320.97,322.75,320.53,307.45,308.73,327.28,330.72,338.74,352.05,364.31,355.48,392.04,359.03,331.50,318.59,327.31,329.81,334.81,373.35,371.69,371.52,410.10,321.64,322.48,324.83,346.73,347.91,346.33,317.77,317.15,325.83,328.02,320.87,324.26,312.53,315.05,307.85,305.64,368.96,366.33,397.67,430.47,404.38,460.98,385.91,327.30,376.04,373.39,366.94,375.99,359.83,355.00,316.14,314.67,318.02,317.00,326.63,325.28,329.38,334.75,330.12,321.62,306.59,316.39,301.02,301.80,308.01,303.51,364.83,363.61,368.90,324.30,303.15,310.62,310.22,287.43,224.51,,,308.03,318.70,315.71,324.86,332.58,356.21,416.25,536.36,312.71,296.77,315.90,308.39,301.30,297.32,304.67,306.68,308.10,309.79,311.62,313.87,317.27,369.74,378.93,333.80,337.47,344.30,336.45,336.67,379.22,376.90,362.77,357.77,362.57,324.03,341.25,320.32,326.71,384.57,404.62,370.34,375.71,372.14,367.99,375.45,374.51,382.22,368.03,487.33,480.29,499.11,484.47,341.15,341.14,337.39,403.70,452.48,419.34,330.50,330.42,459.66,455.92,456.93,331.70,343.18,342.59,345.38,360.17,345.55,309.26,294.45
2001-01-05 21:50:16.585000,L7,471.32,461.77,405.46,436.79,410.07,373.69,391.53,386.41,388.83,395.26,405.69,401.73,409.61,422.41,429.95,427.86,429.73,427.95,425.78,408.28,411.96,399.65,417.79,416.60,404.24,401.96,402.25,404.73,410.69,416.42,418.42,420.30,421.56,414.34,417.66,430.80,445.09,447.32,427.41,418.40,413.95,427.80,431.89,434.04,468.68,484.75,475.38,396.95,404.36,408.40,419.70,416.20,408.10,423.93,475.04,493.53,513.79,427.97,423.97,430.85,431.06,436.40,427.68,416.76,413.36,412.43,431.20,429.35,415.22,398.90,393.06,407.54,405.62,413.00,421.50,427.14,437.46,431.48,424.79,417.06,417.46,420.85,420.88,412.45,401.37,408.07,417.41,392.51,401.77,403.22,411.62,409.06,411.19,394.51,400.24,403.22,411.17,419.63,422.99,427.19,413.42,417.79,418.81,419.27,424.71,429.26,440.53,432.88,423.64,411.25,399.69,409.72,465.97,474.66,441.57,426.89,416.60,416.80,414.75,415.47,409.09,421.31,406.98,412.65,418.13,418.52,416.08,416.87,432.10,415.43,420.46,525.64,459.24,435.72,415.34,548.80,545.13,447.18,485.63,494.63,478.96,488.60,482.22,481.77,458.80,398.57,402.61,386.22,443.18,382.59
2001-03-10 21:50:10.732000,L7,377.97,384.56,385.41,388.34,382.00,414.64,417.49,410.04,382.09,373.80,375.29,375.34,376.22,383.08,378.97,374.48,379.04,383.46,377.87,380.73,383.93,383.21,390.98,384.45,390.87,390.82,399.17,385.87,389.38,402.95,391.82,402.66,392.23,398.49,384.94,387.77,393.79,394.11,390.92,385.31,376.99,386.34,398.61,398.87,398.30,407.38,400.82,389.95,396.47,388.88,393.92,389.42,389.20,376.30,386.43,380.37,384.83,399.78,392.91,388.92,406.55,412.58,381.04,370.22,355.89,370.64,360.31,364.64,364.90,362.09,363.82,372.34,377.79,371.84,385.75,382.47,384.40,366.85,368.54,361.93,369.41,394.39,394.73,388.52,381.07,384.55,372.62,385.44,374.38,376.60,381.79,378.29,376.44,370.13,369.99,368.15,381.55,380.85,375.45,373.10,372.34,373.79,384.30,386.32,385.94,387.09,387.08,388.01,382.12,385.75,384.39,380.58,386.00,399.71,421.76,402.22,394.86,387.51,384.73,380.32,384.06,393.72,391.19,398.45,397.09,404.60,395.78,395.97,382.26,373.64,382.89,399.73,410.83,435.59,,,,,,,,,399.46,443.58,413.10,400.32,395.86,373.16,366.35,351.95
2001-03-26 21:50:01.268000,L7,,,,,,,,,,,,332.76,424.88,347.34,363.82,375.98,,,337.28,395.82,536.25,526.54,563.67,,,,,,,,,,,,,,458.80,399.05,408.37,,,,388.97,323.88,307.16,335.39,387.04,474.30,,551.98,390.18,385.02,369.70,374.24,354.67,309.19,295.94,325.15,340.29,328.26,342.61,316.80,306.53,335.83,329.08,372.76,358.41,343.15,364.25,366.82,359.73,341.48,352.60,344.59,297.31,382.83,385.50,407.94,327.57,333.15,328.06,378.29,385.69,371.99,369.54,342.73,345.32,330.69,298.77,319.68,341.76,375.14,397.35,379.14,353.89,370.37,434.77,469.63,424.76,347.30,339.64,319.67,319.46,315.09,339.04,488.07,540.55,534.08,,261.49,317.99,351.49,357.09,355.61,381.49,333.09,,450.27,401.06,387.96,334.36,337.55,320.31,362.75,542.73,,,,,,,,,,541.89,478.68,381.97,343.27,314.77,311.32,159.52,321.87,316.06,322.51,329.86,365.61,374.39,317.72,,
2001-06-30 21:49:12.248000,L7,425.08,428.47,413.39,421.74,417.92,430.14,429.24,435.74,422.94,412.93,412.30,430.85,413.58,416.39,424.09,425.61,417.28,414.27,411.70,423.17,421.68,412.93,408.07,406.13,430.63,395.21,406.42,411.58,405.40,410.97,419.76,406.60,417.01,426.11,420.57,409.44,417.82,416.29,410.57,420.74,454.21,435.25,432.57,431.01,428.90,433.65,452.50,446.67,454.26,442.46,457.49,462.14,457.30,489.97,455.20,489.07,473.72,479.69,484.64,471.55,471.56,452.78,460.00,438.68,386.87,426.55,450.38,439.27,434.65,439.79,453.63,441.60,411.95,463.22,437.97,436.53,429.55,404.80,439.69,432.31,444.09,441.98,447.73,424.91,431.56,447.54,423.65,448.01,447.41,425.59,423.31,404.59,405.41,408.06,403.55,421.48,417.15,433.52,427.91,418.33,417.71,440.20,434.34,421.74,449.39,462.48,455.43,473.16,445.51,432.12,433.57,413.35,436.23,441.30,446.54,435.82,440.29,424.72,418.92,437.68,448.76,420.02,441.30,447.89,458.82,434.66,455.52,462.65,471.14,459.46,455.57,470.83,438.97,432.32,425.51,422.84,430.28,424.64,424.52,459.73,394.97,406.67,401.31,394.92,417.19,411.45,409.28,403.64,387.34,378.17
2001-09-02 21:48:29.341000,L7,403.55,406.37,380.89,379.58,378.69,366.64,367.68,389.02,400.02,371.37,364.45,358.30,358.79,351.50,377.98,373.81,365.50,369.03,389.64,358.69,360.62,358.48,351.54,348.20,342.70,363.20,348.44,349.55,387.99,343.16,344.06,352.46,347.17,375.10,344.47,329.91,329.97,364.04,331.97,352.18,352.62,347.04,340.90,338.21,334.92,338.35,343.93,338.84,350.23,360.32,352.50,356.05,342.94,343.85,341.79,334.80,337.22,351.62,356.17,380.17,346.85,347.16,332.29,323.20,362.11,368.36,385.98,328.54,326.06,328.12,328.95,327.90,325.46,326.02,319.26,330.46,334.04,333.78,335.49,344.92,343.10,338.56,343.49,338.26,329.08,330.94,328.06,329.70,331.15,367.93,363.96,340.96,336.20,322.27,326.79,330.39,324.50,338.07,383.24,336.77,395.92,395.82,343.58,343.33,349.49,348.15,353.97,352.18,339.99,336.41,344.30,360.70,357.33,343.76,329.94,350.62,371.29,350.14,349.05,349.18,356.61,348.66,348.96,342.43,357.16,356.91,360.11,384.62,350.36,350.54,378.90,391.23,346.81,359.97,354.44,369.20,345.17,344.36,335.54,342.86,346.48,356.22,339.40,338.35,346.56,347.65,338.99,331.22,321.09,
2001-09-18 21:48:17.356000,L7,386.05,386.98,381.40,387.97,380.25,389.54,391.27,388.14,403.27,389.34,400.16,394.49,386.19,390.82,404.61,394.31,380.79,393.70,391.29,380.90,377.47,376.46,369.71,372.30,367.49,383.80,390.24,400.43,401.04,380.45,393.00,406.32,415.45,402.80,398.55,370.98,397.10,390.19,376.29,379.22,402.08,379.97,368.77,384.01,389.83,373.38,413.83,394.08,406.32,392.87,441.99,472.84,442.18,405.52,433.78,432.43,444.98,451.46,443.32,437.67,428.55,417.38,415.82,411.67,391.72,416.83,435.59,421.71,425.56,416.85,436.83,440.73,429.91,433.83,422.50,417.62,396.58,385.43,396.39,400.71,412.43,407.70,419.70,421.74,417.27,402.07,381.84,378.37,378.74,385.51,376.47,399.84,410.83,408.62,396.58,398.96,401.94,392.03,400.34,407.79,407.90,412.12,410.59,422.75,423.36,401.95,407.94,413.41,409.54,419.81,429.44,417.99,426.86,398.14,423.27,425.31,428.53,416.66,413.92,413.06,418.01,420.62,417.61,422.06,418.86,420.34,427.01,416.43,428.61,423.71,428.43,411.67,395.25,403.35,401.06,400.51,396.58,393.63,393.74,385.98,375.92,380.50,379.56,381.41,384.04,388.56,382.61,377.33,381.16,353.80
2001-10-20 21:48:09.707000,L7,403.13,378.90,391.76,399.77,406.36,399.21,392.81,404.74,398.01,410.50,397.65,401.28,402.46,403.56,392.70,373.13,384.26,380.43,370.85,391.07,378.65,382.32,376.73,374.74,378.07,379.97,395.27,388.45,398.51,396.19,399.43,394.89,389.06,377.21,400.50,388.23,408.53,393.43,376.58,406.90,412.91,383.68,386.13,370.69,364.20,371.31,407.49,414.13,419.19,444.65,443.79,430.32,442.49,433.12,415.20,442.53,450.47,444.91,454.07,405.09,429.86,427.81,412.25,372.61,387.47,421.38,417.68,434.94,400.83,413.85,404.99,425.28,395.07,391.82,403.72,399.71,395.24,415.85,413.69,420.55,409.99,415.09,393.74,386.40,411.38,416.97,418.75,387.87,393.35,400.74,381.87,378.79,398.26,369.71,373.88,386.94,422.76,388.68,399.43,402.09,390.51,380.88,388.78,378.38,402.95,402.32,431.07,398.00,393.58,414.54,417.98,409.20,415.01,399.64,390.29,402.76,401.98,412.85,420.19,401.83,423.85,420.97,409.84,430.76,423.13,434.90,421.48,424.87,423.31,413.53,401.61,410.28,404.73,394.84,409.18,404.65,401.74,398.26,408.04,392.47,382.32,382.78,390.11,391.78,483.44,388.25,377.45,382.66,380.33,359.11
2002-01-24 21:48:42.967000,L7,441.08,390.77,402.92,395.36,401.81,407.25,412.91,412.61,405.71,413.54,419.03,406.46,401.72,401.43,400.47,403.94,408.04,397.73,394.79,397.35,403.97,430.47,408.01,437.11,438.04,429.65,419.70,429.63,407.84,384.60,399.83,396.84,411.13,421.46,415.09,396.78,400.95,395.77,437.23,447.04,439.33,442.78,445.28,397.82,409.24,424.96,452.15,457.06,415.27,418.55,420.95,423.71,406.32,395.52,391.56,403.11,412.88,413.18,416.44,420.08,418.60,411.24,416.85,418.25,421.84,408.36,399.92,402.50,403.09,405.47,410.22,400.79,396.22,400.22,394.44,395.51,408.48,411.85,413.83,403.57,392.60,390.84,386.82,391.10,393.73,408.72,409.34,415.93,436.14,421.49,411.90,405.57,404.29,386.51,390.42,402.36,396.49,378.91,390.75,420.77,406.08,397.45,395.83,402.48,406.32,414.00,407.16,425.00,441.00,440.87,398.86,397.01,405.38,419.04,430.41,446.93,435.03,406.26,404.35,398.90,409.69,430.50,437.53,429.65,408.61,406.90,411.63,417.65,413.45,418.85,458.46,427.26,419.66,420.71,468.09,487.47,438.48,444.15,461.68,422.92,464.04,479.41,399.10,391.02,397.72,396.06,388.77,381.79,381.31,367.10
2002-02-09 21:48:45.674000,L7,405.99,431.58,424.80,422.35,419.11,407.98,425.85,418.43,416.46,418.01,426.02,426.23,407.42,413.26,418.13,422.60,410.74,415.61,411.49,404.44,409.24,411.79,409.42,420.30,428.79,441.46,432.23,418.76,429.94,420.09,410.12,405.57,416.27,402.79,413.77,398.65,391.56,398.92,408.67,418.08,424.10,412.02,418.16,409.88,397.64,410.82,416.82,431.42,410.48,473.17,474.17,430.38,511.05,400.93,402.69,411.47,422.12,430.02,439.84,429.56,430.03,419.54,423.53,423.69,422.44,430.39,413.80,406.87,408.16,418.26,433.14,415.86,396.26,400.33,400.47,404.34,414.48,434.89,441.79,423.41,418.53,408.55,402.99,402.57,400.15,415.88,414.78,426.95,440.41,437.55,440.23,441.37,418.47,424.45,489.10,409.52,390.70,387.79,398.98,434.09,501.15,429.50,425.41,423.36,425.74,486.27,435.98,456.61,452.41,460.69,454.76,441.00,441.79,437.96,430.12,442.94,444.39,443.07,430.52,418.25,417.58,437.17,471.47,453.56,442.12,429.26,435.46,423.80,430.03,481.15,473.48,451.96,464.39,447.24,472.76,493.45,465.24,460.27,443.92,439.39,425.08,447.99,428.39,438.11,433.19,448.76,409.26,400.33,370.78,374.60
2002-02-25 21:48:47.943000,L7,321.72,333.40,291.48,314.35,306.58,303.28,303.66,308.54,309.94,314.45,312.95,314.31,310.83,310.15,305.14,305.01,320.63,309.04,306.85,303.14,304.82,305.00,303.35,303.03,305.31,303.11,303.65,302.76,301.16,298.47,294.72,293.29,305.67,297.71,291.50,295.14,299.20,373.41,388.85,379.48,369.25,288.15,293.73,291.69,296.35,295.94,304.59,305.72,307.41,306.97,340.24,300.68,316.61,319.92,346.82,358.20,299.31,339.33,319.65,327.75,375.99,370.29,304.90,315.08,298.30,315.34,316.36,326.02,373.26,422.97,413.53,356.65,361.44,358.15,354.41,356.86,365.67,392.19,381.53,380.00,364.80,361.18,357.86,364.65,353.22,354.92,292.33,301.53,358.24,368.13,349.25,312.81,340.24,346.03,342.98,327.97,305.36,338.80,313.08,353.85,416.55,386.07,361.48,351.67,372.39,383.27,381.17,402.34,425.10,372.67,399.39,390.78,382.81,359.20,357.14,365.15,362.30,363.50,362.72,377.72,376.47,344.58,365.49,422.19,377.86,384.29,388.05,376.56,381.21,373.46,373.12,375.85,346.67,366.11,368.24,357.29,342.24,348.54,349.72,327.22,329.75,359.77,327.96,336.32,321.11,327.92,333.52,318.61,314.37,292.54
2002-04-14 21:48:38.601000,L7,403.13,430.50,389.81,406.27,387.02,388.90,390.80,392.97,382.06,385.61,391.06,394.54,392.07,397.39,406.90,393.84,412.53,393.97,404.51,392.21,390.07,393.68,401.95,392.97,421.51,399.08,390.81,387.14,388.91,383.34,397.43,412.49,382.80,386.73,399.06,384.76,393.07,396.54,397.61,392.17,451.46,423.06,403.11,395.10,393.53,406.41,442.36,411.48,445.25,446.43,433.67,460.88,434.34,418.94,405.88,402.49,408.11,412.58,414.86,425.29,409.21,414.16,425.68,425.69,420.84,405.29,423.05,406.89,436.37,463.96,459.76,459.60,397.40,382.16,402.08,431.45,428.68,405.91,414.97,391.91,386.19,392.20,400.73,417.19,387.57,395.21,390.96,391.77,399.72,396.10,386.66,404.24,390.39,382.69,383.82,376.67,376.05,377.97,407.07,409.26,400.22,394.99,401.83,402.28,423.39,433.82,470.36,450.06,421.14,423.51,428.96,410.38,410.77,411.45,443.57,450.98,455.20,423.96,431.89,434.48,445.33,410.39,404.81,416.88,409.50,422.06,423.45,443.96,483.97,480.12,443.39,435.77,421.32,460.26,438.55,431.43,437.84,440.66,432.21,431.70,428.07,423.62,444.01,409.20,447.66,429.06,397.12,392.08,383.72,366.74
2002-05-16 21:48:34.178000,L7,405.00,390.92,405.03,396.41,407.75,397.40,384.22,377.79,383.43,387.31,397.05,397.99,400.06,395.57,382.48,400.20,407.83,397.75,385.55,392.14,385.03,393.17,377.18,378.08,378.05,393.22,388.90,387.15,389.69,392.00,388.71,377.35,384.20,392.79,388.36,384.22,390.91,376.72,370.05,366.85,369.39,397.86,394.69,436.61,419.54,400.55,388.10,405.21,417.63,437.10,442.45,452.47,429.76,393.68,418.37,415.94,425.68,430.21,410.57,411.06,416.34,394.06,411.12,425.61,418.94,456.41,446.09,413.65,446.94,435.95,433.80,411.79,397.29,415.11,435.86,424.84,429.41,434.20,428.80,425.23,436.42,411.57,416.54,417.79,405.86,403.46,414.45,423.69,411.40,418.44,398.25,391.28,380.05,383.26,382.32,392.51,412.58,431.21,435.72,428.72,421.66,425.20,434.55,405.06,407.98,403.11,418.63,424.67,426.34,403.22,429.28,422.19,420.85,429.47,417.87,403.49,405.19,412.03,419.15,408.88,403.80,406.63,406.28,403.04,423.63,425.18,417.75,449.03,441.27,438.88,428.72,433.72,415.26,412.29,424.14,421.28,415.90,405.42,407.37,410.93,401.77,407.84,407.59,400.55,402.52,406.58,399.00,387.41,231.71,367.35
2002-06-01 21:48:28.245000,L7,399.34,391.28,392.17,393.39,403.60,393.83,394.00,399.14,399.35,405.27,417.11,411.66,384.52,395.63,396.26,397.65,401.93,401.93,399.75,399.93,402.20,404.98,403.32,379.62,374.38,384.88,376.18,383.48,393.69,399.13,401.37,402.56,403.49,396.54,389.66,389.97,400.25,406.75,381.69,379.11,397.65,402.63,408.06,388.34,408.43,402.86,386.73,416.84,425.21,426.57,449.31,426.79,412.29,424.44,409.16,386.57,410.73,415.67,432.42,424.36,437.61,426.03,426.81,424.20,417.98,406.60,394.85,407.87,409.23,405.93,422.05,413.57,413.89,440.95,428.69,410.62,394.39,408.57,400.48,390.14,389.16,385.10,386.03,397.82,394.06,392.39,401.11,389.98,378.01,379.83,379.04,372.66,389.27,411.89,374.10,419.26,409.45,433.47,422.09,423.75,402.81,408.51,402.59,404.86,404.18,397.33,400.22,411.48,415.66,432.26,443.54,403.70,418.19,415.96,415.67,415.00,432.16,415.51,422.06,402.73,410.28,427.55,417.98,420.36,436.29,438.40,433.37,450.71,445.45,446.48,444.72,442.53,422.57,415.76,410.10,414.56,412.06,420.67,417.12,414.75,414.66,409.31,409.83,399.01,408.79,410.37,402.10,388.67,394.02,396.00
2002-07-19 21:48:09.583000,L7,471.98,390.30,379.92,396.83,412.93,412.17,413.16,407.32,403.31,408.94,408.97,417.86,430.24,436.33,441.57,425.73,417.63,417.13,423.21,423.83,425.63,425.53,421.93,421.22,422.09,434.55,438.92,426.11,422.77,423.26,410.87,430.18,423.74,418.94,419.16,418.26,421.07,421.05,433.12,431.59,438.85,435.34,431.69,430.53,430.21,445.22,456.01,457.54,477.64,476.52,474.59,483.19,470.07,461.40,454.83,439.50,467.17,487.93,470.61,463.48,471.97,442.62,448.84,435.29,435.82,430.58,437.85,435.16,432.58,452.94,457.52,463.10,452.83,447.66,443.69,441.68,460.41,462.27,475.29,474.41,420.68,444.88,435.74,442.69,386.06,376.30,428.01,438.47,399.24,390.32,377.47,377.26,344.28,352.05,378.96,408.50,402.29,431.60,418.17,416.00,389.58,418.56,452.56,452.84,451.37,433.25,448.64,419.64,440.02,450.56,450.88,441.12,453.91,450.09,456.73,445.49,450.56,440.25,442.90,443.13,449.85,448.43,436.77,442.88,448.18,451.86,450.40,459.25,457.36,452.07,449.21,454.35,447.24,450.25,454.34,436.10,422.05,417.06,428.57,425.67,428.43,433.49,412.53,415.69,417.54,445.51,465.99,408.27,410.94,411.01
2002-08-20 21:47:58.545000,L7,425.78,382.77,369.92,368.26,380.33,385.78,388.35,385.81,381.95,393.96,391.80,390.74,407.15,416.76,409.01,387.16,390.94,391.35,398.99,401.00,391.71,382.70,395.22,393.74,389.98,406.01,407.30,378.22,366.85,383.40,403.76,395.67,390.06,387.55,382.14,383.24,372.09,377.76,402.37,411.39,399.53,406.52,403.22,408.84,376.15,400.55,401.22,424.62,433.54,430.07,430.81,436.49,432.03,421.17,406.30,426.90,414.76,448.18,390.35,400.66,413.28,411.60,385.71,409.80,397.99,403.17,394.57,415.59,415.47,399.93,427.41,415.63,419.74,389.56,425.79,392.23,404.36,412.41,412.10,403.75,388.36,414.56,379.65,372.38,387.41,404.20,397.12,379.17,390.85,397.49,412.39,377.21,386.01,389.31,380.22,386.37,395.61,406.01,405.44,428.38,405.53,438.54,404.40,422.31,390.39,392.26,401.03,402.79,423.25,419.61,422.49,416.66,421.11,417.37,413.41,419.60,437.01,424.54,424.34,405.67,419.04,415.95,423.66,426.86,434.98,428.84,424.62,423.47,419.01,415.96,410.94,406.12,402.04,410.75,426.14,410.82,398.79,398.23,396.15,393.33,397.79,392.68,398.55,400.53,400.66,407.69,395.65,395.25,400.74,393.86
2002-10-07 21:47:33.100000,L7,354.49,335.50,338.51,331.22,331.00,337.74,519.36,,,502.18,399.12,350.65,354.44,355.14,,,,,,,,,379.52,338.93,333.00,330.72,335.35,332.88,329.89,337.99,344.60,348.85,368.21,396.28,466.98,445.25,437.04,387.00,348.24,341.22,392.70,502.94,368.88,348.28,359.20,371.26,426.19,399.31,552.81,,,,,,,,,350.69,357.19,364.36,358.98,372.38,378.78,382.26,329.58,317.60,319.50,331.00,339.32,351.94,351.80,345.98,341.89,342.91,345.87,343.10,348.02,348.36,349.79,346.07,340.88,344.24,336.48,336.38,334.07,325.54,328.57,299.57,294.25,291.73,294.94,299.79,305.85,319.89,322.97,339.63,349.20,531.21,508.48,521.83,475.32,470.78,479.03,,495.36,427.50,397.72,374.34,359.20,364.78,365.59,369.27,375.11,497.53,422.80,,,474.38,480.87,530.01,522.58,533.53,304.52,456.90,399.23,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-23 21:47:39.211000,L7,364.09,362.46,352.14,352.54,344.22,344.90,355.84,362.77,356.71,354.56,362.09,362.97,358.69,365.17,369.08,364.52,365.23,358.13,346.55,349.98,348.04,350.02,385.19,344.94,346.72,348.28,347.83,355.50,400.74,362.77,348.98,346.90,346.07,341.75,344.16,343.40,356.25,371.99,386.36,349.35,363.46,351.74,353.98,357.31,353.61,353.79,386.86,410.51,413.60,396.26,408.17,411.38,420.17,345.93,346.60,359.77,351.93,365.54,362.33,366.87,373.22,371.48,372.86,355.99,355.39,354.72,356.55,363.62,367.54,377.03,387.30,368.84,358.41,370.36,354.30,364.66,353.20,364.89,359.72,358.88,366.71,357.21,355.49,360.69,357.81,362.24,362.55,364.49,360.82,365.00,373.49,352.24,349.20,351.16,354.36,365.63,361.63,363.25,366.44,368.40,367.88,375.65,393.52,391.03,375.05,397.79,412.01,401.72,394.93,395.39,407.63,438.66,431.57,410.18,404.74,402.13,383.12,378.65,386.52,385.85,390.81,397.04,391.80,385.09,398.67,394.54,413.94,416.73,419.32,426.07,422.93,413.33,403.20,399.61,399.55,392.61,401.95,403.16,399.66,412.23,386.37,404.36,399.32,390.50,381.14,388.64,380.78,382.61,399.08,392.15
2002-11-08 21:47:44.401000,L7,372.26,352.15,344.24,347.39,355.66,354.89,356.56,369.82,369.85,368.74,371.65,379.15,374.40,370.38,368.75,386.79,379.88,369.28,363.75,358.63,361.56,355.73,351.31,427.05,,,,,,,,,550.13,499.95,474.00,466.16,417.29,371.12,345.18,351.71,337.78,353.02,352.33,349.94,361.72,365.14,373.07,380.84,377.29,386.45,390.18,390.32,400.48,367.67,357.70,351.85,367.35,349.71,365.54,374.19,365.81,368.18,355.94,355.61,349.63,357.39,354.07,358.52,357.18,362.97,369.50,369.74,361.29,348.38,346.16,345.66,351.11,354.36,357.69,350.73,351.67,357.56,354.14,351.56,352.90,356.82,351.97,355.06,359.75,369.62,356.70,358.58,353.63,391.17,442.56,493.03,477.82,361.29,360.51,361.53,367.36,363.89,375.65,378.50,375.99,373.53,368.75,367.28,369.96,374.12,372.12,383.86,381.44,376.24,372.83,371.88,375.50,369.39,371.18,368.61,384.60,381.57,378.28,371.98,382.58,385.54,395.59,402.40,406.97,399.75,396.76,398.55,397.25,392.50,393.32,397.93,387.52,382.41,377.36,378.99,379.30,385.25,388.66,382.89,381.29,387.71,383.72,384.45,396.12,389.52
