dates,satname,nzd0482-0000,nzd0482-0001,nzd0482-0002,nzd0482-0003,nzd0482-0004,nzd0482-0005,nzd0482-0006,nzd0482-0007,nzd0482-0008,nzd0482-0009,nzd0482-0010,nzd0482-0011,nzd0482-0012,nzd0482-0013,nzd0482-0014,nzd0482-0015,nzd0482-0016,nzd0482-0017,nzd0482-0018,nzd0482-0019,nzd0482-0020,nzd0482-0021,nzd0482-0022,nzd0482-0023,nzd0482-0024,nzd0482-0025,nzd0482-0026,nzd0482-0027,nzd0482-0028,nzd0482-0029,nzd0482-0030,nzd0482-0031,nzd0482-0032,nzd0482-0033,nzd0482-0034,nzd0482-0035,nzd0482-0036,nzd0482-0037,nzd0482-0038,nzd0482-0039,nzd0482-0040,nzd0482-0041,nzd0482-0042,nzd0482-0043,nzd0482-0044,nzd0482-0045,nzd0482-0046,nzd0482-0047,nzd0482-0048,nzd0482-0049,nzd0482-0050,nzd0482-0051,nzd0482-0052,nzd0482-0053,nzd0482-0054,nzd0482-0055,nzd0482-0056,nzd0482-0057,nzd0482-0058,nzd0482-0059,nzd0482-0060,nzd0482-0061,nzd0482-0062,nzd0482-0063,nzd0482-0064,nzd0482-0065,nzd0482-0066,nzd0482-0067,nzd0482-0068,nzd0482-0069,nzd0482-0070,nzd0482-0071,nzd0482-0072,nzd0482-0073,nzd0482-0074,nzd0482-0075,nzd0482-0076,nzd0482-0077,nzd0482-0078,nzd0482-0079,nzd0482-0080,nzd0482-0081,nzd0482-0082,nzd0482-0083,nzd0482-0084,nzd0482-0085,nzd0482-0086,nzd0482-0087,nzd0482-0088,nzd0482-0089,nzd0482-0090,nzd0482-0091,nzd0482-0092,nzd0482-0093,nzd0482-0094,nzd0482-0095,nzd0482-0096,nzd0482-0097,nzd0482-0098,nzd0482-0099,nzd0482-0100,nzd0482-0101,nzd0482-0102,nzd0482-0103,nzd0482-0104,nzd0482-0105,nzd0482-0106,nzd0482-0107,nzd0482-0108,nzd0482-0109,nzd0482-0110,nzd0482-0111,nzd0482-0112,nzd0482-0113,nzd0482-0114,nzd0482-0115,nzd0482-0116,nzd0482-0117,nzd0482-0118,nzd0482-0119,nzd0482-0120,nzd0482-0121,nzd0482-0122,nzd0482-0123,nzd0482-0124,nzd0482-0125,nzd0482-0126,nzd0482-0127,nzd0482-0128,nzd0482-0129,nzd0482-0130,nzd0482-0131,nzd0482-0132,nzd0482-0133,nzd0482-0134,nzd0482-0135,nzd0482-0136,nzd0482-0137,nzd0482-0138,nzd0482-0139,nzd0482-0140,nzd0482-0141,nzd0482-0142,nzd0482-0143,nzd0482-0144,nzd0482-0145,nzd0482-0146,nzd0482-0147,nzd0482-0148,nzd0482-0149,nzd0482-0150
2022-06-14 22:14:46.889000,L8,,,,,,,,,,,284.34,292.66,307.52,329.13,327.67,322.92,316.71,323.31,317.92,317.31,317.08,319.85,314.81,325.31,316.32,304.88,303.53,300.26,303.21,311.08,319.73,297.00,296.39,319.63,290.67,306.81,297.65,307.88,298.66,298.08,276.98,308.97,306.50,302.72,260.30,314.37,316.93,319.73,310.28,301.57,319.90,319.53,323.35,321.62,323.43,319.68,313.07,316.85,324.67,319.11,320.02,315.02,308.01,310.70,315.95,321.75,320.88,325.14,320.41,331.56,326.60,328.21,333.53,332.03,328.50,331.52,340.37,339.55,332.82,329.51,338.78,333.75,343.06,342.28,344.16,307.67,345.88,338.02,345.40,341.66,350.02,347.61,357.19,362.88,369.62,362.82,361.61,366.88,372.95,372.26,369.95,369.55,367.92,379.36,390.15,367.85,367.03,345.66,288.14,360.72,363.10,358.86,359.32,383.19,387.54,389.95,382.31,371.71,381.26,375.26,385.69,377.32,366.29,374.41,370.62,402.08,375.88,363.91,382.00,391.18,372.89,370.73,374.91,376.30,382.56,380.61,375.56,368.82,367.72,364.86,371.95,366.69,370.40,374.18,367.03,369.43,367.72,355.40,382.99,373.31,371.48
2022-06-21 22:20:36.686000,L8,,,,,,284.81,245.87,283.90,278.51,281.29,288.61,283.73,288.54,301.81,303.72,298.99,292.68,292.32,293.44,284.59,289.14,291.00,288.59,287.10,284.48,273.06,270.43,272.90,276.27,283.44,282.92,279.87,278.53,282.36,131.55,208.34,234.38,230.36,279.02,246.84,,,,,,268.87,279.69,275.78,261.42,257.52,273.86,287.63,293.66,279.03,279.39,250.40,269.73,265.16,231.76,277.71,280.77,277.91,273.04,273.47,265.64,280.88,284.89,281.01,267.11,277.75,272.56,272.57,259.26,,184.88,253.42,265.42,,,,,,,,,,,220.59,170.34,264.02,223.56,244.74,300.78,300.77,309.67,298.76,292.30,286.17,291.68,291.40,283.40,,206.06,302.49,306.59,312.51,309.86,268.81,177.88,168.64,163.08,295.51,294.62,154.75,199.11,300.72,296.10,300.07,310.56,326.15,309.75,318.96,307.33,,211.62,304.53,304.55,286.76,206.74,,,,308.22,303.02,284.19,306.05,315.09,288.05,294.73,,,,,,,,,,,,
2022-06-30 22:14:27.385000,L8,403.21,376.73,396.80,404.84,430.36,380.46,382.09,350.06,437.74,422.69,418.51,465.58,445.01,433.29,420.92,395.36,375.66,405.06,405.43,391.47,428.74,452.17,444.59,438.10,425.09,403.78,371.24,366.73,420.18,426.62,398.27,418.37,450.69,402.47,488.53,409.54,414.67,385.38,367.86,374.68,364.26,364.79,382.73,387.73,380.47,471.67,462.19,461.72,397.38,419.05,418.17,455.34,476.69,467.74,471.98,467.13,455.33,459.53,440.25,495.27,503.25,457.57,507.69,498.49,508.25,441.91,441.47,494.93,487.98,514.68,506.54,439.34,454.38,427.14,499.19,511.24,388.64,510.30,487.52,481.50,448.16,447.37,498.54,499.17,466.54,446.03,452.60,432.18,506.00,,405.89,402.97,417.97,422.16,445.94,426.49,403.22,,,,,,,,438.40,431.80,442.25,444.31,456.65,,452.66,446.71,445.84,450.67,439.87,,,,443.60,442.12,446.64,446.02,453.15,459.25,476.23,,,,,,,,,,,,,523.41,509.94,527.23,507.38,509.75,481.79,507.99,497.88,484.47,471.29,436.06,474.01,445.89,406.92
2022-06-30 22:14:51.348000,L8,304.96,317.31,312.00,303.56,303.80,304.23,309.74,304.57,329.10,344.94,326.07,350.56,349.13,376.59,342.24,336.41,329.76,327.31,335.03,318.21,365.36,444.50,435.06,427.06,342.82,316.25,315.26,350.93,344.79,359.53,392.12,409.01,383.01,385.75,404.32,393.87,408.95,381.02,357.81,359.92,355.07,354.82,376.49,380.68,374.66,459.81,451.36,453.21,450.08,382.45,370.76,450.25,468.87,461.51,462.90,457.15,443.59,449.18,431.85,483.89,482.27,391.78,394.79,489.82,502.38,431.43,426.08,489.00,481.88,506.24,494.24,432.77,448.69,416.07,427.79,502.06,523.29,493.33,453.28,459.44,439.68,437.26,432.21,438.28,453.85,436.90,442.83,420.95,458.50,519.00,478.38,478.53,502.74,475.86,489.93,506.87,483.68,518.98,485.14,495.25,477.39,467.85,472.07,489.52,467.06,503.13,522.56,469.97,480.08,492.23,501.11,478.34,497.14,511.60,514.74,518.41,468.94,506.45,498.24,497.09,490.96,497.03,514.60,507.85,517.60,490.61,517.67,516.06,514.47,489.96,482.65,479.99,481.00,509.81,513.54,500.75,491.62,505.09,499.63,416.85,414.62,412.79,409.28,409.72,417.43,416.83,402.16,398.28,411.14,393.38,397.56
2022-07-15 22:20:12.412000,L9,302.19,312.80,295.25,276.11,307.37,301.62,307.26,322.78,300.15,313.79,313.75,315.92,323.94,334.60,332.64,328.41,323.31,322.71,319.75,313.95,315.90,316.90,321.48,320.05,318.63,304.69,307.47,302.47,306.13,314.53,330.37,293.95,297.24,327.05,292.42,290.91,284.18,318.10,317.39,312.51,274.11,314.21,315.81,310.86,268.05,310.52,310.95,304.94,299.04,296.35,311.15,318.22,314.98,315.09,300.01,304.38,306.80,291.60,293.96,333.99,331.20,329.66,313.14,327.33,311.18,322.29,326.13,324.66,320.56,316.99,310.02,321.56,311.91,315.38,318.33,325.60,329.50,339.28,461.54,458.77,456.84,444.64,341.52,341.66,344.86,334.91,329.56,335.18,337.39,286.26,337.00,345.04,352.01,492.92,501.43,487.74,481.95,357.45,362.21,355.81,370.65,362.21,300.90,362.75,373.34,373.50,361.71,338.02,321.13,360.86,362.35,360.02,357.12,363.40,368.23,360.82,370.76,365.89,371.44,368.60,371.83,366.26,363.47,371.00,363.61,355.13,368.86,329.68,329.21,375.26,371.03,371.95,370.86,364.41,368.73,369.62,365.75,352.91,362.47,352.28,365.74,356.73,364.72,365.92,358.26,359.47,352.30,343.53,379.25,358.88,369.35
2022-07-23 22:20:43.638000,L8,,,,,,279.59,238.39,281.42,277.07,286.91,294.75,288.01,293.40,308.69,307.08,300.79,300.38,297.37,292.93,284.87,289.32,294.90,291.79,287.34,292.25,280.42,279.44,275.23,277.33,282.51,283.42,276.17,273.00,285.09,129.98,211.85,235.63,225.90,281.74,276.48,176.26,257.58,283.28,277.17,,185.27,282.48,273.98,267.20,,266.99,280.46,278.57,274.77,271.52,248.68,269.50,133.14,220.23,252.18,176.89,275.50,270.11,268.86,257.71,280.48,283.93,278.84,266.15,273.62,265.75,282.57,261.10,,,266.96,263.69,,,,292.21,241.43,242.55,,,,,211.28,270.81,260.34,221.41,292.32,298.25,298.51,247.83,273.06,286.86,285.27,254.41,264.24,,,143.67,169.66,169.34,180.79,199.35,273.58,178.57,215.06,281.39,292.18,294.27,215.62,,297.89,294.92,300.43,309.49,312.87,311.71,315.02,305.62,192.25,201.49,269.61,196.99,275.77,,,,,,,273.65,305.41,268.24,195.37,271.73,297.63,301.03,308.23,307.92,309.45,309.69,311.97,311.92,301.47,331.15,319.71,322.10
2022-07-31 22:20:27.317000,L9,,,,,,,,,,,,,,429.39,424.42,413.13,404.51,411.14,413.53,390.67,424.47,414.65,400.31,386.23,411.34,381.34,366.59,411.22,388.18,403.26,419.01,399.37,403.92,399.37,397.51,390.76,379.59,373.18,381.59,380.81,373.72,380.94,382.11,374.57,377.71,382.81,388.40,361.63,351.09,362.79,361.72,380.91,360.76,412.30,417.95,404.36,419.16,438.12,393.20,384.30,441.29,435.86,416.95,421.61,404.60,404.70,416.18,425.19,437.03,418.26,413.16,394.69,391.52,382.69,389.74,416.42,450.32,453.33,400.14,403.50,395.72,427.17,393.12,425.17,432.21,426.22,453.49,428.38,430.56,454.77,461.96,451.82,423.74,428.80,437.68,480.35,457.57,434.71,447.30,435.62,456.90,461.80,457.10,472.13,455.27,451.00,459.18,466.88,467.74,466.19,456.76,449.07,435.64,481.48,485.26,449.53,438.11,440.49,444.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08 22:20:52.917000,L8,256.31,281.14,249.60,246.33,199.38,281.59,279.29,280.55,280.76,291.10,,,291.26,304.18,303.77,299.19,296.35,293.78,291.62,284.30,287.05,292.90,292.48,289.11,284.29,276.09,274.43,275.00,277.06,282.34,281.33,277.43,278.82,285.77,183.77,225.39,232.09,231.85,279.09,276.53,215.84,207.78,268.23,254.40,,209.90,281.08,277.90,271.19,258.38,273.29,284.65,282.12,281.38,276.53,252.16,268.27,262.85,231.06,280.46,281.24,278.97,272.61,278.62,267.13,281.19,279.12,278.28,256.49,275.91,272.35,277.58,264.74,261.01,,265.75,233.48,,,283.63,294.12,254.67,287.89,261.65,187.84,247.95,276.47,281.35,285.46,260.06,229.56,289.69,298.98,294.89,307.42,298.89,294.61,286.18,281.37,285.04,273.76,245.54,235.27,303.98,309.15,317.01,313.84,272.06,184.29,295.46,290.73,292.66,292.11,264.76,216.91,298.89,294.35,300.15,307.31,309.75,310.42,315.61,304.93,253.58,260.69,303.42,304.81,291.39,283.36,,,,,207.43,276.05,256.18,,,,,,,,,,,,,,,
2022-08-09 22:14:22.241000,L9,298.40,308.01,320.63,313.45,302.15,302.27,300.15,300.35,307.26,311.31,309.75,300.03,321.37,332.16,335.84,330.83,329.14,317.78,330.14,322.33,324.84,319.84,384.93,391.77,406.58,398.78,385.48,377.25,409.16,413.25,381.40,303.11,376.86,387.56,380.50,361.49,377.30,363.31,367.48,360.60,363.80,375.91,377.95,378.55,365.25,381.03,333.76,385.23,410.12,396.16,372.29,364.16,333.80,311.57,305.35,308.19,314.67,310.31,322.67,320.96,324.94,324.94,337.29,316.69,325.53,319.47,315.53,316.23,314.09,315.10,309.98,314.29,310.19,309.68,310.14,319.21,326.33,323.29,321.53,331.41,335.95,332.89,331.56,334.16,338.79,320.80,334.82,331.75,341.08,328.00,339.00,332.79,341.33,343.00,350.37,347.92,343.84,348.07,351.00,352.22,351.85,350.57,348.80,360.06,361.88,361.60,359.49,355.49,356.30,363.26,366.34,357.99,359.30,362.58,365.06,358.25,359.69,354.81,366.01,363.77,368.71,365.60,360.83,366.02,366.52,370.74,373.23,384.24,384.98,376.51,377.75,373.85,368.33,378.70,377.03,376.35,372.19,363.73,367.05,360.05,363.96,366.92,365.41,371.76,371.25,369.53,366.77,370.13,383.70,364.02,370.27
2022-08-09 22:14:46.212000,L9,297.69,307.55,320.25,312.94,301.23,301.85,299.75,299.81,306.77,310.52,309.32,299.59,321.31,331.62,335.56,330.63,327.97,317.74,329.65,322.08,390.94,410.01,384.83,391.22,406.60,397.66,385.07,376.76,409.19,412.47,425.17,302.73,376.61,387.03,379.88,361.26,377.01,319.97,331.44,360.26,362.92,375.47,377.70,378.29,333.45,380.57,383.08,320.21,409.92,339.07,417.89,364.66,333.42,311.16,305.10,307.62,313.25,310.07,322.28,320.81,324.93,325.67,341.75,316.38,324.96,318.43,315.03,316.03,313.74,314.92,309.82,314.19,310.08,309.39,309.94,319.22,326.00,323.09,320.94,331.44,335.53,332.64,331.09,333.41,338.69,320.36,334.89,331.59,340.88,327.80,338.89,332.63,341.13,343.04,350.35,347.56,343.78,348.03,350.87,352.08,351.77,350.56,348.63,360.01,361.77,361.58,359.45,355.52,356.35,363.27,366.27,357.86,359.22,362.56,365.02,358.18,359.71,354.95,366.05,363.86,369.22,365.47,360.94,366.10,366.63,371.13,372.72,384.37,385.09,376.70,377.81,374.15,368.64,378.85,377.14,376.64,372.54,363.83,367.38,360.27,364.30,367.20,365.78,372.13,371.55,369.81,367.09,370.79,384.05,365.70,370.92
2022-08-25 22:14:50.743000,L9,315.23,329.45,343.27,348.91,310.87,313.20,314.38,337.96,319.22,328.49,318.85,308.79,332.29,345.57,346.94,417.67,348.62,399.17,332.11,320.19,330.66,330.09,333.86,323.83,328.32,376.14,339.60,379.85,381.69,388.86,395.77,385.88,386.75,380.52,382.42,363.84,377.42,358.06,378.03,365.03,367.10,377.86,377.77,389.35,381.34,390.01,367.69,391.30,380.53,381.30,395.87,405.09,409.60,413.87,334.75,340.57,335.34,333.07,331.39,361.85,347.26,351.26,369.34,380.99,378.38,330.62,324.02,329.85,331.31,336.31,325.64,334.50,325.14,335.20,333.38,336.39,340.72,337.83,342.80,341.71,341.94,340.98,347.82,355.17,350.95,344.96,346.18,341.96,353.22,348.26,360.90,356.21,362.30,359.92,369.45,367.53,364.75,372.41,375.45,377.22,379.24,375.34,376.12,385.72,389.26,385.63,388.47,379.64,390.58,392.67,394.82,388.55,388.69,385.25,391.71,386.43,386.42,385.46,390.61,385.19,389.95,384.52,386.86,389.32,396.12,399.88,399.64,413.83,406.31,400.62,400.86,399.88,403.37,408.12,413.30,412.43,406.24,397.65,403.78,395.42,410.52,416.89,420.32,415.60,416.39,426.62,439.17,411.62,405.86,381.38,385.11
2022-09-10 22:14:27.430000,L9,443.73,315.07,322.65,314.54,307.27,301.30,301.00,306.52,308.04,318.05,301.70,295.06,324.06,340.65,337.52,332.92,328.20,327.81,324.48,320.86,324.65,332.94,325.96,329.80,328.31,303.88,312.31,312.00,303.89,310.58,326.07,293.03,294.16,301.25,286.54,248.98,293.44,299.84,295.65,293.76,281.60,312.17,309.36,310.80,264.81,314.62,319.62,311.37,307.40,296.30,314.30,322.33,321.70,317.20,322.63,313.99,319.73,286.75,300.66,305.05,322.89,327.51,290.67,315.06,315.06,318.19,328.26,322.33,315.55,331.65,314.79,320.85,320.32,306.76,308.40,325.86,306.37,311.55,282.10,299.89,303.28,284.27,294.08,338.49,346.46,294.66,308.25,337.70,341.04,322.86,307.47,336.11,340.61,344.97,350.24,343.66,339.71,345.71,350.48,348.15,348.78,326.75,340.43,348.95,359.00,356.68,362.28,356.42,253.22,348.45,351.25,315.37,312.10,292.96,299.53,351.54,357.14,350.41,365.43,357.78,356.10,352.49,349.58,355.28,350.09,353.02,346.51,318.11,321.36,364.28,362.82,362.02,354.80,358.59,365.21,366.19,350.26,342.85,354.82,341.53,346.78,351.14,345.82,356.17,349.46,394.18,342.78,336.28,362.01,342.64,355.24
2022-09-10 22:14:51.402000,L9,443.37,314.79,322.29,313.93,306.73,300.89,300.62,305.95,307.76,317.78,301.31,294.94,323.73,340.32,337.05,332.67,327.97,327.44,324.18,320.58,324.33,332.79,325.47,329.47,328.05,303.30,312.11,311.74,303.55,310.29,325.98,292.87,294.05,300.99,286.38,248.99,292.84,299.80,295.32,293.59,281.26,312.04,309.13,310.41,264.53,314.36,319.47,311.11,307.22,296.24,314.09,322.12,321.47,316.99,322.56,313.66,319.55,286.00,300.76,304.98,322.91,327.58,290.53,314.96,314.94,318.28,327.95,322.19,315.38,331.56,314.69,320.69,320.40,306.68,308.29,325.46,306.34,311.38,282.13,299.81,303.45,284.03,294.30,338.41,346.37,294.30,307.46,337.68,340.80,322.90,307.42,336.02,340.68,344.78,350.14,343.58,339.64,345.58,350.55,348.16,348.70,326.59,340.46,349.05,359.06,356.68,362.21,356.40,253.83,348.57,351.14,315.28,312.14,292.89,299.57,351.49,357.22,350.43,365.27,357.67,356.32,352.57,349.79,355.48,350.21,353.10,346.71,317.76,321.67,364.55,362.95,362.15,354.98,358.67,365.58,366.27,350.27,342.85,355.13,341.82,346.97,351.40,345.97,356.25,349.67,395.42,342.67,337.03,362.39,342.94,355.52
2022-09-17 22:20:42.358000,L9,285.03,283.63,264.32,312.54,286.84,297.65,292.48,290.57,296.37,202.97,,,,,198.28,186.44,188.85,138.97,162.23,186.66,,,,,,,,,,,,,,,,,,,,,,,,,,,240.07,253.46,,,,,,,,,293.13,295.07,196.27,205.39,,238.70,238.87,257.74,278.58,280.87,307.17,265.73,142.42,503.21,499.75,,270.86,277.18,289.91,284.24,,,,,,310.72,302.70,300.38,306.68,266.36,231.13,241.50,282.87,251.96,181.72,189.92,193.83,188.25,142.48,323.32,316.78,321.12,327.47,331.31,333.39,333.90,323.91,328.02,343.49,340.16,341.24,293.53,269.96,340.31,341.05,338.05,329.23,338.84,334.58,334.43,334.35,331.85,336.82,333.94,343.98,339.51,340.21,342.13,345.65,346.48,347.89,321.46,325.50,349.02,347.61,351.99,353.26,356.98,350.52,330.07,332.65,304.58,312.35,337.46,323.53,337.86,341.78,342.37,328.55,337.69,336.37,330.81,354.17,337.84,
2022-10-19 22:20:50.787000,L9,327.65,336.99,370.38,345.08,332.14,327.24,338.39,338.20,330.33,342.56,350.10,347.28,345.71,388.69,360.63,372.71,338.59,386.31,367.21,363.85,338.21,353.82,352.54,345.32,342.64,339.27,350.73,336.56,326.78,340.81,341.21,352.09,339.79,362.25,403.91,389.46,344.02,335.48,346.23,353.14,335.73,345.37,376.44,373.06,354.31,373.77,355.76,351.29,344.69,336.43,340.76,354.48,353.44,342.09,354.17,349.19,368.52,361.05,353.43,364.56,371.60,370.48,359.93,359.99,347.23,364.40,357.41,376.38,374.83,382.91,360.32,371.68,357.42,353.29,369.20,366.97,361.65,369.36,357.03,387.63,389.94,381.64,382.49,363.15,369.42,411.92,404.96,366.03,384.03,389.78,421.76,369.17,396.04,411.87,425.40,412.36,415.98,440.12,426.19,437.25,436.06,410.91,401.75,416.78,416.13,414.68,428.11,414.45,444.38,435.14,429.01,403.73,447.93,421.55,419.02,422.52,432.34,433.33,448.12,430.98,443.24,424.41,430.87,415.81,421.86,425.33,479.41,469.81,462.65,466.88,422.35,438.24,452.54,449.70,452.17,455.81,434.67,428.01,444.50,452.21,436.50,408.12,449.43,,,,,,,,
2022-10-20 22:14:47.483000,L8,,296.91,307.26,305.55,289.78,289.08,285.31,287.88,288.50,301.96,295.79,284.15,301.48,319.76,318.58,309.04,307.65,300.89,300.55,296.03,300.91,309.59,310.10,307.75,213.54,251.41,313.69,364.04,287.31,302.99,302.56,288.27,299.32,,,,,,,299.00,244.64,290.80,295.92,305.74,288.10,289.20,291.04,294.57,324.38,365.43,352.96,356.97,300.73,294.45,293.40,280.91,274.35,301.76,296.14,297.75,291.36,299.03,275.93,277.14,272.75,289.33,291.55,283.42,287.31,282.50,282.79,286.64,274.16,281.70,287.89,281.75,279.25,278.99,300.24,309.18,307.60,306.37,302.78,301.69,307.71,294.16,298.68,294.96,303.26,296.92,295.36,315.30,317.31,318.37,328.75,327.92,320.84,326.16,324.99,330.83,333.59,324.88,323.20,338.72,346.55,342.03,339.82,294.95,263.14,333.83,339.10,334.33,325.51,333.75,335.30,341.18,337.99,338.28,338.87,331.63,337.75,334.56,336.74,350.23,351.08,357.32,409.05,337.80,341.74,317.16,281.43,395.17,386.69,354.43,197.93,164.47,422.57,365.31,310.18,221.39,,,,,,,,,,,
2022-11-04 22:20:48.217000,L9,352.93,454.32,,,,,,478.13,486.00,479.54,470.13,471.60,509.28,398.03,408.97,402.47,396.71,417.93,405.83,395.55,365.37,408.36,393.80,377.00,338.20,356.37,345.22,371.89,351.75,380.37,367.72,381.79,375.25,365.97,367.08,357.56,352.32,352.07,372.26,351.30,349.78,359.83,375.68,357.94,361.14,372.36,368.36,361.70,337.78,330.41,337.48,380.29,388.60,412.77,459.58,438.83,384.74,372.35,397.73,374.70,379.92,360.81,353.61,346.50,352.59,362.46,361.57,377.93,356.55,395.47,391.42,365.14,370.03,364.94,386.72,377.83,383.44,394.14,424.73,396.19,387.66,372.98,361.02,399.86,404.94,407.49,409.96,400.74,378.15,385.47,408.88,403.47,445.18,430.38,418.01,396.65,397.55,423.93,443.80,412.29,418.48,417.80,443.58,380.34,385.71,387.88,398.68,390.80,389.25,386.76,393.40,375.43,373.18,404.71,394.66,449.15,436.92,431.27,431.86,416.12,418.85,420.67,418.66,423.69,420.61,426.85,428.91,440.41,380.37,391.23,387.78,383.18,378.59,387.79,388.69,389.87,380.31,368.59,373.08,377.21,374.16,377.32,376.21,376.38,436.49,441.56,430.22,413.84,414.60,381.55,381.00
2022-11-21 22:14:44.924000,L8,270.84,293.39,307.60,304.87,287.51,284.35,290.22,290.43,278.06,283.38,292.82,284.64,295.64,306.74,312.66,307.75,299.49,299.67,301.85,298.07,298.32,298.48,296.97,291.05,283.56,274.86,225.02,249.59,273.35,267.20,271.09,275.54,283.72,288.12,281.68,268.45,282.63,267.94,290.99,284.40,287.69,298.76,298.39,293.04,264.77,296.92,303.94,298.37,289.96,289.37,295.55,308.12,311.25,295.25,294.94,290.43,272.57,284.17,289.38,296.54,295.57,299.93,292.21,290.08,284.81,297.86,300.37,302.80,294.74,296.46,290.01,290.97,292.77,279.94,292.49,290.98,293.00,307.50,316.11,314.14,328.24,313.41,314.54,389.89,362.74,386.02,405.23,321.56,431.50,391.77,479.63,479.52,363.68,352.04,359.94,342.59,336.44,331.31,341.33,330.10,333.96,311.52,312.60,319.35,328.92,318.75,333.11,258.56,259.16,323.90,334.25,330.28,314.64,323.70,317.44,319.07,316.53,340.93,310.38,313.56,323.48,335.52,326.16,327.14,322.28,331.16,331.68,319.79,327.00,340.70,322.97,319.94,324.53,327.04,324.28,322.62,318.52,302.50,310.14,316.78,318.30,321.51,320.63,322.43,323.27,339.24,333.74,322.20,356.23,337.61,348.27
2022-12-30 22:20:48.504000,L8,227.37,183.69,225.49,224.73,231.63,252.21,262.12,260.03,289.98,292.01,291.69,291.49,296.19,263.17,,,,,,,,299.48,263.48,258.14,242.39,229.16,229.01,200.00,,,,,,,,,,,,,,,,,,,,,,272.22,277.55,285.99,287.65,201.76,,,,,,,,212.98,143.10,277.28,,,,,,,291.14,245.74,257.33,284.13,282.90,228.88,247.35,272.12,275.60,,,,,,,,,,,,,,,,,,,,,,,301.17,318.44,322.39,311.17,317.44,334.52,293.80,284.72,336.25,343.95,334.11,328.51,334.25,334.87,323.25,314.97,336.81,344.39,343.78,345.80,342.21,314.55,276.33,319.03,324.82,324.21,317.60,325.89,325.98,321.63,319.66,322.41,325.01,325.00,323.38,319.77,304.29,313.28,316.81,319.35,324.99,322.75,322.74,323.49,330.42,338.57,329.05,359.50,338.97,345.57
2023-01-07 22:20:50.493000,L9,447.14,334.02,378.24,360.22,351.47,334.38,334.02,335.40,333.27,336.65,339.31,333.01,336.86,350.15,348.64,344.74,338.09,339.21,335.50,323.43,328.17,335.08,335.01,332.08,327.68,320.06,320.08,322.44,445.70,465.34,482.97,473.56,479.43,475.84,481.17,379.73,376.64,350.17,455.20,462.10,442.73,455.04,461.73,459.47,323.56,467.24,455.99,476.14,474.99,452.31,477.80,505.42,490.13,486.12,502.58,507.52,468.32,482.39,519.47,348.35,508.51,505.40,470.61,477.39,502.49,487.43,488.66,336.01,338.64,345.25,340.56,340.21,331.78,338.90,340.81,350.96,513.63,499.34,495.27,444.17,490.22,498.34,476.07,511.74,512.66,356.25,365.11,358.18,361.38,357.66,370.32,367.32,375.16,379.06,387.49,386.95,388.27,389.78,392.49,387.04,396.56,396.18,389.15,398.85,402.21,400.73,404.21,399.70,401.47,401.62,402.22,399.52,400.89,404.66,413.37,408.60,409.30,400.82,427.62,413.04,427.08,421.61,426.20,435.70,424.01,424.42,427.86,450.24,519.08,508.32,514.71,441.89,435.65,435.46,436.32,437.79,425.26,422.24,424.76,417.61,414.81,416.75,416.40,421.15,427.09,426.38,418.63,418.17,427.67,408.29,395.85
2023-01-08 22:14:36.179000,L8,449.82,337.50,379.87,391.77,359.16,343.34,341.87,343.79,345.97,355.03,352.91,346.08,348.12,357.82,356.78,352.46,346.20,349.04,343.96,341.83,341.62,340.68,341.80,337.24,334.22,328.23,325.67,324.36,326.76,337.53,359.98,371.90,396.30,377.97,392.56,383.51,380.13,377.71,382.28,385.69,385.00,385.32,385.91,397.09,331.29,341.03,345.59,332.52,332.58,328.90,340.55,333.55,335.29,334.55,342.45,342.22,341.53,349.48,346.76,357.35,352.83,349.80,343.96,337.35,335.22,340.67,339.84,339.17,344.57,345.82,342.60,343.81,346.68,349.15,349.63,357.01,366.77,358.24,346.50,354.58,363.93,376.65,393.01,399.05,408.83,425.25,434.38,419.02,434.26,443.71,455.12,421.72,464.73,471.72,430.52,474.98,464.05,469.56,448.14,497.18,498.25,489.26,489.76,500.13,500.43,503.09,506.81,503.87,508.69,508.62,517.61,402.28,403.13,414.54,415.19,411.73,413.21,400.41,403.60,407.47,412.67,409.05,409.70,413.60,415.54,420.55,425.49,432.40,428.57,423.48,420.12,423.52,424.95,429.66,436.09,433.54,426.46,420.36,427.99,422.54,426.71,426.09,427.86,432.67,441.16,,,,,,
