dates,satname,nzd0239-0000,nzd0239-0001,nzd0239-0002,nzd0239-0003,nzd0239-0004,nzd0239-0005,nzd0239-0006,nzd0239-0007,nzd0239-0008,nzd0239-0009,nzd0239-0010,nzd0239-0011,nzd0239-0012,nzd0239-0013,nzd0239-0014,nzd0239-0015,nzd0239-0016,nzd0239-0017,nzd0239-0023,nzd0239-0024,nzd0239-0025,nzd0239-0026,nzd0239-0027,nzd0239-0028,nzd0239-0029,nzd0239-0030,nzd0239-0031,nzd0239-0032,nzd0239-0033,nzd0239-0034,nzd0239-0035,nzd0239-0036,nzd0239-0041,nzd0239-0042,nzd0239-0043,nzd0239-0044,nzd0239-0049,nzd0239-0050,nzd0239-0051,nzd0239-0052,nzd0239-0053,nzd0239-0054,nzd0239-0055,nzd0239-0056,nzd0239-0057,nzd0239-0058,nzd0239-0059,nzd0239-0060,nzd0239-0061,nzd0239-0062,nzd0239-0065,nzd0239-0066,nzd0239-0067,nzd0239-0068,nzd0239-0069,nzd0239-0070,nzd0239-0071,nzd0239-0073,nzd0239-0074,nzd0239-0075,nzd0239-0078,nzd0239-0079,nzd0239-0080,nzd0239-0081,nzd0239-0082,nzd0239-0083,nzd0239-0084,nzd0239-0085,nzd0239-0086,nzd0239-0092,nzd0239-0093,nzd0239-0094,nzd0239-0095,nzd0239-0096,nzd0239-0097,nzd0239-0098,nzd0239-0099,nzd0239-0100,nzd0239-0101,nzd0239-0102,nzd0239-0103,nzd0239-0104,nzd0239-0105,nzd0239-0106,nzd0239-0113,nzd0239-0114,nzd0239-0115,nzd0239-0117,nzd0239-0118,nzd0239-0119,nzd0239-0120,nzd0239-0121,nzd0239-0124,nzd0239-0125,nzd0239-0126,nzd0239-0127,nzd0239-0128,nzd0239-0129,nzd0239-0130,nzd0239-0131,nzd0239-0132,nzd0239-0133,nzd0239-0134,nzd0239-0135,nzd0239-0136,nzd0239-0137,nzd0239-0018,nzd0239-0019,nzd0239-0020,nzd0239-0021,nzd0239-0022,nzd0239-0037,nzd0239-0038,nzd0239-0039,nzd0239-0040,nzd0239-0045,nzd0239-0046,nzd0239-0047,nzd0239-0048,nzd0239-0063,nzd0239-0064,nzd0239-0072,nzd0239-0076,nzd0239-0077,nzd0239-0087,nzd0239-0088,nzd0239-0089,nzd0239-0090,nzd0239-0091,nzd0239-0107,nzd0239-0108,nzd0239-0109,nzd0239-0110,nzd0239-0111,nzd0239-0112,nzd0239-0116,nzd0239-0122,nzd0239-0123,nzd0239-0138,nzd0239-0139,nzd0239-0140
2023-06-03 21:59:11.700000,L8,230.98,191.24,158.41,257.22,272.20,291.37,302.37,298.65,299.50,274.51,298.10,300.40,303.24,293.47,176.61,257.41,274.23,,275.72,276.54,277.51,278.38,275.59,273.10,280.57,272.52,264.71,236.44,247.80,,,,280.68,272.51,241.16,194.49,281.48,282.06,280.04,283.80,280.84,282.29,287.02,291.86,244.13,233.05,298.12,300.96,300.88,267.77,305.84,302.09,270.56,299.63,297.78,285.95,,,,,,,,,,293.18,290.76,292.31,293.86,292.62,294.25,299.43,284.30,297.28,292.84,298.83,300.62,299.91,302.24,302.09,303.32,304.50,248.72,261.64,218.81,204.98,224.43,265.67,277.54,283.08,300.67,309.35,313.25,311.60,313.41,310.06,306.27,303.75,301.65,293.55,275.16,284.64,274.09,269.25,230.94,175.01,264.63,279.01,257.31,,276.83,,,,282.92,186.16,254.16,263.10,275.27,302.00,308.54,,,,293.07,294.78,289.84,304.03,295.39,253.50,256.86,304.02,280.82,263.10,216.50,213.57,313.62,313.23,,,
2023-06-11 21:59:13.590000,L9,,,165.07,256.93,276.79,296.76,307.43,300.96,300.95,296.07,302.15,307.59,309.60,305.22,176.93,268.09,278.50,290.62,283.63,282.11,282.63,279.95,281.93,280.88,286.72,277.32,269.65,241.40,253.27,280.11,252.57,,286.17,278.57,250.10,198.17,285.93,285.66,286.83,286.81,286.61,287.29,291.48,297.00,291.01,293.97,305.29,305.89,215.91,309.37,312.98,309.66,306.37,307.00,302.87,296.95,299.43,255.34,297.74,293.68,293.77,246.45,294.96,295.61,292.00,297.83,298.22,297.66,298.76,300.42,299.95,304.06,290.13,303.12,301.89,306.30,210.52,228.29,226.14,307.67,307.62,309.88,312.67,302.05,231.53,215.12,231.73,273.29,283.56,295.36,309.45,315.56,317.93,317.36,316.35,316.58,316.11,315.71,309.45,306.13,287.07,291.42,280.43,276.29,238.51,182.83,219.82,285.53,268.46,256.37,281.31,,,,286.08,180.76,258.70,270.14,278.45,311.28,312.85,298.75,,,297.66,302.80,300.38,305.43,302.18,313.60,313.26,309.52,292.27,269.70,224.72,221.10,320.60,316.35,,,
2023-06-19 21:59:19.477000,L8,,,231.57,271.52,282.85,304.29,313.46,308.30,304.00,299.98,313.09,313.39,243.50,272.45,236.38,276.04,280.27,226.09,286.83,285.28,286.23,285.98,283.24,283.25,288.49,281.93,276.14,247.19,175.86,265.31,248.64,225.77,280.72,225.15,,,281.26,283.35,287.34,285.84,284.16,285.39,281.27,280.22,275.96,283.06,295.29,294.71,302.54,310.39,310.32,306.74,304.51,305.65,307.98,301.15,301.77,293.94,294.31,295.97,296.60,290.53,292.34,294.41,292.67,296.61,296.46,296.69,296.79,300.04,300.61,306.61,294.53,304.05,301.33,305.90,305.93,304.39,305.28,306.68,306.10,308.48,310.79,303.79,234.47,214.49,231.03,272.85,284.80,295.00,307.89,313.72,317.76,315.35,315.47,314.49,312.71,309.06,306.89,303.36,288.02,289.32,280.97,273.81,237.07,185.18,219.55,256.16,224.49,230.83,245.18,282.59,195.50,,273.92,,258.86,270.06,274.17,301.80,311.79,299.56,293.34,291.60,294.50,298.91,299.81,307.67,302.60,314.86,312.43,311.16,298.18,269.47,228.41,218.54,316.85,316.19,,,
2023-06-27 21:59:14.407000,L9,361.21,370.07,387.70,405.51,443.20,539.84,541.42,526.73,488.23,483.12,494.19,,,,,,,,,543.76,481.93,447.37,445.45,432.06,447.72,463.59,454.14,379.71,399.08,537.05,487.45,448.03,460.19,523.21,463.42,469.88,511.54,432.53,412.94,443.38,444.39,450.39,498.49,423.94,385.94,461.70,415.28,522.00,419.36,419.12,401.61,427.07,427.68,469.52,431.31,439.54,471.67,462.95,450.19,467.71,413.22,420.94,426.21,411.97,419.24,471.84,417.05,407.49,405.84,421.38,489.07,482.41,472.47,540.42,460.92,480.34,421.83,417.73,409.47,456.73,455.22,405.61,508.16,482.24,400.57,441.59,443.94,448.77,465.70,431.09,397.46,444.86,424.05,488.19,495.99,489.56,513.98,517.26,488.25,506.43,509.74,553.40,553.96,515.38,496.00,450.94,,,,,,547.06,541.59,536.21,474.04,454.07,420.92,452.29,393.48,413.87,415.15,456.77,427.34,404.71,428.25,418.00,388.95,408.69,413.39,408.03,418.66,480.95,459.84,446.65,403.18,472.15,465.81,450.59,392.60,372.93,327.95
2023-07-05 21:59:30.960000,L8,,,162.09,253.36,276.19,292.33,303.77,298.63,300.58,293.81,297.79,306.67,303.41,299.45,175.06,267.78,279.93,228.90,282.75,277.10,279.52,212.25,254.73,236.42,231.98,275.29,265.74,237.88,252.82,,,,282.97,275.64,247.55,197.54,283.29,282.10,281.21,283.92,281.96,286.24,287.21,292.95,286.91,288.11,298.10,302.00,301.94,307.74,306.12,304.27,302.64,301.31,299.06,296.18,293.96,293.49,259.11,290.68,291.95,289.73,291.04,291.59,285.53,295.73,293.15,292.89,293.92,296.11,295.60,299.87,288.94,300.16,298.80,303.12,303.03,301.89,302.21,303.28,302.69,307.09,310.00,298.41,221.88,213.14,228.69,266.93,282.44,285.53,298.21,312.27,316.05,316.46,313.85,315.63,315.73,309.74,306.38,304.92,284.16,287.83,279.24,272.75,235.56,180.76,223.51,257.54,225.47,257.24,278.27,,,,283.74,,257.56,267.00,276.37,304.99,307.35,295.74,,,293.88,297.43,291.37,303.00,297.60,311.60,308.58,304.25,288.99,267.70,221.59,217.20,316.08,314.60,,,
2023-07-21 21:59:34.263000,L8,,,,,,248.38,216.47,284.14,210.16,212.89,273.66,170.23,180.59,182.91,,,,,,,,,,,,,,,,,,,,,,,206.63,279.44,274.30,279.84,275.50,239.80,282.60,288.20,281.48,284.77,296.16,301.98,301.04,260.31,307.02,310.33,304.66,308.51,303.58,294.61,294.29,291.35,295.25,292.16,293.91,289.28,225.27,199.86,254.25,230.64,296.29,295.61,295.16,296.41,297.62,304.54,289.51,302.78,300.08,303.27,303.74,301.43,302.38,304.12,303.85,305.38,307.91,292.99,238.81,210.58,227.50,267.17,278.81,284.28,304.78,309.14,314.84,315.14,312.49,314.56,313.30,307.71,306.17,304.34,289.45,288.10,278.80,270.67,231.18,177.54,,,,,,,,,,,244.72,254.07,271.70,305.97,307.10,297.08,,,297.25,298.89,292.18,306.65,298.43,312.24,310.21,305.61,288.63,267.53,224.46,217.82,315.17,315.25,,,
2023-07-29 21:59:31.367000,L9,283.78,281.47,284.04,306.03,326.71,348.64,350.06,352.07,348.03,351.28,349.37,349.99,350.15,347.87,351.59,319.83,299.66,329.30,316.40,311.42,312.11,308.29,306.96,309.77,308.72,310.88,306.87,314.06,275.13,308.28,313.11,311.68,307.24,306.05,300.25,281.29,305.01,304.86,308.20,306.54,305.74,309.99,312.02,312.57,316.87,316.46,320.00,323.16,324.17,330.14,333.06,328.48,326.35,325.16,324.57,321.58,324.50,320.84,319.29,320.23,318.36,319.04,316.90,319.00,318.41,319.21,317.79,314.50,314.08,320.97,323.16,326.56,324.80,324.30,323.14,325.59,325.66,323.59,326.09,329.00,330.19,334.34,334.33,334.80,281.97,236.83,274.22,315.17,315.28,322.10,325.93,334.54,338.44,339.33,330.32,332.41,340.67,331.61,351.00,341.29,333.52,325.85,310.25,308.95,263.07,218.71,336.69,324.62,310.00,306.05,309.20,314.43,319.10,308.01,309.91,248.34,286.30,293.52,300.74,334.16,337.69,325.41,319.52,322.13,316.79,320.10,319.28,323.14,323.24,334.86,334.56,328.29,323.97,303.16,318.79,294.82,337.59,338.20,173.48,,
2023-08-14 21:59:37.575000,L9,261.83,255.27,239.04,270.51,282.07,302.99,312.91,310.66,305.09,298.94,307.26,313.28,311.68,308.00,297.54,270.62,286.52,220.46,236.91,279.12,278.99,214.56,238.18,231.32,228.77,215.44,265.31,234.41,248.34,,,209.73,283.41,277.19,246.28,202.61,283.60,283.06,285.69,284.25,283.52,286.79,287.27,292.33,288.20,289.06,299.89,301.06,304.48,306.78,305.43,304.48,302.31,300.32,297.42,297.00,292.65,290.77,293.40,255.78,286.63,288.06,288.57,290.29,285.28,293.58,291.62,292.97,294.15,293.26,294.51,231.34,202.16,206.45,206.31,213.66,216.42,235.00,229.94,293.04,285.55,298.69,307.46,280.19,,,,247.03,256.82,260.47,270.79,299.16,303.58,302.61,302.23,300.77,301.19,295.24,294.96,287.77,263.45,279.05,273.00,267.51,232.25,177.23,169.91,250.30,211.42,222.79,237.09,282.83,288.01,,281.58,178.92,258.98,268.82,277.67,302.35,303.08,247.31,,,291.69,296.37,292.75,301.87,300.50,308.16,303.00,300.95,272.97,253.63,188.04,,310.51,306.98,,,
2023-08-22 21:59:50.611000,L8,336.85,372.78,366.85,353.16,376.30,398.52,412.49,397.38,427.11,397.41,405.38,390.00,417.52,400.73,387.40,388.23,374.74,380.75,334.42,337.79,339.40,342.95,334.01,374.28,346.77,336.82,337.40,350.42,339.23,333.17,341.60,342.06,335.46,355.47,359.61,327.31,326.90,327.96,333.94,334.71,346.52,337.17,331.95,334.99,339.16,349.04,344.62,350.39,348.03,358.80,359.24,356.65,349.12,347.58,358.73,360.88,353.12,347.23,342.01,339.53,342.89,347.35,356.32,336.02,342.19,352.03,344.97,337.86,335.62,344.95,345.42,350.56,348.03,352.29,348.66,350.69,356.77,350.50,355.51,355.75,357.17,360.31,372.88,371.54,364.71,351.83,358.51,360.87,361.34,361.96,362.75,367.86,391.03,398.71,398.19,405.09,418.89,429.16,443.90,464.58,467.01,454.37,434.86,402.03,361.75,326.84,376.04,366.01,358.95,355.83,349.39,352.18,350.67,343.57,337.50,325.67,323.33,329.09,328.18,358.06,378.19,354.03,344.47,345.67,338.74,338.97,335.81,346.12,346.50,371.28,364.50,363.81,365.76,372.05,372.99,365.94,379.26,386.00,292.54,268.57,242.57
2023-08-30 21:59:47.581000,L9,348.34,283.25,296.11,318.34,332.51,358.62,360.57,336.69,350.20,354.63,341.25,340.10,348.03,342.04,333.52,331.39,332.70,334.07,319.20,309.21,309.83,311.80,306.84,312.44,331.41,307.16,308.28,314.77,348.90,306.36,307.51,314.36,308.21,310.16,294.39,265.73,301.07,301.61,307.30,307.45,303.59,303.79,306.69,309.16,309.52,313.42,317.43,323.16,320.08,325.42,325.95,321.95,320.10,319.27,318.00,319.63,319.50,315.30,305.67,306.97,310.53,309.51,309.33,309.99,311.29,311.91,310.46,309.22,308.66,317.68,316.53,319.96,318.35,318.46,316.93,316.81,316.81,316.96,319.42,321.62,321.48,326.06,324.38,328.94,262.71,231.11,249.99,295.87,301.22,315.82,326.46,322.31,325.34,325.57,323.65,325.07,325.18,322.70,326.05,317.02,317.61,307.08,301.61,282.30,250.15,203.93,333.73,330.00,322.00,310.66,310.87,311.63,312.73,311.90,306.13,275.59,283.21,288.24,294.64,327.24,325.23,315.75,304.12,304.62,307.83,310.14,311.45,317.72,312.97,330.26,327.93,325.47,323.39,285.86,253.32,247.18,330.13,326.54,162.60,,
2023-09-07 21:59:49.917000,L8,278.60,280.31,278.52,295.57,329.51,321.08,332.83,356.37,319.92,316.59,351.30,348.71,347.65,351.30,351.18,384.80,300.76,307.19,309.24,307.95,310.02,311.39,304.85,308.68,308.21,308.72,303.91,306.98,274.89,304.04,315.99,311.60,302.34,296.51,287.76,252.92,304.18,301.26,302.88,301.40,301.24,306.69,306.79,309.45,307.45,308.15,318.98,322.49,323.21,328.87,329.20,326.65,320.27,320.99,319.45,316.16,317.79,316.97,314.97,321.09,312.53,312.55,311.84,311.58,314.71,311.31,313.98,313.85,317.00,319.56,316.82,324.35,319.38,322.33,322.43,322.38,321.11,318.78,320.37,322.63,324.43,327.17,331.06,337.33,268.16,233.50,252.77,318.67,310.38,318.68,321.74,328.91,338.41,349.06,347.37,345.70,363.19,327.10,331.31,325.09,321.16,304.87,299.48,287.83,251.21,206.62,320.56,300.04,284.23,272.85,298.80,306.56,319.87,303.15,294.82,248.37,277.96,288.37,296.87,327.31,326.69,318.75,311.86,307.94,311.70,313.60,314.78,318.18,317.78,333.77,333.67,330.81,324.60,312.79,309.45,280.22,335.34,341.30,165.97,,
2023-09-15 21:59:56.151000,L9,401.62,409.68,366.07,382.53,398.14,427.44,435.22,425.62,425.94,424.28,421.96,425.20,422.24,428.00,407.82,417.51,419.64,408.72,374.58,372.49,365.52,362.78,368.82,353.20,354.61,376.15,362.68,363.43,375.14,372.66,369.88,379.93,363.56,362.60,349.03,358.20,397.44,386.99,393.77,392.23,363.02,349.08,363.42,336.79,364.07,365.93,386.71,382.06,376.25,377.64,403.03,382.83,380.86,363.65,379.35,365.96,365.95,382.96,369.78,376.06,372.13,374.32,352.03,358.60,373.35,357.95,359.34,365.99,355.17,354.95,371.04,367.68,375.01,376.94,368.49,365.28,367.44,350.66,359.18,362.49,368.68,369.14,384.07,374.35,386.41,386.06,369.56,376.79,365.15,370.40,375.16,386.62,422.07,429.68,423.52,436.60,432.20,457.45,463.67,477.18,477.03,464.28,466.64,415.98,353.82,318.76,398.89,409.56,397.92,396.44,383.73,364.75,377.01,361.35,372.58,354.87,361.41,373.64,363.72,357.54,372.96,368.12,370.53,363.97,354.22,349.96,350.84,354.96,360.02,375.72,374.91,385.93,376.39,380.00,380.57,389.29,398.77,400.84,286.72,269.60,235.48
2023-10-01 21:59:55.343000,L9,,,,241.94,266.28,274.88,299.75,277.71,,,,,,,,,,,,,268.97,266.36,262.59,267.10,268.37,262.15,255.35,230.31,240.29,,,,269.72,228.63,237.15,192.47,270.34,271.94,272.14,268.94,272.56,272.99,275.91,277.37,274.51,279.15,288.65,287.39,296.47,291.37,296.01,293.16,290.17,291.30,288.10,282.21,192.79,278.83,281.92,270.45,,,,,,,282.39,284.07,284.33,279.53,264.77,278.65,274.88,286.74,282.14,289.72,287.71,279.28,286.56,288.50,285.32,291.65,232.75,259.02,209.91,197.51,214.90,260.90,270.12,273.20,289.81,299.69,304.27,304.55,300.49,302.55,299.14,296.26,294.25,288.05,266.66,275.21,266.47,262.85,223.68,,,,,,,,,,266.55,163.41,247.81,253.97,263.39,287.40,294.61,285.32,,,279.88,283.26,273.63,289.89,287.07,290.31,294.71,295.32,271.92,255.57,205.41,204.89,305.16,304.87,,,
2023-11-10 21:59:59.383000,L8,281.93,279.44,279.43,294.70,317.35,337.61,332.83,332.65,330.46,343.94,336.63,346.66,346.32,340.45,344.38,288.30,288.55,328.60,306.26,302.55,306.40,303.91,301.82,304.98,304.47,311.51,299.98,305.70,285.56,302.20,310.01,309.17,301.43,293.98,288.97,274.91,297.31,295.11,302.35,298.91,296.23,301.45,303.54,306.91,304.47,304.40,312.35,314.96,316.55,318.04,321.76,322.07,324.00,315.69,315.13,313.36,310.03,304.34,305.71,307.13,308.09,303.14,301.50,302.74,303.43,303.08,305.96,304.84,305.75,310.01,309.28,309.63,306.57,309.75,312.05,311.67,312.94,312.39,311.75,313.01,317.41,318.76,322.92,319.46,272.24,291.73,263.70,310.24,305.79,312.56,318.31,321.14,332.60,337.11,327.25,330.29,337.56,328.80,343.02,336.31,330.89,315.59,305.59,299.02,278.14,213.64,329.24,323.74,315.27,267.40,306.50,310.43,313.80,304.92,302.76,231.71,282.40,286.03,292.62,320.92,324.68,307.97,302.26,301.29,305.56,305.72,306.83,310.83,310.53,321.79,320.81,321.49,314.35,303.49,300.62,291.70,328.13,329.40,172.62,,
2023-11-26 22:00:05.887000,L8,480.14,485.76,349.72,373.12,396.62,424.52,436.35,423.66,423.84,423.66,429.95,421.66,412.29,413.26,405.61,389.37,392.73,391.76,360.07,353.86,353.96,361.18,359.37,356.57,352.27,355.28,358.81,356.78,352.22,361.88,362.38,360.95,340.92,336.61,339.46,347.30,335.22,319.13,326.50,328.51,350.53,348.05,349.35,347.09,349.64,375.28,342.28,332.91,344.88,346.02,354.17,361.05,363.88,347.48,349.89,337.99,383.15,379.13,370.82,363.63,334.39,361.39,345.82,330.68,372.56,374.96,376.97,328.14,328.81,340.02,359.30,387.75,383.54,389.42,389.80,394.98,386.14,396.49,397.74,389.21,390.43,398.77,368.13,379.29,360.72,351.34,397.06,341.04,349.43,349.60,391.91,413.76,384.97,387.52,386.75,429.62,437.62,456.61,452.17,436.17,442.29,423.00,448.94,360.92,360.42,289.77,391.41,393.53,379.67,378.71,369.91,361.27,341.81,337.97,349.24,330.09,316.33,347.24,328.30,345.41,350.87,382.70,367.18,362.76,330.36,341.99,361.89,352.12,340.49,356.53,371.10,347.76,377.30,383.69,387.56,398.12,401.35,372.95,270.70,241.48,200.95
2023-12-20 22:00:11.701000,L9,230.94,216.96,,,260.66,274.93,289.44,278.85,285.52,265.66,273.11,287.59,282.25,,,,,,,,,,,,,,,,,,,,,,,,271.52,202.17,204.20,207.41,218.38,187.91,224.03,232.06,234.77,280.46,288.44,287.94,295.10,293.68,296.46,294.05,251.83,293.33,288.32,,,,,,,,,,,,283.30,284.49,284.34,286.57,291.72,291.17,283.10,289.62,289.84,292.61,291.60,290.16,290.12,291.17,290.08,294.84,213.70,247.74,204.30,197.23,221.09,263.24,270.50,276.40,291.39,299.26,302.18,303.22,300.02,299.75,295.60,287.68,278.09,274.57,251.70,249.05,248.26,234.65,197.64,,,,,,,,,,,183.06,239.34,246.04,262.74,297.50,299.73,,,,284.74,287.49,285.45,293.07,290.27,215.21,226.94,296.44,279.60,259.46,182.04,210.65,306.43,303.78,,,
2024-01-05 22:00:04.390000,L9,369.58,352.84,446.30,373.11,393.80,410.79,425.69,426.64,425.16,407.43,546.80,414.96,470.82,542.38,,,,,368.51,343.72,365.01,371.00,376.62,370.91,368.19,368.64,360.17,356.33,328.46,367.10,377.14,391.48,438.51,488.97,505.72,494.00,328.33,333.86,351.32,352.34,355.03,336.93,338.67,341.29,362.46,362.24,361.79,354.75,365.38,373.13,374.72,357.97,343.50,367.94,348.36,361.91,355.18,365.12,353.11,375.35,363.62,362.90,353.10,371.69,344.22,334.88,359.87,349.82,354.46,356.51,351.63,388.97,388.59,390.90,382.50,392.70,361.69,328.59,323.15,329.16,333.95,331.23,350.85,382.59,391.21,380.11,383.46,395.36,407.20,417.01,357.01,369.01,452.51,434.24,455.88,401.30,414.10,428.60,440.71,448.94,454.08,449.27,412.14,397.21,374.03,344.99,,520.03,546.52,384.63,374.44,384.01,381.82,355.79,357.24,352.95,380.65,360.99,342.17,359.95,372.01,367.88,351.47,354.06,347.79,333.30,347.27,344.43,338.71,389.84,377.16,402.35,381.16,381.82,371.26,390.38,455.73,473.90,309.69,284.63,188.20
2024-01-13 21:59:59.046000,L8,,,,244.64,260.75,258.41,292.24,282.12,285.87,281.64,283.72,294.18,289.32,290.13,,,,,263.35,261.34,262.96,260.29,,,260.48,251.48,246.02,220.70,233.04,,,,266.13,256.44,,,268.43,267.86,269.08,268.48,267.57,272.31,272.86,272.05,273.46,277.32,285.83,282.44,290.19,291.52,291.39,255.69,287.71,288.23,260.04,,,,,,,,,,,,280.00,280.17,281.08,280.40,284.01,284.79,277.90,283.59,284.00,285.32,286.25,285.65,285.49,286.85,287.67,221.48,,221.68,192.25,193.59,215.22,263.74,270.02,274.58,293.75,297.81,304.16,304.66,302.89,304.61,302.65,297.19,298.85,293.22,286.13,276.15,267.68,264.63,222.16,,221.21,267.93,258.80,,262.19,,,,260.13,182.17,239.60,245.22,260.97,288.03,296.85,,,,280.16,283.57,278.68,285.93,283.63,210.60,226.11,294.82,270.88,254.81,,203.94,303.71,304.05,,,
2024-02-14 21:59:55.364000,L8,233.46,225.72,,245.95,261.86,282.47,296.81,286.33,288.95,281.88,285.75,294.83,292.44,292.32,,258.30,266.48,255.51,265.29,264.63,265.10,262.83,259.43,263.42,266.02,259.82,249.35,233.34,243.72,,264.91,,266.34,259.83,217.68,,270.16,268.83,271.68,272.09,271.25,273.79,274.53,275.33,276.20,278.74,284.25,288.48,291.90,293.05,293.27,291.36,289.64,292.94,254.28,280.58,,,,,,,,,,,280.70,280.17,281.42,281.87,290.27,286.11,279.48,284.33,283.19,288.89,289.68,288.15,288.51,289.43,288.97,294.17,176.24,266.94,209.11,196.15,220.86,265.12,270.43,281.93,293.80,300.19,306.03,306.24,303.53,306.41,304.34,300.19,301.90,294.42,291.65,279.14,270.00,265.56,228.52,176.60,238.41,271.34,257.16,,263.23,,,,235.34,189.87,242.91,253.06,263.08,292.73,297.50,,,,280.23,284.46,279.55,291.65,284.72,239.80,291.69,295.52,286.92,263.06,208.19,209.97,308.20,306.87,,,
2024-03-01 21:59:48.811000,L8,272.02,266.97,246.79,275.95,286.09,320.25,316.71,308.52,307.25,303.35,309.28,297.85,316.02,309.54,268.52,286.93,302.71,275.91,275.38,271.53,274.14,278.03,452.99,423.67,316.73,306.59,274.84,254.07,264.41,274.05,288.15,294.42,279.45,277.00,261.62,212.56,284.37,279.33,262.56,289.09,277.63,285.32,228.37,279.25,403.72,309.58,322.38,298.37,304.48,310.11,314.65,310.02,306.64,303.73,301.34,288.50,285.88,296.55,297.61,295.52,296.36,292.58,294.39,295.22,292.67,293.67,296.01,297.24,296.96,299.25,301.14,302.17,296.99,301.36,303.56,306.30,306.59,306.27,299.72,309.77,306.63,309.63,313.42,308.27,261.88,292.76,273.70,297.95,297.64,304.83,312.74,316.63,323.06,324.41,321.12,324.17,324.10,319.64,324.60,315.73,315.05,300.41,289.83,277.56,247.32,202.60,290.73,287.84,305.63,270.20,308.90,327.46,283.44,276.86,277.48,226.43,265.60,273.80,278.20,314.11,306.44,298.19,295.77,292.94,295.12,299.74,296.36,302.12,299.27,313.37,314.74,311.33,307.47,297.60,290.48,281.27,320.60,321.31,,,
2024-03-09 22:00:02.127000,L9,286.19,286.38,294.88,307.77,325.81,356.17,335.12,356.76,323.96,358.72,344.78,345.81,346.05,339.91,332.37,286.77,295.34,302.86,310.15,308.27,324.32,291.73,296.76,292.12,294.63,312.68,304.82,276.24,268.27,288.54,314.12,298.40,303.48,287.58,275.57,277.36,297.65,290.62,303.46,294.07,292.05,299.69,305.99,303.27,301.83,308.50,310.34,312.66,324.67,318.07,323.90,333.88,313.80,315.38,310.80,306.58,309.49,306.58,303.33,307.95,304.83,295.47,301.28,300.79,299.34,306.20,307.03,316.67,303.65,309.49,305.76,307.52,302.23,306.08,309.70,313.30,312.25,311.52,310.69,311.93,313.17,316.19,319.32,313.76,279.48,297.75,291.16,304.68,302.73,308.16,316.55,320.30,326.04,329.14,326.90,342.93,340.97,342.87,350.87,343.45,335.61,318.41,297.80,289.49,258.17,213.25,301.97,300.56,315.24,270.16,291.90,294.78,305.95,292.72,294.34,228.63,268.67,281.36,293.48,318.67,323.96,319.25,300.08,302.88,304.07,306.69,303.73,316.97,314.39,318.98,317.86,316.00,311.74,301.92,302.11,285.61,323.93,324.52,172.23,,
2024-03-17 21:59:38.971000,L8,282.40,276.03,262.26,284.30,302.43,325.44,331.04,336.83,302.89,299.10,323.36,337.17,430.72,425.73,406.00,296.25,252.24,215.66,,,,479.11,540.32,540.60,273.04,288.31,359.97,313.38,289.60,321.50,293.28,325.21,492.55,530.91,257.64,218.80,281.68,282.53,292.79,294.83,291.54,317.52,293.64,300.36,286.55,297.45,302.65,310.04,313.02,315.98,327.54,329.63,321.58,314.14,306.87,303.75,306.91,303.96,302.10,301.73,304.00,301.99,301.77,301.09,298.87,301.83,304.08,305.15,302.73,291.94,295.25,294.72,288.23,300.17,307.86,310.78,309.52,311.18,312.62,313.10,316.53,315.88,320.91,314.40,,,,,,,237.03,300.32,242.13,260.64,246.62,338.32,333.86,321.49,305.67,300.63,299.62,291.88,283.86,270.92,235.42,185.83,258.29,177.66,,,,293.95,286.03,292.97,441.11,231.75,347.27,265.19,272.82,314.49,318.90,305.96,300.46,299.23,301.84,301.49,288.43,296.54,292.19,319.11,318.94,316.35,311.86,,,,333.31,254.97,,,
2024-04-18 21:59:19.043000,L8,288.20,290.08,302.29,316.71,307.05,330.09,336.84,331.80,334.84,363.97,333.89,344.32,338.01,366.08,336.84,288.32,305.65,310.61,326.76,319.74,324.88,305.89,316.39,317.31,316.59,318.08,294.43,315.47,275.74,316.14,321.89,321.10,315.36,316.29,304.61,300.89,310.00,312.81,310.71,308.77,313.91,319.02,317.34,318.00,317.59,326.46,324.19,326.89,332.40,337.37,346.16,342.71,333.29,334.29,330.84,328.05,332.38,322.25,327.32,326.29,322.87,322.82,323.00,321.59,325.69,317.98,318.52,324.95,323.86,324.67,329.67,330.12,326.75,333.12,327.77,330.54,331.70,332.38,321.86,337.03,334.34,335.81,335.34,336.83,277.23,305.97,300.45,312.12,308.89,316.81,321.74,325.14,333.33,338.46,328.77,331.01,334.12,328.85,343.51,333.77,330.94,316.50,302.18,288.63,255.03,209.95,307.15,304.01,301.30,349.66,341.38,325.57,325.46,313.90,319.22,237.94,280.21,290.08,308.44,344.11,341.43,326.24,320.75,323.96,323.26,323.31,324.23,326.34,326.26,333.77,335.61,330.21,325.59,308.87,309.24,291.07,333.13,333.19,166.52,,
