dates,satname,nzd0524-0000,nzd0524-0001,nzd0524-0002,nzd0524-0003,nzd0524-0004,nzd0524-0005,nzd0524-0006,nzd0524-0007,nzd0524-0008,nzd0524-0009,nzd0524-0012,nzd0524-0013,nzd0524-0014,nzd0524-0015,nzd0524-0016,nzd0524-0017,nzd0524-0022,nzd0524-0023,nzd0524-0024,nzd0524-0025,nzd0524-0027,nzd0524-0028,nzd0524-0029,nzd0524-0030,nzd0524-0032,nzd0524-0033,nzd0524-0034,nzd0524-0035,nzd0524-0036,nzd0524-0037,nzd0524-0038,nzd0524-0039,nzd0524-0040,nzd0524-0041,nzd0524-0042,nzd0524-0043,nzd0524-0044,nzd0524-0045,nzd0524-0046,nzd0524-0047,nzd0524-0048,nzd0524-0049,nzd0524-0050,nzd0524-0051,nzd0524-0052,nzd0524-0053,nzd0524-0054,nzd0524-0055,nzd0524-0056,nzd0524-0057,nzd0524-0058,nzd0524-0059,nzd0524-0060,nzd0524-0010,nzd0524-0011,nzd0524-0018,nzd0524-0019,nzd0524-0020,nzd0524-0021,nzd0524-0031,nzd0524-0026
2015-07-29 22:14:13.585000,L8,387.44,339.42,331.16,332.05,333.26,330.64,348.31,347.35,346.07,341.52,334.13,332.14,330.08,325.03,337.63,356.21,343.45,350.87,345.46,337.85,328.99,323.46,325.12,324.20,333.32,337.95,336.40,338.71,342.34,341.39,342.09,348.00,353.72,350.72,357.76,354.39,355.83,347.15,340.09,335.84,334.56,330.33,329.16,327.30,338.16,331.83,320.90,316.56,314.32,311.81,311.45,314.77,326.35,340.45,334.92,283.07,346.74,349.89,347.91,327.08,332.06
2015-08-21 22:20:33.210000,L8,384.61,336.94,331.42,332.26,335.46,332.31,347.63,347.61,344.93,341.34,333.73,333.53,331.04,325.77,336.26,355.60,342.97,350.05,345.94,338.83,327.75,322.93,325.10,324.86,333.66,337.63,336.93,339.03,342.36,339.97,342.09,349.01,353.45,351.50,357.65,351.22,353.66,340.21,337.08,330.29,325.11,325.22,326.58,328.67,336.96,328.12,321.72,322.03,326.10,312.58,311.65,313.95,324.00,339.95,334.52,283.42,343.19,348.86,348.27,326.31,332.46
2015-10-17 22:14:38.194000,L8,378.24,336.20,334.66,335.35,337.44,336.76,349.67,350.27,349.98,346.22,335.72,338.00,336.30,330.95,339.86,355.16,346.31,352.71,349.38,341.59,330.60,327.21,327.67,327.48,335.57,339.50,337.98,339.99,343.88,342.33,343.33,349.32,351.38,346.13,356.25,353.26,351.70,343.64,340.09,334.74,326.79,325.89,439.38,435.58,399.64,399.20,455.34,376.28,348.29,315.92,314.54,315.17,327.33,343.18,336.89,291.01,344.13,350.34,350.49,328.79,335.32
2015-10-24 22:20:52.499000,L8,380.38,335.34,334.44,335.74,338.86,336.31,349.05,349.15,349.46,344.70,335.74,337.51,337.21,328.01,336.23,352.65,346.81,352.81,350.49,342.42,331.24,326.91,327.95,328.42,336.16,339.81,337.77,340.59,342.68,340.39,341.03,352.62,356.14,351.83,361.60,359.49,356.17,348.22,340.18,373.17,364.35,388.51,337.81,333.63,340.39,333.74,327.79,322.00,327.93,311.69,312.69,315.69,330.98,343.09,337.90,294.93,345.79,350.64,349.65,328.97,335.91
2015-11-18 22:14:44.822000,L8,398.44,349.73,365.40,352.13,401.15,395.55,388.79,393.85,376.05,366.99,349.36,367.01,366.23,386.64,379.28,387.48,394.40,416.15,392.39,382.39,368.71,364.33,365.53,355.09,365.84,378.55,373.68,378.82,379.65,371.29,358.54,375.09,373.58,368.60,358.27,359.39,356.27,351.40,357.07,350.73,360.42,363.90,362.52,380.20,346.28,364.66,354.16,342.84,333.79,340.16,341.92,334.99,338.77,358.23,369.10,310.61,360.93,398.95,395.53,376.09,362.25
2015-12-20 22:14:45.217000,L8,374.21,337.38,338.30,338.83,343.03,340.24,348.31,349.61,349.86,348.45,337.87,337.66,335.79,330.27,339.62,355.04,348.71,351.90,350.67,342.60,334.80,331.90,332.27,334.31,338.11,341.25,338.88,341.62,346.82,345.49,344.66,353.74,359.76,351.09,353.84,352.56,351.62,348.52,339.14,337.55,330.44,332.77,331.36,336.69,337.19,332.96,326.75,321.69,321.00,311.81,308.25,308.89,327.27,342.95,339.06,302.11,348.32,352.67,350.82,331.30,337.21
2016-01-05 22:14:40.992000,L8,372.64,338.34,338.54,338.86,342.44,339.22,346.40,346.85,349.12,345.62,337.27,338.08,333.83,329.85,336.22,355.13,344.45,348.72,346.27,340.39,331.46,328.24,329.59,330.30,338.06,341.59,339.43,342.67,348.51,345.77,343.41,353.32,358.72,352.78,352.75,351.28,352.24,344.91,338.78,334.73,328.83,332.43,331.09,336.11,334.31,328.23,320.64,318.88,311.98,308.31,305.55,309.11,316.49,342.74,337.20,299.63,347.70,350.58,347.78,332.70,335.68
2016-03-16 22:20:36.438000,L8,381.03,336.19,335.07,336.39,338.17,339.42,348.54,349.52,349.65,346.29,338.40,338.11,335.09,330.50,339.10,356.95,347.75,350.32,350.00,342.81,333.46,330.38,329.97,332.87,337.05,340.64,339.65,343.54,344.68,344.61,339.10,352.43,357.78,351.78,355.58,349.80,352.10,344.26,340.35,339.96,334.25,335.83,332.57,334.59,332.67,338.27,329.23,324.14,314.15,310.14,308.93,311.39,320.35,344.28,338.76,289.34,350.63,355.24,352.63,330.25,337.12
2016-04-17 22:20:21.343000,L8,384.17,340.11,337.00,339.99,345.25,345.36,351.75,354.58,351.93,351.36,345.61,340.00,342.55,354.47,346.47,360.93,349.57,353.20,351.08,345.12,332.29,327.87,329.03,328.81,337.38,342.05,339.81,343.54,347.41,346.44,340.98,351.07,371.15,365.55,360.43,354.34,355.03,357.61,348.83,348.92,336.13,336.86,345.45,345.45,343.55,349.54,346.35,458.83,429.21,469.91,352.74,377.18,445.14,382.49,343.14,315.80,356.71,358.86,355.35,332.26,337.92
2016-04-26 22:14:08.933000,L8,385.59,337.17,331.99,332.19,335.20,337.57,350.10,348.76,349.77,346.67,337.62,336.10,332.61,328.60,338.56,356.21,346.24,350.70,347.79,342.13,332.08,327.80,327.31,327.73,333.96,339.23,338.11,342.07,344.59,342.05,338.13,350.57,354.79,352.10,354.39,348.68,351.72,344.78,341.95,338.34,331.44,331.35,330.19,328.93,334.91,335.02,327.79,319.71,313.55,312.50,312.16,313.82,326.31,343.71,338.54,288.90,278.89,354.88,351.79,329.05,336.02
2016-05-03 22:20:25.006000,L8,386.35,338.57,332.32,333.81,336.35,338.86,351.29,351.88,350.61,349.30,339.42,338.10,334.21,329.10,340.99,356.86,347.50,352.08,349.03,344.30,334.13,327.70,329.46,329.13,337.58,340.74,339.91,343.91,346.49,344.31,340.68,351.24,358.10,353.03,356.43,350.23,352.67,346.24,339.60,333.47,330.54,330.20,328.90,331.75,331.93,328.59,321.59,315.06,308.02,307.94,309.37,312.60,322.10,345.29,340.49,288.83,356.12,357.38,353.91,329.63,337.58
2016-05-12 22:14:08.416000,L8,387.54,339.70,332.04,332.74,334.87,339.66,350.62,348.83,349.32,345.67,338.00,336.01,331.66,329.10,339.61,355.56,348.46,351.37,348.83,343.76,332.26,326.33,327.03,327.59,335.37,340.76,338.86,342.71,344.85,344.63,344.64,350.37,358.36,361.06,360.17,354.41,354.23,349.42,345.63,341.60,337.65,333.03,331.71,334.68,338.60,336.71,330.59,327.84,323.39,316.69,315.50,319.83,335.55,343.75,339.58,289.32,353.55,356.02,353.41,329.07,336.38
2016-06-04 22:20:28.125000,L8,,,,,,,327.78,331.18,325.02,322.86,316.09,312.77,304.36,,,,217.42,242.33,236.33,248.45,263.30,269.47,269.61,277.49,315.62,324.27,321.73,326.54,327.56,327.55,322.67,339.11,340.97,337.11,328.48,331.11,335.72,330.98,327.15,323.75,312.16,289.73,288.13,308.04,307.38,309.67,282.08,,281.80,299.60,272.36,290.29,297.26,288.46,317.87,,188.04,216.63,225.20,283.00,256.85
2016-07-06 22:20:41.229000,L8,397.99,348.41,332.99,333.04,334.32,339.63,355.31,351.74,351.42,347.53,338.33,338.16,332.63,326.60,337.26,361.06,347.12,353.64,348.77,342.21,329.57,325.96,326.95,327.36,337.81,342.67,342.06,343.13,343.52,345.57,345.64,350.55,359.04,352.40,358.83,356.60,354.74,348.76,345.22,339.78,339.39,333.70,331.30,329.97,345.27,335.32,326.12,319.23,317.64,314.93,314.14,316.68,330.87,345.14,341.61,287.07,356.20,358.43,355.64,330.57,334.78
2016-07-31 22:14:37.742000,L8,386.78,339.68,331.45,331.47,334.78,336.92,347.19,341.97,341.78,337.08,334.74,335.59,332.08,326.88,337.13,352.44,349.66,356.56,351.79,343.75,332.65,327.68,324.45,323.54,337.76,347.39,337.29,344.51,343.28,349.18,346.24,353.92,362.26,350.80,358.20,358.01,352.04,316.82,308.97,316.86,306.92,321.92,325.17,325.38,330.79,323.01,309.67,309.95,282.48,298.05,301.34,282.68,294.45,334.93,332.08,286.62,287.85,354.18,352.69,328.07,335.90
2016-08-16 22:14:41.427000,L8,383.05,336.86,330.95,333.12,333.98,337.52,347.23,341.76,341.57,335.87,332.94,333.42,329.57,326.19,334.02,351.79,341.88,346.59,343.13,337.46,326.35,322.02,322.52,323.67,332.03,336.56,335.17,337.05,340.12,340.70,340.97,346.95,349.97,343.88,350.77,347.71,350.52,340.45,334.43,328.57,323.62,324.10,325.94,327.04,330.45,326.99,318.54,310.24,306.67,307.20,305.46,305.36,313.99,334.39,326.09,278.53,342.80,348.32,346.48,323.46,330.36
2016-09-01 22:14:48.072000,L8,384.64,335.71,332.42,331.32,336.01,338.29,348.46,342.35,341.26,338.56,332.27,334.83,330.26,326.33,334.38,351.41,342.10,347.56,344.27,337.43,325.41,322.79,323.15,324.44,331.82,336.96,335.37,335.71,339.00,340.76,341.26,347.50,349.55,344.65,352.64,347.49,349.50,338.41,334.59,329.74,325.51,323.68,326.92,327.71,335.35,329.37,320.82,309.80,306.13,308.34,307.16,306.29,313.45,332.05,325.54,284.83,343.72,349.16,346.61,324.35,331.76
2016-09-08 22:21:00.541000,L8,388.27,336.41,332.44,332.63,335.16,336.90,346.10,325.60,333.64,324.09,330.32,333.88,333.55,329.61,338.79,354.16,342.61,348.30,345.68,337.60,326.86,324.92,324.90,325.79,333.76,338.70,336.97,337.87,339.44,342.09,343.20,348.35,351.44,345.78,353.75,348.32,350.46,342.50,335.57,333.17,329.09,328.47,330.78,328.23,341.17,331.58,322.19,308.89,304.73,308.41,307.48,306.62,318.60,313.32,313.91,286.30,290.28,349.66,349.71,325.96,331.61
2017-01-30 22:20:50.623000,L8,374.83,335.88,336.97,338.11,340.39,339.23,346.37,345.44,348.20,344.10,336.35,336.72,333.05,329.20,337.54,355.01,344.17,348.95,347.33,341.23,330.93,327.35,328.40,329.67,337.18,339.08,337.90,341.57,343.87,344.72,342.32,350.88,356.38,350.61,351.87,346.50,348.94,345.68,336.55,333.75,328.60,331.66,332.36,335.10,330.82,328.58,319.94,314.30,310.26,305.89,306.66,305.98,315.52,341.86,336.41,308.11,348.93,350.87,350.72,329.26,334.95
2017-02-08 22:14:34.654000,L8,375.78,335.77,338.98,337.46,342.11,338.53,345.05,345.33,348.23,344.52,336.78,336.24,331.78,329.87,339.77,355.03,344.27,349.55,347.43,341.05,330.36,327.41,328.07,329.28,336.43,340.22,339.36,340.26,344.54,344.91,343.24,350.60,355.93,350.11,351.14,348.09,349.76,342.93,338.86,336.16,329.62,331.19,331.47,334.63,331.72,337.13,322.95,318.29,313.29,308.07,311.06,313.14,321.16,342.28,337.66,311.70,348.50,350.91,351.23,329.87,335.05
2017-02-15 22:20:43.526000,L8,377.67,335.89,335.93,337.84,340.03,337.92,345.90,345.48,348.21,344.48,336.90,335.24,331.74,329.04,338.55,354.29,344.72,349.84,347.41,340.59,330.94,327.10,329.44,329.51,337.21,339.67,338.04,341.18,344.95,344.17,341.69,351.18,356.28,351.03,352.53,347.56,350.59,344.53,338.66,336.31,332.01,331.75,332.84,334.23,332.42,334.16,326.09,317.58,312.54,308.94,309.18,310.52,320.12,342.22,336.92,295.25,349.55,351.37,350.52,329.91,334.82
2017-04-04 22:20:20.280000,L8,385.97,335.44,333.53,335.91,337.78,339.08,347.97,345.45,346.91,343.09,335.87,335.52,332.49,328.74,336.66,354.56,345.62,350.80,348.33,342.05,331.99,327.38,328.67,328.77,336.38,339.51,338.22,342.08,343.65,344.27,340.80,351.04,354.77,351.94,355.70,348.86,351.29,345.22,338.59,337.58,335.76,333.81,333.00,334.11,332.87,333.10,322.86,318.63,311.69,310.72,311.69,312.59,320.96,340.35,337.17,290.57,350.75,353.28,351.05,326.69,336.08
2017-04-20 22:20:11.117000,L8,387.48,337.02,332.59,333.77,336.59,338.69,349.16,347.04,347.09,344.09,336.68,334.30,332.57,329.14,338.14,354.43,347.65,350.58,348.25,342.01,332.60,326.79,328.69,327.50,334.37,339.51,337.43,341.86,344.43,345.28,342.42,350.06,353.66,349.87,354.36,349.68,350.23,343.56,339.60,335.65,332.47,332.55,331.68,330.58,336.20,341.77,327.29,320.73,312.00,310.03,313.47,313.83,325.56,340.80,338.47,303.11,352.41,354.82,350.89,327.61,336.29
2017-05-06 22:20:07.089000,L8,388.72,339.15,332.09,334.72,337.07,338.82,350.04,347.92,347.87,345.11,336.59,335.13,332.40,328.32,339.42,355.80,347.67,351.04,347.81,343.21,332.27,326.37,328.45,326.82,336.52,339.49,338.69,341.46,343.86,344.21,343.50,349.48,354.21,350.32,354.60,349.66,352.35,344.15,341.41,337.37,333.81,330.96,332.43,331.10,336.15,337.53,326.44,320.29,316.70,311.82,311.38,313.42,328.83,342.69,338.49,300.77,354.87,356.64,353.03,328.27,335.49
2017-06-07 22:20:26.915000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,254.79,315.87,311.67,325.49,331.10,338.95,342.02,336.20,329.91,337.44,342.85,334.76,333.56,329.36,327.34,322.97,322.67,317.83,324.49,270.46,228.62,206.86,298.95,300.98,301.94,302.34,310.07,,,,,,,,
2017-06-23 22:20:32.508000,L8,366.37,291.95,279.77,278.70,277.45,253.46,220.18,320.24,324.06,269.11,313.69,312.43,229.65,210.14,207.34,164.23,229.08,250.22,246.57,253.43,268.05,270.50,211.04,268.41,273.19,312.77,315.14,305.09,296.92,301.64,300.27,319.84,320.72,,,268.44,319.62,298.66,,,,,,,,,,,,,,,,259.44,310.82,150.71,202.18,227.51,228.20,283.00,260.46
2017-07-02 22:14:23.696000,L8,370.20,327.77,325.84,332.42,338.97,329.89,345.14,346.87,351.84,351.34,342.69,340.00,333.83,329.73,342.47,358.33,353.46,354.92,349.37,343.86,332.36,327.65,329.42,332.50,338.39,342.20,340.41,342.53,345.49,348.59,350.49,353.66,361.16,352.68,359.66,357.79,357.49,354.14,350.63,361.05,353.40,342.30,340.65,338.69,348.22,343.13,328.13,324.97,352.91,318.71,336.44,325.46,351.92,347.34,344.35,295.16,359.69,362.16,357.29,331.72,336.88
2017-07-09 22:20:35.589000,L8,385.48,344.33,332.65,333.44,338.68,336.66,350.80,352.56,351.57,347.35,338.31,336.28,331.67,328.07,337.32,354.05,353.50,360.13,357.09,356.60,344.25,341.10,340.73,338.05,340.94,343.24,343.20,346.36,351.42,350.74,351.60,351.62,359.48,351.23,356.95,356.14,357.16,358.04,354.74,351.74,347.34,340.42,343.25,339.02,343.20,334.64,323.28,314.29,318.00,312.23,317.20,314.77,320.69,344.41,340.50,306.37,357.40,359.35,355.89,333.33,350.45
2017-08-03 22:14:35.682000,L8,387.86,340.82,333.64,334.56,339.28,337.44,349.43,351.11,349.68,346.67,338.02,336.48,331.00,327.02,337.36,354.34,343.75,348.81,345.75,339.37,328.35,324.27,325.65,324.17,333.87,337.89,336.24,337.89,341.10,342.58,349.56,348.46,353.87,346.18,351.21,351.24,352.77,343.66,338.89,334.13,326.67,326.25,328.41,329.63,337.59,332.37,316.83,306.45,316.39,309.92,312.28,314.98,324.50,345.53,340.09,285.85,354.76,357.47,352.85,327.34,333.06
2017-09-27 22:21:00.343000,L8,381.70,340.03,343.38,360.95,370.10,376.09,375.93,378.51,388.61,388.20,346.47,343.16,342.92,336.16,387.49,361.62,391.43,387.92,382.26,377.92,373.33,332.53,337.64,333.52,340.18,343.89,341.39,343.82,345.74,347.08,357.31,354.32,357.87,350.51,354.95,353.64,356.56,350.25,397.83,396.14,383.75,384.15,392.80,399.88,345.68,347.72,340.16,337.49,333.09,333.59,337.96,336.22,370.34,392.67,389.48,319.07,360.07,361.17,358.21,332.23,378.56
2017-10-29 22:21:05.518000,L8,376.13,336.35,338.32,338.92,345.47,342.00,350.39,352.58,350.77,348.21,338.94,339.24,338.29,331.96,342.03,354.35,348.97,352.81,352.77,344.81,333.82,329.34,329.90,329.44,337.58,341.31,338.29,342.47,344.17,345.55,352.62,351.41,357.19,348.12,350.20,350.65,351.68,345.31,342.53,338.57,332.64,333.97,338.37,336.20,335.46,339.79,326.47,319.23,313.20,311.07,308.54,308.89,315.56,344.60,339.98,309.18,352.80,357.20,353.79,330.22,338.82
2017-11-30 22:20:56.190000,L8,374.90,337.14,339.64,340.72,346.78,341.40,349.69,347.11,350.09,347.39,338.39,338.98,336.45,331.99,341.75,354.16,347.85,351.69,351.62,343.70,332.77,329.57,332.47,331.43,338.54,341.22,339.73,345.18,346.11,347.07,354.46,353.35,358.27,352.99,354.09,349.99,351.82,347.44,342.56,339.16,334.83,337.42,339.90,337.87,335.04,337.89,324.17,319.61,312.39,311.55,309.00,311.17,319.02,343.50,340.05,306.56,352.41,356.32,353.70,333.03,337.34
2017-12-25 22:14:47.702000,L8,,,,,,,,,,,,,,,,,343.59,167.61,342.06,,,325.17,327.16,313.42,336.56,336.25,336.64,341.29,343.95,347.59,346.06,350.01,345.61,267.51,242.67,263.16,295.87,339.94,333.68,328.58,334.01,332.54,341.84,336.62,345.18,342.83,324.35,290.13,311.48,298.47,221.14,,,,,,,,315.81,329.26,
2018-01-01 22:20:56.342000,L8,375.66,337.23,338.78,340.61,345.57,340.51,347.95,345.28,347.83,344.21,338.18,337.46,333.53,331.26,340.26,356.52,345.85,349.29,349.62,341.79,333.68,330.91,336.15,334.80,340.58,342.58,341.60,346.90,349.65,348.89,349.58,356.84,360.69,354.32,353.02,349.03,350.59,347.72,339.49,338.18,336.20,336.30,338.79,337.02,331.07,337.93,323.59,320.59,310.98,310.47,308.44,313.53,323.97,342.31,337.46,293.50,349.53,352.68,351.58,333.61,338.26
2018-02-11 22:14:26.201000,L8,373.29,336.52,334.70,336.70,341.80,337.15,343.08,343.65,344.23,341.90,334.79,333.51,329.59,328.94,335.89,355.29,342.79,346.17,344.72,338.16,330.21,327.15,329.12,332.12,336.45,340.99,339.66,341.36,346.60,346.13,355.08,350.40,353.70,345.89,348.06,345.53,347.62,340.12,335.97,332.16,328.40,329.36,329.42,331.32,329.33,334.52,318.66,313.86,306.38,305.60,306.46,309.32,318.16,338.49,334.08,311.13,346.04,348.82,347.87,330.27,333.77
2018-02-27 22:14:19.470000,L8,377.17,334.33,332.71,335.34,339.64,337.24,344.09,343.55,343.63,341.24,334.08,332.84,329.51,327.91,334.87,353.54,343.52,347.66,345.42,338.94,330.78,327.14,327.48,328.76,334.96,338.35,337.62,340.49,343.80,344.15,355.45,347.73,352.55,347.25,348.20,343.67,346.67,340.15,336.39,332.26,329.28,331.37,330.25,331.83,330.17,334.09,319.58,315.12,307.41,305.13,306.41,306.77,318.91,337.61,333.11,287.65,346.16,283.96,346.62,328.44,334.42
2018-03-06 22:20:26.446000,L8,374.88,335.02,333.45,335.50,340.56,337.16,344.73,344.20,344.59,342.01,334.05,332.62,329.93,327.65,336.09,353.40,344.10,349.04,346.95,339.51,330.94,327.27,327.92,328.62,335.19,339.74,338.19,341.45,343.73,344.08,352.93,348.36,353.09,346.68,349.27,345.63,347.48,338.87,336.20,332.33,327.96,330.20,329.78,329.60,328.63,336.60,322.16,317.43,307.30,305.85,309.21,309.05,315.67,337.91,334.57,286.67,346.38,349.64,348.04,328.75,334.72
2018-03-15 22:14:10.086000,L8,378.62,335.13,333.19,334.79,341.15,337.17,338.84,300.76,,,334.37,333.61,330.26,328.62,337.06,352.48,343.78,348.28,347.00,340.06,330.65,326.59,327.36,328.47,335.96,340.03,338.76,341.11,344.22,344.24,351.99,349.83,354.55,348.12,350.10,346.79,347.86,341.02,336.63,335.04,331.31,357.96,377.42,379.95,294.79,260.25,,,,,,,,136.31,337.42,293.26,347.08,350.11,347.83,328.55,334.41
2018-04-16 22:13:54.370000,L8,384.72,337.25,333.09,335.42,340.88,338.20,348.64,346.35,347.60,343.02,335.87,336.16,331.26,329.15,338.10,354.37,349.55,351.73,348.64,342.27,332.06,327.04,327.55,330.12,337.90,341.16,339.11,343.22,344.01,345.63,355.17,350.03,354.02,352.07,353.58,349.39,350.62,344.42,341.84,337.26,335.14,334.35,335.27,335.66,336.87,339.56,326.19,320.94,313.65,312.37,312.87,315.44,329.39,340.61,336.68,294.76,350.56,354.13,352.28,331.11,335.93
2018-07-12 22:19:56.652000,L8,401.25,346.46,332.96,335.37,336.79,339.70,358.88,358.56,353.62,352.57,341.90,338.79,332.95,329.42,342.36,362.96,352.48,355.54,351.48,345.07,335.03,325.30,329.32,328.92,337.10,342.29,340.62,343.81,345.04,345.76,347.87,348.39,357.30,350.71,353.22,354.45,354.16,347.73,345.45,338.94,337.42,335.09,336.55,334.11,341.57,339.44,329.33,326.82,321.89,316.10,307.74,311.56,333.75,347.42,346.90,286.13,359.56,359.62,357.67,331.17,336.84
2018-07-21 22:13:49.390000,L8,388.48,337.13,330.05,330.54,334.88,334.90,349.05,348.99,346.94,344.31,334.83,334.60,330.20,325.01,335.52,353.47,345.13,349.03,344.86,338.91,326.55,322.26,325.28,325.63,332.33,337.99,335.53,338.71,342.10,343.04,345.32,347.27,353.98,345.26,352.76,350.02,349.66,343.73,341.61,334.50,334.18,330.67,329.94,330.38,334.86,336.87,325.43,319.80,318.62,311.33,304.94,308.04,326.95,341.19,338.15,283.21,351.25,353.94,351.33,327.23,332.56
2018-08-29 22:20:19.957000,L8,390.20,334.81,331.08,334.41,335.40,338.58,348.61,350.11,348.64,344.19,333.49,330.01,330.10,326.27,334.96,351.89,344.57,349.58,345.33,338.78,327.01,323.19,323.91,326.25,333.76,334.56,334.38,338.66,339.33,341.18,343.88,348.44,348.97,343.73,350.58,346.92,348.67,340.10,334.25,329.17,323.73,326.22,328.95,331.10,334.28,332.07,318.95,307.31,305.35,308.05,302.67,301.39,313.53,340.83,335.20,272.69,345.15,350.92,350.35,326.10,332.45
2018-09-07 22:14:12.130000,L8,384.29,335.78,332.72,334.93,338.10,338.40,348.29,347.38,349.45,344.69,335.51,335.63,333.61,329.34,337.59,353.13,346.42,350.06,345.32,340.39,328.13,323.93,325.46,326.75,332.57,336.17,334.88,339.65,342.36,344.07,346.14,348.48,353.03,345.69,350.70,346.80,350.06,340.51,335.73,330.77,326.99,329.39,330.85,331.93,333.07,331.06,317.95,307.77,304.94,308.17,304.59,303.59,313.81,342.82,338.25,290.47,348.24,353.10,351.00,327.56,333.37
2018-09-30 22:20:31.646000,L8,376.54,329.12,333.53,335.61,340.31,340.38,350.05,352.19,338.84,357.73,445.03,371.80,338.23,331.55,341.33,352.75,347.59,365.72,347.47,342.30,330.17,326.57,327.16,327.85,334.09,338.31,335.45,342.04,343.14,343.54,345.65,350.56,355.35,350.18,352.56,349.19,349.71,345.82,338.26,332.70,329.70,333.22,334.85,337.25,334.87,334.55,323.87,313.61,307.06,311.45,307.83,320.76,322.70,449.74,264.86,292.09,345.34,351.17,348.13,329.53,334.27
2018-11-10 22:14:32.733000,L8,376.40,336.57,336.94,337.41,342.87,340.14,349.25,349.25,350.76,347.38,336.45,336.74,336.85,331.87,340.57,353.45,345.45,351.19,348.85,342.71,331.70,327.94,327.94,329.64,336.38,339.72,338.27,343.57,343.66,345.07,347.02,351.59,357.23,351.72,351.41,345.00,348.30,344.78,338.76,334.22,334.90,334.90,336.06,335.92,335.56,335.62,321.88,314.31,307.97,309.83,310.84,315.09,321.72,343.74,339.23,314.53,351.27,353.99,350.98,331.70,336.04
2018-12-28 22:14:29.227000,L8,377.40,338.29,340.73,340.52,346.30,342.50,349.81,349.37,350.97,347.96,338.55,338.59,336.37,331.87,340.58,356.23,346.40,350.90,348.72,342.61,335.13,331.77,333.84,335.30,340.02,342.35,341.32,345.02,348.48,348.68,347.44,356.04,359.33,352.01,351.16,347.55,349.64,344.87,339.86,335.52,333.53,334.52,337.20,337.79,329.97,335.25,323.43,319.91,310.68,308.98,311.75,312.68,321.91,344.18,340.04,316.19,352.39,354.71,353.37,335.80,337.28
2019-02-05 22:20:33.244000,L8,378.19,340.23,342.71,341.68,346.64,341.50,349.24,346.80,349.73,346.99,337.88,338.70,335.78,331.92,343.71,356.59,344.92,350.33,350.48,343.98,336.87,334.40,336.28,334.97,341.64,345.70,343.77,347.57,350.95,350.54,348.00,356.87,362.39,357.97,354.27,352.05,355.33,349.09,345.22,344.22,338.82,336.51,340.39,339.64,338.37,340.06,328.32,323.83,324.63,318.09,317.56,319.32,329.41,345.66,341.73,309.47,353.15,354.87,353.87,335.51,338.68
2019-02-14 22:14:21.185000,L8,378.49,337.97,341.22,339.73,345.49,342.21,349.07,349.75,350.25,347.56,338.33,338.57,335.19,332.04,341.18,359.28,346.39,350.95,349.80,341.79,337.09,332.15,333.72,335.01,340.88,343.81,342.93,345.50,348.93,347.48,344.83,354.61,357.91,353.23,352.04,349.59,350.61,345.77,341.23,340.00,333.61,333.92,337.03,337.63,333.91,336.52,324.33,319.98,321.12,314.52,315.71,315.44,327.16,344.93,340.67,293.71,351.24,353.16,353.96,335.06,337.31
2019-02-21 22:20:30.485000,L8,375.58,336.89,339.35,338.55,344.27,341.69,348.49,348.02,348.75,346.92,338.37,336.99,334.65,331.30,340.73,356.83,347.63,349.48,348.68,342.13,332.08,328.85,331.02,333.08,339.33,342.40,341.61,343.89,347.88,346.97,344.66,354.26,356.14,350.77,351.00,348.56,349.63,345.07,339.19,337.68,332.65,333.61,336.33,333.94,334.05,334.73,325.39,320.14,318.42,313.09,312.78,313.00,324.13,343.68,339.80,292.32,281.04,354.10,352.31,333.36,337.29
2019-03-02 22:14:17.011000,L8,376.83,337.07,338.35,338.69,343.55,340.59,347.96,346.09,347.78,344.16,336.71,336.83,332.40,329.33,337.11,355.51,343.84,348.38,347.04,340.50,331.56,327.70,329.54,329.75,337.26,341.04,339.72,342.30,345.92,346.13,344.34,350.07,356.44,351.61,349.94,346.44,347.75,342.52,338.35,335.06,328.88,332.55,334.23,334.98,331.17,330.90,322.22,318.38,315.97,311.03,312.23,312.58,322.49,341.85,337.81,291.50,348.88,351.33,350.04,330.67,335.60
2019-05-28 22:20:29.609000,L8,389.33,348.99,332.04,334.07,335.95,341.78,353.37,352.19,351.13,349.47,338.04,334.27,330.45,328.14,339.84,359.48,351.36,354.22,349.25,342.11,331.26,325.22,328.83,328.00,335.59,340.40,338.52,342.63,345.90,345.69,345.20,350.53,358.62,353.80,356.14,352.69,350.96,344.11,344.23,338.03,337.62,334.14,332.12,335.14,338.76,335.46,329.44,326.16,325.39,318.45,322.70,316.75,335.29,345.77,344.01,291.38,282.89,359.23,356.58,328.41,335.15
2019-09-26 22:14:56.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.72,304.45,306.58,318.46,252.59,,,,274.06,270.04,224.24,217.27,275.06,260.10,246.37,,,,,297.65,,,,,,,,
