dates,satname,nzd0546-0000,nzd0546-0020,nzd0546-0021,nzd0546-0022,nzd0546-0023,nzd0546-0024,nzd0546-0025,nzd0546-0026,nzd0546-0027,nzd0546-0028,nzd0546-0029,nzd0546-0030,nzd0546-0031,nzd0546-0032,nzd0546-0033,nzd0546-0034,nzd0546-0035,nzd0546-0036,nzd0546-0037,nzd0546-0038,nzd0546-0039,nzd0546-0040,nzd0546-0057,nzd0546-0058,nzd0546-0059,nzd0546-0060,nzd0546-0061,nzd0546-0062,nzd0546-0063,nzd0546-0064,nzd0546-0065,nzd0546-0066,nzd0546-0067,nzd0546-0068,nzd0546-0069,nzd0546-0070,nzd0546-0071,nzd0546-0072,nzd0546-0073,nzd0546-0074,nzd0546-0075,nzd0546-0076,nzd0546-0077,nzd0546-0078,nzd0546-0079,nzd0546-0080,nzd0546-0081,nzd0546-0082,nzd0546-0083,nzd0546-0084,nzd0546-0085,nzd0546-0086,nzd0546-0087,nzd0546-0088,nzd0546-0090,nzd0546-0091,nzd0546-0098,nzd0546-0099,nzd0546-0100,nzd0546-0101,nzd0546-0102,nzd0546-0107,nzd0546-0108,nzd0546-0109,nzd0546-0110,nzd0546-0111,nzd0546-0112,nzd0546-0116,nzd0546-0117,nzd0546-0118,nzd0546-0119,nzd0546-0120,nzd0546-0121,nzd0546-0123,nzd0546-0124,nzd0546-0125,nzd0546-0126,nzd0546-0138,nzd0546-0139,nzd0546-0140,nzd0546-0141,nzd0546-0142,nzd0546-0143,nzd0546-0144,nzd0546-0145,nzd0546-0146,nzd0546-0147,nzd0546-0148,nzd0546-0149,nzd0546-0150,nzd0546-0163,nzd0546-0164,nzd0546-0165,nzd0546-0166,nzd0546-0167,nzd0546-0168,nzd0546-0169,nzd0546-0170,nzd0546-0171,nzd0546-0172,nzd0546-0173,nzd0546-0174,nzd0546-0175,nzd0546-0176,nzd0546-0177,nzd0546-0178,nzd0546-0179,nzd0546-0180,nzd0546-0181,nzd0546-0182,nzd0546-0183,nzd0546-0184,nzd0546-0185,nzd0546-0188,nzd0546-0189,nzd0546-0190,nzd0546-0191,nzd0546-0192,nzd0546-0193,nzd0546-0194,nzd0546-0195,nzd0546-0001,nzd0546-0002,nzd0546-0003,nzd0546-0004,nzd0546-0005,nzd0546-0006,nzd0546-0007,nzd0546-0008,nzd0546-0009,nzd0546-0010,nzd0546-0011,nzd0546-0012,nzd0546-0013,nzd0546-0014,nzd0546-0015,nzd0546-0016,nzd0546-0017,nzd0546-0018,nzd0546-0019,nzd0546-0044,nzd0546-0045,nzd0546-0046,nzd0546-0047,nzd0546-0048,nzd0546-0049,nzd0546-0050,nzd0546-0051,nzd0546-0052,nzd0546-0053,nzd0546-0054,nzd0546-0055,nzd0546-0056,nzd0546-0089,nzd0546-0092,nzd0546-0093,nzd0546-0094,nzd0546-0095,nzd0546-0096,nzd0546-0097,nzd0546-0106,nzd0546-0127,nzd0546-0128,nzd0546-0130,nzd0546-0131,nzd0546-0132,nzd0546-0136,nzd0546-0137,nzd0546-0151,nzd0546-0152,nzd0546-0153,nzd0546-0154,nzd0546-0155,nzd0546-0156,nzd0546-0157,nzd0546-0158,nzd0546-0159,nzd0546-0041,nzd0546-0042,nzd0546-0043,nzd0546-0103,nzd0546-0104,nzd0546-0105,nzd0546-0122,nzd0546-0129,nzd0546-0133,nzd0546-0134,nzd0546-0135,nzd0546-0162,nzd0546-0186,nzd0546-0187,nzd0546-0160,nzd0546-0161,nzd0546-0114,nzd0546-0115,nzd0546-0113
2001-04-16 22:10:54.636000,L7,371.63,465.92,,,,,,,,,,,,520.70,512.09,441.42,485.15,,,,,,224.66,227.05,194.18,,156.69,165.44,158.61,173.09,201.13,183.79,173.14,143.03,144.90,340.45,382.59,156.20,167.86,195.86,219.72,248.28,277.28,305.78,339.62,371.26,400.86,433.16,455.36,467.86,471.03,462.71,431.51,403.66,453.86,,146.45,144.19,144.98,224.73,225.94,,,,,,,,,193.73,202.31,343.56,209.16,245.63,252.37,339.18,370.46,414.83,464.17,438.67,412.01,400.18,263.55,435.74,449.26,451.01,170.39,205.73,239.70,200.44,,,,,481.12,445.40,405.78,401.52,399.63,403.40,398.01,471.13,486.83,488.80,462.57,385.74,309.73,435.01,433.22,445.95,447.31,,,,501.48,433.76,365.03,309.95,316.12,350.97,356.74,481.19,502.73,518.22,523.44,520.92,515.87,240.93,472.47,408.34,420.79,518.36,473.80,500.65,390.38,349.48,385.42,421.52,427.10,441.08,,158.39,173.72,184.70,190.59,195.19,199.76,189.55,205.01,217.84,232.22,214.36,214.03,346.41,146.89,141.95,141.61,142.16,143.38,144.50,195.82,393.94,371.25,,,328.25,433.15,444.21,,,,201.27,177.24,208.22,168.69,170.04,,,,,218.81,219.50,217.13,253.08,474.06,356.41,,,,,,,,,,
2001-11-26 22:09:21.320000,L7,356.35,391.55,375.11,361.80,357.72,357.04,356.82,363.70,352.29,349.39,344.58,365.59,365.29,383.62,363.63,374.81,407.33,422.49,445.67,459.59,472.50,485.45,271.33,243.29,220.75,188.20,182.32,187.58,193.45,203.10,213.16,207.94,192.28,168.51,160.09,156.17,160.55,170.99,185.11,210.56,233.70,256.49,282.82,314.46,347.74,378.33,407.59,438.94,465.30,479.11,479.03,476.67,462.44,434.65,202.95,358.77,,,,,,,,,,,,,,189.90,159.95,204.53,261.62,260.99,248.14,229.69,255.84,397.67,413.17,398.52,379.33,203.67,188.61,453.09,467.94,473.23,469.13,290.67,339.70,426.64,,,,501.67,465.97,425.59,388.59,381.78,385.96,380.14,367.90,346.79,328.21,336.55,360.14,362.61,286.68,234.83,202.66,179.72,158.62,246.74,504.37,,460.06,405.12,366.80,196.27,316.53,351.17,356.08,399.58,251.83,257.87,272.34,288.86,247.98,144.09,155.70,169.47,205.04,226.11,242.50,260.93,281.75,309.33,338.82,389.20,387.27,393.95,162.67,186.10,207.27,215.55,233.07,241.57,249.31,242.01,245.79,257.10,286.52,303.31,299.06,378.04,378.87,,,,,,,247.12,366.88,,,,312.01,418.14,415.38,405.84,273.19,306.35,351.40,310.19,289.14,193.28,179.26,496.57,519.37,,,,,,,,,,,,,169.29,190.80,,,
2001-12-19 22:15:37.819000,L7,,,,,,,,,,,,,271.67,286.04,294.01,306.46,333.87,372.03,433.98,465.55,477.62,503.80,511.61,490.95,482.68,484.12,487.98,493.13,496.13,483.36,459.27,433.86,427.42,415.82,416.79,420.93,431.84,449.41,470.71,237.41,370.09,270.37,323.95,374.03,427.72,474.58,494.40,483.69,435.15,359.63,298.01,240.19,230.80,240.63,,,,,,,,260.51,254.14,239.47,223.38,,,,,,282.71,159.41,144.88,315.65,277.61,214.25,,295.05,218.48,200.06,359.40,355.18,360.30,367.46,359.79,351.84,325.84,308.25,295.02,270.92,,,,270.83,266.40,268.19,259.02,253.02,234.34,414.89,409.73,404.21,399.62,390.67,386.02,379.47,373.31,360.82,348.32,357.28,351.47,345.11,340.16,289.11,312.61,260.40,169.63,134.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.81,346.29,319.41,281.79,356.22,369.97,341.94,227.66,,,,,,,,,,,,,,,183.40,433.22,,,253.25,,,239.55,,,,,
2002-02-14 22:09:41.178000,L7,325.50,448.91,476.90,479.16,466.06,464.01,462.66,450.03,446.79,459.70,453.13,448.06,402.64,401.78,419.03,425.14,425.71,516.29,487.53,515.70,,,273.12,247.78,221.70,182.21,181.70,185.81,195.77,204.89,211.49,208.35,191.26,170.54,168.66,162.48,163.00,175.59,193.64,217.32,240.39,264.06,180.28,230.59,302.71,286.94,363.58,393.68,413.02,352.14,320.07,283.39,230.40,207.53,,,,,,,,288.71,294.80,242.90,,,,,427.30,402.33,320.53,346.16,437.35,235.41,316.98,352.87,194.18,414.44,471.84,453.06,434.16,417.98,446.65,460.08,477.30,460.54,489.01,443.91,437.84,442.42,,,,497.64,471.78,424.96,388.08,377.96,391.09,363.81,368.41,350.39,329.13,339.46,358.23,373.05,407.27,419.62,437.48,435.22,480.99,472.03,484.20,,460.23,385.29,136.01,,343.72,331.79,324.97,444.41,272.45,281.92,291.82,306.09,280.30,282.59,176.57,199.77,229.76,254.00,260.06,284.12,294.01,329.74,361.99,412.98,420.54,423.08,176.76,194.56,210.66,222.60,242.20,247.34,256.89,248.98,254.53,265.83,296.26,306.91,303.80,163.05,,,,,,,286.71,433.95,352.06,,,393.47,438.73,453.26,424.16,412.15,299.58,372.35,357.56,324.17,303.24,264.27,220.48,,,,,313.65,285.78,304.64,,474.43,521.83,199.51,179.84,,,206.24,217.30,,,
2002-03-25 22:15:47.156000,L7,391.45,178.24,183.86,172.00,,,,,,,228.17,222.65,266.76,274.10,287.46,303.86,337.14,375.94,430.00,455.97,465.34,492.18,498.79,351.38,310.38,471.28,477.64,483.91,481.57,476.16,439.88,426.59,415.03,409.67,412.23,418.33,429.15,456.02,471.90,353.11,380.02,444.98,501.57,365.00,418.43,461.32,490.60,483.49,517.38,470.30,408.80,332.55,278.38,361.95,,,,,,,,194.80,248.59,232.56,224.79,204.19,,254.08,272.84,287.03,217.93,238.34,265.23,302.32,328.40,354.90,349.76,290.75,195.25,207.13,222.46,202.16,245.86,312.05,340.88,329.73,320.69,298.46,292.98,276.77,,427.25,473.77,332.02,438.18,431.10,436.52,433.07,417.20,507.68,494.31,498.03,500.09,492.09,479.79,476.52,482.38,475.93,474.69,465.20,458.58,450.95,444.63,434.74,428.96,411.18,404.82,405.04,408.97,399.79,392.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.34,,,,,,,,400.49,346.95,,497.67,442.95,208.66,186.43,229.92,,,,,,,,,519.23,,,,,,277.56,424.48,353.77,449.16,434.19,,445.59,442.99,,,170.34,219.16,
2002-07-31 22:15:11.713000,L7,,,,,,,,,,,,,,,,,,,,,,,418.73,,,,,395.14,278.26,235.17,145.50,,,,,281.10,288.22,437.54,467.41,477.16,500.98,239.43,293.21,338.96,404.53,461.00,475.52,450.42,381.68,312.51,255.30,220.24,205.19,201.67,306.87,480.40,343.07,354.31,230.01,221.70,315.50,176.42,259.78,255.10,233.68,178.40,191.92,213.00,242.03,303.03,,304.67,436.15,325.13,412.66,363.13,361.23,416.56,388.14,364.11,340.80,338.71,343.37,358.23,334.16,327.27,228.01,299.15,284.06,,,,,,,,,,,399.21,395.36,403.78,396.70,,386.44,381.14,373.92,213.80,349.70,345.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.69,340.50,400.45,,,300.31,321.93,354.83,,339.24,395.42,420.78,325.23,237.20,256.57,142.22,250.67,146.91,149.86,328.20,205.62,346.12,493.02,,500.03,438.55,429.23,424.20,,,,,,,,,,,,271.58,411.76,366.87,431.82,379.01,,471.09,460.50,469.69,,,,,,232.18,245.57,167.72
2002-10-03 22:14:41.164000,L7,219.20,,,,,,,,,,,,238.81,258.43,271.65,270.83,308.85,343.05,408.71,438.52,450.54,476.08,420.25,,210.67,410.67,367.77,479.80,485.26,467.75,418.61,418.24,402.00,396.27,382.11,402.78,418.80,441.29,462.26,482.43,504.82,416.19,462.95,358.60,414.97,168.48,200.84,239.14,243.81,352.23,288.40,236.53,215.09,228.83,,,,,,,,265.40,258.35,242.46,231.62,,,434.07,310.78,507.14,,231.35,266.88,377.70,400.30,356.06,501.18,281.29,386.95,374.70,342.02,339.07,348.31,356.12,346.44,249.46,258.79,295.03,275.72,,,435.50,441.77,315.31,355.07,243.50,234.16,227.28,,414.84,409.47,403.45,399.53,379.39,383.75,376.66,376.17,365.27,347.26,348.52,302.47,345.43,340.23,174.52,273.30,244.44,407.71,398.88,392.51,386.74,214.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.60,455.33,439.77,206.69,143.93,140.44,140.54,143.36,145.16,,305.86,297.26,283.71,,,166.59,245.09,,,,,,,,,,510.08,,,,,,284.13,298.28,,273.35,420.29,,,,,,,,
2002-11-29 22:09:01.492000,L7,290.90,408.36,439.49,473.02,442.62,447.98,443.76,425.55,433.56,433.95,433.82,422.97,394.39,397.20,391.76,382.60,361.69,379.73,384.84,431.40,448.36,461.53,307.20,280.93,255.76,219.87,221.61,215.19,226.52,233.09,244.32,238.56,226.35,203.40,185.98,189.06,198.71,200.38,216.28,240.21,256.72,279.29,303.08,154.55,188.14,236.61,290.60,329.25,336.80,326.06,500.85,495.50,486.80,471.82,356.66,,,,,,,,,,,,,,,,,,,,,,,,,493.20,500.17,455.46,480.86,473.19,494.65,488.35,495.53,487.13,468.17,464.88,232.89,222.58,176.94,,,491.47,502.87,514.85,368.32,337.49,321.90,321.27,310.74,315.25,333.79,326.09,252.16,212.76,172.69,177.02,136.37,,,410.06,405.26,249.92,,,255.31,324.59,288.18,380.28,177.23,230.53,266.54,297.37,272.47,,,,,,,,,,304.91,388.45,375.87,395.23,212.29,223.99,250.70,256.75,273.65,280.12,285.09,272.95,279.93,292.24,324.99,331.61,335.20,,,,,,,,,,,,,,,,460.46,413.84,390.97,433.60,350.52,311.94,314.68,306.28,268.31,455.88,514.02,155.08,,,,,,,,,232.54,,,229.00,233.17,,,
2003-01-07 22:15:16.778000,L7,,,,,,,,,,,,,,,,,216.57,216.57,161.53,441.40,446.01,382.12,,,,,,,,284.65,393.99,407.80,333.08,277.34,363.55,367.63,,,,,,246.73,309.20,365.49,415.22,460.48,405.59,412.27,366.45,223.58,230.06,209.23,206.93,199.98,250.50,254.56,150.81,234.67,489.59,485.44,518.41,471.66,458.70,435.42,483.61,488.24,515.44,233.41,250.46,310.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.78,395.71,386.08,388.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.75,508.73,440.91,398.47,437.22,189.93,337.03,352.08,248.14,462.43,,,,477.63,458.11,298.30,395.27,302.87,149.75,375.42,277.43,,,,,,,,,,,,,,,,,374.34,410.06,404.84,,,327.40,,,,,,,,,,,169.61,181.78,201.50
2003-02-24 22:15:37.262000,L7,297.69,,,,,,,,,,243.71,242.26,277.79,286.44,293.76,306.57,338.35,377.12,434.92,460.65,472.76,497.72,504.59,480.40,471.30,476.34,484.87,490.38,496.77,486.77,455.39,437.03,424.53,416.42,417.01,421.72,432.34,454.65,210.12,305.10,421.03,263.27,324.18,172.84,165.26,158.71,217.85,250.75,253.07,368.94,298.69,243.45,227.97,238.23,,,,,,,,,,,,,,,,,,291.03,483.21,256.55,247.92,216.16,180.40,368.07,342.23,305.57,330.00,275.12,155.24,301.61,270.86,255.76,162.36,308.96,307.40,290.26,462.26,515.67,507.96,509.93,509.53,512.76,510.02,510.24,492.63,516.97,512.16,506.29,502.05,499.10,491.47,485.27,475.91,464.99,448.56,452.87,454.91,449.25,426.04,419.98,414.96,412.92,406.31,313.05,313.34,303.64,295.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.42,,,,,,,,,313.13,295.63,314.77,368.56,379.92,350.03,248.50,,,,,,,,,,,,,,,299.09,182.47,211.94,275.47,384.64,449.64,415.79,421.76,,,,,
2003-03-21 22:09:27.545000,L7,341.35,495.09,492.46,,495.34,511.94,520.23,458.43,459.69,,,462.70,510.03,440.86,422.79,433.93,465.49,,,,,,250.76,239.68,212.10,143.35,161.74,169.33,189.79,203.12,210.41,205.69,151.89,165.77,157.79,153.11,158.22,170.36,190.18,215.33,238.36,261.82,284.84,317.55,352.71,383.58,411.45,443.92,466.74,477.45,479.99,475.99,461.43,427.84,,394.87,141.49,141.86,146.38,145.12,143.38,,,183.94,178.88,169.81,161.85,,208.04,241.14,256.03,293.25,165.50,283.89,276.27,281.12,268.54,326.39,475.22,420.56,466.96,260.70,327.58,410.83,186.69,281.79,397.34,443.62,426.39,413.53,,,,,,479.12,401.69,484.47,476.96,484.80,,428.04,435.82,496.81,392.70,364.83,299.03,255.05,259.30,387.39,397.28,480.26,,,468.86,413.81,366.78,313.10,300.21,345.53,341.98,460.59,390.92,473.23,457.89,486.90,366.57,357.62,335.03,211.86,236.18,263.63,264.81,289.15,304.23,337.05,376.24,419.71,429.29,447.06,161.75,189.80,202.24,204.32,219.60,237.20,251.70,238.94,249.34,257.94,292.20,306.17,281.91,306.14,432.00,138.56,140.90,144.88,141.42,143.69,,308.64,186.39,189.99,207.26,200.46,457.33,284.60,245.81,397.56,224.47,347.87,287.38,301.56,281.19,188.89,154.45,,,,,,,468.03,192.43,207.67,194.44,457.12,,,,,,151.27,,157.05
2003-04-13 22:15:43.669000,L7,,,,,,,,,,,,,,,,242.97,217.92,317.81,318.95,404.42,329.02,,,,,,,302.50,372.68,334.21,342.62,408.60,401.26,322.22,317.83,380.43,419.59,433.33,460.90,474.72,493.58,517.18,309.82,268.51,196.18,256.84,296.47,433.70,386.67,340.74,266.65,212.23,481.22,207.21,422.64,184.17,410.79,385.00,403.51,429.00,349.70,481.81,475.29,447.90,492.92,223.31,210.90,,,415.37,211.22,140.84,135.80,423.74,334.51,466.75,344.79,324.34,,,278.34,322.34,340.98,343.28,,,,,,,,,,,,,,,,,,,,,380.85,379.65,,221.29,314.66,342.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.53,384.27,400.62,408.73,185.27,414.35,215.49,414.02,272.76,305.38,279.57,,,482.69,204.91,226.94,146.32,148.24,147.92,398.44,465.93,372.82,311.15,,,421.90,425.10,417.90,,,,,,,,,,,198.25,269.43,178.26,167.03,285.73,465.46,401.92,473.80,419.76,399.65,,,,,,,,192.08
2003-08-11 22:03:51.447000,L5,327.28,191.19,219.65,220.34,230.63,240.27,249.49,266.43,265.85,275.05,298.57,298.71,345.91,325.14,325.29,329.79,368.66,436.45,468.26,491.99,503.94,,,511.81,505.64,503.67,501.91,509.00,500.14,486.37,462.00,452.09,439.32,433.44,430.07,439.39,451.72,470.56,491.07,505.70,169.83,279.61,337.32,387.49,439.51,476.89,502.29,494.48,445.52,373.63,314.06,250.00,240.24,258.69,,,,,,,,,,,,,,,,,,,,,,,,,436.58,404.45,409.96,371.57,376.63,380.09,379.21,362.75,344.57,327.92,314.82,268.91,486.55,479.22,480.14,211.50,146.46,472.69,466.40,459.84,456.17,449.94,439.19,435.38,426.61,428.48,418.29,415.84,403.03,390.91,383.04,385.03,377.00,373.66,360.51,357.11,349.58,346.15,350.08,340.26,337.71,329.16,327.73,244.57,166.89,153.72,,,,,,,,,,,,,,,,162.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.39,333.23,268.24,271.17,244.20,215.44,191.41,,494.38,,,,,,,,,,,,417.43,331.07,353.80,487.51,493.84,,,
2003-10-07 21:58:35.519000,L5,314.03,445.15,486.09,478.72,476.38,483.93,459.55,439.83,442.77,445.45,451.19,426.37,412.62,403.94,405.95,409.85,424.75,493.42,,,,,262.92,500.51,497.77,420.21,413.08,405.73,391.13,377.35,367.33,361.47,349.93,331.66,330.82,321.39,312.84,318.38,334.36,355.25,394.13,438.66,470.19,511.22,360.51,385.83,417.12,444.05,471.91,479.38,477.29,474.18,456.50,423.27,,,,,,,,,,,,,,,,,,,,,,,,,,511.95,498.94,475.44,493.99,472.82,482.96,487.96,480.90,466.39,464.26,457.54,251.18,241.86,196.26,498.34,455.26,409.24,366.64,349.56,330.73,319.57,316.95,307.74,296.96,305.59,329.66,347.02,275.86,218.86,180.76,161.51,,,,,,,,,,314.69,313.15,371.85,276.51,285.37,307.92,305.75,315.67,165.52,186.68,202.30,246.49,254.55,273.41,279.26,299.79,327.88,367.37,406.14,409.57,405.49,178.49,199.16,214.81,225.94,239.82,247.21,251.90,241.66,258.51,273.44,299.04,301.88,292.25,349.42,,,,,,,,,,,,,,,452.51,449.84,471.54,399.35,372.46,354.65,341.61,320.45,259.92,,,143.97,,,,,,,,,254.81,,,235.06,245.31,,,
2003-12-26 21:59:30.091000,L5,327.40,429.53,470.96,461.13,456.42,455.47,438.78,426.38,434.60,437.64,439.94,416.42,403.76,399.45,400.52,400.09,411.93,507.02,,,,,258.88,497.80,491.31,412.69,398.47,399.00,381.66,370.29,358.26,347.66,335.74,318.46,315.88,304.13,300.85,305.17,314.97,339.16,378.16,424.74,459.46,498.74,199.24,186.09,243.42,293.85,306.42,298.28,250.82,184.78,203.27,429.39,192.90,,,,,,,,,,,,,,,,,,,,,,,,,503.43,480.27,461.94,465.07,463.70,475.23,484.46,481.08,466.83,454.61,451.00,228.30,228.08,180.28,505.54,460.07,424.41,375.82,363.14,370.37,352.11,347.42,330.12,317.04,324.01,339.75,355.83,282.69,223.89,187.73,174.57,140.27,206.89,284.09,,,,,,296.56,325.34,323.96,313.61,256.77,262.44,274.90,284.57,202.81,145.36,170.00,190.93,224.89,235.53,253.13,268.08,286.18,318.06,352.58,390.34,394.61,402.58,183.68,204.88,224.88,229.66,249.33,253.97,254.19,247.81,260.74,282.73,305.60,311.84,295.29,373.68,,,,,,,,,,,,,,,442.17,428.39,374.61,393.76,362.06,340.06,321.86,299.91,249.45,,,145.79,,,,,,,,,235.68,512.31,,221.46,229.56,,,
2004-01-27 21:59:38.149000,L5,302.36,438.81,471.61,467.70,465.29,466.76,439.60,423.04,431.46,431.30,422.26,417.63,406.99,401.92,404.09,402.08,414.80,490.95,,,,,270.65,493.46,478.82,408.75,396.31,394.55,379.17,369.93,360.76,352.00,336.48,319.25,313.22,302.67,296.94,305.69,316.80,336.96,375.55,426.55,462.27,503.10,372.46,398.37,434.01,462.13,484.40,491.55,492.17,490.61,466.67,438.02,218.11,,,,,,,,,,,,,,,,,,,,,,,,,507.33,486.79,474.95,477.47,476.91,484.50,489.36,483.97,466.30,458.18,457.36,232.57,232.02,189.10,496.22,456.27,413.09,366.85,350.77,356.68,336.53,334.07,316.38,304.20,317.42,340.57,345.51,263.67,219.28,182.36,168.32,137.90,212.10,268.87,,,,,,,300.57,301.89,289.68,256.94,266.28,278.33,276.61,194.51,143.15,175.35,194.41,212.90,226.39,246.52,257.02,285.36,307.44,356.92,392.74,402.90,407.55,180.63,205.67,220.42,228.55,246.73,252.02,254.31,243.65,259.06,275.28,305.13,314.26,299.97,369.72,,,,,,,,,,,,,,,450.14,443.62,388.59,396.75,362.78,352.62,328.09,317.11,259.14,,,140.74,,,,,,,,,239.38,479.48,,230.29,236.14,,,
2004-03-31 21:59:59.745000,L5,284.91,438.24,473.75,467.52,466.68,473.24,444.80,430.83,443.68,437.01,434.04,417.74,403.48,400.82,395.85,402.89,412.00,436.62,462.41,468.49,498.99,494.45,269.92,248.91,219.44,196.67,191.05,197.99,204.31,215.05,220.91,213.71,188.51,171.70,163.52,165.39,170.04,188.94,201.82,231.97,251.50,272.24,295.24,328.05,365.22,392.50,425.90,459.82,482.65,490.30,492.77,484.38,468.77,433.18,205.52,,,,,,,,,,,,,,,,,,,,,,,,,511.55,493.07,479.52,482.91,474.29,490.50,493.85,481.30,468.59,466.89,457.10,242.35,238.55,194.86,492.44,451.54,415.48,361.28,346.49,343.28,335.66,326.99,314.22,302.46,311.29,337.43,339.75,260.74,220.94,178.35,166.90,,,,506.79,435.49,177.96,,,,307.40,283.33,285.77,258.60,275.32,287.01,283.17,175.76,144.24,175.14,193.53,227.54,237.52,253.12,268.58,287.28,320.45,351.16,392.79,404.68,403.38,179.02,198.30,225.34,234.00,243.22,256.82,256.67,241.48,259.75,273.41,301.61,309.69,304.07,363.92,,,,,,,,,,,,,,,454.62,441.19,407.12,397.79,372.65,355.21,335.29,319.22,265.48,505.50,,139.74,,,,,,,,,246.27,,,235.81,248.40,,,
2004-04-23 22:06:53.682000,L5,325.92,185.08,216.03,219.27,221.38,226.15,231.45,255.16,257.74,262.00,275.78,274.53,297.07,305.64,316.03,333.99,366.91,401.45,459.42,487.88,500.04,,,506.21,498.77,499.36,501.93,505.38,506.79,492.57,467.92,446.24,431.19,427.21,424.92,436.18,447.93,468.77,482.64,503.30,146.94,277.48,336.18,374.20,420.87,467.57,492.30,486.96,441.27,372.22,317.38,254.44,243.66,251.34,,,,,,,,,,,,,,,,,,,,,,,,457.64,422.12,392.73,375.98,372.00,365.07,378.06,363.47,349.41,341.93,317.45,298.97,281.55,403.88,475.99,479.57,474.76,470.67,467.33,463.15,456.01,456.62,448.64,440.60,436.24,425.84,421.07,411.83,403.04,397.94,382.28,378.45,380.69,375.84,368.34,350.61,353.36,346.11,342.67,338.09,339.29,335.61,323.74,326.84,,,,,,,,,,,,,,,,,,,148.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.26,209.71,235.44,205.60,178.79,156.77,,,,,,,,,,,,,,,477.87,311.54,152.53,,447.86,,,
2004-05-02 22:00:57.398000,L5,342.71,,,,,508.08,491.57,502.35,495.09,,,,497.05,418.57,506.12,502.68,481.32,,,,,,221.34,220.89,507.64,495.55,502.18,501.16,411.44,387.87,385.33,365.68,356.70,331.57,344.79,336.49,139.60,160.39,187.64,205.08,237.41,255.13,281.37,314.58,349.70,378.31,409.92,437.93,458.32,465.84,471.12,456.99,437.14,392.62,,,,,,,,,,,,,,,231.24,253.28,493.48,,,,,,,484.22,482.15,456.79,445.72,435.78,439.75,436.13,451.47,449.26,444.92,444.31,433.45,417.60,,,,507.97,474.80,440.42,388.83,375.80,380.78,379.14,358.44,343.55,333.22,340.54,348.99,369.75,304.19,228.78,203.84,186.19,165.37,268.77,489.09,518.41,456.23,408.49,349.18,,297.03,324.79,338.61,492.48,421.78,418.94,470.25,500.74,518.09,,,407.34,461.86,479.66,469.96,479.56,520.66,466.00,399.87,426.06,486.50,481.75,149.25,176.45,194.29,206.93,214.36,227.27,225.07,203.06,238.70,247.69,264.20,281.68,264.95,309.92,,,,,,,,,,,,,324.89,335.91,378.38,,,347.22,279.42,210.21,298.85,250.90,212.95,,,,,,,,,,,,,,,172.06,132.05,,,
2004-05-09 22:07:21.512000,L5,354.42,231.37,233.84,233.08,241.84,244.54,251.90,263.07,270.81,273.84,288.61,280.63,301.95,306.41,315.57,329.95,374.11,424.22,465.42,486.46,502.00,,,517.10,506.38,510.56,512.65,515.73,514.96,502.84,476.87,448.41,440.00,432.06,438.62,442.20,457.89,476.03,497.35,510.04,187.00,283.30,340.25,387.21,445.23,482.56,507.18,505.86,503.82,455.22,392.47,317.95,272.70,461.83,,,,,,,,,,,,,,,,,,,,,,,,,430.77,417.62,387.86,386.79,375.01,392.88,376.24,360.76,349.89,334.57,305.41,293.11,398.40,312.63,261.44,207.27,148.66,,,,,516.94,479.53,479.33,468.76,462.89,460.73,457.18,452.53,444.73,438.55,431.40,431.74,414.08,424.30,397.59,403.42,402.31,383.07,373.61,370.93,369.46,355.95,,,,,,,,,,,,,,,,,169.36,206.30,223.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.54,227.38,250.30,214.92,189.00,179.69,128.68,459.55,447.50,,,,,,,,,,,,413.50,412.14,402.32,448.08,429.96,,,
