dates,satname,nzd0106-0000,nzd0106-0001,nzd0106-0002,nzd0106-0003,nzd0106-0004,nzd0106-0005,nzd0106-0006,nzd0106-0007,nzd0106-0008,nzd0106-0009,nzd0106-0010,nzd0106-0011,nzd0106-0012,nzd0106-0013,nzd0106-0014,nzd0106-0015,nzd0106-0016,nzd0106-0017,nzd0106-0018,nzd0106-0019,nzd0106-0020,nzd0106-0021,nzd0106-0022,nzd0106-0023,nzd0106-0024,nzd0106-0025,nzd0106-0026,nzd0106-0027,nzd0106-0028,nzd0106-0029,nzd0106-0030,nzd0106-0031,nzd0106-0032,nzd0106-0033,nzd0106-0034,nzd0106-0035,nzd0106-0036,nzd0106-0037,nzd0106-0038,nzd0106-0039,nzd0106-0040,nzd0106-0041,nzd0106-0042,nzd0106-0043,nzd0106-0044,nzd0106-0045,nzd0106-0046,nzd0106-0047,nzd0106-0048,nzd0106-0049,nzd0106-0050,nzd0106-0051,nzd0106-0052,nzd0106-0053,nzd0106-0054,nzd0106-0055,nzd0106-0056,nzd0106-0057,nzd0106-0058,nzd0106-0059,nzd0106-0060,nzd0106-0061,nzd0106-0062,nzd0106-0063,nzd0106-0064,nzd0106-0065,nzd0106-0066,nzd0106-0067,nzd0106-0068,nzd0106-0069,nzd0106-0070,nzd0106-0071,nzd0106-0072,nzd0106-0073,nzd0106-0074,nzd0106-0075,nzd0106-0076,nzd0106-0077,nzd0106-0078,nzd0106-0079,nzd0106-0080,nzd0106-0081,nzd0106-0082,nzd0106-0083,nzd0106-0084,nzd0106-0085,nzd0106-0086,nzd0106-0087,nzd0106-0088,nzd0106-0089,nzd0106-0090,nzd0106-0091,nzd0106-0092,nzd0106-0093,nzd0106-0094,nzd0106-0095,nzd0106-0096,nzd0106-0097,nzd0106-0098,nzd0106-0099,nzd0106-0100,nzd0106-0101,nzd0106-0102,nzd0106-0103,nzd0106-0104,nzd0106-0105,nzd0106-0106,nzd0106-0107,nzd0106-0108,nzd0106-0109,nzd0106-0110,nzd0106-0111,nzd0106-0112,nzd0106-0113,nzd0106-0114,nzd0106-0115,nzd0106-0116,nzd0106-0117,nzd0106-0118,nzd0106-0119,nzd0106-0120,nzd0106-0121,nzd0106-0122,nzd0106-0123,nzd0106-0124,nzd0106-0125
2014-04-05 22:11:58.702000,L8,,,,,358.46,368.28,374.44,362.26,317.20,312.94,305.73,276.47,533.19,504.78,494.80,473.74,318.48,319.14,325.07,324.35,323.82,319.63,315.40,315.42,312.08,313.28,309.86,319.57,318.16,318.48,317.32,320.09,320.81,318.08,320.43,321.97,323.23,314.23,315.02,316.61,317.22,318.57,316.58,314.53,321.67,321.89,319.26,302.16,306.92,317.34,315.73,314.59,313.87,312.39,309.26,311.31,310.20,308.68,308.07,309.81,303.71,305.48,304.69,303.75,306.28,307.33,311.83,313.08,311.59,307.71,311.12,310.50,309.94,310.41,312.72,309.77,308.23,307.36,301.73,294.52,294.85,300.58,296.61,295.92,298.79,301.50,307.09,308.66,304.92,304.30,303.02,296.90,281.07,302.45,307.47,306.98,302.67,301.59,297.59,286.67,293.62,292.69,297.66,298.34,298.92,299.89,301.50,301.06,299.15,302.85,302.66,298.33,297.82,301.72,305.58,304.27,303.00,296.51,299.64,297.26,297.69,298.07,296.97,300.58,296.46,286.58
2014-04-21 22:11:42.175000,L8,,,,,238.32,270.35,288.43,296.23,306.47,299.20,298.80,301.76,244.57,312.02,306.68,308.70,308.65,314.80,325.14,314.69,367.37,358.42,365.25,363.94,363.20,359.73,308.05,316.11,310.13,312.78,308.37,310.03,306.02,313.42,308.03,313.24,312.17,299.95,310.48,308.68,313.69,347.61,362.59,354.99,317.02,318.28,316.57,287.99,306.87,316.28,310.51,310.88,309.82,308.31,306.87,308.29,307.37,306.23,307.17,306.86,302.86,304.03,302.63,300.34,303.83,306.04,310.69,313.01,310.53,306.12,308.09,309.63,306.39,306.99,308.96,306.22,306.49,304.85,299.45,291.13,293.55,298.31,296.93,295.78,298.63,300.21,305.29,301.68,302.50,301.55,300.31,296.79,282.66,304.41,306.18,306.29,299.80,303.00,297.27,292.13,292.28,292.26,535.35,506.89,470.98,462.92,490.77,545.60,500.81,541.38,302.67,295.46,287.00,302.13,303.64,301.13,301.24,293.38,299.25,296.58,297.77,298.99,297.54,300.94,292.08,281.28
2014-08-11 22:11:51.972000,L8,,,,,,,,,,,,,,,,,,214.55,300.75,322.86,404.48,,276.93,319.02,190.56,275.41,,523.05,467.51,396.08,333.97,337.71,310.53,311.28,311.31,,,,,,,,437.40,420.29,,,,,,,484.21,433.56,383.95,479.75,465.56,526.03,,,545.63,313.20,313.36,317.32,350.28,394.77,457.17,525.62,374.17,318.06,316.22,315.50,313.69,312.73,309.00,310.59,314.24,290.87,307.76,255.96,340.18,287.75,296.96,297.06,290.36,287.54,291.22,291.97,298.16,287.96,294.94,285.68,226.43,259.33,278.01,281.15,298.39,292.25,261.45,296.61,283.49,240.09,222.14,282.58,282.45,289.57,286.64,291.29,293.21,293.31,224.59,295.98,296.02,293.91,294.49,299.57,301.24,302.25,299.33,296.36,298.49,298.09,297.80,298.70,296.90,300.07,296.08,283.34
2014-10-14 22:12:02.705000,L8,,,,,,,,329.66,317.56,307.67,,418.23,351.09,165.20,242.60,189.40,311.56,317.61,316.89,319.04,316.61,306.08,314.04,315.44,312.16,310.70,309.30,312.47,288.05,250.79,281.44,422.33,313.42,313.45,314.49,321.64,316.47,312.59,329.15,323.94,230.57,,401.82,362.90,336.38,311.52,532.24,,,202.99,362.63,254.48,245.35,482.91,,,357.32,351.95,343.52,305.00,301.83,342.56,293.95,336.95,310.73,368.27,323.37,324.25,315.01,313.71,306.32,326.00,320.24,301.63,,205.52,207.68,260.11,275.50,297.74,295.84,297.62,300.60,294.30,299.94,300.23,304.12,304.82,304.33,301.06,300.46,299.59,251.31,303.45,303.66,301.47,298.34,300.55,296.45,287.72,284.11,290.84,294.51,295.65,297.65,296.36,297.70,297.55,278.10,299.60,299.62,295.75,294.70,300.66,302.20,301.91,296.77,291.71,295.76,293.89,294.80,294.80,293.27,298.83,292.63,274.62
2014-10-30 22:11:58.859000,L8,,372.26,507.41,516.94,343.51,317.05,309.15,314.04,313.36,304.69,305.56,311.43,286.98,368.73,370.51,369.61,373.04,373.37,369.94,368.11,361.75,368.86,359.19,363.54,332.04,361.30,359.15,450.52,452.90,482.21,252.31,447.75,363.79,365.12,322.69,369.40,365.73,372.50,365.76,361.17,,317.06,319.70,317.47,311.69,330.11,380.39,,487.91,318.73,314.16,311.63,311.67,312.04,309.96,310.43,309.20,307.59,307.80,308.39,307.22,306.27,306.61,307.48,311.94,309.34,315.66,378.51,389.16,467.95,312.72,308.89,311.11,314.25,,,,,,,,,,,,,,,383.78,437.11,,,,,,,,,,,,,,,296.40,305.14,222.31,300.04,291.92,279.85,257.80,295.56,300.27,,,,,,,,210.74,282.78,280.25,297.69,297.16,283.45
2014-12-01 22:12:00.318000,L8,,,,,,314.75,310.02,323.66,309.95,304.93,308.06,300.14,376.01,310.26,310.04,317.63,310.15,312.59,316.59,323.90,311.50,314.14,316.10,313.59,312.51,311.11,308.48,313.85,314.26,314.79,315.68,319.50,316.36,317.23,317.52,319.13,315.33,313.36,314.43,315.92,326.21,341.36,362.78,337.57,349.72,368.86,363.48,339.90,493.39,471.70,405.06,297.50,416.40,312.61,383.78,310.97,371.89,362.99,378.34,247.80,425.31,441.04,385.29,411.27,506.89,357.07,387.95,313.55,314.08,303.89,311.03,315.54,310.35,312.07,309.89,309.59,309.05,305.64,300.47,295.74,294.62,300.62,299.22,297.99,301.26,300.30,302.54,302.86,297.71,297.76,295.86,293.44,277.55,300.68,301.06,303.55,425.42,334.67,383.41,420.25,480.47,292.18,297.10,297.48,298.61,301.32,300.09,299.89,282.48,304.64,300.62,296.15,296.53,301.79,302.69,302.99,289.27,301.02,297.31,296.02,300.77,295.95,296.69,300.10,299.60,303.98
2015-01-02 22:11:50.958000,L8,,,,,295.77,366.85,377.38,357.64,312.70,354.35,359.59,356.54,368.17,370.29,337.69,374.95,370.70,370.09,363.45,368.56,376.10,358.67,364.60,314.62,366.54,310.17,379.06,369.88,360.06,309.85,311.44,313.95,312.73,312.66,317.47,318.04,316.52,309.82,311.15,314.56,313.57,314.97,313.57,306.39,313.99,311.55,312.93,302.58,303.92,367.53,364.06,357.75,359.84,365.00,377.87,362.55,307.23,359.55,349.38,360.40,330.19,343.98,352.02,347.56,359.51,355.68,310.00,309.94,316.49,302.99,325.91,473.99,539.99,347.53,309.95,307.16,305.70,329.32,341.11,354.80,293.05,298.00,296.38,292.02,295.85,296.83,301.70,311.90,305.77,300.28,298.97,299.94,286.41,303.87,306.31,304.14,302.56,302.90,299.25,293.33,291.37,292.86,296.58,296.08,296.56,300.29,300.20,296.59,278.41,298.87,298.10,293.92,293.80,303.55,301.37,299.89,296.41,290.33,296.56,292.23,298.84,296.63,294.53,299.42,293.57,282.70
2015-04-24 22:11:08.401000,L8,174.40,184.79,180.07,193.07,532.59,469.64,445.74,444.70,443.63,437.35,410.53,543.08,525.72,524.77,506.57,508.02,501.95,507.21,386.63,506.38,438.45,418.17,,421.64,423.15,431.75,403.22,433.58,451.12,378.31,447.83,439.07,441.54,428.41,496.14,416.34,416.28,424.19,430.70,449.70,458.62,462.16,419.66,404.30,438.05,448.53,442.41,449.23,446.69,444.57,421.22,426.35,434.78,391.50,,372.31,410.16,394.62,396.01,373.25,514.15,511.76,484.33,504.59,495.30,517.72,528.39,528.70,416.20,433.47,421.04,,,513.36,490.87,521.52,541.00,482.11,,,,510.43,504.07,435.27,444.76,479.03,,550.26,517.77,506.00,432.30,473.69,516.74,516.73,517.53,537.50,502.72,460.38,479.60,479.47,,526.44,525.72,540.32,520.38,523.14,507.78,451.77,520.10,,,530.97,473.92,448.44,504.64,491.44,503.74,504.96,481.06,428.06,461.41,548.18,,,,
2015-05-10 22:10:52.487000,L8,,,,,302.46,307.14,308.79,312.40,316.28,307.68,305.11,305.64,302.28,316.23,312.54,312.19,313.49,493.77,493.21,502.02,496.47,315.04,315.11,314.19,309.93,311.41,306.28,316.72,316.15,315.36,314.42,315.10,317.50,314.46,315.88,319.33,315.51,309.33,313.36,309.99,313.63,310.85,312.30,307.95,316.96,315.57,315.00,288.14,301.95,314.34,311.59,311.49,310.35,309.41,307.00,307.97,307.92,305.80,305.80,306.53,300.63,302.77,302.68,301.50,303.57,305.66,309.89,312.28,309.42,305.35,307.68,307.80,305.65,306.50,310.54,306.69,306.49,305.06,299.49,293.29,294.43,299.82,295.35,295.12,297.74,300.31,305.26,303.25,302.41,301.29,298.27,294.86,279.46,301.36,305.44,303.28,298.06,298.67,295.33,288.97,285.13,292.01,296.27,296.57,296.14,297.66,298.61,297.04,277.50,300.48,299.30,294.20,296.06,300.45,304.18,302.02,301.45,289.56,299.44,295.04,296.69,297.31,294.60,298.44,292.22,280.60
2015-07-29 22:11:25.856000,L8,,,,,293.38,312.51,312.01,314.45,317.70,359.89,365.18,356.05,367.48,376.12,375.24,370.53,369.19,379.75,375.14,377.33,351.55,372.70,367.55,367.83,367.07,367.71,365.43,360.95,372.76,370.13,375.72,372.97,371.89,315.30,374.49,376.49,373.04,375.76,354.37,311.69,368.40,370.50,348.99,370.34,377.28,361.79,314.25,300.95,304.46,314.67,312.66,311.71,311.78,310.59,308.27,307.86,307.79,306.32,305.74,308.73,302.08,303.86,304.81,305.10,306.53,304.59,309.58,311.39,310.46,305.95,310.06,307.82,306.76,307.79,311.08,306.39,304.28,305.49,298.45,292.08,292.68,299.37,298.75,295.48,298.71,302.46,306.51,306.56,302.35,301.34,298.65,294.25,278.19,300.72,304.84,301.96,299.76,300.64,296.12,289.73,289.79,291.32,295.96,297.00,294.65,296.89,297.82,295.94,275.43,300.39,298.13,293.44,295.07,299.69,300.95,300.21,297.96,293.94,296.53,296.25,295.55,295.17,292.28,298.30,296.32,286.20
2015-08-14 22:11:31.426000,L8,316.51,211.23,180.68,,,,,,,,,,,,,,,,,,,,,,,,,,,309.07,253.53,169.89,278.89,249.27,,,,,,,306.71,296.98,302.00,293.90,302.52,260.68,305.42,277.51,297.41,318.19,312.54,313.99,311.17,308.51,309.23,308.37,305.43,306.72,306.46,310.24,309.02,305.99,305.34,306.59,308.64,307.66,314.31,313.95,315.61,311.11,309.64,309.29,308.94,310.13,309.83,309.19,307.72,306.26,299.41,296.68,297.66,302.96,306.47,338.66,355.56,306.57,308.23,316.46,306.87,306.24,307.45,304.12,287.00,307.10,311.22,310.17,310.32,292.13,255.83,200.29,191.99,293.67,292.09,307.73,395.43,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,,,,,266.74,299.81,312.92,313.86,316.65,308.39,306.57,309.09,307.57,318.57,316.38,316.02,314.74,316.62,317.59,321.56,320.83,317.00,315.18,314.88,311.85,310.77,306.31,315.37,314.37,315.80,316.32,319.83,314.92,315.42,313.73,318.68,316.16,314.19,314.63,312.24,315.23,314.36,313.20,308.73,317.02,316.31,315.24,302.56,302.96,316.76,313.11,313.03,311.15,310.71,308.43,308.68,306.97,307.14,307.99,369.58,370.19,372.80,364.55,381.42,304.40,301.41,307.22,308.37,315.12,303.09,305.28,303.79,302.46,301.90,303.51,303.01,305.51,306.09,343.40,361.38,357.53,296.57,359.28,362.14,358.50,300.97,305.28,303.41,302.29,302.02,300.22,299.16,277.98,299.83,298.83,302.34,302.51,300.81,296.36,289.33,286.21,292.02,297.44,297.52,297.31,298.27,297.57,298.31,280.94,302.20,298.97,296.72,296.42,304.41,303.77,303.35,299.79,297.48,300.57,299.60,357.26,367.52,311.35,372.09,302.90,288.39
2016-02-22 22:11:42.580000,L8,371.11,,,,259.23,295.83,308.30,313.21,316.92,311.07,305.99,309.00,308.74,318.60,312.31,312.86,313.42,316.22,318.35,323.05,322.83,318.55,316.81,316.98,311.64,311.92,306.56,315.80,315.91,315.35,314.73,314.12,314.70,313.39,313.53,318.39,315.61,309.30,314.33,310.21,314.76,311.62,312.67,306.96,317.08,316.30,315.14,290.56,305.41,315.37,311.69,313.33,310.96,310.34,305.54,309.56,306.55,305.91,305.58,305.75,300.59,302.27,302.15,301.96,304.05,305.19,309.53,311.80,308.65,303.62,309.10,307.34,306.01,308.00,308.34,308.95,306.06,306.76,299.78,293.16,295.22,298.14,293.88,294.04,298.56,300.95,304.20,302.86,301.64,298.36,294.72,292.80,282.78,300.31,305.87,300.77,297.73,299.10,295.56,283.59,288.01,293.70,296.23,296.87,297.22,297.52,297.81,295.83,283.17,301.43,298.77,293.57,293.98,301.39,304.23,301.37,295.93,289.80,294.30,296.72,296.31,296.88,292.59,298.14,295.66,285.69
2016-03-09 22:11:40.902000,L8,,,,,,293.28,307.60,311.52,316.03,306.09,305.73,307.11,305.34,316.07,312.50,311.33,313.03,315.79,316.84,322.39,319.11,318.25,314.68,314.69,311.46,309.06,307.69,315.58,312.83,313.44,313.51,312.30,313.86,313.71,309.95,316.62,311.91,306.97,311.11,307.71,312.78,310.89,312.82,303.08,315.54,315.18,314.65,278.68,300.44,314.73,310.11,313.53,309.28,310.66,306.02,309.39,305.19,305.76,304.55,305.46,301.61,301.11,302.16,300.78,303.78,303.31,309.95,311.05,308.13,303.72,306.37,306.09,303.77,308.33,305.14,298.85,304.12,304.84,297.01,291.30,292.77,296.44,294.63,292.16,296.70,297.45,302.87,300.88,300.83,297.52,294.54,292.53,259.00,297.99,301.86,299.73,296.11,297.72,292.00,281.65,276.73,291.07,295.94,295.67,293.67,295.70,295.94,295.21,276.04,299.48,296.13,292.71,289.46,299.46,299.50,298.31,293.50,255.33,294.04,293.95,294.23,294.70,290.91,296.96,294.44,282.92
2016-03-25 22:11:32.353000,L8,,,,,274.43,262.41,303.80,306.33,312.24,291.56,288.39,,,292.10,299.63,299.71,307.78,312.63,314.16,314.08,313.24,311.54,309.02,312.43,307.42,305.68,311.48,309.05,306.20,311.17,309.06,236.70,249.53,207.07,307.58,297.09,300.86,298.67,289.48,310.95,312.58,304.25,302.64,296.76,312.09,311.26,311.49,283.59,286.23,298.77,299.58,303.61,304.57,304.09,299.26,306.33,301.75,302.71,302.64,302.45,298.91,295.71,296.79,295.61,299.73,296.03,303.39,305.81,300.50,299.25,300.27,300.58,301.25,301.25,299.24,279.94,300.51,299.54,290.32,271.45,257.43,253.01,299.50,296.40,268.09,288.09,297.19,295.06,297.81,296.96,287.90,290.51,277.35,292.32,295.07,294.78,253.08,284.53,249.96,270.43,267.83,291.52,291.96,290.61,287.02,293.26,290.76,291.93,264.42,287.97,288.74,271.95,271.69,286.61,288.38,252.42,260.00,260.64,270.30,293.52,294.31,293.02,288.07,296.51,289.20,268.98
2016-04-26 22:11:21.230000,L8,374.07,412.05,,,281.87,300.70,312.29,378.07,352.16,354.07,352.11,367.27,369.25,373.84,316.76,313.53,313.30,316.07,315.88,319.03,318.24,315.88,315.20,314.38,313.70,310.98,308.00,311.71,307.96,312.81,312.82,315.10,314.33,316.82,311.92,313.92,313.46,309.44,315.00,308.78,314.65,314.74,315.06,307.12,317.01,314.79,315.21,287.05,294.65,316.90,313.37,314.86,312.29,311.63,307.92,309.14,308.00,306.45,306.71,307.55,302.94,303.41,307.17,302.47,303.68,305.31,309.36,312.51,309.26,305.91,309.35,308.93,305.45,307.57,305.08,307.21,306.44,305.47,299.72,292.52,293.73,300.02,298.87,295.69,301.51,298.88,306.89,303.64,301.66,299.90,300.15,295.06,283.92,303.49,304.57,302.66,295.68,302.18,297.35,286.67,281.34,291.41,296.56,297.98,294.89,296.66,296.78,296.96,278.92,300.70,296.80,294.74,292.94,301.27,301.02,300.04,298.92,256.81,297.39,297.50,297.00,296.04,295.34,297.66,295.90,280.64
2016-05-12 22:11:20.683000,L8,,,,,253.53,297.73,313.29,315.58,379.00,384.68,383.90,342.73,355.40,374.43,375.43,373.73,369.25,376.69,354.17,370.01,363.37,362.34,367.61,364.49,365.03,354.47,362.53,358.16,357.09,361.44,365.57,368.67,366.14,370.01,364.70,316.25,315.15,373.27,367.06,361.65,360.38,359.54,364.20,355.14,314.19,313.64,313.87,280.83,301.81,315.41,314.00,313.50,312.97,309.97,306.61,309.10,307.65,307.14,305.95,308.87,301.16,304.35,303.76,300.88,302.36,303.91,309.07,311.31,309.40,303.99,310.59,307.86,303.84,306.89,304.17,307.58,304.11,305.54,299.28,291.66,292.14,299.82,294.60,295.06,298.92,300.97,304.87,300.22,300.85,298.45,296.33,292.33,279.49,298.00,304.90,301.93,296.62,299.76,294.13,282.47,278.74,289.48,296.31,295.94,293.27,294.13,296.21,295.01,275.12,299.83,295.95,294.34,291.62,298.86,300.87,299.88,273.28,256.83,295.87,297.95,296.00,296.57,295.01,298.62,291.27,271.06
2016-06-13 22:11:30.674000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.42,278.96,269.08,258.17,247.70,291.45,234.52,215.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.61,180.81,235.57,210.26,244.95,252.81,254.49,260.35,258.21,238.55,212.26,233.74,220.10,219.90,235.47,225.91,233.51,211.70,228.44,230.27,216.81,234.07,226.17,285.87,283.24,283.17,284.28,280.92,222.90,281.28,259.65,250.17,252.06,255.28,242.23,239.80,242.60,245.95,258.93,259.39,285.69,284.78,264.26,277.23,274.82,219.43
2016-07-15 22:11:46.335000,L8,,,,,273.35,295.57,312.30,315.68,316.68,308.84,371.54,363.95,365.66,373.92,369.73,361.46,372.58,378.06,378.83,318.41,319.48,315.77,313.61,313.72,311.78,311.40,308.15,310.80,313.26,368.95,360.29,368.71,372.43,369.00,312.82,316.91,314.73,313.76,312.91,310.75,312.54,314.25,313.04,308.98,316.46,317.28,314.08,300.85,306.17,316.24,309.30,310.32,310.49,309.62,305.86,307.89,308.14,306.19,307.17,308.44,306.31,305.45,304.32,303.73,306.14,306.57,310.76,314.02,312.64,308.36,308.98,309.03,307.47,308.60,307.49,,,327.58,313.18,272.10,310.29,236.75,,220.61,203.49,175.01,185.29,174.58,,,,,284.83,304.60,307.23,299.44,290.03,299.10,295.18,285.69,278.47,288.89,294.26,293.68,291.39,295.06,295.61,257.29,,,,,,178.25,299.24,299.91,291.91,289.02,296.23,296.52,297.03,296.03,294.04,296.79,284.47,266.26
2016-08-16 22:11:53.694000,L8,510.70,391.37,,,252.99,393.01,375.55,378.75,369.91,367.70,374.70,373.86,368.76,379.54,373.63,373.92,377.27,371.53,380.66,372.69,374.96,365.94,365.55,366.08,366.73,365.69,365.41,363.84,362.44,374.81,369.92,374.34,375.00,370.79,373.07,373.20,372.20,366.88,372.35,365.06,342.66,369.53,367.44,366.72,363.65,365.84,312.86,368.60,365.99,369.51,366.88,368.77,362.75,363.23,361.25,361.47,359.75,358.56,348.85,359.58,350.73,340.57,303.96,300.60,302.98,303.77,308.00,310.73,307.63,304.49,306.07,306.44,303.48,305.92,303.87,305.20,304.12,303.68,298.34,290.91,292.09,296.56,296.58,294.47,299.66,300.00,306.38,303.77,301.14,298.13,296.66,293.96,271.67,301.35,302.46,301.69,297.66,300.16,296.65,286.51,279.75,290.33,294.48,296.76,295.60,295.25,296.66,294.92,277.10,303.22,296.57,294.13,295.66,300.96,301.03,300.37,296.52,294.08,296.21,296.83,297.78,294.71,294.31,297.44,290.00,273.39
2016-11-04 22:12:09.415000,L8,553.72,435.82,,,,298.66,326.52,312.51,308.41,224.28,305.48,299.60,322.69,545.01,320.62,348.60,376.49,379.16,314.88,322.01,319.14,316.86,314.27,315.59,313.24,325.04,313.75,489.92,,,,,,521.95,531.48,510.63,461.34,524.98,493.67,,,,399.87,420.76,391.61,363.06,337.65,305.74,311.36,318.39,314.94,315.46,311.54,312.30,309.75,309.88,307.97,308.16,307.05,308.79,307.23,305.53,304.54,298.90,304.11,306.21,311.45,313.04,312.05,302.84,309.65,308.80,308.62,310.20,309.49,290.27,308.14,322.62,322.34,295.25,298.02,301.50,300.16,298.23,299.45,302.51,305.98,304.85,304.55,298.78,273.80,236.66,,,,,,,,,,,,,,,,,267.87,426.64,403.89,295.39,296.32,301.77,300.73,303.21,297.22,294.93,297.80,299.68,297.12,297.84,295.50,299.65,288.21,269.57
2016-11-20 22:12:09.409000,L8,,,,,,298.00,309.96,390.46,383.46,369.55,370.60,367.53,368.67,373.96,376.29,373.10,377.48,378.64,378.49,376.05,372.07,371.56,366.73,367.04,366.31,367.08,366.18,364.14,369.17,369.58,375.60,373.19,375.03,371.05,359.71,317.60,314.31,311.42,313.38,309.62,312.59,311.54,313.55,307.11,314.93,316.79,315.45,291.07,299.37,316.61,312.99,312.72,310.30,310.26,307.85,309.22,307.38,307.15,306.23,306.54,302.02,303.71,302.97,300.64,303.36,305.31,309.96,312.15,309.32,303.79,307.96,307.69,304.81,307.36,308.02,306.85,307.71,306.08,300.20,292.91,295.68,299.18,297.66,295.32,298.55,299.91,304.07,301.26,301.83,299.79,297.20,296.39,282.21,301.99,304.31,302.23,295.63,301.21,295.77,289.89,281.06,291.42,297.23,296.68,295.26,296.70,297.20,295.36,277.59,301.91,298.54,295.08,295.79,301.58,301.22,302.47,295.42,289.81,295.60,295.72,296.72,295.26,292.00,295.45,287.42,269.14
2016-12-22 22:12:03.110000,L8,,,,,,,523.94,404.88,378.77,348.68,382.13,376.31,379.16,383.57,397.68,376.64,377.49,382.98,385.96,358.79,322.28,319.18,371.35,366.97,366.12,366.87,373.07,317.55,316.30,317.75,318.35,318.91,323.63,325.51,307.56,311.86,307.67,290.52,305.53,302.02,306.30,307.63,305.82,289.79,186.24,,,,,,,,,,,,,,,286.59,305.53,304.95,304.46,305.25,309.18,307.68,312.32,311.92,309.53,306.54,309.42,308.26,307.52,309.81,309.03,309.19,308.45,309.10,272.35,257.17,295.14,303.63,299.25,297.90,297.79,302.42,301.51,303.10,374.06,382.08,284.86,250.47,,,,,,,,,,,,,,,,,,302.61,233.05,294.87,297.28,302.90,301.88,303.24,296.16,288.78,296.17,296.07,295.86,294.67,292.50,296.52,287.07,271.23
2017-06-16 22:11:31.847000,L8,438.41,,,387.80,385.86,382.58,392.31,382.03,386.88,374.05,377.11,384.39,373.23,379.68,379.31,381.71,380.95,381.96,383.03,381.49,378.71,373.39,372.97,369.51,371.22,365.57,370.06,368.12,376.35,375.20,379.16,380.20,376.85,380.87,374.69,380.31,381.85,379.15,378.98,374.43,378.78,374.04,386.74,379.22,382.35,378.31,385.32,374.10,388.02,380.46,381.15,374.11,387.33,388.36,372.32,370.09,366.59,364.00,363.08,363.31,366.13,362.92,360.67,355.75,363.04,363.18,367.27,372.95,369.40,364.46,363.48,371.20,370.35,367.72,368.32,371.28,367.41,365.06,364.73,352.22,353.13,356.99,355.44,353.50,354.87,356.77,361.01,356.60,355.94,352.23,355.84,357.12,351.01,352.26,357.15,354.99,338.05,313.74,310.63,342.17,331.28,311.20,308.51,305.45,307.12,305.91,303.24,303.50,288.19,309.19,305.40,300.74,302.64,308.16,311.05,309.77,302.99,302.86,302.24,303.15,301.38,303.36,301.11,302.17,291.58,276.94
2017-07-18 22:11:40.412000,L8,,,,,,,271.06,305.16,309.75,296.56,297.53,,,301.40,304.72,301.40,301.43,304.05,303.82,307.62,306.33,301.54,300.16,304.92,301.68,300.83,294.13,299.43,295.52,295.05,272.65,278.90,299.31,281.05,269.23,262.93,270.86,280.34,290.64,300.20,299.68,300.64,290.28,293.23,302.90,304.54,302.89,265.38,282.07,305.59,300.02,304.06,299.83,297.63,289.63,295.16,292.37,296.73,296.94,296.25,295.07,292.25,290.65,288.66,293.18,294.50,298.85,302.56,298.75,293.89,287.07,286.41,288.70,266.58,289.01,239.58,196.10,262.51,262.67,,248.48,233.26,264.35,263.91,262.39,258.22,254.94,240.35,226.29,213.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.30,249.83,253.42,253.45,260.16,261.58,267.11,263.89,214.16
2017-08-03 22:11:47.949000,L8,358.49,494.29,534.76,442.23,,,436.65,395.84,316.55,317.41,312.68,296.44,308.29,319.91,323.00,333.79,324.22,324.64,324.93,337.28,396.72,389.56,376.26,371.15,377.66,376.92,387.22,388.46,377.69,362.11,366.23,398.69,374.52,320.68,324.85,395.46,347.81,341.42,382.79,378.03,353.77,357.22,285.47,356.52,408.06,396.38,390.14,374.50,359.73,318.88,311.51,313.56,399.63,402.40,374.69,345.20,311.79,319.27,316.93,312.67,315.13,308.48,310.41,309.31,313.02,312.10,354.73,363.61,318.99,316.84,356.53,370.69,365.48,367.92,311.82,363.17,363.89,361.56,310.65,302.67,297.96,304.47,301.29,295.82,295.72,297.08,294.25,305.45,304.99,301.77,300.81,295.10,276.13,304.41,306.91,304.55,302.03,303.53,296.11,289.99,289.28,290.20,296.60,295.87,296.33,297.18,297.44,294.66,255.80,302.96,299.61,296.15,299.47,305.56,303.60,303.19,298.57,292.38,294.60,295.69,296.04,295.35,294.84,294.26,286.57,274.10
