dates,satname,nzd0449-0000,nzd0449-0001,nzd0449-0002,nzd0449-0003,nzd0449-0004,nzd0449-0005,nzd0449-0007,nzd0449-0008,nzd0449-0010,nzd0449-0011,nzd0449-0012,nzd0449-0013,nzd0449-0014,nzd0449-0015,nzd0449-0016,nzd0449-0017,nzd0449-0064,nzd0449-0065,nzd0449-0066,nzd0449-0067,nzd0449-0006,nzd0449-0009,nzd0449-0018,nzd0449-0019,nzd0449-0020,nzd0449-0021,nzd0449-0022,nzd0449-0023,nzd0449-0082,nzd0449-0083,nzd0449-0084,nzd0449-0085,nzd0449-0086,nzd0449-0087,nzd0449-0088,nzd0449-0089,nzd0449-0090,nzd0449-0091,nzd0449-0092,nzd0449-0093,nzd0449-0094,nzd0449-0095,nzd0449-0096,nzd0449-0097,nzd0449-0098,nzd0449-0099,nzd0449-0100,nzd0449-0101,nzd0449-0102,nzd0449-0103,nzd0449-0104,nzd0449-0105,nzd0449-0106,nzd0449-0107,nzd0449-0108,nzd0449-0109,nzd0449-0110,nzd0449-0111,nzd0449-0112,nzd0449-0113,nzd0449-0114,nzd0449-0115,nzd0449-0116,nzd0449-0117,nzd0449-0118,nzd0449-0119,nzd0449-0120,nzd0449-0121,nzd0449-0122,nzd0449-0123,nzd0449-0124,nzd0449-0125,nzd0449-0126,nzd0449-0127,nzd0449-0128,nzd0449-0129,nzd0449-0130,nzd0449-0131,nzd0449-0132,nzd0449-0133,nzd0449-0134,nzd0449-0135,nzd0449-0136,nzd0449-0137,nzd0449-0138,nzd0449-0139,nzd0449-0140,nzd0449-0141,nzd0449-0142,nzd0449-0143,nzd0449-0144,nzd0449-0145,nzd0449-0146,nzd0449-0147,nzd0449-0148,nzd0449-0153,nzd0449-0154,nzd0449-0155,nzd0449-0156,nzd0449-0157,nzd0449-0158,nzd0449-0159,nzd0449-0160,nzd0449-0024,nzd0449-0025,nzd0449-0078,nzd0449-0079,nzd0449-0080,nzd0449-0081,nzd0449-0149,nzd0449-0026,nzd0449-0027,nzd0449-0028,nzd0449-0029,nzd0449-0030,nzd0449-0031,nzd0449-0032,nzd0449-0033,nzd0449-0034,nzd0449-0035,nzd0449-0036,nzd0449-0075,nzd0449-0076,nzd0449-0077,nzd0449-0150,nzd0449-0151,nzd0449-0152,nzd0449-0161,nzd0449-0037,nzd0449-0038,nzd0449-0039,nzd0449-0040,nzd0449-0041,nzd0449-0042,nzd0449-0043,nzd0449-0044,nzd0449-0045,nzd0449-0046,nzd0449-0047,nzd0449-0048,nzd0449-0049,nzd0449-0050,nzd0449-0051,nzd0449-0052,nzd0449-0053,nzd0449-0054,nzd0449-0055,nzd0449-0056,nzd0449-0057,nzd0449-0058,nzd0449-0059,nzd0449-0060,nzd0449-0061,nzd0449-0062,nzd0449-0063,nzd0449-0069,nzd0449-0070,nzd0449-0071,nzd0449-0072,nzd0449-0073,nzd0449-0162,nzd0449-0163,nzd0449-0164,nzd0449-0068,nzd0449-0074
2024-03-22 22:20:06.355000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.73,172.83,182.28,181.06,186.58,188.60,223.78,,,,,,,,,,,,,,188.12,,,,,,,,,,,,,,,188.50,202.98,211.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-29 22:25:46.458000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.15,170.71,168.62,173.49,181.65,181.16,187.62,220.84,231.17,,,,,,,,,,,,,,189.03,,,,,,,,,,,,,,,188.16,204.01,214.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-29 22:26:10.417000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.48,172.57,169.93,174.80,183.47,182.57,189.08,223.37,233.47,,,,,,,,,,,,,,223.67,,,,,,,,,,,,,,,237.70,206.37,219.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06 22:26:33.586000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.05,176.49,171.92,175.03,185.43,185.03,194.91,226.71,,,,,,,,,,,,,,,225.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-22 22:26:13.572000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.46,174.07,171.52,174.64,183.76,182.66,189.63,223.16,230.97,201.05,,,,,,,,,,,,,224.51,,,,,,,,,,,,,,,191.38,203.75,225.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01 22:19:59.525000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.03,179.52,181.88,178.60,194.37,197.82,225.78,249.70,246.49,210.14,,,,,,,,,,,,,235.42,,,,,,,,,,,,,,,250.28,245.48,256.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08 22:25:46.666000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.67,173.63,174.20,173.49,184.24,182.09,188.28,188.35,224.28,201.16,,,,,,,,,,,,,218.53,,,,,,,,,,,,,,,192.17,202.94,213.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09 22:19:39.516000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.78,170.89,179.46,180.52,185.73,182.82,223.11,,,,,,,,,,,,,,187.53,,,,,,,,,,,,,,,186.49,200.70,209.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-24 22:25:35.582000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.19,180.09,184.26,176.65,187.37,187.38,196.20,225.26,228.76,206.04,,,,,,,,,,,,,226.62,,,,,,,,,,,,,,,199.80,204.61,215.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25 22:19:26.651000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.12,175.79,176.72,181.87,179.64,218.27,,,,,,,,,,,,,,180.29,,,,,,,,,,,,,,,179.51,189.11,203.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03 22:25:28.949000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.41,180.20,183.08,179.92,195.80,195.31,205.58,233.88,240.92,212.54,,,,,,,,,,,,,232.53,,,,,,,,,,,,,,,247.79,240.76,256.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03 22:25:52.921000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.95,173.36,175.94,174.50,186.31,186.76,191.13,223.94,,,,,,,,,,,,,,,223.27,,,,,,,,,,,,,,,190.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12 22:19:48.704000,L8,222.16,223.50,379.79,446.08,425.02,,,,,,,,,,,,513.85,457.31,377.15,355.11,,,,,,,441.59,319.63,,,,,267.39,266.06,208.29,243.64,268.34,258.79,217.26,260.39,254.53,243.08,236.45,187.46,240.46,232.37,217.50,219.25,232.02,231.02,226.23,234.91,243.20,243.22,248.04,243.54,258.53,278.39,278.35,291.04,306.87,272.05,314.44,322.12,508.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.96,289.11,,,,,,539.76,413.60,301.20,,,,,,,,,195.90,183.49,,,,,,,,,,,,,,,,,,,,,,230.76,277.74,168.51,223.45,217.43,226.91,238.80,317.44,280.46,499.16,501.96,243.48,233.40,216.55,196.98,212.43,,,,445.97,207.22
2024-08-12 22:25:45.805000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.69,173.14,186.53,191.13,197.13,227.35,229.09,,,,,,,,,,,,,,225.30,,,,,,,,,,,,,,,197.17,204.27,212.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-13 22:20:02.451000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.92,171.41,169.79,173.21,184.36,188.79,193.89,220.59,229.89,,,,,,,,,,,,,,223.00,,,,,,,,,,,,,,,191.12,207.23,233.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-15 22:26:12.971000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.95,174.91,177.48,187.58,199.87,215.12,219.23,233.68,228.40,,,,,,,,,,,,,,231.93,,,,,,,,,,,,,,,248.58,236.56,250.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-16 22:26:17.624000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.40,197.39,190.31,209.24,217.04,225.98,237.00,243.78,255.10,240.94,,,,,,,,,,,,,,252.30,,,,,,,,,,,,,,,255.38,262.05,260.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-17 22:20:26.561000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.32,181.80,191.68,209.64,218.77,223.29,230.87,252.46,238.53,,,,,,,,,,,,,,247.22,,,,,,,,,,,,,,,254.19,253.72,259.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-18 22:26:19.938000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.67,183.37,194.87,210.95,221.84,225.27,236.79,248.45,235.37,195.37,,,,,,,,,,,,,248.05,,,,,,,,,,,,,,,255.65,258.37,261.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26 22:26:13.117000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.41,179.59,186.20,201.95,213.03,220.70,228.08,240.24,236.17,,,,,,,,,,,,,,239.64,,,,,,,,,,,,,,,251.53,250.50,256.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-26 22:26:37.080000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.85,181.21,187.54,207.11,215.26,223.26,232.24,246.73,238.54,197.61,,,,,,,,,,,,,242.77,,,,,,,,,,,,,,,253.23,252.66,258.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-27 22:20:33.745000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.90,184.80,190.38,209.32,216.24,225.50,228.95,244.35,238.18,,,,,,,,,,,,,,240.54,,,,,,,,,,,,,,,254.11,253.97,259.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-03 22:26:15.249000,L9,,,,,,168.75,191.90,191.48,174.21,183.20,191.87,187.28,189.44,186.12,172.13,186.77,,,,,176.40,191.49,183.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.59,186.15,202.14,194.14,198.20,197.75,187.81,185.22,210.71,217.50,226.68,224.05,230.43,235.05,248.60,329.51,354.13,256.37,233.74,268.77,232.43,238.60,242.36,256.81,292.00,306.05,297.62,261.56,319.62,310.01,316.44,283.50,319.52,308.49,311.97,323.66,330.22,335.01,289.96,318.41,,,,,,,,,,,,324.83,,,,,,,,,,,,,,,367.30,385.97,331.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04 22:20:26.735000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.09,176.88,181.07,192.06,194.49,213.63,218.37,229.53,229.58,,,,,,,,,,,,,,231.35,,,,,,,,,,,,,,,246.03,234.48,250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11 22:26:16.066000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.05,180.16,182.62,195.31,204.73,214.63,221.08,235.46,233.06,,,,,,,,,,,,,,240.56,,,,,,,,,,,,,,,249.62,239.45,255.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-11 22:26:40.025000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.72,179.76,182.15,194.36,202.44,213.81,219.68,234.22,232.52,,,,,,,,,,,,,,236.05,,,,,,,,,,,,,,,249.16,235.84,254.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-12 22:20:33.279000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.75,195.09,195.48,218.65,223.05,,,,,,,,,,,,,,211.99,,,,,,,,,,,,,,,191.49,202.07,222.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-19 22:26:22.997000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.50,175.39,178.03,187.61,191.09,210.13,218.55,227.72,228.26,,,,,,,,,,,,,,230.80,,,,,,,,,,,,,,,247.17,211.69,251.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-20 22:20:25.260000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.70,174.76,178.31,188.01,189.60,208.63,217.54,226.82,228.87,,,,,,,,,,,,,,229.12,,,,,,,,,,,,,,,245.27,220.61,248.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27 22:26:12.664000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.67,179.18,178.99,188.04,189.04,209.99,219.20,232.79,234.06,,,,,,,,,,,,,,232.79,,,,,,,,,,,,,,,248.14,235.84,253.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-27 22:26:36.627000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.76,175.00,173.14,182.62,185.44,202.80,208.62,224.90,228.86,,,,,,,,,,,,,,226.79,,,,,,,,,,,,,,,243.86,205.82,248.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-12 22:26:09.829000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.30,178.53,183.91,186.33,186.75,220.47,225.06,,,,,,,,,,,,,,231.41,,,,,,,,,,,,,,,248.17,233.33,246.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-13 22:20:34.616000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.21,176.92,177.66,185.24,187.18,186.85,192.97,192.13,225.42,,,,,,,,,,,,,,224.77,,,,,,,,,,,,,,,239.84,202.50,246.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 22:26:20.268000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.79,174.85,172.57,181.75,185.83,201.36,211.63,229.52,232.01,,,,,,,,,,,,,,241.43,,,,,,,,,,,,,,,247.88,237.04,251.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 22:20:19.105000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.50,179.41,178.48,187.67,188.90,215.33,232.22,249.90,234.40,,,,,,,,,,,,,,241.88,,,,,,,,,,,,,,,251.16,250.66,258.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-08 22:26:14.458000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.04,172.54,171.87,180.52,185.01,196.01,201.21,224.93,225.33,,,,,,,,,,,,,,226.77,,,,,,,,,,,,,,,243.12,205.89,246.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-24 22:26:27.066000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.20,173.06,171.96,176.19,184.83,191.33,196.82,223.94,232.79,,,,,,,,,,,,,,223.99,,,,,,,,,,,,,,,236.91,234.53,247.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-25 22:20:03.799000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.50,176.62,180.75,185.01,188.35,212.88,220.33,240.61,236.57,,,,,,,,,,,,,,240.90,,,,,,,,,,,,,,,250.37,249.26,255.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 22:25:34.866000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.62,180.69,186.18,197.93,209.99,217.61,219.38,236.39,235.82,,,,,,,,,,,,,,241.97,,,,,,,,,,,,,,,253.64,255.34,256.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-03 22:25:58.824000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.09,178.14,183.14,191.83,200.19,212.97,215.25,233.23,231.89,,,,,,,,,,,,,,237.88,,,,,,,,,,,,,,,250.13,251.81,254.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
