dates,satname,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111
2019-01-22 22:05:50.255000,L8,491.54,246.82,,,,,,,,,,,267.07,265.75,226.22,,,,,,,,,198.25,261.47,270.17,,235.23,231.78,270.37,273.96,,259.38,170.82,236.69,248.87,269.30,259.23,193.79,269.99,289.04,290.25,283.53,284.00,281.24,272.59,270.16,271.00,273.10,275.04,273.72,269.10,271.88,265.58,,,,218.62,254.44,252.92,252.57,249.93,250.64,250.56,,251.69,262.46,260.51,260.22,256.86,254.70,253.82,249.51,251.02,248.46,248.77,249.14,251.77,249.48,256.44,257.84,253.70,246.96,251.47,259.66,262.50,259.10,260.73,252.50,263.43,261.42,248.23,258.27,255.17,252.36,251.28,251.39,258.69,260.33,261.23,255.46,272.75,268.57,270.90,277.86,282.53,270.50,270.44,263.05,265.80,270.15,250.76
2019-02-07 22:05:47.667000,L8,500.99,266.93,243.50,159.50,,211.17,161.29,206.01,,,,,,,,,,,,,,,,,276.32,302.88,251.83,245.89,262.01,282.41,277.80,257.74,266.38,299.45,295.97,295.32,276.55,268.70,254.59,272.44,286.18,289.59,281.12,282.24,285.11,274.13,275.53,279.39,277.53,281.28,281.12,276.80,277.20,272.89,269.44,270.39,234.98,252.83,260.75,259.52,259.07,258.57,257.69,259.20,258.31,263.71,271.38,270.78,273.88,265.31,266.40,265.17,255.17,265.15,256.87,256.59,256.95,261.56,258.51,264.80,268.49,260.47,257.20,259.30,267.34,269.51,264.89,267.20,265.02,270.06,267.48,262.52,263.91,261.69,261.64,261.28,261.13,267.81,268.13,270.55,277.33,282.12,278.73,281.42,286.47,293.20,293.27,300.14,278.99,278.08,282.04,283.66
2019-02-16 21:59:35.438000,L8,493.56,264.58,215.38,162.19,211.77,231.62,175.09,253.26,238.40,275.41,271.64,267.75,272.75,272.15,226.31,,,,,,,,,204.45,254.38,270.26,,243.30,242.25,277.34,280.40,259.56,225.25,289.33,291.39,283.42,272.04,263.21,215.60,276.70,295.45,292.35,289.68,288.17,285.85,278.59,275.36,276.45,276.85,279.47,279.88,274.98,274.33,270.54,265.91,266.75,233.35,242.66,258.61,255.37,256.93,258.25,254.78,256.97,248.27,261.40,267.38,265.53,264.49,262.43,260.06,255.41,253.18,253.56,252.37,251.23,254.49,254.72,253.01,260.99,260.38,256.87,252.05,253.65,262.95,266.70,261.42,262.10,257.94,265.79,264.74,258.36,259.61,259.57,256.45,256.05,256.56,262.25,264.79,265.23,268.59,278.70,276.38,277.78,283.65,297.72,285.79,282.52,277.86,284.34,291.28,298.55
2019-03-04 21:59:30.951000,L8,493.21,266.26,243.35,254.21,247.93,249.27,268.08,261.49,269.50,283.15,280.53,277.15,281.54,281.53,284.14,287.46,289.69,290.25,297.19,298.51,302.63,302.76,317.67,301.50,302.05,303.71,209.95,256.16,272.65,281.34,286.47,295.76,289.45,301.93,295.82,291.47,278.92,276.24,240.18,286.06,300.53,298.84,293.21,295.10,289.68,282.09,280.61,281.19,281.96,284.08,285.34,281.94,279.17,275.41,273.76,272.13,270.23,266.42,263.37,262.66,261.86,260.27,260.02,261.53,261.43,266.41,272.82,271.85,268.70,265.69,266.48,259.99,256.71,260.91,258.55,257.16,259.33,262.69,259.67,267.34,267.62,263.46,257.76,258.14,269.38,273.90,267.62,270.12,267.56,271.76,267.70,267.71,266.77,263.42,261.73,261.38,262.80,267.93,268.32,273.97,277.48,283.21,279.36,281.64,286.69,294.10,290.59,285.92,278.53,282.51,288.22,289.98
2019-03-11 22:05:38.980000,L8,445.92,394.56,414.77,407.29,375.19,313.03,319.55,387.00,318.17,333.68,340.94,330.91,347.46,375.46,377.44,361.59,344.26,380.95,349.78,414.96,383.45,368.08,356.04,335.09,406.66,397.14,421.00,329.20,338.07,349.34,371.87,340.99,325.59,349.29,347.57,385.75,374.47,383.19,428.06,379.45,360.28,375.50,422.42,441.60,337.30,365.96,359.83,337.63,395.09,351.04,351.76,348.02,381.77,338.24,328.88,320.69,315.21,357.43,322.84,377.81,371.16,339.32,364.50,374.74,360.35,358.09,379.03,330.21,310.34,350.09,338.79,326.27,325.22,326.62,361.24,374.82,355.43,395.11,396.04,408.27,383.69,336.15,343.88,320.69,325.13,380.73,349.34,333.86,340.03,368.34,404.23,382.88,356.99,318.86,313.74,342.93,356.50,354.76,351.25,359.36,346.20,337.44,341.53,353.37,362.50,361.11,365.61,356.68,364.99,369.77,368.05,392.92
2019-03-20 21:59:26.164000,L8,484.06,337.04,331.51,331.44,325.57,312.82,316.07,323.68,325.05,327.95,332.85,333.10,322.15,325.40,321.02,324.32,326.66,331.62,335.43,341.75,345.08,340.13,331.70,334.92,333.45,331.68,332.08,323.76,333.67,336.26,331.94,336.40,330.22,329.01,330.15,332.41,327.76,324.19,327.43,337.87,340.05,341.08,341.02,338.40,333.32,332.40,332.90,330.29,334.07,333.68,330.98,329.92,334.39,333.71,323.67,316.74,314.63,312.58,311.75,310.65,305.10,302.74,303.07,302.43,307.39,312.73,467.47,452.06,315.83,309.12,301.14,308.44,304.04,295.68,298.67,307.32,306.51,314.76,317.04,319.56,308.59,314.49,310.97,310.76,316.75,317.70,317.36,324.40,323.51,325.88,320.34,326.75,320.53,320.30,323.40,318.68,317.43,326.56,326.73,321.83,327.95,325.26,323.61,320.01,334.11,333.76,322.88,322.27,314.11,312.63,320.57,329.49
2019-04-05 21:59:22.408000,L8,347.61,232.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.71,240.74,265.01,210.11,248.53,272.21,261.32,208.41,277.60,294.86,291.58,287.21,285.95,284.82,274.84,273.56,275.15,275.57,279.02,276.25,270.94,272.32,267.62,260.10,262.51,228.73,231.07,253.24,250.72,253.04,253.16,251.45,252.92,255.03,258.58,262.75,263.26,261.13,256.50,255.66,252.38,248.69,248.28,249.03,247.02,249.15,252.94,253.01,260.20,257.35,253.28,247.93,250.75,257.41,264.28,259.99,259.22,255.14,263.30,262.52,253.43,256.87,254.71,211.37,205.81,172.51,248.63,253.15,249.77,228.31,,,,,,,,,,,
2019-04-12 22:05:30.743000,L8,333.76,257.96,211.20,,,186.22,262.35,249.67,264.01,275.10,271.41,269.25,271.89,274.41,232.69,,,277.12,253.35,290.46,293.32,255.67,279.95,242.26,265.33,235.42,,245.58,242.54,275.43,281.26,,242.30,266.92,208.07,249.99,273.21,261.37,196.53,280.33,294.12,293.39,286.89,283.74,284.62,275.05,274.03,274.82,275.41,277.61,273.95,271.44,271.49,267.54,263.50,263.04,232.92,246.52,257.34,253.05,254.41,254.56,225.35,253.28,256.64,258.83,264.24,263.92,260.29,257.93,256.60,253.34,248.60,251.17,248.58,248.61,251.04,252.84,250.73,259.02,257.07,254.18,249.20,250.36,258.22,263.30,258.73,259.92,255.29,262.92,261.85,248.86,258.26,256.87,254.39,251.21,253.97,260.11,261.61,259.51,242.06,277.10,269.88,269.62,272.53,282.90,271.24,270.04,263.99,268.52,273.66,267.87
2019-05-14 22:05:36.265000,L8,528.30,273.12,243.51,266.71,250.26,245.47,266.87,264.53,274.38,284.08,282.10,279.79,279.97,281.14,283.50,287.08,278.75,293.62,296.88,296.42,301.23,301.80,295.91,314.49,310.83,294.56,214.96,253.85,270.62,283.80,288.78,297.40,300.41,297.03,297.41,295.55,279.30,273.00,240.02,285.75,299.17,299.11,293.72,291.67,290.76,283.58,279.77,282.37,282.21,282.93,289.59,290.71,268.55,272.96,271.00,274.01,265.80,262.67,262.77,264.48,260.43,259.71,260.50,259.90,263.91,265.97,271.10,273.12,264.09,262.95,262.97,260.97,255.61,258.53,254.81,256.56,258.02,259.39,258.20,265.27,264.26,258.60,256.69,257.16,263.03,268.74,264.01,268.00,265.56,271.34,269.30,262.83,266.62,264.60,262.75,259.64,260.62,268.06,268.83,269.74,281.71,290.03,273.95,282.80,289.34,309.46,299.01,296.76,284.82,283.91,295.10,296.54
2019-05-23 21:59:30.770000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.43,239.98,273.24,279.94,,,,,,248.77,251.05,200.35,279.85,293.74,292.28,292.01,289.53,279.58,272.68,269.22,277.25,276.64,279.33,277.60,273.50,273.80,270.76,266.39,267.25,242.07,259.05,260.51,257.47,256.80,256.56,256.19,258.38,258.07,265.17,268.20,266.09,263.75,262.08,260.09,255.31,253.85,255.50,252.66,252.80,254.90,257.29,255.97,262.74,260.70,255.76,251.54,255.62,260.49,263.36,260.45,265.80,262.93,268.67,265.82,259.60,261.99,262.28,258.89,255.42,258.04,264.07,266.78,269.61,268.98,281.08,277.63,278.45,281.25,294.20,285.19,281.91,277.57,277.74,285.00,281.08
2019-06-08 21:59:38.441000,L8,260.94,,,,,,,251.90,265.15,274.35,269.74,266.14,271.43,272.87,269.51,,,269.07,241.61,282.48,294.84,216.62,282.21,271.20,263.98,273.61,,218.24,245.48,274.08,279.86,293.96,263.65,186.20,209.12,251.39,272.44,260.34,203.86,278.40,293.90,289.50,286.57,283.39,279.96,273.69,273.36,272.68,272.72,275.21,274.53,269.70,268.77,264.99,,,,231.70,253.97,251.66,251.64,250.24,249.87,250.80,,257.28,263.89,261.59,258.09,257.05,254.84,250.49,248.59,250.93,246.62,246.62,249.66,249.83,249.92,257.04,255.34,249.61,245.12,249.41,253.79,256.20,251.73,256.77,253.91,259.49,257.46,251.34,255.48,256.00,249.62,247.39,250.41,255.90,256.67,254.58,246.92,272.43,264.56,245.51,270.50,271.16,266.87,266.76,254.85,268.88,272.39,266.18
2019-06-15 22:05:51.895000,L8,329.98,276.19,247.13,267.10,247.07,248.97,271.00,266.85,274.27,282.79,274.94,,,,,,,292.46,291.53,294.47,298.57,302.35,282.98,301.27,296.62,294.70,219.83,253.27,273.12,283.58,286.40,298.72,276.30,271.87,294.56,293.35,276.60,271.04,226.83,286.28,300.88,300.11,293.26,293.36,289.89,281.98,279.51,288.35,281.41,282.84,282.27,277.86,277.59,276.50,271.27,272.28,262.64,260.25,263.85,263.59,261.82,258.37,259.59,262.06,263.86,266.48,272.49,271.00,266.50,265.32,263.15,258.95,258.33,259.66,255.55,257.00,258.13,261.49,260.93,266.41,266.25,262.06,255.75,258.62,266.41,269.28,265.03,270.91,266.62,272.56,273.07,265.17,267.22,266.50,262.52,259.38,262.67,267.62,269.00,272.36,275.11,279.57,281.30,285.07,278.41,286.89,273.67,269.25,234.44,261.71,267.90,265.90
2019-06-24 21:59:43.906000,L8,358.35,270.04,250.22,265.87,251.79,252.45,273.66,271.34,279.49,285.98,283.09,281.86,283.46,284.12,289.30,290.04,287.80,295.35,300.22,300.98,306.25,307.45,320.74,311.69,313.38,298.36,220.23,256.62,275.16,288.40,293.54,304.81,307.28,300.39,302.38,300.76,289.61,280.41,253.73,294.46,306.00,302.67,297.43,294.30,290.44,285.12,284.42,283.77,284.08,288.86,288.44,283.36,279.97,278.96,276.42,273.32,259.11,264.36,265.80,264.58,266.08,261.64,263.23,263.23,263.08,270.65,275.27,273.66,271.71,273.32,267.70,262.37,262.79,264.41,260.17,260.39,264.29,262.09,264.71,273.15,274.18,267.13,260.14,265.45,273.91,276.52,270.32,275.87,273.69,274.30,272.50,268.05,269.18,268.33,266.65,263.10,264.39,269.00,272.13,273.31,279.21,284.10,284.99,283.44,285.48,299.72,290.95,286.72,285.13,282.24,290.87,291.39
2019-07-10 21:59:47.381000,L8,255.95,,,,,,,,,,,219.06,267.35,268.95,235.05,,,,,,,,,,,,,,,272.82,278.32,,,,,,269.83,191.00,,,,243.92,279.07,277.82,278.29,271.46,268.60,266.44,271.19,274.38,272.49,266.13,268.91,259.94,,,,,,247.80,251.36,249.22,,,,253.16,262.22,257.97,224.86,250.80,253.60,250.24,246.68,249.34,245.38,247.26,245.74,246.96,245.59,255.24,253.94,248.13,243.04,244.71,250.55,253.21,233.65,252.14,245.84,256.34,256.06,,253.20,244.86,246.38,231.33,,,,,176.51,202.53,196.62,212.63,200.61,253.67,249.52,261.19,224.36,223.92,,
2019-07-17 22:05:59.094000,L8,,,,,,,,249.28,256.20,273.20,265.93,227.68,263.47,271.06,245.68,218.67,240.35,269.98,251.81,288.91,295.86,263.00,282.12,272.08,268.36,271.96,,246.03,246.44,277.82,282.29,291.67,260.07,261.90,,,,,,,242.00,287.86,270.07,229.20,233.31,235.82,259.35,262.43,270.77,272.96,270.24,266.18,266.61,259.10,,,,,,,,,,,,237.82,260.96,260.10,255.47,253.91,253.46,248.25,244.67,248.83,243.51,243.60,243.81,238.02,238.91,255.57,210.01,245.71,,,,,,,,,,,,,,,,,,196.30,177.31,194.97,197.29,212.41,214.48,253.12,258.84,263.22,227.15,261.71,267.50,267.31
2019-08-11 21:59:58.366000,L8,483.14,349.60,331.09,329.46,335.95,331.77,350.50,339.73,335.21,340.29,364.94,339.49,289.45,288.60,292.71,295.17,298.51,299.70,301.47,305.41,317.27,320.56,326.54,323.07,323.50,325.06,264.95,262.91,327.93,329.61,330.96,335.84,337.57,340.65,339.42,350.77,341.18,342.66,344.19,400.74,380.16,383.57,387.64,368.09,349.00,506.10,530.33,522.46,368.20,363.41,351.29,346.81,344.37,327.02,309.82,275.32,273.58,268.41,267.46,288.64,312.69,306.03,309.29,326.29,324.42,330.51,331.45,325.77,330.95,326.74,320.48,318.97,320.73,317.10,316.02,314.24,316.13,322.89,320.32,332.86,326.41,326.08,319.36,316.24,331.46,329.16,331.20,331.58,324.79,337.46,328.74,324.08,333.25,327.00,322.88,326.75,331.09,339.33,327.01,331.28,331.74,339.61,360.37,351.55,347.61,354.29,343.46,335.60,323.35,419.43,512.67,
2019-08-18 22:06:11.235000,L8,176.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.03,278.93,300.87,298.82,294.91,277.28,268.83,232.78,281.94,298.10,294.63,290.63,287.49,283.11,277.87,276.45,275.82,277.87,279.98,194.01,211.97,181.57,202.67,171.46,266.98,240.64,253.37,259.86,259.10,256.91,254.31,253.90,257.01,256.89,265.22,268.64,263.65,262.19,260.30,256.33,253.70,249.76,251.54,251.13,250.09,254.81,255.71,254.80,261.54,261.17,257.69,252.61,257.85,262.31,265.51,264.92,265.88,264.35,272.02,268.36,260.55,266.14,263.77,260.93,256.37,259.10,264.44,268.31,268.84,266.57,279.88,276.82,279.54,286.12,291.65,283.85,284.70,279.73,281.04,281.23,276.26
2019-09-19 22:06:20.269000,L8,,,,,,,250.93,251.03,254.67,270.01,266.57,259.35,266.77,269.01,233.56,,,,,,,212.80,257.28,199.89,264.48,270.55,,239.25,232.91,172.27,277.55,289.84,259.13,261.45,289.28,198.83,269.87,255.61,201.36,269.35,290.83,288.41,281.58,282.47,280.24,272.19,270.58,271.76,271.63,272.79,271.85,267.39,268.59,265.60,259.78,259.90,229.87,225.77,252.70,249.90,252.69,249.51,216.32,251.51,193.44,250.93,261.61,260.67,256.45,255.37,252.90,248.03,246.91,248.18,243.43,246.50,244.81,247.13,248.52,253.73,252.75,250.48,244.67,248.42,254.72,256.98,251.95,257.33,250.87,261.20,261.60,227.84,256.60,257.00,250.83,249.00,250.06,256.61,260.13,257.63,238.55,270.11,266.15,266.92,271.52,280.30,264.97,267.66,254.55,260.04,267.51,264.01
2019-09-28 22:00:12.065000,L8,491.71,221.06,214.31,235.23,206.97,248.83,264.16,276.92,268.96,276.92,276.00,271.48,275.19,276.24,275.85,281.39,280.33,284.88,287.69,294.06,304.14,304.84,310.12,311.41,308.74,312.34,223.93,249.49,261.33,277.54,293.00,292.82,303.09,301.53,299.65,292.64,276.54,,,197.26,245.18,294.11,289.34,292.37,288.85,279.53,275.26,274.66,278.28,272.92,269.70,267.69,268.56,264.90,225.44,,,,,,,216.03,255.75,257.26,257.54,258.79,,256.42,264.79,260.96,257.47,254.86,251.80,251.03,248.67,248.51,250.35,255.12,253.04,258.53,258.41,255.64,250.81,254.11,260.49,264.68,260.19,264.27,262.26,265.42,264.40,260.31,261.94,259.50,256.84,255.49,256.51,260.84,264.85,266.82,266.09,275.12,272.69,274.13,279.36,284.97,283.00,280.13,270.07,273.39,277.61,283.35
2019-10-21 22:06:25.884000,L8,326.36,207.88,199.88,,,,,,250.96,269.11,267.43,223.92,265.24,266.90,231.73,258.78,240.45,252.66,247.20,284.00,,,275.85,268.94,,,,219.89,206.84,269.63,277.42,288.82,259.70,259.80,251.06,223.85,268.22,254.29,211.37,210.89,288.86,287.54,280.24,278.50,275.12,266.97,264.88,268.42,271.72,273.29,272.57,265.88,267.73,260.64,,,,,,,,,,,188.46,241.07,260.03,261.27,256.85,250.92,253.49,243.24,245.52,247.60,243.09,245.04,245.80,248.39,245.27,250.65,251.63,247.87,241.63,243.83,253.41,253.01,249.32,252.34,245.80,258.24,259.39,238.18,250.80,250.18,248.59,245.93,242.44,255.97,260.43,257.92,248.27,271.54,266.95,266.73,275.15,278.42,268.44,269.97,261.76,264.47,266.32,267.38
2019-11-06 22:06:24.678000,L8,489.63,272.09,269.93,263.30,254.29,254.56,266.47,282.35,270.67,285.49,281.93,278.39,280.94,280.22,283.65,289.84,294.31,294.94,303.30,300.41,305.25,307.53,306.15,315.03,309.21,314.19,237.35,258.05,262.33,287.30,291.18,298.33,308.09,303.07,298.00,297.36,283.68,277.37,247.18,282.00,303.32,302.95,293.75,293.94,291.41,285.20,281.26,281.38,284.31,284.92,288.63,280.77,285.33,284.27,276.69,278.75,271.98,264.88,267.80,263.90,262.46,261.59,260.34,262.47,266.09,271.36,275.74,273.22,270.57,267.46,269.68,264.49,261.54,260.73,259.61,264.38,265.15,266.31,271.42,274.54,272.45,270.16,264.63,267.71,273.40,278.18,272.35,276.62,277.23,279.19,277.15,270.13,272.26,269.91,268.26,263.89,265.51,268.57,272.50,273.94,277.01,285.94,279.78,281.81,288.31,292.24,288.63,288.16,277.61,277.33,284.91,290.00
2019-11-22 22:06:21.092000,L8,492.53,268.08,271.35,259.65,251.16,244.44,262.25,275.57,266.07,278.86,278.49,274.02,276.53,277.86,279.79,286.18,289.28,288.85,296.71,295.74,300.02,302.66,303.87,309.22,303.59,299.39,234.43,249.74,259.93,282.10,287.16,296.96,301.68,302.02,296.88,295.63,278.54,274.26,246.79,279.90,298.99,299.44,292.69,290.83,289.55,281.91,278.97,281.71,282.03,283.12,282.91,279.12,279.35,276.69,271.74,272.39,266.27,260.58,264.44,261.07,261.00,260.67,258.82,260.57,264.26,266.85,271.53,271.15,267.04,264.48,263.20,259.72,257.02,257.88,255.40,257.33,256.96,260.89,259.49,266.58,264.93,262.51,258.96,263.12,267.79,271.34,264.47,269.69,267.33,273.05,270.72,265.71,268.42,264.15,264.12,259.00,261.93,267.72,270.57,270.35,276.21,282.12,277.05,280.12,285.59,288.98,283.54,283.53,273.68,276.17,278.58,281.29
2019-12-08 22:06:20.730000,L8,485.34,263.73,231.22,155.02,241.30,204.64,262.74,255.61,247.86,275.55,275.52,272.82,274.69,275.24,277.05,282.11,281.34,238.33,245.17,217.14,,,,305.27,270.89,,253.75,247.64,255.33,280.72,279.57,295.01,293.55,295.16,293.24,289.36,278.30,269.26,232.18,281.11,297.13,296.12,291.37,290.15,286.45,279.32,276.84,278.39,279.15,281.00,280.54,276.44,276.65,272.30,268.92,269.69,228.56,246.97,259.94,257.75,257.82,257.26,255.18,256.07,256.54,259.66,267.78,267.39,264.40,259.60,259.92,253.86,252.37,254.42,253.99,253.37,255.36,257.37,256.43,263.66,262.31,258.39,253.61,256.28,264.67,265.18,256.86,260.40,261.83,271.26,269.23,262.13,265.54,262.19,260.54,258.23,257.41,263.08,268.15,264.86,268.66,278.34,274.95,276.78,284.45,286.80,281.25,279.02,269.89,272.25,272.26,275.26
2020-01-09 22:06:13.711000,L8,472.99,267.88,268.00,260.20,245.92,249.84,265.47,266.14,262.42,280.69,280.40,277.54,278.16,280.57,284.58,275.53,241.37,,,,,,,,,270.58,232.31,253.25,267.71,282.22,287.07,298.70,304.32,302.68,298.77,296.70,278.56,273.28,239.99,283.79,299.84,299.42,293.15,292.92,288.48,282.20,279.55,279.68,281.00,284.38,284.38,280.84,279.37,276.30,270.43,270.72,264.32,259.27,261.41,261.45,260.13,260.07,259.88,261.11,259.63,263.42,271.43,269.18,264.80,262.91,261.76,256.99,255.29,257.60,256.61,256.21,257.75,262.18,260.89,264.93,266.28,262.67,256.88,258.58,266.94,268.91,265.55,269.64,265.35,271.49,272.00,264.97,265.92,265.88,262.14,259.01,261.33,265.78,267.95,271.91,275.55,280.22,278.80,279.06,285.59,293.79,283.25,284.51,274.22,276.91,277.99,275.51
2020-01-18 22:00:00.864000,L8,477.29,269.05,252.95,260.45,250.84,250.81,267.54,265.27,270.82,279.83,280.65,276.87,279.93,281.87,284.12,286.95,286.27,288.68,296.59,295.92,300.51,302.39,318.75,302.80,304.52,309.74,241.26,249.48,268.94,282.39,289.32,298.87,301.59,300.62,296.41,294.44,279.16,272.03,236.61,284.92,298.84,299.04,292.39,291.09,289.86,284.99,280.01,278.52,282.30,285.29,284.53,278.55,280.86,277.60,271.44,271.01,270.75,264.29,263.95,261.49,265.59,263.02,261.76,262.42,264.71,269.33,271.46,271.36,305.23,285.75,304.42,265.45,260.79,260.71,260.02,260.85,261.55,261.46,264.16,266.95,267.78,262.99,261.07,259.46,267.93,273.97,271.12,269.47,266.67,272.39,273.21,265.58,265.70,306.54,281.75,309.21,310.52,284.48,291.88,316.58,318.90,326.93,334.12,329.23,289.88,295.34,286.87,286.57,275.01,279.19,280.63,278.17
2020-01-25 22:06:09.569000,L8,362.75,267.10,251.44,264.03,252.95,246.63,267.70,264.69,269.34,282.63,281.72,279.78,280.88,282.21,283.85,288.71,284.98,294.06,296.92,296.31,300.89,302.97,296.42,306.68,307.09,294.28,234.87,249.98,270.16,282.04,289.60,299.87,302.73,300.67,298.98,293.60,280.54,274.17,246.87,285.73,300.39,299.08,293.79,293.78,289.76,284.40,281.79,281.52,282.81,285.13,286.19,282.31,279.50,278.74,273.97,272.35,270.94,266.16,265.58,263.75,264.28,263.66,260.36,266.76,264.24,269.51,275.38,273.59,269.10,266.64,267.23,259.71,262.11,262.91,260.20,260.36,260.35,262.15,266.85,268.44,267.92,266.21,258.76,258.94,268.87,273.93,265.35,270.73,269.77,273.14,273.01,267.75,266.29,267.19,264.37,260.61,264.95,267.92,271.07,274.36,278.70,283.54,278.58,281.87,289.94,297.54,284.16,282.91,276.71,274.43,280.23,279.93
2020-02-03 21:59:55.286000,L8,473.18,334.20,313.65,268.54,259.40,254.81,270.50,276.73,270.48,289.37,288.93,283.38,285.84,287.98,288.80,292.43,293.02,295.15,299.26,302.68,302.83,304.42,334.79,310.12,307.66,302.48,270.11,255.91,276.40,285.44,291.55,300.96,304.17,302.59,297.98,296.62,283.54,279.82,243.77,285.33,303.84,299.55,294.29,295.21,290.62,286.77,282.48,286.63,285.00,286.96,285.43,283.68,280.72,277.44,272.86,317.58,281.96,316.89,313.39,311.05,316.20,314.20,308.11,310.89,263.58,315.64,314.03,312.13,313.57,266.84,304.51,306.06,306.31,306.98,306.32,308.65,307.36,311.08,310.86,261.52,260.55,256.74,249.80,252.33,261.30,266.30,260.57,262.86,263.24,268.01,264.92,259.51,310.33,311.27,310.71,305.65,311.09,316.72,263.38,266.66,266.19,277.11,275.27,276.32,283.15,293.47,339.89,336.18,275.63,329.48,341.59,310.07
2020-02-10 22:06:04.888000,L8,482.77,267.04,259.68,260.23,250.87,252.01,266.44,262.69,258.76,281.70,280.77,275.73,279.01,281.87,283.96,287.97,285.28,289.92,299.94,300.17,301.86,303.57,292.06,306.46,310.36,313.60,233.13,250.70,268.44,280.33,289.03,300.51,302.28,300.84,297.26,294.52,279.34,273.90,249.35,282.84,300.20,298.61,294.51,292.40,289.24,284.85,280.13,280.67,283.06,286.24,286.16,279.51,280.39,276.87,270.85,273.61,301.88,264.84,266.64,264.15,262.49,263.22,261.82,262.64,265.24,270.21,273.47,281.69,291.08,268.34,275.13,268.65,260.00,262.19,284.58,260.06,261.37,262.01,264.68,273.12,270.13,265.93,262.00,264.06,268.81,276.97,274.37,271.53,267.90,275.07,269.50,266.54,269.44,266.56,264.27,265.45,264.23,268.17,271.52,273.86,275.77,285.03,278.99,283.59,291.31,295.70,305.55,285.96,277.76,283.08,278.31,284.90
2020-02-19 21:59:52.118000,L8,,,,,,,475.98,508.86,426.46,,,,,,,,,,,,,,,,,,,496.01,470.21,465.19,532.25,515.06,,,,,,,,,,544.65,475.98,500.30,494.37,501.22,436.41,426.66,501.97,539.88,493.32,496.29,485.48,493.54,488.89,512.31,523.85,525.44,548.47,478.93,453.65,498.50,,,,,,509.44,505.30,498.23,479.05,464.05,450.44,436.29,437.77,464.93,508.78,,,,489.99,449.73,362.97,365.09,385.11,453.96,472.80,489.78,473.92,480.13,451.11,445.03,473.75,509.40,523.10,544.32,525.59,531.82,531.48,490.20,545.51,,495.61,484.61,451.43,455.15,447.16,447.91,433.99,445.59,420.56,403.66
2020-03-13 22:05:54.202000,L8,443.82,378.84,346.86,319.01,324.07,380.82,319.00,310.02,329.55,352.52,323.56,314.57,371.91,338.84,332.74,372.49,377.57,392.64,374.87,343.49,369.91,425.36,409.20,371.25,326.22,329.31,376.91,372.41,381.79,410.66,377.61,371.85,369.51,354.53,392.57,419.96,428.65,366.18,421.90,402.25,365.38,410.34,417.01,408.41,400.77,374.41,363.56,371.07,368.28,368.20,376.08,377.67,373.80,368.19,349.99,316.05,342.30,338.93,348.06,363.72,361.52,361.52,367.56,376.10,359.25,371.14,370.37,372.29,363.68,371.78,349.04,351.14,346.16,332.55,340.32,332.65,375.36,350.45,362.70,383.23,362.79,384.06,344.64,342.39,367.48,366.13,356.48,343.89,395.87,363.33,363.53,362.48,347.98,338.72,361.39,350.50,336.42,348.96,344.09,359.17,365.04,366.38,357.06,370.70,390.20,378.31,375.05,378.33,364.02,379.11,358.46,371.76
