dates,satname,nzd0360-0000,nzd0360-0001,nzd0360-0002,nzd0360-0003,nzd0360-0004,nzd0360-0005,nzd0360-0006,nzd0360-0007,nzd0360-0008,nzd0360-0009,nzd0360-0010,nzd0360-0011,nzd0360-0012,nzd0360-0013,nzd0360-0014,nzd0360-0015,nzd0360-0016,nzd0360-0020,nzd0360-0021,nzd0360-0022,nzd0360-0023,nzd0360-0024,nzd0360-0025,nzd0360-0026,nzd0360-0027,nzd0360-0028,nzd0360-0029,nzd0360-0030,nzd0360-0031,nzd0360-0032,nzd0360-0033,nzd0360-0034,nzd0360-0035,nzd0360-0036,nzd0360-0037,nzd0360-0038,nzd0360-0039,nzd0360-0040,nzd0360-0041,nzd0360-0042,nzd0360-0043,nzd0360-0044,nzd0360-0045,nzd0360-0046,nzd0360-0047,nzd0360-0048,nzd0360-0049,nzd0360-0050,nzd0360-0051,nzd0360-0052,nzd0360-0053,nzd0360-0054,nzd0360-0055,nzd0360-0056,nzd0360-0057,nzd0360-0058,nzd0360-0059,nzd0360-0017,nzd0360-0018,nzd0360-0019,nzd0360-0060,nzd0360-0061,nzd0360-0062,nzd0360-0063,nzd0360-0064,nzd0360-0065,nzd0360-0066,nzd0360-0067,nzd0360-0068,nzd0360-0069,nzd0360-0070,nzd0360-0071,nzd0360-0072,nzd0360-0073,nzd0360-0074
2018-10-02 22:06:59.122000,L8,508.41,463.27,462.05,452.54,324.95,462.05,279.80,351.47,362.54,385.62,325.14,310.23,277.94,271.39,286.39,416.31,433.43,333.17,353.36,322.86,336.15,416.39,401.84,396.74,394.98,400.54,393.74,403.30,384.92,374.52,368.99,369.58,377.69,393.67,410.01,400.54,389.07,438.64,387.63,408.53,396.17,304.27,296.80,272.04,266.79,260.42,265.76,257.62,260.34,257.35,236.23,232.58,240.71,234.39,242.40,307.57,278.95,405.25,315.92,294.40,287.41,345.25,363.80,193.84,189.09,168.90,160.73,161.77,156.60,,,,,,
2018-10-18 22:07:05.594000,L8,,,,,,,,,,,,512.76,501.26,497.42,503.36,498.19,478.79,473.53,468.80,460.49,476.61,453.80,450.94,437.54,425.47,430.87,421.79,429.12,421.25,409.98,418.25,408.42,409.88,387.05,393.49,380.28,388.24,386.22,383.13,369.39,349.19,344.70,342.31,341.50,321.09,321.57,322.87,290.11,300.41,296.50,290.83,302.61,339.11,305.27,285.21,287.71,289.79,488.49,496.57,479.67,247.94,224.82,232.42,239.72,228.73,206.46,219.39,242.07,238.76,226.00,244.75,220.89,219.05,216.51,213.29
2018-11-03 22:07:09.298000,L8,,,,524.59,517.50,501.63,503.42,510.01,520.19,512.85,501.98,495.35,483.06,475.30,473.85,465.68,460.89,459.66,461.30,455.10,448.28,432.58,426.87,417.72,419.51,407.31,399.76,398.11,391.41,388.17,396.06,392.71,377.18,361.08,361.86,361.78,360.79,358.97,353.46,336.93,326.83,319.68,319.42,312.03,302.98,297.83,296.12,283.83,282.33,287.40,284.65,287.16,295.41,279.47,274.96,262.82,260.88,462.38,463.45,464.41,236.48,220.12,215.40,210.77,210.04,197.63,194.28,199.62,200.38,204.29,195.75,190.21,189.24,186.08,185.12
2018-12-21 22:07:06.566000,L8,482.23,279.81,300.36,467.74,461.65,442.03,452.98,459.22,453.85,308.79,218.01,252.91,240.28,243.92,254.21,377.74,380.91,319.73,340.94,332.34,352.32,377.51,331.78,335.34,358.43,359.47,353.19,352.06,346.53,207.52,235.38,220.05,215.52,182.19,194.54,161.78,199.09,213.88,234.54,264.73,265.16,268.04,265.13,184.01,257.27,248.47,254.52,235.63,,,,,,,,,,402.39,310.95,262.75,,,,,,,,,,,,,,,
2019-01-22 22:07:02.132000,L8,501.31,507.44,501.21,492.84,486.01,476.87,487.65,496.08,487.87,428.88,329.77,,,,447.44,444.25,404.08,431.97,415.27,330.56,353.01,296.17,359.90,388.06,379.57,374.26,373.48,373.72,371.87,307.57,,325.55,316.98,305.81,324.18,336.66,319.48,311.41,309.00,294.73,279.94,282.72,281.35,270.16,266.76,261.97,266.62,255.24,252.86,256.94,229.85,229.84,232.95,229.50,217.97,198.00,202.15,441.91,340.67,281.78,179.31,186.06,179.80,178.65,173.23,,,,,,,,,,
2019-02-07 22:06:59.544000,L8,,,,523.57,515.81,514.83,526.77,520.96,525.87,517.68,516.44,508.97,500.07,499.21,495.70,484.90,485.78,474.25,470.46,465.93,451.99,446.13,439.28,418.86,423.16,431.04,421.68,403.79,420.19,405.53,395.58,408.84,383.38,374.31,391.50,380.46,386.79,376.27,351.31,340.46,336.00,335.53,333.47,316.89,301.29,298.41,292.81,282.36,278.76,279.12,277.15,278.66,302.33,279.68,269.33,284.44,263.01,497.13,487.15,483.33,255.89,225.42,217.26,218.88,214.54,203.85,196.79,202.47,199.48,217.01,204.10,189.97,187.87,188.42,186.14
2019-03-27 22:06:47.460000,L8,501.07,501.25,501.66,487.62,487.20,464.48,470.90,474.97,480.24,462.49,466.69,463.02,449.00,421.23,431.48,433.83,412.04,421.84,425.35,393.37,391.94,410.98,402.32,415.42,380.17,401.25,373.70,382.12,366.97,364.35,371.13,370.68,362.35,348.35,345.25,344.12,339.90,324.01,332.63,317.34,306.35,305.96,313.73,299.27,274.31,270.60,269.27,263.58,268.16,270.41,258.92,253.86,250.40,244.42,233.92,221.64,216.81,418.57,345.55,395.81,217.40,204.66,210.71,207.27,198.28,190.00,175.64,178.60,184.54,182.62,153.84,,,,
2019-05-14 22:06:48.150000,L8,,,,,,,,,,525.80,514.09,512.53,501.43,498.81,499.86,491.75,488.16,474.52,470.61,466.06,457.54,451.47,440.15,435.70,426.87,418.90,418.97,409.92,414.40,405.43,410.36,408.48,399.63,385.73,387.36,382.71,383.11,388.64,381.94,374.47,349.46,343.28,340.35,334.05,315.46,309.24,306.19,296.43,295.82,297.51,292.54,304.78,334.50,296.86,289.34,287.76,278.32,487.95,480.02,480.26,259.91,245.32,237.12,231.56,225.52,227.70,222.72,222.58,225.80,222.56,213.04,206.50,199.90,199.48,199.09
2019-05-30 22:06:57.095000,L8,517.13,517.94,512.40,523.19,167.89,207.07,186.60,200.65,265.51,326.42,487.58,483.39,466.99,248.04,281.35,288.58,318.70,444.14,458.08,453.82,429.98,425.52,420.31,406.25,395.31,391.68,387.76,379.71,373.15,374.58,370.80,376.17,362.85,348.23,346.65,346.28,343.35,343.53,332.42,326.84,307.23,305.91,306.60,306.70,304.37,286.45,284.19,270.96,274.91,272.75,260.91,254.45,260.97,252.95,241.86,232.54,225.05,354.36,446.07,461.83,206.37,212.04,198.87,204.27,201.81,188.33,190.40,187.14,177.60,166.16,,,,,
2019-06-15 22:07:03.775000,L8,,,,,174.55,204.18,186.40,204.23,265.01,328.88,487.42,477.96,462.40,260.64,281.48,288.17,323.93,468.23,479.11,486.77,475.72,455.81,411.84,437.91,415.10,413.54,415.63,414.62,404.85,386.37,381.49,376.54,367.23,356.93,354.10,351.00,344.16,348.20,332.78,325.66,312.08,313.77,308.32,299.24,298.82,299.39,293.56,280.49,277.20,284.41,287.42,299.53,287.43,265.65,269.98,270.66,255.66,350.04,471.84,452.30,246.74,227.39,226.28,221.27,218.46,208.80,203.91,203.94,214.24,218.17,201.24,203.02,183.79,189.67,176.68
2019-07-17 22:07:10.971000,L8,519.52,525.47,523.36,504.31,169.13,205.26,185.54,199.00,265.35,231.98,492.17,479.19,467.75,445.97,454.30,455.00,450.75,456.60,457.70,454.58,438.59,425.15,410.25,403.38,395.81,394.70,388.93,381.32,376.97,365.78,377.56,375.32,362.92,350.65,341.43,358.23,343.05,345.19,340.77,331.28,314.47,314.98,308.65,302.46,294.11,292.14,301.93,380.38,310.07,284.86,277.14,283.07,294.47,280.95,257.31,271.74,265.35,424.66,448.08,459.54,270.30,227.76,231.16,257.63,263.07,216.36,198.13,197.65,194.95,195.00,194.90,173.04,178.37,179.27,179.00
2019-08-02 22:07:17.867000,L8,501.51,500.99,385.40,476.13,477.98,456.63,466.49,358.23,477.99,439.46,466.93,456.49,418.21,394.30,398.95,314.71,350.61,325.93,349.85,317.62,333.64,384.40,382.78,380.95,371.50,372.30,368.73,357.52,353.09,351.04,353.31,353.79,334.73,315.22,321.05,321.41,316.09,310.03,305.03,290.66,275.70,277.29,277.15,264.97,262.14,249.08,258.94,249.41,245.39,244.30,214.68,222.28,226.48,223.40,204.25,,,253.49,309.11,207.90,,,,,,,,,,,,,,,
2019-08-18 22:07:23.116000,L8,496.44,494.95,490.79,414.98,463.88,447.75,459.38,464.32,452.16,,,,412.12,391.91,,,,320.47,345.34,318.81,335.17,379.51,368.56,369.60,362.65,365.53,360.36,356.50,348.21,348.87,348.66,348.91,330.00,307.02,316.83,317.16,311.80,305.89,299.30,282.34,272.21,272.35,272.59,261.63,256.72,235.45,254.34,241.23,236.62,236.13,191.71,214.13,221.19,217.77,,,,314.04,308.91,203.76,,,,,,,,,,,,,,,
2019-09-19 22:07:32.145000,L8,494.40,494.29,492.32,472.77,465.21,459.81,464.06,354.93,465.64,397.63,392.83,407.56,413.54,393.69,399.35,378.49,382.64,325.04,347.79,330.03,347.28,384.50,393.99,372.40,367.63,366.33,364.24,358.90,350.84,349.34,351.85,352.19,333.14,314.79,320.70,319.85,315.42,311.04,304.75,286.98,275.98,277.29,274.46,262.28,256.79,247.34,257.83,248.58,245.28,244.70,216.35,221.36,228.28,220.24,170.46,,,397.58,306.33,204.93,,,,,,,,,,,,,,,
2019-10-05 22:07:36.198000,L8,,,,,,,,,,,532.03,512.72,513.16,497.02,489.24,490.13,481.70,476.45,466.80,458.72,464.55,455.54,433.69,444.24,457.39,,,,,509.98,429.64,409.18,402.35,383.01,387.74,381.32,383.22,386.84,379.14,350.12,344.30,330.23,340.92,315.64,300.09,294.43,293.40,290.77,289.67,288.20,285.33,288.17,317.14,291.91,284.16,288.61,288.84,491.64,496.24,484.45,264.28,236.37,231.97,227.92,219.17,206.66,200.79,205.78,207.49,214.56,209.05,196.66,198.42,184.30,198.85
2019-10-21 22:07:37.761000,L8,,,,522.75,514.06,502.57,498.54,505.08,520.80,515.77,508.74,490.80,492.86,506.61,478.56,463.44,460.43,457.07,455.66,441.62,436.24,426.12,411.94,408.98,399.43,400.93,392.66,392.01,388.04,380.90,383.35,380.45,373.73,369.35,357.64,353.17,360.87,351.07,353.52,333.07,327.29,322.80,308.97,298.43,290.50,286.64,284.63,273.88,276.20,274.95,267.60,267.75,289.47,273.89,263.12,258.76,256.50,461.16,464.31,467.28,235.97,218.28,211.03,209.75,203.06,192.05,186.75,189.02,189.35,191.27,185.04,174.59,168.48,171.83,165.40
2019-12-08 22:07:32.611000,L8,,,,527.05,522.65,512.76,518.31,516.01,530.66,520.91,512.97,504.31,493.73,488.74,488.03,482.59,486.36,469.95,465.67,463.69,463.59,458.22,441.15,442.56,430.29,430.23,415.48,418.03,413.57,410.30,421.69,420.62,403.39,384.35,384.70,377.15,388.70,372.29,367.97,353.03,345.62,342.87,334.15,333.54,316.25,311.51,309.03,304.39,300.02,296.62,304.58,301.79,308.45,292.86,286.37,286.13,286.70,487.45,473.87,480.38,268.06,248.96,242.01,235.29,241.08,217.61,231.31,213.30,218.93,237.86,207.45,200.61,196.45,191.74,195.90
2020-01-09 22:07:25.588000,L8,,,,,,,,,,,,,521.87,520.67,505.11,505.57,508.68,486.34,483.18,477.49,472.05,460.24,459.01,440.28,456.20,436.66,424.76,425.34,416.10,411.55,422.09,425.89,414.72,414.20,405.19,411.64,448.62,406.86,386.12,386.29,374.47,401.46,421.48,366.57,324.82,357.77,315.08,306.71,305.48,303.79,312.71,389.65,381.62,300.87,294.08,301.49,311.76,497.10,494.23,485.20,402.21,323.04,311.83,320.06,299.60,263.28,258.53,261.94,268.40,262.44,265.00,248.68,218.52,212.98,188.65
2020-02-10 22:07:16.756000,L8,428.37,501.31,379.11,478.10,476.60,460.75,465.50,477.54,477.48,465.97,320.60,296.39,252.94,269.36,373.71,408.34,432.01,325.16,351.66,324.33,397.08,395.21,386.50,377.45,369.71,369.04,363.18,363.86,355.85,351.01,356.85,349.75,339.34,321.03,324.04,322.47,321.03,312.34,312.60,296.06,276.44,279.98,278.27,269.59,268.21,272.71,263.72,258.75,257.97,262.69,230.55,230.87,236.87,229.92,216.68,197.44,202.03,409.21,335.10,302.27,182.37,184.03,178.13,178.40,174.42,,,,,,,,,,
2020-02-26 22:07:12.690000,L8,426.06,413.59,492.35,487.51,476.41,461.35,463.66,482.08,477.60,470.45,471.04,477.28,457.90,399.95,424.72,421.76,443.56,438.25,428.05,413.20,400.96,419.45,392.56,384.01,378.33,372.81,366.34,360.41,358.49,355.62,352.76,356.73,343.24,325.40,328.18,328.44,324.23,315.70,316.02,300.99,280.69,284.76,283.20,272.31,270.80,269.19,265.81,259.44,256.98,258.76,237.67,233.59,237.81,241.83,221.70,203.99,204.17,406.29,418.72,445.56,186.81,187.69,183.83,181.99,179.45,,,,,,,,,,
2020-03-13 22:07:06.074000,L8,491.08,499.60,497.18,481.44,488.87,458.47,466.34,200.73,259.03,341.60,308.20,292.60,288.35,271.18,377.62,411.65,390.70,326.19,356.62,323.26,414.51,418.78,386.74,385.96,377.93,369.53,368.98,357.48,356.97,353.87,352.19,352.82,340.67,320.00,324.94,324.68,329.33,312.42,313.14,297.04,278.46,280.35,279.20,268.46,266.80,262.02,262.22,256.21,251.88,250.60,230.30,230.81,238.80,232.00,217.29,200.21,202.80,406.43,405.68,392.92,183.24,184.87,179.97,177.95,173.21,,,,,,,,,,
2020-04-14 22:06:50.036000,L8,330.32,365.28,344.30,371.09,351.44,445.82,453.29,463.39,461.77,451.73,259.22,272.09,253.58,239.33,403.55,427.33,380.96,322.71,353.61,317.81,336.99,389.91,371.55,372.26,371.82,368.99,355.09,345.98,353.82,354.45,348.83,352.25,340.64,328.43,325.53,316.06,321.52,308.74,308.21,289.72,274.39,274.31,278.38,264.71,270.85,262.48,258.41,254.02,245.17,244.29,218.23,229.43,230.04,227.64,213.98,177.09,199.73,399.57,310.14,204.53,175.40,,,,,,,,,,,,,,
2020-05-16 22:06:39.488000,L8,490.16,494.62,498.91,472.45,390.36,442.96,456.64,480.98,357.84,442.00,157.61,462.19,419.75,282.36,400.73,376.35,380.22,,173.18,215.21,222.57,391.43,320.79,369.84,365.74,364.89,359.66,351.87,278.14,204.00,241.54,225.86,211.60,191.49,194.67,220.72,203.45,245.17,255.69,250.23,236.50,269.60,275.05,265.22,264.21,259.67,257.09,252.69,242.79,235.86,213.09,221.56,226.13,223.51,206.32,,,247.22,306.08,192.32,,,,,,,,,,,,,,,
2020-06-01 22:06:44.481000,L8,484.36,490.46,492.15,458.56,,436.45,235.37,458.17,447.71,438.59,462.96,448.56,417.39,396.45,,,,,290.95,322.57,337.85,382.02,329.40,328.14,271.39,357.24,351.04,337.80,343.58,203.48,236.83,228.33,211.03,190.62,190.94,305.47,202.30,219.91,234.42,216.73,246.99,264.66,275.95,262.42,260.62,254.42,231.73,235.28,210.60,,,154.07,164.86,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:07:07.773000,L8,,,527.50,508.21,171.04,202.13,186.71,209.87,266.35,319.45,496.56,483.66,475.26,259.50,280.04,292.14,323.77,469.47,467.02,461.80,451.00,439.41,430.16,424.90,418.07,418.00,394.52,391.88,384.74,380.13,382.94,380.92,367.78,363.68,365.13,356.70,359.75,351.42,343.41,327.56,326.92,311.88,312.48,311.29,297.98,300.87,298.06,285.75,282.24,283.87,287.38,319.37,306.27,279.09,276.47,269.17,271.46,470.83,475.25,473.69,241.53,235.21,213.35,214.38,209.88,189.25,206.58,207.60,224.25,229.49,198.17,187.68,168.04,165.04,175.24
2020-08-04 22:07:11.601000,L8,484.60,479.44,475.57,283.07,454.45,441.63,458.00,452.67,432.30,,,,,,,,,,,,,302.22,322.07,324.83,225.10,353.79,343.68,349.23,347.18,272.27,274.44,339.08,308.53,265.40,221.18,296.38,301.60,291.66,234.74,218.36,179.95,256.08,264.42,222.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,485.36,489.97,483.92,451.98,457.15,444.42,451.76,456.08,447.73,,214.53,252.31,243.04,233.80,200.08,209.45,374.26,322.31,347.35,325.80,341.27,378.86,338.33,370.81,370.14,367.14,356.77,353.54,350.87,347.49,348.63,346.58,328.69,300.54,317.78,314.22,312.25,304.98,299.79,284.79,271.45,271.74,274.60,259.49,256.00,252.30,252.35,245.80,244.38,244.35,209.56,217.82,224.14,214.24,,,,388.91,294.42,179.53,,,,,,,,,,,,,,,
2020-10-23 22:07:33.943000,L8,,,,527.74,524.95,527.25,524.54,531.29,530.20,,524.80,508.60,506.10,497.61,487.81,491.91,482.58,470.33,462.97,461.30,447.54,436.13,436.35,426.24,426.10,430.27,417.09,409.75,418.00,404.06,404.11,404.65,406.88,388.02,390.85,377.87,387.12,381.83,382.60,354.42,350.35,339.91,338.24,324.24,309.29,297.89,303.15,296.68,287.77,281.45,280.56,282.01,322.83,300.93,304.85,290.93,290.36,485.41,474.35,482.95,272.54,244.90,224.65,231.47,221.49,201.05,196.21,205.87,198.90,205.77,208.44,190.40,178.12,174.45,185.38
2021-01-11 22:07:26.124000,L8,,,,526.76,523.10,515.00,512.23,525.29,527.24,527.38,512.31,507.11,503.55,495.24,486.27,478.00,473.00,476.35,467.55,464.01,471.56,444.43,432.87,440.84,455.77,419.62,426.09,434.72,431.01,432.50,406.80,403.81,394.14,384.75,381.13,380.21,384.40,378.16,374.96,348.06,355.91,338.62,340.89,323.31,321.02,322.94,321.70,309.16,304.12,307.20,316.27,361.25,327.89,305.64,298.38,292.88,288.71,482.37,499.88,481.16,269.11,247.05,249.51,236.55,228.43,223.28,215.94,213.46,217.72,226.68,218.73,203.02,193.22,187.35,193.85
2021-02-12 22:07:19.216000,L8,486.62,494.17,491.16,469.63,296.85,270.72,457.96,483.40,480.94,384.85,382.06,295.17,293.22,269.60,379.45,406.34,387.27,322.84,349.78,320.36,339.24,385.66,376.18,384.45,383.77,374.44,366.03,294.34,268.45,253.49,266.89,360.45,337.56,320.80,322.26,320.86,320.26,312.55,311.17,294.49,276.60,277.38,277.45,265.92,267.08,264.49,261.80,255.61,250.95,252.68,228.37,229.30,238.31,227.11,213.81,191.16,201.24,410.36,306.34,303.99,181.19,182.13,176.33,173.84,173.73,,,,,,,,,,
2021-03-16 22:07:03.784000,L8,486.72,493.43,489.72,471.18,470.06,449.53,461.22,482.39,464.29,449.89,456.59,460.33,447.43,395.59,408.08,406.21,389.60,323.38,350.22,318.34,408.75,385.46,377.54,379.44,375.17,371.31,362.68,359.52,358.82,347.67,354.26,354.49,337.32,320.40,323.94,319.56,319.16,309.95,309.94,293.53,275.71,277.11,276.29,267.52,267.34,263.27,261.10,255.22,249.08,248.00,226.47,227.05,233.63,227.98,214.35,191.94,200.76,400.84,305.62,225.97,179.79,183.93,177.08,176.37,176.59,,,,,,,,,,
2021-04-17 22:06:54.118000,L8,486.85,491.38,482.78,464.65,459.69,391.82,237.29,460.27,453.75,438.80,455.23,446.63,409.35,393.97,395.88,375.78,343.52,253.77,348.10,324.63,342.31,380.92,333.28,368.23,364.81,365.74,358.51,356.44,350.33,240.12,243.53,348.74,333.50,295.13,319.22,318.71,315.72,237.59,251.65,228.14,213.92,274.51,275.47,262.24,261.01,258.39,253.82,249.87,212.88,228.72,210.10,211.36,224.67,220.17,154.14,,,392.78,303.28,198.18,,,,,,,,,,,,,,,
2021-05-03 22:06:44.632000,L8,498.74,496.79,381.05,372.25,354.30,368.97,207.17,282.66,356.19,392.32,314.21,460.11,423.43,399.74,406.99,416.53,379.97,225.58,367.79,328.67,353.00,408.56,389.22,380.87,375.82,371.12,364.11,364.75,355.56,353.78,353.62,353.96,340.17,320.06,323.05,322.07,323.27,318.96,314.56,299.18,280.75,283.79,282.91,268.55,267.10,264.23,262.15,252.61,243.63,249.53,224.28,227.06,232.45,227.06,212.43,189.95,201.64,395.99,311.09,297.48,174.43,,,,,,,,,,,,,,
2021-07-06 22:07:08.299000,L8,,,,503.89,499.40,507.88,493.83,501.74,497.08,489.94,494.12,479.67,474.62,473.87,458.23,470.92,459.64,454.80,463.92,451.91,446.27,446.43,410.97,426.32,422.84,394.95,412.38,397.86,403.13,379.97,379.43,416.64,368.78,361.80,356.68,349.83,353.66,341.73,378.17,320.29,320.37,316.99,309.63,306.52,298.78,301.83,295.93,288.54,279.14,289.01,288.04,278.01,299.57,284.33,271.55,277.41,270.60,433.04,464.64,457.03,240.28,220.64,224.11,211.98,214.37,195.94,201.12,203.67,202.13,224.99,196.10,175.57,173.35,174.87,179.10
2021-08-23 22:07:25.117000,L8,435.00,497.93,382.98,402.18,382.54,458.02,464.25,282.14,465.60,445.55,224.33,270.97,253.86,234.68,402.33,301.46,385.33,328.62,362.06,335.49,359.95,385.59,388.84,382.86,378.61,374.01,367.84,366.86,359.96,356.86,357.64,360.59,339.71,323.02,326.08,324.67,324.27,317.81,314.05,296.18,280.25,282.54,282.91,266.61,266.58,259.03,262.85,252.49,251.32,254.54,227.57,228.55,233.44,225.77,209.86,195.87,198.32,399.46,313.48,216.62,176.53,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,478.13,488.46,480.24,450.52,451.99,444.91,451.43,457.49,447.56,,215.91,250.27,225.33,178.15,187.20,198.11,,320.63,344.05,328.37,343.10,377.20,333.54,369.04,364.01,366.91,356.83,357.46,353.32,349.56,349.58,350.81,328.74,304.13,318.04,316.82,314.03,307.31,303.02,285.21,271.05,273.33,272.58,259.39,256.75,244.37,255.11,240.03,244.08,242.75,210.14,218.86,224.25,212.31,,,,386.67,301.93,196.98,,,,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,480.74,487.44,481.63,409.73,454.53,221.01,454.75,464.03,360.89,431.76,455.94,438.44,406.63,389.34,209.09,227.93,381.77,323.03,344.67,328.97,345.47,376.69,371.08,371.01,363.93,365.61,358.23,358.65,353.15,346.39,350.77,352.33,332.17,312.88,320.81,318.01,317.28,311.62,306.73,286.26,273.00,276.39,274.20,260.06,260.99,252.51,257.56,246.85,245.10,250.73,212.75,218.60,226.23,216.07,196.89,,,391.77,304.10,206.18,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,478.77,491.46,480.99,450.35,392.26,440.22,450.63,361.72,456.51,398.53,221.82,258.71,245.39,250.63,258.41,380.23,385.43,322.21,344.16,330.55,345.58,380.22,336.58,362.88,363.79,359.99,355.99,349.08,343.65,330.50,340.37,341.01,332.09,293.93,310.06,307.34,301.88,297.46,295.85,275.06,261.32,268.61,267.98,258.61,262.56,256.67,246.43,226.38,207.69,,,119.67,131.25,,,,,398.45,309.32,257.20,,,,,,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,493.43,499.28,487.50,472.63,474.04,461.22,461.45,470.17,471.08,377.49,271.41,288.12,277.51,401.41,415.18,418.56,415.95,412.60,363.56,341.50,393.93,401.36,389.17,380.14,373.85,370.78,367.19,360.45,353.43,349.86,356.31,352.34,343.26,326.08,325.11,324.34,320.94,312.34,312.24,297.19,282.27,283.05,287.61,273.13,274.00,268.24,267.51,262.36,261.11,260.32,239.32,234.41,240.18,231.13,216.39,201.97,204.07,410.99,405.04,305.93,196.37,190.63,186.31,187.17,180.04,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,,,,,,532.96,522.21,524.37,501.99,506.18,517.26,516.04,511.64,494.63,461.73,501.68,483.13,479.68,468.10,452.48,450.84,439.19,425.97,437.84,423.73,401.17,404.27,403.01,407.96,385.57,378.77,396.56,385.20,389.39,379.12,367.50,348.81,353.75,334.20,340.52,307.90,308.80,308.64,303.04,298.86,301.71,299.95,362.15,329.13,299.21,305.49,294.72,276.32,505.49,503.00,500.43,270.30,237.37,234.33,230.08,225.50,207.69,206.07,205.38,210.85,207.66,214.99,193.13,193.74,188.10,181.42
2022-02-15 22:07:18.025000,L8,369.48,357.39,328.14,301.76,234.22,436.84,445.05,454.65,452.88,434.97,168.29,256.91,241.81,240.52,397.86,375.33,379.46,316.84,307.32,320.26,336.33,378.53,327.13,360.92,359.32,360.79,352.00,350.87,347.72,341.66,346.25,345.22,329.30,302.24,314.02,310.60,306.15,300.35,296.42,278.42,265.35,266.62,270.86,258.70,262.06,248.39,255.68,249.87,245.15,240.65,170.26,211.99,191.44,217.61,,,,399.06,309.98,252.44,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,471.95,480.93,474.62,295.23,231.42,431.27,435.81,451.25,446.59,,211.95,251.66,165.34,236.21,216.49,239.31,226.23,,303.06,320.39,336.80,371.93,330.88,326.94,354.83,357.72,348.46,349.88,346.34,269.91,266.47,344.27,326.41,295.70,314.25,217.52,237.12,251.15,264.75,254.30,228.86,217.52,269.32,253.17,253.65,246.50,247.54,208.51,205.45,,,126.57,137.79,,,,,387.04,298.21,185.53,,,,,,,,,,,,,,,
2022-03-27 22:07:10.369000,L9,503.93,503.14,496.46,473.10,480.01,464.16,458.24,465.82,467.77,451.41,461.27,455.74,420.06,400.02,415.86,422.50,394.82,333.16,361.09,341.14,359.26,398.81,383.02,389.58,374.63,370.08,370.64,359.75,358.98,367.59,365.20,359.33,350.00,332.83,330.40,338.96,335.28,324.49,322.31,307.95,305.06,291.69,295.73,287.10,277.77,270.63,278.12,284.38,279.22,266.43,220.31,221.05,238.88,279.18,236.12,243.43,220.09,412.07,334.24,297.86,225.97,196.47,219.65,206.05,177.43,186.54,,,,,,,,,
2022-05-06 22:07:05.573000,L8,,,,,,,,,,524.29,518.13,508.88,501.20,497.66,492.87,480.33,481.88,476.51,478.24,475.35,468.85,461.39,449.57,447.96,427.53,410.10,417.51,411.16,421.96,408.86,416.14,408.31,400.62,381.08,390.21,375.40,377.45,372.87,375.45,354.77,348.30,338.58,333.72,316.71,304.50,301.49,305.28,291.44,290.73,292.46,292.35,299.57,324.63,304.22,299.20,295.84,294.89,491.93,474.26,484.54,269.42,248.13,246.60,233.11,215.36,201.20,201.25,215.61,206.07,205.81,203.00,191.30,183.98,180.01,189.81
2022-05-22 22:07:10.472000,L8,,,,523.31,522.12,186.27,184.87,208.97,262.63,333.19,508.49,493.18,476.19,484.39,484.73,440.28,457.94,441.36,442.95,439.99,434.21,427.42,429.84,421.12,394.73,395.62,381.64,390.32,385.84,386.86,376.24,381.06,350.53,342.57,344.22,349.07,342.13,345.13,339.31,319.83,298.28,303.30,302.69,290.92,282.17,278.61,280.71,277.40,280.55,274.10,277.65,277.78,283.27,278.12,266.64,259.96,245.92,421.92,467.68,459.75,220.28,207.67,204.36,197.12,191.01,195.60,186.35,186.50,184.38,184.93,189.22,178.73,155.16,164.34,
2022-06-07 22:07:19.428000,L8,513.53,527.89,513.80,502.69,496.51,483.46,489.09,494.58,487.42,472.81,485.77,485.62,464.92,468.04,478.58,463.59,438.21,436.93,452.56,442.35,431.37,422.67,410.33,402.46,397.91,396.57,383.29,370.32,374.86,375.62,368.95,376.54,363.38,348.64,346.40,348.17,348.72,343.31,335.32,319.20,311.21,306.79,301.87,291.47,284.76,281.53,283.68,273.85,275.97,277.90,274.61,280.12,300.71,271.01,270.05,245.65,251.22,423.22,453.73,457.73,235.83,213.66,203.51,199.91,198.35,183.80,187.20,192.73,180.21,183.45,178.34,168.97,,,
