dates,satname,nzd0518-0000,nzd0518-0001,nzd0518-0002,nzd0518-0003,nzd0518-0004,nzd0518-0005,nzd0518-0006,nzd0518-0007,nzd0518-0008,nzd0518-0009,nzd0518-0020,nzd0518-0021,nzd0518-0022,nzd0518-0023,nzd0518-0024,nzd0518-0025,nzd0518-0026,nzd0518-0027,nzd0518-0028,nzd0518-0029,nzd0518-0030,nzd0518-0031,nzd0518-0032,nzd0518-0033,nzd0518-0034,nzd0518-0035,nzd0518-0036,nzd0518-0037,nzd0518-0038,nzd0518-0039,nzd0518-0040,nzd0518-0041,nzd0518-0042,nzd0518-0043,nzd0518-0044,nzd0518-0045,nzd0518-0046,nzd0518-0047,nzd0518-0048,nzd0518-0049,nzd0518-0050,nzd0518-0051,nzd0518-0052,nzd0518-0053,nzd0518-0054,nzd0518-0055,nzd0518-0056,nzd0518-0057,nzd0518-0058,nzd0518-0059,nzd0518-0060,nzd0518-0061,nzd0518-0062,nzd0518-0063,nzd0518-0064,nzd0518-0065,nzd0518-0066,nzd0518-0067,nzd0518-0068,nzd0518-0069,nzd0518-0070,nzd0518-0071,nzd0518-0072,nzd0518-0073,nzd0518-0074,nzd0518-0075,nzd0518-0076,nzd0518-0077,nzd0518-0078,nzd0518-0079,nzd0518-0080,nzd0518-0081,nzd0518-0082,nzd0518-0083,nzd0518-0084,nzd0518-0085,nzd0518-0086,nzd0518-0087,nzd0518-0088,nzd0518-0089,nzd0518-0090,nzd0518-0091,nzd0518-0092,nzd0518-0093,nzd0518-0094,nzd0518-0095,nzd0518-0096,nzd0518-0097,nzd0518-0098,nzd0518-0099,nzd0518-0100,nzd0518-0101,nzd0518-0102,nzd0518-0103,nzd0518-0104,nzd0518-0105,nzd0518-0106,nzd0518-0107,nzd0518-0108,nzd0518-0109,nzd0518-0110,nzd0518-0111,nzd0518-0112,nzd0518-0113,nzd0518-0114,nzd0518-0115,nzd0518-0116,nzd0518-0117,nzd0518-0118,nzd0518-0119,nzd0518-0120,nzd0518-0121,nzd0518-0122,nzd0518-0123,nzd0518-0124,nzd0518-0125,nzd0518-0126,nzd0518-0127,nzd0518-0128,nzd0518-0129,nzd0518-0130,nzd0518-0131,nzd0518-0132,nzd0518-0133,nzd0518-0134,nzd0518-0135,nzd0518-0136,nzd0518-0137,nzd0518-0138,nzd0518-0139,nzd0518-0140,nzd0518-0141,nzd0518-0142,nzd0518-0143,nzd0518-0144,nzd0518-0145,nzd0518-0146,nzd0518-0147,nzd0518-0148,nzd0518-0149,nzd0518-0150,nzd0518-0151,nzd0518-0152,nzd0518-0153,nzd0518-0154,nzd0518-0155,nzd0518-0156,nzd0518-0157,nzd0518-0158,nzd0518-0159,nzd0518-0160,nzd0518-0161,nzd0518-0162,nzd0518-0163,nzd0518-0164,nzd0518-0165,nzd0518-0166,nzd0518-0167,nzd0518-0168,nzd0518-0169,nzd0518-0170,nzd0518-0171,nzd0518-0172,nzd0518-0173,nzd0518-0174,nzd0518-0175,nzd0518-0176,nzd0518-0177,nzd0518-0178,nzd0518-0179,nzd0518-0180,nzd0518-0181,nzd0518-0182,nzd0518-0183,nzd0518-0010,nzd0518-0011,nzd0518-0012,nzd0518-0016,nzd0518-0017,nzd0518-0018,nzd0518-0019,nzd0518-0184,nzd0518-0013,nzd0518-0014,nzd0518-0015
2013-09-23 22:28:51.997000,L8,208.35,211.52,154.20,144.79,171.59,181.07,181.77,194.96,183.87,186.51,219.92,215.98,223.97,241.80,277.87,278.94,282.86,278.05,279.21,278.46,278.49,273.75,273.35,280.51,282.75,281.10,276.84,281.66,285.63,281.64,285.11,281.27,281.68,280.83,289.93,282.96,289.13,289.96,278.98,276.94,280.35,278.34,286.28,285.60,288.25,276.00,284.78,295.71,296.42,303.55,271.24,283.96,293.35,252.61,274.05,279.48,287.86,277.30,280.99,270.86,266.00,256.68,269.53,280.70,284.79,290.94,302.17,309.36,294.72,301.02,317.95,312.83,318.00,312.18,296.29,308.86,299.41,249.00,262.76,261.60,257.25,257.69,250.14,236.78,237.62,234.61,248.60,237.36,246.59,300.53,322.76,344.27,343.38,341.13,338.76,341.15,296.66,319.50,328.22,326.18,305.94,335.10,270.44,265.26,270.60,284.64,287.68,283.36,290.55,279.23,287.17,295.13,288.17,287.13,293.78,285.67,290.87,299.67,342.58,337.88,343.59,338.94,334.57,369.97,349.03,347.22,338.36,329.44,318.58,337.51,329.91,324.20,340.02,343.72,293.81,338.15,294.57,295.15,305.57,285.72,297.63,283.62,283.71,280.35,290.51,285.50,281.66,287.77,294.76,303.76,323.65,337.61,334.13,334.41,348.18,346.56,350.42,356.84,328.23,473.80,462.13,508.11,494.58,466.30,,449.47,374.84,359.18,324.27,334.93,386.02,,,,207.97,216.37,204.33,209.34,215.63,223.05,216.35,,196.04,189.70,187.98
2013-11-26 22:28:34.840000,L8,,,,,,,,,,,195.59,212.90,216.23,234.42,261.96,260.14,268.14,266.64,267.29,256.50,266.46,259.37,262.93,260.09,271.06,262.11,269.73,261.81,262.87,261.08,261.65,259.49,258.75,259.65,261.88,262.05,258.02,256.57,263.67,256.07,252.21,244.64,243.07,241.01,239.98,239.74,235.11,229.19,230.62,235.09,228.08,228.99,228.73,228.18,224.16,220.52,223.97,222.31,225.63,227.24,224.36,225.52,226.57,229.36,231.19,233.63,233.48,237.47,241.17,239.55,234.40,227.81,232.87,249.30,245.87,247.98,243.58,240.30,243.21,246.06,321.29,224.98,231.93,230.12,229.83,229.79,228.90,233.40,234.95,222.67,204.64,145.76,211.75,263.34,191.45,256.79,270.29,255.10,168.83,156.29,,,,,,,,,,,,,255.19,287.88,284.93,285.80,290.81,299.98,302.18,302.80,306.14,307.78,309.60,334.84,,,,,,,,,,,,,,,,,,,,,,,171.98,268.97,296.49,279.29,295.76,304.94,304.09,313.27,323.14,315.51,314.95,332.84,313.46,318.00,311.71,329.54,326.01,338.19,311.95,310.83,311.30,313.68,319.36,320.27,344.10,367.33,419.61,410.63,,,,,,,161.55,464.24,,,
2013-12-03 22:34:46.544000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.99,261.22,262.49,257.44,226.75,254.20,261.74,267.40,266.27,264.62,270.37,276.00,278.50,279.73,278.62,279.93,281.26,282.92,283.27,282.40,261.97,278.08,272.53,272.13,277.27,268.64,278.87,279.93,269.13,265.35,276.70,259.21,173.02,148.46,279.98,225.84,274.18,253.20,258.14,244.81,252.68,276.79,274.61,274.17,274.25,288.70,287.27,285.31,298.19,298.21,295.71,310.75,298.23,285.71,284.56,292.00,292.61,283.07,286.27,279.75,284.08,293.01,292.14,293.28,297.14,325.46,388.64,330.58,,,,,,,,365.77,,,
2013-12-28 22:28:23.669000,L8,278.34,273.38,269.70,264.39,261.50,267.28,264.11,266.96,263.78,262.40,297.20,303.44,296.29,330.27,313.93,306.96,297.23,329.57,290.10,291.92,328.14,329.59,321.97,351.63,284.94,280.49,301.29,311.68,320.17,281.77,319.45,285.29,290.95,339.88,298.23,391.05,413.62,407.83,438.29,341.85,296.20,291.63,301.20,329.90,332.72,329.20,335.99,293.30,311.48,366.42,307.16,294.66,280.35,306.07,328.99,336.14,340.04,369.80,334.22,356.91,316.23,343.38,381.66,333.70,350.16,428.49,408.88,375.87,408.73,353.81,379.04,364.73,370.94,429.52,423.32,395.08,465.56,493.66,484.62,503.33,497.26,469.20,354.59,409.25,343.25,364.66,373.99,340.80,324.99,319.00,338.83,397.45,419.55,453.12,449.33,397.65,458.37,363.80,450.22,429.41,429.57,411.24,417.40,393.95,319.41,341.85,356.37,358.91,350.35,343.98,367.12,353.15,342.78,348.71,395.07,416.13,402.23,375.49,384.81,371.91,377.71,368.14,379.09,391.22,387.07,397.93,467.12,498.74,496.88,494.34,487.06,429.48,457.03,380.20,406.67,423.58,436.23,443.70,432.97,421.58,401.92,379.63,379.69,384.66,395.95,389.59,382.98,392.17,394.76,406.04,411.73,443.98,405.92,410.01,422.36,404.14,385.99,392.96,397.42,405.36,418.17,423.99,426.15,399.68,413.07,421.21,423.80,404.55,388.53,405.47,427.11,450.31,486.92,508.17,273.66,289.35,281.61,263.73,306.48,323.17,312.11,519.20,268.55,273.36,281.50
2014-02-05 22:34:08.735000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.18,253.00,261.83,253.16,296.56,292.10,287.97,297.21,305.69,333.18,324.08,356.52,353.08,360.23,363.31,362.85,342.92,333.67,334.63,333.19,340.71,337.71,339.93,343.31,350.50,343.71,351.99,347.07,335.29,335.50,353.59,361.37,345.44,330.90,330.87,344.51,359.03,362.94,363.04,367.35,371.72,369.89,355.07,361.44,362.25,368.87,369.09,358.48,349.81,357.70,356.46,353.59,365.22,358.39,352.79,358.29,350.48,342.29,337.94,346.02,352.54,352.99,356.57,364.09,308.99,309.84,304.21,304.96,304.02,305.63,311.14,314.01,315.39,377.69,382.16,366.47,401.06,397.95,395.29,389.69,389.13,507.04,513.61,492.20,481.20,490.11,522.63,384.64,384.82,396.01,423.73,,,,,,,,,,,,,,
2014-06-22 22:26:41.138000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.34,207.46,220.64,205.46,220.52,220.93,212.20,209.25,204.26,192.25,207.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.74,229.90,195.41,234.14,229.53,246.38,240.33,210.73,194.69,166.93,,,,242.74,214.48,227.84,,,,,,,,230.89,233.36,246.63,221.97,257.30,270.14,,,251.50,255.08,230.39,216.70,236.69,222.92,198.86,160.24,156.02,158.08,163.03,192.54,255.00,285.88,299.19,,,,,,,,266.27,,,
2014-10-12 22:27:11.441000,L8,,,,144.17,166.88,161.74,163.52,196.91,181.42,188.44,225.16,214.89,227.00,242.16,275.54,276.63,285.04,275.17,275.50,276.89,288.18,284.08,279.31,275.77,272.17,271.05,268.61,274.25,275.52,273.99,280.53,291.25,273.45,281.73,294.65,274.46,281.00,282.78,278.68,279.88,282.29,263.18,256.63,254.85,255.27,258.58,275.35,245.64,273.34,252.93,250.63,278.69,240.22,255.84,248.89,265.23,247.95,238.44,259.45,255.25,262.72,256.51,254.46,251.29,263.87,279.26,272.28,279.97,285.61,294.07,226.33,307.22,298.99,297.69,290.79,289.09,286.90,248.84,263.87,255.96,257.06,251.99,239.68,239.77,230.70,233.56,237.18,236.34,261.45,277.90,339.41,274.18,318.69,339.22,325.80,272.06,274.45,311.00,312.75,316.81,266.81,275.97,269.36,264.05,272.83,279.71,279.91,280.81,281.82,283.44,280.43,286.85,284.87,281.22,283.36,286.90,285.97,295.95,331.80,337.39,346.93,343.57,337.59,335.24,344.58,349.47,344.48,314.70,326.39,331.51,335.96,316.69,316.14,312.30,315.27,343.64,295.56,293.24,291.12,291.46,295.77,296.29,295.08,308.96,308.85,313.94,303.05,306.98,303.14,509.67,523.36,504.04,494.69,518.46,322.71,322.63,324.62,505.29,513.47,493.71,484.82,481.67,315.88,307.36,306.13,311.35,308.85,345.76,352.25,368.30,422.19,505.40,,,208.92,215.32,201.00,207.57,215.43,223.44,216.55,,198.14,189.87,187.15
2014-10-28 22:27:08.358000,L8,,,,,,,,,,,171.02,204.64,212.42,234.31,265.84,275.29,263.48,223.24,200.67,199.86,,276.69,264.40,252.19,,,,,503.91,404.52,305.65,297.11,305.15,185.90,146.85,,,354.47,244.94,228.43,234.83,199.00,229.05,232.05,233.42,228.47,228.23,223.92,223.03,228.10,225.56,220.90,228.53,228.04,221.65,219.34,219.79,219.84,221.84,221.34,222.60,222.02,222.17,218.85,231.29,221.98,190.57,297.95,279.56,155.24,,204.78,232.39,241.02,244.94,243.83,242.13,242.47,252.64,248.93,247.58,244.09,230.94,231.09,224.07,224.55,227.49,229.05,234.32,220.52,205.95,142.88,210.14,259.87,266.74,266.91,266.54,262.94,258.09,261.15,263.00,263.82,263.93,260.48,264.17,273.33,275.29,275.03,276.33,272.42,274.93,279.73,276.87,278.63,277.62,278.98,283.08,289.74,291.98,290.78,300.85,294.13,297.16,296.35,299.94,294.54,294.26,291.97,288.14,285.29,287.66,283.92,289.74,292.61,287.57,295.29,290.80,289.15,283.94,287.44,288.20,290.93,287.21,300.01,300.80,299.32,294.02,293.75,295.31,293.56,290.49,200.61,,,,253.25,315.00,321.29,307.45,301.52,295.89,311.96,295.53,305.69,305.80,302.78,306.90,313.72,307.64,314.26,316.56,361.29,433.54,408.87,,,,,,,160.41,482.32,,,
2014-12-15 22:27:04.889000,L8,272.57,278.32,311.32,333.95,307.07,289.42,311.24,324.45,361.90,347.24,325.29,436.68,428.38,389.32,401.44,395.21,374.39,331.12,359.55,322.00,381.30,414.51,370.55,343.67,331.52,320.14,298.70,340.37,340.93,317.72,319.75,396.59,393.39,409.03,391.95,341.92,368.93,351.96,409.00,340.30,348.02,355.78,351.22,354.78,364.26,378.09,409.19,363.60,384.21,369.00,347.62,349.50,389.77,362.06,393.41,390.68,396.64,419.66,448.05,426.50,399.80,409.20,418.05,419.62,471.62,350.59,313.31,383.03,471.83,518.34,360.96,358.28,390.91,463.14,442.11,467.82,410.32,482.21,447.52,504.64,498.56,529.32,407.85,415.69,427.28,401.47,330.15,420.55,425.90,399.71,416.12,453.49,465.27,462.16,463.88,446.12,358.72,392.09,454.39,426.49,379.88,367.62,360.44,327.49,376.84,345.69,346.94,361.40,344.79,376.01,366.15,365.78,352.32,430.88,417.35,386.53,380.20,389.16,365.02,368.59,397.32,388.94,373.31,371.95,378.38,381.60,371.82,379.39,378.57,443.97,445.78,432.41,443.14,480.64,400.89,359.76,380.89,378.43,385.46,404.24,387.21,379.28,356.10,357.34,371.69,386.68,392.46,380.10,371.47,371.88,374.92,369.06,373.01,368.36,371.13,367.40,378.06,381.22,387.96,380.12,385.29,413.32,376.55,386.74,398.30,403.26,419.54,403.36,421.69,412.92,426.40,512.23,,,283.12,306.41,302.06,328.53,286.89,283.93,326.43,,336.04,323.87,325.75
2014-12-31 22:26:59.445000,L8,,,,,,,,,,,169.75,210.08,220.06,237.93,267.53,272.79,269.89,264.40,273.02,261.24,258.71,263.06,259.75,260.93,258.02,256.57,258.05,252.81,261.38,257.40,263.87,258.58,253.81,262.72,259.59,270.08,260.96,262.39,259.49,260.85,264.44,245.38,242.99,243.88,240.64,239.45,235.78,229.65,230.34,231.49,227.06,226.69,227.39,228.73,224.56,223.21,223.01,223.89,224.23,226.92,226.09,226.07,226.04,224.30,229.45,232.80,236.81,241.29,243.97,249.50,226.42,204.50,232.99,250.49,247.44,246.52,245.88,244.71,254.18,250.40,248.56,239.69,234.77,231.91,232.89,227.00,230.71,233.98,238.00,227.79,202.69,,,,,,,,,184.93,267.72,275.44,270.90,267.62,273.22,278.91,282.79,281.53,281.36,282.79,278.36,284.64,283.04,284.90,281.07,284.22,291.50,300.02,302.40,309.13,319.16,314.29,314.53,311.87,311.10,310.38,306.15,300.83,295.90,295.74,304.74,301.98,307.37,311.04,303.06,305.79,301.34,298.28,294.25,293.35,294.37,294.01,289.92,292.61,297.93,288.97,283.57,287.78,285.36,286.53,288.44,295.43,293.16,297.63,306.27,309.30,314.05,319.21,314.14,318.22,315.68,324.58,322.81,324.18,318.75,311.60,329.74,335.94,332.60,329.91,339.29,366.44,332.62,,,,,,,,159.73,,,,
2015-01-07 22:33:12.225000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,279.59,285.66,312.60,264.75,321.25,327.24,330.29,323.14,318.90,311.26,317.25,313.84,312.55,313.79,300.64,293.93,303.06,314.44,322.52,307.69,297.54,309.84,317.49,295.12,300.81,306.35,327.25,338.03,338.64,344.82,341.71,337.32,346.28,340.48,331.92,336.86,343.88,342.46,341.80,333.29,329.03,333.87,335.60,343.82,347.26,343.94,343.23,344.89,336.76,331.83,330.24,324.60,322.19,310.60,294.97,306.16,303.59,300.97,298.26,302.69,299.83,294.84,300.54,311.15,301.87,311.87,319.81,316.65,321.26,339.33,320.81,327.28,322.32,344.05,348.16,346.55,346.71,348.40,357.46,356.20,353.32,352.79,367.80,440.06,,,,,,,,,,,,,
2015-04-06 22:26:20.815000,L8,216.92,253.29,260.64,152.13,160.87,169.89,162.75,187.63,184.65,185.97,217.19,223.08,213.11,267.32,280.10,279.46,272.57,280.03,273.65,276.28,271.11,267.05,275.49,271.37,269.66,267.15,266.26,267.86,268.84,273.65,267.71,272.43,268.87,272.33,275.17,271.05,271.60,265.86,270.25,267.80,275.61,276.24,277.13,272.64,271.69,274.69,264.95,270.01,269.74,260.11,266.01,265.79,263.86,262.85,268.77,264.87,255.81,259.55,258.70,257.31,253.46,260.22,271.70,274.33,276.31,275.27,278.99,279.17,274.04,249.11,228.02,232.79,230.56,251.99,249.53,247.88,241.87,251.90,268.34,259.80,267.32,265.78,255.65,255.21,233.66,250.52,253.07,241.19,246.27,257.04,284.76,287.73,298.15,311.29,313.76,271.80,271.20,265.72,260.17,268.25,276.37,271.13,267.27,272.19,278.80,286.51,291.65,293.87,294.07,280.74,296.68,293.79,286.91,298.92,291.46,290.40,304.76,302.65,303.86,300.35,306.98,286.29,291.16,292.30,301.30,293.33,286.67,284.12,285.21,285.79,283.71,286.15,294.89,289.58,288.01,314.65,300.99,301.04,302.88,293.61,305.74,309.78,295.66,310.88,307.17,302.38,296.58,302.58,301.27,295.75,302.92,308.09,300.32,314.65,316.64,319.56,321.54,334.10,316.48,307.16,306.34,314.03,308.59,303.67,306.55,292.46,295.02,302.35,302.33,302.86,312.29,354.15,484.67,501.96,193.42,208.78,201.07,196.89,214.36,221.74,219.53,505.54,200.11,195.28,167.83
2015-04-22 22:26:19.104000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.33,207.15,213.94,216.32,215.21,221.49,227.87,211.40,,,,,192.30,211.46,216.96,164.46,213.69,,,,,,,,,,,218.07,240.91,237.75,227.57,228.68,,,246.80,264.16,253.33,250.93,,218.17,248.22,238.60,235.58,219.61,230.06,249.10,224.46,189.44,222.14,197.49,241.03,238.68,234.56,230.78,216.97,196.40,201.21,238.87,243.19,216.18,247.05,249.51,260.23,254.61,218.74,271.62,258.69,272.02,266.38,278.68,242.68,236.58,245.78,221.45,218.79,233.94,248.23,259.92,174.90,198.77,139.73,163.39,164.40,264.14,278.69,281.74,182.87,242.03,259.86,269.98,242.96,235.65,248.15,232.71,230.62,216.84,204.86,215.86,210.00,241.65,273.84,316.95,305.48,,,,,,,,332.84,,,
2015-07-11 22:26:29.559000,L8,,,,,,,,,,,265.32,266.05,271.54,262.24,277.50,274.99,276.73,273.20,280.81,269.82,266.63,265.20,268.92,265.15,264.70,269.51,270.36,273.81,263.98,265.79,258.26,266.24,258.57,264.35,273.16,251.17,248.03,254.12,262.42,270.19,266.55,464.90,449.83,261.80,259.16,256.80,233.87,259.47,267.93,262.15,215.20,222.06,226.68,219.94,223.49,259.37,253.06,263.73,247.85,236.77,210.44,220.56,225.94,215.84,218.70,220.05,231.37,231.77,232.64,230.65,223.52,206.81,228.13,235.55,232.48,231.04,231.51,236.95,244.31,246.70,234.86,235.39,234.80,230.02,232.88,237.41,237.10,234.28,238.05,228.64,202.32,,219.97,265.10,262.78,264.93,270.56,272.16,261.90,271.54,270.77,275.21,267.47,266.50,273.85,330.31,,,495.01,429.80,454.78,445.33,351.33,298.69,289.84,292.81,292.48,293.47,297.43,297.16,374.04,391.04,381.01,372.40,316.47,301.73,302.47,298.05,298.41,288.34,280.75,283.14,286.03,288.38,289.31,298.19,295.35,295.99,298.60,289.12,297.00,291.63,279.32,295.20,299.20,287.59,282.92,288.68,290.23,288.23,288.69,291.58,287.30,299.56,302.29,307.34,313.95,319.92,311.65,302.24,308.04,317.38,315.92,313.35,313.07,309.71,310.20,315.03,312.24,311.69,321.32,355.85,406.38,385.75,,,,,,,259.14,427.99,,,
2015-09-29 22:26:59.056000,L8,,,,,,,,,,,,176.15,189.96,218.38,250.24,253.75,257.86,244.41,248.40,236.64,239.67,235.46,237.44,237.60,242.55,243.80,237.54,237.47,223.50,238.92,244.90,243.76,244.11,238.38,246.61,244.03,237.65,238.75,240.31,238.53,232.54,230.63,228.42,228.43,227.17,225.99,223.84,214.90,218.41,217.57,216.63,215.36,216.47,215.40,210.49,209.04,209.91,208.22,209.69,209.49,208.29,208.15,212.83,213.66,215.72,219.83,223.68,221.80,222.06,223.45,209.86,207.83,218.36,230.11,234.76,230.54,231.94,235.96,246.96,239.97,241.74,237.46,230.79,227.40,224.52,225.43,226.94,225.71,220.63,205.62,182.54,,186.24,238.81,248.34,254.43,252.03,244.08,246.94,246.72,253.75,249.82,245.94,252.18,249.80,262.55,270.20,262.60,266.71,261.42,265.84,269.04,263.88,264.27,261.79,264.46,266.01,267.05,265.37,257.11,254.15,259.12,247.10,240.68,246.27,239.70,234.78,229.43,238.12,243.48,212.31,236.39,245.04,256.07,244.81,219.60,258.04,247.64,155.19,,,,,,,,,,,,,247.40,247.57,259.93,257.35,264.39,260.80,176.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-31 22:27:04.990000,L8,,,,190.22,228.86,223.76,207.81,224.64,184.48,184.34,223.42,220.09,225.62,265.65,270.75,276.79,276.17,278.93,274.70,285.43,278.70,283.01,299.99,285.64,276.75,267.78,260.50,259.70,254.07,266.00,262.04,271.89,277.61,279.30,290.69,275.36,270.81,288.02,278.16,292.68,301.13,265.92,269.15,287.20,265.44,260.81,253.07,255.82,287.23,280.29,287.85,288.87,255.38,251.22,258.48,251.22,245.13,289.84,270.12,269.37,263.34,258.41,269.05,280.91,253.58,277.79,271.48,293.01,291.02,248.01,310.38,305.96,278.04,298.14,283.24,275.84,290.44,251.38,260.17,255.22,253.95,248.67,237.75,231.32,234.51,230.26,254.25,236.15,252.86,321.45,292.58,341.85,341.39,340.50,333.40,333.82,327.36,322.08,321.43,324.04,311.35,303.02,290.93,267.09,288.79,318.11,320.87,318.68,321.36,320.33,278.32,282.98,282.53,332.71,339.25,330.13,336.71,340.16,343.15,341.23,330.72,337.29,340.64,343.39,344.48,347.31,352.21,354.90,346.05,348.61,343.30,348.19,355.43,356.26,353.05,345.44,341.67,332.61,332.93,340.81,330.73,295.22,293.33,305.22,303.30,302.53,298.67,293.55,295.57,289.80,295.71,307.81,307.56,312.13,321.09,323.97,325.56,362.42,331.06,321.09,363.60,373.19,379.49,362.53,373.29,389.99,393.86,408.95,450.88,498.44,,,,,217.73,224.92,200.13,192.59,206.02,148.81,162.98,,205.88,187.36,197.08
2016-01-03 22:27:03.506000,L8,,,,,,,,,,,223.16,198.07,222.27,232.85,277.59,266.50,273.09,263.79,279.03,260.75,272.79,276.49,255.14,256.91,259.43,245.23,243.06,238.50,224.04,233.96,234.94,243.47,236.35,254.36,270.23,259.96,252.78,252.97,250.10,250.87,247.56,250.90,241.45,239.30,235.99,236.33,236.34,233.32,231.27,234.55,228.01,222.72,233.58,221.37,215.08,216.55,208.63,223.62,219.29,217.71,218.25,218.79,220.52,220.41,229.94,218.11,220.59,203.63,,228.51,231.21,210.41,231.81,247.67,241.15,242.41,237.66,234.84,245.04,244.11,239.14,236.64,228.89,230.63,227.75,226.63,226.31,230.38,231.88,222.09,232.27,147.13,212.04,262.28,269.95,268.62,268.40,264.88,263.71,263.83,263.86,269.60,263.43,263.40,262.34,275.30,276.87,262.41,275.81,281.89,277.54,277.32,238.28,251.65,239.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.92,193.06,203.54,,,214.24,227.67,249.58,264.76,261.17,330.96,312.68,321.94,337.97,374.94,434.76,410.34,,,,,,156.82,210.12,422.48,,,
2016-01-19 22:27:03.476000,L8,,,,,,,,,,,170.20,206.70,216.76,244.39,259.46,255.39,259.64,259.84,275.13,266.01,270.32,256.73,261.11,261.16,258.95,255.27,247.39,235.61,219.98,233.99,232.14,239.44,238.88,250.46,259.73,259.32,260.30,253.55,247.07,262.99,243.63,255.02,237.17,235.98,232.26,231.67,232.56,226.77,225.53,229.85,224.37,222.01,225.38,221.36,221.99,224.15,220.81,219.84,222.21,220.31,224.24,220.73,226.45,222.69,229.44,232.60,233.33,234.51,239.18,239.57,226.85,221.08,230.18,246.24,244.39,245.08,240.43,240.12,248.49,243.21,240.20,240.78,229.22,229.84,227.13,227.13,224.95,228.33,234.93,219.57,221.53,243.90,208.15,260.71,268.54,267.77,268.32,265.15,261.60,265.42,267.04,268.14,265.23,262.00,267.13,274.78,278.63,278.14,276.80,278.55,277.83,280.18,278.07,279.39,280.21,286.21,290.05,298.34,299.62,301.48,306.22,305.61,305.40,303.82,298.38,304.18,306.83,300.40,296.38,299.22,302.35,300.97,309.61,310.38,299.44,304.95,296.59,293.90,294.03,292.93,292.25,289.78,287.24,297.48,287.80,292.78,286.37,283.87,283.10,279.91,283.01,293.01,291.55,299.94,307.76,306.23,315.35,321.09,311.08,315.22,314.13,317.61,322.13,319.04,315.37,316.84,317.65,323.91,316.67,321.13,333.05,400.31,447.83,463.32,,,,,,,158.29,480.10,,,
2016-02-04 22:27:00.087000,L8,,173.11,249.08,261.35,288.59,268.30,275.79,188.49,189.49,184.26,224.49,224.06,232.94,261.49,274.43,273.15,275.68,274.96,273.64,275.33,277.05,270.20,275.36,273.19,267.24,267.63,257.34,254.42,248.65,247.12,248.69,249.30,254.22,257.96,266.48,264.24,261.61,273.88,272.40,277.96,265.42,264.64,259.45,263.45,257.29,258.99,259.24,258.20,258.34,257.45,272.04,243.86,268.16,270.50,257.46,260.15,249.92,249.17,246.54,247.82,255.38,248.78,254.86,260.14,256.65,264.53,274.12,284.86,294.01,253.59,305.76,311.31,315.92,290.55,282.74,282.35,283.98,250.82,259.16,254.52,252.83,249.67,244.12,234.67,234.58,229.34,235.97,237.34,244.35,247.46,239.77,284.49,295.70,311.08,302.89,276.36,274.57,278.05,271.28,276.70,272.08,330.19,325.52,394.69,274.98,291.41,282.30,280.00,282.68,281.05,283.44,285.18,285.05,289.72,286.52,292.38,301.17,307.57,305.56,319.66,317.00,318.01,318.27,309.55,308.10,326.79,317.14,317.52,308.69,319.70,321.71,323.07,323.64,333.36,336.69,321.00,316.45,301.06,295.57,298.27,295.69,295.20,294.68,303.55,299.12,299.29,294.90,286.87,293.69,287.00,295.51,300.75,305.19,304.47,315.25,312.27,317.10,326.20,319.26,318.33,313.40,320.89,327.03,323.81,323.07,330.20,324.10,333.88,328.48,331.09,339.36,394.73,449.97,460.44,262.49,262.34,229.94,204.85,205.85,217.51,222.54,475.62,215.24,199.91,196.22
