dates,satname,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0003,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0070,nzd0211-0071,nzd0211-0078,nzd0211-0033,nzd0211-0034,nzd0211-0035
2018-08-17 21:53:07.726000,L8,430.89,456.64,437.00,425.62,402.81,419.15,411.53,425.27,435.39,425.53,419.07,416.44,409.57,409.01,409.10,407.59,381.97,386.51,377.62,387.38,384.62,363.67,426.29,428.76,426.40,419.83,433.36,417.76,438.28,437.91,427.10,410.62,389.85,410.22,410.72,421.41,406.27,426.91,420.71,426.70,406.02,435.51,406.03,415.24,437.43,432.06,426.78,407.59,419.06,410.61,411.01,396.62,403.74,392.38,406.95,405.96,410.56,401.09,419.42,420.36,414.54,408.10,417.77,424.41,420.43,423.85,429.78,431.10,427.84,430.18,429.11,431.64,416.09,396.97,383.33,405.58,416.84,435.43,428.05
2018-10-04 21:53:26.589000,L8,443.02,424.52,412.37,393.76,398.87,402.13,390.24,395.02,398.36,392.73,399.50,387.65,383.67,381.28,375.78,380.16,353.11,352.48,358.84,354.62,369.11,355.71,396.42,405.59,411.96,417.79,414.01,414.18,415.32,417.02,374.36,335.65,319.18,320.46,258.81,249.25,238.94,384.93,397.45,394.09,401.10,400.68,396.93,396.82,405.70,390.94,389.61,389.17,359.92,386.78,372.28,374.01,370.86,368.99,372.94,375.03,377.07,384.80,388.21,386.32,387.88,386.10,387.03,384.18,392.33,394.71,409.47,406.85,409.82,405.99,399.41,396.86,392.94,375.42,357.50,346.25,396.33,397.75,405.31
2018-10-20 21:53:32.714000,L8,334.94,355.82,344.97,335.80,340.61,339.86,341.45,342.51,346.18,345.14,351.76,369.81,369.46,362.29,357.47,352.50,348.34,343.79,335.37,336.05,344.26,335.22,341.62,352.31,345.65,344.91,351.23,351.72,356.79,350.94,344.76,314.65,298.87,303.20,249.29,235.73,229.62,232.57,237.81,250.20,256.49,254.16,337.86,291.16,229.00,319.59,294.94,301.21,301.60,334.33,342.26,351.24,352.28,349.72,351.97,356.12,354.84,363.04,363.73,361.96,364.61,362.09,365.80,368.57,371.51,372.24,379.23,382.81,384.67,384.66,374.03,378.53,370.47,350.72,351.26,320.85,290.24,257.37,202.53
2018-11-05 21:53:36.088000,L8,335.07,357.50,346.68,338.71,342.32,340.45,342.76,344.42,349.09,346.23,350.41,380.19,379.04,374.98,370.41,361.66,352.67,356.64,345.45,338.84,345.36,336.40,344.67,350.16,347.25,345.75,352.02,352.10,358.83,348.60,358.74,318.93,311.85,307.66,250.22,242.09,232.55,232.95,241.54,251.16,252.79,252.79,337.77,273.04,226.31,320.55,300.08,299.92,300.51,334.27,340.77,352.58,356.43,353.31,354.03,360.20,376.56,372.75,365.86,365.50,372.96,375.59,374.76,388.76,384.52,377.04,386.17,388.27,393.44,395.06,391.39,386.94,380.86,363.24,357.89,322.31,280.48,251.33,203.95
2018-12-07 21:53:34.018000,L8,419.09,400.27,395.30,382.17,374.89,381.68,379.51,383.42,388.54,388.85,385.99,388.15,390.94,400.12,377.68,375.55,368.52,363.69,364.72,361.14,367.24,358.03,390.78,392.43,385.92,392.62,399.36,403.39,393.54,395.81,372.51,332.05,322.58,331.41,277.85,249.43,334.54,291.77,293.54,286.08,269.95,333.06,383.38,386.76,390.89,397.48,391.86,384.07,376.75,377.90,376.49,376.05,369.49,373.07,378.51,380.54,390.07,389.87,395.27,391.22,391.96,394.29,402.73,399.54,400.95,397.90,399.68,401.79,408.14,406.16,404.83,399.06,389.80,373.91,376.87,340.52,383.76,389.48,385.93
2019-01-24 21:53:28.041000,L8,,,,,,,,,,,,,,,,,341.65,360.44,344.21,338.76,,,,,,,,,,,,,,,,,,451.29,532.48,296.97,265.10,327.62,336.96,303.67,290.38,331.56,311.71,304.31,312.76,340.19,363.42,357.41,357.68,349.41,351.96,460.69,502.96,334.61,,,,,,,326.42,379.59,249.20,,,,,,,203.32,259.97,,288.38,278.23,298.60
2019-02-25 21:53:22.406000,L8,,525.26,454.41,432.56,458.98,455.21,445.63,540.43,461.33,454.99,449.53,390.27,387.41,373.29,375.04,408.86,354.56,361.60,358.11,350.94,368.04,360.73,499.64,483.39,438.05,438.09,444.33,448.13,399.32,421.60,441.30,433.45,441.43,384.62,407.21,389.65,399.57,387.45,416.02,433.65,424.84,409.69,395.77,388.33,391.63,393.23,441.77,422.32,407.46,418.39,410.23,374.26,375.49,450.89,433.84,411.68,411.82,385.95,419.25,407.68,398.23,446.28,439.99,442.25,434.77,430.70,418.69,402.00,424.26,400.66,439.05,432.96,421.60,406.70,403.32,347.61,396.02,467.34,394.43
2019-04-14 21:53:08.330000,L8,343.57,356.58,350.76,343.65,343.38,344.15,348.86,349.08,353.73,351.83,349.92,374.00,375.63,368.18,362.05,358.40,344.30,343.31,348.79,340.90,353.42,333.32,345.93,354.34,350.29,353.22,359.60,357.15,359.78,359.64,348.69,316.74,305.16,321.25,263.57,247.69,240.50,238.67,246.14,249.73,257.24,254.54,344.72,263.19,303.80,288.62,308.95,299.33,312.19,338.06,345.99,351.11,354.60,350.96,355.80,356.92,358.95,366.32,380.24,364.62,370.99,363.84,366.78,369.74,370.68,389.26,375.61,384.90,387.11,392.08,380.29,372.84,373.44,358.46,352.73,320.78,230.31,259.65,219.62
2019-05-16 21:53:15.907000,L8,331.12,344.76,337.99,333.18,333.11,335.75,337.98,339.40,340.92,341.99,340.13,358.80,359.38,353.89,343.14,345.98,332.71,326.48,324.41,318.62,326.18,315.52,336.49,342.74,340.75,341.43,347.92,346.15,348.19,346.07,325.99,302.33,292.22,294.40,240.66,232.18,225.92,231.67,235.16,239.06,245.32,241.44,321.00,254.97,,,,,,,,,,,,,,,,325.71,318.96,237.84,213.20,239.99,291.48,355.37,363.29,371.55,373.97,372.94,365.42,361.52,357.31,343.44,340.21,303.98,269.38,249.57,
2019-06-01 21:53:24.564000,L8,379.38,365.66,364.13,363.64,367.32,368.45,372.48,370.08,372.98,367.47,366.25,387.63,383.52,381.46,375.19,362.43,355.48,359.47,354.96,337.53,350.84,336.59,370.37,374.60,367.24,371.94,373.42,378.65,393.79,378.38,358.33,324.73,323.65,335.55,259.93,252.93,245.99,258.48,273.74,269.56,267.52,291.41,349.30,340.40,313.09,353.27,319.47,309.77,324.66,369.61,368.13,369.62,368.51,370.40,375.13,375.30,381.96,388.70,392.23,390.02,396.47,403.73,400.64,404.21,393.91,405.70,403.57,406.66,410.88,405.42,401.95,394.86,387.67,360.33,359.52,329.18,303.73,287.92,345.16
2019-06-17 21:53:30.969000,L8,345.81,357.51,353.56,346.63,347.79,347.80,350.47,353.17,353.44,355.14,352.46,372.56,380.08,366.97,361.73,361.55,349.46,342.13,344.54,336.74,348.06,330.63,351.93,355.92,351.78,355.63,363.12,363.81,356.68,365.01,350.19,315.97,302.17,315.11,258.22,247.64,239.52,243.40,260.03,259.80,263.63,257.21,345.76,270.56,336.93,338.26,312.72,301.99,315.47,342.59,349.66,353.49,355.66,352.23,352.31,357.85,358.01,364.35,364.70,365.32,365.69,365.44,367.84,369.23,373.15,371.81,376.18,383.08,386.81,384.06,382.78,373.80,375.50,351.35,352.05,317.17,283.53,280.15,316.30
2019-08-04 21:53:45.137000,L8,456.61,409.73,403.45,420.70,423.37,433.68,402.12,405.75,422.01,401.40,405.63,439.00,439.43,433.12,425.80,417.12,445.61,393.78,391.07,385.80,394.63,376.31,430.35,401.54,405.16,409.72,413.07,418.79,441.83,406.13,439.52,435.80,424.89,415.31,396.04,392.39,425.92,433.08,431.46,432.17,439.41,442.51,434.96,440.64,400.48,433.35,418.60,395.72,388.52,415.01,415.70,415.66,389.53,402.07,406.14,421.32,410.93,388.04,396.31,423.50,420.62,413.28,427.25,436.48,442.14,443.63,447.14,450.01,433.74,456.26,431.99,437.49,441.73,413.52,443.74,379.49,440.81,438.13,424.20
2019-10-07 21:54:03.049000,L8,327.49,343.92,334.94,340.61,338.47,327.18,327.06,328.73,335.56,337.18,344.72,,,,,,,,,,,,337.86,347.77,346.15,345.61,351.44,357.27,356.36,355.70,331.23,341.80,344.05,328.66,308.60,334.96,324.94,301.39,261.76,245.79,260.07,327.68,325.75,323.94,219.87,260.38,284.20,280.84,292.05,296.72,324.83,311.13,348.12,342.60,,,336.36,213.40,385.40,,,,,,,,,,,,,,,,,,290.29,271.09,271.20
2019-11-08 21:54:02.728000,L8,,,,,,,,,,285.66,367.85,377.97,375.07,373.32,368.55,348.60,366.98,465.08,391.18,437.94,444.04,447.53,,357.21,349.51,350.79,359.36,353.09,349.01,340.62,333.39,,,,,,423.35,322.50,229.18,231.53,240.03,252.67,211.24,,,,,,,309.80,343.45,350.28,340.32,356.38,363.93,384.69,405.35,392.29,363.49,367.34,381.09,378.28,373.46,374.15,388.92,367.18,390.77,383.05,396.12,388.23,368.43,365.01,376.05,372.66,354.09,322.90,,,
2019-11-24 21:53:59.608000,L8,441.05,420.62,414.21,402.79,394.93,391.32,396.87,409.59,413.65,404.99,402.19,388.43,391.26,389.00,377.78,381.36,381.44,370.23,403.16,366.68,377.64,361.14,405.90,407.17,414.06,416.52,422.08,404.00,411.09,399.34,394.74,396.83,392.03,394.76,394.98,396.70,401.19,402.78,395.71,388.39,394.94,396.06,392.27,394.30,400.50,394.11,393.90,386.57,386.86,380.08,382.78,377.37,378.45,374.92,375.73,380.85,380.47,390.83,385.25,383.89,387.09,390.56,389.83,391.50,394.16,395.31,402.54,400.36,404.36,399.72,400.96,400.68,392.83,379.81,380.90,350.36,392.53,392.12,391.31
2019-12-26 21:53:55.397000,L8,,,,,,,,,,,,370.50,383.62,425.34,367.64,355.89,349.69,346.62,341.92,342.50,347.30,328.12,,,,,,,,,,,,,,,,,,,,,,312.15,342.69,350.12,315.59,302.08,307.17,329.47,362.98,360.04,362.47,362.56,357.91,359.12,357.48,365.54,368.71,368.16,370.47,371.72,376.91,376.60,375.90,379.15,378.03,392.21,391.74,384.06,383.60,378.31,380.52,348.15,347.04,316.34,312.33,288.09,288.54
2020-01-11 21:53:51.736000,L8,456.06,434.05,424.79,391.44,418.16,424.27,418.97,400.71,423.59,399.83,405.22,384.82,388.96,380.18,378.40,373.05,362.47,363.10,364.30,358.05,362.25,350.79,384.10,451.65,429.38,397.75,399.34,395.88,400.30,400.09,400.46,409.31,382.19,378.23,406.90,377.95,382.51,385.23,386.33,386.75,408.37,390.35,389.13,386.06,386.87,392.80,386.57,386.40,379.25,404.26,395.81,374.83,374.52,373.94,377.68,380.09,380.53,383.65,385.99,383.74,381.19,384.62,385.56,389.51,392.16,392.45,394.06,393.02,402.83,403.68,399.81,390.35,389.20,376.23,371.50,338.45,385.03,385.05,389.88
2020-01-27 21:53:47.263000,L8,441.39,439.91,381.27,385.80,383.78,381.64,389.59,392.02,393.51,388.97,395.08,386.86,381.62,391.58,372.44,396.23,363.32,371.61,356.96,351.93,366.05,351.63,377.85,398.20,393.07,432.66,407.55,392.96,389.71,387.23,386.32,418.68,405.44,405.88,374.44,369.64,378.47,329.68,307.49,312.55,320.91,379.99,383.62,385.04,416.56,413.02,399.64,381.27,381.87,370.84,395.58,394.01,403.91,372.01,371.79,373.80,407.69,378.90,411.07,380.77,378.69,385.18,386.92,393.93,388.53,401.30,417.48,391.88,395.15,398.17,414.83,390.02,384.61,402.81,368.38,332.38,384.26,379.33,383.74
2020-02-12 21:53:42.905000,L8,435.15,445.63,429.16,408.78,442.40,409.27,430.81,428.70,434.59,396.77,396.44,406.44,404.21,382.35,378.62,374.46,380.55,369.39,380.46,373.95,390.43,372.42,415.14,395.22,431.32,398.79,392.14,389.66,390.39,392.50,386.73,385.48,382.39,379.25,384.70,375.02,405.44,393.45,387.31,387.59,385.23,385.78,386.93,383.60,399.97,387.32,383.62,384.24,376.01,367.92,374.10,403.01,391.16,383.42,384.41,386.48,380.88,383.75,382.49,407.64,392.66,383.91,395.95,401.14,401.08,417.46,422.44,411.04,406.59,423.89,408.83,391.55,410.55,379.09,383.33,337.18,390.59,390.79,401.03
2020-03-31 21:53:22.236000,L8,363.56,361.33,392.86,369.28,392.06,380.10,389.90,380.54,378.62,373.63,380.39,375.56,374.01,378.67,367.37,354.29,347.54,353.18,351.61,336.76,342.99,341.77,381.24,360.20,374.12,390.04,366.36,380.45,355.55,341.36,333.52,313.68,311.40,309.49,267.45,256.28,244.56,258.05,268.40,271.36,268.29,260.63,343.22,336.35,342.68,340.09,322.33,305.16,369.11,364.63,364.10,366.07,371.97,372.36,363.18,368.47,377.24,383.99,391.25,385.83,378.87,376.96,373.56,377.89,378.42,373.60,390.97,392.51,393.97,397.90,387.28,384.72,378.56,356.38,351.16,316.75,329.91,344.41,346.91
2020-05-18 21:53:06.441000,L8,445.25,430.01,428.97,427.38,418.38,408.49,406.46,390.49,395.91,399.37,399.68,390.35,387.68,386.06,377.39,375.70,351.50,358.09,507.50,489.58,508.67,501.14,426.13,391.82,395.75,403.24,397.45,401.80,397.29,394.07,397.44,372.60,311.81,312.97,262.40,255.98,244.66,249.01,252.59,260.26,262.25,316.58,347.42,304.62,363.67,366.64,354.83,304.56,386.18,386.33,371.88,375.31,372.32,376.69,375.99,386.49,388.08,387.02,394.19,386.74,391.62,391.95,397.70,396.37,394.68,404.22,405.19,410.57,402.57,406.79,414.14,403.20,395.06,370.80,369.93,497.57,296.22,291.94,318.53
2020-06-03 21:53:12.345000,L8,439.64,422.08,412.86,370.79,375.72,369.95,371.53,402.72,417.13,394.58,393.02,391.17,386.80,384.19,425.38,409.40,347.96,353.16,356.35,351.57,519.00,494.12,376.63,419.55,407.45,401.15,401.20,409.63,409.53,350.65,338.29,306.92,307.36,309.55,386.11,397.81,505.07,515.84,455.72,435.39,398.03,321.84,365.94,340.39,340.49,290.55,282.72,280.26,293.86,379.41,369.40,371.70,369.37,373.50,379.92,381.12,381.86,382.96,392.69,387.41,391.67,388.78,418.11,397.83,402.65,408.78,400.09,405.61,413.51,407.83,409.05,396.27,388.00,365.17,355.24,450.57,302.32,286.64,248.52
2020-10-25 21:54:00.296000,L8,471.75,466.21,435.58,424.37,423.65,422.46,421.71,417.67,413.58,414.60,412.27,394.25,414.68,392.73,380.05,370.23,365.93,364.69,364.34,362.37,379.59,363.67,427.48,410.43,411.74,440.67,442.69,456.14,428.13,406.81,406.96,412.10,409.76,407.75,327.92,305.24,421.37,335.68,307.98,313.41,315.16,394.53,402.46,390.32,400.01,399.31,395.10,386.78,427.76,410.29,375.30,374.55,376.20,381.76,385.93,380.34,378.96,418.51,395.89,422.83,394.51,391.06,395.71,404.58,417.21,431.48,434.89,432.03,415.03,436.59,428.20,400.64,391.68,370.49,369.60,353.69,396.13,393.23,404.87
2020-11-10 21:53:57.133000,L8,336.78,353.77,346.04,342.73,344.08,342.91,347.34,345.52,350.58,350.76,352.88,365.78,367.01,362.73,358.42,359.76,248.54,231.36,225.62,,,,345.93,355.00,352.96,356.74,358.85,357.60,350.51,341.91,324.26,305.89,300.11,295.96,252.32,243.05,237.72,241.75,249.05,254.63,254.27,253.67,326.79,266.63,264.04,278.48,294.13,296.62,312.18,334.91,348.13,366.23,357.03,364.95,358.82,362.94,364.78,373.06,368.17,361.38,376.23,379.90,380.63,374.22,375.48,387.00,377.48,381.69,382.87,378.95,376.15,372.66,380.02,349.28,349.12,,281.26,260.87,218.73
2020-12-12 21:54:01.522000,L8,341.41,354.92,346.83,342.93,342.92,341.46,344.11,344.54,348.45,347.61,349.91,373.01,377.25,366.56,366.16,360.71,349.62,346.79,344.94,344.80,361.06,346.00,345.94,352.12,350.35,352.72,353.48,354.57,348.10,334.41,322.10,307.89,304.69,309.60,253.74,243.66,242.60,239.18,247.47,250.74,259.94,322.77,333.62,312.74,332.15,326.45,297.72,299.36,303.20,332.83,344.38,360.07,366.39,357.52,364.23,363.48,371.62,373.30,374.57,372.89,371.83,375.61,380.38,379.38,384.74,377.07,386.71,387.00,392.76,396.73,392.04,386.56,377.84,354.03,357.14,250.18,294.04,264.75,326.91
2021-01-29 21:53:48.540000,L8,326.77,339.80,332.81,328.62,329.49,328.06,331.69,332.94,335.96,336.22,333.59,,,,,,278.33,313.81,312.69,320.10,335.80,313.27,331.31,337.36,336.27,334.51,340.99,340.77,329.50,314.51,313.35,300.88,290.26,281.46,242.25,238.35,229.46,224.19,232.53,239.67,251.49,252.00,308.40,260.05,197.90,262.97,299.84,296.70,299.88,301.35,319.77,334.11,340.64,337.34,339.66,341.80,344.08,344.83,343.69,346.38,323.21,344.79,346.75,350.04,350.79,349.59,352.44,337.37,354.40,361.98,347.52,338.24,315.31,,,213.46,268.33,250.26,216.49
2021-03-02 21:53:38.693000,L8,340.81,316.67,375.96,337.01,342.79,332.21,344.37,327.20,338.74,344.00,362.69,368.37,364.54,359.59,355.85,347.19,336.05,331.62,333.87,322.26,336.13,321.81,375.58,349.31,370.83,358.13,355.32,385.82,376.84,344.18,286.05,294.12,,,234.80,288.51,257.97,206.43,,,,201.25,276.50,318.09,373.75,397.23,375.30,306.10,240.80,344.64,340.82,360.66,356.42,351.44,350.21,358.70,367.11,343.45,387.89,360.69,361.43,359.83,365.02,369.23,375.64,374.40,378.85,381.99,382.13,380.92,377.92,376.30,366.36,342.26,347.23,251.01,306.31,368.15,351.37
2021-04-03 21:53:26.137000,L8,,,,456.63,449.28,436.84,479.56,469.54,459.73,444.10,437.37,418.33,413.90,406.64,399.64,393.74,389.68,403.94,396.53,374.79,378.83,362.52,474.86,429.76,430.49,429.84,445.92,446.31,431.26,443.41,415.43,428.79,418.92,434.03,407.08,400.96,408.98,439.41,408.64,436.99,422.46,450.39,429.95,429.06,430.88,433.36,427.23,419.14,418.22,408.28,403.01,411.87,405.71,416.96,406.01,406.55,415.72,406.46,431.59,422.29,411.44,408.17,416.21,415.60,425.22,424.93,429.60,440.95,435.57,430.28,425.37,418.35,416.63,383.07,386.94,334.51,415.76,439.04,429.41
2021-04-19 21:53:19.654000,L8,332.97,339.26,328.92,322.87,335.26,299.22,289.81,294.18,350.26,332.41,274.74,364.62,361.47,358.54,355.15,353.03,350.36,335.19,337.73,331.98,344.59,334.96,303.72,290.15,328.51,348.65,335.52,287.72,250.69,271.53,304.11,304.98,307.83,286.31,247.28,243.45,239.26,245.32,248.05,247.09,258.09,251.44,330.16,269.81,320.19,330.74,302.34,298.10,307.60,323.41,338.11,345.41,345.46,342.27,345.06,348.65,354.15,359.53,358.45,358.27,357.80,357.24,358.79,363.94,366.30,373.46,379.21,383.61,386.12,375.65,372.67,367.50,366.31,353.73,356.65,268.47,285.25,270.42,237.06
2021-05-05 21:53:09.749000,L8,344.79,363.92,357.11,351.85,351.24,350.84,352.50,353.98,354.71,354.93,356.61,373.30,377.17,377.44,364.74,362.01,349.35,354.81,343.35,341.79,347.37,346.16,354.99,359.55,359.73,365.29,361.65,358.59,354.99,341.90,331.08,310.90,300.69,296.20,264.93,255.96,242.91,251.54,256.24,259.01,264.22,308.92,349.04,297.42,349.27,356.58,321.93,305.95,316.05,340.67,346.79,351.30,353.03,350.92,371.19,356.49,386.60,357.21,362.45,363.18,371.43,378.27,369.77,371.64,380.87,371.90,378.29,386.14,391.17,396.19,390.50,392.50,373.03,359.28,361.71,289.14,297.12,314.64,329.32
2021-06-22 21:53:32.717000,L8,341.04,351.71,347.57,342.00,344.00,343.13,344.74,349.77,349.99,353.26,350.93,192.87,242.59,273.20,263.85,269.53,262.84,299.23,287.79,295.94,266.99,294.02,346.98,353.59,354.40,356.56,358.54,356.92,352.26,340.68,310.24,295.56,285.52,282.81,247.28,240.35,230.44,232.57,242.52,251.45,249.81,240.49,244.41,252.35,205.35,261.63,276.97,273.42,220.40,329.65,332.96,338.66,338.47,340.90,342.46,335.87,328.85,314.08,292.32,334.48,328.48,317.91,240.71,,,,,,,,,,,274.86,186.46,,275.54,,
2021-07-08 21:53:34.932000,L8,311.07,321.35,315.52,295.45,293.72,302.77,296.51,303.33,313.74,302.41,301.73,337.38,335.43,324.75,328.61,328.60,174.06,243.79,274.16,297.06,262.41,301.53,305.89,323.43,306.14,311.74,308.24,322.50,304.61,309.11,286.69,277.60,256.27,244.34,,,,,,,,,,,,,,,,206.03,223.60,227.03,259.62,235.63,233.99,253.97,256.81,266.78,260.97,325.23,317.59,309.08,297.97,256.84,255.92,256.34,244.17,189.51,263.96,282.23,276.72,298.68,319.76,323.71,318.28,,,,
2021-08-09 21:53:47.526000,L8,425.45,414.33,397.86,384.89,384.91,397.65,390.80,401.21,396.45,387.79,403.00,385.52,382.64,374.72,375.39,363.17,343.75,346.55,346.64,344.89,361.63,347.65,392.70,390.21,402.36,396.39,395.10,397.44,403.24,382.99,383.84,383.31,302.16,305.09,262.62,249.04,243.13,242.54,258.60,261.68,261.84,310.96,338.83,319.87,298.42,292.83,294.20,384.59,385.29,377.41,379.57,371.11,366.44,365.05,370.92,375.87,367.52,375.91,382.73,383.98,382.20,384.55,386.00,389.24,383.88,391.36,398.53,392.34,400.58,395.11,387.96,386.92,383.14,362.64,356.83,336.67,289.34,,237.58
2021-09-10 21:53:56.812000,L8,445.77,445.59,431.19,450.47,454.98,448.04,452.06,443.78,404.06,399.34,424.12,397.00,417.57,421.92,417.00,410.39,392.29,385.81,383.45,378.72,406.28,392.98,447.55,399.04,401.50,435.41,436.33,446.86,443.63,426.70,388.31,419.23,409.19,419.71,418.17,417.79,431.78,429.67,413.10,390.55,401.15,401.83,423.41,417.62,402.55,395.83,417.93,418.69,427.06,429.88,426.43,413.94,408.04,416.17,412.97,410.38,410.56,417.15,430.81,422.60,428.43,423.13,428.98,434.77,429.20,437.24,409.19,422.71,433.91,433.83,425.18,418.43,423.51,422.80,394.83,386.82,410.44,411.68,421.26
2021-10-12 21:54:05.415000,L8,,,,,,,,378.70,341.46,339.60,335.27,345.54,346.91,342.95,334.17,331.70,333.14,327.09,329.66,328.89,339.29,327.20,,328.80,328.07,330.70,263.11,,,276.79,299.94,291.60,281.54,272.82,242.48,234.79,225.59,224.08,,,,,,,176.38,239.76,245.81,257.10,269.69,306.28,319.87,323.88,312.41,316.88,340.94,353.20,360.37,359.57,370.32,362.68,366.86,358.52,361.34,366.96,370.53,374.30,370.32,364.89,366.23,366.24,354.08,350.68,339.13,330.96,340.95,279.22,,,
2021-12-23 21:53:57.848000,L9,410.34,398.81,395.71,380.97,378.59,372.86,384.92,378.29,381.16,378.62,379.33,363.48,368.73,367.19,353.24,397.37,389.31,530.18,419.80,491.34,520.65,495.07,383.66,376.35,380.49,374.81,385.43,383.91,381.69,372.50,334.56,320.08,311.53,320.53,271.54,258.33,255.77,243.98,252.94,267.10,263.39,334.25,326.86,275.36,316.27,282.30,399.04,333.57,366.51,364.00,353.25,353.80,360.16,351.92,347.75,354.42,356.54,366.58,362.36,371.72,370.63,369.31,368.28,376.15,369.08,368.60,376.80,373.88,376.67,377.53,368.23,372.75,368.91,381.11,348.84,,220.65,249.10,271.54
2021-12-31 21:53:55.291000,L8,435.01,428.62,435.71,398.39,391.98,399.39,400.47,397.85,392.48,395.69,390.99,384.39,387.21,374.61,371.89,365.09,352.51,352.05,347.17,345.86,370.78,358.65,420.38,397.94,400.29,401.82,393.79,403.14,401.97,406.65,323.32,406.53,381.97,391.58,388.19,384.61,388.46,243.59,242.73,384.07,401.05,394.75,407.30,393.09,307.76,408.29,406.17,403.14,401.28,411.66,383.74,373.78,404.33,370.65,377.02,374.69,379.28,383.12,383.93,389.18,386.86,385.64,385.80,387.72,387.03,382.02,392.04,392.72,399.27,395.50,394.32,387.40,384.37,362.55,364.91,352.42,396.09,235.67,245.51
2022-01-08 21:53:55.798000,L9,491.62,485.36,455.52,439.94,427.54,429.53,429.72,426.41,431.79,428.30,429.34,390.50,392.50,389.70,394.40,381.78,365.66,362.41,357.29,357.83,384.93,377.90,450.08,428.87,432.64,399.35,397.54,400.81,424.96,388.99,422.74,397.07,381.43,409.19,409.31,379.96,384.37,396.31,412.05,414.51,393.44,392.15,392.39,418.42,342.44,342.38,426.89,413.37,398.02,399.41,388.18,411.05,402.50,388.23,381.53,383.67,378.38,382.80,385.60,418.57,411.04,418.68,416.11,398.15,422.57,422.69,424.50,418.47,406.33,408.90,416.65,413.04,401.51,382.77,372.25,367.73,287.89,346.29,343.81
2022-02-17 21:53:43.465000,L8,492.40,466.93,460.28,444.56,436.22,429.41,429.48,442.49,413.71,450.79,434.04,399.21,397.11,385.79,396.38,402.45,376.47,375.98,365.82,366.38,375.19,364.89,460.36,443.81,446.07,405.74,404.40,408.31,439.77,420.81,412.77,403.38,393.34,389.07,409.89,389.25,410.58,420.35,394.95,389.80,394.16,400.04,399.09,398.39,409.62,411.69,440.58,408.85,419.65,399.31,388.89,386.72,408.54,378.93,380.44,393.89,409.78,422.21,419.16,431.82,445.06,400.22,402.66,412.58,395.38,404.24,408.42,428.47,426.45,438.65,415.68,409.30,397.29,391.83,374.79,385.22,303.38,362.05,296.40
2022-04-14 21:53:31.437000,L9,336.43,351.83,346.42,341.25,342.47,368.68,301.91,358.34,374.35,353.32,347.24,367.85,371.10,360.13,356.28,353.65,357.78,275.19,344.35,313.17,310.56,205.03,344.86,347.08,348.75,355.19,359.71,359.42,346.17,329.09,309.31,297.70,286.95,286.52,256.92,247.56,239.83,242.87,248.71,250.23,252.38,249.02,326.02,247.62,261.10,272.67,266.49,292.34,290.81,329.95,342.92,351.41,344.10,351.15,348.91,350.67,384.49,188.90,177.87,268.98,357.59,,,,,,,359.18,387.62,369.78,379.10,367.52,377.56,353.76,345.45,,,,237.76
2022-04-22 21:53:28.835000,L8,403.87,396.62,400.48,393.49,389.79,381.07,390.11,383.49,390.82,385.39,379.85,369.33,371.20,364.17,361.17,357.34,336.53,338.69,331.31,329.76,353.76,342.52,393.45,377.79,377.15,387.13,380.39,377.89,379.25,376.12,314.03,297.94,292.59,293.33,256.07,248.05,239.50,249.19,261.21,260.46,255.76,312.39,349.35,313.03,394.18,397.14,358.72,388.51,381.10,377.12,361.35,365.53,360.96,364.55,362.88,364.91,371.74,376.87,386.53,365.46,369.39,373.29,370.13,368.41,376.86,373.68,375.12,381.40,383.47,380.79,380.60,378.12,369.97,347.21,347.39,325.12,194.69,240.08,260.46
