dates,satname,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0012,nzd0490-0013,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0022,nzd0490-0023,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0034,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,nzd0490-0021
2017-07-09 22:20:11.626000,L8,322.90,382.22,295.54,270.97,285.44,320.84,302.44,305.77,309.79,314.25,312.02,305.64,303.27,302.47,301.02,300.80,301.43,296.42,300.61,300.19,316.27,303.70,334.05,330.30,338.04,336.97,328.17,335.14,326.57,325.11,327.37,337.63,313.65,305.08,327.06,352.46,337.43,320.28,315.40,311.32
2017-07-09 22:20:35.589000,L8,316.10,316.24,185.56,265.81,274.89,291.90,296.25,302.97,306.85,312.13,310.05,303.54,302.12,299.13,299.44,299.49,299.95,295.81,298.49,298.70,314.90,300.38,330.31,329.12,337.28,331.34,321.73,333.29,325.71,321.47,325.91,333.19,311.04,301.10,317.93,328.10,327.88,317.50,312.00,309.25
2017-08-03 22:14:35.682000,L8,,288.90,272.57,259.83,271.25,275.90,285.28,296.29,303.71,306.88,306.67,299.76,298.92,296.31,296.71,292.54,292.14,289.51,298.66,296.23,306.90,297.63,329.37,326.93,335.47,334.23,327.99,339.20,323.57,325.45,324.75,335.62,310.71,307.33,331.38,326.39,320.31,319.26,325.41,301.32
2017-09-27 22:20:36.380000,L8,,,264.15,247.13,258.55,251.16,267.04,289.96,298.01,302.19,299.64,291.74,287.01,281.96,281.76,283.01,282.05,286.71,287.41,285.65,308.48,282.17,321.08,331.20,343.89,334.70,347.18,345.41,,,,,,,,,,,,298.99
2017-09-27 22:21:00.343000,L8,,,263.72,246.49,257.67,249.67,265.21,288.65,296.35,300.56,298.16,290.76,286.11,281.25,281.16,281.90,281.20,286.43,286.96,285.21,307.59,281.70,318.42,331.04,343.41,330.71,343.56,343.75,,,,,,,,,,,,297.89
2017-10-29 22:20:41.555000,L8,,,,,,,,,,,,,,,,,,,,,307.36,302.24,326.05,327.98,337.43,335.48,327.65,326.43,322.83,326.22,321.92,317.11,310.41,314.07,323.67,326.30,318.21,318.62,317.60,306.32
2017-10-29 22:21:05.518000,L8,,,,,,,,,,,,,,,,,,,,,306.44,299.96,325.21,326.41,336.61,333.86,327.10,325.81,322.10,325.66,321.16,315.86,308.99,313.24,321.75,325.05,317.44,318.09,316.24,305.40
2017-11-30 22:20:32.227000,L8,,285.61,270.32,178.66,268.10,276.02,285.34,297.96,303.14,305.48,305.65,296.70,291.96,289.83,292.07,289.73,286.92,291.66,295.35,293.68,300.77,290.59,314.47,326.10,327.67,328.18,326.36,322.35,317.87,319.35,320.90,312.69,305.05,304.91,321.35,319.35,309.29,308.87,307.78,303.09
2017-11-30 22:20:56.190000,L8,,282.66,268.11,254.12,266.33,274.28,284.10,296.40,301.74,304.10,304.37,295.21,290.78,288.05,290.17,288.43,285.06,289.99,293.78,291.22,299.04,288.95,312.80,324.56,326.72,327.46,325.23,319.91,315.74,317.63,319.85,312.03,303.83,303.55,317.78,318.18,308.06,307.62,306.54,301.07
2018-01-01 22:20:32.383000,L8,,293.15,272.62,252.46,269.17,273.98,285.13,299.63,300.55,306.75,305.15,297.60,289.95,286.00,289.07,289.21,287.45,291.03,296.76,295.40,304.18,288.05,316.30,318.80,324.77,328.21,326.77,321.40,319.03,321.58,320.12,312.42,303.72,302.91,313.67,320.56,311.45,310.17,310.16,299.88
2018-01-01 22:20:56.342000,L8,,289.42,268.70,249.89,265.98,271.74,283.18,295.88,296.77,304.83,301.61,293.00,288.39,284.17,286.51,286.26,284.75,288.49,293.37,291.41,301.13,286.76,312.70,317.75,323.42,326.61,325.11,318.96,316.30,319.76,319.13,311.59,302.50,301.21,311.72,318.01,308.10,307.19,307.84,298.66
2018-02-02 22:20:15.593000,L8,,283.60,265.54,244.64,261.66,273.16,282.21,295.54,298.45,299.95,297.85,288.74,283.12,279.40,286.16,280.25,283.50,287.12,290.98,296.68,292.74,285.94,312.53,318.53,325.86,327.98,323.08,318.39,316.18,319.25,319.66,311.81,303.55,304.99,355.63,335.34,294.12,255.20,329.36,302.27
2018-02-11 22:14:26.201000,L8,254.28,303.69,298.08,285.62,285.27,323.16,369.12,366.73,349.40,349.16,345.07,340.75,334.62,353.02,342.89,341.83,327.16,350.85,345.09,349.83,349.33,353.61,358.66,356.19,360.18,369.88,367.99,358.73,371.16,358.73,353.41,346.36,354.30,344.09,353.41,345.54,342.61,337.24,353.97,345.01
2018-02-27 22:14:19.470000,L8,,,,,,,,178.75,253.03,278.78,284.19,,170.88,166.60,174.21,167.61,173.78,178.32,264.62,272.72,284.56,272.08,294.27,307.56,309.34,310.64,278.97,302.60,299.00,302.69,300.99,295.81,285.09,215.14,294.14,240.88,,191.36,260.83,285.61
2018-03-06 22:20:02.483000,L8,,246.47,286.54,266.41,273.52,289.91,293.68,308.70,311.55,313.33,321.64,309.25,309.08,323.70,319.59,313.58,308.14,308.12,326.66,319.32,334.89,304.64,328.11,329.59,368.54,363.68,357.63,353.91,357.95,350.65,350.83,348.43,350.18,348.04,343.11,333.25,330.92,337.91,341.98,309.96
2018-03-06 22:20:26.446000,L8,302.03,319.77,315.75,336.01,412.62,397.88,357.72,374.69,424.76,429.58,437.82,362.39,451.15,382.76,413.11,364.50,417.89,370.60,420.82,403.73,388.58,396.37,410.23,409.20,429.43,429.52,414.73,417.39,412.74,415.34,419.25,415.38,402.30,376.03,372.21,379.25,382.84,389.99,402.55,401.88
2018-03-15 22:14:10.086000,L8,,,,,,,,,,207.11,272.87,,142.33,154.91,160.05,158.73,162.10,170.88,221.56,,,188.00,212.38,239.06,299.65,303.49,310.88,310.03,307.27,308.62,308.60,301.34,294.38,289.10,300.46,306.93,298.67,295.14,301.18,
2018-04-16 22:13:54.370000,L8,,276.46,274.48,257.66,264.33,276.51,289.34,303.38,304.04,306.68,307.77,298.31,290.74,289.07,294.25,289.26,290.53,289.27,296.80,295.22,306.60,288.35,323.66,328.46,334.86,332.67,327.89,325.80,321.30,324.55,324.09,318.00,310.79,308.78,329.05,326.18,322.35,343.11,330.65,301.56
2018-05-18 22:13:34.690000,L8,,293.18,193.49,266.79,275.69,286.43,295.13,304.06,308.81,312.38,307.94,310.28,295.83,291.87,297.11,294.01,294.87,291.56,300.88,296.75,312.67,297.56,330.20,356.30,336.68,334.29,331.44,331.21,325.51,327.89,325.48,338.19,330.97,320.52,336.94,327.49,327.02,327.70,323.49,301.56
2018-07-12 22:19:32.680000,L8,,295.54,276.77,260.73,268.77,278.37,288.49,299.19,304.21,310.22,305.66,301.55,293.85,293.91,297.80,288.46,295.17,286.24,296.30,297.01,309.92,292.30,332.83,330.53,335.42,331.90,331.84,333.63,326.55,328.97,325.40,322.26,321.15,313.53,333.23,331.73,319.29,325.20,329.33,302.07
2018-07-12 22:19:56.652000,L8,,299.27,277.01,260.97,268.96,278.40,288.60,299.16,304.03,310.18,305.75,301.45,293.75,293.92,297.92,288.37,295.78,284.33,295.95,296.46,310.30,292.77,333.06,330.55,335.36,331.88,331.37,333.62,326.64,329.32,325.48,322.09,321.12,313.15,333.18,331.35,318.39,324.62,329.16,302.35
2018-07-21 22:13:49.390000,L8,458.42,354.91,174.12,329.72,348.48,365.50,378.84,407.28,379.83,436.61,413.84,396.17,406.88,375.27,418.16,373.89,365.68,388.53,401.18,383.76,406.77,391.46,412.22,390.29,412.03,396.04,376.28,388.55,397.68,409.31,394.45,385.85,393.35,393.22,399.63,372.19,369.10,367.02,381.57,407.09
2018-08-29 22:19:55.985000,L8,,278.31,274.48,258.81,266.18,273.66,284.33,296.47,303.04,308.32,305.09,302.38,298.80,294.45,297.09,293.17,292.34,293.60,299.76,296.54,310.54,288.59,320.97,327.32,332.93,331.57,329.48,326.99,323.28,324.94,322.89,317.66,312.98,310.01,320.44,327.88,327.00,323.42,319.09,301.66
2018-08-29 22:20:19.957000,L8,,280.35,275.45,259.67,266.63,274.06,284.81,296.80,303.25,308.71,305.53,302.72,299.28,294.72,297.73,293.64,292.88,294.13,300.29,297.04,311.13,288.90,321.51,327.48,333.52,331.84,330.00,327.26,323.57,325.22,323.54,318.02,313.24,310.42,321.05,328.23,327.58,324.20,319.25,302.04
2018-09-07 22:14:12.130000,L8,,295.70,278.95,262.94,273.92,283.62,292.76,302.50,312.17,319.89,324.30,303.11,304.93,301.29,298.60,297.39,297.81,296.18,301.16,298.06,313.20,294.61,328.88,329.15,339.94,337.47,336.72,326.71,324.23,328.30,327.47,320.83,315.04,314.26,333.96,340.03,329.16,334.60,326.66,307.12
2018-09-14 22:20:00.822000,L8,341.89,330.80,326.24,306.03,310.22,330.12,333.92,346.38,342.10,366.27,360.12,350.28,343.77,374.68,340.38,333.18,333.56,335.47,343.97,343.59,366.74,371.95,394.04,391.07,387.99,387.90,372.16,378.22,368.11,369.33,359.70,382.66,387.18,364.33,368.77,371.23,365.83,358.38,372.47,388.73
2018-09-30 22:20:07.683000,L8,,,270.57,260.27,265.50,276.14,282.59,294.15,301.03,302.58,300.37,296.37,292.51,289.33,289.93,290.61,292.57,294.26,295.49,293.58,301.95,289.29,320.11,327.06,332.00,329.47,327.07,324.52,320.48,325.70,325.96,318.68,312.14,308.18,326.04,328.28,318.60,317.85,316.65,299.30
2018-09-30 22:20:31.646000,L8,,,267.85,257.73,262.75,273.51,280.44,291.63,298.40,300.31,297.87,293.45,290.61,286.68,286.34,288.60,290.02,292.46,293.87,291.62,300.20,287.39,317.06,325.04,329.86,327.65,325.82,322.91,318.71,323.79,322.92,316.56,310.19,306.29,324.50,327.12,317.36,316.37,314.69,297.64
2018-11-10 22:14:32.733000,L8,,281.52,269.39,257.11,265.98,272.47,283.43,295.22,300.41,305.21,304.91,294.98,290.41,289.05,291.38,290.26,289.56,293.38,297.97,294.78,302.53,293.57,312.77,321.61,330.13,329.36,326.14,318.56,317.70,320.52,319.75,312.02,308.31,304.09,317.28,316.88,313.27,310.50,311.09,302.62
2018-12-28 22:14:29.227000,L8,,,261.65,248.99,253.83,267.97,271.94,283.66,292.62,282.42,271.86,271.12,270.12,276.73,272.10,273.84,276.10,286.70,292.69,289.86,300.42,289.92,305.36,315.99,322.50,324.79,320.60,313.29,312.49,312.05,312.53,306.47,302.18,299.29,310.86,313.81,309.22,307.71,309.96,303.14
2019-01-04 22:20:15.514000,L8,,,268.79,169.00,142.05,273.15,282.86,294.09,297.34,303.64,298.53,294.06,290.33,284.71,286.20,287.31,286.77,292.00,294.96,292.51,300.81,290.16,311.87,322.39,326.28,327.85,325.97,320.52,316.45,320.65,320.06,316.49,309.38,307.35,317.88,327.01,317.39,310.72,314.61,301.40
2019-01-13 22:14:27.136000,L8,,277.83,267.82,253.13,262.96,272.52,282.90,291.48,299.70,300.83,295.76,288.79,287.80,284.19,286.31,285.53,283.89,289.05,294.47,291.60,299.08,288.88,307.46,317.58,328.08,327.57,323.33,316.59,317.57,318.29,319.34,344.47,311.57,306.02,322.96,321.72,313.65,308.95,312.14,299.91
2019-02-05 22:20:09.281000,L8,,290.29,273.58,257.89,150.96,275.28,286.03,295.72,300.47,304.92,300.40,295.10,290.60,287.80,290.32,287.45,289.10,291.23,296.31,295.90,302.92,291.12,311.15,319.15,328.30,328.15,326.90,321.54,318.07,323.78,316.46,308.85,301.37,296.91,307.85,314.78,330.09,316.68,314.02,301.77
2019-02-05 22:20:33.244000,L8,,289.57,272.77,256.99,264.84,274.50,285.37,295.08,299.71,304.25,299.60,294.22,290.10,287.21,289.28,286.83,287.95,290.34,295.17,294.73,302.22,290.15,310.61,318.87,327.77,327.79,326.36,320.68,317.10,322.90,315.99,308.40,300.88,296.33,307.18,314.16,329.22,315.84,311.79,300.80
2019-02-14 22:14:21.185000,L8,350.22,365.41,401.43,380.08,326.93,311.28,325.16,368.25,383.93,334.46,332.40,329.27,376.26,324.37,346.90,350.30,372.72,378.83,391.13,370.50,369.67,397.67,416.23,443.13,365.15,378.77,402.54,370.26,371.04,374.98,381.96,365.08,429.77,436.98,429.44,417.01,347.16,367.04,402.40,399.10
2019-02-21 22:20:06.522000,L8,458.17,454.87,382.04,340.64,317.40,322.75,329.66,362.21,377.74,412.53,428.05,406.27,384.12,442.37,448.68,458.47,453.48,471.98,424.28,392.47,437.82,446.01,451.58,436.45,424.02,450.19,458.30,442.71,456.55,390.44,403.99,386.33,382.48,381.51,386.92,380.65,365.94,431.70,417.69,437.56
2019-02-21 22:20:30.485000,L8,338.18,352.91,339.58,305.71,306.32,308.34,312.88,323.63,344.85,338.55,337.43,336.10,332.23,324.96,326.69,325.98,328.11,341.64,337.89,326.77,323.08,326.10,361.04,377.25,360.72,350.68,362.48,382.13,361.63,354.22,385.77,373.98,369.60,363.62,370.82,362.60,354.54,346.92,355.51,345.05
2019-03-02 22:14:17.011000,L8,,286.41,277.92,259.72,269.21,278.42,285.61,295.79,299.35,305.47,300.04,295.85,290.45,287.46,290.84,289.80,291.74,291.30,297.99,295.36,302.15,290.69,310.72,318.71,328.23,331.40,326.76,321.15,317.08,320.74,318.65,315.16,306.53,305.28,315.34,317.86,312.69,308.44,339.28,303.02
2019-03-18 22:14:11.817000,L8,,,270.80,253.67,252.80,275.51,281.03,283.87,300.18,300.38,307.96,297.19,289.20,292.21,289.33,287.95,291.89,291.33,293.97,292.87,300.38,286.93,311.71,322.68,335.24,338.31,329.92,325.39,349.76,335.13,324.56,319.73,310.80,307.85,316.86,321.73,336.60,308.41,312.56,301.32
2019-06-22 22:14:28.716000,L8,,,277.82,262.24,157.27,277.60,287.93,298.62,304.96,307.94,299.83,296.20,291.45,291.00,292.87,290.47,291.41,286.75,284.40,288.73,302.24,268.48,344.05,326.93,330.75,337.05,318.96,329.51,321.08,326.51,320.28,325.66,310.83,317.76,324.11,319.63,312.43,322.91,323.01,294.45
2019-07-15 22:20:20.288000,L8,,,,245.85,253.00,267.15,279.87,292.73,301.65,307.55,300.47,296.28,292.45,293.24,294.36,290.93,290.47,282.96,288.12,291.46,302.18,291.92,322.90,332.47,340.05,330.48,329.51,327.65,320.76,326.12,327.13,323.72,316.83,317.67,331.41,328.36,322.06,326.64,328.24,298.84
2019-07-24 22:14:36.716000,L8,,,,,,,,,,,,,,,,,,,,,,246.68,296.65,254.15,271.10,194.51,,,,,,288.99,233.55,164.20,296.58,,,,,
2019-09-01 22:20:35.671000,L8,307.77,316.26,294.23,282.81,141.19,292.97,300.01,309.65,306.23,322.44,320.90,314.01,316.46,313.93,342.08,310.14,309.35,316.33,312.96,314.24,316.31,342.05,352.68,341.95,347.53,340.25,338.16,337.81,328.70,351.40,363.57,365.22,356.85,353.56,352.37,353.77,341.05,345.33,340.94,311.78
2019-09-10 22:14:51.565000,L8,325.63,358.39,334.58,313.77,306.29,311.68,308.31,308.08,312.81,333.25,329.47,364.89,318.83,337.29,359.73,325.13,329.19,333.79,338.13,333.67,321.58,345.02,345.55,336.10,339.43,350.10,332.97,368.50,349.18,343.34,330.86,325.77,325.68,328.28,334.19,327.96,323.79,324.58,327.94,330.52
2019-09-26 22:14:56.917000,L8,,,268.56,254.43,262.58,274.36,289.02,295.82,299.02,305.35,303.01,300.25,295.37,295.24,298.63,295.70,293.75,294.98,297.78,294.71,305.32,296.48,325.31,332.35,335.88,337.47,330.75,325.72,322.47,339.05,353.63,338.41,313.53,308.70,330.27,323.59,319.96,322.40,326.20,306.91
2019-10-03 22:20:45.371000,L8,340.42,398.85,337.46,324.15,342.97,395.83,360.85,340.34,357.53,347.67,358.34,365.37,355.87,376.07,382.65,384.45,379.90,405.49,406.20,469.58,464.78,428.48,441.73,371.40,370.07,379.11,361.21,357.52,363.21,359.80,413.13,393.95,418.81,410.90,352.54,343.49,332.85,335.29,327.07,458.07
2019-12-22 22:20:39.535000,L8,,,267.98,252.02,262.40,271.93,282.18,286.30,295.84,304.19,298.31,291.00,287.17,283.56,286.08,288.54,263.11,281.91,257.62,289.15,295.20,286.31,309.40,318.15,322.46,321.97,321.95,310.06,318.55,284.33,224.95,197.90,173.73,225.85,320.50,320.56,319.48,310.49,301.73,298.39
2019-12-22 22:21:03.498000,L8,,,266.96,250.89,153.29,270.50,280.87,284.25,294.44,302.73,297.55,289.55,286.19,282.56,284.20,287.00,260.06,257.67,255.81,285.48,294.75,285.14,306.91,316.57,320.77,319.98,319.99,308.77,316.27,281.17,315.05,194.23,164.86,218.95,317.00,319.43,318.72,309.00,298.38,297.56
2020-01-23 22:20:31.626000,L8,,297.45,288.75,171.95,278.00,283.44,294.11,303.73,308.36,309.57,305.42,305.52,293.76,294.61,298.44,295.95,298.56,298.85,303.31,300.37,303.04,297.77,317.84,324.72,327.64,333.41,326.79,321.07,319.16,321.46,319.32,312.00,306.74,303.86,319.65,321.81,314.73,315.06,313.42,304.99
2020-01-23 22:20:55.593000,L8,,296.98,205.58,171.53,277.33,282.99,293.59,302.99,307.84,309.09,305.13,305.06,293.21,293.99,298.25,295.45,298.54,298.64,303.02,300.25,302.65,297.30,317.09,323.97,327.35,333.20,326.56,320.81,318.62,321.21,319.10,311.91,305.50,303.55,318.61,320.88,314.41,314.62,312.88,304.53
2020-02-08 22:20:26.619000,L8,,,268.29,251.04,261.58,271.97,281.84,292.68,295.13,298.24,294.70,286.30,284.02,279.22,280.95,280.43,277.96,284.60,288.49,286.35,293.80,285.92,305.75,317.43,320.63,324.76,325.08,316.84,318.88,317.81,387.57,385.69,517.58,485.91,262.17,224.81,163.75,,,295.61
2020-02-24 22:20:22.879000,L8,,270.91,271.75,254.74,153.92,274.64,284.35,293.76,300.20,303.08,302.50,294.72,290.17,284.61,285.97,288.05,285.34,302.83,301.35,295.55,302.83,290.17,315.87,325.53,330.37,331.24,326.00,321.02,369.47,336.25,318.34,321.76,343.50,349.96,326.57,349.21,338.59,313.03,318.79,300.46
2020-03-04 22:14:32.767000,L8,373.56,391.19,369.21,353.76,335.80,337.98,344.79,360.90,378.75,428.38,392.49,359.77,436.59,417.40,410.65,368.38,398.35,380.35,435.52,428.59,437.57,388.08,421.81,416.95,431.71,414.50,402.90,392.12,410.14,412.93,414.70,395.55,393.22,399.77,370.24,398.03,385.86,395.41,398.68,414.35
2020-03-11 22:20:16.572000,L8,,274.78,278.36,262.99,271.94,281.13,290.23,297.46,301.44,305.33,304.37,296.90,292.23,288.57,294.64,293.45,292.69,291.05,297.01,293.06,302.24,289.89,313.77,324.00,329.73,330.97,325.14,318.17,317.45,319.86,319.39,314.06,306.41,303.09,322.02,325.07,318.70,312.86,312.16,303.07
2020-03-11 22:20:40.527000,L8,,273.86,277.22,178.76,271.00,280.21,289.23,296.81,300.84,304.78,303.64,296.43,291.72,288.06,294.11,292.30,291.44,289.85,295.97,292.49,301.39,289.20,313.31,323.37,329.08,329.85,324.71,317.42,316.88,319.43,318.85,313.50,304.85,302.56,321.13,324.44,317.92,312.14,311.37,302.05
2020-04-28 22:19:52.651000,L8,,285.31,180.78,268.08,289.93,289.79,297.23,308.56,314.95,317.47,310.66,312.69,310.91,305.17,303.84,303.85,302.26,298.15,304.84,300.19,312.84,304.51,330.96,333.67,344.21,342.97,338.02,343.08,353.56,353.24,331.27,330.28,323.42,315.55,331.17,334.48,326.74,331.11,342.05,308.38
2020-05-30 22:19:52.640000,L8,396.62,364.12,339.72,312.91,325.31,338.80,346.04,369.40,356.58,351.98,367.44,358.91,343.27,344.53,374.87,373.78,408.45,411.99,401.86,385.74,409.83,396.89,405.10,411.77,363.02,401.13,393.91,375.85,358.57,367.01,354.31,351.08,378.31,380.56,389.17,403.17,389.12,379.97,375.00,413.31
2020-05-30 22:20:16.612000,L8,395.06,363.70,338.80,311.53,324.88,338.08,344.95,368.93,354.96,350.98,368.22,355.58,342.67,343.81,375.55,372.41,408.64,410.50,401.65,385.30,409.04,396.15,404.69,410.54,362.54,400.20,391.04,351.36,355.97,376.44,352.53,349.25,340.83,378.88,388.29,402.31,387.99,378.66,375.01,412.75
2020-06-08 22:14:11.756000,L8,287.02,299.72,287.12,268.36,280.97,285.88,297.07,306.98,311.51,313.01,306.10,301.82,299.97,294.58,297.14,296.98,295.11,289.95,297.60,295.15,306.94,294.19,330.26,329.17,333.96,329.06,325.86,346.93,330.38,331.15,327.20,329.77,316.29,312.29,330.60,323.23,320.15,326.13,349.78,297.42
2020-07-01 22:20:10.673000,L8,,,,,,,,,,,,,,,,,,,,,,225.64,304.98,312.81,302.84,316.21,304.12,319.27,308.45,318.53,309.18,298.35,262.08,160.43,306.05,311.83,,305.90,274.24,
2020-07-01 22:20:34.636000,L8,,,,,,,,,,,,,,,,,,,,,,241.17,306.04,314.62,307.86,318.02,305.45,320.82,310.38,319.03,311.54,300.49,287.71,165.77,308.39,313.68,301.89,308.55,276.80,
2020-07-10 22:14:27.456000,L8,,287.31,282.82,266.52,275.07,282.89,291.78,308.49,309.33,312.12,302.14,303.09,295.66,295.77,295.25,292.99,293.49,289.38,295.41,294.63,319.59,299.43,326.79,333.86,339.09,340.50,340.77,330.12,330.57,334.04,328.82,333.03,320.31,312.44,348.15,342.17,337.31,334.63,339.84,304.46
2020-07-17 22:20:16.691000,L8,,,,,,,286.93,296.59,303.56,307.56,297.68,297.87,294.15,291.97,292.33,292.32,290.89,290.84,294.58,291.13,305.89,269.47,338.30,337.28,333.83,333.76,333.87,336.99,323.37,328.23,326.08,326.20,316.09,319.25,326.69,325.43,322.88,329.27,326.26,299.75
2020-07-17 22:20:40.662000,L8,,,,,,,289.09,299.57,305.49,308.70,298.14,298.96,295.13,292.66,293.12,293.52,291.55,291.06,294.97,291.70,306.07,292.47,340.49,340.99,334.22,334.20,334.92,336.48,323.48,349.94,327.57,326.83,316.49,321.05,327.95,326.20,323.39,329.77,329.92,300.17
2020-07-26 22:14:32.385000,L8,297.52,320.82,346.44,328.99,344.51,339.83,360.34,373.83,353.89,373.28,357.65,359.75,342.91,346.57,368.77,366.43,403.67,402.60,397.85,397.94,390.81,387.58,403.10,411.53,418.43,360.23,418.16,409.72,404.71,410.09,400.26,389.05,343.82,387.49,353.66,340.47,336.44,346.21,352.85,350.26
2020-08-27 22:14:44.105000,L8,219.83,303.85,311.83,327.77,312.81,331.52,331.93,348.35,375.01,347.50,331.53,362.01,352.96,321.48,350.77,366.26,363.31,402.65,432.97,439.72,432.80,333.07,377.43,343.79,392.37,417.80,393.84,386.35,400.80,392.95,383.44,370.88,350.87,345.47,369.62,333.76,340.68,339.17,410.54,426.43
2020-09-19 22:20:39.727000,L8,,,257.80,245.11,250.99,260.69,266.73,279.32,283.65,291.56,292.35,284.98,277.78,239.77,,175.06,222.10,252.14,257.61,187.19,249.47,223.15,278.61,317.97,321.17,318.46,,,200.07,306.98,257.86,303.96,294.22,291.72,295.31,310.03,301.81,301.50,300.76,250.25
2020-09-19 22:21:03.690000,L8,,,259.48,245.75,251.80,261.66,268.45,280.29,285.15,292.17,292.69,285.22,279.92,264.03,,183.90,234.07,262.49,264.46,192.12,258.09,226.94,288.81,318.52,321.99,319.99,297.88,305.82,240.86,308.58,278.69,305.36,294.96,292.73,297.27,310.68,302.71,302.17,301.62,257.32
2020-10-21 22:20:43.598000,L8,292.45,301.39,326.95,313.37,311.87,332.57,333.32,354.68,341.19,361.98,357.34,337.45,338.39,348.40,328.42,329.49,364.24,364.44,368.34,355.50,357.38,355.79,355.90,355.93,352.98,361.85,392.49,419.17,365.93,355.26,347.66,340.15,341.54,347.16,351.04,345.95,338.89,339.13,388.74,345.53
2020-11-22 22:21:06.915000,L8,285.73,297.56,310.53,302.38,311.22,319.43,338.46,342.55,341.25,336.64,322.34,337.32,343.83,336.32,331.49,333.10,327.14,358.39,370.94,372.71,364.56,356.86,350.38,348.30,356.05,356.39,362.72,347.72,347.27,349.99,343.10,341.12,331.63,330.80,334.39,328.02,326.52,390.08,384.72,342.35
2021-03-30 22:20:34.287000,L8,,274.39,284.03,264.85,274.77,284.07,293.66,299.72,307.42,308.99,306.43,299.96,293.84,293.04,296.17,296.74,295.15,298.14,301.13,300.19,313.28,313.13,320.96,326.74,372.24,375.06,331.36,324.47,321.75,321.64,321.78,312.38,308.37,304.88,313.51,322.47,316.22,315.61,314.86,304.43
2021-06-11 22:14:25.766000,L8,,,,246.35,250.86,259.38,264.71,279.29,287.73,294.56,289.04,279.19,282.12,281.02,280.89,281.03,268.85,259.69,251.12,190.75,291.71,259.54,303.73,313.05,313.56,252.09,313.50,309.20,311.90,315.10,310.33,298.07,293.92,293.40,306.82,310.92,299.21,304.13,301.97,272.18
2021-07-13 22:14:31.246000,L8,,,,243.63,247.03,258.75,265.03,277.16,290.62,297.29,291.36,286.73,286.39,284.42,285.73,284.10,274.23,264.27,277.90,275.09,291.67,261.43,307.73,315.09,311.65,314.29,307.86,312.87,307.33,314.04,303.25,302.58,293.83,293.11,308.68,310.55,301.83,305.44,263.06,284.74
2021-08-05 22:20:29.025000,L8,,,,,,,,,254.67,279.18,268.24,276.25,277.83,279.20,249.04,270.69,263.30,227.54,274.00,240.29,294.62,279.52,313.29,321.59,327.26,327.12,322.41,322.37,316.57,320.52,322.09,312.50,302.55,255.33,296.94,310.80,297.66,292.90,251.03,294.23
2021-08-30 22:14:49.951000,L8,,285.48,277.03,164.50,281.31,280.91,291.01,299.80,307.25,312.86,334.84,317.82,314.39,308.16,319.94,300.95,301.39,298.55,316.05,297.89,319.58,332.28,325.54,328.63,336.74,343.26,335.80,332.69,334.03,343.36,334.11,329.73,316.63,314.15,325.00,324.88,317.54,321.48,319.54,304.34
2021-09-06 22:20:38.920000,L8,,274.08,272.96,259.09,266.07,276.55,286.14,295.45,301.88,308.61,304.81,301.46,298.05,295.35,295.48,299.67,296.52,290.85,297.53,293.61,305.61,289.86,316.67,327.15,330.87,328.29,325.53,324.58,321.77,323.71,322.41,313.25,310.39,304.21,315.13,323.17,321.52,317.20,312.18,301.65
2021-09-22 22:21:05.391000,L8,,,268.92,257.83,262.63,275.78,284.65,295.17,302.12,309.07,301.66,300.58,295.81,294.44,292.72,297.56,294.94,292.72,298.80,292.54,301.85,289.16,315.13,325.58,328.68,331.06,326.18,321.08,316.84,321.30,318.86,311.97,307.68,304.00,319.38,324.67,316.58,317.50,311.85,299.31
2021-10-24 22:20:49.557000,L8,,,,,,267.51,269.84,285.34,289.28,300.43,300.77,292.37,289.03,288.59,288.68,294.30,290.18,291.75,296.92,292.99,302.75,294.19,313.71,324.22,327.71,329.33,325.12,325.09,324.02,329.41,323.29,309.77,307.70,308.91,314.12,324.20,322.19,319.47,318.75,301.51
2021-11-18 22:14:56.496000,L8,,,271.85,176.56,266.78,278.68,286.64,296.62,302.03,306.82,304.86,297.43,294.93,293.49,295.18,295.69,290.62,294.53,299.04,293.84,298.90,295.62,310.42,319.31,327.97,328.64,326.05,316.51,317.07,318.64,318.24,311.47,305.29,302.66,311.17,315.93,311.38,307.08,308.87,300.70
2021-12-12 22:14:55.412000,L9,261.24,301.98,295.73,310.08,312.12,310.50,303.51,336.71,319.87,324.81,320.24,327.83,329.32,332.87,310.86,314.41,322.09,325.29,330.61,332.20,336.33,336.88,336.95,346.33,355.62,355.18,354.27,343.74,347.98,346.63,346.20,340.45,342.57,339.93,336.45,333.47,321.78,327.33,333.79,338.97
