dates,satname,nzd0004-0000,nzd0004-0001,nzd0004-0002,nzd0004-0003,nzd0004-0004,nzd0004-0005,nzd0004-0006,nzd0004-0007,nzd0004-0008,nzd0004-0009,nzd0004-0010,nzd0004-0011,nzd0004-0012,nzd0004-0013,nzd0004-0014,nzd0004-0015,nzd0004-0016,nzd0004-0017,nzd0004-0018,nzd0004-0019,nzd0004-0020,nzd0004-0021,nzd0004-0022,nzd0004-0023,nzd0004-0024,nzd0004-0025,nzd0004-0026,nzd0004-0027,nzd0004-0028,nzd0004-0029,nzd0004-0030,nzd0004-0031,nzd0004-0032,nzd0004-0033,nzd0004-0034,nzd0004-0035,nzd0004-0036,nzd0004-0037,nzd0004-0038,nzd0004-0039,nzd0004-0040,nzd0004-0041,nzd0004-0042,nzd0004-0043,nzd0004-0044,nzd0004-0045,nzd0004-0046,nzd0004-0047,nzd0004-0048,nzd0004-0049,nzd0004-0050,nzd0004-0051,nzd0004-0052,nzd0004-0053,nzd0004-0054,nzd0004-0055,nzd0004-0056,nzd0004-0057,nzd0004-0058,nzd0004-0059,nzd0004-0060,nzd0004-0061,nzd0004-0062,nzd0004-0063,nzd0004-0064,nzd0004-0065,nzd0004-0066,nzd0004-0067,nzd0004-0068,nzd0004-0069,nzd0004-0070,nzd0004-0071,nzd0004-0072,nzd0004-0073,nzd0004-0074,nzd0004-0075,nzd0004-0076,nzd0004-0077,nzd0004-0078,nzd0004-0079,nzd0004-0080,nzd0004-0081,nzd0004-0082,nzd0004-0083
2022-03-09 22:17:37.608000,L9,470.24,446.40,551.13,466.84,228.83,,,,423.56,465.76,282.55,234.08,238.01,240.96,235.19,,392.95,540.37,,,,,,366.84,465.01,,,,346.61,216.89,299.69,450.73,544.21,,,,,,,,,,,,,,,,,,337.37,341.65,333.41,329.61,329.26,316.96,294.58,,,,,,311.67,300.83,304.96,312.99,314.26,312.71,321.53,300.23,281.38,260.79,239.82,236.82,226.70,223.43,222.55,218.42,222.18,235.12,249.42,270.84,284.17,313.53
2022-05-04 22:17:26.026000,L8,234.25,232.94,230.64,229.26,229.43,228.91,228.45,226.69,228.18,217.06,207.67,230.47,234.23,236.99,234.06,243.46,,260.11,273.46,263.37,256.20,244.98,231.94,226.69,215.30,223.08,202.86,192.79,196.92,201.39,,,,,,,,,,,,,,,,,,222.66,228.98,259.85,262.25,253.02,259.82,247.00,266.30,290.19,290.29,255.53,273.40,267.70,276.73,303.28,300.06,287.23,269.02,266.29,301.17,296.07,311.35,283.32,259.84,256.72,233.58,224.64,206.73,213.44,216.79,202.85,,,,,275.06,306.03
2022-05-12 22:17:13.223000,L9,244.71,242.46,238.75,239.50,235.47,235.91,234.60,233.61,234.38,223.23,227.21,236.15,238.66,244.42,241.48,248.38,261.93,272.91,288.85,273.48,266.53,259.40,241.02,243.50,240.41,236.97,229.58,217.45,220.08,218.02,213.84,207.29,220.32,222.03,221.00,225.32,228.60,232.12,239.49,247.16,253.90,258.77,268.09,272.66,281.27,293.43,308.31,323.29,343.64,357.32,348.59,340.14,331.10,332.07,331.81,325.06,327.57,321.81,320.14,316.81,315.20,319.18,318.02,307.57,310.73,323.76,313.18,315.92,320.99,304.17,282.33,262.09,237.25,235.20,227.58,218.61,222.44,219.42,227.61,228.93,244.14,269.70,287.89,310.55
2022-06-05 22:17:39.656000,L8,243.06,236.95,237.41,237.30,230.86,235.73,240.84,235.39,233.80,222.45,224.44,238.19,236.30,239.87,239.70,247.25,261.54,268.64,280.01,270.22,262.10,253.41,236.91,234.77,242.30,234.35,231.62,218.14,216.74,211.68,208.46,198.35,214.49,215.18,220.20,228.34,227.55,238.06,239.48,248.22,251.31,260.86,273.13,273.96,281.47,294.09,307.45,323.87,343.45,355.54,347.12,336.15,316.77,328.47,326.73,322.84,321.25,317.47,318.74,314.12,313.65,304.67,277.19,271.11,276.24,312.91,307.27,306.41,318.68,296.75,275.46,255.66,236.11,229.15,223.57,216.74,217.96,214.47,218.62,226.69,240.83,260.82,276.66,305.23
2022-06-21 22:17:48.970000,L8,243.46,239.49,236.25,235.79,234.67,237.16,237.96,235.87,241.68,230.19,233.58,240.99,243.62,246.68,241.60,251.25,259.92,274.87,289.32,276.51,267.33,260.35,243.03,236.50,238.61,237.33,214.73,218.57,222.71,214.62,211.83,206.40,213.32,216.32,221.34,225.33,228.59,228.62,240.99,246.59,251.78,258.67,265.66,271.55,281.43,291.89,308.96,325.88,344.26,359.83,349.64,339.17,331.86,330.19,331.90,324.67,327.71,317.85,320.14,313.01,312.99,320.62,319.24,305.86,307.34,320.79,317.05,315.92,320.87,302.07,291.15,263.72,236.86,231.49,225.25,218.68,222.77,220.80,219.66,224.36,241.12,262.71,282.80,273.40
2022-06-29 22:17:28.498000,L9,,,,,,,,,,,,,,,,,,,,,,,,219.41,214.32,212.60,202.26,198.81,198.31,,,,,,,189.24,188.88,201.88,215.02,237.54,219.62,255.91,260.70,228.17,233.06,241.12,241.38,239.52,269.33,330.58,338.88,331.81,310.58,325.02,323.53,323.27,319.85,312.00,314.83,282.77,310.27,311.64,307.53,291.50,293.75,305.13,303.79,302.20,314.11,293.21,275.13,253.93,233.99,228.27,219.21,214.70,215.29,210.02,215.52,220.44,237.01,256.46,272.23,298.85
2022-07-15 22:17:24.696000,L9,349.20,342.17,336.41,326.19,309.76,313.92,290.50,280.72,313.97,289.06,277.18,285.57,286.66,279.57,288.56,292.73,304.37,317.79,320.95,330.32,312.91,302.02,296.54,285.47,279.97,271.49,267.15,266.12,256.26,254.41,244.52,242.26,248.33,338.21,399.51,376.53,382.76,369.22,264.17,366.71,402.19,371.33,305.63,323.42,330.35,332.74,361.23,358.81,385.77,397.70,391.43,407.17,372.88,399.65,377.39,396.38,397.56,398.39,399.29,372.92,388.45,381.19,393.32,396.49,398.60,393.94,386.11,374.79,416.80,392.81,370.94,348.09,334.50,340.11,286.76,328.26,276.92,314.19,317.75,327.28,338.69,349.42,359.55,381.88
2022-07-31 22:17:39.593000,L9,236.25,232.00,233.02,228.75,230.26,233.14,231.82,226.71,240.89,,,,,,,,,,,,242.22,234.23,230.98,231.95,226.72,233.30,209.61,203.17,211.60,206.31,197.32,198.28,205.24,205.35,207.05,,,,,,,,,223.62,275.78,285.50,305.69,321.69,338.52,350.81,343.73,334.11,317.81,324.00,322.94,322.00,315.25,311.18,312.11,308.22,311.15,309.56,311.32,299.78,293.58,271.03,270.03,273.15,289.74,268.97,253.03,238.23,233.03,229.19,221.97,217.06,218.65,209.88,207.83,219.99,237.16,233.86,268.37,258.56
2022-08-08 22:18:05.196000,L8,242.45,238.40,236.90,236.60,237.88,238.09,239.09,233.01,235.42,225.89,224.57,241.35,243.43,246.65,241.22,251.22,258.82,273.06,288.61,273.72,263.95,256.95,241.01,233.74,235.20,238.33,214.81,203.74,213.79,210.01,200.13,199.29,209.93,210.70,214.20,224.36,205.72,219.97,236.87,244.00,223.90,256.71,263.24,268.64,279.58,285.26,306.32,323.58,343.83,354.85,345.07,330.39,312.65,324.81,324.82,322.48,317.52,314.07,314.75,289.20,309.25,309.81,309.70,293.71,295.71,306.06,302.76,303.68,312.86,288.01,273.87,252.68,234.20,227.87,218.12,211.91,213.21,210.05,212.55,220.72,232.04,251.92,272.68,260.29
2022-09-09 22:18:11.619000,L8,403.73,246.37,237.75,,,,,,,,,,,,241.98,253.08,260.61,269.67,289.06,278.32,268.47,263.68,,,,,,,,,,,,,,,,216.19,231.58,238.80,227.11,233.38,244.82,227.20,231.19,234.96,237.08,245.48,266.05,302.93,270.39,275.62,301.00,298.43,315.00,314.51,302.11,225.87,297.39,,,,,,,,,270.93,306.03,293.04,273.05,255.12,236.30,230.71,221.09,216.36,216.07,214.18,216.77,225.25,240.76,259.32,275.66,304.36
2022-10-19 22:18:03.080000,L9,249.90,244.72,243.51,262.64,214.76,234.25,244.82,232.67,239.94,225.65,227.46,242.12,245.73,248.21,240.58,251.13,259.98,269.77,281.71,272.30,258.88,252.36,238.14,234.55,229.24,229.34,210.65,203.76,205.49,184.30,,,,,,,,,,,,,,,,,,,318.00,259.59,318.52,248.12,198.94,257.36,317.13,320.01,319.20,313.95,312.02,308.61,309.12,308.69,300.84,276.15,299.32,307.05,304.95,308.42,317.32,294.88,275.49,257.22,232.67,228.29,220.05,214.64,216.40,214.39,217.10,229.81,241.88,,,
2022-10-27 22:18:13.761000,L8,,,,,,,,,,,206.32,241.14,246.84,249.37,244.41,252.26,258.30,269.26,282.15,271.59,260.39,250.25,239.62,234.66,224.98,229.07,210.68,201.96,202.78,200.54,189.44,195.53,199.50,199.20,197.53,197.57,199.62,212.53,212.66,228.30,218.01,242.80,252.12,238.25,263.24,258.68,300.24,316.32,330.64,342.11,329.12,326.63,307.75,318.95,317.09,317.47,314.75,308.63,308.42,288.17,306.70,304.71,304.64,290.42,293.36,301.11,302.39,304.90,312.51,288.75,271.45,249.54,232.67,228.13,218.32,214.70,213.18,208.79,213.41,220.32,236.81,250.60,253.79,254.56
2022-11-04 22:18:00.514000,L9,250.59,246.41,246.26,243.28,241.24,240.75,244.82,241.10,231.27,227.02,233.35,233.10,229.71,237.43,229.91,241.13,250.03,265.56,251.61,243.06,354.91,302.27,203.27,278.75,231.31,236.04,212.42,204.55,204.31,199.62,,,,,,,,,,,,,,,,,,,339.48,347.96,298.59,328.27,314.97,330.31,327.91,322.81,321.23,317.12,314.59,310.10,310.94,313.13,310.36,300.69,304.01,310.13,308.34,312.10,318.77,297.57,276.74,254.23,238.10,233.40,226.19,219.30,217.52,216.52,219.68,228.28,243.04,263.16,279.06,289.47
2022-11-12 22:18:10.437000,L8,,,225.80,239.11,240.35,238.75,242.67,240.18,239.68,221.75,218.19,239.36,242.38,253.47,,,254.94,212.89,283.93,265.29,261.47,250.99,240.00,236.73,227.90,227.74,211.53,203.07,205.37,203.00,191.71,196.07,201.94,199.44,204.14,223.64,201.70,213.59,222.16,234.43,225.79,246.14,258.35,261.15,272.29,278.41,300.89,316.74,333.91,345.18,337.16,331.54,317.66,321.72,320.67,314.47,295.83,262.24,275.96,272.42,310.05,283.58,,,,263.68,282.84,310.33,214.82,,,,,,,,,,,,,,,
2022-12-22 22:17:59.519000,L9,249.52,243.51,244.18,241.07,240.02,242.17,244.43,239.21,241.32,223.63,221.74,248.47,247.84,250.50,245.48,253.66,258.26,268.89,278.76,268.33,260.94,251.25,241.12,233.53,227.26,232.04,211.12,203.53,205.39,201.62,189.17,194.66,202.94,206.39,202.10,197.84,201.94,212.31,220.44,240.30,221.60,244.42,259.76,260.48,269.44,274.31,298.37,316.92,330.80,342.90,338.49,328.90,313.46,318.24,318.35,318.12,315.17,311.32,312.71,307.76,309.52,308.88,306.61,297.79,298.94,304.22,303.40,306.04,317.10,295.45,276.62,256.40,236.08,231.58,220.33,217.61,216.67,216.01,217.49,227.27,240.29,262.24,276.37,306.22
2023-01-15 22:17:53.980000,L8,271.60,257.87,244.07,243.56,241.99,241.51,243.52,238.73,239.12,228.10,227.31,240.87,244.98,248.75,242.83,250.71,260.84,268.16,283.78,272.68,265.00,255.66,244.68,238.59,233.81,233.21,213.32,209.67,211.82,207.63,196.68,199.97,208.06,205.00,212.75,216.81,205.81,218.64,227.54,238.24,228.71,251.07,260.31,263.56,283.70,286.21,305.14,320.42,341.58,350.36,322.09,334.09,322.50,325.72,328.77,323.29,325.47,319.68,318.52,314.65,315.03,317.01,315.39,304.31,307.71,317.96,310.41,312.08,321.28,301.23,281.50,259.73,241.60,237.75,226.41,221.50,222.11,223.60,225.90,236.55,252.46,268.35,283.62,311.33
2023-01-31 22:17:58.841000,L8,244.24,239.42,241.34,235.84,230.91,235.67,234.94,232.89,233.72,218.84,215.34,235.25,238.70,240.81,231.92,244.34,254.75,259.59,271.59,260.48,255.94,246.85,234.43,226.80,219.36,221.05,205.48,198.91,200.97,197.80,187.94,192.28,,,199.11,194.06,196.83,209.86,218.13,233.96,220.55,243.00,252.43,256.95,268.40,272.03,296.96,313.16,332.58,336.25,331.22,326.77,309.33,312.59,314.46,313.88,311.28,309.24,309.01,304.72,305.14,303.96,301.95,291.51,295.40,297.97,298.81,302.50,312.36,289.14,272.33,254.39,232.29,226.42,213.67,,,,,,,,,
2023-02-08 22:18:06.517000,L9,247.00,243.23,242.67,237.56,237.68,,,,252.02,546.18,443.40,400.87,,377.78,561.88,,,,,,,,,,,,,,,,,,246.15,207.97,192.74,212.03,218.46,217.67,229.98,241.25,304.71,314.85,251.90,232.11,244.53,251.13,250.05,497.31,552.85,499.51,519.85,538.35,299.22,,,,460.80,508.71,,,,,,,,,,,,302.31,284.85,242.16,,246.16,225.20,220.67,220.65,219.28,225.07,235.62,444.48,511.64,507.88,341.58
2023-02-16 22:17:50.035000,L8,216.85,250.18,222.66,236.56,234.10,235.83,233.80,230.54,229.52,221.64,222.58,234.82,235.85,243.83,234.11,193.04,204.06,221.38,233.42,222.51,182.77,245.34,232.16,226.58,220.28,218.06,202.41,195.17,191.29,193.97,,,,,,191.24,191.35,205.64,207.20,220.32,214.15,237.22,250.59,230.49,245.71,250.49,247.31,309.49,331.05,332.09,318.89,326.35,302.81,299.62,307.56,301.56,299.77,305.78,286.99,276.54,303.49,300.68,297.56,285.11,277.27,293.61,292.54,293.84,308.13,285.71,269.31,249.29,228.97,224.40,211.99,206.53,209.44,204.15,202.41,212.36,228.93,252.03,,
2023-03-04 22:17:37.574000,L8,,,,,,,237.05,236.07,237.03,224.54,228.88,246.69,244.63,247.26,242.57,249.41,258.90,266.13,275.66,267.50,262.19,250.90,236.84,232.23,227.96,229.80,207.80,201.74,204.16,202.58,192.43,198.53,202.86,196.99,196.91,195.41,197.65,214.51,211.19,213.59,209.64,236.82,253.23,234.39,237.64,271.91,300.08,312.15,320.52,302.89,316.06,321.92,313.16,306.69,310.11,313.48,313.34,308.13,307.29,287.39,205.15,306.17,306.11,297.15,297.06,303.24,302.60,305.26,314.49,291.02,273.51,253.64,235.39,229.61,220.04,216.80,218.41,215.50,206.18,210.00,,,200.69,237.58
2023-03-28 22:17:33.498000,L9,332.86,328.34,314.35,312.28,310.21,298.61,289.78,296.45,289.24,277.50,289.00,290.69,290.17,287.81,298.95,302.28,297.69,319.20,328.93,317.20,300.84,298.78,299.46,288.05,279.11,270.26,263.35,262.30,254.97,243.59,243.88,242.02,246.10,244.96,250.15,248.81,253.08,261.25,271.27,280.44,284.56,280.43,300.75,312.20,312.53,324.61,325.07,342.07,363.74,380.56,381.46,374.99,355.68,363.68,354.21,354.47,359.47,354.32,356.12,363.05,357.17,370.58,380.88,386.51,380.44,388.22,407.09,411.63,411.56,404.27,373.23,348.11,335.92,325.84,322.75,297.95,285.47,288.36,287.33,298.30,309.42,330.01,342.66,362.21
2023-04-13 22:17:27.047000,L9,,,379.24,531.32,529.78,,,448.44,471.67,223.69,233.27,236.67,237.42,244.30,236.81,245.24,249.84,259.88,,,,,,520.73,560.93,,,,,325.32,336.89,422.95,,,,372.11,322.80,316.83,390.45,271.15,387.29,464.06,,,,,,325.29,334.99,346.14,331.76,320.29,310.55,340.34,324.10,320.19,305.30,252.73,,,,,327.96,304.28,294.65,321.22,381.90,360.80,354.03,293.07,277.37,259.50,240.70,234.98,248.41,239.89,220.55,220.39,224.21,247.30,256.72,266.92,286.56,308.91
2023-05-15 22:17:12.111000,L9,211.40,224.89,225.05,219.80,224.36,225.27,225.36,218.26,223.01,,,,,,,,,,,,,,,,,,,,,185.07,190.34,206.30,196.54,203.71,213.31,213.20,212.05,216.65,223.53,229.65,246.71,253.28,248.83,258.75,247.94,251.87,294.81,315.15,331.33,333.56,332.30,305.52,293.78,,223.67,320.90,316.61,315.10,312.52,309.22,312.70,311.23,313.35,304.81,308.24,315.79,314.64,311.34,320.14,293.99,275.40,255.78,236.39,231.53,224.41,217.52,219.81,217.47,224.96,227.45,243.11,265.08,286.38,310.67
2023-05-31 22:17:04.101000,L9,,,,225.72,227.14,228.24,236.65,225.22,233.97,222.88,225.33,239.47,239.44,252.81,237.94,243.92,255.57,266.95,280.48,266.38,268.25,238.10,207.33,,212.74,224.50,214.39,214.85,217.57,188.75,,198.37,203.28,202.30,207.05,200.87,202.22,209.99,218.53,,,,352.55,346.63,262.06,250.61,297.62,318.84,308.05,352.36,339.05,331.49,324.45,329.51,326.34,325.40,321.39,315.38,316.87,312.62,311.21,308.49,315.28,306.97,301.17,308.54,320.13,315.51,324.94,300.14,275.70,257.16,239.10,233.36,232.22,220.02,223.69,223.63,224.21,232.53,242.86,264.74,286.83,306.32
2023-06-08 22:17:00.359000,L8,,,,,,,,,217.16,381.67,211.77,230.42,,,,,,,,,,,,,,,,,,,,,,211.38,200.82,208.09,200.94,210.99,495.45,494.53,,,,,519.87,446.18,296.36,286.34,250.74,,318.99,329.12,,,267.52,289.77,267.83,272.41,315.62,282.23,233.04,240.92,246.94,264.81,243.40,268.29,273.57,278.11,292.57,270.23,251.61,225.55,218.58,216.02,201.53,198.86,205.13,194.78,200.06,216.86,235.80,258.47,280.22,255.40
2023-06-24 22:17:06.399000,L8,,,,,,,230.11,225.57,227.50,214.80,216.23,231.46,236.56,183.00,234.10,244.28,251.30,260.98,,,,228.24,223.90,217.58,212.71,223.13,200.90,191.47,191.41,192.95,,,,,186.92,191.52,187.67,199.99,201.45,201.37,185.32,,,,,,284.66,307.44,317.49,323.57,321.27,315.27,300.08,296.00,303.42,309.48,298.04,289.59,283.90,269.90,272.00,280.59,295.04,270.78,265.43,268.46,272.49,279.51,305.89,283.23,228.08,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,211.33,225.71,237.37,235.18,231.50,232.49,233.18,230.62,231.64,221.22,216.77,235.51,239.46,239.21,234.67,245.42,253.27,262.81,277.01,265.22,258.02,249.42,234.57,229.38,227.44,228.76,206.83,202.14,207.34,198.36,188.79,196.39,204.09,207.39,200.24,196.43,200.64,210.10,212.07,222.67,217.78,242.49,255.52,257.24,268.58,274.28,299.71,313.43,334.75,343.03,333.68,328.99,315.97,318.34,318.09,310.17,284.25,260.46,276.66,270.89,302.37,301.19,297.68,279.69,291.80,308.93,299.72,293.95,300.99,278.13,251.45,219.66,223.43,222.37,215.53,209.86,212.79,212.10,212.12,217.80,228.37,227.25,,
2023-07-10 22:17:17.518000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.00,240.16,279.20,241.04,,,,189.40,203.51,250.70,250.93,268.05,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-18 22:17:12.131000,L9,344.89,369.13,343.21,354.02,310.88,304.78,296.70,301.95,299.67,287.11,284.93,294.93,292.78,288.77,290.69,305.24,314.86,323.43,330.86,320.97,311.55,306.84,298.94,292.26,276.05,266.22,260.11,264.44,251.02,234.25,233.98,244.30,243.68,241.19,248.89,246.87,245.29,249.48,258.11,264.88,269.66,279.48,295.58,308.48,313.37,324.60,329.07,359.20,373.20,387.65,378.86,373.42,375.38,403.14,403.86,379.85,379.04,377.25,364.82,377.82,405.04,382.15,380.88,365.21,382.06,416.04,384.94,394.77,410.44,396.89,403.58,351.28,326.26,315.00,309.55,300.92,295.49,301.85,424.90,439.54,433.54,442.11,376.13,410.16
2023-08-03 22:17:19.817000,L9,260.49,260.96,251.30,263.69,244.26,242.23,243.40,240.44,238.71,230.61,229.51,240.18,242.93,248.17,242.62,249.32,262.99,269.49,282.89,275.66,267.68,257.05,247.57,241.79,241.04,237.11,229.80,219.59,213.67,210.05,214.37,213.63,205.98,205.64,208.14,210.80,217.11,218.03,225.36,234.21,245.39,249.42,257.93,263.59,275.98,287.29,307.43,319.47,337.88,350.18,341.21,334.67,332.63,334.17,327.88,328.93,323.61,309.88,307.31,315.19,324.84,312.19,313.80,290.68,273.36,247.95,258.64,243.27,202.75,,,,,,,,,,,,,,,
2023-09-12 22:17:38.225000,L8,,,,,,217.08,227.78,230.40,233.34,221.16,222.41,239.83,243.62,248.02,241.57,250.26,259.62,268.92,281.39,270.69,265.21,256.60,240.85,236.56,230.89,230.56,211.28,200.39,186.61,,,,187.60,198.36,200.81,201.46,201.05,211.58,213.67,226.57,222.58,244.51,255.47,258.00,269.18,275.73,299.66,313.13,329.58,338.84,332.15,325.09,309.17,319.05,315.21,317.17,314.78,307.08,310.24,275.93,269.72,261.56,273.62,270.97,295.45,298.18,301.62,304.60,313.84,281.14,271.79,247.50,229.66,221.50,208.17,205.87,206.11,,,,,,200.89,293.10
2023-09-20 22:17:40.026000,L9,221.96,238.36,243.58,241.33,235.84,237.53,238.77,234.88,236.80,221.11,223.74,241.56,242.89,247.36,240.68,247.96,258.62,265.87,280.59,273.60,263.39,254.18,242.41,237.28,233.15,230.51,212.34,206.47,208.04,204.26,196.86,198.96,203.30,199.80,203.58,202.12,202.60,212.67,215.21,227.63,223.11,245.40,257.14,261.18,270.62,280.23,301.64,315.15,331.59,342.83,337.92,330.74,320.70,327.59,328.83,324.08,320.29,317.51,312.21,309.23,310.87,307.97,309.86,302.26,303.85,312.00,310.46,313.89,320.52,298.78,279.13,258.24,239.83,234.25,227.04,219.82,219.83,219.49,221.88,228.15,240.88,261.05,279.40,303.89
2023-09-28 22:17:43.092000,L8,225.62,241.01,246.83,244.91,242.00,240.11,243.28,239.87,240.67,225.10,230.12,244.72,244.70,250.66,245.11,252.82,262.63,271.75,285.48,275.75,267.18,257.08,244.49,241.45,240.33,235.70,217.37,212.33,213.02,209.06,206.02,224.56,195.28,187.78,,189.63,191.92,203.62,208.06,214.72,217.19,247.14,254.74,279.58,253.85,195.83,,,334.35,334.11,323.19,265.97,252.86,219.84,275.25,286.29,282.23,269.75,275.14,269.47,270.58,,,,,,,,,,,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,221.21,239.22,245.18,240.63,237.43,237.23,237.96,235.53,237.96,222.00,224.65,244.46,243.66,248.93,241.79,249.19,258.77,261.98,278.29,271.21,262.21,252.30,241.19,233.29,228.13,226.76,209.38,204.40,203.86,201.82,192.12,197.51,200.98,196.43,204.49,200.45,203.36,209.88,213.18,226.49,221.36,248.47,256.65,260.00,267.21,284.29,303.61,319.63,331.82,342.78,339.76,329.92,320.45,326.27,324.11,321.87,316.97,312.16,311.92,311.59,310.11,308.13,306.47,299.02,301.87,306.11,309.07,310.08,317.18,295.47,278.21,257.98,240.63,232.89,222.83,217.73,215.77,215.52,218.44,226.47,236.25,254.53,273.75,283.30
2023-10-22 22:17:50.479000,L9,223.04,240.90,247.17,244.96,242.24,240.94,243.22,237.16,240.08,224.95,228.67,243.18,242.92,248.29,242.01,251.58,261.81,269.35,281.86,272.81,265.63,253.94,242.27,236.31,233.16,231.49,211.90,205.54,207.54,203.60,194.09,199.67,204.90,199.94,204.75,202.92,204.01,212.91,215.54,224.58,222.71,245.62,256.76,260.02,269.67,277.74,302.96,317.81,333.08,344.07,336.39,328.84,318.12,326.38,325.60,323.16,320.35,317.51,313.81,310.48,311.69,308.40,308.20,302.24,304.77,309.21,310.21,313.40,318.39,297.40,278.17,258.87,239.95,234.92,226.05,220.67,220.62,217.55,220.75,229.06,241.51,260.06,279.02,297.73
2023-11-07 22:17:46.155000,L9,223.34,265.91,251.55,240.22,249.87,238.83,,,,,,,424.22,249.30,245.73,252.24,264.61,260.42,281.85,274.83,274.36,253.82,235.56,226.87,226.88,229.93,214.20,210.99,207.90,206.12,200.64,202.96,233.81,203.29,206.43,207.89,207.04,214.21,216.55,229.26,226.55,250.48,259.96,262.03,273.24,277.96,303.43,308.06,319.74,329.21,320.09,330.90,323.48,325.20,324.39,321.18,312.79,322.14,312.63,312.02,312.11,310.67,310.65,309.55,305.52,310.20,311.70,309.45,305.02,281.55,261.07,237.53,228.32,230.14,240.10,225.11,243.11,233.74,245.44,,,,274.53,293.72
2023-11-15 22:17:47.856000,L8,226.20,244.61,240.04,238.65,243.60,240.86,240.51,235.08,239.42,219.42,228.96,252.78,244.68,248.94,242.66,251.53,262.33,269.16,283.93,272.30,262.47,250.87,239.97,240.25,244.77,245.19,210.89,203.12,201.15,204.56,206.38,219.40,210.50,202.16,202.72,200.41,201.44,223.43,229.65,234.02,248.56,245.31,253.41,256.93,281.78,287.58,317.26,317.72,332.89,343.11,330.14,330.30,317.46,331.94,330.72,325.89,315.71,310.73,309.49,308.23,310.64,309.72,307.11,302.90,304.32,308.34,309.18,312.50,318.40,299.04,277.24,261.32,249.32,233.65,222.71,219.76,219.18,215.90,219.47,225.08,237.04,256.27,273.42,289.73
2023-12-17 22:17:48.418000,L8,312.14,297.98,303.61,296.83,276.21,283.37,282.63,275.95,256.30,258.72,257.78,258.75,261.91,265.48,274.27,271.84,285.29,294.77,311.61,301.83,298.49,280.77,272.23,262.37,254.87,250.02,239.17,234.20,232.47,228.85,223.74,221.04,219.78,226.17,220.41,221.12,226.56,226.95,234.13,240.73,245.32,262.99,269.76,279.08,286.17,301.46,315.32,325.14,344.05,363.47,350.55,343.53,339.91,346.49,335.10,339.58,342.41,351.29,351.03,340.75,352.70,353.71,348.12,349.61,337.42,335.83,345.45,338.91,348.89,335.39,311.22,304.88,285.05,271.95,265.78,257.07,249.54,258.54,257.40,270.33,286.83,283.49,326.24,319.54
2024-01-10 22:17:52.010000,L9,,,,362.23,520.15,,,,,,,,,265.85,478.19,487.60,255.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.45,239.06,331.51,344.56,341.02,,,331.54,325.95,325.76,321.07,317.96,314.51,312.87,312.22,312.15,310.37,304.36,307.49,312.82,312.65,313.45,320.01,299.87,281.03,260.42,242.54,236.66,229.26,224.04,220.23,219.88,222.63,231.40,244.50,263.45,280.71,301.33
2024-01-18 22:17:42.241000,L8,222.70,254.16,251.35,245.10,243.75,241.18,244.24,240.62,241.80,227.21,231.47,242.39,245.89,251.53,245.56,257.29,266.02,273.92,290.44,279.97,269.44,260.41,247.04,243.51,237.95,238.62,221.14,215.17,212.12,209.37,201.86,203.66,206.21,204.05,205.72,209.65,207.26,212.69,220.05,225.95,224.35,245.29,254.66,261.57,272.66,284.55,302.71,317.15,331.00,343.96,337.81,332.43,326.74,326.98,328.39,326.01,321.03,316.97,315.21,318.30,312.72,312.41,312.27,308.78,309.71,314.88,316.18,314.70,322.93,304.80,267.52,261.88,242.98,283.63,236.84,191.54,210.24,222.13,225.48,233.59,246.49,264.65,282.28,301.54
2024-02-11 22:17:53.113000,L9,234.03,245.17,247.38,245.94,230.27,242.04,242.25,236.16,224.39,212.20,226.21,255.62,244.42,250.00,245.40,,,,,,,,,,,,,200.67,213.88,206.47,193.61,196.92,206.02,214.07,216.04,196.54,204.69,214.09,223.23,225.33,218.89,240.33,260.20,277.81,279.49,277.78,299.37,324.49,344.27,347.58,516.77,498.68,496.43,310.52,318.36,311.85,291.60,291.12,269.96,245.10,316.76,305.49,314.82,318.41,311.64,325.42,313.39,317.55,317.76,294.99,281.16,260.62,238.90,232.33,224.23,220.64,216.99,217.90,217.75,227.36,236.33,257.19,277.08,288.52
2024-02-19 22:17:39.652000,L8,233.63,246.61,247.20,243.07,247.14,244.99,246.20,249.35,245.14,231.95,239.84,248.23,247.67,253.38,249.95,258.78,268.96,278.35,291.87,275.61,271.12,260.72,244.41,245.55,240.85,240.18,220.75,216.86,216.47,213.45,206.81,205.25,207.61,203.19,204.82,210.16,208.55,216.33,222.12,223.28,228.92,250.57,256.47,265.42,275.48,284.37,302.42,317.98,333.92,348.70,342.31,334.20,327.54,328.40,328.27,327.51,324.03,322.56,318.84,317.40,315.49,315.56,314.50,311.96,312.32,318.91,315.98,316.44,325.01,303.96,283.69,262.92,253.60,239.76,226.13,223.08,223.76,224.15,224.46,231.11,243.78,263.33,282.74,305.25
