dates,satname,nzd0301-0000,nzd0301-0001,nzd0301-0002,nzd0301-0003,nzd0301-0004,nzd0301-0005,nzd0301-0006,nzd0301-0007,nzd0301-0008,nzd0301-0009,nzd0301-0010,nzd0301-0011,nzd0301-0012,nzd0301-0013,nzd0301-0014,nzd0301-0015,nzd0301-0016,nzd0301-0017,nzd0301-0018,nzd0301-0019,nzd0301-0020,nzd0301-0021,nzd0301-0022,nzd0301-0023,nzd0301-0024,nzd0301-0025,nzd0301-0026,nzd0301-0027,nzd0301-0028,nzd0301-0029,nzd0301-0030,nzd0301-0031,nzd0301-0032,nzd0301-0033,nzd0301-0034,nzd0301-0035,nzd0301-0036,nzd0301-0037,nzd0301-0038,nzd0301-0039,nzd0301-0040,nzd0301-0041,nzd0301-0042,nzd0301-0043,nzd0301-0044,nzd0301-0045,nzd0301-0046,nzd0301-0047,nzd0301-0048,nzd0301-0049,nzd0301-0050,nzd0301-0051,nzd0301-0052,nzd0301-0053,nzd0301-0054,nzd0301-0055,nzd0301-0056,nzd0301-0057,nzd0301-0058,nzd0301-0059,nzd0301-0060,nzd0301-0061,nzd0301-0062,nzd0301-0063,nzd0301-0064,nzd0301-0065,nzd0301-0066,nzd0301-0067,nzd0301-0068,nzd0301-0069,nzd0301-0070,nzd0301-0071,nzd0301-0072,nzd0301-0073,nzd0301-0074,nzd0301-0075,nzd0301-0076,nzd0301-0077
2002-04-14 21:49:26.507000,L7,354.37,370.50,359.33,370.38,368.43,369.10,356.92,358.40,352.58,281.07,288.55,257.58,286.73,279.68,332.20,329.10,338.55,335.72,335.50,339.81,315.41,343.24,341.05,332.02,347.36,345.73,351.16,350.39,358.32,358.25,343.56,324.10,343.41,336.47,330.03,328.09,333.70,335.40,327.40,341.10,338.63,347.80,348.09,355.03,350.66,274.63,274.80,268.73,272.90,279.62,274.07,268.37,261.36,266.02,274.96,261.08,245.09,254.87,234.17,236.36,237.50,239.57,245.57,252.67,269.19,275.74,288.13,270.03,275.78,293.50,261.42,285.77,295.25,296.04,306.73,307.31,314.69,329.67
2002-05-16 21:49:21.851000,L7,362.48,371.30,366.76,370.31,361.97,359.88,351.58,356.94,358.06,292.28,289.18,289.27,284.37,273.35,341.77,331.55,342.68,338.54,340.22,340.34,321.87,329.99,336.50,326.50,342.32,346.05,348.25,346.09,356.54,358.32,342.09,322.43,289.30,445.09,480.84,488.19,482.86,490.69,495.34,489.68,482.93,459.24,501.86,213.94,260.49,271.25,272.74,269.07,270.33,270.88,274.71,266.99,262.07,264.92,265.26,255.04,241.11,243.38,235.47,237.91,234.67,234.39,242.82,248.62,262.83,271.21,280.01,265.82,272.90,287.45,260.51,286.27,295.11,299.00,304.60,310.40,315.50,333.31
2002-08-20 21:48:46.449000,L7,344.60,358.03,351.81,358.43,348.73,333.64,335.94,335.33,298.03,263.78,275.93,244.94,276.15,271.20,317.73,466.82,486.09,471.46,474.72,472.30,473.56,470.00,455.90,476.70,474.70,474.44,476.78,489.49,513.95,520.58,508.29,327.28,344.32,330.97,334.49,333.62,335.18,333.65,310.43,265.57,252.73,273.67,256.62,228.28,275.95,274.70,272.13,266.59,268.28,274.97,272.94,265.43,272.30,277.70,272.34,266.40,253.74,258.25,243.93,249.07,244.41,242.28,244.49,254.79,263.42,261.88,288.72,269.86,288.48,289.29,266.83,286.80,298.88,310.06,307.02,319.55,334.01,338.77
2002-09-05 21:48:38.182000,L7,501.71,491.78,466.57,450.00,453.24,470.05,476.80,528.75,523.76,479.45,490.93,462.98,477.16,446.80,456.72,457.18,453.78,450.45,447.56,441.06,415.50,447.38,438.82,458.63,454.49,459.77,465.72,471.45,476.46,487.28,489.41,501.07,499.96,519.22,521.11,461.39,438.13,402.64,493.05,481.23,411.97,504.48,354.87,187.40,260.89,438.52,406.89,446.61,468.11,467.60,279.10,274.68,271.41,405.03,501.17,402.41,413.45,528.53,482.98,470.12,483.57,483.58,515.70,538.12,497.61,499.23,,,252.66,260.84,228.78,259.79,276.36,281.06,,,,
2002-09-12 21:54:43.623000,L7,505.48,374.76,375.71,375.96,369.47,362.30,367.46,361.20,360.34,305.71,310.35,372.31,332.14,311.72,338.03,340.08,351.40,346.28,345.48,353.09,321.27,343.15,344.87,336.60,350.50,355.11,358.68,369.34,365.32,370.70,353.27,332.00,349.49,350.99,346.95,344.06,346.68,347.45,351.02,359.51,353.78,364.64,369.07,370.85,372.12,367.34,364.60,365.97,365.36,357.45,354.46,351.42,352.58,356.01,349.60,352.31,359.92,365.85,364.25,370.36,375.57,376.09,377.35,386.94,391.00,382.81,385.02,390.12,395.21,409.12,412.36,410.25,412.50,413.67,413.01,413.95,412.49,407.94
2002-10-14 21:54:31.916000,L7,497.05,495.57,507.21,514.38,524.18,527.47,517.40,520.82,522.54,513.95,501.74,415.79,426.83,495.08,427.42,483.75,469.66,468.83,437.06,461.56,466.00,486.27,424.13,496.44,501.43,499.71,512.14,507.79,524.00,521.84,521.56,509.31,517.67,519.44,515.39,527.37,535.08,457.34,450.40,434.65,450.74,479.82,482.07,527.12,517.95,527.14,479.47,467.19,371.25,368.30,362.17,362.83,359.76,362.56,360.91,360.61,369.61,493.71,497.76,453.85,517.44,487.57,383.89,389.98,392.50,393.16,491.02,487.75,473.16,491.05,505.85,480.36,490.16,495.49,494.99,495.53,460.52,477.04
2002-10-23 21:48:27.128000,L7,353.99,360.01,355.76,,,,334.82,345.53,343.09,295.30,300.77,271.49,300.91,294.36,289.00,465.47,517.06,526.27,531.89,533.32,529.78,,,,,345.05,355.04,340.71,331.86,361.50,,,,,270.46,324.09,342.98,343.18,345.25,346.94,350.32,360.09,362.45,362.57,366.66,363.51,361.95,360.20,362.42,359.30,356.05,352.37,347.23,354.75,352.57,349.57,354.24,354.84,355.64,359.68,365.22,366.74,372.23,378.88,386.57,377.13,379.29,377.07,384.42,400.34,402.08,406.15,413.14,409.05,412.04,410.36,450.68,440.71
2002-12-26 21:48:59.976000,L7,488.33,461.34,474.07,462.40,454.96,451.67,458.92,484.45,450.03,437.29,443.37,438.61,446.12,485.71,504.83,460.38,460.98,440.05,464.37,,,,489.60,379.31,360.89,532.95,458.47,470.03,463.78,477.55,481.07,475.11,464.01,449.61,541.93,518.38,526.98,459.20,463.29,464.70,486.01,500.78,524.97,387.22,384.24,377.24,375.24,521.58,470.52,489.84,511.90,518.49,497.87,510.77,486.16,487.89,467.48,528.35,532.17,383.82,391.02,394.82,393.07,394.65,397.82,399.86,406.65,405.45,515.81,512.10,520.26,512.34,516.55,528.51,524.75,517.59,525.85,418.11
2003-01-02 21:55:10.157000,L7,477.11,474.79,470.66,454.73,444.07,448.99,448.02,437.51,437.45,434.49,428.99,426.61,417.67,420.34,409.69,412.65,429.37,409.11,403.63,400.33,403.42,403.15,408.95,401.70,408.59,405.18,408.17,421.83,426.96,440.61,440.09,434.85,432.51,421.12,415.58,414.31,421.50,427.20,429.40,433.97,447.68,461.97,461.57,444.10,434.08,440.57,440.80,424.70,425.71,430.58,445.87,442.59,447.49,433.18,419.45,430.96,414.75,409.55,418.09,423.22,422.65,424.75,438.88,439.67,452.97,470.84,449.25,445.12,449.93,457.86,462.52,453.28,452.25,465.05,461.59,457.64,444.97,456.05
2003-01-27 21:49:09.075000,L7,356.20,358.79,357.71,366.50,363.09,345.16,338.08,351.11,355.49,295.14,299.40,263.58,299.80,294.99,332.88,338.69,351.21,381.92,348.96,380.19,249.48,256.74,282.80,175.25,385.40,375.25,365.59,383.49,401.47,369.57,351.97,333.52,349.47,345.64,336.45,332.96,342.13,346.89,348.53,361.73,391.31,375.34,389.20,444.01,165.01,502.36,512.13,535.24,,,,,,,308.95,305.36,533.43,264.00,286.79,259.52,326.30,336.04,284.72,325.99,359.29,372.25,396.15,402.06,400.30,413.02,409.91,414.21,412.12,411.92,403.72,411.64,413.07,256.18
2003-03-07 21:55:34.413000,L7,404.54,410.12,397.08,408.34,391.06,392.31,390.36,441.51,492.94,408.41,326.57,326.19,335.10,322.71,359.89,359.85,359.99,359.19,356.09,353.90,343.45,351.45,357.87,349.62,358.76,364.79,366.69,369.56,372.84,375.84,368.96,368.11,370.24,368.62,361.83,355.26,357.51,357.10,360.65,361.75,363.55,364.24,377.23,379.98,377.61,369.09,367.73,371.89,371.84,363.55,359.88,357.85,359.68,363.46,366.89,366.32,369.90,374.59,372.35,378.40,378.90,380.56,384.92,390.70,394.42,400.83,408.06,536.88,537.03,535.32,533.09,528.78,524.40,521.30,517.90,511.74,420.80,417.12
2003-03-16 21:49:22.109000,L7,356.70,369.63,362.82,371.27,364.02,377.36,335.08,348.38,350.68,274.84,286.54,260.96,293.54,453.12,472.53,439.24,450.20,444.86,447.11,443.82,444.27,439.32,458.24,358.77,344.39,343.83,348.21,345.92,356.37,359.08,353.32,331.23,355.79,353.86,354.00,343.59,345.87,345.46,345.28,350.43,281.63,459.15,467.65,464.37,320.56,320.95,316.79,352.71,358.92,342.01,350.21,340.20,403.54,437.67,449.81,426.75,462.02,357.70,337.63,347.76,467.90,464.37,520.22,533.50,391.60,532.50,530.93,523.50,536.12,525.47,504.95,516.37,508.49,512.18,508.03,501.83,516.12,323.37
2003-03-23 21:55:28.617000,L7,380.80,392.86,374.93,381.77,390.69,377.93,409.83,383.61,369.78,336.26,322.60,299.71,295.54,320.41,353.10,350.95,360.19,364.67,353.56,358.10,365.81,354.10,362.99,358.68,358.95,356.62,372.22,363.73,377.77,378.41,372.41,375.05,369.11,362.87,375.84,351.40,364.04,365.27,363.50,365.60,374.44,373.88,373.02,380.21,379.72,374.10,370.21,370.69,399.81,369.88,361.95,365.78,357.71,362.10,363.00,359.17,353.75,374.61,366.97,412.41,385.67,383.98,380.60,382.06,419.75,391.89,420.91,411.77,433.47,414.29,433.72,429.88,438.95,415.65,432.70,420.67,319.94,326.82
2003-04-24 21:55:34.349000,L7,356.46,434.87,474.42,434.40,389.63,396.92,381.78,422.53,438.66,427.38,469.81,337.29,313.94,328.06,363.97,349.37,355.18,356.10,348.89,351.83,343.60,348.68,355.02,343.97,354.18,358.33,364.04,364.19,371.05,374.01,361.48,348.70,354.44,354.62,341.37,345.63,346.31,348.61,349.53,350.25,360.46,363.38,360.79,362.37,365.71,346.69,277.72,279.70,281.18,281.90,282.15,272.98,269.76,276.72,270.90,268.41,246.93,254.63,493.85,437.59,496.87,235.16,250.22,376.66,386.49,381.54,392.92,397.98,345.37,405.63,408.13,405.67,351.24,410.43,403.72,320.14,323.40,328.10
2003-05-03 21:49:25.094000,L7,,,,,,,,177.15,202.88,223.77,229.21,221.67,242.75,230.23,244.99,233.71,220.16,233.19,227.01,226.57,198.96,228.08,225.99,301.77,309.06,182.23,310.83,307.10,310.91,279.09,,,,227.10,248.25,246.26,257.35,232.24,242.65,207.67,220.61,257.77,,,235.97,260.33,249.37,246.89,253.62,261.68,256.24,257.84,257.83,252.58,260.78,212.29,,206.32,221.31,231.02,222.57,213.29,238.46,249.26,259.28,280.76,277.31,266.66,268.99,265.42,238.79,210.80,211.34,227.26,241.66,174.47,191.81,229.31
2003-07-21 21:43:21.660000,L5,359.52,346.58,355.69,365.34,350.60,342.39,349.11,344.33,340.43,285.30,275.56,252.64,274.08,283.88,323.75,327.73,338.58,326.38,335.32,331.88,320.19,338.16,334.65,332.54,344.31,342.06,352.25,347.50,360.91,361.69,359.13,336.82,342.76,343.65,331.55,321.13,331.33,331.16,267.66,256.16,255.19,273.50,262.91,255.73,277.54,274.79,280.12,267.16,272.99,278.67,276.73,272.53,262.96,270.36,267.09,257.14,247.72,250.26,250.09,243.45,248.01,243.65,255.57,275.15,271.90,282.49,289.24,275.10,284.88,292.13,266.56,295.53,305.19,305.46,310.35,320.20,322.42,335.73
2003-07-30 21:37:21.273000,L5,358.89,347.31,359.41,366.54,344.54,333.59,346.04,347.45,325.81,281.72,274.59,251.77,276.59,282.21,322.99,328.66,337.59,335.25,333.24,333.33,320.69,343.65,332.83,335.82,345.88,347.19,352.10,354.46,356.65,364.26,341.55,334.30,357.05,338.57,333.30,326.14,337.73,336.17,267.12,339.89,348.72,356.73,351.43,253.46,276.59,279.58,279.87,271.25,275.18,276.65,277.73,274.36,264.51,269.09,267.41,260.00,245.94,249.77,249.31,247.28,247.65,247.05,255.05,260.16,277.44,289.35,290.28,280.55,288.74,293.39,271.59,291.75,302.07,305.87,314.79,321.27,322.98,325.92
2004-02-23 21:39:37.913000,L5,,,,,,,,,,,,,196.32,227.97,280.63,282.89,297.50,276.22,295.35,269.03,284.71,305.52,235.46,302.68,306.79,297.37,293.24,291.45,303.38,262.78,,,,,,,,,,,235.68,241.86,207.48,,,,,,,,227.73,237.90,235.95,215.28,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-18 21:46:37.219000,L5,391.16,379.72,397.23,387.83,383.59,381.79,386.25,370.50,364.54,302.16,296.89,268.87,294.91,323.79,350.30,352.10,350.58,348.88,346.42,351.32,342.99,352.14,353.32,352.25,353.59,352.78,361.08,362.89,371.84,377.21,353.85,350.91,369.46,359.53,354.31,361.36,356.05,355.83,362.00,360.16,371.57,371.32,370.07,373.59,374.20,368.93,364.27,362.58,370.13,357.24,367.59,356.50,360.49,360.61,361.51,355.42,360.15,365.25,367.15,369.36,376.01,383.01,387.73,387.62,395.32,394.30,398.43,394.26,397.42,406.85,405.40,411.89,409.17,411.61,406.32,411.31,404.63,342.43
2004-05-20 21:47:32.241000,L5,361.66,369.11,356.45,360.36,353.17,350.95,340.19,344.18,349.97,286.99,270.78,240.31,271.63,289.84,318.13,323.19,335.92,339.19,332.34,328.05,316.89,339.37,336.54,334.03,339.69,337.34,348.82,347.33,348.40,362.15,331.73,328.47,344.64,335.00,332.70,334.91,343.76,342.29,338.07,342.98,345.62,340.29,258.16,277.34,349.44,299.16,289.03,281.70,281.08,280.98,287.84,286.15,272.59,275.82,270.62,268.27,253.94,255.82,276.68,262.46,255.29,265.23,293.63,278.42,288.10,290.80,293.13,278.20,293.54,396.16,390.08,396.28,308.19,315.71,317.89,324.39,331.86,332.07
2004-06-05 21:48:00.835000,L5,275.65,198.85,209.78,,304.97,282.49,310.38,305.76,212.66,208.49,205.96,199.83,244.17,238.73,285.61,294.77,302.53,286.08,294.62,273.61,286.81,309.79,237.53,297.75,229.01,236.84,278.64,292.14,297.86,312.71,,,184.08,199.90,208.01,249.86,193.14,,250.50,205.53,235.04,249.67,205.32,,234.11,254.61,259.44,253.79,255.22,259.95,261.23,252.25,248.51,254.35,253.26,238.39,222.40,223.36,223.01,221.66,215.18,206.85,229.22,232.61,246.40,250.07,248.69,232.38,229.72,181.65,,,,,,,,
2004-07-23 21:49:20.968000,L5,376.28,387.32,361.65,373.65,369.36,393.09,391.81,366.29,371.99,299.44,284.62,279.01,290.59,299.42,329.17,341.84,342.68,341.30,345.83,341.12,333.96,348.53,353.82,345.59,346.65,351.57,357.60,357.86,365.54,372.80,344.57,349.92,352.35,345.32,340.11,343.31,354.22,348.47,354.02,363.01,356.36,371.81,359.79,369.60,368.89,365.80,282.61,276.83,286.38,325.06,289.10,282.91,273.79,281.64,270.59,275.47,253.63,262.37,260.08,251.59,252.30,256.54,272.41,278.77,276.94,352.71,386.67,400.59,298.23,395.75,402.17,399.46,304.92,330.09,316.71,324.86,329.81,338.92
2004-08-08 21:49:38.691000,L5,384.50,369.28,379.06,375.44,364.44,366.89,370.53,364.29,353.82,299.32,278.86,268.85,287.10,306.51,333.93,333.04,353.46,344.38,340.65,345.21,331.10,351.88,347.56,341.86,352.40,353.55,356.70,360.08,365.46,356.56,349.44,347.13,357.34,352.16,346.52,343.57,354.16,356.30,352.55,361.07,365.78,372.69,370.01,379.48,370.09,367.27,362.99,364.31,357.61,353.90,335.75,351.95,336.69,333.00,347.65,351.96,293.90,311.27,294.94,369.99,385.96,390.09,397.51,318.94,328.58,314.71,300.73,399.25,390.91,399.87,405.80,407.67,403.27,393.01,384.56,333.97,346.24,354.52
2004-09-25 21:50:55.115000,L5,375.85,356.71,370.02,378.30,358.02,363.25,359.60,353.04,355.62,302.18,292.57,282.66,300.30,308.12,342.63,343.98,352.48,340.78,346.47,352.37,345.92,347.49,348.01,340.42,353.19,357.25,359.51,360.76,370.79,372.73,359.27,351.85,358.41,361.00,343.46,351.10,355.73,357.38,363.85,366.36,371.08,373.44,375.87,381.47,388.27,374.21,378.45,371.56,370.77,369.42,369.38,368.71,365.64,364.04,364.96,364.81,367.90,370.65,376.34,380.52,382.66,385.79,389.47,398.90,397.07,400.51,406.44,405.21,406.62,412.61,407.35,416.32,415.96,417.30,418.77,421.03,425.42,420.82
2005-01-15 21:52:57.240000,L5,363.76,347.64,352.77,362.82,356.42,350.70,373.14,367.36,363.20,306.03,293.46,272.06,298.62,300.45,328.47,332.21,339.99,326.40,341.15,335.20,329.38,343.21,350.30,353.60,365.62,367.35,370.07,369.48,377.15,381.80,373.78,342.33,353.64,347.27,341.86,341.93,349.53,344.18,352.83,354.37,357.60,375.24,383.93,383.52,384.16,379.68,374.46,376.17,374.16,372.44,369.01,361.72,348.91,351.21,355.20,352.21,353.51,361.27,365.00,372.44,377.44,372.12,380.11,391.27,401.86,399.67,407.47,408.64,407.89,420.54,415.32,421.83,423.56,422.53,425.36,417.68,411.09,410.38
2005-01-31 21:53:09.442000,L5,380.89,377.24,374.62,385.34,376.85,386.82,383.73,362.36,359.83,293.59,278.91,270.05,289.27,309.38,343.23,351.40,362.61,356.91,356.64,358.80,345.60,361.10,364.40,351.06,350.85,353.02,357.14,357.84,364.46,368.30,355.46,352.26,359.22,362.19,358.52,358.65,365.47,361.39,365.92,366.85,372.56,376.14,379.78,374.20,374.51,369.66,365.43,363.16,363.89,360.67,351.73,356.29,352.99,357.53,363.31,361.68,363.80,370.01,374.05,379.96,383.26,384.28,395.50,397.80,399.99,495.10,,515.96,399.51,407.36,404.44,416.24,406.71,412.65,412.78,409.35,411.32,419.89
2005-03-04 21:53:40.021000,L5,414.81,413.57,415.00,415.08,421.08,407.11,408.63,399.88,393.16,343.01,316.79,310.80,354.90,392.33,377.22,384.05,385.93,379.64,371.87,382.13,376.12,386.08,384.84,384.07,361.68,375.87,373.49,384.58,394.55,395.01,401.95,388.28,392.11,388.02,422.77,379.65,393.55,427.34,411.08,398.69,393.59,391.52,393.24,394.65,397.54,413.68,399.35,405.72,397.69,395.19,394.95,409.57,420.04,428.95,394.25,399.61,394.24,385.05,393.66,398.33,397.05,399.52,420.01,437.84,426.84,419.31,428.31,431.86,444.38,441.89,438.83,434.77,438.10,433.20,449.73,435.80,436.84,458.73
2005-04-05 21:53:54.943000,L5,386.79,377.89,379.81,388.26,372.15,369.54,377.65,372.33,372.37,300.22,290.44,261.80,293.92,320.69,346.12,353.34,356.12,354.50,352.73,348.50,344.22,352.45,350.43,355.27,357.81,358.78,363.06,363.00,368.23,372.19,358.14,360.07,363.62,361.40,359.65,366.19,359.68,356.39,360.91,366.57,360.36,371.88,378.63,376.74,379.43,379.09,381.97,373.73,371.01,373.61,363.40,363.57,366.15,364.10,363.29,354.62,356.60,363.18,363.03,371.50,378.42,379.40,383.14,389.94,393.28,391.86,399.46,404.52,410.16,415.85,413.04,410.75,411.33,415.93,414.84,414.28,410.01,410.12
2005-04-21 21:53:58.696000,L5,387.09,378.53,365.68,395.15,371.64,390.21,375.89,371.77,374.04,301.88,295.41,277.78,294.29,312.55,346.31,350.06,359.55,355.03,352.12,355.92,346.02,353.72,352.16,357.08,353.18,354.20,356.00,365.67,366.61,370.03,362.51,353.16,361.06,356.46,359.36,365.12,357.85,354.92,364.22,363.17,367.86,377.64,371.56,373.91,375.64,371.03,367.49,369.78,364.94,366.01,362.95,365.28,363.08,366.44,359.08,363.78,361.93,365.56,369.02,374.22,380.66,379.70,383.92,389.52,391.11,396.22,401.30,395.04,394.81,403.95,405.77,408.72,412.53,413.21,416.64,405.53,395.97,387.41
2005-05-07 21:54:04.924000,L5,332.83,317.50,335.71,284.69,298.17,241.11,,,,198.36,218.05,218.39,263.19,266.68,304.06,311.42,322.34,305.53,312.98,313.16,299.92,321.41,308.68,320.93,331.67,332.58,339.79,331.79,338.18,332.16,,,,199.51,287.05,258.94,216.62,235.97,254.21,238.81,240.12,242.30,171.35,,247.40,253.14,259.35,269.09,269.27,276.29,235.59,230.30,,,,,,,,,,,,176.44,222.56,219.73,230.88,221.35,236.08,242.21,,,,,,,,
2005-05-23 21:54:12.461000,L5,346.68,340.67,335.28,354.59,362.05,376.41,370.69,367.37,362.86,304.63,296.33,273.89,375.90,380.17,349.49,353.77,348.64,349.27,347.75,347.48,336.50,351.86,357.55,346.56,351.28,350.33,351.61,356.39,369.31,367.91,362.51,340.61,349.37,343.88,345.53,344.06,351.87,338.33,350.92,358.41,362.45,368.90,366.73,363.88,375.37,362.84,400.09,365.50,338.59,334.70,330.64,295.90,285.34,347.56,357.38,334.31,327.04,310.39,355.72,367.49,374.57,363.58,375.71,371.63,381.22,375.08,380.25,392.46,370.79,404.45,411.98,402.95,388.48,382.79,394.01,386.02,375.31,385.16
2005-06-01 21:48:06.521000,L5,372.02,359.54,366.23,374.78,358.84,377.67,362.14,356.62,358.73,292.02,281.78,253.85,281.95,296.25,329.42,335.60,345.44,338.88,345.15,344.45,331.49,342.89,340.45,342.51,344.79,350.01,364.26,360.06,361.67,367.60,362.91,336.84,355.78,349.62,333.02,307.33,318.46,323.78,302.41,317.80,302.62,311.84,277.55,257.63,278.04,309.93,355.49,351.42,284.90,336.63,290.36,285.90,284.91,322.73,295.60,329.79,331.13,336.59,344.47,308.06,355.51,344.27,352.24,362.23,378.92,366.38,380.71,373.86,357.61,401.92,387.49,385.48,359.62,355.58,321.72,363.72,356.17,357.07
2005-06-08 21:54:20.810000,L5,364.85,352.43,360.89,364.25,357.92,346.37,359.14,358.28,360.39,296.72,279.64,251.85,283.78,294.27,334.23,333.05,338.52,341.36,341.76,335.82,321.04,340.18,339.99,338.40,346.83,348.80,353.81,360.04,359.15,367.24,338.10,334.45,352.66,335.09,327.92,329.35,348.74,333.54,337.95,347.56,353.21,355.81,348.87,247.65,282.88,278.74,285.14,281.82,279.31,301.65,287.48,273.34,273.00,276.57,278.12,275.20,257.26,257.29,250.66,258.40,251.50,282.93,315.73,317.00,295.04,295.72,297.87,290.49,326.59,397.61,389.96,374.65,306.93,334.21,358.23,327.77,372.94,380.94
2005-08-20 21:48:42.854000,L5,382.91,367.75,365.88,382.84,370.97,390.58,371.27,365.58,366.52,301.31,298.81,292.93,299.06,312.52,339.73,351.78,350.15,347.36,348.42,355.26,342.53,356.28,360.15,348.70,357.85,368.39,363.53,368.85,374.23,371.07,368.49,351.72,369.33,355.77,355.43,355.38,359.46,355.27,354.11,372.59,376.12,379.27,383.69,383.31,389.06,378.86,374.28,366.18,373.27,367.09,362.92,364.62,362.55,366.60,368.89,362.12,364.03,370.75,370.77,376.58,389.90,381.62,387.11,390.78,398.31,400.54,402.26,399.38,402.60,412.26,411.30,416.32,414.79,413.80,410.67,397.45,392.80,354.90
2005-08-27 21:54:55.892000,L5,367.95,344.13,360.56,369.71,357.49,353.13,353.88,358.11,344.56,293.37,290.54,264.02,290.69,303.23,329.36,336.62,340.59,332.29,339.06,341.00,331.04,347.16,349.81,344.73,352.56,356.21,358.72,363.54,368.57,367.83,344.02,345.01,353.70,344.93,333.59,342.33,348.46,347.78,354.10,366.94,369.04,368.37,373.87,375.43,377.75,378.37,370.53,362.86,365.87,361.37,359.37,358.04,355.93,352.05,363.75,353.03,355.67,363.82,367.67,370.42,382.46,381.07,389.70,396.56,401.62,398.81,402.23,405.70,408.27,412.34,411.13,413.06,415.54,411.68,410.17,414.03,407.56,396.33
2005-09-12 21:54:58.298000,L5,365.03,342.63,355.88,365.07,351.16,336.21,347.37,355.81,344.88,299.41,284.90,259.37,293.10,306.65,333.61,335.95,339.51,326.04,340.14,337.60,327.18,342.86,338.38,342.37,354.61,358.00,363.32,364.38,369.89,373.12,349.57,343.13,353.36,344.68,332.09,341.94,344.15,344.68,350.10,354.45,356.19,366.16,368.96,373.29,379.80,372.38,368.48,370.40,366.49,364.11,360.18,358.68,362.17,362.63,353.36,351.23,357.47,364.15,358.33,369.09,375.90,374.47,381.76,387.79,390.73,393.76,401.34,404.05,405.50,408.60,407.76,416.42,412.43,415.44,415.65,415.55,417.47,414.25
2005-09-28 21:54:56.334000,L5,386.59,399.43,384.35,393.47,386.53,386.33,385.74,376.89,387.15,317.82,301.31,285.84,307.78,327.29,354.22,363.47,362.43,355.95,364.47,356.93,355.00,359.05,363.83,361.43,359.81,365.60,382.41,375.20,378.13,382.18,370.52,367.03,373.82,368.31,371.82,373.54,367.49,366.29,371.36,379.79,386.99,381.28,398.71,390.61,387.61,384.94,387.14,382.33,377.34,374.71,372.98,373.90,371.04,371.06,374.48,378.44,378.98,382.82,380.61,381.64,389.66,392.59,392.81,402.50,409.20,405.50,406.28,409.71,411.03,419.86,416.91,420.93,418.54,422.62,418.10,421.58,424.43,423.10
2005-10-30 21:54:51.334000,L5,,,321.90,328.66,318.87,,324.25,322.61,267.18,274.76,233.33,209.02,256.96,267.16,294.01,293.46,283.56,285.23,308.50,315.27,303.66,329.02,322.12,319.02,336.51,335.72,339.49,344.61,330.13,319.39,,,,,,,,,189.34,206.37,270.55,311.21,,,173.15,286.24,258.31,306.62,295.70,313.87,299.24,290.75,262.90,251.65,256.34,258.84,271.27,236.91,227.17,232.71,245.30,304.15,328.19,332.89,311.02,316.00,349.42,368.95,363.25,383.39,383.06,377.04,377.84,376.61,379.87,371.55,373.55,364.10
2005-11-08 21:48:52.559000,L5,375.03,350.30,365.09,369.04,359.15,344.78,352.83,360.01,343.77,297.46,289.05,272.19,297.34,309.97,341.42,348.41,352.32,345.43,351.20,351.30,332.87,349.68,346.47,344.74,352.95,351.55,361.00,362.82,371.66,374.71,364.15,350.42,358.52,355.94,351.29,349.61,359.76,354.44,359.76,360.65,359.71,371.75,372.39,374.12,378.16,370.00,368.47,369.19,365.02,367.71,364.00,366.06,361.31,363.58,365.60,360.39,364.36,368.21,371.11,374.77,380.01,374.17,384.03,394.46,395.25,400.66,400.37,401.49,399.19,408.75,408.84,416.05,412.56,421.06,418.30,418.03,420.72,421.97
2006-01-27 21:50:46.347000,L5,413.69,412.54,423.18,413.27,413.01,407.27,401.97,411.53,405.93,394.63,405.96,326.51,395.94,378.29,387.41,380.80,386.25,374.46,374.82,385.21,375.52,369.38,376.75,377.08,391.81,395.73,389.06,394.56,405.57,407.39,404.06,396.36,395.30,379.23,383.54,395.60,382.56,381.10,384.24,381.47,384.97,391.24,390.87,396.58,402.28,397.84,392.07,390.75,388.24,382.57,383.05,381.23,379.60,372.99,372.51,375.18,376.94,377.99,379.64,385.07,387.29,391.75,395.01,395.90,405.52,408.18,412.97,415.27,418.19,422.98,424.48,422.50,426.11,420.77,423.84,423.35,423.51,420.55
2006-02-03 21:57:06.838000,L5,,,,327.80,350.92,349.26,350.09,360.26,353.36,302.19,282.10,267.34,294.56,317.09,347.77,345.72,351.16,351.31,344.92,352.32,339.41,346.37,335.79,335.35,339.83,336.56,349.39,349.88,351.51,349.82,295.55,316.28,324.51,333.98,325.09,342.69,346.75,288.71,274.23,319.50,413.73,421.13,387.66,365.88,372.97,376.03,371.08,367.50,366.01,356.79,353.52,350.17,354.43,352.21,349.08,348.50,351.26,356.22,361.30,365.40,368.89,368.20,380.90,385.51,388.85,387.03,390.93,398.31,397.99,408.23,403.86,407.92,406.91,409.35,408.70,410.15,408.48,403.62
