dates,satname,nzd0390-0000,nzd0390-0001,nzd0390-0002,nzd0390-0003,nzd0390-0004,nzd0390-0005,nzd0390-0006,nzd0390-0012,nzd0390-0013,nzd0390-0014,nzd0390-0015,nzd0390-0016,nzd0390-0017,nzd0390-0018,nzd0390-0019,nzd0390-0020,nzd0390-0021,nzd0390-0022,nzd0390-0023,nzd0390-0024,nzd0390-0025,nzd0390-0026,nzd0390-0027,nzd0390-0028,nzd0390-0029,nzd0390-0030,nzd0390-0031,nzd0390-0032,nzd0390-0033,nzd0390-0034,nzd0390-0035,nzd0390-0011,nzd0390-0036,nzd0390-0037,nzd0390-0038,nzd0390-0039,nzd0390-0040,nzd0390-0041,nzd0390-0042,nzd0390-0043,nzd0390-0044,nzd0390-0045,nzd0390-0046,nzd0390-0047,nzd0390-0048,nzd0390-0049,nzd0390-0050,nzd0390-0051,nzd0390-0052,nzd0390-0053,nzd0390-0054,nzd0390-0055,nzd0390-0056,nzd0390-0057,nzd0390-0058,nzd0390-0059,nzd0390-0060,nzd0390-0061,nzd0390-0062,nzd0390-0008,nzd0390-0009,nzd0390-0010,nzd0390-0007,nzd0390-0072,nzd0390-0073,nzd0390-0074,nzd0390-0081,nzd0390-0082,nzd0390-0083,nzd0390-0084,nzd0390-0085,nzd0390-0086,nzd0390-0087,nzd0390-0088,nzd0390-0089,nzd0390-0123,nzd0390-0124,nzd0390-0125,nzd0390-0063,nzd0390-0064,nzd0390-0065,nzd0390-0066,nzd0390-0067,nzd0390-0068,nzd0390-0069,nzd0390-0070,nzd0390-0071,nzd0390-0079,nzd0390-0080,nzd0390-0090,nzd0390-0091,nzd0390-0092,nzd0390-0093,nzd0390-0099,nzd0390-0100,nzd0390-0101,nzd0390-0102,nzd0390-0103,nzd0390-0104,nzd0390-0105,nzd0390-0106,nzd0390-0107,nzd0390-0108,nzd0390-0109,nzd0390-0110,nzd0390-0111,nzd0390-0112,nzd0390-0113,nzd0390-0114,nzd0390-0115,nzd0390-0116,nzd0390-0119,nzd0390-0120,nzd0390-0121,nzd0390-0122,nzd0390-0126,nzd0390-0127,nzd0390-0128,nzd0390-0129,nzd0390-0130,nzd0390-0131,nzd0390-0132,nzd0390-0133,nzd0390-0134,nzd0390-0135,nzd0390-0136,nzd0390-0137,nzd0390-0138,nzd0390-0139,nzd0390-0140,nzd0390-0075,nzd0390-0094,nzd0390-0095,nzd0390-0096,nzd0390-0097,nzd0390-0098,nzd0390-0117,nzd0390-0118,nzd0390-0141,nzd0390-0076,nzd0390-0077,nzd0390-0078,nzd0390-0142
2023-08-29 22:07:14.014000,L8,417.21,425.73,414.52,442.40,445.19,361.05,354.99,421.43,425.22,426.89,426.15,433.50,449.56,442.76,435.44,454.42,457.55,463.63,465.03,471.88,473.40,477.94,479.93,483.32,479.60,483.36,482.47,474.40,480.89,480.56,480.30,430.36,481.34,482.05,485.19,491.89,487.82,476.06,467.99,466.30,452.78,468.61,489.74,494.42,498.97,503.09,509.02,508.50,498.64,254.86,288.16,300.30,298.72,312.40,286.46,446.49,483.86,195.42,225.69,441.15,444.31,438.72,437.46,,457.51,439.65,456.67,450.61,519.14,,501.73,507.25,505.14,500.49,503.46,296.94,290.34,307.84,191.00,517.47,522.56,516.86,502.57,508.56,497.81,496.57,495.74,435.67,423.82,515.14,526.21,,,451.01,335.17,479.62,409.48,505.70,508.78,258.81,280.24,273.58,511.09,505.14,495.69,496.62,500.80,346.51,452.02,478.62,496.38,317.05,248.73,308.48,305.91,322.46,283.37,298.69,328.85,367.93,406.71,379.36,393.08,452.67,433.33,386.85,451.09,463.52,471.65,447.06,430.36,,,,,345.29,513.16,532.58,509.92,521.29,433.19,435.64,258.17
2023-08-29 22:07:37.978000,L8,,,,,,,,,,,,,,,,,,,464.77,471.49,473.05,477.61,479.42,483.01,480.00,483.21,482.05,474.58,480.45,480.03,479.85,,480.89,481.51,484.65,491.24,487.19,475.59,467.55,465.93,452.78,468.17,488.76,493.38,497.31,501.69,507.61,507.81,497.57,490.40,476.60,470.92,444.76,453.56,460.05,445.35,482.91,495.29,503.53,,,,,,460.87,440.28,290.72,340.37,342.62,,499.76,506.22,501.96,497.34,497.34,297.82,291.13,307.33,511.83,517.10,521.87,516.17,501.80,507.09,497.17,495.66,494.56,368.34,374.60,513.64,524.29,523.93,,457.71,414.89,483.48,411.05,507.96,513.59,262.25,282.18,278.70,511.97,507.47,496.82,498.94,502.09,284.02,461.27,482.48,501.03,310.80,249.08,307.68,306.37,322.55,284.02,298.24,328.40,368.07,405.40,379.83,392.96,452.07,432.62,310.40,451.45,368.12,353.90,416.39,430.48,,,,,346.14,519.44,303.74,455.40,521.12,432.83,435.46,259.01
2023-09-06 22:07:14.613000,L9,382.29,416.18,409.57,427.59,439.20,453.65,457.25,419.81,421.08,420.81,423.14,432.15,446.78,440.21,429.61,450.86,454.11,458.68,461.74,467.37,470.37,473.38,476.61,478.16,472.08,479.25,478.08,469.49,474.80,474.68,475.77,424.87,477.19,477.54,481.50,486.65,482.36,472.00,461.70,462.92,449.55,464.31,479.70,486.08,488.75,493.25,497.04,497.30,490.60,486.03,472.63,468.36,442.46,449.57,453.07,441.70,475.56,491.98,500.81,436.00,433.12,430.87,438.92,,472.52,449.93,455.14,447.82,423.53,468.25,499.36,495.45,490.59,467.40,479.63,297.24,287.61,303.07,505.20,510.73,515.93,511.45,497.04,499.50,490.85,487.23,478.59,431.16,419.13,507.20,513.33,511.18,,460.72,460.36,488.84,415.82,509.08,507.34,246.32,283.17,281.94,514.59,510.07,503.47,245.30,456.09,523.33,464.26,513.64,292.51,266.53,247.56,297.66,302.84,318.20,281.94,297.08,327.31,367.96,393.89,378.40,390.49,440.02,376.18,,244.74,333.89,291.78,440.37,449.27,,,,,346.83,322.68,282.18,507.12,517.06,427.30,430.78,259.29
2023-09-06 22:07:38.576000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,480.58,472.77,477.63,478.72,479.15,,479.91,480.14,484.60,489.46,485.71,475.06,464.66,465.81,451.95,467.33,483.39,489.23,490.98,495.94,499.78,500.48,493.80,488.89,475.79,470.87,444.97,452.33,456.33,445.00,479.32,495.14,503.76,,,,,,470.99,450.09,457.61,450.20,460.04,462.50,500.50,499.26,494.86,484.31,483.23,299.30,290.50,306.56,509.09,514.14,519.59,515.09,500.55,502.85,495.29,491.31,469.35,436.75,422.49,512.03,518.45,515.01,,460.07,424.06,488.85,415.41,509.39,508.48,521.97,310.15,519.89,513.79,509.83,501.44,501.39,509.86,522.39,464.96,484.65,294.52,268.06,248.78,299.16,304.23,319.46,283.64,298.31,325.02,371.16,397.61,379.99,390.89,443.05,428.52,,202.67,456.97,351.32,445.85,449.19,,,,,346.72,324.64,294.18,452.31,521.36,429.93,433.77,259.47
2023-09-30 22:07:21.548000,L8,,,,,405.98,448.16,448.95,395.51,307.32,297.46,395.70,423.94,437.14,429.69,,,,,449.32,467.61,466.61,458.77,386.30,414.24,409.36,454.66,456.34,458.22,458.44,454.62,433.54,410.51,435.84,443.75,458.37,472.76,476.56,474.88,,358.57,429.54,228.21,449.33,389.08,362.79,407.07,467.66,455.47,320.53,264.50,198.72,,303.50,368.67,436.68,433.96,459.19,481.32,493.50,436.66,428.45,403.46,439.93,510.08,421.26,398.70,,441.69,405.39,402.05,382.94,385.86,494.71,493.05,491.41,297.98,299.38,295.79,506.11,507.26,510.13,505.56,493.75,492.35,485.08,468.31,447.94,403.85,141.93,487.14,426.56,441.27,429.57,320.83,246.93,254.73,274.52,266.91,,,,337.69,314.25,311.69,244.47,232.49,259.26,251.60,247.13,252.98,251.80,250.50,242.87,289.77,298.77,293.69,274.44,257.43,284.92,236.64,234.17,,,,,,,,,,414.87,436.71,438.62,435.85,448.18,464.13,240.87,250.54,,412.21,421.75,430.74,358.69
2023-09-30 22:07:45.506000,L8,,,,,,,,,,,,,,,,,,418.45,456.16,295.14,467.33,462.03,443.15,427.83,447.60,457.29,460.61,459.55,461.47,457.81,439.37,,441.99,461.56,461.30,476.46,480.67,477.23,462.50,369.45,432.54,220.76,455.50,409.75,367.51,446.36,473.64,471.90,325.85,274.34,203.00,178.08,318.12,410.13,440.16,444.63,465.26,486.93,498.05,,,,,517.76,478.72,409.56,,446.03,410.32,406.23,392.73,393.69,504.62,498.43,499.70,300.71,301.88,299.31,510.49,511.50,515.78,509.65,498.70,496.57,490.63,472.52,454.62,411.33,143.86,496.49,452.37,448.49,442.92,342.20,251.42,266.17,284.51,280.62,318.71,,,338.74,316.66,315.75,246.89,236.79,264.16,261.58,255.20,259.30,258.33,254.29,247.65,295.73,303.45,297.90,278.31,265.49,291.85,249.84,250.50,290.08,,,,,,,,,456.44,443.27,442.76,441.15,456.73,468.51,248.10,257.59,,418.08,427.19,434.01,273.04
2023-10-08 22:07:22.193000,L9,374.45,417.56,409.80,436.33,441.18,454.41,458.25,415.79,422.54,423.02,424.12,438.91,449.79,442.46,433.44,451.19,454.59,461.45,463.88,469.32,470.55,475.57,476.83,480.83,480.56,482.38,482.87,471.87,480.12,477.80,479.00,414.26,479.90,481.41,483.24,491.20,487.37,474.22,466.83,464.10,449.62,464.79,485.03,487.66,491.55,494.44,499.53,497.82,494.75,485.41,474.80,467.07,447.52,450.35,461.96,451.66,480.74,496.08,506.56,443.34,433.18,424.62,443.84,,,,368.28,351.88,362.16,311.69,287.85,507.48,505.66,501.54,505.25,299.56,297.07,308.44,513.39,513.57,520.96,517.12,513.12,506.84,500.54,501.75,494.78,424.52,484.25,521.36,530.30,,,452.38,406.95,470.39,316.84,505.17,505.36,512.27,464.84,502.20,511.46,506.61,494.75,494.31,292.84,418.28,294.54,307.46,293.10,267.64,249.69,303.69,302.24,314.93,282.93,301.38,324.47,368.58,412.26,380.11,391.11,449.72,421.22,,376.56,453.79,453.13,444.71,,,,,,,352.96,307.36,451.43,520.48,441.08,428.04,471.51
2023-10-08 22:07:46.156000,L9,,,,,,,,,,,,,,,,,,,,,,,481.44,484.58,486.59,485.46,488.53,476.87,484.95,483.17,483.42,,484.54,485.69,489.12,495.81,492.71,479.08,472.03,468.20,452.90,470.43,490.34,493.37,497.55,498.28,504.76,502.46,499.24,489.74,479.16,470.60,451.67,454.84,466.98,461.10,488.05,501.69,512.45,,,,,,,,353.07,347.20,333.62,303.08,280.81,,,,,302.29,302.02,316.64,520.00,519.72,,,,,,,,440.92,428.14,,,,,447.37,401.17,466.04,404.34,500.67,500.36,502.67,458.66,489.24,507.10,500.38,480.28,487.30,502.50,523.30,450.41,477.35,492.14,336.00,253.22,312.35,307.80,321.29,285.62,306.73,341.17,374.00,420.85,382.37,395.95,460.13,375.34,390.19,390.62,458.70,473.17,224.71,,,,,,,507.55,531.34,238.41,,445.21,433.03,247.00
2023-10-24 22:07:27.973000,L9,384.20,420.78,411.39,439.80,442.12,456.11,460.11,416.51,423.88,425.38,428.06,441.72,450.46,446.52,433.18,453.42,454.23,464.33,464.89,470.90,471.43,475.65,478.28,479.82,481.44,484.17,484.41,476.32,480.95,478.51,480.49,421.09,480.84,481.65,487.19,493.07,488.54,476.85,470.45,467.37,445.62,468.03,488.42,490.31,494.86,496.20,500.52,498.01,494.24,486.45,475.65,468.96,445.94,453.89,462.16,459.68,486.43,498.74,505.53,444.68,434.86,428.44,446.18,,,,,,,,,,,,,302.11,297.57,308.23,514.13,516.98,523.65,,,,,,,443.04,488.03,,,,,456.80,472.01,304.62,361.54,496.96,504.37,505.25,470.81,498.47,508.77,499.17,498.18,490.54,500.32,526.53,484.94,479.17,498.21,312.21,250.65,303.78,309.44,320.28,284.81,301.63,329.31,368.07,403.46,380.56,391.42,455.96,419.08,,392.13,455.12,451.70,441.69,,,,,,339.67,511.57,531.59,499.15,531.62,431.66,426.51,266.37
2023-10-24 22:07:51.936000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,487.93,489.25,481.62,485.73,483.75,484.81,,486.01,486.57,492.76,496.86,493.49,481.15,473.53,472.03,450.01,474.34,494.36,495.96,501.15,501.46,506.80,504.40,498.61,490.96,478.65,473.08,449.98,458.76,466.48,473.37,492.78,504.67,513.61,,,,,,,,,,,,,,,,,308.41,307.14,318.25,,,,,,,,,,488.42,,,,,,356.51,397.45,459.54,366.54,492.44,499.45,500.30,425.79,486.99,500.83,494.51,485.67,377.69,475.26,443.25,465.20,473.80,491.94,331.10,256.06,316.74,358.74,326.78,289.27,307.73,342.39,374.56,422.33,401.97,398.24,465.88,370.57,395.09,440.48,463.87,475.07,450.76,,,,,,,505.89,527.06,517.21,442.19,437.89,438.15,261.11
2023-11-09 22:07:24.721000,L9,403.74,430.14,416.55,440.90,444.04,456.09,455.79,419.01,422.37,427.19,433.80,446.98,451.57,448.61,442.58,455.91,461.96,465.87,473.98,473.00,479.18,478.30,484.28,486.72,488.50,492.10,487.82,484.34,486.12,458.21,421.22,424.14,481.98,487.66,495.22,500.82,495.57,484.28,474.20,474.53,450.19,475.84,491.38,494.69,496.30,503.89,500.43,505.59,498.08,490.55,478.40,472.93,451.11,455.87,463.20,473.81,491.71,506.38,514.87,445.00,435.28,430.35,446.41,,,,,,,,,,,,,309.46,302.89,316.93,520.40,523.78,,,,,,,,482.46,486.33,,,,,449.47,405.46,460.82,483.45,496.52,501.85,498.20,458.87,492.92,502.48,497.16,489.11,254.88,482.01,525.40,465.68,501.79,490.13,330.43,252.45,316.93,349.08,319.63,285.42,308.62,337.30,376.96,402.57,383.95,391.27,447.92,421.29,387.86,442.85,455.16,289.54,332.49,,,,,,306.92,511.08,533.37,288.78,535.28,436.25,440.53,259.16
2023-11-09 22:07:48.684000,L9,,,,,,,,,,,,,,,,,,460.30,467.84,467.81,473.35,472.68,479.04,481.45,482.62,486.20,481.45,477.06,479.48,448.20,413.37,,475.29,482.36,490.10,495.03,490.14,478.98,468.55,468.62,444.78,469.90,484.96,487.93,489.83,496.73,491.64,498.83,492.48,485.39,472.44,467.51,445.05,451.69,456.42,464.65,486.05,500.24,509.77,,,,,,,,466.00,458.28,470.64,,,,,,,305.79,292.93,313.19,511.62,515.95,523.05,,,,,,,480.04,433.77,,,,,458.04,472.59,469.71,487.55,499.95,507.89,317.42,465.36,500.79,507.55,501.00,501.22,494.86,511.77,280.74,301.44,301.96,294.30,266.80,250.91,306.15,305.11,314.05,284.38,307.11,333.47,371.98,399.76,382.18,392.21,439.93,404.67,,440.36,456.97,456.93,444.24,,,,,,344.66,328.68,294.45,454.36,518.48,428.95,435.70,264.54
2023-11-17 22:07:27.133000,L8,375.45,421.92,413.68,436.86,441.79,453.35,455.43,407.89,414.91,421.72,426.21,442.10,448.03,443.07,436.63,450.11,454.86,457.99,466.41,465.68,472.58,470.72,476.71,475.50,475.28,476.00,472.53,467.22,474.33,476.91,475.73,413.17,480.20,479.46,487.11,493.50,488.70,478.15,469.83,468.63,445.69,470.10,487.13,492.76,493.76,500.44,500.60,497.65,489.36,483.84,469.34,465.39,444.30,448.16,449.73,460.31,481.17,493.21,500.17,443.89,431.88,428.54,446.85,,,,453.05,449.21,457.04,,,,,,,314.06,303.86,320.10,500.42,500.42,505.38,501.78,489.17,490.83,491.85,491.94,493.99,444.57,437.08,,,,,446.67,405.62,465.85,484.49,499.67,507.51,501.14,316.19,498.26,505.27,498.88,496.15,252.37,456.39,527.15,502.45,509.55,497.49,315.78,254.28,314.23,346.57,319.75,288.29,309.77,365.79,378.64,418.22,404.27,395.89,451.16,430.04,390.08,451.17,460.78,281.56,298.23,,,,,,,513.47,310.84,287.12,518.28,435.29,439.27,
2023-11-17 22:07:51.092000,L8,,,,,,,,,,,,,,,,,457.94,460.74,468.99,468.48,474.92,473.49,479.21,478.54,478.17,479.27,475.34,469.66,476.82,480.89,478.43,,482.91,482.09,489.35,496.46,490.97,480.34,472.24,470.95,447.57,472.63,489.70,494.88,496.47,503.35,502.39,499.83,492.54,485.79,471.71,467.43,447.16,450.18,452.41,463.81,483.65,496.09,504.34,,,,,,,,455.88,451.03,459.35,,,,,,,316.47,308.07,321.23,504.42,505.50,512.22,506.80,499.99,495.93,495.58,496.52,500.24,466.68,439.01,,,,,445.27,405.00,468.08,474.02,500.44,507.23,501.09,463.30,497.40,505.11,498.96,495.46,344.59,458.51,526.26,499.51,507.34,497.38,326.15,256.51,314.20,349.17,322.03,289.85,310.79,363.77,380.18,419.53,406.32,397.43,452.87,442.43,391.13,452.12,461.37,472.42,452.23,,,,,,,512.85,313.15,517.89,521.45,439.08,441.30,
2023-11-25 22:07:32.484000,L9,427.07,437.23,431.16,445.64,448.22,457.10,458.85,417.93,426.91,431.32,437.20,449.25,455.63,450.53,448.58,458.26,465.71,468.76,476.77,478.06,480.98,482.61,486.08,491.11,490.61,495.14,491.16,489.38,489.26,489.12,488.76,421.58,490.91,491.37,497.17,503.28,497.18,486.76,478.10,476.14,456.87,476.01,497.01,496.16,502.34,504.72,509.95,505.94,501.84,490.68,480.58,475.30,454.84,456.25,464.61,478.50,495.55,510.31,517.54,447.92,435.18,431.51,450.91,,,,,,,,,,,,,314.86,315.55,320.53,,,,,,,,,,484.90,483.48,,,,,435.12,407.67,459.89,490.07,488.93,492.82,490.31,313.74,377.72,492.88,490.28,454.14,379.76,374.64,521.81,459.51,479.28,363.16,339.45,258.03,342.53,351.55,327.04,339.66,309.49,377.60,380.52,415.86,404.88,395.84,455.88,308.68,448.48,449.28,458.41,475.38,449.09,,,,,,,504.82,528.76,523.83,447.34,451.52,445.87,252.11
2023-11-25 22:07:56.439000,L9,,,,,,,,,,,,,,,,,,,,,,,,490.34,489.67,493.57,490.74,488.29,488.86,487.92,488.51,,489.73,491.15,496.42,502.37,496.27,485.71,477.98,475.42,454.48,476.64,496.49,495.49,502.11,503.61,509.57,504.84,501.48,490.19,480.66,474.62,454.47,456.29,463.95,481.77,495.37,510.92,517.70,,,,,,,,,,,,,,,,,315.45,315.72,322.80,,,,,,,,,,486.24,485.38,,,,,438.67,413.33,460.67,495.98,492.63,253.29,492.85,421.78,380.26,495.07,493.71,485.42,380.98,377.21,523.88,462.55,484.67,495.81,337.34,262.49,344.67,351.05,327.71,288.53,313.43,381.93,381.65,420.70,404.86,400.25,456.44,470.88,453.64,454.86,462.66,475.41,452.65,,,,,,,507.67,449.63,522.43,448.76,454.86,446.51,
2024-01-12 22:07:30.793000,L9,,,,,,,,,,,218.12,338.01,431.44,426.62,426.98,444.77,445.29,451.69,460.14,460.03,462.34,468.00,465.81,477.56,468.81,463.23,463.73,460.01,445.29,420.22,444.60,293.58,423.74,456.89,465.83,483.64,463.28,467.89,466.36,464.40,439.17,461.40,480.52,486.25,489.83,493.12,498.50,489.49,488.94,477.08,466.41,461.23,445.78,442.15,450.70,481.18,483.42,499.29,507.36,,179.47,177.42,,,,,460.90,454.42,459.85,,,,,,,299.82,290.20,312.59,514.51,515.28,522.12,520.36,519.98,517.89,505.43,503.12,518.43,427.32,423.52,,,,,451.27,457.29,463.39,483.00,496.35,495.62,499.87,428.04,492.04,493.77,320.86,490.15,480.25,382.55,326.32,300.42,306.55,307.32,326.14,248.42,306.79,306.48,312.52,282.62,302.03,353.20,369.81,388.79,379.73,395.64,436.24,396.73,385.75,448.45,454.90,451.69,440.10,,,,,,341.32,326.42,314.55,516.37,455.74,431.89,429.82,268.21
2024-01-12 22:07:54.756000,L9,,,,,,,,,,,,,,,,,,,,454.52,457.51,464.30,443.95,473.33,464.24,457.63,457.50,455.54,436.10,413.14,433.82,,416.40,449.58,453.37,479.48,453.71,463.48,463.65,460.73,436.36,459.80,477.26,483.45,486.91,487.04,495.03,484.74,485.63,470.28,462.64,456.51,442.17,438.02,446.31,477.43,480.75,497.84,504.24,,,,,460.66,429.18,430.59,459.94,454.45,460.60,519.35,511.77,499.33,512.62,501.79,509.59,300.55,287.80,315.15,511.17,511.79,519.15,514.27,515.33,515.50,503.50,500.16,506.27,424.90,422.45,522.38,529.26,,,458.75,468.70,470.68,357.85,502.56,498.76,507.98,462.75,499.02,499.38,496.59,496.17,493.21,454.57,322.41,304.81,305.72,308.45,310.29,249.99,307.00,308.18,313.32,284.59,302.34,355.27,367.78,390.00,380.59,400.91,435.83,,387.55,427.06,459.29,452.67,441.48,427.93,,,408.80,375.34,344.11,324.61,308.79,515.74,429.56,430.02,427.28,274.83
2024-01-20 22:07:43.131000,L8,,,,,,,,,,,,431.45,442.38,435.14,439.38,447.57,449.35,457.49,464.29,465.99,467.50,461.35,470.57,474.58,470.66,476.27,462.64,466.53,475.18,467.94,474.16,,476.04,480.16,482.47,488.87,484.85,473.22,467.54,463.20,437.51,461.41,478.92,483.84,489.45,487.76,496.37,484.49,487.14,471.08,464.88,457.99,442.29,438.80,446.69,478.47,480.46,365.73,369.81,,,,,470.20,482.26,446.75,455.57,452.11,453.15,520.41,511.05,496.86,511.34,504.56,507.85,301.23,287.01,307.55,511.57,511.69,522.66,,,,,,,423.82,420.24,520.63,527.89,,,459.46,473.23,308.48,486.32,499.32,499.23,508.62,462.81,497.59,498.18,497.22,355.79,491.63,503.58,505.46,299.76,306.73,295.26,260.77,248.61,303.47,306.32,312.48,284.29,300.16,340.75,364.09,390.18,380.11,395.96,434.43,342.54,386.49,446.18,459.02,449.31,439.20,447.85,,,406.65,312.43,346.72,321.68,306.55,457.29,509.83,429.87,423.27,277.47
2024-02-13 22:07:29.811000,L9,431.33,441.09,438.22,445.06,448.67,458.27,457.75,417.22,425.62,428.48,432.36,440.75,450.68,444.15,446.26,456.19,457.90,467.41,472.30,474.45,476.37,476.24,480.86,485.45,485.58,486.34,488.91,478.20,485.89,483.33,485.15,425.64,486.45,489.57,492.32,497.83,494.39,482.42,475.37,472.42,449.77,471.01,489.49,494.61,499.65,502.01,505.19,502.99,499.59,488.14,476.26,471.84,453.36,452.97,458.53,486.78,490.03,505.36,514.04,445.32,435.07,427.24,447.76,,,,474.98,468.26,474.94,,,,,,,300.21,291.48,313.52,,,,,,,,,,439.93,429.16,,,,,446.76,402.10,459.00,409.33,493.27,493.94,495.37,424.47,339.01,356.11,488.79,367.97,379.06,377.80,496.79,449.02,490.75,486.22,292.14,251.01,344.95,308.60,315.65,285.59,304.50,345.83,373.43,388.46,378.70,395.68,455.51,462.98,388.61,446.41,454.40,448.61,440.36,,,,,,,356.31,363.15,521.68,442.26,447.64,440.08,271.86
2024-02-13 22:07:53.770000,L9,,,,,,,,,,,,,,,,,,,,,,469.10,473.71,478.52,474.13,478.60,475.78,466.35,478.13,474.88,478.02,,480.37,482.57,486.84,491.50,488.10,476.30,470.06,466.54,441.38,465.98,480.35,487.10,491.89,493.54,498.43,493.39,492.86,480.48,469.36,465.10,447.21,445.51,450.97,481.58,483.12,499.99,507.37,,,,,,,,468.11,465.83,472.15,,,,,,,298.68,289.43,307.70,512.47,513.67,521.35,521.75,522.03,520.31,506.36,503.36,515.19,428.69,423.16,,,,,458.43,467.77,469.95,489.69,360.31,499.24,511.21,463.79,498.37,502.21,321.46,495.51,498.79,501.52,328.16,299.80,307.53,307.89,305.55,250.15,308.24,306.83,313.07,285.12,304.25,343.15,367.65,383.96,377.85,398.08,212.06,463.17,390.99,370.68,366.23,362.44,436.21,,,,380.85,373.27,,325.81,303.71,518.73,528.10,434.69,432.49,474.92
2024-02-21 22:07:17.333000,L8,430.27,438.08,438.29,442.32,444.15,454.83,452.65,417.17,422.47,426.99,429.73,440.75,449.91,443.78,441.66,456.54,454.22,465.44,468.88,472.12,474.43,475.09,480.42,483.88,482.29,483.63,485.60,470.61,483.53,481.66,482.48,419.58,486.03,486.82,492.85,495.70,494.17,481.75,474.99,470.10,445.10,469.64,488.39,491.30,495.76,497.09,504.27,498.09,496.88,484.56,474.90,468.36,448.49,451.02,456.71,476.82,490.15,500.65,514.24,442.49,433.51,426.23,443.86,,,,476.72,475.03,474.47,,,,,,,294.53,286.90,307.54,516.99,519.61,,,,,,,,433.49,425.66,,,,,454.24,458.86,469.23,480.41,495.67,495.46,321.99,460.42,498.30,496.83,492.88,496.17,497.46,490.59,282.19,520.93,523.65,489.73,328.51,246.19,302.15,304.18,313.32,281.88,301.30,335.29,370.49,384.79,372.46,392.40,451.91,412.91,376.46,442.98,451.41,443.54,424.81,,,,,,344.35,509.16,313.36,511.74,437.46,434.61,447.99,361.28
2024-02-21 22:07:41.296000,L8,,,,,,,,,,,,,,,,,,,,,471.90,472.78,478.06,481.15,477.00,481.52,482.79,466.67,480.99,479.14,480.70,,483.87,484.30,491.49,493.79,492.22,479.55,473.08,468.32,442.57,470.06,485.79,489.47,493.68,495.95,502.36,497.16,494.99,483.31,471.93,466.51,446.16,450.03,453.53,476.34,488.77,499.54,512.92,,,,,,,,476.69,475.62,476.23,,,,,,,295.48,287.22,309.64,514.94,518.41,,,,,,,,431.99,425.39,,,,,459.17,465.13,470.89,482.89,497.76,496.69,320.36,461.39,505.32,498.80,494.80,499.84,306.48,453.36,516.18,525.85,525.78,301.68,324.87,247.92,303.77,306.40,314.56,283.21,304.52,336.13,371.60,385.91,372.84,396.62,449.98,396.93,370.01,443.97,454.11,445.39,423.10,,,,,,346.11,326.02,310.45,518.24,451.49,433.74,448.76,274.48
2024-02-29 22:07:23.348000,L9,429.40,439.20,438.46,445.58,445.72,454.61,452.32,418.73,424.05,425.18,429.98,440.76,448.56,443.28,443.76,457.02,457.38,463.92,471.59,471.08,476.66,474.55,481.87,483.09,483.99,483.98,482.69,474.32,481.92,484.62,482.77,421.02,488.35,485.75,492.55,497.47,492.44,483.04,473.68,472.01,445.86,471.80,487.96,494.13,495.06,502.39,504.29,502.25,496.25,487.47,470.40,468.86,448.29,450.90,455.53,475.46,489.73,501.71,514.11,443.66,433.88,427.20,445.10,,,,457.81,448.82,454.34,,,,,,,289.34,285.23,301.22,517.04,519.39,,,,,,,,434.51,426.20,,,,,458.41,403.47,308.89,486.64,497.39,499.82,502.18,463.28,498.53,499.64,493.45,493.97,340.01,481.61,281.74,292.70,487.21,496.69,327.85,245.96,297.55,300.01,306.57,279.61,302.50,326.72,372.98,387.90,374.51,388.05,445.96,409.05,385.06,442.45,453.42,441.97,435.19,,,,,,345.80,324.46,309.48,515.59,442.23,437.38,436.78,475.60
2024-02-29 22:07:47.311000,L9,,,,,,,,,,,,,,,,,,,474.22,472.52,478.81,476.10,483.30,484.79,485.96,486.83,484.01,478.39,483.63,486.17,484.18,,489.54,487.39,494.20,499.41,493.23,484.16,474.72,473.34,446.82,475.86,490.36,495.69,497.08,504.37,506.14,504.46,497.55,489.14,472.04,470.78,450.23,453.49,457.09,481.94,490.90,504.67,515.87,,,,,,,,,,,,,,,,,292.28,287.14,307.66,520.14,522.48,,,,,,,,440.76,479.24,,,,,457.06,400.90,473.53,485.74,497.52,499.93,501.42,463.78,497.86,497.34,492.91,493.12,492.54,479.33,501.78,450.48,334.96,496.93,306.70,247.93,307.17,305.42,309.35,281.80,305.93,327.73,376.45,393.03,376.42,390.53,459.53,378.76,387.72,445.75,161.47,306.57,333.44,,,,,,,509.80,313.75,295.69,444.60,440.35,439.90,270.32
