dates,satname,nzd0400-0000,nzd0400-0001,nzd0400-0002,nzd0400-0003,nzd0400-0004,nzd0400-0005,nzd0400-0006,nzd0400-0007,nzd0400-0008,nzd0400-0009,nzd0400-0010,nzd0400-0011,nzd0400-0012,nzd0400-0013,nzd0400-0014,nzd0400-0015,nzd0400-0016,nzd0400-0017,nzd0400-0018,nzd0400-0019,nzd0400-0020,nzd0400-0021,nzd0400-0022,nzd0400-0023,nzd0400-0024,nzd0400-0025,nzd0400-0026,nzd0400-0027,nzd0400-0028,nzd0400-0029,nzd0400-0030,nzd0400-0031,nzd0400-0032,nzd0400-0033,nzd0400-0034,nzd0400-0035,nzd0400-0036,nzd0400-0037,nzd0400-0038,nzd0400-0039,nzd0400-0040,nzd0400-0041,nzd0400-0042,nzd0400-0043,nzd0400-0044,nzd0400-0045,nzd0400-0046,nzd0400-0047,nzd0400-0048,nzd0400-0049,nzd0400-0050,nzd0400-0051,nzd0400-0052,nzd0400-0053,nzd0400-0054,nzd0400-0055,nzd0400-0056,nzd0400-0057,nzd0400-0058,nzd0400-0059,nzd0400-0060,nzd0400-0061,nzd0400-0062,nzd0400-0063,nzd0400-0064,nzd0400-0065,nzd0400-0066,nzd0400-0067,nzd0400-0068,nzd0400-0069,nzd0400-0070,nzd0400-0071,nzd0400-0072,nzd0400-0073,nzd0400-0074,nzd0400-0075,nzd0400-0076,nzd0400-0077,nzd0400-0078,nzd0400-0079,nzd0400-0080,nzd0400-0081,nzd0400-0082,nzd0400-0083,nzd0400-0084,nzd0400-0085,nzd0400-0086,nzd0400-0087,nzd0400-0088,nzd0400-0089,nzd0400-0090,nzd0400-0091,nzd0400-0092,nzd0400-0093,nzd0400-0094,nzd0400-0095,nzd0400-0096,nzd0400-0097,nzd0400-0098,nzd0400-0099,nzd0400-0100,nzd0400-0101,nzd0400-0102,nzd0400-0103,nzd0400-0104,nzd0400-0105,nzd0400-0106,nzd0400-0107,nzd0400-0108,nzd0400-0109,nzd0400-0110,nzd0400-0111,nzd0400-0112,nzd0400-0113,nzd0400-0114,nzd0400-0115,nzd0400-0116,nzd0400-0117
2022-12-31 22:14:15.729000,L9,250.86,308.94,313.69,284.94,281.47,334.62,359.64,407.29,263.20,262.48,260.35,264.56,271.19,283.61,290.32,299.75,313.24,333.86,346.26,358.00,376.04,340.72,349.40,363.98,372.19,378.45,376.99,390.53,399.54,410.45,512.65,463.35,468.95,350.24,339.12,341.48,333.77,348.19,341.02,331.43,327.84,332.47,335.60,334.67,330.60,336.23,338.21,331.43,329.12,329.80,326.41,329.36,329.54,343.39,341.86,347.77,349.58,345.03,330.50,322.92,308.58,319.93,326.33,331.09,341.59,335.65,320.40,319.42,323.55,320.52,333.92,338.67,342.75,344.84,348.51,349.88,364.10,384.19,389.02,404.33,409.27,423.84,398.63,409.86,405.38,399.69,393.29,396.14,402.62,397.16,391.07,397.28,404.58,397.70,397.42,398.51,400.13,404.37,400.91,405.51,400.25,394.16,402.92,394.06,395.25,390.77,395.04,397.73,410.44,386.01,390.37,377.00,383.82,400.50,375.57,362.22,348.96,382.52
2023-01-07 22:20:26.525000,L9,315.31,353.59,295.24,279.39,278.01,271.98,308.71,263.82,251.83,253.61,254.75,250.98,255.56,265.75,276.87,286.26,296.00,308.14,316.49,338.23,311.87,330.12,324.15,343.47,337.13,329.87,341.70,349.26,348.79,354.63,370.99,351.18,343.36,309.01,309.00,311.72,315.14,319.08,323.55,320.57,319.85,310.28,320.09,326.69,324.10,320.80,312.54,318.56,314.66,315.50,316.27,309.34,310.59,287.23,302.78,307.61,309.29,307.43,315.89,315.19,313.88,317.29,319.10,316.98,314.90,317.90,311.28,315.55,311.44,316.77,316.62,323.00,331.14,336.99,339.14,334.50,352.21,359.80,363.33,381.52,385.96,377.59,383.35,383.47,395.63,379.24,371.69,374.53,381.81,381.72,377.17,368.41,380.78,373.83,386.99,383.03,392.17,394.38,390.80,379.77,375.86,385.07,377.29,377.26,379.12,379.22,373.10,380.36,380.27,378.10,366.08,364.56,359.20,353.83,352.72,342.35,337.83,331.40
2023-01-08 22:14:12.220000,L8,,,,182.00,209.97,213.99,215.06,218.78,217.41,214.09,215.72,218.57,206.59,226.63,232.61,235.29,238.85,238.43,248.30,249.39,247.41,254.91,264.41,278.57,281.14,295.60,301.66,317.29,325.20,324.81,330.80,314.56,293.04,296.67,297.70,302.42,288.63,280.27,292.26,288.67,279.19,277.39,278.98,282.64,281.49,283.79,279.18,258.50,266.31,267.53,267.50,270.67,265.05,267.64,264.04,268.01,268.70,259.26,256.73,256.58,256.09,256.75,252.76,223.50,234.48,249.59,251.05,231.86,231.68,237.65,240.14,254.35,252.89,283.71,302.32,292.65,296.08,320.68,332.07,329.81,334.59,333.75,332.42,336.08,332.58,339.12,341.27,349.99,341.51,333.86,332.19,343.16,342.64,362.54,352.90,370.59,353.07,343.48,344.55,341.63,340.86,340.33,345.70,341.96,341.10,337.95,338.51,340.13,339.67,338.73,330.91,325.48,322.90,322.07,326.61,321.57,283.70,
2023-01-15 22:20:17.720000,L8,,194.15,183.05,197.32,217.89,219.16,220.18,225.09,221.27,218.03,221.31,220.36,213.18,229.15,238.20,241.17,245.12,245.07,252.55,257.26,253.76,261.48,267.65,282.66,288.26,298.67,305.14,313.82,319.79,327.09,334.00,318.91,299.01,298.32,297.67,298.97,292.83,286.15,295.75,316.64,281.13,279.26,280.68,283.09,283.47,284.58,282.23,261.88,275.18,268.66,271.80,270.95,269.37,272.05,268.20,272.80,272.87,265.16,262.53,263.03,265.17,260.40,259.59,229.46,240.18,251.40,255.78,263.92,238.58,240.55,242.33,253.08,253.91,274.70,299.69,292.48,299.92,319.42,333.16,335.90,338.25,338.32,339.38,342.68,340.13,343.67,344.49,348.17,344.91,339.37,339.46,348.58,352.93,354.04,358.19,364.62,359.87,348.00,347.55,345.33,342.66,343.38,345.32,346.12,345.69,345.02,343.12,343.61,343.49,343.38,336.01,330.19,325.89,327.35,329.83,325.05,298.97,
2023-01-23 22:20:20.544000,L9,,,,174.98,207.13,206.46,209.83,215.52,214.30,213.85,211.57,210.40,188.21,223.85,227.65,226.39,230.59,230.69,237.36,243.09,245.04,246.06,260.61,236.33,230.00,257.48,311.32,310.55,319.74,323.12,329.69,311.46,287.77,296.22,295.50,296.19,289.57,280.36,300.36,288.57,279.76,270.83,276.05,277.92,278.79,279.26,274.03,258.29,259.48,257.53,265.69,268.16,261.01,259.04,257.38,263.94,261.15,246.57,260.92,244.99,248.15,248.36,245.67,219.77,,220.93,229.03,259.77,224.51,238.48,244.08,252.19,242.24,265.88,277.90,287.67,285.06,312.38,326.21,331.22,325.44,367.50,383.07,332.01,331.01,343.95,350.34,337.94,340.83,341.69,329.15,336.94,339.18,342.10,352.59,365.62,347.09,339.80,342.55,337.96,332.65,335.63,335.13,336.62,335.71,336.13,331.67,337.09,333.68,332.49,326.09,319.89,318.11,316.46,323.26,320.59,259.29,
2023-02-08 22:20:30.253000,L9,,,,,209.74,214.85,216.98,223.85,250.65,215.88,223.97,216.73,202.96,276.27,280.95,287.86,299.25,308.30,315.43,327.47,315.61,328.62,328.47,332.45,303.11,350.38,348.80,344.13,342.10,339.04,344.75,348.16,350.66,348.34,297.01,313.58,298.12,283.37,307.95,305.82,329.16,331.35,343.55,357.95,282.17,282.13,284.22,314.92,283.24,318.69,272.58,272.86,266.41,262.99,261.45,268.09,269.06,254.25,252.84,250.73,252.40,252.40,251.28,219.46,234.97,230.76,245.91,226.29,229.85,329.67,322.63,335.55,321.03,344.62,381.23,402.16,288.04,335.48,375.36,337.52,377.91,363.49,370.40,358.82,369.73,369.25,367.12,367.86,372.10,343.85,343.87,350.82,340.77,382.22,389.53,402.12,406.31,373.73,395.98,395.56,385.86,357.24,369.85,373.02,400.90,351.85,373.21,336.43,335.02,333.08,327.39,320.45,321.41,317.99,330.66,346.87,271.18,
2023-02-09 22:14:08.825000,L8,,,,,209.93,214.44,218.18,220.80,221.09,214.54,217.24,219.42,202.66,228.33,233.29,236.98,232.33,234.31,234.33,247.75,245.70,253.05,260.82,282.76,283.73,294.65,304.16,313.23,324.49,325.08,333.46,317.19,296.15,296.72,298.52,295.63,292.66,283.67,294.92,287.92,280.78,275.12,277.98,277.72,282.55,284.19,280.00,259.73,268.61,261.94,269.53,268.95,270.22,263.12,262.22,267.74,271.19,256.04,254.30,254.41,254.03,253.66,250.86,221.19,236.41,226.52,234.66,225.23,232.19,237.14,241.44,251.76,243.77,260.99,286.32,286.76,287.20,317.12,333.45,327.68,325.56,326.49,322.46,325.24,328.39,332.12,337.25,341.95,339.91,330.50,325.89,333.27,341.39,340.50,347.35,349.45,350.93,341.82,345.34,340.66,339.33,338.00,339.44,339.84,336.27,338.19,338.06,337.17,335.63,335.11,327.75,320.32,318.77,319.29,325.88,323.28,230.35,
2023-02-16 22:20:13.766000,L8,205.21,286.64,298.58,300.94,295.24,286.01,290.24,288.83,259.23,253.76,267.55,265.63,268.54,305.91,299.63,306.20,313.87,318.39,322.92,332.02,333.52,333.85,374.11,346.37,379.59,362.52,397.77,371.45,386.11,386.36,404.88,377.66,393.45,415.71,356.15,385.00,317.12,382.16,372.24,385.06,349.77,325.08,347.32,348.93,365.78,350.94,378.53,368.67,382.86,370.19,381.16,376.31,330.61,344.20,374.88,356.53,364.47,374.57,382.43,397.72,366.91,365.64,332.81,320.24,314.22,321.89,328.80,330.20,331.28,364.81,339.38,352.20,349.96,461.09,473.00,502.08,528.83,395.80,393.81,387.27,383.71,421.53,398.43,406.48,406.07,421.91,421.81,418.68,428.51,396.58,389.18,386.36,424.58,399.58,404.59,404.60,416.24,404.83,407.38,400.48,393.81,400.27,402.88,434.78,391.94,402.23,394.62,405.87,436.75,385.98,385.98,380.26,384.66,406.40,401.13,373.33,351.37,376.31
2023-02-17 22:14:13.328000,L9,,,,,206.25,212.06,214.78,221.52,219.76,216.93,216.41,217.05,,229.68,229.38,233.80,233.81,235.42,236.45,245.60,245.25,252.32,260.51,277.92,281.99,323.93,331.79,334.35,347.38,306.25,356.56,347.08,297.82,301.37,298.13,298.66,301.28,304.78,297.75,294.69,290.51,295.87,304.68,322.23,283.31,285.63,281.46,264.23,269.70,288.72,273.23,296.12,291.88,298.07,263.32,267.84,278.14,259.47,256.09,255.39,256.04,257.48,254.84,221.44,205.55,234.66,246.66,234.62,233.86,238.99,241.70,253.10,246.95,261.33,286.61,289.65,291.37,318.54,346.69,314.88,310.86,313.74,309.55,309.40,316.77,323.57,326.94,334.47,329.46,326.88,368.92,270.71,381.09,445.82,,439.97,517.31,458.53,,,,,,371.80,347.88,371.21,370.77,378.43,384.86,370.01,361.89,333.29,322.73,355.60,354.89,358.48,,
2023-02-24 22:20:15.533000,L9,,,,181.23,217.65,217.89,221.16,226.10,221.68,219.99,217.99,217.89,203.95,226.59,234.36,237.61,235.62,237.62,243.00,248.87,247.17,254.40,262.75,279.91,284.03,296.66,303.42,324.77,324.15,333.28,334.52,327.16,297.33,296.01,296.61,293.45,290.43,283.49,294.93,290.59,282.93,279.96,283.29,292.08,285.78,284.28,279.57,271.41,266.85,265.89,273.71,274.98,274.16,265.58,267.92,268.50,271.34,257.23,254.31,254.36,254.52,255.67,255.34,229.56,244.42,250.23,255.06,225.84,232.73,239.16,240.63,249.41,248.42,266.00,286.98,286.55,292.03,315.87,336.35,333.30,331.67,335.79,330.04,330.44,331.54,335.41,340.04,341.87,339.23,330.74,328.44,341.98,340.95,358.01,349.73,354.89,353.52,349.87,352.90,344.66,341.75,339.97,341.46,343.80,354.36,344.09,340.40,341.70,337.86,389.64,328.41,322.39,318.47,322.13,330.70,325.86,289.72,
2023-03-05 22:14:01.213000,L9,333.93,309.84,277.54,302.74,275.51,314.29,312.60,300.52,289.19,272.37,265.18,286.82,265.65,308.37,352.03,326.90,316.66,322.37,319.96,348.51,340.42,330.27,366.46,357.96,390.11,378.50,398.14,398.03,392.17,395.66,424.46,417.04,395.99,379.24,401.59,393.09,364.03,375.88,398.05,354.36,395.18,359.82,333.42,342.46,382.43,330.27,360.57,365.82,341.62,356.80,358.43,395.04,376.37,405.93,393.18,403.56,396.05,355.55,397.83,383.89,344.48,399.02,365.53,320.02,369.81,346.30,372.65,404.68,390.05,402.93,406.67,425.43,435.85,419.97,387.25,400.88,381.00,421.92,405.42,414.24,400.22,417.44,408.34,421.24,414.59,429.82,434.71,432.31,419.82,416.08,431.85,435.11,440.43,436.91,464.62,437.37,445.05,479.38,463.27,424.78,427.80,421.87,430.80,397.71,392.06,394.50,387.50,399.04,393.25,413.37,411.00,396.08,373.35,367.87,367.75,376.97,376.08,365.27
2023-03-13 22:13:46.937000,L8,,,,180.12,215.43,218.63,222.25,225.68,223.89,220.78,222.05,221.93,210.18,228.82,235.40,239.98,235.76,237.05,241.98,248.75,247.80,254.12,263.13,280.06,286.01,296.28,305.14,312.79,328.65,327.00,335.82,322.32,301.46,298.96,300.09,366.39,383.07,380.60,295.02,291.23,283.80,285.29,288.57,287.03,296.42,292.81,288.24,267.17,273.07,271.10,278.79,275.32,272.58,264.25,264.58,267.02,271.91,261.71,257.90,256.63,255.87,256.66,256.04,232.16,241.23,250.44,254.20,260.28,237.26,238.87,239.81,250.17,249.30,270.69,289.87,289.83,291.52,316.64,333.58,331.71,332.87,334.45,335.15,337.42,337.15,341.50,347.99,347.79,346.66,340.50,351.45,394.45,422.48,396.03,431.14,364.21,363.18,365.46,367.33,362.01,360.73,364.58,343.36,367.81,348.20,345.36,340.71,341.54,340.10,340.92,333.67,327.77,323.94,325.65,328.86,326.29,304.28,
2023-03-21 22:13:54.978000,L9,428.37,378.61,425.29,403.05,378.14,442.60,422.96,324.76,279.64,286.21,293.39,249.93,304.50,305.50,345.84,426.95,404.53,384.63,392.52,388.82,362.78,361.39,371.56,383.83,412.46,408.91,382.47,436.68,380.81,397.68,416.14,463.28,449.07,416.65,402.58,405.00,377.68,417.62,421.34,447.28,431.90,390.64,421.65,439.69,434.02,408.01,416.70,399.59,421.11,403.70,425.05,397.18,405.65,416.89,434.79,429.58,423.18,429.60,425.24,405.00,432.11,407.37,354.76,379.25,402.70,455.85,415.21,437.99,421.18,438.45,440.32,453.67,464.50,488.06,493.73,472.23,491.76,506.82,,528.10,420.52,426.82,425.12,429.10,396.94,432.52,416.85,415.86,411.60,415.16,404.39,431.64,444.73,443.59,469.88,466.28,535.47,,,,433.09,440.29,453.78,456.83,442.70,431.05,452.56,430.47,429.37,436.72,432.98,451.01,404.18,442.19,411.49,442.12,406.30,389.05
2023-03-28 22:19:57.226000,L9,,,,191.47,218.11,219.39,223.00,225.27,224.63,222.48,223.60,229.59,215.70,235.14,241.61,245.87,239.46,239.16,247.48,250.81,253.55,259.87,268.32,281.05,289.67,299.17,306.43,312.59,324.62,327.50,338.99,321.24,300.58,299.97,297.81,298.40,294.26,289.31,302.73,291.12,285.03,281.74,283.29,287.01,293.04,288.62,281.61,275.80,281.84,276.13,273.90,273.50,267.45,264.53,265.50,267.54,274.83,260.09,259.62,260.19,259.39,261.57,260.17,234.05,241.91,253.33,255.69,265.11,262.83,268.40,240.84,253.04,246.60,266.89,285.41,317.73,292.91,317.85,327.56,331.60,332.94,337.47,335.46,337.79,337.57,340.31,343.98,344.24,344.63,337.91,336.75,340.88,345.44,348.48,353.22,357.68,356.36,356.46,355.12,356.40,350.17,348.74,355.49,358.82,356.15,355.51,349.47,351.31,347.63,348.09,337.81,327.53,325.47,326.60,336.39,328.38,306.99,
2023-04-13 22:19:50.783000,L9,,,,,216.68,218.07,221.40,223.47,223.58,222.45,223.82,224.87,214.21,232.98,240.93,244.64,236.80,238.23,246.84,251.82,249.13,254.94,263.99,281.39,288.21,299.95,305.61,314.31,320.85,326.58,331.99,317.16,297.74,296.71,295.08,291.34,291.86,285.19,292.34,287.87,281.56,279.52,280.13,284.64,283.53,284.84,279.53,266.40,269.98,270.98,271.89,271.82,268.25,265.66,268.03,269.83,274.01,260.01,260.05,261.29,259.93,260.25,258.69,192.52,238.66,240.47,251.82,228.63,234.20,238.50,243.09,251.09,253.28,272.52,287.07,287.24,290.36,312.27,334.39,331.21,329.91,337.58,339.55,338.46,335.58,337.57,341.07,344.71,343.92,338.71,336.91,340.82,343.21,347.27,350.25,352.10,352.56,355.43,354.41,352.94,349.52,346.05,349.02,348.89,355.57,348.82,349.66,346.40,345.29,346.78,331.72,327.31,324.38,329.99,331.12,329.19,309.61,
2023-04-14 22:13:21.841000,L8,,,,216.29,232.42,254.87,257.46,265.47,232.86,257.24,238.14,237.88,225.56,270.10,293.04,261.10,307.87,314.53,312.25,268.73,261.06,268.07,275.76,289.48,299.65,308.39,315.42,323.17,329.97,334.42,341.75,330.09,306.22,304.28,301.68,298.32,296.16,291.31,298.32,293.37,287.43,285.18,287.80,291.45,293.54,291.43,286.80,282.95,279.75,277.56,280.26,281.89,275.76,276.44,276.76,278.47,281.95,270.56,271.09,272.95,272.13,272.98,270.41,259.52,249.83,253.93,257.37,263.45,325.22,327.86,310.80,353.43,359.47,285.50,306.54,352.63,359.79,332.18,344.12,347.01,347.60,351.35,353.24,365.21,381.55,361.06,396.46,397.39,383.51,390.58,387.80,394.56,363.73,399.16,406.42,370.70,405.64,420.46,413.55,420.78,408.37,412.36,418.26,410.49,400.28,405.84,403.04,396.11,398.35,400.19,388.42,362.51,370.04,360.94,345.87,349.32,323.33,
2023-04-22 22:13:38.957000,L9,,,,,207.73,213.71,213.86,216.48,216.68,217.51,220.94,222.64,192.24,228.64,233.93,239.18,229.57,231.16,229.43,243.97,242.93,249.45,259.05,276.23,282.13,294.49,300.77,309.76,319.55,323.41,332.95,315.35,292.01,295.15,293.42,291.22,289.45,282.89,288.74,288.24,279.46,276.68,276.38,279.00,279.79,271.68,266.34,247.55,245.11,163.14,,,,,,235.42,257.13,247.55,248.61,248.94,254.69,250.65,239.30,,,214.77,222.57,223.94,221.51,225.06,260.50,252.86,245.54,243.10,276.64,280.62,284.01,299.43,322.12,312.81,318.56,325.21,367.34,322.69,314.45,252.14,348.06,338.25,353.94,327.81,321.62,329.45,338.86,315.00,241.31,303.10,342.37,322.22,263.47,328.75,335.88,338.32,344.73,354.42,330.03,,,,,304.21,318.24,315.52,304.61,291.94,,,,
2023-05-23 22:19:17.699000,L8,,,,188.27,226.00,221.89,226.60,230.63,245.19,242.64,239.74,238.66,208.75,235.49,263.95,267.08,239.44,240.33,245.52,258.44,252.88,256.49,266.26,286.11,293.19,301.87,308.61,322.14,325.90,335.36,339.81,321.26,304.11,301.41,303.61,298.42,297.71,289.55,296.90,294.52,286.72,287.24,285.59,287.47,289.44,288.04,286.30,277.33,276.66,276.26,312.92,273.43,310.45,318.20,270.24,267.34,279.49,265.76,262.64,262.84,261.93,261.32,264.33,231.23,226.97,234.67,247.57,234.22,235.15,249.80,249.37,257.44,260.49,256.05,278.38,298.80,300.69,315.41,353.68,340.35,344.75,341.10,339.62,341.08,342.76,346.20,348.35,352.04,346.58,344.16,339.13,342.00,349.61,387.07,357.51,357.34,355.49,352.52,353.46,353.58,351.26,349.93,358.41,354.83,356.52,353.07,352.14,351.93,349.70,348.56,346.78,364.29,332.00,334.15,342.04,335.76,325.57,
2023-06-08 22:19:24.116000,L8,,,,,229.31,224.98,229.76,232.67,232.67,231.37,232.73,232.34,216.04,239.35,245.93,256.64,241.55,240.98,248.18,260.72,254.26,254.50,265.31,282.35,293.93,299.08,307.04,317.88,327.21,330.90,341.46,330.30,306.19,303.42,301.33,302.15,297.16,294.70,296.79,294.10,287.09,284.44,286.17,285.86,289.80,288.71,284.48,275.80,275.52,276.10,276.42,277.71,274.35,277.31,269.52,273.96,280.85,267.66,264.62,262.32,262.39,261.19,264.10,239.49,236.23,242.93,249.56,240.41,239.69,245.75,247.86,256.14,256.61,263.21,278.81,296.54,299.22,315.82,334.36,338.71,339.88,341.80,339.19,341.95,342.77,345.70,347.98,347.55,344.51,342.13,339.85,342.79,345.79,348.40,353.99,353.18,354.23,351.59,353.25,352.64,352.60,349.32,352.46,354.36,355.62,352.57,348.77,348.93,349.11,347.80,341.77,334.54,331.73,331.44,334.78,332.60,313.49,
2023-06-09 22:13:12.691000,L9,,,,186.02,228.36,225.76,230.37,233.97,232.96,232.95,232.67,234.37,222.92,239.24,250.40,255.80,246.80,240.89,251.64,261.19,256.71,256.06,264.68,284.09,293.98,303.05,309.23,322.92,327.74,334.86,341.62,334.56,306.27,305.31,304.37,302.50,297.16,295.65,296.83,294.74,287.60,287.53,286.03,286.27,291.61,290.28,284.29,278.25,272.08,278.71,276.10,278.12,273.73,276.42,270.74,273.70,280.18,270.22,266.05,267.42,263.66,263.58,266.16,234.03,203.39,240.30,246.90,241.43,241.59,247.79,250.15,257.94,260.05,260.09,280.11,297.63,300.59,318.81,336.60,339.89,339.94,342.72,340.90,341.72,344.19,346.46,348.79,348.90,345.30,344.11,339.96,344.41,347.64,350.56,353.89,355.25,355.35,353.22,354.97,354.76,354.55,350.92,352.33,354.46,355.98,354.39,350.88,349.71,350.96,347.63,343.09,335.37,333.01,332.17,335.99,333.33,315.66,
2023-06-16 22:19:18.751000,L9,388.02,430.40,417.98,396.76,318.33,303.94,387.21,370.83,312.41,291.75,250.90,255.34,304.62,258.11,280.37,281.69,339.45,385.47,392.27,416.92,431.64,409.42,427.87,427.72,411.51,480.23,435.25,457.94,413.31,407.80,377.43,415.55,396.09,405.01,409.53,357.20,377.08,351.42,344.98,338.44,356.06,475.98,377.66,347.44,348.84,372.43,360.94,379.48,327.17,361.10,373.49,362.71,385.73,398.38,385.27,360.76,395.60,403.94,363.52,404.26,411.44,415.72,437.81,333.31,325.64,346.26,335.18,436.05,377.25,480.98,450.87,379.34,433.20,451.00,480.91,506.82,,,,395.53,380.97,421.48,518.71,494.93,447.09,489.94,497.36,427.40,536.46,468.09,488.09,396.30,404.89,391.81,478.19,,480.49,404.58,446.72,406.30,418.06,413.88,499.01,415.49,411.27,397.07,432.61,511.72,513.22,486.86,469.28,477.00,526.63,506.73,451.06,482.51,474.36,431.06
2023-07-26 22:19:47.089000,L8,,,,,,199.02,213.59,216.53,212.29,211.52,213.91,215.40,,,,,,,,,,,244.80,261.19,271.10,279.14,287.02,296.63,297.54,,317.05,308.24,226.38,283.50,282.64,276.50,278.87,274.85,274.28,273.45,266.31,262.48,260.58,262.50,264.71,262.58,260.97,247.79,237.60,,,,,,,,,,,,,,,,,,,,,,,,,,238.74,248.51,247.89,242.96,266.92,284.61,269.61,283.92,291.13,281.85,281.52,281.54,265.72,272.03,263.49,247.03,275.97,266.31,,,192.21,229.19,290.70,292.49,235.90,267.51,289.18,278.83,299.22,280.55,253.75,296.46,297.21,294.13,,,,,,,,,,
2023-07-27 22:13:26.757000,L9,,,,,216.39,217.43,223.14,226.64,225.07,224.21,225.86,231.91,194.06,231.98,236.41,246.06,229.56,234.51,240.38,252.22,246.47,253.39,259.86,279.30,287.47,298.61,305.25,314.87,323.99,325.36,343.59,321.24,299.20,301.67,298.94,296.03,294.65,288.94,294.15,290.65,283.10,280.28,278.06,281.49,283.79,281.73,278.81,272.66,268.53,267.82,273.43,292.66,297.56,260.40,268.49,262.90,274.35,263.57,258.92,256.20,257.77,256.60,256.29,233.75,202.82,232.31,245.02,230.39,228.50,239.51,240.31,250.14,254.52,247.92,274.26,291.77,291.81,301.38,329.64,335.22,328.41,335.91,331.39,335.21,335.97,337.79,341.05,342.37,402.82,393.79,392.92,402.95,339.20,341.15,345.07,349.67,347.93,346.92,347.18,347.63,344.22,344.61,344.71,347.07,346.83,347.25,342.76,343.35,343.81,342.59,332.92,324.83,323.66,319.61,326.71,326.66,311.11,
2023-08-12 22:13:35.189000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.54,286.92,277.98,246.60,259.32,255.60,240.87,,,,,,,230.02,201.14,209.93,212.88,208.50,202.81,204.67,205.57,264.11,253.28,247.65,248.07,245.42,249.61,244.29,,,222.43,218.63,225.76,228.17,236.33,236.20,250.27,247.47,243.78,271.08,282.74,283.56,292.57,323.95,322.37,318.18,325.55,322.46,322.58,324.27,327.34,325.74,317.27,309.77,288.00,289.58,299.31,293.16,267.11,271.37,309.81,312.89,309.08,295.83,309.51,311.04,311.40,317.50,321.33,314.17,310.50,317.17,322.69,323.48,316.53,310.07,297.58,301.63,301.62,300.07,292.16,,
2023-08-20 22:13:47.344000,L8,,,,,229.26,218.47,224.24,227.11,226.83,226.05,225.70,229.95,219.67,238.07,247.49,255.49,278.74,285.70,296.33,303.64,288.98,340.10,346.81,282.71,298.18,318.41,314.29,391.57,397.20,397.36,340.67,347.97,342.79,321.08,345.15,350.64,346.65,347.52,295.46,298.32,313.95,326.08,311.07,337.82,327.14,334.55,322.30,317.83,314.95,319.12,321.48,278.45,300.20,303.83,268.86,312.28,308.12,267.86,304.29,303.22,303.25,300.42,292.87,330.82,229.46,239.94,228.36,237.28,240.48,247.65,242.63,317.49,361.00,371.37,372.97,296.79,300.00,316.81,335.63,336.71,338.42,339.24,341.39,344.54,353.61,364.31,378.26,373.82,378.68,381.62,385.00,344.98,345.42,351.03,353.31,354.17,354.25,354.13,352.80,354.12,351.38,353.38,355.97,356.53,355.76,347.08,349.60,347.75,347.69,346.13,338.88,328.43,327.16,325.37,328.59,324.41,306.09,
2023-08-27 22:19:59.676000,L8,359.89,338.50,204.70,196.42,233.93,224.56,233.64,231.34,236.11,250.42,226.52,236.19,226.89,240.98,256.40,257.99,257.86,279.51,299.53,309.03,332.49,309.30,331.32,327.62,326.27,334.47,325.06,340.78,355.03,371.99,376.76,352.54,348.11,337.99,342.38,339.51,339.58,332.41,344.38,341.08,327.47,309.49,320.71,324.39,317.17,306.31,302.07,293.02,302.23,313.84,307.92,310.70,311.31,307.12,301.98,306.56,309.31,311.47,318.35,313.40,320.03,316.80,325.42,331.26,348.34,334.44,320.04,327.15,335.93,345.14,328.27,342.94,350.08,346.84,310.06,378.44,384.46,401.19,405.79,429.35,386.69,374.55,383.30,386.61,512.81,523.75,538.85,388.20,378.39,381.04,383.77,389.81,404.17,399.25,395.86,399.29,403.77,393.36,384.25,395.91,388.82,404.90,413.35,401.29,392.38,390.30,389.05,391.22,410.73,378.07,389.67,376.34,367.08,361.05,354.24,360.65,325.35,
2023-08-28 22:13:44.064000,L9,406.16,397.53,391.23,303.07,299.98,360.34,384.77,282.32,293.02,279.04,369.70,319.01,349.06,319.75,302.12,310.57,339.89,307.28,303.18,353.42,323.83,341.73,347.96,387.89,420.34,397.65,417.04,415.24,476.46,378.16,415.28,409.51,383.01,352.40,353.85,357.93,380.27,385.46,385.27,350.13,359.62,356.79,364.71,340.06,357.75,354.36,411.68,321.70,325.83,341.87,333.56,311.49,312.61,318.96,316.94,306.03,313.58,309.99,332.00,312.26,338.88,328.58,353.37,340.86,368.37,358.31,329.21,338.33,360.41,343.96,361.51,356.38,380.76,375.92,374.91,396.32,406.76,411.83,394.63,417.91,400.91,416.99,399.07,419.00,415.52,426.66,392.40,390.56,392.48,403.48,397.67,423.35,416.20,404.04,409.57,407.15,428.08,406.92,424.47,416.03,410.95,408.88,434.43,422.80,409.84,399.97,404.69,406.71,471.77,480.53,493.41,388.29,386.44,383.30,397.20,392.80,349.66,412.79
