dates,satname,nzd0310-0000,nzd0310-0001,nzd0310-0002,nzd0310-0003,nzd0310-0010,nzd0310-0011,nzd0310-0012,nzd0310-0013,nzd0310-0014,nzd0310-0015,nzd0310-0016,nzd0310-0017,nzd0310-0018,nzd0310-0019,nzd0310-0020,nzd0310-0021,nzd0310-0022,nzd0310-0023,nzd0310-0024,nzd0310-0025,nzd0310-0026,nzd0310-0027,nzd0310-0029,nzd0310-0030,nzd0310-0031,nzd0310-0032,nzd0310-0035,nzd0310-0036,nzd0310-0037,nzd0310-0038,nzd0310-0039,nzd0310-0040,nzd0310-0041,nzd0310-0042,nzd0310-0043,nzd0310-0044,nzd0310-0045,nzd0310-0046,nzd0310-0047,nzd0310-0048,nzd0310-0049,nzd0310-0050,nzd0310-0051,nzd0310-0052,nzd0310-0053,nzd0310-0054,nzd0310-0055,nzd0310-0056,nzd0310-0057,nzd0310-0058,nzd0310-0059,nzd0310-0060,nzd0310-0061,nzd0310-0062,nzd0310-0063,nzd0310-0064,nzd0310-0065,nzd0310-0066,nzd0310-0067,nzd0310-0068,nzd0310-0069,nzd0310-0070,nzd0310-0071,nzd0310-0072,nzd0310-0073,nzd0310-0074,nzd0310-0075,nzd0310-0076,nzd0310-0077,nzd0310-0078,nzd0310-0079,nzd0310-0080,nzd0310-0081,nzd0310-0082,nzd0310-0083,nzd0310-0084,nzd0310-0085,nzd0310-0086,nzd0310-0087,nzd0310-0088,nzd0310-0089,nzd0310-0090,nzd0310-0092,nzd0310-0093,nzd0310-0094,nzd0310-0095,nzd0310-0096,nzd0310-0097,nzd0310-0098,nzd0310-0099,nzd0310-0100,nzd0310-0101,nzd0310-0102,nzd0310-0103,nzd0310-0104,nzd0310-0105,nzd0310-0106,nzd0310-0107,nzd0310-0108,nzd0310-0109,nzd0310-0110,nzd0310-0111,nzd0310-0112,nzd0310-0113,nzd0310-0114,nzd0310-0115,nzd0310-0116,nzd0310-0117,nzd0310-0118,nzd0310-0119,nzd0310-0120,nzd0310-0121,nzd0310-0122,nzd0310-0124,nzd0310-0125,nzd0310-0126,nzd0310-0127,nzd0310-0128,nzd0310-0129,nzd0310-0130,nzd0310-0131,nzd0310-0132,nzd0310-0133,nzd0310-0134,nzd0310-0135,nzd0310-0136,nzd0310-0137,nzd0310-0138,nzd0310-0139,nzd0310-0140,nzd0310-0141,nzd0310-0142,nzd0310-0143,nzd0310-0144,nzd0310-0145,nzd0310-0146,nzd0310-0147,nzd0310-0148,nzd0310-0149,nzd0310-0150,nzd0310-0151,nzd0310-0152,nzd0310-0153,nzd0310-0154,nzd0310-0155,nzd0310-0156,nzd0310-0157,nzd0310-0158,nzd0310-0159,nzd0310-0160,nzd0310-0161,nzd0310-0162,nzd0310-0163,nzd0310-0164,nzd0310-0165,nzd0310-0166,nzd0310-0167,nzd0310-0168,nzd0310-0169,nzd0310-0170,nzd0310-0171,nzd0310-0172,nzd0310-0173,nzd0310-0174,nzd0310-0175,nzd0310-0176,nzd0310-0177,nzd0310-0178,nzd0310-0179,nzd0310-0180,nzd0310-0181,nzd0310-0182,nzd0310-0183,nzd0310-0184,nzd0310-0185,nzd0310-0186,nzd0310-0187,nzd0310-0188,nzd0310-0189,nzd0310-0190,nzd0310-0004,nzd0310-0005,nzd0310-0006,nzd0310-0007,nzd0310-0008,nzd0310-0009,nzd0310-0028,nzd0310-0033,nzd0310-0034,nzd0310-0091,nzd0310-0123
2022-08-03 22:01:06.229000,L8,334.07,298.21,262.33,232.94,224.01,192.25,288.57,286.78,297.00,228.59,204.50,183.09,205.80,234.35,234.48,272.68,267.24,277.25,258.05,285.94,274.26,249.20,242.69,218.84,208.37,208.78,,,,,,,,289.24,324.59,328.70,326.65,331.01,197.61,197.06,180.49,185.97,184.45,227.94,238.59,242.70,247.80,256.26,261.73,264.28,262.45,256.49,238.80,223.56,197.62,185.50,216.99,154.96,,,,,,,,378.39,398.52,393.47,397.05,387.80,387.12,388.69,385.81,382.83,385.57,379.39,373.74,,,365.38,357.69,362.37,,,,,358.83,359.99,359.64,354.02,344.66,,,,,,,,,,427.77,397.70,369.52,350.06,,,,,,,,,,,,,,315.15,319.19,319.31,295.46,,,,,,,,,,,,,,,,363.44,366.52,332.32,352.95,348.21,338.08,342.18,335.18,330.47,325.14,319.12,317.02,318.75,,320.05,311.55,320.63,320.73,325.45,326.68,326.01,455.55,163.12,187.96,224.75,222.48,243.95,250.29,235.03,267.30,316.60,324.47,302.87,278.10,269.28,304.88,296.01,305.17,303.06,302.82,295.67,294.03,296.88,297.28,212.38,183.73,167.50,154.45,171.92,292.05,232.46,183.77,172.09,359.10,
2022-08-04 21:54:34.955000,L9,324.77,298.30,259.06,232.65,229.07,191.60,,250.95,285.98,234.05,202.41,180.26,206.90,234.78,234.52,271.46,266.37,492.84,517.31,516.81,521.24,245.03,248.40,218.56,204.29,205.26,284.17,315.19,,,,,281.02,319.80,327.73,324.69,,,,,205.93,350.58,155.97,177.49,187.01,183.37,191.77,196.69,198.82,201.67,208.04,190.78,182.00,220.99,193.59,185.54,456.07,452.39,452.64,443.76,428.29,,411.61,413.93,405.42,398.69,398.59,396.11,397.52,397.46,395.35,391.54,392.03,387.96,387.05,385.78,376.04,367.14,364.80,356.65,469.34,458.99,450.88,355.66,353.35,358.10,327.93,362.55,357.73,353.25,350.53,338.12,334.67,331.70,331.75,340.62,353.67,,,,,,,,,,,,,,,,,363.03,341.60,340.19,332.24,319.91,323.04,325.65,,,316.93,324.16,297.40,330.22,331.76,328.62,327.31,,,,348.29,351.21,362.50,365.98,501.00,511.20,502.54,484.75,350.16,322.57,343.64,335.86,333.09,329.11,321.40,316.54,313.76,320.27,281.23,288.88,326.49,324.64,285.51,329.05,,440.16,485.01,474.94,220.37,221.05,241.19,248.62,326.42,352.85,362.07,367.31,300.79,333.41,333.50,319.45,287.83,304.58,308.23,299.49,294.20,287.12,294.34,298.05,212.10,183.14,166.90,157.23,297.67,296.07,233.84,183.98,171.09,464.01,
2022-08-12 21:54:59.203000,L8,329.52,297.38,262.85,235.69,224.35,192.11,,290.95,307.35,225.50,203.92,186.43,171.03,235.31,238.25,240.46,268.68,275.23,262.25,285.50,274.89,249.48,244.19,219.14,205.03,202.79,180.71,164.98,341.03,322.53,,,,,198.66,200.42,197.76,201.60,197.03,191.74,206.04,206.94,217.46,203.36,241.35,245.15,248.16,230.56,259.99,263.36,261.10,255.32,247.49,223.55,198.75,185.36,473.36,431.23,457.08,469.86,456.78,442.92,432.64,426.79,426.43,426.51,422.54,404.05,399.10,423.08,416.85,408.26,406.62,393.99,393.36,390.21,355.26,391.11,389.65,391.81,333.23,383.88,390.34,385.61,378.91,368.13,367.16,367.77,369.58,334.85,363.01,324.60,355.90,354.29,354.85,361.16,365.79,378.37,394.28,390.86,373.93,377.55,346.74,,,,,,,,,,,359.83,357.96,355.35,350.71,341.44,335.62,339.41,504.31,493.43,476.32,488.63,335.24,,349.19,350.00,354.42,353.53,,,,,,,,,,,,,343.87,349.43,350.07,342.16,292.07,333.31,328.75,337.06,327.74,335.04,341.85,323.88,287.06,334.56,330.67,155.37,180.18,190.82,223.31,227.22,245.90,252.98,243.41,333.52,397.76,392.25,370.50,343.89,337.87,347.74,354.62,330.86,330.09,328.04,324.33,331.52,297.25,297.38,215.38,185.06,168.78,159.79,294.85,276.07,238.51,183.72,176.75,382.47,363.26
2022-09-05 21:54:42.042000,L9,246.43,223.96,192.02,154.32,,,,,,,,,,,,,157.21,162.26,172.78,178.61,171.92,162.51,,,,,,,,,,,,,,,,,146.69,197.74,205.39,148.97,224.85,223.49,215.43,186.95,188.04,193.64,197.85,202.06,205.58,191.77,181.60,217.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.49,358.27,200.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.25,313.20,351.28,,433.90,391.36,360.33,,,319.37,347.24,345.82,311.82,258.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12 22:00:55.317000,L9,332.63,306.33,258.52,235.89,209.32,195.46,,,,222.60,207.21,197.80,239.38,235.78,241.74,264.44,262.44,279.06,269.88,284.75,278.73,254.43,243.06,236.88,213.45,212.63,184.57,168.83,178.78,174.31,192.06,164.78,,,,,,,,,,150.59,165.81,177.63,187.41,182.62,192.68,199.67,254.08,258.75,261.04,251.50,243.23,224.00,196.90,217.75,217.51,156.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.48,200.10,224.22,272.26,325.00,379.07,387.06,227.57,256.27,264.67,271.18,298.64,269.13,254.15,262.61,238.73,168.77,,188.31,262.67,228.36,190.98,171.02,163.09,176.01,220.96,237.42,195.26,190.22,,
2022-09-13 21:55:05.897000,L8,326.27,319.96,329.52,338.97,,511.30,252.38,366.27,466.51,499.13,337.62,319.21,216.08,248.15,237.40,246.55,243.50,251.04,253.03,261.88,262.95,233.01,200.45,208.81,177.06,161.33,,,,,,,,,202.35,202.59,200.82,206.35,192.89,202.69,207.93,206.77,217.68,230.00,242.51,244.72,251.19,256.49,262.72,263.85,261.11,254.44,242.13,222.87,198.59,188.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.63,482.61,267.34,178.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.44,336.57,,,378.08,310.53,,506.94,391.43,,,336.34,352.04,330.11,153.37,,,,,,,,,194.50,177.82,181.02,288.06,296.80,207.50,,,,,,327.78,317.51,359.15,212.62,,,,,,400.08,372.81,,,,,249.40,434.55,460.30,456.01,447.46,378.07,214.30,173.36,157.76,,
2022-10-22 22:01:15.118000,L8,350.02,334.39,256.16,227.94,206.47,202.15,309.87,305.18,283.46,218.15,201.26,195.86,179.92,235.14,240.97,253.27,251.91,272.61,271.16,279.21,276.97,255.56,242.59,219.22,201.76,188.82,177.84,163.35,,,,,,,301.29,338.21,343.95,356.04,358.02,348.39,360.31,376.17,385.42,400.60,396.79,386.78,405.10,406.33,200.19,205.51,260.88,259.75,247.59,264.86,199.19,187.08,483.65,442.74,464.60,461.47,456.31,451.11,445.76,401.10,446.03,440.01,440.26,429.50,423.32,417.31,418.91,414.39,417.62,383.41,414.89,404.72,399.25,396.94,392.25,395.06,392.96,385.54,357.86,344.79,335.45,387.02,339.41,383.16,379.65,374.84,370.26,371.00,369.01,376.87,377.60,357.29,406.13,399.79,,,,,,,,,,,,,,,400.95,379.24,371.75,359.46,352.18,347.60,347.27,350.79,346.58,348.71,352.36,350.70,350.74,353.43,354.63,357.51,362.72,370.93,372.25,379.14,340.61,390.05,391.38,390.48,393.86,385.46,385.83,389.29,371.80,368.65,368.19,363.17,355.38,309.04,354.02,301.34,346.84,300.99,338.93,291.42,350.43,299.59,344.46,351.17,351.23,353.38,163.87,182.58,217.98,217.98,241.85,247.86,242.21,268.81,396.10,344.00,374.02,344.09,345.22,319.41,312.86,313.97,316.59,306.72,292.47,294.94,298.67,304.50,202.20,173.97,311.06,282.27,210.88,173.80,238.62,183.28,178.31,383.36,387.29
2022-10-23 21:54:55.823000,L9,348.58,324.37,256.49,226.55,206.57,199.35,,,275.19,189.31,199.14,196.15,187.08,234.03,240.86,252.67,253.77,272.75,274.65,281.69,275.49,256.25,242.93,223.73,205.05,191.40,178.68,165.15,166.02,161.78,164.75,158.39,,,,,,,,,,,162.78,179.52,187.75,184.74,191.13,198.47,199.33,202.51,205.58,224.66,247.28,222.77,196.05,184.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.63,332.78,312.29,344.60,345.48,348.94,163.30,326.22,347.57,352.70,352.59,344.81,370.27,373.76,395.86,386.59,378.76,349.02,358.85,340.76,340.42,336.81,328.59,316.05,306.58,307.39,311.46,307.16,199.69,170.27,161.28,156.80,205.32,197.38,237.56,185.44,181.22,,
2022-10-31 21:55:07.112000,L8,343.78,299.31,296.23,246.60,166.01,176.86,,,,204.57,205.26,208.72,211.41,249.14,265.21,270.10,271.41,287.98,291.79,292.40,298.58,363.31,331.29,250.11,226.94,214.92,193.13,184.47,186.75,182.47,185.75,182.70,174.84,178.58,170.41,,,,,161.36,173.22,170.18,200.29,201.97,212.53,210.16,213.65,219.46,223.59,231.49,250.25,239.62,241.57,266.13,242.74,198.11,167.79,,,,,,,,,,,,,,,,,,,,,384.71,382.92,361.67,377.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.85,160.97,190.07,203.62,209.71,231.04,245.96,258.99,268.36,357.79,361.25,374.78,365.58,356.10,338.98,331.11,309.90,309.25,304.85,308.08,299.32,288.84,289.24,291.83,295.14,219.96,200.81,203.91,200.02,195.50,176.76,359.29,201.54,201.27,,
2022-11-07 22:01:16.764000,L8,354.50,343.05,254.76,226.78,206.15,198.73,308.76,305.95,285.09,186.38,199.53,194.46,188.99,235.53,242.34,258.49,256.59,275.24,277.45,280.56,275.79,256.18,244.25,223.60,205.49,193.02,177.17,161.63,164.52,160.21,163.09,157.00,,,,,,,,351.01,353.59,360.00,160.63,178.18,185.82,184.35,193.81,197.85,200.78,207.16,208.67,194.40,182.35,228.65,196.79,186.81,472.00,454.07,456.91,455.03,,,,434.19,432.59,426.74,418.34,412.95,407.13,414.54,408.10,402.19,400.78,,,,,,,,385.64,381.12,371.18,366.49,369.08,373.56,379.10,380.37,379.68,375.16,367.43,368.20,363.64,360.15,368.77,378.95,388.60,397.01,409.82,421.30,420.97,,,,,,,,,423.47,426.48,411.86,396.32,375.54,372.59,325.16,344.47,337.36,322.32,339.24,345.23,335.37,346.26,338.37,345.53,501.73,514.24,355.45,324.03,358.40,361.19,366.35,370.10,374.50,385.48,399.43,387.59,380.67,361.22,373.08,359.48,362.33,336.74,,338.97,353.26,341.77,334.86,344.50,338.64,333.67,332.99,305.50,328.93,311.46,332.36,,,161.82,352.45,321.53,365.31,354.88,360.15,363.13,368.40,383.32,388.65,332.59,351.54,346.00,534.95,528.23,519.28,511.96,531.24,295.56,297.36,302.97,307.61,201.20,171.66,161.63,155.83,206.87,198.48,238.87,185.38,176.54,374.88,
2022-11-24 21:54:55.524000,L9,350.94,336.19,260.92,242.00,293.05,510.79,316.01,485.90,506.06,451.68,350.00,364.45,494.44,449.99,345.73,,478.61,264.97,391.54,452.27,290.33,229.01,320.88,378.03,356.63,258.70,264.78,,,,,,,274.49,259.51,360.50,321.30,232.06,484.50,459.36,295.00,319.18,282.50,206.97,255.18,199.00,463.24,365.74,319.14,326.34,217.99,492.80,433.52,381.90,453.73,240.35,440.76,484.60,478.43,479.37,495.17,474.59,481.12,480.61,462.04,,,,,,,,,,,367.00,306.49,352.27,523.95,,,,,,,,,,,,,,,,,,366.18,429.49,338.95,491.79,470.55,342.70,341.54,278.60,200.06,224.55,,380.12,313.18,170.68,242.39,504.90,338.89,321.02,224.38,230.31,236.80,202.77,194.58,424.79,290.60,476.20,486.93,350.94,524.60,446.72,,,,522.11,499.90,530.06,,,,,436.71,417.46,361.61,258.55,,,439.27,445.32,330.15,391.13,413.79,395.95,504.70,448.07,415.85,340.64,,,,,,,,,,418.51,338.10,358.17,268.03,415.16,374.72,316.46,,485.34,225.94,242.26,233.86,480.91,485.21,430.93,485.24,467.75,443.55,324.71,270.09,245.39,363.54,382.08,376.42,322.90,300.94,271.27,232.77,,343.38
2023-01-19 21:54:46.759000,L8,356.73,273.38,248.26,223.20,184.66,195.86,,,296.36,208.14,180.91,204.83,182.66,229.25,235.11,248.19,219.80,254.48,261.17,264.97,270.67,242.11,235.47,214.39,186.71,175.58,,,,,,,,,,,,,,,,,148.00,169.50,178.43,173.12,191.32,194.06,195.80,199.97,203.10,186.61,178.82,220.03,194.57,185.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.44,371.34,374.98,353.84,,,,,,,,,407.18,412.04,416.57,410.13,409.36,,,,,,456.04,451.41,430.62,415.03,,,,,,,,,503.39,497.99,501.87,508.84,491.43,491.23,492.18,500.31,505.48,350.81,360.32,333.53,340.33,,,,,,,,,,,352.37,350.97,349.12,349.26,334.22,332.63,334.48,327.94,321.55,327.01,303.08,326.99,325.30,352.57,339.38,301.11,335.34,331.35,337.17,346.24,334.14,339.71,337.29,342.60,380.85,372.92,363.71,330.04,262.98,296.00,296.81,297.76,298.90,297.02,287.03,287.18,297.61,301.54,197.69,167.71,158.96,150.87,214.73,202.39,230.11,175.86,171.67,,
2023-02-03 22:01:08.748000,L9,310.65,287.21,257.71,227.91,163.57,188.66,,,,162.56,194.27,198.56,190.84,233.36,240.77,251.98,253.77,271.44,267.96,278.53,274.46,248.39,243.50,225.60,201.72,189.60,177.66,161.55,161.89,159.50,163.54,159.49,,,,,,,498.22,479.17,504.87,522.07,156.77,179.40,187.91,182.76,196.69,201.08,201.18,211.59,211.23,220.32,242.03,264.13,198.15,187.34,150.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.74,508.61,517.14,516.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.18,354.53,364.74,361.66,227.15,247.39,257.45,237.51,267.32,319.22,324.41,303.18,279.30,268.46,267.05,275.10,290.40,290.83,294.90,274.24,284.21,291.63,297.20,204.74,173.22,162.20,157.37,195.81,158.33,232.90,184.41,174.97,,
2023-02-04 21:54:50.925000,L8,363.47,355.97,354.93,338.08,206.89,196.44,339.06,334.25,322.27,209.49,210.33,207.66,240.34,236.92,242.43,264.71,261.92,276.81,277.05,286.09,281.72,283.50,255.42,244.48,219.02,207.73,183.31,168.81,175.51,168.90,171.53,167.58,318.54,354.07,355.01,355.26,367.05,373.08,382.51,239.92,214.21,248.31,411.59,407.69,406.41,408.97,414.20,426.77,174.12,201.17,203.94,191.41,256.04,287.18,284.13,256.79,217.39,479.10,,468.37,475.07,466.13,462.72,419.88,456.74,447.04,442.36,435.64,432.37,423.91,419.53,415.14,419.11,423.84,426.09,421.55,415.12,412.12,412.86,412.77,404.11,398.33,384.91,376.80,381.63,380.14,385.57,384.83,385.96,383.44,382.10,384.24,385.81,383.00,382.78,381.25,400.96,415.95,418.77,423.20,422.53,402.69,389.34,,,,398.71,449.82,446.50,408.01,426.99,414.91,405.40,378.39,370.18,364.33,352.40,343.67,345.96,342.42,306.57,348.36,347.09,344.40,343.52,339.48,316.47,352.71,359.95,365.57,368.41,372.59,372.59,367.92,378.83,390.47,397.05,356.53,398.50,386.93,381.31,374.96,367.79,363.63,364.68,358.11,350.95,350.27,344.05,338.17,296.44,332.42,334.82,301.50,337.86,342.75,346.57,354.12,356.84,366.57,331.83,372.04,363.26,384.77,374.52,382.27,355.37,326.90,378.22,344.62,318.99,330.59,338.09,311.25,295.44,308.78,299.09,297.68,306.54,316.14,341.36,333.43,303.14,344.74,350.13,202.12,238.05,189.83,183.48,393.13,391.42
2023-02-19 22:01:01.085000,L9,356.95,309.58,316.35,295.84,200.65,192.85,471.02,180.88,196.84,202.33,208.84,204.89,180.32,228.84,235.57,241.11,251.57,264.27,263.13,280.73,273.23,242.66,241.78,217.12,192.42,186.03,,,,,,,,468.48,478.76,482.40,471.02,488.46,485.21,484.33,472.02,368.67,336.45,381.95,385.71,390.40,399.38,404.95,379.88,430.44,430.99,445.38,459.39,471.33,479.84,468.47,469.53,461.86,450.57,454.44,446.65,440.34,441.68,438.20,433.54,430.59,424.51,424.53,415.09,411.52,412.98,402.32,401.04,365.94,404.97,399.08,387.97,385.55,380.57,387.20,385.97,380.76,375.41,380.91,374.61,374.82,375.44,373.01,372.82,373.26,374.07,365.42,366.92,372.67,372.82,389.17,394.20,397.21,396.88,395.57,369.80,,,,,,,,,425.34,418.24,398.44,385.67,354.83,343.95,343.15,334.57,326.26,341.19,310.32,,,,,,,,,,,211.04,220.67,176.66,184.10,203.04,213.49,219.76,204.69,198.48,202.17,200.47,191.38,176.21,175.76,158.51,328.37,326.70,322.41,325.48,320.77,288.15,,,,,322.81,302.37,304.74,303.92,298.20,321.78,333.57,341.86,318.21,288.25,324.48,380.04,394.65,363.78,334.60,325.82,320.14,303.91,308.17,312.96,300.75,287.86,287.45,295.50,297.13,202.94,177.35,160.44,151.86,203.87,194.94,232.70,177.46,178.07,383.80,369.23
2023-02-20 21:54:37.663000,L8,370.96,365.54,344.22,314.81,208.57,331.46,331.97,327.94,308.64,213.69,337.22,358.27,322.28,362.57,345.96,364.07,356.92,361.00,398.21,387.00,381.74,392.75,355.57,385.86,360.04,377.63,346.27,362.81,350.73,345.14,340.83,365.39,340.76,357.91,356.12,355.56,355.34,357.04,359.79,363.17,368.62,375.38,380.15,385.79,394.92,401.68,351.55,361.26,365.98,435.12,438.71,450.30,462.31,474.10,425.85,481.67,475.55,467.32,462.41,454.90,453.16,451.67,443.71,440.54,439.82,435.97,434.60,427.53,425.09,420.17,418.59,416.94,413.24,415.11,407.80,405.20,405.09,404.28,394.50,388.74,319.53,390.63,389.73,384.40,386.38,385.78,383.46,382.70,383.32,382.42,384.56,387.51,386.43,388.60,385.71,500.29,513.66,522.46,413.98,415.46,308.93,392.16,,,,,,386.25,429.55,449.07,314.27,417.55,399.74,372.71,357.92,350.76,342.20,337.02,328.54,308.85,253.72,161.60,,,,290.06,286.87,253.24,334.37,353.04,320.77,354.57,355.12,198.67,212.27,218.87,232.11,226.38,215.06,209.33,207.11,195.71,180.50,180.05,164.50,347.64,336.68,332.64,330.02,324.49,312.70,,324.38,338.77,288.62,346.99,350.06,325.08,319.98,359.66,340.97,371.96,356.16,389.21,318.10,345.29,423.82,407.36,518.03,511.81,507.08,499.53,488.68,489.40,324.75,318.55,298.30,303.05,305.88,307.21,302.65,296.52,299.56,294.73,218.70,204.74,401.40,375.46,368.30,387.73,299.23
2023-02-28 21:54:44.096000,L9,335.52,336.04,269.78,239.09,197.45,190.06,308.67,299.00,,192.02,199.66,204.65,203.67,242.68,258.40,268.66,268.57,283.60,284.46,289.68,297.92,285.55,258.94,249.35,229.49,213.22,190.87,173.61,187.28,178.70,189.69,171.75,176.56,200.58,195.82,197.71,194.46,203.02,195.60,188.92,201.82,150.71,170.77,187.64,196.61,194.82,241.49,252.50,252.74,254.29,258.21,252.46,240.07,258.37,280.74,242.08,211.96,159.97,,,,,,,,,,,,,,,,,,481.75,510.68,504.85,494.99,,,,,,,,,,,,,,513.89,516.81,514.38,525.82,500.73,522.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.69,205.43,213.12,218.38,236.46,256.87,353.66,303.19,333.59,377.28,395.17,382.62,364.57,347.55,341.78,322.54,309.18,313.53,322.88,305.41,291.92,291.36,303.54,301.89,218.07,195.11,182.27,284.94,199.29,186.94,256.09,196.59,188.72,,
2023-03-07 22:00:49.335000,L9,334.05,283.88,252.94,226.22,198.50,191.39,,,,154.28,194.33,193.11,170.85,230.04,234.81,193.93,213.64,253.41,257.68,270.63,272.19,242.47,237.92,216.09,189.64,162.20,,,,,,,,,,,,,,,,,153.86,171.85,181.07,176.00,189.88,195.10,198.19,200.10,201.96,187.23,179.30,218.65,196.77,186.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.60,520.04,504.73,497.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.59,486.71,500.65,360.67,354.40,348.36,343.14,339.34,,,,,,,313.04,287.13,301.40,292.51,483.09,,,,,,,157.24,179.94,197.97,213.41,234.01,245.46,231.01,263.26,314.82,321.25,298.66,274.55,316.23,290.60,302.25,308.30,311.16,305.57,280.70,287.78,294.96,298.25,201.44,173.14,159.23,149.45,197.19,185.29,231.96,,,,
2023-03-08 21:54:26.774000,L8,331.37,284.29,256.24,221.98,459.36,446.18,,,,159.73,206.61,203.73,256.07,234.09,235.74,257.71,261.78,338.48,372.66,390.13,406.09,364.73,349.66,309.61,212.17,336.09,534.84,503.66,488.06,462.20,389.15,356.83,360.22,222.89,215.92,204.99,395.10,378.77,341.97,340.31,372.36,373.07,349.85,353.74,441.43,398.68,494.87,485.13,448.67,442.11,395.78,316.60,530.14,497.35,493.46,497.10,439.87,266.78,,,,,,,,,,,,,,,,,,,,,,,,504.77,500.42,499.80,499.30,495.73,484.02,483.54,480.72,489.04,349.65,498.85,511.19,520.86,521.36,494.97,,,,,,,,,,,,,,,,,,,,,512.12,507.81,501.40,512.26,532.23,,,,,,,,,,,313.18,326.89,332.64,339.56,347.38,351.52,347.13,348.76,342.53,334.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.84,305.52,306.63,297.33,194.82,168.21,152.99,,,438.62,338.48,342.47,420.97,509.41,
2023-03-15 22:00:36.469000,L8,315.09,292.13,187.48,434.35,200.31,188.35,,,,156.65,196.55,195.81,174.21,233.86,236.73,233.62,219.67,254.99,258.35,276.71,272.80,247.48,240.61,218.53,193.24,164.44,,,,,,,,,,,,,,,,,152.99,174.33,181.70,193.75,191.24,195.69,201.41,200.63,209.59,192.63,181.76,220.96,198.91,188.23,,,,,,,,,,,,,,515.62,509.39,522.11,525.31,512.11,505.12,,,,,,,,,,,,504.47,513.86,500.99,500.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.78,408.98,446.81,463.16,457.06,,,,,,,,,,,,478.18,463.97,442.80,484.76,481.09,456.19,,,,,,514.38,500.11,508.32,181.73,196.29,214.45,235.25,246.85,232.12,260.39,317.11,320.32,303.90,278.25,267.65,265.45,301.53,303.71,308.98,308.25,281.86,287.78,293.97,303.36,455.71,439.44,431.66,443.58,199.65,190.16,231.62,,,,
2023-03-24 21:54:18.356000,L8,342.38,322.58,307.23,291.99,197.76,193.29,,450.14,458.06,457.10,210.30,209.51,247.78,318.70,470.23,454.15,538.39,473.68,521.55,500.75,481.70,467.96,,,,,455.57,457.61,434.58,526.41,480.24,463.75,474.63,457.27,437.23,450.94,,,,,,,,171.30,176.38,170.58,190.10,195.16,260.65,269.46,231.75,267.54,250.86,289.54,293.61,255.14,212.64,164.10,,523.06,514.62,517.86,522.26,507.53,520.83,531.87,,,,,,,382.49,377.78,373.34,,346.71,361.53,363.53,362.36,,,,,,,,,,,339.49,352.14,353.76,479.12,502.10,511.15,,,208.64,240.25,232.46,358.75,296.59,406.72,365.32,,,,,,,,,,,,,,,,,,,,,,242.61,270.95,262.45,,,300.72,487.67,452.86,504.39,482.86,341.96,333.95,327.01,309.08,291.13,327.09,326.58,312.18,286.56,307.99,300.57,299.17,296.37,291.72,283.55,479.31,287.41,294.06,295.14,306.18,305.61,312.76,315.27,327.64,331.44,337.34,339.84,349.66,359.47,372.19,386.88,377.08,358.57,345.10,343.94,349.85,348.66,347.29,350.42,317.37,313.03,323.64,319.30,310.33,278.73,182.44,168.37,225.78,206.91,191.04,362.08,,505.90,,
