dates,satname,nzd0362-0000,nzd0362-0001,nzd0362-0003,nzd0362-0004,nzd0362-0005,nzd0362-0006,nzd0362-0007,nzd0362-0055,nzd0362-0056,nzd0362-0057,nzd0362-0058,nzd0362-0059,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0115,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0122,nzd0362-0123,nzd0362-0124,nzd0362-0125,nzd0362-0126,nzd0362-0127,nzd0362-0128,nzd0362-0002,nzd0362-0035,nzd0362-0011,nzd0362-0012,nzd0362-0013,nzd0362-0014,nzd0362-0015,nzd0362-0016,nzd0362-0017,nzd0362-0018,nzd0362-0019,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0054,nzd0362-0008,nzd0362-0009,nzd0362-0010,nzd0362-0023,nzd0362-0024,nzd0362-0029,nzd0362-0034,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0039,nzd0362-0040,nzd0362-0041,nzd0362-0042,nzd0362-0043,nzd0362-0044,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0129,nzd0362-0130,nzd0362-0131,nzd0362-0132,nzd0362-0133,nzd0362-0134,nzd0362-0025,nzd0362-0026,nzd0362-0027,nzd0362-0028,nzd0362-0045,nzd0362-0046,nzd0362-0047,nzd0362-0048,nzd0362-0049,nzd0362-0135,nzd0362-0136,nzd0362-0172,nzd0362-0173,nzd0362-0174,nzd0362-0177,nzd0362-0178,nzd0362-0179,nzd0362-0180,nzd0362-0185,nzd0362-0186,nzd0362-0144,nzd0362-0147,nzd0362-0148,nzd0362-0149,nzd0362-0150,nzd0362-0164,nzd0362-0183,nzd0362-0184,nzd0362-0138,nzd0362-0139,nzd0362-0175,nzd0362-0151,nzd0362-0152,nzd0362-0153,nzd0362-0154,nzd0362-0155,nzd0362-0156,nzd0362-0157,nzd0362-0158,nzd0362-0159,nzd0362-0160,nzd0362-0161,nzd0362-0162,nzd0362-0181,nzd0362-0182,nzd0362-0137,nzd0362-0140,nzd0362-0141,nzd0362-0142,nzd0362-0143,nzd0362-0145,nzd0362-0146,nzd0362-0176,nzd0362-0169,nzd0362-0170,nzd0362-0171,nzd0362-0163,nzd0362-0165,nzd0362-0166,nzd0362-0167,nzd0362-0168
2005-04-21 21:54:22.812000,L5,,,,,,,,,,,,,,,,,,,,,,529.27,518.65,517.63,508.14,498.82,476.82,462.49,460.58,454.75,447.22,441.43,437.12,433.25,439.00,425.00,428.61,422.51,417.38,415.16,407.20,400.45,401.67,391.84,389.91,381.75,388.05,365.62,359.78,344.25,340.94,331.93,325.35,320.24,318.08,318.75,304.52,303.37,293.83,290.22,294.27,286.62,273.28,274.95,275.15,269.41,258.68,242.75,239.64,233.65,225.79,221.40,214.89,209.01,203.03,197.62,203.29,213.73,212.93,210.51,195.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.54,168.59,168.64,173.27,158.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-23 21:54:36.577000,L5,,,376.34,321.86,288.50,234.91,268.20,519.66,506.66,494.47,485.54,472.51,464.85,455.21,447.01,433.64,440.64,427.18,416.15,405.84,382.40,367.54,367.94,367.34,342.39,,405.42,401.02,389.63,384.81,382.74,372.95,368.70,360.14,362.89,362.60,354.14,347.56,337.36,336.25,331.33,312.10,309.64,305.65,312.10,302.19,288.66,284.24,289.11,284.49,273.22,257.49,246.20,226.56,227.80,242.39,232.52,241.41,244.66,230.74,220.34,215.88,216.38,207.89,,,,,,,,,,,,,,,,,,483.11,,318.02,163.12,280.39,205.37,392.53,309.68,236.49,357.90,282.35,306.03,281.08,184.77,,,,,521.84,280.57,228.16,204.53,457.01,360.85,,,,,,,,,,,,,,,,,,,,,,276.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-08 21:54:44.925000,L5,,,409.76,342.45,253.20,231.77,295.06,518.37,506.66,497.97,491.04,477.43,462.66,454.07,444.28,432.61,434.92,423.74,419.32,398.59,388.57,366.39,386.39,383.17,372.56,376.56,414.52,400.19,382.71,381.91,377.44,373.39,371.64,364.13,364.28,363.62,360.16,350.78,343.10,339.49,331.09,309.63,305.00,301.98,309.88,301.00,292.01,286.54,289.34,285.45,276.87,259.75,251.78,233.35,237.55,250.61,234.22,184.78,172.42,185.82,182.72,184.87,158.99,205.30,,,,,,,,,,,,,,,,,,491.14,519.61,469.05,505.13,239.58,459.48,401.52,531.61,451.73,362.98,286.60,313.75,291.68,183.16,,,,,523.98,532.05,439.79,315.19,448.73,272.86,,,384.10,,,,,,,,,,,,,,,,,,,183.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-10 21:54:55.488000,L5,,,436.97,505.42,355.68,383.93,329.46,522.05,513.16,497.31,491.38,474.06,455.92,448.87,444.04,434.65,436.21,428.30,421.71,412.00,398.52,405.42,411.99,384.76,375.36,391.64,408.96,400.91,387.83,379.70,376.28,373.44,372.68,370.71,373.38,376.57,370.08,358.03,350.49,340.25,336.94,326.85,318.27,310.79,312.42,304.57,309.16,300.01,302.04,297.81,289.63,267.55,257.30,228.21,229.23,247.36,236.52,242.71,246.60,233.83,221.76,222.45,220.56,220.51,,,,,,,,,,,,,,,,,,514.54,,355.82,296.01,216.60,157.60,,,,,,312.99,317.48,290.20,,365.58,387.84,,527.26,502.25,349.83,430.50,434.43,,,,,,,,,299.41,361.95,421.04,432.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-27 21:55:20.007000,L5,,,405.78,355.65,307.34,221.24,252.09,520.12,506.28,493.42,494.28,480.72,467.34,455.76,453.57,442.30,433.98,420.78,414.97,403.65,394.14,397.00,388.36,385.40,374.03,397.23,419.08,411.70,400.36,393.34,374.50,374.78,372.10,362.93,366.08,366.13,359.63,356.71,349.93,339.46,336.61,327.82,312.24,315.94,309.61,303.59,299.55,288.67,294.01,288.64,274.18,267.43,257.67,239.37,234.49,256.18,247.16,247.85,246.20,229.61,224.05,222.10,221.30,212.22,182.35,,,,,,,,,,,,,,,,,498.55,,,,,,,,,,,,522.09,433.58,,,,,528.08,168.54,,,333.79,253.35,227.41,,,,,,,271.85,333.80,400.24,414.90,,,,527.77,,,,,,,517.54,485.49,416.70,295.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-28 21:55:20.450000,L5,,,,,,,,,,,,,,,,523.52,524.62,519.22,509.77,509.29,505.27,484.31,487.58,473.21,461.75,456.79,453.00,440.26,432.98,437.72,429.92,433.41,421.47,412.03,409.95,412.91,400.06,398.93,397.23,393.35,382.51,384.10,369.01,379.37,371.84,364.52,352.77,351.05,338.52,322.70,315.28,306.55,299.25,298.44,291.80,294.83,288.77,283.43,278.21,275.05,266.30,260.88,254.37,252.10,244.08,237.48,230.15,226.91,216.55,206.68,201.87,195.57,189.80,192.72,180.33,179.67,184.39,183.59,190.56,188.03,174.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-10-30 21:55:15.307000,L5,,,,,,,,,,498.69,489.05,470.04,448.67,444.11,440.84,461.33,446.16,449.05,450.15,432.49,417.74,443.36,415.24,393.66,384.33,403.85,416.70,406.11,398.45,410.49,411.63,404.43,401.62,393.49,394.30,393.52,358.85,344.80,339.43,337.53,329.12,328.47,324.84,333.95,330.60,321.96,319.73,301.74,305.61,301.86,262.79,255.82,244.88,214.56,234.47,246.10,242.65,249.48,253.86,234.60,225.21,221.21,220.08,219.92,189.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.21,390.20,,,,,,,,,,,,,,,,,,,,,,449.20,408.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-02-19 21:57:51.685000,L5,,,,,,,,,,,,,,,,,,,,,523.38,524.82,515.74,511.34,495.21,496.24,484.23,471.26,478.51,460.80,461.12,453.98,447.00,446.90,429.61,424.56,420.99,427.38,421.22,427.26,417.20,417.33,405.61,410.53,396.20,397.58,385.62,375.22,366.47,352.28,342.41,320.49,328.52,320.80,324.72,327.47,331.98,330.33,327.33,311.57,311.14,288.81,286.06,276.44,281.18,263.70,259.19,261.31,251.42,245.89,243.81,233.37,227.95,217.29,214.89,211.51,207.18,209.52,215.86,203.31,194.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.07,180.26,181.40,179.45,166.75,160.37,,,,,,,,,,158.37,158.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:00.431000,L5,,,,,,,,523.99,508.21,502.20,494.73,481.33,465.55,456.91,453.09,437.72,439.59,429.01,421.38,408.61,401.87,406.46,391.64,390.74,183.76,399.00,420.14,405.27,387.30,382.43,374.34,378.57,373.11,373.53,367.22,369.13,364.51,354.58,348.75,344.31,335.12,318.43,315.32,315.68,314.99,307.10,300.24,288.27,293.00,286.58,277.44,261.28,251.19,232.31,239.33,253.53,242.91,244.89,244.92,235.41,230.49,222.88,221.20,212.78,190.56,,,,,,,,,,,,,,,,,,503.75,490.48,511.61,317.59,251.96,162.00,321.66,229.93,,,,,,,,,,308.35,,,,,,,,,,,,,,,,,250.73,318.76,355.40,324.04,,,,,,,468.00,387.89,331.26,214.06,,,,,198.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32.743000,L5,157.60,278.22,365.16,302.87,214.22,182.29,253.74,524.13,511.09,499.17,480.52,456.07,438.94,432.87,428.26,411.15,420.86,412.66,411.19,400.27,380.42,390.26,413.16,367.72,365.96,384.57,405.40,396.01,384.18,380.06,383.84,376.72,367.73,368.24,360.48,365.69,356.21,334.36,325.90,319.88,304.58,274.14,294.84,299.72,310.23,307.69,292.62,283.42,285.80,282.67,270.12,241.34,227.87,197.80,212.54,229.90,230.85,227.13,239.65,221.09,,,,,,,,,,,,,,,,,,,,,,462.01,,531.87,252.43,175.51,,,,,,,256.38,325.49,375.95,218.36,,,,528.55,276.79,203.53,442.50,432.14,499.74,300.87,,,,,,,,,,,518.46,530.08,534.32,,,,,,,,,,481.51,409.31,513.88,503.27,503.06,512.04,511.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-05 22:02:04.371000,L5,,,,,,,,508.46,505.10,501.28,496.86,473.35,450.56,446.71,451.32,435.12,432.59,417.41,407.82,387.04,383.96,405.64,416.42,376.78,396.01,413.13,414.13,408.20,392.00,381.97,369.59,355.67,356.95,357.49,356.40,357.38,359.24,349.17,341.46,340.72,332.04,329.39,326.62,321.99,306.87,297.70,296.09,278.47,275.60,269.81,263.80,259.90,257.16,214.07,251.46,253.45,248.00,237.70,229.20,210.46,,,,,,,,,,,,,,,,,,,,,,,,410.53,315.39,244.75,171.93,502.22,424.87,354.40,270.17,149.23,322.91,378.51,434.02,,,,,518.66,,,482.57,,,,,,,,,,,,,,,522.21,523.62,522.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-21 22:02:09.591000,L5,478.43,,,,,,,505.37,503.45,490.99,495.39,467.84,448.91,446.04,447.77,434.73,436.68,413.63,397.72,383.92,372.09,402.16,411.36,367.32,394.44,408.66,407.84,402.39,388.52,384.25,372.68,353.05,352.60,352.17,348.28,353.57,346.55,347.87,341.23,340.16,331.65,327.69,320.66,325.83,303.49,290.05,288.28,267.97,265.30,261.27,251.98,248.69,254.57,207.14,244.21,252.45,242.15,231.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.71,,,,,,,,,,,,,,,,,264.90,301.99,520.38,519.32,,,,,,,,,,,,,,,217.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:56:00.553000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.41,242.56,229.12,227.72,,,,,,,,,,,,,,,,,,,,,,,,,171.52,187.33,197.59,234.93,282.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.26,247.18,255.62,,,,,,,,,,260.47,251.70,,,,,,,,,,219.97,237.86,251.17,250.52,248.32,234.82,,,255.69,264.85,,237.97,250.57,252.30,247.93,241.11,255.30,249.79,252.07,,244.56,231.51,249.14,,,256.41,250.66,222.42,161.95,,216.66,255.22,,,,,233.96,221.23,205.08,206.30,198.50
2007-02-06 22:02:11.997000,L5,383.83,452.28,,,,,,510.03,504.91,502.51,495.38,472.99,443.70,437.12,438.65,430.65,427.84,421.17,410.42,384.47,375.38,402.23,419.24,378.62,391.92,408.74,413.99,397.60,391.34,365.25,364.99,355.88,353.91,355.13,346.89,356.13,356.35,347.46,345.78,339.75,326.19,322.95,323.58,310.43,304.61,292.42,289.90,272.19,266.84,260.58,248.51,251.17,240.56,200.31,244.70,194.42,239.90,221.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.72,,,,,,,,,,,,,,199.25,312.09,234.13,255.46,525.69,524.73,521.70,,,,,,,,,,,211.45,,,170.37,225.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:57:37.029000,L5,475.36,,,,,,,515.45,514.53,497.97,493.73,469.08,452.35,450.25,440.00,432.61,434.15,428.96,416.70,394.46,388.48,407.80,415.19,368.01,368.97,399.12,407.74,394.55,375.92,352.20,361.48,358.41,352.27,347.30,362.74,360.56,344.39,340.89,334.43,331.56,323.14,288.78,310.97,314.37,309.16,296.84,293.08,265.61,270.08,263.19,249.31,245.63,232.41,208.22,226.95,240.84,233.84,,,,,,,,,,,,,,,,,,,,,,,,,,,296.23,229.26,159.34,,,,,,,,,,,,,,522.13,248.86,308.92,286.89,,,,,,,,,,314.84,378.18,420.42,328.18,,,,528.48,,,,,,,,,,,423.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-09 21:51:18.382000,L5,,,,,,,,527.08,520.65,512.58,501.27,483.69,467.71,459.62,459.52,447.10,448.05,437.74,425.83,408.58,408.12,426.66,429.79,383.25,378.83,410.73,420.36,407.85,401.85,393.40,389.95,380.37,372.06,369.47,373.02,372.44,364.55,349.71,346.39,347.69,341.07,332.67,327.57,325.83,324.09,313.92,302.17,290.86,290.68,284.70,274.25,263.18,257.61,240.35,257.08,259.03,255.25,251.67,253.83,239.76,227.84,227.01,220.61,215.92,200.31,,,,,,,,,,,,,,,,,,,,,,,,,,417.22,422.83,459.17,499.76,458.40,,,,,531.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-25 21:51:46.135000,L5,,,,,,,,515.44,508.56,494.66,486.32,470.72,455.67,448.12,445.89,436.22,434.47,421.38,404.85,389.62,386.64,407.85,415.66,361.44,373.44,399.24,415.04,404.17,393.45,391.54,379.62,363.29,360.99,357.07,355.16,360.99,350.45,341.49,344.76,338.78,330.99,321.70,316.45,323.69,314.92,292.45,287.88,270.19,277.10,271.93,255.86,246.44,246.50,219.49,235.46,245.80,246.19,239.72,245.27,185.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.95,445.08,450.69,365.18,435.30,,287.67,263.66,,,519.85,,,,,,401.49,,,,,,,,,,,,535.22,526.29,523.64,,,,,,,485.70,408.28,365.08,277.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29 21:58:05.346000,L5,167.00,525.80,358.54,294.58,219.06,147.97,239.20,518.91,512.92,500.17,491.93,476.75,455.37,453.59,447.57,436.31,441.32,432.15,415.98,396.06,394.13,417.30,426.88,372.44,375.06,407.35,418.87,408.82,403.11,395.34,389.21,375.94,366.21,364.09,366.13,365.32,354.65,342.78,342.93,338.49,333.53,324.33,323.48,321.54,316.48,297.30,293.24,280.13,275.95,270.47,260.26,249.31,243.63,216.20,242.28,253.97,249.01,232.88,240.42,221.20,,,,,,,,,,,,,,,,,,,,,,487.68,,398.22,318.99,254.01,154.36,508.92,389.57,283.13,202.53,,,,,,,,,525.09,282.68,329.01,493.85,,,,,,,417.52,283.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-12 21:57:13.086000,L5,,,,,,,,,,,,,,,,523.32,522.40,520.82,519.03,485.19,478.90,475.81,464.41,472.90,465.53,450.60,460.66,462.93,441.72,439.30,430.39,425.85,420.32,403.36,399.08,404.47,392.95,391.60,379.23,390.99,387.78,381.41,383.60,373.96,357.71,363.09,347.16,330.29,324.95,318.57,305.58,302.28,290.71,285.73,292.71,291.15,286.02,284.80,280.15,272.32,270.19,251.88,251.23,241.98,243.62,233.33,230.70,223.64,208.50,208.30,196.56,197.69,193.84,185.39,184.77,177.25,177.77,178.80,181.48,180.08,167.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:57:09.950000,L5,,,,,,,,,,519.64,515.26,501.85,487.29,476.54,467.12,467.75,478.18,475.35,462.28,443.17,444.33,456.62,448.88,409.76,413.67,425.85,433.59,426.28,413.58,419.05,414.89,406.91,403.18,403.45,396.63,395.09,376.71,362.51,356.07,359.96,356.51,349.31,340.66,351.77,347.19,339.55,335.39,322.20,317.63,312.91,290.88,274.77,275.01,257.99,272.61,273.61,264.24,269.40,282.00,270.36,268.31,255.88,249.77,246.54,234.82,207.53,201.09,186.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17 21:57:12.898000,L5,463.43,,355.63,301.20,235.60,362.83,290.38,524.94,515.17,501.67,504.72,486.84,471.81,458.48,454.08,446.26,446.18,434.90,421.76,403.28,408.46,416.67,411.96,381.26,391.68,415.61,424.39,409.62,401.30,397.20,376.74,365.61,368.31,365.88,373.93,368.56,358.36,356.22,350.61,349.35,341.84,321.91,329.67,327.62,314.81,307.93,297.42,287.81,290.45,281.79,268.42,261.01,259.91,229.27,258.05,262.67,257.92,247.07,250.26,220.72,,,,,,,,,,,,,,,,,,,,,,454.77,,377.43,301.54,239.46,192.45,490.40,412.86,334.05,250.59,,,,,,,,,530.84,517.19,,,,,,,,,507.46,506.35,381.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13 21:55:45.838000,L5,,,,,,,,,,,,,,,,,,,,515.22,501.55,494.58,489.03,491.61,475.47,480.98,477.38,456.52,462.48,451.91,445.24,433.87,427.47,415.44,407.25,406.23,402.98,395.93,412.77,408.80,408.84,406.53,398.08,385.27,381.84,364.11,360.15,352.16,347.06,334.95,332.89,318.94,323.24,318.33,316.29,313.22,300.08,295.82,292.71,279.52,277.70,268.12,260.83,258.73,262.89,250.29,238.02,237.43,232.28,224.56,222.26,216.93,207.68,201.34,203.44,190.19,185.69,188.63,199.04,209.01,191.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.72,168.12,168.64,167.50,155.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:09:26.995000,L8,,,,,,,,,,,,,,,,,,,,531.35,520.16,528.48,519.68,502.50,509.51,496.38,477.25,472.43,467.84,459.85,449.57,445.88,440.02,444.74,442.51,432.68,417.99,412.58,417.47,408.42,413.44,401.83,397.49,394.02,391.11,382.62,382.46,376.20,365.49,350.60,342.30,326.51,326.17,320.00,313.87,316.27,302.10,306.22,304.12,298.82,297.27,298.32,291.47,279.89,281.11,276.54,257.24,249.55,248.78,242.87,232.52,224.08,221.54,225.30,213.52,210.14,206.28,214.19,217.92,210.85,195.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.07,175.99,464.36,464.03,519.78,156.06,,,,,,,,,,,,,,,,,,,,,522.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.60,490.76,,,,,,,,,,,
2013-05-13 22:09:11.169000,L8,,,,,,,,,,,,,,,,,,,,,,,527.20,525.83,513.99,504.17,492.60,486.46,478.30,471.85,464.44,457.33,452.37,450.03,442.79,433.65,434.57,430.88,420.98,428.61,420.56,420.44,407.61,400.66,395.35,399.22,384.89,372.04,367.22,364.88,345.16,342.20,334.94,333.88,319.32,323.69,323.67,314.72,319.19,305.28,296.66,298.53,283.19,281.38,281.91,278.35,260.11,255.69,253.87,250.10,236.24,229.81,226.81,226.65,218.89,210.08,212.00,213.16,214.85,215.22,193.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.99,182.96,170.76,170.99,162.44,158.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 22:09:17.297000,L8,464.02,,514.35,443.56,384.81,316.37,233.66,526.67,515.20,504.07,503.83,470.53,459.01,454.36,447.84,443.50,443.60,438.99,425.11,402.02,402.44,391.52,381.61,382.98,369.96,336.48,400.54,390.85,380.70,378.86,372.38,373.85,364.29,361.13,367.25,360.49,345.77,340.62,334.36,333.13,318.16,319.19,307.85,303.12,307.62,288.05,283.45,277.46,292.77,278.33,276.29,251.19,258.29,222.83,246.28,253.28,246.38,240.71,246.59,212.40,236.81,208.44,227.22,206.17,166.95,210.24,180.52,179.57,,,,,,,,,,,,,,471.91,,309.08,233.28,161.96,,,,,,431.97,342.92,277.18,181.40,,,,,525.96,150.36,458.29,381.78,441.54,409.06,,,,,,,,,,,,,,,,,,,,,,334.73,244.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30 22:09:11.994000,L8,459.02,,361.06,300.04,235.98,166.03,,525.23,514.60,502.95,495.73,481.10,470.50,459.55,450.87,452.90,455.96,455.96,434.85,420.59,401.79,382.60,373.69,368.26,351.05,273.73,414.02,401.93,397.85,393.41,384.70,377.74,375.52,369.47,371.71,366.38,347.31,347.79,348.44,339.84,343.87,316.94,333.89,318.78,319.43,306.79,293.06,288.67,294.74,285.81,277.09,261.82,260.19,234.97,262.34,258.02,249.42,244.28,246.01,233.50,229.68,228.03,223.71,213.82,206.38,209.03,189.64,179.99,,158.36,169.87,160.51,162.85,163.12,161.15,,,,,,,489.01,484.16,190.35,370.10,325.94,247.51,159.90,218.47,452.60,367.64,424.45,336.45,263.53,180.99,,,,,532.41,527.55,439.79,389.18,369.45,308.26,,,,,,,,,,,,,,,,,,,,,,228.58,311.57,219.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:09:16.475000,L8,449.02,,345.62,283.19,512.17,455.61,383.95,521.17,514.73,491.83,478.97,465.88,457.02,443.70,437.24,432.54,434.24,420.55,410.84,393.98,388.06,386.98,374.07,378.45,363.28,305.05,401.85,388.02,376.21,374.87,382.97,375.61,365.96,363.81,372.48,360.49,333.18,326.05,322.49,323.15,311.76,300.42,299.76,298.43,302.47,288.34,284.29,279.73,294.23,283.64,274.55,251.91,257.20,218.85,259.72,254.43,245.63,240.46,241.27,223.79,222.85,218.82,217.93,209.19,,,,,,,,,,,,,,,,,,412.79,,444.95,368.18,482.18,415.77,348.89,253.01,173.78,412.87,326.47,476.73,383.42,261.78,321.42,196.06,351.22,325.60,528.78,313.55,499.27,417.43,421.66,492.53,358.83,,,,,,,,,,,,,,,,,,,,,419.97,347.53,271.95,179.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07 22:08:50.709000,L8,,,492.94,490.90,439.97,504.01,438.41,521.48,511.07,501.81,494.88,483.34,462.10,457.69,447.72,437.90,440.14,431.88,425.51,405.15,403.04,415.36,398.71,382.53,365.44,393.77,412.25,401.63,395.02,391.48,390.29,521.19,488.76,420.62,378.93,361.48,361.15,337.96,335.50,339.39,333.68,328.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.35,,295.44,214.70,,,,,,,,,,,,,,,522.94,328.33,283.94,194.63,,,,,,,,,,,,,,,,,527.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:08:21.364000,L8,,,,,,,,,,525.77,517.89,514.57,516.94,523.77,524.21,518.61,,,518.33,515.12,510.00,465.95,463.95,467.24,445.30,470.01,472.57,443.17,438.96,406.53,445.56,431.25,405.55,423.09,403.75,419.72,415.24,374.47,410.64,414.22,411.12,392.79,385.72,379.58,341.40,334.22,337.48,353.83,342.71,333.47,297.50,316.83,280.26,279.92,307.47,314.47,293.77,259.33,257.74,256.11,251.69,241.14,238.96,270.74,274.31,237.67,220.88,200.64,230.41,195.97,195.08,215.03,216.72,182.41,173.24,169.35,166.54,169.40,172.42,184.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
