dates,satname,nzd0279-0000,nzd0279-0001,nzd0279-0002,nzd0279-0003,nzd0279-0004,nzd0279-0005,nzd0279-0006,nzd0279-0007,nzd0279-0008,nzd0279-0009,nzd0279-0010,nzd0279-0011,nzd0279-0012,nzd0279-0013,nzd0279-0014,nzd0279-0015,nzd0279-0016,nzd0279-0017,nzd0279-0018,nzd0279-0019,nzd0279-0020,nzd0279-0021,nzd0279-0022,nzd0279-0023,nzd0279-0024,nzd0279-0025,nzd0279-0026,nzd0279-0027,nzd0279-0028,nzd0279-0029,nzd0279-0030,nzd0279-0031,nzd0279-0032,nzd0279-0033,nzd0279-0034,nzd0279-0035,nzd0279-0036,nzd0279-0039,nzd0279-0040,nzd0279-0041,nzd0279-0042,nzd0279-0043,nzd0279-0044,nzd0279-0045,nzd0279-0046,nzd0279-0047,nzd0279-0048,nzd0279-0049,nzd0279-0056,nzd0279-0057,nzd0279-0058,nzd0279-0059,nzd0279-0060,nzd0279-0062,nzd0279-0063,nzd0279-0064,nzd0279-0065,nzd0279-0066,nzd0279-0067,nzd0279-0068,nzd0279-0069,nzd0279-0070,nzd0279-0071,nzd0279-0072,nzd0279-0073,nzd0279-0074,nzd0279-0075,nzd0279-0076,nzd0279-0077,nzd0279-0078,nzd0279-0079,nzd0279-0037,nzd0279-0038,nzd0279-0050,nzd0279-0051,nzd0279-0052,nzd0279-0053,nzd0279-0054,nzd0279-0055,nzd0279-0061,nzd0279-0080
2020-01-11 21:54:15.691000,L8,427.74,416.51,393.40,395.34,393.48,402.33,405.85,410.27,420.47,429.57,432.81,417.44,418.89,418.24,405.02,392.88,384.70,376.19,365.10,362.04,353.92,346.53,345.82,350.61,347.77,349.95,345.99,347.87,345.85,347.04,349.11,351.93,352.19,357.34,357.09,353.20,347.29,372.30,382.16,394.46,397.42,386.88,386.04,371.49,375.25,371.45,360.34,362.01,346.27,343.02,341.40,341.77,341.48,341.51,340.88,342.97,347.84,347.70,352.33,352.68,357.81,363.59,349.05,371.26,376.05,383.41,389.64,387.65,388.11,384.62,382.38,349.01,373.18,360.46,344.76,352.27,350.20,346.67,345.33,340.09,367.74
2020-01-27 21:54:11.218000,L8,406.77,399.08,388.72,393.39,389.54,399.25,402.33,409.14,415.75,425.52,429.70,412.91,415.66,408.40,402.33,392.31,378.78,374.90,364.18,360.78,350.36,345.20,339.18,344.22,342.77,344.65,341.35,343.24,339.98,339.78,344.38,349.97,348.16,352.11,346.64,317.20,327.98,356.95,221.08,252.84,386.88,371.35,375.08,340.88,362.66,356.13,344.00,346.20,336.10,333.09,334.18,335.79,332.33,333.35,335.61,333.84,338.67,338.44,343.47,346.39,349.60,356.65,233.23,290.01,369.87,375.98,382.69,378.43,380.64,378.71,375.53,339.33,362.98,188.74,326.26,335.33,342.12,337.56,339.70,333.90,357.60
2020-02-12 21:54:06.855000,L8,427.75,427.01,394.26,397.71,397.85,404.33,407.81,414.94,422.19,430.25,435.75,425.43,423.04,429.02,427.97,411.50,412.66,398.39,373.11,365.20,359.69,350.97,348.45,355.83,347.62,351.64,349.86,349.44,350.66,350.14,350.86,356.65,356.00,359.64,360.63,358.04,354.02,376.80,383.46,395.08,401.66,389.00,386.96,377.10,372.22,372.34,366.05,362.80,346.59,343.04,342.29,340.77,341.64,340.56,341.96,343.84,346.22,346.80,351.59,354.70,356.98,361.59,276.74,368.77,378.61,384.23,390.90,387.23,387.83,386.43,382.05,355.23,373.52,362.03,347.56,351.06,351.14,349.21,347.35,338.06,364.24
2020-04-16 21:53:39.644000,L8,387.26,381.18,375.63,375.52,339.22,312.56,337.64,273.01,279.02,163.84,203.55,256.21,286.61,314.20,232.60,196.55,212.46,190.45,178.80,172.22,306.76,210.62,,,,,283.10,274.30,284.34,314.98,324.50,315.94,316.13,329.26,282.48,244.38,179.80,,,,180.31,331.60,272.25,227.98,266.53,252.11,271.66,266.88,287.11,209.79,252.80,,,,,,,,,,,,,,,,,,,,,,,171.10,181.01,229.98,312.20,249.77,266.04,,
2020-05-18 21:53:30.404000,L8,397.13,390.27,384.16,386.69,381.21,390.32,385.60,395.32,366.06,366.64,310.19,355.31,410.82,402.61,394.29,385.01,372.94,368.62,356.32,287.55,171.76,307.81,,,,,,324.58,320.24,333.95,331.61,320.61,322.96,331.92,295.81,247.99,183.92,,,,175.60,321.78,274.04,238.44,262.06,257.77,296.73,265.36,278.64,218.65,260.06,262.99,199.56,,,,,,,,,,,,,,,,,,,,,174.18,185.95,223.64,244.16,244.11,222.72,170.35,
2020-06-03 21:53:36.300000,L8,452.16,437.02,440.71,440.51,445.23,442.31,447.58,457.13,427.20,439.63,450.00,432.36,468.93,460.83,448.98,439.45,430.68,399.96,419.63,408.63,376.52,352.41,353.96,403.11,401.01,399.98,403.63,400.84,355.57,356.23,357.52,359.76,359.88,365.12,365.13,363.46,367.50,386.15,392.52,401.23,407.81,404.75,396.40,390.44,386.57,383.12,375.54,370.29,352.18,350.79,346.95,345.45,346.77,344.84,345.51,344.68,349.89,348.22,354.79,359.67,362.11,365.92,363.26,374.18,378.25,383.01,388.78,387.38,386.81,384.77,381.22,369.07,380.87,368.40,362.33,358.96,354.64,355.61,352.72,344.06,367.98
2020-07-21 21:53:58.839000,L8,399.10,390.42,383.06,389.12,382.63,391.64,389.94,366.20,244.38,318.45,333.05,353.91,409.42,401.75,392.37,383.16,369.23,366.65,355.48,351.37,340.54,324.46,301.29,328.05,314.79,331.45,304.95,288.40,283.15,310.34,283.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.10,310.55,,,,,,,,,,,,,,,,,,,
2020-11-26 21:54:24.779000,L8,430.79,440.64,434.14,438.78,503.31,,507.74,473.96,484.80,501.51,503.43,491.81,479.06,466.84,454.93,440.11,427.30,421.59,415.81,402.71,403.66,403.08,397.36,379.76,404.29,398.92,403.87,400.73,405.37,352.71,352.64,356.14,356.04,359.47,360.67,357.90,353.16,381.17,384.92,393.84,399.79,395.26,388.04,381.48,377.64,375.34,368.56,363.74,347.38,342.78,342.22,342.41,342.90,338.62,342.15,344.20,348.06,347.42,352.04,355.35,358.14,362.32,290.11,370.66,376.78,383.50,388.77,382.65,382.19,381.25,379.75,353.24,374.54,361.26,352.49,354.98,351.37,348.67,348.36,340.89,366.00
2021-04-03 21:53:50.092000,L8,432.81,420.83,391.63,396.06,399.55,405.20,408.21,415.30,423.17,430.33,433.46,421.22,422.06,418.95,404.90,394.89,386.50,378.19,369.72,365.43,358.83,349.95,351.67,354.84,348.53,353.39,354.27,350.28,352.73,353.59,351.58,353.58,356.20,360.07,357.88,357.13,356.22,374.73,383.52,390.19,398.17,393.15,386.81,381.53,378.38,374.28,367.72,363.42,348.57,345.47,342.46,344.41,343.72,338.07,341.69,343.35,347.51,348.50,352.29,354.99,356.86,363.26,286.77,367.91,377.06,383.32,196.61,385.43,384.59,382.83,380.50,354.18,372.46,362.00,354.34,355.11,352.57,348.87,348.19,343.07,367.31
2021-05-05 21:53:33.703000,L8,409.59,399.63,392.02,395.35,397.60,405.12,405.38,483.71,511.81,513.50,524.75,517.50,493.53,478.93,465.17,458.78,385.86,378.79,367.47,363.84,356.50,349.18,350.05,353.09,347.66,351.56,351.83,349.99,351.87,352.22,351.15,353.15,354.03,359.18,360.39,357.32,357.65,375.78,385.93,392.01,399.87,393.85,386.70,383.51,378.00,374.20,369.42,366.74,348.17,345.06,343.46,343.23,344.61,339.92,342.62,344.89,348.68,348.78,354.34,357.38,359.83,367.13,362.48,369.01,380.50,169.22,392.39,235.87,385.44,384.08,381.92,357.33,372.75,365.18,357.29,355.07,353.06,350.10,349.59,343.02,367.59
2021-07-08 21:53:58.887000,L8,387.73,376.61,366.13,369.42,366.90,,,,222.35,252.14,279.98,342.28,267.01,310.03,283.96,233.42,192.03,210.69,204.43,197.45,338.98,323.63,303.09,233.84,310.01,333.40,306.54,306.13,317.01,311.76,311.33,292.29,306.18,322.84,273.58,219.27,174.78,,,,,,,,,246.84,253.96,257.54,245.60,213.81,253.92,207.45,233.67,235.36,173.15,243.10,197.77,240.93,249.42,332.38,276.53,240.27,206.33,,,,,,,,,,,,159.62,215.76,225.03,228.83,206.18,182.59,
2021-07-24 21:54:04.359000,L8,422.47,412.12,401.82,408.35,440.45,410.03,411.55,417.74,424.26,433.16,436.37,423.10,423.69,427.26,412.26,414.77,392.58,380.60,374.43,383.81,361.37,351.29,354.69,357.66,349.77,355.16,355.25,352.13,354.82,355.32,354.98,355.74,357.26,363.81,362.81,358.21,359.09,380.85,384.00,394.87,401.44,399.45,390.00,384.81,378.41,378.00,370.39,367.06,348.80,344.29,343.34,344.17,344.14,338.40,343.18,342.44,346.13,346.56,353.61,355.58,357.70,363.58,293.06,368.25,375.32,380.88,387.07,383.31,384.40,381.81,380.18,359.51,376.53,363.16,355.67,356.19,353.13,351.42,349.91,343.65,366.07
2021-08-09 21:54:11.490000,L8,450.10,449.80,450.93,444.94,443.79,447.32,443.08,449.14,461.15,469.20,474.74,465.46,457.06,457.86,445.09,433.77,423.37,418.32,539.08,525.55,527.17,522.48,519.03,510.98,498.01,517.60,535.21,521.30,396.95,401.79,405.76,407.03,412.03,411.29,413.80,418.45,421.92,433.70,441.29,446.48,454.26,454.01,451.92,446.76,444.51,426.68,420.18,415.21,394.40,386.74,382.29,378.32,382.84,392.00,395.45,395.74,448.74,,534.91,385.73,387.49,401.61,414.98,418.26,420.00,426.27,179.87,209.73,238.46,259.68,268.76,426.46,429.91,412.34,414.36,410.75,404.26,402.86,399.36,385.64,274.45
2021-08-25 21:54:16.007000,L8,443.16,442.57,435.05,436.50,439.75,443.81,445.44,453.24,464.58,465.04,468.02,473.29,452.14,444.46,457.17,425.56,420.43,417.95,415.06,406.11,538.63,508.57,515.45,505.29,533.01,394.12,389.60,393.15,395.90,400.24,394.08,398.95,408.30,415.86,417.14,412.03,407.63,425.14,428.76,440.53,443.15,448.08,448.18,439.57,433.38,427.69,415.34,408.57,381.32,387.32,386.93,379.72,381.30,380.09,384.04,378.86,384.11,377.92,453.44,453.95,466.32,414.61,430.74,420.62,413.49,157.92,184.67,214.75,238.80,260.69,274.98,421.12,416.69,409.01,404.53,404.98,402.53,395.53,386.22,383.35,269.35
2021-09-10 21:54:20.775000,L8,421.93,418.42,405.15,418.32,425.91,428.41,434.55,421.12,429.36,451.93,450.51,444.73,424.21,428.22,414.84,405.22,400.00,393.46,389.85,391.39,385.09,371.53,354.93,363.92,351.26,375.89,357.88,356.17,353.82,356.64,359.08,360.95,358.68,362.04,366.05,362.12,360.61,377.81,385.73,394.43,400.79,401.96,394.10,389.81,398.13,407.07,408.96,398.50,350.62,344.82,343.43,343.56,344.55,338.05,343.89,345.81,346.96,346.27,352.44,363.44,360.29,364.06,359.81,367.94,377.19,383.45,387.44,380.40,382.86,381.04,375.32,365.07,373.76,394.29,368.68,361.79,361.55,355.68,351.48,341.91,368.86
2021-10-12 21:54:29.370000,L8,,,,,460.83,485.99,481.25,478.65,493.93,516.84,511.68,542.04,518.28,520.45,520.71,512.19,,490.50,543.87,498.80,513.73,518.12,524.54,523.51,502.59,518.39,516.91,518.60,518.61,513.07,497.13,510.56,509.98,525.30,516.44,426.99,508.22,,,,,,,,526.53,521.77,472.95,435.36,512.34,504.51,439.62,445.85,409.82,439.17,499.11,437.41,490.89,490.57,482.91,484.92,448.36,450.39,446.05,511.07,470.29,465.45,439.52,430.11,425.46,422.07,408.52,524.80,471.74,514.87,519.55,432.78,528.06,533.16,518.78,408.16,409.09
2021-11-08 21:54:51.497000,L9,427.86,427.57,428.80,434.27,438.01,436.25,437.07,443.65,458.81,459.66,470.38,456.53,443.44,439.46,425.95,423.48,417.48,406.14,402.77,394.65,385.64,382.21,381.70,378.43,376.30,382.38,385.60,381.63,384.29,386.61,391.36,386.81,389.83,393.66,396.51,400.43,402.46,416.57,421.06,428.88,438.28,444.73,444.29,430.56,422.12,416.10,404.42,394.99,372.19,365.83,373.77,366.13,372.39,376.28,373.91,376.14,374.92,365.42,367.31,377.28,392.89,403.16,400.82,409.77,406.16,423.65,410.78,412.73,408.82,409.30,392.65,408.12,410.61,398.42,397.80,389.83,384.78,384.13,376.68,376.17,410.26
2021-12-07 21:54:26.664000,L9,421.81,423.03,420.00,432.60,437.94,436.04,438.77,450.21,458.54,465.41,478.27,460.22,447.54,434.27,421.02,409.86,535.41,502.14,506.18,520.70,512.48,495.99,492.89,505.06,524.80,513.30,376.47,380.33,384.37,384.98,381.10,385.16,387.75,382.10,381.85,394.85,395.24,420.31,418.93,432.90,437.73,438.94,427.98,430.22,417.85,406.56,399.59,400.11,373.43,377.15,369.00,373.97,362.27,356.00,352.25,368.09,374.97,376.55,370.58,378.98,389.85,395.39,406.51,414.94,410.85,412.07,436.15,425.79,418.68,422.54,417.06,405.47,413.23,387.72,377.59,384.99,380.14,379.10,377.05,357.16,412.52
2021-12-23 21:54:21.811000,L9,407.95,399.14,386.50,389.47,388.51,396.98,401.66,403.33,412.16,422.02,426.03,410.35,413.12,405.78,398.95,388.02,375.65,371.78,360.18,360.22,349.54,344.96,338.65,342.63,340.25,345.68,340.12,341.15,341.59,339.76,342.79,324.50,271.90,344.28,298.31,194.83,174.99,,,,,,,,349.73,348.17,224.20,174.77,,,,,,,,,,,,,339.29,351.05,262.05,288.14,257.98,313.21,348.03,360.97,374.55,370.77,,,,,,,,,,,
2021-12-31 21:54:19.245000,L8,463.78,438.82,391.32,394.31,396.86,403.03,406.97,410.89,418.65,427.44,431.97,419.13,417.70,409.75,404.75,394.02,385.45,377.81,367.58,363.00,356.66,349.65,346.55,348.10,346.29,350.86,348.03,349.04,350.33,348.71,349.99,353.92,353.80,357.05,357.10,354.35,344.46,370.54,277.78,389.22,396.86,387.06,381.41,373.48,371.24,370.15,363.26,361.32,344.69,341.63,340.28,340.02,338.96,339.55,341.04,341.38,344.84,345.54,349.43,351.67,354.90,360.01,270.44,366.96,375.19,160.63,388.09,383.42,383.15,275.64,374.83,346.87,370.21,358.64,345.87,350.22,350.40,346.37,346.57,340.15,359.41
2022-01-08 21:54:19.756000,L9,421.30,416.37,393.81,395.31,398.49,404.84,408.95,414.91,420.95,428.28,432.33,420.04,421.04,417.59,405.93,394.62,386.36,377.59,371.53,364.23,357.67,349.70,350.48,354.17,347.20,353.09,350.53,348.92,351.33,350.94,349.99,353.14,355.49,359.47,357.12,355.96,346.59,370.24,379.05,387.96,395.89,389.07,384.69,373.47,374.27,370.28,360.96,361.89,347.56,341.61,341.12,341.14,340.59,339.65,341.26,343.00,343.73,343.82,348.97,351.91,355.16,359.38,272.34,367.43,377.41,383.55,389.60,383.57,385.68,281.40,378.61,350.28,371.52,357.84,347.38,352.43,350.03,348.13,346.79,340.45,330.24
2022-02-01 21:54:12.645000,L8,434.71,433.06,437.19,434.18,443.46,449.95,457.83,463.45,473.40,483.63,488.35,479.44,471.36,455.18,444.67,439.15,434.04,428.94,416.71,406.08,401.93,395.56,392.78,397.15,398.50,394.78,397.19,399.45,393.14,399.59,399.88,390.54,359.50,364.98,364.78,363.30,364.74,382.56,392.85,395.50,402.55,401.10,392.02,388.41,384.22,379.31,372.29,369.42,350.40,346.38,344.93,343.69,346.15,341.90,344.07,343.53,347.31,348.18,353.19,355.13,358.58,363.11,299.62,370.85,378.10,383.96,390.80,386.32,387.19,381.41,377.37,365.58,378.47,366.08,359.22,355.58,353.02,351.10,349.09,342.54,362.31
2022-02-17 21:54:07.419000,L8,428.29,416.23,391.51,394.01,399.25,402.01,408.11,414.40,421.36,428.85,433.52,421.12,420.58,421.02,426.28,417.68,389.88,377.72,370.79,365.65,358.41,349.80,351.73,351.66,347.48,353.70,351.75,350.29,352.85,352.18,352.03,353.64,355.31,359.22,360.29,356.24,350.12,374.20,382.83,389.33,398.96,390.33,387.09,373.54,371.95,372.28,364.59,363.31,347.16,343.00,342.43,342.58,343.44,339.19,341.81,343.25,347.15,349.07,350.95,351.95,360.04,366.31,287.29,369.78,378.30,384.17,195.54,385.65,386.73,381.95,379.00,353.09,373.88,358.60,345.43,354.82,351.85,347.25,347.86,342.96,361.89
2022-02-25 21:54:08.810000,L9,441.66,433.86,429.21,430.69,417.14,443.73,413.07,472.81,489.13,484.36,466.75,475.69,475.61,459.47,444.33,443.67,419.51,406.22,391.52,412.68,364.60,353.25,353.94,357.54,351.42,356.36,356.62,355.80,355.40,356.54,356.75,357.32,359.43,363.42,366.57,364.58,368.07,382.07,390.67,396.39,402.49,401.37,392.62,386.89,383.44,378.91,372.47,368.48,350.56,347.28,345.60,346.14,346.13,341.86,343.38,344.26,347.54,350.09,353.68,355.33,360.22,364.36,296.89,371.10,379.66,158.91,391.81,387.97,387.52,271.60,380.24,364.46,379.04,368.17,360.11,358.38,356.35,349.92,349.04,344.80,366.58
2022-03-05 21:54:04.613000,L8,427.40,422.42,400.24,396.73,400.36,405.03,409.50,415.65,422.52,431.20,435.03,420.28,420.57,442.59,429.85,428.18,415.08,379.19,369.20,364.41,384.44,350.69,351.76,354.34,350.82,354.28,352.31,351.27,353.86,352.99,352.70,353.32,355.41,360.23,358.53,357.75,352.26,375.41,380.29,390.83,397.52,392.09,386.98,377.26,376.57,372.87,365.66,364.06,346.64,344.74,341.66,342.59,339.94,338.02,340.99,342.10,344.91,346.29,349.35,352.22,356.99,361.48,286.18,368.28,375.97,382.48,388.79,385.24,385.88,381.01,376.61,351.16,374.62,360.31,351.61,354.36,352.36,346.59,346.91,341.85,361.71
2022-04-14 21:53:55.388000,L9,405.43,398.97,394.67,400.56,400.01,421.04,414.69,419.92,460.33,471.34,438.09,430.99,424.49,444.59,434.31,425.14,443.85,417.89,401.29,360.77,361.78,398.87,355.69,359.53,356.74,364.52,358.04,356.64,357.05,356.72,358.18,356.97,358.65,361.98,362.79,360.89,359.45,381.60,387.88,395.22,401.87,397.14,391.47,381.22,380.90,375.91,368.11,365.65,347.87,345.18,342.58,343.15,341.06,340.27,342.11,342.63,346.37,348.67,350.80,353.61,357.63,361.62,292.14,367.37,374.75,382.45,388.07,382.38,382.15,379.11,375.95,364.49,379.24,360.73,354.25,355.56,353.88,351.13,348.41,342.52,363.92
2022-04-30 21:53:48.861000,L9,335.51,379.33,376.07,372.12,333.60,320.32,357.30,297.36,353.28,291.53,281.23,340.06,400.95,395.66,380.34,372.13,365.45,359.75,352.09,344.70,337.62,318.39,303.15,333.20,312.18,331.57,304.88,287.82,313.43,316.36,309.15,290.84,304.49,316.54,271.94,227.48,175.72,,,,170.59,231.56,213.58,222.59,256.98,247.14,250.80,255.25,244.01,216.87,251.39,234.39,231.84,231.21,172.38,181.95,188.84,289.31,272.34,328.08,283.59,316.62,166.69,264.69,220.92,,,,,,,,,164.22,156.30,213.92,233.40,226.39,215.77,182.75,
2022-05-16 21:53:38.268000,L9,383.91,376.94,304.40,345.76,321.30,315.68,336.50,,230.77,262.01,244.60,329.92,396.62,215.68,283.74,329.89,258.28,355.00,329.50,337.49,320.53,226.85,,,,,,,,,,,,,,,,,,,,,,,,,,,237.50,204.84,172.84,163.98,,,,,190.33,230.19,244.48,299.94,274.20,313.43,,,,,,,,,,,,,,210.10,219.81,209.55,200.63,,
2022-05-24 21:54:00.511000,L8,425.46,421.65,400.98,402.62,403.28,407.04,410.87,413.46,421.88,431.36,435.97,423.76,423.35,410.65,407.41,395.24,387.73,378.69,372.27,364.51,360.70,352.26,352.60,354.68,350.68,354.97,351.96,351.90,355.17,354.86,355.00,355.88,357.68,361.31,362.96,359.79,359.51,379.02,387.68,395.53,402.96,398.44,393.15,385.92,380.76,375.88,370.38,367.61,347.12,344.98,342.91,343.70,340.35,342.32,344.17,343.50,346.84,347.89,352.64,356.08,359.48,364.86,295.13,368.60,375.84,385.98,390.92,384.80,383.50,380.64,375.16,360.70,377.40,361.87,356.64,356.74,353.66,352.21,348.90,342.64,365.65
2022-06-17 21:53:43.729000,L9,292.98,246.40,368.04,364.13,328.04,317.49,325.08,247.92,284.93,268.43,286.67,252.21,272.78,320.52,327.91,287.15,262.21,365.37,352.30,347.02,337.72,314.68,302.63,320.70,301.85,334.11,304.90,281.89,311.70,310.61,246.60,251.82,,314.59,230.68,215.63,173.42,,,,168.09,226.48,215.40,232.51,256.51,247.90,277.38,257.09,246.38,219.52,251.96,232.48,233.35,230.69,,,,,,304.96,276.62,311.76,,,,,,,,,,,,174.70,163.62,217.48,236.26,236.85,215.77,181.90,
2022-06-25 21:54:18.556000,L8,426.21,421.44,409.65,413.51,414.19,420.98,413.80,416.96,423.82,434.65,442.58,427.64,432.47,435.82,426.44,412.70,393.60,384.91,376.89,375.44,363.30,359.73,355.67,360.42,356.47,357.83,357.85,357.97,358.57,358.32,360.96,362.15,360.00,362.95,364.96,363.48,362.99,383.17,388.17,398.92,406.38,404.52,395.79,389.10,384.85,379.48,375.96,370.41,352.36,347.17,347.31,345.91,343.88,343.57,346.42,347.30,351.18,350.22,355.04,359.22,363.40,367.18,300.09,369.23,378.79,385.61,391.31,386.39,385.48,383.61,293.54,368.90,381.94,366.36,362.24,359.58,356.02,355.57,353.06,343.76,364.73
2022-07-03 21:53:56.330000,L9,324.99,381.50,369.62,365.32,336.31,316.48,356.55,248.65,239.66,268.26,290.44,341.95,404.43,396.13,384.73,376.92,368.13,363.98,352.62,349.07,338.30,319.19,305.09,332.66,313.42,337.94,304.26,294.41,307.38,317.86,305.25,292.52,269.66,318.21,270.21,240.11,181.61,,,,165.22,217.98,212.04,229.73,253.55,252.44,286.49,259.02,249.99,223.26,260.05,260.82,237.20,237.86,178.70,238.86,201.40,286.99,297.04,332.06,289.21,329.31,198.17,270.32,230.38,,,,,,,,,173.95,169.62,223.48,237.91,235.40,260.12,213.27,
2022-08-04 21:54:10.992000,L9,423.36,410.75,395.70,399.46,400.61,407.58,412.35,415.51,422.72,432.48,436.54,422.18,422.02,419.86,408.00,397.51,390.75,380.37,372.36,376.97,361.98,351.40,354.87,358.58,349.74,355.84,356.28,352.20,356.01,356.66,358.14,358.51,356.84,363.47,365.48,361.29,359.92,382.16,381.82,396.28,404.80,400.66,394.16,386.70,380.20,378.17,374.23,369.45,350.64,346.76,343.71,344.46,345.44,342.85,343.41,344.74,347.62,349.50,354.32,359.56,363.06,367.81,297.01,369.91,377.67,384.99,391.68,385.26,385.76,383.70,381.60,359.93,377.29,363.90,360.45,357.55,354.18,353.43,350.19,344.14,367.81
2022-08-12 21:54:35.240000,L8,508.42,510.27,476.98,443.87,456.37,446.93,419.70,419.11,425.20,442.76,448.11,433.00,424.81,449.88,444.60,423.28,405.30,392.89,378.75,370.86,360.18,351.11,353.58,361.70,385.48,389.02,357.71,364.68,393.55,353.78,350.54,353.46,347.60,356.36,351.74,243.62,314.32,,,,190.18,251.31,324.97,255.24,523.40,390.05,409.76,441.72,351.85,341.81,335.46,293.37,261.34,197.46,199.40,229.68,255.08,256.14,344.07,347.23,348.07,352.35,261.58,267.29,,,,,,,,327.77,,431.78,419.19,410.86,379.74,357.48,350.90,226.63,
2022-08-20 21:54:17.823000,L9,446.81,433.77,423.29,407.68,435.87,443.03,426.12,456.92,423.39,432.52,436.54,424.41,458.94,443.61,442.53,428.00,428.62,389.93,405.56,400.04,399.41,396.53,372.56,358.14,350.62,354.85,355.90,354.75,355.83,356.56,358.38,356.87,358.38,364.05,366.76,359.85,358.95,382.86,382.24,395.64,403.81,398.22,391.53,383.75,378.24,377.62,371.16,367.86,348.79,345.13,342.47,343.78,344.24,340.32,343.67,343.50,347.79,348.93,353.61,356.90,358.70,363.59,296.31,367.45,375.50,382.82,387.88,384.20,384.55,381.27,377.84,359.10,376.74,362.98,357.41,355.89,354.30,350.80,349.31,343.69,366.28
2022-10-23 21:54:31.869000,L9,433.22,426.41,428.43,406.60,436.81,434.66,409.95,413.46,420.85,428.83,433.87,423.47,420.62,409.44,402.26,392.92,386.22,377.51,371.81,363.16,357.07,350.23,351.54,351.97,348.36,352.84,352.10,349.90,352.11,353.51,352.33,355.06,356.17,359.56,361.75,359.74,350.72,377.70,382.47,398.03,401.46,394.78,391.69,381.31,377.01,374.94,369.90,366.10,347.76,342.18,340.38,342.15,342.27,341.31,343.39,344.54,346.66,346.28,353.85,358.48,359.63,363.12,287.51,371.52,377.35,385.38,389.97,383.93,384.09,381.54,378.65,356.19,374.03,361.25,357.03,354.67,351.38,348.19,347.03,342.42,363.81
2022-10-31 21:54:43.157000,L8,423.92,427.77,422.71,419.89,419.93,431.04,438.03,454.11,452.11,456.18,460.37,459.34,448.39,440.84,422.61,420.64,414.72,404.57,401.53,396.34,390.03,381.50,385.43,383.86,376.30,374.38,370.42,386.69,389.80,383.51,387.77,391.36,384.42,396.91,397.07,408.64,401.72,427.06,433.57,444.57,436.10,436.65,430.38,426.70,409.45,412.18,404.57,378.27,357.79,384.30,392.60,370.53,372.64,379.75,382.29,369.50,366.26,366.63,387.99,391.99,376.94,372.01,393.60,379.03,384.53,391.16,395.81,219.06,424.63,418.06,416.69,408.76,408.90,382.36,380.69,386.63,390.96,384.47,363.82,377.07,411.87
2023-01-19 21:54:22.796000,L8,437.08,432.25,423.73,428.04,435.05,436.65,439.12,442.34,449.22,465.40,474.67,465.66,456.14,452.45,444.10,434.54,425.03,418.46,417.92,410.50,394.38,401.26,397.81,389.19,399.35,394.32,396.65,398.73,394.68,401.23,379.60,356.97,356.90,361.62,361.79,361.26,359.51,379.03,386.22,394.56,401.83,398.39,392.85,387.06,383.87,377.21,371.00,366.13,349.13,344.78,342.55,341.81,342.24,341.33,341.10,342.16,345.13,343.91,349.25,351.33,354.80,359.96,303.42,366.07,375.34,383.08,386.58,383.22,381.45,375.59,375.40,365.00,377.80,362.59,356.40,355.42,354.98,351.13,347.52,342.55,360.70
2023-02-04 21:54:26.970000,L8,435.67,420.65,418.60,417.76,417.15,427.86,435.05,446.69,449.90,465.28,468.97,458.41,456.69,445.78,442.67,430.62,421.80,418.17,412.12,402.86,397.92,400.28,392.47,347.61,347.40,353.80,349.42,348.76,352.58,351.20,350.69,352.78,354.54,359.63,358.44,359.20,355.64,377.86,380.02,390.38,400.03,395.32,390.46,383.26,378.80,373.24,365.85,363.89,346.54,341.72,338.87,340.25,341.29,338.27,340.54,341.73,343.39,340.53,346.43,349.15,353.99,358.28,300.19,365.88,376.02,381.86,374.25,374.12,370.10,288.13,359.63,359.70,374.64,358.80,352.92,354.05,350.82,348.18,347.41,338.91,
2023-02-20 21:54:13.700000,L8,414.08,411.11,393.52,403.99,400.81,394.08,323.91,406.52,412.13,427.57,431.98,417.24,417.60,412.54,400.59,391.33,379.94,374.99,363.84,360.89,350.20,347.47,346.10,346.51,344.65,348.15,344.58,345.48,346.52,344.42,346.12,346.35,346.60,353.69,343.78,342.25,336.79,363.79,284.02,371.35,384.50,367.56,377.39,339.10,359.81,354.81,340.46,344.62,333.95,328.51,326.27,327.31,323.92,329.07,330.71,332.25,333.08,327.82,336.26,340.63,343.25,348.82,270.94,290.67,362.07,369.50,197.29,364.98,368.94,282.24,352.60,339.94,360.01,275.93,329.15,334.80,339.88,333.66,335.70,328.05,
2023-03-08 21:54:02.815000,L8,418.30,417.73,412.95,412.21,414.59,418.45,426.02,429.10,438.44,458.90,464.37,457.29,449.02,436.99,438.05,432.87,429.88,429.39,420.79,413.99,393.77,393.06,398.90,397.15,390.71,392.74,387.29,390.33,390.20,397.24,398.81,400.40,401.21,413.92,408.22,412.30,406.15,421.91,435.54,434.89,450.48,450.64,445.10,437.36,436.75,427.63,419.40,412.80,378.32,376.71,371.99,376.87,376.57,373.92,379.06,374.11,377.09,375.09,381.92,385.58,391.05,375.84,394.44,399.92,404.12,406.50,186.53,404.94,404.48,385.77,387.69,420.61,418.84,408.08,405.30,401.26,395.78,396.37,390.64,376.71,385.35
