dates,satname,nzd0559-0000,nzd0559-0001,nzd0559-0002,nzd0559-0017,nzd0559-0018,nzd0559-0019,nzd0559-0020,nzd0559-0021,nzd0559-0022,nzd0559-0023,nzd0559-0024,nzd0559-0025,nzd0559-0026,nzd0559-0029,nzd0559-0030,nzd0559-0031,nzd0559-0032,nzd0559-0033,nzd0559-0034,nzd0559-0035,nzd0559-0036,nzd0559-0037,nzd0559-0038,nzd0559-0039,nzd0559-0040,nzd0559-0041,nzd0559-0042,nzd0559-0043,nzd0559-0044,nzd0559-0045,nzd0559-0046,nzd0559-0047,nzd0559-0048,nzd0559-0049,nzd0559-0050,nzd0559-0051,nzd0559-0052,nzd0559-0053,nzd0559-0054,nzd0559-0055,nzd0559-0056,nzd0559-0057,nzd0559-0058,nzd0559-0059,nzd0559-0060,nzd0559-0061,nzd0559-0073,nzd0559-0074,nzd0559-0075,nzd0559-0076,nzd0559-0077,nzd0559-0079,nzd0559-0080,nzd0559-0081,nzd0559-0082,nzd0559-0083,nzd0559-0084,nzd0559-0085,nzd0559-0086,nzd0559-0087,nzd0559-0088,nzd0559-0089,nzd0559-0090,nzd0559-0091,nzd0559-0092,nzd0559-0093,nzd0559-0094,nzd0559-0095,nzd0559-0096,nzd0559-0097,nzd0559-0098,nzd0559-0099,nzd0559-0100,nzd0559-0101,nzd0559-0102,nzd0559-0103,nzd0559-0104,nzd0559-0105,nzd0559-0106,nzd0559-0003,nzd0559-0004,nzd0559-0005,nzd0559-0006,nzd0559-0007,nzd0559-0008,nzd0559-0009,nzd0559-0010,nzd0559-0011,nzd0559-0012,nzd0559-0013,nzd0559-0014,nzd0559-0015,nzd0559-0016,nzd0559-0027,nzd0559-0028,nzd0559-0062,nzd0559-0063,nzd0559-0064,nzd0559-0065,nzd0559-0066,nzd0559-0067,nzd0559-0068,nzd0559-0069,nzd0559-0070,nzd0559-0071,nzd0559-0072,nzd0559-0078
2023-01-07 22:21:38.419000,L9,436.29,418.20,384.69,470.66,467.86,481.09,482.24,481.83,480.20,479.24,486.32,480.72,478.56,467.90,462.59,460.98,458.21,461.04,465.80,468.31,465.41,476.89,474.41,467.61,466.98,460.45,464.00,468.35,463.48,464.30,467.59,460.71,457.52,452.84,446.25,442.21,428.78,417.49,409.53,423.75,409.97,390.49,368.46,465.46,485.35,260.87,462.45,449.72,447.82,448.01,447.84,447.11,448.39,449.20,447.29,436.21,432.66,418.25,414.86,411.22,407.43,403.59,406.14,408.15,412.76,409.35,418.25,446.74,458.00,471.36,484.32,489.20,481.92,486.79,488.91,469.55,463.76,457.78,483.95,348.03,304.17,359.56,383.54,417.06,394.27,405.49,419.11,421.42,450.18,450.61,458.14,456.94,467.50,473.64,471.11,259.14,241.53,223.91,228.92,237.94,245.13,238.49,247.61,275.89,232.20,474.48,446.54
2023-01-14 22:27:21.562000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.23,357.91,352.25,341.71,332.68,329.50,326.33,323.31,319.58,318.99,325.81,340.16,343.87,353.06,358.23,350.80,345.03,346.37,329.79,304.55,299.66,293.84,306.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15 22:21:05.646000,L8,434.81,417.59,383.59,470.51,469.06,479.84,352.81,366.63,321.94,309.31,377.21,360.00,430.07,419.16,467.90,461.40,458.10,462.51,466.91,469.97,465.35,476.45,472.56,465.77,465.19,460.30,464.44,469.20,462.66,462.94,467.58,463.17,456.78,451.12,445.80,439.55,427.77,412.38,407.11,424.68,408.70,391.09,369.75,467.64,485.55,484.74,460.38,448.96,446.38,447.85,446.10,443.57,445.94,447.28,444.12,435.33,430.58,417.05,413.07,410.41,405.74,401.94,404.76,405.53,411.19,409.89,418.48,446.93,457.66,471.37,483.98,488.73,481.71,487.17,487.62,468.41,464.05,459.17,482.11,349.36,301.59,357.39,380.21,422.59,220.32,178.99,237.20,312.73,229.14,239.49,461.01,458.75,466.90,443.64,448.69,486.63,482.71,481.96,482.23,482.54,479.37,480.87,250.81,477.53,475.33,473.51,443.48
2023-01-15 22:21:29.610000,L8,431.82,415.58,380.59,467.91,467.81,479.57,454.61,368.65,321.74,308.97,376.09,360.22,428.03,417.47,464.69,459.70,454.72,460.70,464.07,468.39,462.71,474.93,469.07,463.31,463.85,458.27,461.85,466.31,461.41,460.42,466.26,459.19,455.42,447.80,444.39,435.72,425.76,409.65,405.34,422.77,403.95,388.15,368.97,465.32,483.26,483.08,459.33,446.98,444.95,445.65,443.43,441.86,443.54,444.70,442.20,433.21,428.55,414.86,411.17,408.68,404.25,400.93,403.15,404.28,410.03,407.86,417.17,444.22,455.98,468.31,482.48,486.99,479.96,484.28,486.25,466.39,463.08,457.95,480.68,346.67,299.62,356.31,378.79,419.19,217.89,175.10,235.65,311.59,225.85,238.07,459.80,458.18,464.92,441.25,446.43,485.24,481.68,480.37,479.20,478.69,245.61,477.64,476.83,473.89,474.43,471.03,440.53
2023-02-24 22:21:03.459000,L9,434.93,418.11,389.75,480.55,478.74,486.81,489.57,489.82,490.27,485.59,495.45,485.92,483.57,471.25,469.12,465.42,463.32,466.73,471.93,473.78,471.73,483.63,478.94,468.94,470.66,464.84,471.66,473.12,471.16,470.21,473.16,468.94,460.76,457.21,443.49,398.29,385.55,367.66,363.65,427.38,414.06,397.51,373.04,443.83,489.70,489.70,462.57,455.72,450.79,450.81,451.42,451.14,453.50,452.74,449.85,436.38,434.43,420.46,415.99,412.54,408.49,403.36,410.18,414.34,419.76,412.36,427.67,447.21,461.72,473.67,487.84,492.48,486.94,493.07,494.86,488.68,,,,346.38,310.04,414.37,387.52,425.27,399.05,424.06,431.16,438.02,459.95,459.29,461.41,470.93,477.53,480.58,480.62,495.93,492.75,490.39,489.22,487.42,486.95,488.01,484.03,481.64,487.33,475.09,452.14
2023-02-24 22:21:27.431000,L9,434.85,418.42,390.01,479.98,478.20,486.73,489.58,489.60,489.56,485.53,494.95,486.30,483.16,471.08,468.87,465.16,463.22,466.52,471.76,473.65,471.57,483.31,479.06,468.86,470.53,464.60,471.40,473.00,470.73,469.85,472.93,468.82,460.61,456.89,443.89,398.11,384.75,367.62,363.33,426.97,414.00,397.32,373.09,475.88,489.43,489.61,462.46,455.34,450.49,450.25,450.81,450.18,453.16,451.95,449.34,435.82,434.28,420.05,415.55,412.32,407.99,402.63,409.86,414.02,419.41,411.99,427.20,446.78,461.22,473.12,487.22,492.12,486.40,492.64,493.91,488.47,,,,347.15,309.05,414.66,387.03,425.30,399.32,422.46,431.19,438.07,459.72,459.30,461.41,443.95,477.28,480.24,480.36,495.65,492.47,490.17,488.91,487.15,486.83,487.99,483.87,481.29,487.46,474.96,451.79
2023-03-12 22:20:56.415000,L9,420.74,400.90,379.27,474.78,476.97,486.21,486.96,480.99,471.98,463.12,468.77,450.27,339.70,316.72,447.63,433.08,415.50,425.91,380.78,389.42,417.54,443.17,458.78,460.16,467.86,464.12,469.36,470.28,467.63,468.15,468.71,465.81,458.93,454.02,441.92,397.93,385.18,144.22,168.84,154.45,178.26,189.28,200.34,147.34,144.39,162.63,456.67,456.09,447.62,445.68,447.70,448.25,449.43,449.36,445.83,434.65,431.74,419.41,414.86,409.23,405.64,401.29,406.19,405.03,412.43,413.20,422.93,443.31,456.30,469.05,481.75,487.34,484.15,489.09,491.08,474.97,456.21,468.49,298.14,262.63,241.03,185.10,303.73,293.14,275.77,373.73,425.14,422.66,451.84,455.75,460.17,436.45,471.00,347.18,351.65,148.88,,486.59,495.47,485.30,481.97,239.52,480.41,478.18,475.63,469.95,446.50
2023-03-12 22:21:20.378000,L9,424.30,403.92,383.30,478.43,480.07,488.66,489.81,485.48,473.95,467.58,472.07,453.97,456.61,448.48,450.07,440.46,418.49,434.91,392.68,393.62,427.29,452.24,462.60,462.76,470.48,466.17,471.95,472.67,471.05,471.48,472.08,468.30,462.91,456.92,446.15,400.45,390.10,374.68,372.07,356.79,409.96,370.84,369.61,317.09,189.33,166.99,459.02,458.95,451.01,447.69,450.25,450.83,451.84,452.20,448.77,436.60,433.78,421.20,416.91,411.10,407.46,403.24,408.15,407.06,413.67,417.73,425.41,445.41,460.08,471.50,484.69,490.77,487.13,491.43,494.18,477.47,457.94,471.24,302.70,327.30,246.20,187.79,306.40,297.39,280.81,376.80,432.78,426.76,458.42,458.39,462.25,438.29,475.88,443.42,446.15,152.75,,490.93,499.82,487.74,485.28,479.89,482.90,480.21,236.83,472.60,448.93
2023-03-27 22:26:47.387000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.95,285.16,459.68,458.48,445.83,438.42,435.66,425.81,423.58,413.59,403.90,401.50,378.06,364.35,353.34,340.28,331.38,328.34,324.12,322.90,314.75,314.84,320.48,333.15,337.98,347.39,355.36,360.11,351.49,349.57,330.50,297.48,291.69,293.33,319.92,,,,,,,,,,,,,,,,,266.63,248.07,248.91,253.48,518.81,511.13,503.65,492.86,496.91,484.54,468.97,427.54
2023-03-28 22:21:09.110000,L9,410.68,393.96,370.90,,,,,,213.02,225.34,308.90,307.24,267.99,282.85,293.70,313.51,302.66,283.59,259.93,277.65,276.81,253.95,202.75,205.59,242.05,284.74,293.97,310.08,326.15,342.10,322.61,286.66,271.75,265.50,274.56,260.14,276.74,220.32,240.79,287.68,307.57,337.33,360.50,352.48,484.93,489.36,461.58,454.28,449.45,448.01,450.91,452.59,452.17,453.16,449.57,437.19,432.25,420.44,415.90,409.46,403.95,394.04,393.35,392.82,387.67,384.34,425.66,443.54,460.62,468.57,481.33,485.64,478.54,478.34,474.13,456.78,443.03,443.00,448.00,282.21,200.88,196.72,207.20,,,,,,,,,,,272.81,267.05,493.36,494.10,486.75,488.81,486.84,481.96,477.47,476.91,474.72,471.53,468.38,448.99
2023-04-13 22:20:38.700000,L9,437.09,421.89,386.10,486.61,489.66,497.66,497.20,500.23,504.21,496.99,501.23,492.97,493.43,478.62,474.88,473.19,477.89,475.88,480.84,481.49,482.90,487.79,489.04,480.77,476.01,471.43,473.63,476.15,475.39,477.41,476.32,471.16,468.65,464.73,455.05,443.85,438.37,435.61,432.85,423.08,407.62,386.03,369.26,486.22,501.07,497.58,463.80,461.51,456.97,452.06,455.64,455.86,457.30,457.28,454.17,439.72,443.47,425.43,422.89,421.05,414.08,412.20,413.71,412.74,417.02,417.09,429.96,453.92,466.91,474.32,488.45,494.31,490.32,495.52,498.79,482.10,470.87,467.21,487.57,349.62,378.70,424.42,388.17,443.18,449.55,450.10,453.98,450.75,469.44,462.45,471.69,439.37,482.62,490.73,484.38,504.42,503.89,497.19,495.65,491.39,490.01,487.77,242.20,483.27,486.92,491.65,453.31
2023-04-28 22:26:27.911000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.62,399.11,437.61,408.19,387.77,425.53,412.56,415.10,405.81,394.34,380.13,362.83,354.06,346.71,338.77,323.56,326.96,320.05,303.78,299.78,307.65,288.52,300.45,305.00,312.93,297.51,301.81,296.77,313.35,290.72,278.10,267.16,282.81,284.38,,,,,,,,,,,,,,,,,466.81,277.68,461.68,283.32,479.76,475.30,480.80,464.16,474.05,464.96,438.98,412.34
2023-05-06 22:26:37.327000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.71,396.42,409.99,378.77,367.65,374.46,414.02,402.83,368.68,366.26,333.02,325.33,322.09,292.26,319.50,325.79,318.56,300.82,293.23,293.10,278.22,291.31,261.15,301.40,273.34,280.05,231.28,250.53,266.45,265.93,261.70,231.61,270.98,,,,,,,,,,,,,,,,,305.57,286.81,288.16,296.00,291.96,291.60,294.02,310.55,301.99,279.84,395.96,370.76
2023-05-23 22:20:05.625000,L8,438.21,426.15,391.92,503.99,516.21,,,,,,,,,,,,,,,,,,509.48,499.78,499.47,483.83,487.65,480.42,490.75,491.32,486.13,478.95,475.83,472.29,470.93,455.18,446.02,442.10,432.13,423.79,405.81,391.92,371.51,490.49,505.30,504.11,472.22,467.74,460.94,461.06,461.57,462.88,462.86,464.38,458.43,449.93,443.83,435.02,434.16,426.64,420.60,415.67,420.62,416.01,421.40,418.86,431.41,455.78,470.87,481.25,492.25,497.09,493.84,500.79,503.36,492.51,490.21,494.42,489.09,436.25,441.17,430.60,422.56,446.13,455.29,460.94,462.45,463.21,475.92,481.47,481.68,486.28,498.38,,,221.56,231.76,219.17,220.09,227.82,229.62,227.49,238.63,266.83,489.66,495.22,461.49
2023-05-31 22:20:15.755000,L9,435.84,413.45,396.80,487.01,497.42,498.92,497.60,498.86,498.40,487.52,493.11,488.86,489.77,479.90,473.40,473.18,477.28,483.43,486.90,483.32,483.68,487.64,486.18,484.81,477.18,472.85,486.07,476.92,496.85,479.30,483.54,478.52,472.29,470.76,465.06,452.79,437.53,439.28,435.57,420.53,402.19,385.10,379.10,422.31,495.62,498.33,467.55,464.74,455.83,451.97,456.39,453.96,459.80,464.23,456.78,440.09,441.84,428.87,426.23,421.37,418.03,412.81,415.54,414.10,413.39,415.53,428.18,447.83,463.40,462.96,487.89,492.13,489.80,491.17,490.37,475.02,461.51,478.74,487.34,338.55,354.32,360.54,383.87,424.60,405.60,402.32,433.06,437.61,470.01,480.07,471.06,480.84,486.28,480.65,483.05,504.83,504.63,501.41,497.98,494.21,491.17,491.84,490.30,488.60,488.39,470.28,453.04
2023-06-16 22:20:06.681000,L9,431.06,415.91,385.20,498.86,497.64,500.15,498.42,504.00,503.67,506.76,492.69,495.29,493.02,481.76,477.12,473.87,479.74,476.50,480.52,481.25,483.19,487.45,494.84,477.69,483.09,472.05,481.34,473.39,480.56,482.16,479.16,477.08,470.53,472.66,461.72,456.43,444.21,439.54,428.81,416.44,397.65,377.56,471.13,489.37,504.37,501.20,470.23,466.93,461.40,453.47,461.34,465.49,466.51,471.48,467.77,465.31,444.99,429.98,426.28,420.46,416.43,416.40,420.20,413.59,425.15,444.92,441.90,448.17,460.49,468.49,482.79,490.84,495.01,494.37,491.87,475.83,463.40,465.26,480.65,435.06,434.78,431.13,383.51,442.63,459.25,456.26,458.84,450.25,472.78,481.63,481.11,487.22,491.88,489.41,484.62,508.15,507.99,505.34,502.73,501.75,497.72,498.64,493.30,494.08,487.02,487.29,457.46
2023-06-16 22:20:30.657000,L9,432.67,418.72,387.98,499.71,499.43,500.81,499.79,504.32,504.17,507.37,498.33,500.35,494.37,487.30,478.92,476.26,480.06,478.24,481.06,482.43,483.33,488.26,499.10,480.61,486.60,473.57,486.72,474.79,487.50,483.53,482.00,477.37,473.74,475.32,465.05,457.87,447.41,441.73,430.35,419.00,398.15,379.52,356.42,491.46,505.66,505.33,471.98,467.60,462.29,454.16,461.40,465.45,467.57,470.44,465.08,462.33,444.62,431.49,426.38,422.32,416.83,416.56,419.68,414.39,423.96,442.84,433.74,447.71,461.30,469.05,483.65,491.75,494.17,491.55,493.23,475.92,462.20,464.19,479.91,436.76,434.49,432.46,388.40,442.99,463.10,457.55,460.26,451.50,474.46,481.51,482.67,488.35,486.39,490.87,485.87,509.10,509.88,506.20,504.32,502.62,498.58,499.14,494.45,494.72,488.64,487.50,458.97
2023-09-03 22:26:57.067000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.56,377.06,364.08,355.90,345.73,335.11,334.22,331.05,327.20,320.80,325.50,323.94,341.09,343.48,354.47,359.80,355.24,350.59,348.18,339.09,316.02,302.32,454.20,466.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04 22:20:46.451000,L9,428.24,413.54,381.32,387.39,434.01,433.73,420.56,397.17,431.55,296.15,398.92,271.62,236.58,459.20,446.34,449.70,444.59,446.04,458.55,455.61,448.33,444.38,457.35,462.08,464.61,462.14,467.22,469.48,468.09,465.32,464.78,459.60,453.43,449.83,443.40,439.85,421.30,409.16,413.79,408.97,392.39,376.83,368.47,468.55,485.25,275.85,455.26,453.57,449.51,444.23,449.40,449.30,449.14,450.82,449.38,434.74,433.04,419.98,415.01,409.74,406.28,403.38,406.88,406.19,411.94,407.68,418.93,444.10,457.96,469.16,482.49,491.05,486.44,489.00,493.62,473.92,461.65,459.46,483.44,324.47,241.12,347.07,343.10,358.14,325.27,306.50,281.58,322.38,351.89,409.36,413.94,323.49,359.92,465.45,381.33,491.64,489.38,485.71,485.03,480.91,479.00,477.94,476.22,475.60,473.36,469.13,444.83
2023-09-19 22:27:02.596000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.58,330.16,331.78,328.36,328.83,318.53,319.66,322.22,337.21,341.81,352.53,356.69,350.22,349.84,343.39,334.36,311.56,298.74,297.21,432.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05 22:27:04.875000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.29,390.54,370.43,359.96,352.52,340.57,330.08,331.25,328.11,327.49,317.93,322.78,321.84,336.89,342.29,352.90,356.18,350.10,345.71,342.48,331.41,307.80,299.04,294.03,313.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06 22:21:18.866000,L9,432.28,413.24,382.32,,,,,,,,,136.73,213.50,266.75,437.76,,,157.17,205.91,462.39,451.89,466.90,461.21,458.87,464.15,457.52,465.09,467.25,458.22,456.93,464.35,456.22,454.09,446.00,440.57,437.63,410.38,398.87,389.88,387.62,373.42,369.86,346.50,350.60,299.35,241.25,452.95,448.00,443.85,442.77,443.86,441.61,443.59,446.53,446.35,435.89,429.36,416.81,411.03,405.74,400.95,397.54,403.44,404.61,408.57,404.76,415.51,440.59,452.18,464.63,479.98,486.11,478.84,480.08,493.57,470.08,460.84,460.36,482.01,322.03,232.68,217.48,203.53,143.05,154.92,162.39,165.15,402.29,425.15,436.46,427.16,157.20,251.83,246.81,293.46,182.99,141.87,477.42,476.81,475.07,469.52,217.67,480.47,234.22,470.99,465.26,440.79
2023-10-21 22:27:08.014000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.65,351.37,341.56,333.31,331.97,330.72,326.28,318.40,322.07,323.80,336.39,343.08,351.69,358.66,349.29,344.40,341.10,330.16,301.59,297.17,295.82,310.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-22 22:21:02.157000,L9,432.20,419.26,381.47,474.79,462.82,477.15,475.28,481.23,473.86,470.57,481.77,463.49,477.83,468.88,464.68,459.65,456.57,460.07,466.90,469.14,463.99,475.04,469.24,464.81,467.71,461.62,466.05,469.82,464.31,465.54,467.90,461.47,458.72,453.94,447.48,443.66,429.90,420.30,411.27,408.26,391.55,379.67,369.54,467.87,482.88,483.30,457.52,453.37,449.88,447.33,447.59,444.56,446.05,449.95,448.32,438.92,432.44,420.28,414.62,410.78,406.20,403.57,406.73,410.26,414.26,410.28,419.13,443.73,456.02,468.12,483.37,488.76,481.76,483.54,491.88,474.13,462.09,461.93,484.08,350.92,305.15,359.01,366.52,412.51,393.72,398.40,404.59,422.92,447.88,450.27,451.95,430.03,470.08,471.95,471.88,485.78,484.20,485.59,490.36,484.13,483.19,482.06,480.58,478.90,475.72,468.55,442.62
2023-10-22 22:21:26.129000,L9,430.95,418.48,380.03,474.22,462.70,476.34,472.48,480.07,473.37,469.71,481.49,463.10,477.71,468.63,464.32,459.21,456.49,459.93,466.28,468.61,464.00,474.50,468.62,464.00,467.40,461.31,465.79,469.29,464.16,465.09,467.71,460.32,458.57,453.88,446.89,443.55,429.27,420.07,410.69,407.65,391.56,378.84,369.88,467.96,482.89,483.07,457.05,453.26,449.95,447.36,447.56,444.53,446.14,449.92,448.50,439.07,432.34,420.24,414.70,410.69,406.37,403.95,407.17,410.47,414.57,410.77,419.38,443.92,455.90,468.33,483.45,488.75,482.14,483.66,491.34,473.16,462.19,461.90,484.09,349.37,304.54,359.20,365.76,411.58,392.58,398.39,403.68,423.21,448.09,450.63,451.60,455.37,470.07,471.43,470.14,485.73,483.95,485.24,489.18,483.67,482.76,481.75,480.32,478.82,475.55,468.15,442.74
2023-11-07 22:21:21.805000,L9,431.37,415.15,380.29,473.37,466.55,476.04,475.17,481.45,471.45,469.95,481.34,464.06,476.62,467.67,462.27,459.16,455.85,458.45,463.26,467.18,464.48,475.57,467.49,464.47,466.61,461.50,464.69,469.04,461.92,461.28,466.54,457.91,457.46,451.70,445.26,442.00,430.33,420.10,411.14,407.83,403.70,392.19,370.80,466.18,482.98,482.81,459.32,450.17,448.78,447.27,445.83,443.22,445.78,449.17,447.88,437.88,432.38,419.23,413.23,410.67,404.73,402.25,406.12,411.39,412.10,409.85,419.22,445.42,456.04,468.90,483.60,488.05,479.07,483.42,487.64,468.26,461.37,459.55,482.69,346.47,300.43,360.24,365.20,412.84,391.23,402.74,402.87,424.78,448.27,449.72,453.74,457.84,469.28,470.96,470.48,485.01,483.64,488.49,486.55,478.48,479.01,479.95,478.49,477.10,473.71,471.66,443.62
2023-11-23 22:21:29.035000,L9,453.95,421.86,386.89,495.48,492.49,496.35,503.48,504.05,513.44,509.08,509.39,503.91,494.32,489.47,477.35,478.91,482.06,481.39,482.39,488.01,491.11,490.76,490.25,489.19,481.68,476.45,477.40,477.79,476.79,480.35,481.43,476.66,468.95,464.92,457.87,453.64,449.23,433.97,450.60,421.48,402.56,391.75,469.47,505.36,,516.54,483.77,470.59,461.68,473.75,467.23,463.54,464.15,468.88,470.77,460.33,443.66,434.65,433.20,434.92,420.84,416.58,426.59,429.52,434.55,443.55,453.00,462.28,469.98,,,,518.48,499.30,513.87,486.08,474.21,479.21,488.04,427.11,418.52,427.44,480.47,473.22,477.25,468.57,455.42,482.16,488.58,497.06,498.11,480.99,497.51,495.85,488.22,496.21,489.55,490.94,493.80,496.05,498.84,501.79,503.42,502.56,495.63,487.71,461.76
2023-12-09 22:21:02.419000,L9,425.61,414.75,378.43,457.64,444.50,457.30,467.53,463.99,463.04,468.51,480.05,469.25,327.16,173.64,458.78,458.49,454.94,457.77,460.92,465.40,466.48,475.76,469.55,460.06,463.68,459.52,460.36,465.47,462.57,463.53,466.73,462.31,459.37,446.76,437.63,435.23,424.10,416.44,402.15,402.66,389.88,380.97,367.01,459.64,478.00,483.38,456.43,447.58,443.22,444.53,446.08,442.26,448.60,450.15,448.70,436.05,427.63,416.51,415.15,412.59,407.25,402.73,406.91,410.10,412.45,409.76,419.58,445.88,457.55,470.98,485.63,488.04,481.89,483.51,486.78,467.67,460.83,461.33,482.46,322.61,293.02,360.42,364.61,396.04,382.84,407.49,398.14,409.59,443.25,441.72,444.67,416.83,461.28,434.83,351.01,483.13,481.18,483.65,478.05,478.52,476.93,476.17,475.25,285.56,248.78,460.72,440.58
2023-12-09 22:21:26.386000,L9,421.31,411.19,371.73,453.39,441.95,458.84,463.33,459.20,461.34,465.50,477.56,463.73,469.04,459.68,455.79,455.20,451.36,452.00,456.35,460.92,463.83,472.44,465.80,456.05,459.92,455.76,456.77,461.28,458.86,460.51,462.96,457.85,455.63,442.65,433.90,430.49,420.26,410.87,399.48,397.67,387.03,376.14,364.45,453.80,473.99,480.52,453.11,444.46,440.65,442.04,443.35,440.22,446.10,445.86,445.85,433.97,424.72,413.63,413.18,410.63,405.19,401.29,405.36,407.46,410.61,407.80,417.36,443.49,454.98,468.34,482.84,485.50,479.01,481.34,484.11,465.07,458.80,458.73,479.89,317.98,289.68,357.12,358.26,395.07,379.66,404.96,394.87,404.80,442.37,437.45,441.43,415.33,457.60,334.08,348.13,480.26,477.72,481.68,473.73,474.39,472.04,471.53,470.36,470.57,469.75,457.67,437.90
2023-12-17 22:21:00.102000,L8,428.51,411.98,380.37,473.28,469.14,477.64,477.47,482.86,477.63,479.34,485.74,476.92,476.74,468.46,463.59,461.79,458.39,459.67,465.13,468.16,467.22,477.37,471.08,465.18,467.53,461.29,463.19,465.75,461.42,463.25,466.73,456.87,458.05,449.28,443.61,440.38,432.14,419.78,408.13,402.73,397.12,389.86,371.54,468.54,481.61,484.85,461.78,447.73,448.47,448.34,446.90,444.30,445.83,446.10,445.72,436.37,431.73,418.25,413.30,409.93,405.45,401.24,405.16,407.30,412.39,408.59,421.68,446.99,458.21,471.40,485.70,488.14,480.95,483.24,487.20,467.90,460.99,458.92,482.75,339.57,307.68,363.19,377.01,415.69,393.36,408.21,413.56,431.85,451.51,453.15,457.00,462.51,471.47,470.66,469.82,484.40,486.30,481.96,480.16,477.81,477.27,480.29,479.32,474.96,473.60,468.50,443.84
2023-12-17 22:21:24.060000,L8,427.33,409.98,378.48,472.29,467.45,475.81,475.73,481.61,474.77,478.27,484.42,475.67,475.01,466.98,462.02,460.61,456.64,457.01,463.54,466.17,465.57,475.98,469.54,463.20,465.95,459.05,461.57,464.04,459.99,461.33,465.51,455.90,457.04,447.47,442.43,439.16,430.26,417.91,405.99,401.09,396.09,388.21,370.32,466.86,477.45,483.48,460.95,447.00,447.21,447.39,444.87,442.38,443.79,444.37,444.79,434.77,430.60,416.21,411.57,408.24,404.22,399.86,403.95,405.05,411.34,407.29,419.38,445.65,457.16,469.83,484.14,487.07,479.17,481.94,485.81,466.90,459.59,457.99,481.42,338.43,306.85,361.70,375.73,413.81,391.13,407.09,412.43,430.14,450.29,451.66,455.63,461.56,470.52,468.53,468.08,483.12,484.46,480.83,479.27,477.10,475.94,478.61,477.23,473.49,472.70,465.31,441.83
2024-01-26 22:21:02.147000,L9,437.95,418.62,385.86,482.29,476.02,487.71,491.17,494.53,486.98,489.69,495.70,486.72,485.64,473.66,469.50,467.83,465.40,465.83,472.33,474.02,476.17,484.51,480.70,472.44,471.22,468.12,471.52,477.37,468.21,470.82,471.89,469.29,462.26,459.08,450.21,445.80,440.91,435.18,437.25,417.09,401.82,393.69,373.17,475.91,492.09,495.03,501.80,464.64,460.88,510.27,513.49,493.23,504.58,,,,,,,457.43,424.39,414.51,428.10,459.50,508.04,428.97,343.57,356.78,341.97,342.53,248.34,236.75,209.00,209.02,236.55,156.33,153.01,203.55,177.82,350.94,311.93,367.41,390.99,424.04,400.27,419.59,437.94,438.49,461.62,462.09,464.19,471.47,482.59,480.77,478.52,252.11,229.11,215.80,219.79,228.97,235.58,231.49,240.93,265.22,493.69,481.01,493.92
2024-01-26 22:21:26.115000,L9,432.45,414.07,381.53,476.19,471.50,483.16,484.63,487.41,483.22,485.24,490.15,482.46,481.78,469.90,465.56,463.46,461.79,461.86,468.76,470.85,472.15,480.01,476.10,468.44,467.63,464.43,467.07,473.63,464.16,467.10,469.00,466.01,458.82,455.48,446.23,442.60,436.23,430.75,425.14,412.96,399.31,389.88,370.96,470.99,488.68,488.44,494.73,460.31,457.00,485.95,505.04,451.67,495.36,514.44,,,,503.31,514.91,450.06,416.93,410.43,420.17,447.33,501.36,438.32,334.03,345.01,329.95,220.80,226.84,214.84,201.81,193.65,228.86,145.85,146.42,163.58,171.42,349.68,306.49,362.78,382.99,419.08,396.92,412.69,430.69,432.83,455.48,457.83,460.67,462.51,476.18,476.64,473.02,252.31,229.56,215.22,220.41,229.13,236.12,230.91,241.29,265.80,483.90,475.02,467.03
