dates,satname,nzd0353-0000,nzd0353-0001,nzd0353-0002,nzd0353-0003,nzd0353-0004,nzd0353-0005,nzd0353-0006,nzd0353-0007,nzd0353-0008,nzd0353-0009,nzd0353-0010,nzd0353-0011,nzd0353-0012,nzd0353-0013,nzd0353-0014,nzd0353-0015,nzd0353-0016,nzd0353-0017,nzd0353-0018,nzd0353-0019,nzd0353-0020,nzd0353-0021,nzd0353-0022,nzd0353-0023,nzd0353-0024,nzd0353-0025,nzd0353-0026,nzd0353-0027,nzd0353-0028,nzd0353-0029,nzd0353-0030,nzd0353-0031,nzd0353-0032,nzd0353-0033,nzd0353-0034,nzd0353-0035,nzd0353-0036,nzd0353-0037,nzd0353-0038,nzd0353-0039,nzd0353-0040,nzd0353-0041,nzd0353-0042,nzd0353-0043,nzd0353-0044,nzd0353-0045,nzd0353-0046,nzd0353-0047,nzd0353-0058,nzd0353-0059,nzd0353-0060,nzd0353-0061,nzd0353-0062,nzd0353-0063,nzd0353-0064,nzd0353-0065,nzd0353-0066,nzd0353-0067,nzd0353-0068,nzd0353-0069,nzd0353-0070,nzd0353-0071,nzd0353-0072,nzd0353-0088,nzd0353-0089,nzd0353-0090,nzd0353-0091,nzd0353-0092,nzd0353-0093,nzd0353-0094,nzd0353-0095,nzd0353-0096,nzd0353-0097,nzd0353-0098,nzd0353-0099,nzd0353-0100,nzd0353-0101,nzd0353-0102,nzd0353-0103,nzd0353-0104,nzd0353-0105,nzd0353-0106,nzd0353-0107,nzd0353-0108,nzd0353-0109,nzd0353-0138,nzd0353-0139,nzd0353-0140,nzd0353-0141,nzd0353-0142,nzd0353-0143,nzd0353-0144,nzd0353-0145,nzd0353-0146,nzd0353-0147,nzd0353-0148,nzd0353-0149,nzd0353-0150,nzd0353-0151,nzd0353-0152,nzd0353-0153,nzd0353-0154,nzd0353-0155,nzd0353-0156,nzd0353-0157,nzd0353-0158,nzd0353-0054,nzd0353-0055,nzd0353-0056,nzd0353-0057,nzd0353-0073,nzd0353-0074,nzd0353-0075,nzd0353-0076,nzd0353-0077,nzd0353-0078,nzd0353-0079,nzd0353-0080,nzd0353-0081,nzd0353-0082,nzd0353-0083,nzd0353-0084,nzd0353-0085,nzd0353-0086,nzd0353-0087,nzd0353-0110,nzd0353-0111,nzd0353-0112,nzd0353-0113,nzd0353-0114,nzd0353-0118,nzd0353-0119,nzd0353-0120,nzd0353-0121,nzd0353-0122,nzd0353-0123,nzd0353-0125,nzd0353-0126,nzd0353-0127,nzd0353-0128,nzd0353-0129,nzd0353-0130,nzd0353-0131,nzd0353-0132,nzd0353-0133,nzd0353-0134,nzd0353-0135,nzd0353-0136,nzd0353-0137,nzd0353-0051,nzd0353-0052,nzd0353-0053,nzd0353-0115,nzd0353-0116,nzd0353-0124,nzd0353-0162,nzd0353-0159,nzd0353-0160,nzd0353-0117,nzd0353-0161,nzd0353-0048,nzd0353-0049,nzd0353-0050
2001-04-02 21:57:18.479000,L7,460.83,,,,,,,,,220.16,209.08,217.99,,,,,,,,,,,,,,,,,,,,352.85,364.81,362.72,477.93,,,461.58,485.62,345.40,297.74,545.77,,,,,,,,,,,,,,,,,,,,,,431.75,427.83,405.68,403.63,402.36,400.96,377.16,378.43,382.12,384.13,386.57,369.52,367.31,381.24,371.55,300.12,336.34,368.37,333.21,377.92,368.41,373.70,,,,,,,,,200.79,254.27,249.31,266.10,365.57,406.20,400.72,,,,196.39,224.00,244.86,,,,,,,,,,,,,,,,,,444.61,446.56,253.44,363.20,313.89,466.99,498.74,370.96,373.69,,,375.85,374.91,343.36,329.31,328.62,298.60,330.47,284.25,279.20,270.01,256.67,227.80,227.43,216.67,191.18,,,,502.28,500.09,328.67,,248.40,271.71,475.49,289.85,,,
2001-04-27 21:51:07.792000,L7,,349.21,436.57,235.99,386.25,275.76,435.78,437.93,459.30,425.89,376.91,375.67,274.87,311.52,261.64,337.66,,241.46,201.12,,155.40,293.29,386.65,409.97,302.58,267.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.85,338.40,343.10,322.82,326.73,199.01,192.78,211.54,210.74,224.26,179.01,,304.85,326.99,337.16,351.91,307.21,369.43,362.50,284.34,177.81,,302.73,292.41,248.54,236.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.87,400.12,320.28,407.39,367.65,432.92,169.09,211.04,234.06,266.07,239.26,411.22,435.66,402.93,433.97,415.64,413.73,250.20,409.55,411.54,398.55,393.93,371.87,358.19,,,,319.94,357.68,,,,,287.06,,,,
2001-05-13 21:50:57.045000,L7,417.44,447.55,472.68,487.63,498.01,487.76,490.88,489.38,487.24,499.15,496.52,473.61,436.59,442.18,437.07,448.14,456.54,439.67,435.74,436.20,428.02,439.70,431.09,429.79,443.18,449.99,462.96,443.23,418.57,419.47,427.98,423.76,425.83,411.40,427.86,385.34,378.87,363.70,331.83,419.67,431.57,412.24,422.38,408.31,409.29,249.59,193.82,192.90,286.20,384.74,416.73,465.06,464.07,469.38,489.19,491.75,469.77,435.97,420.38,410.58,262.19,405.74,355.09,399.59,402.58,391.91,391.62,394.93,386.65,388.14,389.39,393.30,407.09,471.86,485.45,497.17,498.67,505.82,500.76,507.98,518.92,,426.52,460.92,449.49,388.69,380.59,357.18,242.01,175.43,363.26,336.50,339.88,329.98,320.76,322.88,333.03,330.50,318.02,311.39,,,,,505.62,530.54,335.55,312.26,291.04,288.78,357.97,359.83,,366.98,373.88,358.73,355.23,,,,,,,378.23,405.10,493.81,517.31,513.05,487.53,494.91,497.55,516.72,539.94,481.41,469.83,420.05,522.43,473.05,438.89,444.59,448.33,442.65,423.30,427.11,419.18,422.03,409.66,402.66,372.81,,,334.55,480.99,493.99,,,541.36,506.60,,,,,
2001-05-20 21:57:04.892000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.47,448.04,452.47,,,437.57,432.12,440.05,465.42,469.96,477.60,475.86,450.13,436.47,423.39,422.83,511.33,513.99,500.97,492.71,458.57,452.54,451.05,428.43,435.95,429.21,415.28,415.12,420.79,403.88,416.99,402.81,414.40,510.09,512.58,510.24,512.83,508.35,503.05,504.01,391.02,375.61,,,,,,,,402.55,405.39,395.50,400.99,401.93,400.15,402.67,378.81,,,202.72,257.12,258.41,274.49,478.05,468.96,450.27,447.53,502.45,,,,,,,,,,,,480.42,472.02,472.31,497.68,515.28,436.85,525.03,520.91,381.70,384.19,384.58,481.51,468.69,502.45,484.38,474.62,328.34,457.59,354.75,438.48,283.05,286.32,260.16,245.68,232.29,221.07,223.30,524.81,497.23,505.03,514.89,519.18,498.57,411.06,363.44,391.73,508.36,415.53,,,
2001-06-05 21:56:52.440000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.97,443.79,452.17,,,510.72,436.32,440.97,457.37,467.80,474.46,477.47,453.14,436.75,424.61,423.39,517.13,489.46,490.33,,461.56,448.84,439.31,414.93,414.92,152.01,263.48,249.21,266.57,275.94,268.26,418.71,421.78,442.14,473.05,516.30,,396.21,433.31,499.22,487.95,385.66,154.83,,,,,,,378.32,389.61,379.98,386.85,380.33,,,,,,,,,,,,520.75,445.29,,,,,,,,,,,,,462.66,467.98,471.63,373.80,510.55,442.50,512.82,523.58,384.59,384.48,386.04,423.11,371.32,338.59,,303.90,298.49,318.32,456.42,435.11,282.53,289.91,260.86,248.62,232.02,231.50,207.91,,,,519.00,515.31,291.38,,,,506.94,,,,
2001-08-24 21:56:00.447000,L7,,,,,,,,,,,,,,,,,,,,,,,,,403.80,434.93,380.67,471.43,489.86,514.15,,,,,,,,,,,,,524.35,512.83,462.87,454.51,,,,447.18,448.64,478.59,479.06,484.45,488.80,460.62,447.44,436.56,431.78,440.69,456.15,443.13,506.25,445.35,449.48,438.11,306.72,269.82,269.28,278.23,258.45,279.11,427.82,428.35,460.36,457.19,463.43,471.75,488.78,502.58,501.30,509.79,501.17,507.18,520.85,342.19,,,414.43,291.85,288.39,283.26,271.21,277.90,285.33,282.56,292.88,227.50,235.08,212.60,228.28,228.45,217.80,251.08,253.61,280.09,,,,,,,,,,,,,,445.81,433.93,311.61,455.91,460.23,466.86,,,,,,493.96,499.15,496.87,497.15,447.39,495.15,479.68,531.98,523.31,517.84,464.29,441.20,414.80,410.80,401.60,388.34,280.02,378.05,369.19,,,,,533.77,495.83,309.28,285.87,306.50,524.41,330.18,,,
2001-09-18 21:49:29.215000,L7,468.75,476.23,476.57,484.28,495.51,495.04,491.76,500.65,492.84,496.38,502.78,490.40,501.81,512.80,503.34,514.73,471.66,457.05,531.56,524.95,513.78,464.34,449.94,450.31,449.86,455.96,492.94,447.16,507.65,509.76,505.98,456.25,499.73,435.46,438.63,415.38,396.87,384.42,346.03,405.43,399.39,401.77,406.44,415.89,414.93,373.31,212.97,205.10,,282.65,290.70,387.01,431.42,456.06,488.32,478.93,463.38,343.70,339.10,339.79,375.37,362.22,,387.92,387.99,286.90,381.29,386.65,377.88,375.08,379.72,361.69,364.51,374.26,373.40,381.64,400.19,413.16,433.18,431.75,480.60,521.73,527.91,534.11,532.81,414.97,530.79,522.28,426.29,169.77,359.64,341.06,342.79,338.97,325.12,331.21,334.91,335.65,323.19,319.35,263.24,176.17,389.37,396.20,409.03,402.57,,,,,,,,,,,,,,,,,,,,533.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.07,376.68,366.44,,225.88,,,
2001-09-25 21:55:40.572000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.34,454.44,,,460.77,489.75,450.94,486.97,488.64,492.18,,500.38,484.27,488.63,442.98,453.03,,,,437.41,437.50,426.36,410.71,412.44,272.28,279.98,261.52,275.97,387.98,392.78,385.74,404.10,419.99,411.67,422.95,496.75,500.02,496.11,488.38,484.49,490.02,334.58,235.59,,,274.44,277.31,163.37,266.77,261.16,269.88,266.72,285.25,249.69,233.88,212.44,228.72,212.58,214.57,249.01,258.38,269.78,,,,,,,,,,,,,,,,,,455.31,452.62,497.15,505.38,507.72,510.07,507.72,479.84,463.92,473.89,435.47,437.24,487.42,470.18,468.45,451.38,459.65,457.71,429.57,401.17,388.39,391.10,379.48,381.47,369.06,357.94,,,,516.37,507.72,488.29,306.62,269.83,286.11,496.45,311.64,,,
2001-12-30 21:55:49.115000,L7,265.85,272.10,267.93,290.59,279.45,314.84,540.10,,,,240.13,248.36,252.53,508.05,409.32,347.40,288.82,382.11,312.14,,,,,,,,,,298.05,299.43,372.67,502.80,543.56,,346.31,476.83,,,,,187.69,506.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.46,219.78,225.70,276.54,306.86,306.24,195.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.47,362.37,,,,,,,,,203.00,280.47,267.32,256.10,235.64,177.31,203.96,210.77,183.30,,,,327.73,353.95,,,,,358.31,,,,
2002-01-15 21:55:59.365000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.26,252.43,414.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.02,264.13,356.17,336.83,344.62,372.67,365.49,372.98,421.18,438.28,427.28,296.09,403.29,426.75,,,,,,,,176.53,179.55,173.22,189.55,239.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.79,439.38,468.46,469.58,477.69,421.65,377.60,358.99,,220.77,386.60,359.21,349.33,368.68,405.93,319.36,296.10,321.09,283.45,327.52,338.35,335.35,319.75,306.40,,,,484.71,474.57,360.54,,,,378.42,,,,
2002-05-07 21:56:03.729000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.02,499.81,469.87,,,453.27,457.06,456.82,484.45,486.49,489.52,489.74,459.12,455.59,443.51,541.99,495.76,,,,458.36,260.52,261.50,268.84,189.74,423.90,405.69,306.42,405.93,406.10,411.56,402.86,414.27,438.64,424.38,506.97,508.40,514.30,504.72,507.05,501.88,500.13,,,,,,,,,,,,365.00,392.79,394.91,393.56,,218.45,220.88,242.13,249.56,266.80,,,505.62,509.75,,,,,,,,,,,,,465.79,475.07,468.76,500.53,507.34,540.63,528.66,520.63,487.03,384.87,380.23,411.29,413.78,487.21,483.00,369.16,425.39,389.76,455.89,431.05,377.82,289.54,269.52,253.87,237.50,233.05,213.36,,,,527.50,516.19,492.45,299.84,263.81,282.30,422.50,319.55,,,
2002-08-20 21:49:10.402000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,169.36,233.01,251.34,337.71,253.65,277.68,324.54,319.37,357.87,342.67,310.03,338.12,308.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.75,341.21,263.14,,,,,298.31,331.41,317.93,276.05,296.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.62,407.15,415.94,,,,,,,380.65,408.88,414.24,246.69,312.06,409.00,393.52,370.08,307.77,173.72,,,,,385.12,,,,,,,,,
2002-09-12 21:55:07.575000,L7,,,,,,,,,,,,,521.77,358.93,314.72,186.07,369.80,330.66,366.03,414.42,394.78,383.23,389.32,418.29,450.17,459.10,496.53,527.00,522.25,524.23,288.46,486.50,505.81,426.26,,211.25,301.52,282.04,228.56,317.80,216.98,341.52,359.75,454.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.55,204.36,213.91,213.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.71,,,,,,,341.86,,,,,158.51,252.13,248.09,245.91,,,,,,,,,,336.46,208.69,,,,332.27,,,,
2002-10-23 21:48:51.087000,L7,505.57,498.07,503.41,501.10,506.11,501.55,493.04,502.17,497.17,504.42,513.21,522.47,528.07,518.71,518.46,526.76,528.64,522.57,528.75,,,529.10,523.75,517.19,511.61,513.19,513.77,519.15,520.83,523.92,516.75,523.77,515.77,509.86,497.78,489.37,472.08,443.19,420.83,419.18,406.89,406.62,427.03,434.50,425.00,398.13,247.51,218.66,288.28,386.02,392.42,460.41,453.68,471.16,507.67,488.25,481.22,425.30,402.18,357.98,404.02,369.68,347.20,395.87,395.95,390.09,397.16,390.82,266.42,200.16,240.38,253.77,250.59,264.57,273.75,394.74,411.39,421.83,450.30,446.81,506.18,526.38,537.01,540.89,,,,528.86,464.53,330.79,400.15,484.89,499.03,504.84,513.24,511.09,524.42,518.19,,,500.03,486.79,506.48,504.30,511.27,534.92,322.91,315.08,287.13,,348.99,,,,,,,,,,,,,,382.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-30 21:55:01.471000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.91,444.91,445.68,469.84,475.69,483.15,479.94,517.04,502.03,512.16,534.36,490.25,,,,450.97,449.25,435.91,315.84,286.10,283.24,284.37,272.68,246.03,396.94,408.73,402.18,418.78,439.63,430.10,460.71,502.34,503.68,508.65,497.39,498.34,497.07,345.48,248.21,205.42,199.03,290.08,284.45,275.37,275.81,271.71,282.80,267.28,290.60,278.40,239.16,222.76,234.15,226.94,227.37,248.37,250.54,269.69,,,,503.30,,,,,,,,,,,,,448.20,465.33,464.72,501.33,508.29,511.93,517.28,517.93,490.40,470.17,479.36,439.01,423.01,491.84,484.39,477.87,458.83,461.17,459.97,439.82,416.14,399.53,395.66,383.58,389.11,378.80,365.21,,,,522.99,517.51,497.19,315.70,272.33,290.10,506.64,329.82,,,
2002-12-26 21:49:23.939000,L7,,,,,,354.15,361.68,439.11,440.76,407.02,401.65,390.72,413.58,415.92,165.93,360.21,452.36,386.18,428.57,426.55,320.83,428.67,409.03,257.49,401.48,318.27,283.57,377.49,382.40,383.37,380.06,381.22,349.44,384.63,387.52,359.09,344.02,317.24,213.35,264.69,244.40,259.88,288.42,272.54,275.06,222.74,162.09,,,,,,,,,,,,,,,,,,,,,,,,,,,190.97,225.25,278.27,322.43,320.69,340.50,250.23,248.72,425.51,429.14,450.68,437.52,383.22,376.27,357.33,247.44,170.49,331.23,333.15,328.14,329.07,196.57,234.71,328.10,328.07,302.55,296.85,,,,,,,,,,,,,,,,,,,,,,,,,,419.92,455.14,331.63,363.38,374.07,202.81,224.09,462.01,320.52,458.95,240.56,455.79,453.21,382.60,437.03,441.33,437.77,414.69,418.53,414.72,406.82,399.96,393.42,376.56,,,,531.07,174.95,,507.43,,,269.26,455.47,,,
2003-01-02 21:55:34.113000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.50,439.81,446.69,472.22,475.34,481.69,481.32,460.46,446.29,427.11,434.62,500.17,480.56,,,339.81,451.09,444.48,422.10,425.12,419.52,399.29,395.65,400.93,395.46,399.83,396.96,419.68,433.77,424.78,465.62,506.33,509.10,506.35,493.29,499.47,495.94,351.99,249.83,233.19,273.19,299.35,296.37,287.77,282.70,276.59,282.33,278.97,293.88,291.15,249.86,222.73,238.75,238.22,232.81,252.19,262.61,267.67,,,504.75,513.29,,,,,,,,,,,,,447.19,469.41,467.64,496.90,496.86,503.53,504.58,506.06,489.45,473.62,481.87,454.74,475.06,501.42,493.09,478.29,465.84,467.27,466.09,445.72,421.44,404.48,401.11,396.11,394.77,389.49,374.11,,,,514.65,512.63,499.71,317.82,275.35,288.16,505.60,323.40,,,
2003-01-27 21:49:33.029000,L7,512.13,506.88,506.96,507.80,505.47,498.12,494.01,502.18,496.77,501.85,507.11,516.01,525.85,525.80,523.63,527.51,532.24,525.28,530.96,528.95,524.58,525.04,522.00,515.08,504.54,509.55,505.25,503.97,511.70,515.11,508.82,511.94,509.41,508.07,493.96,489.35,462.77,445.28,414.15,411.08,404.10,405.65,412.82,417.67,414.46,376.71,245.71,216.76,280.25,301.59,242.33,454.56,243.23,471.69,503.18,493.67,476.09,431.34,363.94,374.43,395.48,376.11,356.01,397.42,396.47,390.24,393.84,392.92,376.71,384.74,389.89,372.81,377.10,482.15,487.92,490.96,500.94,481.05,448.08,493.94,507.51,524.74,,,,,,530.94,459.42,367.56,388.30,463.27,497.77,494.08,505.50,507.52,518.27,514.12,535.09,535.60,481.47,470.91,495.10,491.50,507.06,527.15,332.69,312.68,296.20,,352.90,345.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.30,,,,,,
2003-02-12 21:49:43.898000,L7,,,,,,,514.15,513.99,500.51,517.53,517.91,527.53,528.79,526.52,521.23,519.14,509.66,504.47,516.44,511.48,487.53,482.17,499.88,485.80,461.11,455.02,483.69,481.12,494.05,484.30,423.40,414.60,418.44,415.40,414.73,396.07,383.08,374.02,338.76,383.15,378.04,379.18,396.87,406.55,408.60,355.14,228.42,205.11,,295.05,293.08,320.46,448.02,459.49,502.65,490.64,470.31,351.36,344.78,336.72,388.16,360.74,348.30,437.95,423.50,402.31,398.39,393.77,243.00,254.39,243.51,253.75,236.85,256.32,390.15,388.12,385.10,397.43,420.07,416.90,432.79,519.61,525.77,523.99,520.70,365.76,360.07,269.88,173.73,,,312.57,314.82,320.70,314.42,318.07,323.60,324.91,309.04,215.02,,385.26,446.91,,325.71,340.23,,,,,,,,,,,,,,,,,400.36,471.25,498.44,520.09,527.49,,,,,,,,490.67,470.17,460.55,448.19,385.14,436.60,426.27,422.38,181.27,,,,378.48,331.87,360.93,,,,,,,,513.62,531.26,,,,,
2003-02-19 21:55:54.479000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.78,495.32,333.72,443.74,440.14,446.11,468.49,475.60,478.24,479.05,444.53,446.49,425.62,433.32,513.62,466.64,,,456.70,452.98,446.86,424.29,429.08,426.66,404.13,405.57,407.70,402.48,406.68,414.64,417.42,439.51,448.68,499.24,506.87,509.25,507.33,506.06,502.18,502.11,348.43,245.14,208.37,186.16,293.95,291.83,281.82,281.50,278.66,286.45,276.69,292.58,286.72,231.03,219.18,235.23,232.14,235.91,251.58,255.68,271.95,,,508.88,514.88,,,,,,,,,,,,,467.11,472.24,469.05,507.08,518.48,514.93,519.30,520.39,489.09,474.23,484.13,469.26,430.62,495.61,481.42,473.89,459.49,497.71,509.41,530.74,527.32,521.58,469.75,384.24,387.06,378.57,362.23,,,,521.37,518.42,498.39,316.08,276.51,293.45,508.33,333.37,315.48,,
2003-03-16 21:49:46.061000,L7,478.45,489.62,443.81,373.86,380.76,526.73,532.09,502.54,501.04,499.69,488.83,476.05,445.94,447.63,438.79,482.27,,,,423.83,428.64,443.91,434.59,437.22,437.56,440.45,294.77,399.72,414.19,417.30,414.45,423.71,415.42,419.64,417.62,387.23,379.36,360.27,318.08,281.77,221.97,194.78,,,,,,,,,,,426.25,446.12,496.05,481.60,447.94,,,,,,,366.18,377.83,369.61,363.24,367.44,353.90,360.87,361.75,345.59,342.94,358.23,363.96,371.78,362.56,379.98,401.22,404.92,411.94,482.82,514.82,509.98,442.24,506.74,376.03,354.60,234.15,161.11,357.88,216.97,334.16,322.00,316.75,324.57,330.98,326.88,306.90,242.87,,454.50,473.79,451.75,477.03,523.00,,,,,,,,,,,,,,,,,,,,421.99,517.36,529.75,468.17,471.43,509.24,521.18,498.37,470.60,472.91,496.95,480.88,469.76,467.11,505.42,507.46,483.27,476.11,504.95,529.94,459.96,471.90,517.12,523.39,,,,469.45,484.50,394.25,367.34,530.64,,,,,,
2003-03-23 21:55:52.571000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.61,475.59,447.34,,,443.71,448.50,445.54,469.25,475.80,482.73,480.33,452.87,446.82,429.12,426.07,518.35,531.86,498.99,,459.85,458.15,453.87,319.35,279.19,284.21,294.92,276.17,289.75,519.19,529.03,467.86,,,,,,,,,,530.91,452.36,446.21,443.46,157.71,308.70,200.80,294.37,286.22,278.40,286.60,281.91,302.35,293.15,240.16,214.46,234.51,243.84,234.87,257.21,263.53,271.17,,510.26,464.36,464.95,,,,,,,,,,,,,475.59,474.81,471.57,526.35,521.83,518.93,529.67,526.18,491.84,507.11,493.29,506.65,531.37,522.98,493.07,498.47,479.83,468.79,476.94,460.36,422.40,310.45,305.17,287.95,391.93,380.83,367.21,,,,529.64,519.68,511.01,320.96,277.65,291.19,512.16,332.28,,,
2003-04-08 21:55:59.443000,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.73,437.58,427.72,,,,,482.93,497.15,503.00,506.94,510.66,,493.72,484.09,515.57,469.74,,,,471.35,448.59,530.59,286.02,498.89,508.98,476.47,396.59,396.14,398.66,401.21,377.63,411.47,419.56,411.39,415.79,490.08,495.70,486.21,489.20,480.73,494.98,,,,,,,,,,,,,,,175.10,217.14,221.40,285.60,391.36,383.93,373.61,,,,,,,,,,,,,,,,,,458.62,378.17,491.67,496.83,510.82,506.07,506.45,474.61,435.36,462.95,405.02,388.99,479.44,460.46,343.83,333.18,373.75,452.43,428.52,389.23,379.90,384.97,370.43,373.10,361.33,202.16,,,,521.64,404.15,480.13,,341.99,352.39,488.04,389.64,,,
2003-07-21 21:43:45.776000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.21,475.51,445.46,,,505.48,504.08,454.90,487.60,487.39,493.89,483.70,461.92,447.99,438.36,445.10,496.10,,,,449.33,453.49,434.35,309.92,268.60,267.79,272.87,250.02,275.55,402.03,404.35,397.85,428.82,431.55,418.47,471.18,501.43,507.23,503.48,498.45,389.10,377.87,161.80,,,,,,,,,,,,,,,,,,,,,,,507.48,503.58,,,,,,,,,,,,,,463.16,467.80,375.42,510.41,519.62,516.50,516.11,392.27,390.68,390.87,337.04,405.38,397.73,474.52,468.47,341.84,461.64,454.88,428.91,288.13,291.69,275.11,259.63,244.85,230.43,218.67,,,,520.63,511.65,366.26,,,,497.38,,,,
2003-07-30 21:37:45.389000,L5,428.49,486.70,500.04,494.05,501.54,496.71,494.96,501.72,493.36,491.99,497.06,461.83,464.35,455.91,453.92,470.54,476.35,458.78,448.75,455.70,426.51,462.72,451.14,455.37,457.81,457.88,494.05,438.92,431.51,434.50,421.34,439.69,437.43,429.84,432.40,401.81,400.55,377.94,337.59,412.87,411.30,412.86,422.56,417.78,418.73,274.95,208.35,197.58,268.37,288.84,377.58,436.74,252.05,474.75,500.04,484.98,300.88,380.55,329.41,349.72,394.68,354.23,316.04,390.77,391.40,385.43,381.95,373.43,250.08,231.10,224.20,233.68,220.36,239.23,244.74,386.23,389.02,408.87,440.67,425.49,506.66,518.84,532.23,533.26,527.11,514.58,481.63,403.38,380.24,226.19,237.18,354.77,367.95,347.46,340.05,344.16,339.81,324.55,279.79,,,,,,,507.97,,,,,340.27,,,,,,,,,,,,,,371.82,531.88,425.96,547.74,,,,,,,,,,,,,,,,,,,528.28,499.53,505.38,,,,,,,,522.34,467.05,,,,,
2003-10-18 21:39:00.182000,L5,506.17,505.05,509.51,504.28,497.31,516.09,499.84,502.93,497.47,495.59,511.52,515.73,521.81,522.08,519.78,528.84,524.87,524.49,528.00,523.71,519.63,516.99,517.56,507.39,502.28,505.86,489.19,498.88,508.40,507.09,507.21,501.75,498.23,492.81,479.57,479.58,446.53,421.91,407.11,411.46,391.04,409.71,415.66,418.63,412.57,343.47,250.75,215.01,,,,437.70,442.19,458.15,494.95,480.90,330.47,339.88,331.28,334.06,361.25,340.46,,380.06,389.65,380.37,383.97,375.51,361.89,372.21,375.42,359.88,364.92,369.63,376.75,387.84,389.34,427.40,437.67,438.51,473.76,520.60,528.99,537.57,,532.45,527.42,515.47,448.49,321.28,392.97,423.73,459.14,448.41,465.74,485.42,503.20,499.75,532.43,524.88,503.38,487.23,509.05,481.12,493.63,511.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.18,,,,,,
2003-11-19 21:39:26.321000,L5,509.89,510.11,509.54,503.80,500.21,500.41,499.46,501.27,497.27,498.28,519.57,522.14,528.67,522.76,527.01,530.51,529.77,533.16,534.09,532.00,527.74,526.00,525.44,516.55,516.88,509.87,505.45,512.27,513.84,516.76,511.41,517.01,505.50,503.87,491.12,486.94,460.60,434.89,409.78,411.85,393.60,411.34,415.89,415.75,405.92,343.17,234.37,196.43,,,,428.50,432.24,457.44,482.01,472.55,441.65,,,,,,,382.62,389.53,383.87,381.91,375.81,366.22,373.23,378.68,361.74,365.14,373.28,374.02,389.41,399.51,429.94,444.01,438.85,479.58,516.85,527.67,529.28,530.38,532.58,528.52,517.29,435.51,303.43,387.40,455.18,459.43,454.13,466.04,497.56,508.80,503.91,534.40,521.57,496.68,494.14,500.78,501.90,500.37,522.93,,,,,,,,,,,,,,,,,,,,530.93,537.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.46,,,,,,
