dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0003,nzd0303-0004,nzd0303-0005,nzd0303-0006,nzd0303-0007,nzd0303-0008,nzd0303-0009,nzd0303-0010,nzd0303-0011,nzd0303-0012,nzd0303-0013,nzd0303-0014,nzd0303-0015,nzd0303-0016,nzd0303-0017,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0040,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0048,nzd0303-0049,nzd0303-0050,nzd0303-0051,nzd0303-0052,nzd0303-0053,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0066,nzd0303-0067,nzd0303-0068,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0076,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0081,nzd0303-0082,nzd0303-0083,nzd0303-0084,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0089,nzd0303-0090,nzd0303-0091,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0095,nzd0303-0096,nzd0303-0097,nzd0303-0098,nzd0303-0099,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0107,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0111,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0121,nzd0303-0122,nzd0303-0123,nzd0303-0124,nzd0303-0125,nzd0303-0126,nzd0303-0127,nzd0303-0128,nzd0303-0129,nzd0303-0130,nzd0303-0131,nzd0303-0132,nzd0303-0133,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0150,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0155,nzd0303-0156,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0168,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0179,nzd0303-0157,nzd0303-0158,nzd0303-0159,nzd0303-0180,nzd0303-0181
2023-08-22 22:00:38.529000,L8,,368.06,402.79,410.16,415.06,421.63,416.12,422.16,420.73,423.36,422.41,407.40,417.19,398.95,353.88,379.00,404.41,407.01,412.82,405.35,412.62,404.38,409.95,414.35,405.31,406.33,412.29,420.55,425.62,427.61,436.85,440.65,441.42,443.53,446.50,448.31,441.75,432.29,429.34,389.86,420.53,417.53,425.44,416.18,421.29,431.28,431.06,413.33,441.21,442.50,446.85,451.46,447.37,454.58,451.76,458.36,456.85,451.58,451.10,454.87,451.75,454.56,452.74,454.67,460.76,459.46,461.26,460.87,464.79,468.91,464.30,467.94,466.00,465.25,465.91,468.16,464.39,467.63,465.60,466.74,462.87,458.81,462.94,469.67,465.61,465.11,469.57,468.05,471.17,468.67,466.08,470.72,470.35,475.28,482.56,485.00,485.37,486.47,483.96,482.01,442.15,459.35,479.52,488.64,484.93,481.15,485.10,483.88,491.43,491.75,491.82,482.67,490.48,497.94,511.96,509.70,509.63,506.15,494.98,492.35,474.19,433.10,456.91,464.77,468.67,466.58,461.45,464.14,466.58,460.14,465.67,469.88,482.02,482.81,491.59,497.35,496.84,494.99,495.48,492.52,482.58,482.82,479.04,475.25,475.30,470.11,481.94,483.17,485.92,480.22,470.84,468.83,440.50,439.14,448.45,446.76,435.06,434.24,433.90,433.43,434.73,427.18,437.19,263.54,454.43,463.84,470.24,482.66,231.45,296.18,494.57,500.62,484.98,480.37,482.03,474.80,486.62,253.48,421.65,422.69,,
2023-08-29 22:06:50.051000,L8,375.07,401.62,405.96,428.26,447.76,455.96,440.71,439.34,439.34,443.05,438.15,422.93,419.41,428.39,424.65,421.17,416.36,411.71,416.06,413.51,408.81,406.88,411.19,414.89,414.05,431.69,435.29,434.24,439.84,443.12,450.59,451.67,459.33,454.12,449.61,453.95,449.24,441.99,438.04,430.02,432.77,426.50,426.25,424.66,438.70,443.75,443.54,445.18,450.84,454.33,454.43,460.21,461.97,462.24,466.16,466.73,468.62,466.92,460.68,465.99,468.65,467.60,479.83,477.44,472.73,471.83,471.01,490.11,481.53,486.67,495.22,485.90,488.29,499.16,497.01,487.59,483.98,479.26,487.62,480.26,493.23,497.93,491.95,482.33,481.59,480.30,490.64,488.04,491.57,485.78,491.80,493.93,492.92,492.54,502.08,501.92,503.99,504.57,499.70,501.35,503.41,494.32,500.79,507.58,499.41,499.54,500.62,497.41,498.03,500.32,505.91,505.91,508.32,508.12,513.93,520.53,522.63,537.62,531.84,512.00,476.82,495.77,497.56,495.24,492.60,500.89,504.60,496.21,478.92,474.16,476.87,490.01,501.53,514.43,529.10,531.11,532.48,512.22,508.44,529.50,530.22,532.75,518.56,516.72,513.89,519.10,518.36,513.16,504.35,500.49,514.70,514.50,495.97,469.95,466.11,479.94,467.37,463.52,469.60,469.94,457.85,456.23,457.76,468.83,475.06,479.41,486.56,509.32,530.37,285.27,539.42,510.44,508.00,477.74,497.56,522.38,349.70,453.43,452.59,449.19,528.93,
2023-08-30 22:00:35.499000,L9,,339.80,390.63,390.62,400.09,412.49,401.46,419.18,420.25,411.50,415.58,395.19,411.08,387.30,335.67,366.48,393.71,385.14,400.42,390.79,400.95,399.16,397.47,399.39,403.78,384.51,391.68,416.32,419.60,413.76,428.22,435.29,432.24,434.73,434.06,433.61,422.50,424.72,380.92,373.72,409.92,412.59,413.70,411.05,416.67,424.58,422.29,397.70,434.25,437.93,437.64,439.61,441.77,451.31,446.80,456.29,453.06,448.09,451.34,453.75,451.97,451.86,453.45,447.67,454.49,453.70,453.89,454.08,461.40,459.53,460.29,467.77,458.98,456.85,460.97,460.00,461.78,470.76,468.00,463.14,456.20,445.58,445.06,467.31,469.67,463.02,459.56,471.87,430.19,462.05,468.02,422.46,433.03,425.57,415.89,397.41,321.19,321.95,371.83,206.93,,,,430.82,293.26,192.39,,,,184.92,217.66,436.71,451.15,464.93,488.99,471.71,486.84,485.67,465.85,468.42,449.78,420.06,388.38,416.65,471.30,436.80,421.12,320.71,,,429.70,399.77,420.67,430.23,454.60,492.28,285.69,199.72,,,,,,,,,,,,,,,385.28,350.15,325.25,306.51,384.84,331.30,327.01,277.58,409.68,424.06,412.62,426.36,434.66,461.39,216.07,477.53,483.65,488.23,484.53,350.61,467.58,462.61,464.91,451.06,452.63,409.08,429.16,408.43,,
2023-09-06 22:06:50.650000,L9,330.01,370.66,400.68,410.83,419.54,421.56,416.77,422.84,423.63,424.88,424.19,416.86,415.57,405.67,408.90,382.63,403.77,407.36,409.79,400.45,412.57,403.09,407.07,414.18,406.88,409.05,411.07,420.34,429.11,428.17,437.34,442.36,444.37,445.00,448.50,447.18,436.56,432.63,424.79,403.78,418.83,418.66,426.67,417.46,423.94,433.36,433.47,423.32,445.99,445.14,449.91,455.76,452.51,454.82,453.17,458.78,459.09,453.47,456.36,455.47,456.24,458.09,456.89,458.35,464.43,461.61,463.92,465.98,467.43,470.20,467.71,471.44,471.05,468.98,474.47,470.83,467.22,468.69,466.69,470.22,467.49,465.14,468.37,468.27,466.49,467.20,468.40,469.28,470.66,467.14,469.65,472.14,472.16,477.75,483.33,487.37,485.69,486.26,490.25,482.90,449.33,469.59,482.38,489.16,488.24,486.64,487.96,487.73,493.98,494.95,493.98,491.45,496.15,497.63,509.34,507.14,511.25,508.63,507.86,495.89,479.33,443.77,475.44,474.29,475.18,475.23,473.33,472.81,470.34,467.38,465.50,478.83,480.92,483.77,494.27,500.24,499.73,498.69,499.38,509.68,492.78,489.01,493.13,482.22,478.30,482.36,493.41,493.76,496.07,487.13,487.71,483.83,448.79,451.58,449.21,451.35,230.21,433.11,437.43,436.92,436.24,435.40,437.82,452.42,456.35,462.71,470.18,489.11,502.43,501.77,496.07,497.63,482.42,475.52,475.42,304.04,356.61,435.90,425.70,421.95,,
2023-09-07 22:00:37.835000,L8,301.96,365.69,400.85,406.68,417.24,418.46,412.34,420.65,423.24,418.41,419.02,412.54,414.82,400.86,410.05,383.77,404.17,402.81,410.89,400.10,410.04,401.94,406.25,415.41,407.82,406.48,410.33,418.74,425.01,422.72,438.40,442.32,440.70,442.96,448.74,447.58,436.61,432.88,424.03,399.20,415.13,418.99,425.19,416.52,428.01,434.49,435.22,414.39,448.05,445.74,450.85,454.73,449.62,455.50,455.21,460.75,458.00,453.62,456.46,454.46,456.34,458.79,457.42,458.00,465.32,463.89,464.17,465.44,468.08,470.09,471.72,469.93,465.40,469.14,470.86,467.35,469.04,469.20,465.17,467.72,465.74,464.16,468.73,469.78,466.76,468.70,469.99,467.97,468.79,467.33,469.62,470.68,474.65,479.70,486.00,487.52,485.51,487.86,490.98,485.10,475.47,465.69,482.08,489.82,488.31,485.98,488.69,489.63,492.34,496.84,497.31,479.77,494.67,499.91,508.65,508.72,512.87,507.29,510.57,497.80,473.11,451.86,467.63,473.28,470.04,472.82,464.13,471.02,468.84,467.28,468.26,476.64,482.50,482.05,496.68,493.23,496.94,497.46,495.39,499.87,493.36,493.06,490.06,481.47,480.87,476.20,487.83,488.10,491.96,481.98,480.78,474.98,451.16,450.74,450.79,445.71,435.08,429.16,258.92,434.72,440.09,435.11,444.13,453.66,462.87,466.22,471.46,488.02,503.06,500.97,497.96,497.03,482.68,474.19,477.57,479.65,361.35,427.23,424.02,423.41,,
2023-09-15 22:00:44.069000,L9,360.18,376.36,400.09,421.66,434.96,430.15,425.42,424.19,425.68,423.99,421.59,412.71,416.90,412.55,412.50,396.37,412.59,413.48,414.73,406.96,408.21,402.23,402.57,408.73,412.02,412.19,420.53,433.46,426.96,436.66,440.74,440.92,446.90,444.68,446.89,446.24,432.94,430.88,433.93,425.91,426.65,416.64,417.13,421.60,428.24,434.42,435.33,435.61,446.70,445.28,449.37,460.36,453.16,458.61,461.36,458.32,459.54,458.75,460.00,466.39,466.06,463.76,467.15,468.24,478.41,467.38,473.27,483.58,473.46,476.44,482.35,475.16,475.03,483.97,474.52,477.24,473.34,478.39,482.52,479.84,493.21,490.67,480.73,479.74,477.85,472.96,471.05,480.00,483.89,487.45,482.73,488.37,510.28,502.54,506.39,496.46,502.62,502.52,501.39,496.46,486.06,483.17,497.46,500.77,498.18,499.81,494.69,492.06,497.98,497.20,500.43,502.47,499.49,508.00,512.07,513.61,520.94,522.30,520.77,508.11,481.37,481.29,487.16,484.84,479.93,497.13,488.51,476.50,475.64,470.35,471.92,497.37,494.88,489.49,496.26,518.91,506.24,501.00,523.27,520.81,532.76,517.88,501.52,499.35,502.40,507.73,518.43,510.22,513.66,498.61,488.96,490.28,469.55,460.53,449.18,457.88,485.67,443.65,510.88,454.39,453.84,452.19,460.77,459.80,469.34,465.47,469.37,492.31,511.42,500.54,529.05,513.21,484.81,480.17,488.75,482.37,486.29,442.31,433.35,432.00,,
2023-10-08 22:06:58.230000,L9,280.06,368.26,400.44,409.01,413.00,422.11,418.90,430.94,426.43,419.33,420.48,410.74,414.93,399.49,409.21,381.76,405.53,405.80,410.04,401.14,407.05,398.74,406.27,409.51,405.29,403.30,411.67,420.91,425.39,425.91,433.27,440.32,441.58,445.88,447.12,449.45,436.58,430.93,419.74,392.85,420.06,417.81,424.97,416.43,423.68,435.36,433.22,419.77,448.88,446.67,453.18,459.08,454.33,455.99,456.65,461.55,460.20,457.37,458.36,459.26,460.69,460.65,459.33,456.90,465.48,468.09,471.22,471.24,471.44,476.37,476.74,477.81,475.07,474.17,474.04,469.90,471.34,473.14,469.12,473.66,468.33,468.67,465.63,471.95,471.92,470.31,467.84,470.02,466.78,467.89,468.45,471.99,472.56,476.39,485.49,491.56,491.14,490.70,493.49,484.80,445.54,464.68,482.84,492.53,487.74,485.47,486.33,486.20,497.48,493.70,495.95,497.35,494.69,497.76,506.27,506.27,509.75,504.84,511.39,497.60,480.56,474.80,457.66,472.30,465.98,465.37,460.01,459.37,467.98,468.82,474.33,477.10,499.19,478.88,485.37,486.19,490.71,492.95,491.43,494.19,487.51,484.65,475.07,479.20,477.95,477.64,487.95,488.60,483.64,480.51,477.11,468.92,445.80,446.11,440.33,438.94,431.73,423.06,435.20,424.86,424.43,433.25,436.64,444.15,446.55,455.53,215.07,491.44,497.60,495.16,491.17,490.30,481.68,473.41,473.61,465.76,474.60,255.01,422.41,264.49,,
2023-10-24 22:07:04.010000,L9,421.58,449.62,459.28,457.78,460.81,471.16,463.43,459.30,534.04,524.86,510.52,491.27,481.17,512.32,531.48,492.94,447.89,,,,487.49,471.68,510.87,503.20,,,489.85,531.32,515.27,503.73,527.03,512.98,,,504.96,506.62,511.05,510.16,470.34,519.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.34,535.20,522.55,530.02,508.23,526.86,519.41,517.31,528.90,,,,526.27,528.90,537.61,528.11,532.28,525.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.84,508.96,503.06,510.23,512.47,526.05,538.04,,,,,,,,,,,,,,,,,,,,,,,,175.95,217.31,250.33,250.05,255.30,256.32,252.91,254.56,253.28,223.66,205.23,195.19,193.20,204.52,275.74,322.43,331.00,271.44,256.69,281.64,288.34,335.10,230.89,243.73,248.46,405.91,493.24
2023-11-09 22:07:00.758000,L9,,351.01,394.06,400.91,406.76,412.16,405.87,413.76,416.30,410.65,416.79,402.21,415.09,390.58,348.06,378.38,397.54,397.32,403.16,395.03,404.23,394.69,399.78,409.59,399.69,391.68,394.81,414.17,424.14,420.27,432.85,435.51,432.55,448.61,347.24,404.22,,,,,,,,,,,,,,,,,419.36,382.23,448.26,,186.33,207.96,448.65,434.54,334.61,455.09,383.08,400.95,450.82,464.50,465.54,505.66,518.66,340.99,456.98,468.61,448.68,462.88,444.39,482.88,466.18,465.43,489.97,481.57,446.45,453.23,460.63,477.40,532.41,452.99,534.53,504.27,473.86,469.50,460.22,465.24,469.42,469.54,482.04,485.39,486.74,485.74,482.41,477.71,447.37,459.39,479.35,481.37,481.26,477.78,481.61,480.35,489.18,489.71,488.85,474.25,492.03,490.99,500.00,498.85,505.80,499.31,503.28,482.77,472.90,430.74,449.35,464.03,457.64,457.91,454.63,452.65,454.43,455.09,455.87,459.92,461.59,469.38,479.50,476.91,485.60,472.75,480.19,462.53,465.61,464.18,453.84,467.55,463.25,463.66,466.87,484.78,477.28,469.40,464.85,442.22,434.25,423.59,437.99,426.31,407.87,403.49,411.74,419.09,425.84,421.72,423.09,432.58,438.96,450.32,463.59,220.69,493.33,299.95,483.91,480.95,474.22,481.72,309.85,461.28,461.03,409.54,416.70,409.20,,
2023-11-10 22:00:47.296000,L8,,185.63,397.59,404.97,409.01,418.17,410.41,417.67,418.81,413.98,418.20,404.16,422.39,400.01,355.96,380.85,401.55,403.02,407.02,394.79,409.47,397.03,402.75,415.38,403.27,392.21,401.85,416.97,426.06,417.64,431.71,436.98,440.20,444.65,448.04,456.92,437.42,430.64,401.07,389.69,411.00,416.26,422.11,412.35,420.11,432.02,434.62,412.63,446.83,441.25,450.64,458.24,447.95,452.90,448.98,472.49,458.84,454.41,458.17,456.07,456.68,458.54,456.92,454.18,464.15,461.50,465.74,467.33,472.08,467.01,472.56,470.55,465.82,468.02,468.04,467.61,471.72,477.94,469.57,472.89,462.55,460.84,463.44,468.04,467.61,465.09,464.88,463.49,460.75,464.67,463.08,467.41,470.67,473.92,485.06,492.22,506.02,500.44,495.61,483.34,448.12,462.90,483.51,486.35,488.59,480.61,490.78,488.36,495.64,497.99,500.42,478.86,512.96,496.02,515.13,505.03,513.86,509.35,517.28,489.94,473.63,434.89,455.65,468.42,462.22,461.39,455.12,455.60,457.84,457.02,461.18,466.47,471.58,475.58,485.60,482.46,488.67,487.66,484.71,472.04,472.33,470.55,455.49,471.29,473.81,470.76,479.31,484.79,484.03,474.29,466.08,452.20,439.81,430.97,178.54,208.73,420.00,417.94,419.83,424.66,283.61,422.00,433.38,440.65,444.31,454.57,219.30,478.95,495.52,494.86,492.20,486.50,478.67,286.68,470.07,463.37,371.66,260.75,418.76,417.56,,
2023-12-19 22:07:03.114000,L8,317.17,373.25,411.35,416.59,421.23,425.08,424.21,430.25,430.29,425.44,423.49,418.24,418.00,410.12,406.67,390.28,407.97,409.72,412.72,407.04,413.54,404.22,412.78,421.40,415.39,407.47,417.03,426.02,430.72,432.31,437.98,443.83,448.05,449.78,449.64,452.71,441.11,434.17,426.06,416.53,419.75,421.23,431.29,423.29,426.67,439.30,441.39,419.94,449.65,448.20,454.18,461.92,456.31,459.03,460.29,472.66,465.06,467.42,460.86,465.97,464.82,459.69,453.17,461.15,468.93,472.91,474.95,480.57,479.55,479.42,483.91,485.44,482.86,484.91,482.22,480.73,480.02,479.20,476.68,481.56,473.09,478.26,477.24,477.94,480.08,476.40,477.32,480.81,479.45,477.13,479.10,478.29,482.64,479.48,491.20,494.85,494.53,494.28,493.79,492.07,489.06,482.83,492.80,495.25,493.10,490.97,490.92,491.65,503.17,497.00,504.37,500.99,500.78,501.85,511.58,509.49,511.80,509.51,511.80,499.32,479.51,484.74,483.50,480.73,480.35,472.77,467.54,466.20,470.68,471.78,478.82,487.13,501.75,479.59,490.39,490.66,504.18,502.12,499.85,495.36,497.75,497.21,489.29,483.39,481.96,488.62,499.32,500.83,498.69,495.63,488.80,477.41,459.73,452.08,463.93,455.20,436.90,432.92,432.84,430.73,438.42,438.98,450.41,261.68,461.23,468.95,482.55,490.38,226.03,498.32,495.21,489.90,483.75,482.88,478.17,303.94,354.25,431.31,430.23,430.14,,
2023-12-20 22:00:59.619000,L9,312.36,373.57,409.59,417.37,420.47,423.89,423.23,430.59,427.62,425.39,427.32,420.28,417.91,407.55,407.02,395.46,409.22,409.55,413.51,409.53,419.31,404.90,415.08,425.90,432.94,412.73,421.17,460.09,471.60,477.27,511.61,521.01,490.81,479.35,483.22,479.51,466.96,467.29,461.09,465.47,427.53,453.45,455.66,429.75,433.29,443.54,442.76,434.83,454.54,452.76,463.96,465.72,456.68,461.92,466.43,493.44,515.36,,,,,,,,,,,,,,529.22,514.27,493.94,490.57,486.17,483.75,486.33,485.14,483.72,483.14,474.61,474.58,475.23,478.38,475.03,474.68,474.29,473.78,474.83,473.56,472.40,473.75,477.51,474.16,483.29,484.68,483.97,482.54,486.62,481.85,450.25,463.69,487.83,489.48,489.45,486.44,489.20,488.59,498.75,495.65,500.44,477.98,491.98,496.73,507.34,506.28,509.35,502.42,500.85,488.99,469.68,388.07,460.10,474.28,476.12,470.26,467.54,464.13,471.08,471.26,480.38,488.04,495.60,480.62,493.03,492.82,507.12,515.25,511.54,497.48,498.44,501.54,497.32,488.14,490.17,485.26,508.28,502.61,498.01,497.45,488.07,476.63,464.22,472.26,468.62,191.63,228.62,435.71,434.17,265.39,438.80,445.77,449.80,459.16,462.35,472.41,485.10,492.63,502.72,498.35,495.87,492.90,484.43,484.23,481.81,481.39,493.14,431.58,430.79,431.27,,
2024-01-13 22:00:46.963000,L8,226.55,,,,,,,,,,,,,,,,,495.05,521.88,517.34,516.92,524.55,508.32,516.38,503.69,535.19,543.42,533.77,537.08,,,,513.97,513.73,532.39,540.15,,,,,,,,,516.87,479.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.63,506.93,250.57,256.33,250.20,178.22,212.69,176.64,,,,,,,274.49,324.87,335.17,260.52,257.24,284.80,285.03,,500.21,493.43,523.83,,
2024-02-05 22:06:55.945000,L8,286.77,359.15,399.94,405.98,414.90,420.68,416.92,423.51,425.25,419.73,417.68,410.89,412.01,402.28,397.90,386.83,405.00,404.86,409.63,398.22,420.98,406.86,404.10,416.50,403.10,398.82,407.09,416.27,422.78,423.34,434.00,440.11,442.41,444.12,445.14,470.94,435.65,429.89,418.26,407.50,411.95,415.83,419.68,415.68,418.79,423.90,430.15,419.00,441.68,437.12,448.03,451.85,449.99,452.21,449.72,464.94,455.14,454.96,456.65,458.41,453.57,457.70,455.58,460.09,462.54,462.28,465.98,464.50,466.41,469.38,471.74,471.51,469.07,471.31,470.60,470.57,468.44,470.67,466.16,469.46,464.49,466.05,468.90,471.35,530.30,528.43,512.01,518.11,466.56,469.14,468.43,469.88,472.45,474.89,484.28,489.68,489.91,485.66,483.65,482.22,462.33,469.64,480.46,486.08,487.05,481.46,519.89,524.69,513.69,493.05,498.02,475.90,498.25,496.23,514.60,505.71,507.73,499.05,507.56,490.14,479.49,439.92,461.80,470.66,465.18,460.67,460.42,459.09,465.17,464.65,469.67,471.31,476.13,475.15,491.14,483.76,496.42,497.41,497.29,491.33,489.02,485.09,479.04,478.79,477.70,482.90,486.19,488.02,488.12,482.24,476.23,466.75,447.02,446.23,449.67,443.51,431.48,423.47,422.41,422.35,428.74,435.68,435.92,452.22,448.61,465.79,475.46,485.87,531.78,507.53,499.70,498.75,474.04,475.94,463.71,464.83,470.77,421.41,426.75,425.53,,
2024-02-14 22:00:43.269000,L8,267.93,363.56,410.55,414.76,420.37,425.54,425.91,437.77,433.99,436.43,430.26,417.18,420.20,404.51,373.77,384.97,410.05,410.07,416.89,412.99,415.75,407.16,415.02,422.86,419.62,407.98,413.69,426.25,434.71,435.05,444.12,445.39,455.42,459.89,451.64,459.09,445.12,436.67,428.61,417.61,420.15,419.11,428.73,423.26,426.57,436.03,431.70,418.13,444.03,445.75,455.36,459.11,455.51,459.84,457.55,478.59,460.12,458.85,457.51,462.07,466.28,464.39,463.24,465.82,467.17,469.22,477.49,474.88,470.35,478.16,476.79,476.88,473.10,474.65,474.28,467.15,472.23,469.89,470.60,470.61,464.70,466.58,474.61,477.67,476.90,482.17,476.59,477.37,481.06,476.87,476.69,477.21,481.73,480.69,493.08,498.68,500.39,494.48,496.40,493.83,482.93,478.13,486.58,493.53,494.13,492.01,488.98,491.99,506.44,504.00,502.74,478.00,495.37,500.07,506.47,511.15,508.55,501.63,506.32,496.43,477.82,477.33,465.38,471.09,481.43,470.70,468.50,465.42,476.53,470.27,479.17,487.03,481.37,476.01,494.36,490.07,500.24,498.73,496.84,492.97,495.71,486.68,476.40,477.16,478.91,481.43,494.32,498.51,496.18,491.04,480.39,469.32,445.38,439.88,466.56,450.49,434.33,266.15,434.50,268.78,439.33,440.87,451.31,454.40,465.45,483.26,475.73,503.85,511.78,527.10,340.82,493.52,482.40,476.65,471.11,469.01,481.64,425.58,426.30,431.34,,
2024-02-21 22:06:53.378000,L8,369.01,411.80,426.91,435.63,438.32,443.51,446.56,451.81,443.93,434.55,441.07,445.29,437.81,429.71,432.07,427.53,417.43,423.01,443.61,423.67,425.88,415.95,417.12,419.46,424.83,427.58,441.81,441.01,440.57,449.23,463.72,467.71,463.92,460.72,460.06,456.35,451.69,442.67,445.09,442.83,444.08,441.71,437.61,445.82,449.07,455.70,464.37,468.53,473.48,466.93,476.95,487.15,474.69,472.07,468.43,472.12,478.46,481.74,493.98,488.46,482.04,474.99,481.29,486.84,498.04,500.45,501.56,499.04,498.78,489.86,497.49,507.50,510.39,509.41,513.17,504.09,501.05,502.67,501.63,497.04,521.37,517.48,515.75,514.46,515.79,510.70,504.55,498.54,502.49,498.66,500.28,506.85,504.62,506.81,506.67,506.55,511.66,503.04,498.15,512.47,521.23,512.06,512.29,515.82,505.63,523.73,516.96,513.93,514.24,533.88,521.33,536.77,538.99,532.50,521.16,533.94,,,,,,,535.45,515.87,495.12,502.80,521.46,499.56,495.15,493.19,,,,,,,,,,,,,,,,,,,,,,,,523.26,486.51,479.63,483.30,460.55,469.95,473.82,486.87,512.63,471.18,466.50,502.06,543.74,541.36,523.18,514.71,495.27,488.22,493.56,525.48,503.38,507.31,299.75,348.09,468.03,463.49,459.77,443.12,
2024-02-29 22:06:59.389000,L9,317.35,381.92,408.92,413.58,420.65,425.15,423.26,429.77,431.04,421.73,422.89,415.09,419.30,404.03,410.79,385.86,408.63,409.42,411.57,409.01,408.94,403.04,409.64,416.29,412.10,405.54,412.41,421.76,428.19,429.64,439.79,443.97,445.31,450.46,452.24,450.09,438.50,430.92,425.88,413.88,416.74,417.78,425.68,422.08,423.76,432.21,431.09,415.73,442.87,443.37,451.29,455.11,449.12,453.86,452.59,463.78,455.63,453.07,454.75,456.47,457.73,456.54,459.79,463.24,466.98,468.52,468.79,467.78,470.01,472.64,471.27,475.20,472.20,472.69,473.29,471.37,470.66,469.12,466.64,467.68,466.15,467.44,467.02,474.36,472.95,475.18,473.58,472.77,472.50,475.11,474.68,475.40,478.77,477.66,487.58,492.50,488.69,487.92,491.64,489.75,479.13,479.78,483.37,490.39,487.31,484.78,486.84,485.77,496.85,493.05,495.64,479.55,490.00,501.59,510.44,505.66,507.77,503.14,507.08,498.14,478.80,479.26,460.12,473.83,475.44,468.89,466.23,463.96,469.82,466.20,476.56,476.31,483.68,477.44,505.07,487.24,502.08,503.29,499.69,496.14,493.52,484.35,477.30,475.85,473.62,484.24,485.49,502.18,525.80,490.17,492.08,469.19,445.28,441.47,455.06,447.99,433.52,433.25,433.69,428.98,437.75,445.46,445.45,452.26,464.83,468.38,475.04,498.32,516.10,501.37,501.50,491.70,486.62,482.03,468.41,473.70,480.24,432.54,429.47,432.62,,
