dates,satname,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057
2019-12-06 22:17:54.623000,L8,,,,508.52,478.17,493.59,490.92,475.06,497.07,487.91,480.25,478.01,480.91,464.74,473.54,452.07,445.64,440.66,443.07,450.67,451.00,460.86,445.51,440.31,450.14,448.02,450.75,440.09,449.78,454.04,450.08,452.07,453.52,459.50,456.30,456.72,451.52,452.48,458.96,465.63,489.65,458.59,480.94,484.61,463.32,475.77,464.27,443.55,451.52,431.18,420.53,435.71,455.61,455.37,458.12,458.36,449.27,442.94
2019-12-22 22:17:51.823000,L8,502.42,489.66,484.69,380.98,378.13,380.24,360.47,339.75,338.39,372.25,355.20,240.41,333.84,327.53,373.24,351.79,347.73,344.83,356.31,325.08,322.38,219.72,308.61,310.87,352.70,350.59,359.88,356.54,361.33,365.23,357.94,358.07,355.39,,,,,,318.85,319.55,307.23,302.25,201.39,230.67,257.23,297.27,239.13,230.94,267.72,306.32,257.42,279.38,312.09,,257.04,353.09,356.45,255.71
2020-01-07 22:17:47.735000,L8,341.44,261.32,,,,304.84,252.43,276.68,261.16,418.11,322.63,279.54,238.59,361.35,470.01,379.56,357.54,349.74,368.61,365.16,245.94,320.90,366.24,167.44,351.89,351.61,372.17,358.80,,364.02,360.52,357.72,358.04,,351.22,345.47,299.45,,324.41,321.72,318.19,315.33,284.87,293.30,320.00,302.03,,,,,,273.12,208.39,,,339.10,355.50,342.00
2020-02-08 22:17:38.924000,L8,387.88,403.10,395.77,383.41,376.63,380.90,361.26,341.72,340.00,373.61,354.47,325.11,335.46,328.38,377.67,352.26,351.74,349.31,360.51,322.85,322.12,333.80,309.66,312.38,175.39,201.83,231.73,312.95,317.79,312.27,360.76,359.97,358.67,,,235.81,296.90,,318.34,315.33,,301.06,284.85,290.35,259.35,296.00,242.25,230.25,266.64,312.97,287.70,283.09,310.70,177.39,335.72,311.20,355.73,343.24
2020-02-24 22:17:35.189000,L8,386.27,401.76,395.11,382.51,375.30,380.35,359.59,341.51,338.38,372.69,353.04,325.26,333.63,359.26,339.78,352.92,349.69,348.83,360.39,322.52,298.15,334.72,308.99,312.34,349.45,203.85,230.82,311.78,316.21,311.88,360.83,358.99,356.59,,,233.12,284.42,,315.83,311.81,299.25,300.39,284.85,289.68,259.51,296.24,242.56,228.72,266.08,308.80,287.54,279.98,310.12,264.66,334.08,355.16,354.40,255.04
2020-03-11 22:17:28.877000,L8,386.50,404.76,395.37,379.42,378.94,381.22,359.07,337.23,291.62,241.10,232.78,320.07,,,,,,,,,,,,,342.81,348.12,362.72,357.52,359.53,341.15,356.93,358.62,356.61,,,,,,322.64,317.73,216.19,300.25,203.15,230.99,258.60,298.96,241.70,231.66,265.59,310.57,267.55,286.31,314.03,357.97,334.70,351.30,348.57,339.75
2020-03-27 22:17:20.128000,L8,387.33,403.29,396.19,380.87,379.00,383.41,362.54,345.48,341.08,379.26,361.03,328.15,337.62,285.00,378.33,360.59,353.19,347.17,360.18,345.33,185.03,188.66,175.25,311.31,355.57,351.33,372.28,360.79,365.43,367.48,359.03,358.64,361.33,316.45,316.77,350.43,302.09,206.54,325.29,317.78,329.06,303.41,204.84,231.72,262.67,298.19,243.69,224.58,259.00,314.63,300.29,327.82,340.29,,,358.82,360.54,344.92
2020-04-12 22:17:12.700000,L8,384.21,401.91,397.04,382.81,382.03,379.22,362.96,340.23,334.91,371.78,351.89,332.63,329.30,330.71,,,,,,,,291.25,306.60,289.80,305.20,316.48,,,,,,353.06,307.45,,,,,,,307.27,272.21,294.39,200.10,229.65,260.57,303.30,241.86,228.17,262.25,299.72,283.41,285.87,312.24,351.64,264.38,260.08,316.91,304.06
2020-07-01 22:17:22.957000,L8,428.76,549.60,400.46,384.92,382.45,383.87,369.65,343.08,344.86,381.82,367.85,325.13,376.43,369.32,378.90,358.73,349.22,348.35,360.82,358.05,302.34,,,,215.92,345.73,,219.62,260.20,339.49,360.69,364.90,360.22,,354.27,355.55,305.79,,288.86,360.20,326.62,295.17,363.57,363.94,348.49,335.78,347.93,346.58,271.19,322.89,319.22,328.57,346.71,363.18,363.01,363.13,361.88,346.91
2020-08-02 22:17:33.048000,L8,382.16,395.82,394.22,377.90,375.91,381.46,358.58,334.44,339.78,373.18,323.86,211.92,,,,,,,,,,326.23,308.07,,,,,,,,,,,,,,,,,,,,,,,,239.17,213.75,185.98,,,,,,,,,
2020-09-03 22:17:46.393000,L8,384.62,400.17,395.36,383.36,375.69,379.85,360.80,338.99,338.95,374.37,359.65,319.83,363.64,,316.31,302.61,286.06,344.05,355.44,351.34,182.22,333.72,304.82,304.72,354.51,347.92,354.95,350.63,359.68,362.17,359.61,362.00,353.30,,353.53,346.92,,,226.50,310.91,292.02,289.90,355.44,288.94,318.68,298.27,243.66,229.79,263.42,313.84,293.91,321.74,318.25,357.40,350.85,354.80,351.75,343.59
2021-01-09 22:17:48.906000,L8,387.47,402.95,395.96,380.47,377.54,381.38,362.41,342.75,342.53,370.72,355.11,326.66,327.42,,364.41,240.21,345.34,348.26,359.47,359.94,324.39,364.86,298.75,312.78,316.80,339.08,338.97,285.45,313.60,361.41,353.48,258.14,,,,232.82,304.80,365.75,318.71,372.87,327.29,357.01,359.45,357.42,327.63,296.92,243.85,228.15,262.04,315.98,279.50,221.59,,,,,,
2021-01-25 22:17:44.203000,L8,387.83,401.02,395.77,382.66,376.26,382.16,361.20,340.47,341.62,373.35,353.56,323.94,339.89,327.04,332.85,315.59,338.66,346.93,359.77,324.43,322.82,335.80,281.62,311.48,355.00,348.26,371.77,356.30,361.71,365.61,360.57,366.33,358.22,312.89,352.85,235.06,267.38,330.91,249.58,305.72,292.97,302.60,295.04,293.11,321.33,296.95,244.48,230.74,266.46,317.12,293.65,284.80,317.24,358.37,341.13,357.01,357.87,259.29
2021-04-15 22:17:16.883000,L8,376.63,394.55,385.40,369.08,370.29,323.05,296.90,193.07,405.32,389.12,269.34,233.48,314.53,240.22,179.12,310.54,342.57,224.21,,,,370.91,317.36,304.90,317.59,352.39,352.56,355.55,364.36,368.12,362.61,397.72,367.06,,272.19,325.33,303.89,352.95,326.63,315.15,326.28,299.53,361.89,358.44,326.05,302.82,246.95,234.89,266.37,318.61,303.49,325.53,339.53,362.63,345.29,358.98,357.13,319.55
2021-05-01 22:17:07.841000,L8,387.66,401.27,396.43,383.07,377.94,382.46,363.40,337.04,339.12,376.52,357.60,246.01,,361.27,376.99,357.11,344.19,346.60,359.38,343.67,171.38,363.44,306.76,,,,,,,349.09,289.32,361.54,342.87,,,,,,,295.36,,249.12,354.77,291.17,321.36,296.39,244.55,228.21,263.53,315.58,302.39,325.59,340.30,285.95,347.03,360.09,356.90,338.84
2021-05-17 22:17:12.707000,L8,392.52,403.72,397.60,384.74,381.78,381.77,367.65,340.43,342.27,379.79,365.31,328.50,363.39,351.08,270.79,355.94,345.51,346.56,357.96,335.83,322.59,366.27,308.33,303.10,312.99,347.35,339.68,352.78,361.03,362.43,358.49,362.00,357.82,,,,,,,,229.24,354.41,360.51,291.52,321.96,304.54,246.57,231.79,263.76,318.99,304.09,326.99,317.06,357.45,358.23,358.96,358.74,344.75
2021-07-04 22:17:29.944000,L8,386.87,401.64,394.62,380.62,376.54,382.31,365.56,338.19,339.61,379.92,360.46,254.80,370.34,367.52,377.33,357.76,,347.45,359.24,348.20,323.44,367.84,283.01,350.22,353.38,350.10,346.75,348.37,367.30,364.91,362.09,269.37,280.00,,,,,,226.04,295.83,,289.94,288.57,357.51,321.43,300.69,245.66,228.74,264.20,313.45,269.33,327.32,343.25,179.34,347.60,361.12,359.53,268.74
2021-10-24 22:18:01.850000,L8,381.46,399.21,392.23,376.61,373.32,380.33,359.37,333.57,339.26,370.89,356.87,314.33,,,301.46,222.24,,,,,,322.31,296.94,,,,,,,,,,,,,,,,,,,,198.01,228.71,264.28,297.49,241.02,226.46,258.65,283.67,266.19,278.69,314.18,341.89,,264.30,306.94,273.20
2021-11-09 22:17:58.951000,L8,381.22,400.74,392.07,376.20,373.86,378.20,358.24,337.52,338.88,371.90,357.20,251.32,326.03,,,,,,,,,329.19,278.40,,,,,,,,,,,,,,,,,,,,197.16,224.65,254.31,291.61,240.43,224.36,258.56,303.26,252.86,277.83,308.24,,,,349.25,265.25
2021-11-25 22:17:57.047000,L8,383.99,402.65,392.81,379.27,379.82,385.14,359.77,339.62,343.11,389.48,369.66,318.05,339.83,394.39,379.42,286.71,,411.08,398.02,329.55,251.60,369.18,279.46,203.85,344.25,339.94,259.88,,,,,363.17,325.89,,353.17,351.94,297.16,345.29,,309.71,298.17,353.75,359.32,332.73,324.63,300.74,249.11,226.28,272.75,316.84,282.02,286.64,320.88,358.63,345.34,360.33,360.92,338.14
2021-12-19 22:17:52.616000,L9,388.09,402.40,393.90,377.31,376.76,382.36,361.60,338.98,342.10,375.01,356.97,246.13,340.04,,374.03,228.08,,,301.87,320.14,321.53,289.39,283.13,,336.26,,,,,,269.80,304.67,311.85,,,,,,,,,,203.27,228.40,320.07,298.98,243.06,232.19,265.64,314.30,260.15,284.02,318.48,356.80,327.90,,357.61,264.66
2022-01-04 22:17:52.138000,L9,390.29,403.54,395.93,384.23,377.93,382.61,364.24,339.54,338.65,377.54,359.30,318.16,304.73,301.62,377.64,357.46,330.57,347.16,355.54,324.28,321.84,336.95,282.39,311.90,180.08,350.06,260.52,349.36,359.90,356.80,358.53,357.16,316.43,,350.47,348.37,264.99,,,,,283.13,286.08,293.21,324.75,297.11,245.43,227.03,268.36,315.21,292.11,284.99,340.31,178.13,331.64,357.02,352.14,339.16
2022-01-12 22:17:49.562000,L8,385.63,401.16,393.71,380.22,374.77,379.96,360.76,337.69,337.90,373.42,354.89,315.88,336.18,,348.38,,,,226.40,316.55,315.69,330.57,277.27,,,,,,,,,355.32,301.27,,,,,,,,,,203.07,230.52,255.33,277.20,233.95,227.87,262.95,310.90,240.42,280.65,316.53,176.87,,,351.13,297.62
2022-01-20 22:17:51.591000,L9,386.76,403.58,394.83,379.64,376.97,381.57,361.03,339.08,338.62,376.07,359.07,318.89,336.46,,373.59,308.48,318.52,,301.83,318.95,320.35,334.96,281.38,,,,,,,,,354.13,307.15,,,233.93,253.71,340.08,,,,,202.38,230.49,260.24,299.29,244.35,234.45,264.69,315.55,297.70,293.82,319.37,176.02,329.14,180.77,,
2022-01-28 22:17:44.030000,L8,482.74,484.96,449.96,451.87,379.89,383.80,364.61,340.71,341.40,378.79,360.87,318.93,209.63,366.06,376.87,360.36,346.07,348.36,356.87,354.40,343.64,366.86,197.19,316.64,359.45,353.08,372.24,341.23,224.87,,,,,,,237.54,273.80,,237.56,321.83,326.54,353.98,354.35,296.14,323.03,299.86,244.17,235.80,268.04,313.65,293.45,288.00,316.96,185.18,333.35,351.37,354.74,265.72
2022-02-21 22:17:43.336000,L9,389.93,404.70,397.28,379.73,374.70,386.25,368.50,342.09,343.41,380.36,364.97,242.95,288.26,326.54,372.07,356.66,345.41,348.26,355.46,350.59,228.31,,,,,,,,353.08,359.35,358.14,359.02,360.58,267.54,333.28,278.46,244.78,,,280.20,274.09,285.79,274.71,356.33,321.15,303.86,249.01,243.03,270.07,317.43,303.59,299.45,325.21,360.25,346.27,355.93,358.02,343.55
2022-03-09 22:17:37.608000,L9,387.10,402.66,395.79,379.14,376.91,383.81,361.13,337.06,336.94,372.76,359.67,315.99,342.39,,365.74,331.63,320.52,342.68,345.07,346.75,176.13,338.20,283.11,250.23,340.80,345.64,238.11,,,341.86,350.82,353.29,340.84,,,231.28,256.53,,205.30,295.87,277.33,282.94,298.14,280.28,247.63,248.95,245.44,234.86,264.75,309.45,294.68,288.15,318.58,179.62,334.60,356.14,353.79,325.48
2022-04-18 22:17:25.504000,L8,462.47,480.88,515.68,433.77,400.10,379.31,465.26,525.94,418.63,438.18,411.05,415.40,411.98,394.35,383.11,374.70,359.38,372.02,394.14,393.85,361.20,398.55,392.01,390.00,378.51,373.25,392.39,386.26,379.44,377.55,379.57,393.29,360.18,371.03,369.37,357.20,374.47,348.94,383.47,512.79,488.47,373.48,394.50,364.02,344.82,320.35,351.55,345.45,345.22,338.50,342.96,350.58,347.87,368.54,374.36,374.64,372.53,362.38
2022-05-04 22:17:26.026000,L8,387.96,402.86,397.58,382.15,375.62,382.83,364.72,331.61,327.94,362.44,363.59,317.85,362.34,,320.16,298.92,319.96,228.06,,,,,,,,,,,,,,,,,,,,,221.04,289.82,245.70,286.65,260.52,290.47,318.05,299.61,249.02,231.04,262.93,311.40,303.63,298.08,332.58,276.64,345.96,358.01,350.35,
2022-05-12 22:17:13.223000,L9,387.09,402.12,395.41,380.32,375.55,383.76,362.61,337.29,337.57,379.12,362.21,317.39,355.82,323.43,273.28,355.67,335.61,346.54,336.15,347.50,175.98,361.45,300.09,285.48,355.04,278.46,342.63,346.79,274.04,344.44,355.29,351.56,338.87,,,231.22,252.08,342.10,212.56,299.52,232.35,,354.92,263.10,320.94,295.69,244.63,230.60,263.60,313.43,304.22,302.97,336.90,178.23,343.83,356.86,353.08,333.31
2022-06-05 22:17:39.656000,L8,388.20,401.46,396.79,381.52,375.22,383.99,368.14,338.07,337.31,380.76,364.39,320.19,365.41,356.90,322.66,234.38,238.75,343.23,353.67,293.66,276.42,265.67,182.65,346.99,355.27,347.70,350.57,347.32,358.05,363.10,361.82,358.55,346.93,,348.44,344.44,280.21,,233.06,307.06,286.11,296.91,355.12,296.02,328.44,305.53,250.65,231.48,267.18,317.57,308.12,301.63,333.25,357.69,361.37,361.07,360.24,342.51
2022-06-13 22:17:12.050000,L9,390.93,404.36,398.33,382.73,377.00,384.27,370.65,339.95,340.34,381.17,366.46,322.50,,,318.40,300.23,333.10,340.71,335.44,347.34,179.20,364.77,311.88,284.27,268.67,346.03,314.23,172.20,238.15,315.83,285.21,357.07,343.07,,,237.90,296.40,,221.04,304.78,284.86,265.79,208.26,234.39,322.68,305.60,248.93,231.13,267.88,316.15,294.83,291.78,315.92,355.45,316.29,354.73,347.42,339.33
2022-06-21 22:17:48.970000,L8,387.30,401.79,395.09,381.04,374.86,383.27,363.87,335.26,337.41,375.88,362.47,316.53,346.96,,314.61,298.11,,346.81,299.56,347.87,166.08,347.56,305.68,,353.20,347.41,341.38,349.96,360.90,357.48,357.74,354.18,340.59,,,,,,224.71,297.39,266.10,290.81,355.10,290.04,260.50,302.28,246.71,231.43,263.15,312.64,295.64,294.47,318.66,359.63,344.25,357.49,355.70,342.62
2022-07-15 22:17:24.696000,L9,357.17,392.51,378.32,,326.10,345.60,219.35,,281.90,370.14,361.51,320.89,333.68,327.39,318.19,339.14,337.13,314.88,208.83,348.50,170.03,361.94,310.94,177.73,234.28,275.35,338.31,345.07,350.88,352.47,353.82,347.70,267.25,,,233.86,299.38,,211.80,297.02,286.72,289.42,351.86,276.32,260.00,244.85,231.58,,,,,,,,,,,
2022-08-08 22:18:05.196000,L8,387.18,400.82,394.86,379.36,373.34,383.55,363.07,333.78,341.37,372.16,360.47,318.85,347.30,,312.42,296.91,,,,,,334.16,308.88,,,,,,,,,295.40,254.62,,,,,,,,,243.71,202.96,231.36,265.80,303.10,248.19,233.26,263.43,307.57,286.35,300.78,315.62,355.84,313.99,264.57,306.69,275.04
2022-09-09 22:18:11.619000,L8,506.05,485.56,480.56,461.42,374.57,381.58,363.57,338.30,341.74,371.83,360.66,316.74,341.64,,320.26,301.98,,337.80,298.44,256.83,170.11,333.72,308.13,,,280.21,322.91,343.20,350.86,343.48,282.31,347.89,268.24,,,,,,222.74,292.49,,240.12,345.62,290.50,321.17,304.24,247.54,233.57,264.91,311.47,294.84,294.12,334.55,360.55,343.40,357.11,354.46,341.01
2022-10-19 22:18:03.080000,L9,383.77,401.41,393.35,376.88,375.36,382.42,361.43,337.15,339.24,371.49,360.08,318.24,349.77,,305.27,302.53,,,,,,334.42,305.69,,,340.25,262.19,270.47,264.59,340.96,349.39,305.37,292.16,,,,,,222.12,288.28,198.85,200.16,241.00,263.83,277.90,299.97,245.42,232.40,264.47,312.29,279.54,291.68,332.56,346.69,291.36,264.39,351.92,295.10
2022-11-04 22:18:00.514000,L9,384.10,399.51,391.11,381.77,344.03,341.27,278.44,302.29,334.01,369.14,355.33,315.31,330.55,,,,,,,,,329.30,282.57,,,,,,,,,,,,,,,,,,,,197.04,224.75,256.84,293.80,,230.68,258.93,303.43,256.65,272.16,,,,,,315.51
2022-11-12 22:18:10.437000,L8,391.88,288.00,351.72,370.65,383.93,386.26,,345.53,271.63,421.07,409.10,,409.11,368.78,351.91,270.36,,,,,335.26,319.86,356.78,,,,,,,,,499.18,434.22,,,,,,179.68,280.33,267.81,284.20,294.63,293.59,319.93,304.83,247.64,237.96,266.66,312.76,293.80,277.44,302.18,353.46,341.20,356.77,352.05,339.81
2022-12-22 22:17:59.519000,L9,388.78,402.19,393.65,377.37,373.33,378.82,359.64,337.90,330.38,369.05,354.64,316.84,,,,,,,,,,329.14,274.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.12,306.19,,,,308.88,261.86
2023-01-15 22:17:53.980000,L8,386.23,400.15,391.44,379.35,372.75,375.93,356.16,327.02,333.60,365.68,350.65,317.91,330.78,,,,,,,,,330.50,279.29,,,,,,,,,283.46,274.20,,,,,,,,,,191.39,228.89,256.88,291.40,243.38,224.07,248.53,298.91,260.02,274.64,306.49,,,,342.32,322.96
2023-01-31 22:17:58.841000,L8,385.77,402.10,394.59,379.85,374.22,377.36,353.70,333.45,332.63,370.48,355.27,315.83,293.07,320.85,312.74,296.33,,,,,234.20,329.67,301.56,,,239.08,307.14,243.58,247.84,,,292.29,263.25,,,,,,197.97,281.26,274.34,275.84,191.05,227.69,315.25,300.84,244.08,233.19,261.67,300.48,274.70,288.83,309.71,352.11,316.97,284.20,342.11,317.03
2023-02-08 22:18:06.517000,L9,388.88,402.19,395.74,380.11,375.31,382.48,359.74,338.06,342.20,373.61,357.28,319.25,344.31,,269.28,304.16,,233.14,299.79,251.96,320.92,276.50,301.23,,,346.73,285.03,285.33,265.17,345.64,354.26,355.65,271.49,,,,,,213.27,287.09,275.86,283.86,345.61,293.41,321.13,266.44,248.80,236.90,265.57,310.90,293.41,319.06,316.85,186.16,265.22,222.55,349.43,326.41
2023-02-16 22:17:50.035000,L8,378.48,401.33,391.82,374.96,372.83,375.61,356.17,332.92,337.74,368.61,353.24,313.26,333.12,,305.84,301.40,,232.77,301.14,252.72,247.95,330.84,299.75,,,340.32,261.73,230.39,211.81,337.24,346.68,340.67,268.77,,,,,,210.12,290.40,266.79,273.15,298.36,280.53,276.43,296.24,243.51,231.77,255.63,302.70,284.70,283.76,313.27,346.76,330.10,263.24,339.90,325.75
2023-03-04 22:17:37.574000,L8,376.97,399.54,390.78,373.29,371.23,374.68,355.66,331.94,336.25,366.84,350.79,312.26,,,,,,,,,,325.88,278.68,,,,,,,,,,,,,,,,,,,,198.34,229.47,255.05,291.38,241.86,225.36,247.35,301.49,258.12,277.93,303.52,,,,,314.57
2023-03-28 22:17:33.498000,L9,381.61,404.41,394.87,380.81,376.16,380.25,363.33,337.94,342.34,376.90,362.24,316.03,339.98,,368.33,265.50,,,296.53,255.52,,338.06,302.36,,,,,,,,314.91,285.98,297.01,,,,,,,,,,286.98,292.81,314.00,296.29,244.07,223.25,259.19,306.80,287.50,296.89,330.04,176.47,330.59,,338.82,326.76
2023-04-13 22:17:27.047000,L9,380.95,402.46,394.53,378.74,376.77,381.67,362.88,336.26,342.11,374.53,362.43,245.89,344.36,,308.64,304.26,,,313.85,257.31,,333.11,294.06,,311.16,345.33,,,,,,340.98,267.65,,,,,,,,,,211.46,233.72,260.17,298.10,247.65,232.89,265.47,312.17,294.01,298.62,315.20,353.73,265.68,263.88,342.16,327.74
2023-05-15 22:17:12.111000,L9,378.85,403.45,393.39,381.55,376.02,380.26,363.10,337.02,307.60,336.68,278.10,316.41,,319.94,311.03,234.32,280.04,,,,,279.07,306.85,,,240.93,261.80,285.98,,338.95,318.85,287.82,259.49,,,,,,219.95,288.57,228.23,194.47,285.83,262.14,315.41,301.58,246.04,228.54,262.51,302.13,304.45,302.80,319.89,350.44,268.66,262.24,342.15,273.57
2023-05-23 22:16:53.942000,L8,376.21,399.07,391.99,376.00,374.17,378.70,361.52,332.42,337.17,376.93,365.50,317.57,340.61,,312.47,295.37,,,,,,327.87,306.40,267.86,347.73,344.91,344.07,344.53,353.83,359.66,363.51,347.00,282.82,,,,,,,,,232.59,285.42,289.84,276.25,301.76,247.56,229.79,264.92,306.76,299.35,311.37,341.21,348.70,332.90,342.25,332.50,323.28
2023-05-31 22:17:04.101000,L9,379.00,404.65,397.53,283.84,257.12,381.89,383.24,347.22,348.08,383.19,371.00,322.34,351.99,211.66,311.34,358.09,332.39,313.44,330.60,352.56,174.26,358.35,311.30,281.00,309.00,224.66,,,,221.27,318.87,333.04,267.09,,,,,,211.65,301.20,273.39,225.37,286.33,,,,,,,,,213.03,275.00,,,,287.94,319.87
2023-06-16 22:16:54.981000,L9,381.53,404.81,396.14,383.70,380.13,383.25,368.17,338.59,339.73,379.57,368.04,317.04,359.39,326.38,315.14,299.61,,,,,,339.05,226.78,,,,257.84,295.21,256.55,,,285.43,266.82,,,,,,201.74,283.64,256.21,193.58,204.15,261.32,315.92,305.99,245.50,230.96,262.62,305.61,305.85,303.11,334.29,347.55,331.98,339.73,306.58,322.72
2023-06-24 22:17:06.399000,L8,379.74,404.64,397.14,381.40,379.22,385.07,369.10,339.14,342.21,381.76,369.63,319.43,301.52,,314.66,299.73,,,302.24,260.90,,355.07,309.26,262.28,312.88,346.49,255.05,228.51,,,186.36,285.28,262.99,,,,,,198.55,288.36,,247.15,300.27,293.11,318.08,315.57,245.42,231.14,253.29,298.24,290.50,302.69,314.44,344.65,276.04,268.08,331.25,268.22
2023-07-02 22:17:05.775000,L9,379.44,403.95,396.25,380.75,379.96,384.54,369.66,340.04,341.76,382.82,370.04,248.65,369.32,323.65,369.63,359.67,,,345.87,354.45,,360.96,311.08,276.79,351.87,350.82,346.51,345.49,363.98,362.14,360.78,365.36,338.67,,,240.31,305.82,,242.47,300.83,248.74,191.14,343.83,291.88,322.50,304.91,247.27,223.38,263.18,306.05,297.00,311.49,326.90,349.93,338.60,339.99,338.88,324.00
2023-07-10 22:17:17.518000,L8,374.40,398.22,391.25,379.60,380.15,383.95,367.29,339.67,347.37,383.36,369.32,324.45,363.55,444.44,365.06,279.55,,342.65,299.47,257.05,,359.87,310.89,275.66,311.97,348.91,345.55,290.31,355.86,363.08,354.44,301.86,342.14,,,239.35,301.16,,278.59,306.10,273.59,288.13,343.51,292.49,316.04,305.49,250.32,231.96,263.04,307.36,296.95,297.21,313.99,351.24,300.53,344.24,343.71,294.61
2023-07-26 22:17:23.328000,L8,382.13,404.20,397.14,385.76,380.07,385.52,370.92,338.37,343.91,384.16,371.31,321.29,361.43,366.57,372.54,359.72,346.66,347.31,357.84,363.09,351.73,362.19,184.57,347.63,360.10,352.04,345.05,326.01,358.74,363.57,362.54,345.73,345.16,,,,,,269.22,308.94,284.85,328.83,346.10,294.46,320.36,308.42,252.85,234.14,266.47,311.08,305.04,316.36,335.69,351.77,345.95,318.10,341.36,275.75
2023-08-03 22:17:19.817000,L9,472.74,463.43,458.79,452.67,383.22,375.73,367.77,330.07,399.32,339.69,372.48,332.96,364.57,368.56,375.45,355.21,285.99,299.69,233.38,343.76,356.03,364.92,277.68,,,,,,350.75,361.71,402.45,357.52,336.27,,,,,,278.02,315.81,335.94,335.80,344.26,303.36,318.63,209.46,252.44,226.56,258.99,302.74,303.91,309.45,339.45,355.75,349.80,344.62,340.73,331.90
2023-09-12 22:17:38.225000,L8,374.58,395.82,397.44,379.96,377.60,383.16,367.69,337.75,342.10,377.98,367.41,319.20,336.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-20 22:17:40.026000,L9,375.33,400.56,393.55,377.53,375.09,381.08,364.03,335.48,340.55,374.81,363.66,315.91,336.03,,,,,,,,,334.35,284.31,,,,,,,,,,,,,,,,,,,,199.96,227.46,255.72,292.99,243.86,227.29,261.31,302.99,282.68,291.85,318.50,176.25,,,337.87,267.02
2023-09-28 22:17:43.092000,L8,,,,493.48,467.47,390.11,442.88,444.14,468.12,450.03,449.72,464.00,449.94,395.40,395.30,379.72,284.97,325.77,411.63,412.97,421.53,419.86,408.18,397.88,412.65,401.07,418.94,420.16,411.30,410.29,393.92,450.37,,,,,,326.39,530.71,364.49,350.70,345.42,347.18,347.18,328.90,393.98,394.45,400.60,399.31,309.58,,,,,,,212.43,256.99
2023-10-14 22:17:45.774000,L8,382.81,403.82,398.59,381.35,378.49,384.91,369.60,340.61,342.76,379.01,368.53,320.89,357.53,328.31,364.58,355.73,343.14,344.52,350.84,293.67,296.54,361.77,294.37,303.02,352.56,350.24,345.80,342.75,348.82,356.63,349.54,342.78,344.57,,,239.97,298.20,,233.49,308.10,282.72,293.96,296.00,295.32,276.80,298.17,246.13,236.16,263.94,311.43,300.02,314.02,335.02,355.73,344.60,343.27,341.77,330.00
2023-10-22 22:17:50.479000,L9,376.74,399.79,392.97,377.64,375.40,381.19,364.06,332.92,339.36,375.11,361.69,318.31,339.14,,303.66,301.48,,304.03,321.12,315.31,176.67,333.05,300.17,,307.50,341.82,,,,,275.51,278.64,328.60,,,,,,268.03,300.55,275.77,,204.24,230.13,254.11,295.65,244.04,226.57,264.26,307.53,292.73,286.81,309.13,182.61,,,339.40,322.31
2023-11-15 22:17:47.856000,L8,379.44,400.62,390.22,378.69,371.11,376.67,358.00,333.74,341.11,367.77,354.71,256.72,328.01,,,,,,,,,329.83,271.84,,,,,,,,,,,,,,,,,,,,192.91,226.69,255.36,292.87,240.29,228.65,258.92,300.46,256.50,272.07,286.47,173.33,,,305.75,266.03
2023-12-17 22:17:48.418000,L8,,,,,,,,,,,284.39,491.32,543.67,524.50,500.00,,,418.14,356.35,383.45,,,323.48,350.25,339.84,397.32,361.72,352.99,358.59,368.54,360.39,352.17,360.19,322.91,342.33,340.23,311.80,278.34,312.64,331.70,321.35,331.30,313.99,349.26,327.42,307.75,336.20,337.27,337.67,316.74,310.01,325.60,342.34,362.72,345.19,349.17,348.07,335.19
2024-01-10 22:17:52.010000,L9,381.73,401.83,393.50,378.85,373.62,379.54,363.35,339.47,343.95,374.75,358.09,318.55,338.20,313.70,324.25,304.27,,,310.31,316.52,,335.36,285.82,,,,218.93,258.17,,178.02,284.18,328.66,303.43,,,,,,,,,251.53,210.49,234.01,319.83,297.53,244.54,232.62,266.19,310.88,283.07,286.34,314.09,351.38,334.58,341.70,340.50,267.48
