dates,satname,nzd0549-0000,nzd0549-0001,nzd0549-0002,nzd0549-0003,nzd0549-0004,nzd0549-0005,nzd0549-0006,nzd0549-0007,nzd0549-0008,nzd0549-0009,nzd0549-0010,nzd0549-0011,nzd0549-0012,nzd0549-0013,nzd0549-0014,nzd0549-0015,nzd0549-0017,nzd0549-0018,nzd0549-0019,nzd0549-0020,nzd0549-0021,nzd0549-0022,nzd0549-0023,nzd0549-0024,nzd0549-0025,nzd0549-0026,nzd0549-0027,nzd0549-0028,nzd0549-0029,nzd0549-0030,nzd0549-0031,nzd0549-0032,nzd0549-0033,nzd0549-0034,nzd0549-0035,nzd0549-0036,nzd0549-0037,nzd0549-0048,nzd0549-0049,nzd0549-0050,nzd0549-0051,nzd0549-0052,nzd0549-0053,nzd0549-0054,nzd0549-0055,nzd0549-0056,nzd0549-0057,nzd0549-0058,nzd0549-0059,nzd0549-0060,nzd0549-0061,nzd0549-0062,nzd0549-0063,nzd0549-0064,nzd0549-0069,nzd0549-0070,nzd0549-0071,nzd0549-0072,nzd0549-0073,nzd0549-0074,nzd0549-0079,nzd0549-0080,nzd0549-0081,nzd0549-0082,nzd0549-0083,nzd0549-0084,nzd0549-0085,nzd0549-0086,nzd0549-0101,nzd0549-0102,nzd0549-0103,nzd0549-0114,nzd0549-0115,nzd0549-0116,nzd0549-0118,nzd0549-0119,nzd0549-0120,nzd0549-0121,nzd0549-0122,nzd0549-0123,nzd0549-0124,nzd0549-0125,nzd0549-0126,nzd0549-0127,nzd0549-0128,nzd0549-0129,nzd0549-0130,nzd0549-0131,nzd0549-0132,nzd0549-0138,nzd0549-0139,nzd0549-0140,nzd0549-0141,nzd0549-0142,nzd0549-0144,nzd0549-0145,nzd0549-0146,nzd0549-0147,nzd0549-0148,nzd0549-0149,nzd0549-0150,nzd0549-0151,nzd0549-0152,nzd0549-0153,nzd0549-0154,nzd0549-0155,nzd0549-0156,nzd0549-0157,nzd0549-0158,nzd0549-0159,nzd0549-0160,nzd0549-0161,nzd0549-0162,nzd0549-0163,nzd0549-0164,nzd0549-0165,nzd0549-0166,nzd0549-0167,nzd0549-0168,nzd0549-0169,nzd0549-0170,nzd0549-0171,nzd0549-0172,nzd0549-0174,nzd0549-0175,nzd0549-0176,nzd0549-0177,nzd0549-0178,nzd0549-0179,nzd0549-0180,nzd0549-0181,nzd0549-0182,nzd0549-0183,nzd0549-0184,nzd0549-0185,nzd0549-0186,nzd0549-0187,nzd0549-0188,nzd0549-0189,nzd0549-0190,nzd0549-0191,nzd0549-0192,nzd0549-0193,nzd0549-0194,nzd0549-0046,nzd0549-0047,nzd0549-0065,nzd0549-0066,nzd0549-0078,nzd0549-0105,nzd0549-0106,nzd0549-0107,nzd0549-0108,nzd0549-0109,nzd0549-0113,nzd0549-0117,nzd0549-0133,nzd0549-0134,nzd0549-0135,nzd0549-0136,nzd0549-0137,nzd0549-0173,nzd0549-0016,nzd0549-0076,nzd0549-0077,nzd0549-0087,nzd0549-0088,nzd0549-0089,nzd0549-0090,nzd0549-0091,nzd0549-0092,nzd0549-0093,nzd0549-0094,nzd0549-0098,nzd0549-0099,nzd0549-0100,nzd0549-0104,nzd0549-0111,nzd0549-0112,nzd0549-0143,nzd0549-0095,nzd0549-0096,nzd0549-0097,nzd0549-0075,nzd0549-0038,nzd0549-0045,nzd0549-0067,nzd0549-0068,nzd0549-0110,nzd0549-0043,nzd0549-0044,nzd0549-0040,nzd0549-0041,nzd0549-0042,nzd0549-0039
2010-12-20 22:16:50.270000,L5,,,,,,,512.43,494.85,372.55,327.83,186.71,,,,,,,,,,,,,146.68,206.46,304.86,409.05,485.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.27,495.16,488.31,482.22,472.72,467.66,456.04,447.36,444.85,434.47,417.36,411.91,405.46,403.86,418.64,404.18,384.94,373.70,367.62,358.28,353.24,351.42,346.40,341.04,341.28,344.62,341.51,334.29,327.51,,,,,,,,,,,,,,,,,,438.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-21 22:16:54.354000,L5,,,,,,,522.28,508.94,380.37,324.54,291.19,223.61,,,,,,,,,,,,,228.56,319.24,406.21,488.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.63,491.01,481.90,473.53,467.53,457.32,447.07,437.77,431.14,415.56,409.66,405.30,399.69,415.34,400.78,379.72,371.74,364.45,358.51,352.22,351.18,347.89,340.59,339.93,342.53,339.56,333.49,328.07,,,,,,,,,,,,,,,,,,437.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-30 22:11:08.535000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.61,475.08,450.84,390.04,370.26,330.57,333.40,471.13,,,,,358.42,408.20,399.20,388.61,,342.87,253.34,193.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-06 22:16:56.485000,L5,,,,,,,,,468.34,319.48,324.70,,,,,,,,,,,169.45,264.48,197.53,286.26,301.60,393.61,509.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.10,460.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.60,508.89,514.33,494.02,461.35,474.78,465.26,453.00,436.63,449.58,443.55,492.18,,502.06,490.33,461.80,476.69,471.84,464.92,450.56,442.03,441.72,426.15,419.18,417.25,417.14,422.84,420.32,391.66,376.77,373.88,367.94,360.51,363.36,359.56,352.50,351.75,353.48,349.63,340.92,335.57,,,,,,,,,,,187.58,,,,,,,446.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-03 22:11:08.609000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.19,467.69,492.07,510.47,521.01,,,,528.83,490.78,463.17,456.89,365.43,274.54,324.17,315.49,328.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.05,279.16,351.59,352.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.68,516.67,,,,,,,,
2013-06-03 22:29:01.054000,L8,,,,,,,,,427.81,514.51,472.05,,,,,,301.46,314.83,448.80,246.95,478.79,331.51,371.33,330.63,408.22,516.32,435.76,522.97,,,,,,,,,,,,,,497.73,302.97,401.62,,,,355.57,342.90,343.38,481.25,474.97,471.14,451.16,268.90,,,,,,253.64,375.02,435.23,317.17,176.46,,,,,,452.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.41,492.67,481.07,488.43,478.21,469.98,451.64,447.93,440.13,440.87,440.87,424.45,432.08,422.06,414.23,408.80,384.56,370.00,362.24,355.14,345.23,344.23,322.93,326.05,323.84,315.55,310.20,305.84,300.74,293.30,291.70,287.80,292.18,278.61,287.02,285.35,278.79,515.72,,415.09,396.15,243.87,161.02,167.95,,,,,,,,,,,395.49,,,,,,,,,,,,,,,390.94,,,,,,,,,452.44,219.94,173.24,,251.51,416.00,,,,
2013-08-22 22:29:00.806000,L8,,,,,,,,519.61,365.52,315.36,332.61,290.66,,,,,,,,,,,,,159.01,285.57,378.86,479.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.10,496.96,488.91,482.82,482.94,476.01,465.65,461.34,452.71,443.16,435.47,424.38,411.24,419.50,397.77,390.42,382.86,387.33,393.42,399.62,368.62,351.84,354.91,350.33,342.34,345.41,339.54,325.92,319.45,317.69,320.97,309.21,307.62,,,,,,,,,,,,,,,,,,416.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-23 22:28:51.997000,L8,,,,,,,511.51,411.77,344.15,308.68,322.15,,,,,,,,,,,,,,148.30,261.88,306.75,440.63,495.15,499.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.17,501.62,491.35,485.58,486.32,476.79,467.14,460.89,454.94,447.87,438.64,433.17,420.17,427.53,403.67,396.38,400.10,403.06,402.62,403.02,378.93,374.93,361.83,359.85,351.67,357.08,351.49,344.85,332.51,337.24,333.32,327.54,315.64,,,,,,,,,,,,,,,,,,422.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-02 22:22:40.460000,L8,299.46,259.54,239.84,230.04,158.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.03,168.11,287.53,296.88,357.28,384.91,455.19,470.79,486.99,496.61,501.82,493.63,506.78,500.72,477.88,468.61,431.79,340.62,240.40,270.15,236.23,224.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.00,248.43,199.87,196.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.12,182.36,471.39,,,194.14,,,,
2013-11-03 22:22:32.045000,L8,282.96,264.45,137.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.25,150.04,285.75,292.42,349.73,383.68,459.00,471.54,486.61,497.53,502.37,495.12,,522.35,477.90,470.95,435.01,349.30,314.56,328.08,318.65,300.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.22,254.32,222.44,294.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.20,183.40,,,,204.63,,,,
2013-11-03 22:22:56.012000,L8,220.91,249.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.32,285.31,290.76,347.92,390.23,461.19,474.75,488.00,499.74,503.61,497.06,,525.18,480.57,474.26,463.59,356.31,320.65,344.17,370.90,312.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.08,271.32,363.14,474.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.55,239.90,,,396.78,413.79,,,,
2013-11-26 22:28:34.840000,L8,,,,,,,,,,,364.08,294.16,270.92,266.99,431.25,352.36,,357.77,415.47,317.83,274.03,,194.24,422.34,400.97,375.87,,,,,,,,,,,,,,,,,,,,,,,,,,516.33,504.73,494.80,437.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.35,496.26,492.22,488.32,486.00,475.45,466.19,459.65,453.34,446.84,436.78,429.16,420.80,425.29,400.02,394.27,392.95,396.23,399.93,401.30,373.76,363.96,357.39,353.93,344.76,355.13,345.79,335.18,328.07,332.74,332.11,322.71,312.57,266.98,,446.82,443.41,,,,,,,,,,,,,,420.23,483.92,,,,,,,,,,,,,,,,,,,,,,,298.32,434.17,282.56,,,,,,,
2013-12-28 22:28:23.669000,L8,,,,,,,490.87,446.27,351.83,308.50,310.33,,,,,,,,,,,,,,150.64,281.36,340.69,475.10,,,,,,,,,,,,,,,,,,,,,,,,516.52,505.29,492.29,522.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.86,501.23,490.38,485.64,481.75,475.65,466.70,460.45,454.77,447.22,438.18,430.98,430.05,429.00,406.34,400.28,398.69,403.11,403.01,402.64,382.29,371.50,363.87,358.99,353.45,360.71,351.51,343.46,335.52,339.44,336.52,329.06,315.25,,,457.67,445.88,,,,,,,,,,,,,,422.68,,,,,,,,,,,,,,,,,,,,,,,,,443.24,394.01,,,,,,,
2014-02-23 22:21:32.043000,L8,,,,,,,,,,,,,,,,,,,,,,,,,277.50,253.86,189.18,227.62,,520.88,436.46,,152.97,310.73,303.31,306.50,377.01,379.11,447.38,466.29,483.64,492.03,500.30,492.59,501.98,497.41,476.52,433.44,427.26,335.17,231.21,226.15,226.40,213.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.24,235.81,188.45,188.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.57,,,,,,,,
2014-03-11 22:21:19.920000,L8,261.49,338.94,294.34,231.32,167.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.11,174.54,290.26,301.56,356.42,385.99,459.13,471.10,488.90,497.98,505.35,497.54,506.81,503.20,475.37,461.30,434.09,346.30,305.13,247.60,227.74,216.52,260.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.20,244.25,196.20,194.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.09,182.57,488.80,,395.83,414.38,,,,
2014-04-12 22:20:49.109000,L8,352.30,358.82,328.17,256.69,223.18,,,,,,,,,,,,,216.65,151.56,176.43,144.20,,,434.57,429.55,,,,,,,,198.03,312.80,305.04,317.31,424.56,300.47,361.47,449.92,473.27,471.69,494.70,485.81,493.25,486.39,445.84,410.11,412.50,312.76,214.45,208.67,204.96,198.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.19,221.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.78,223.40,164.52,174.29,,,,,,324.08,301.80,,195.69,,,,,,,,,,,,,,,,,,,,,377.82,375.72,,,,,,,,,,348.47,,,,,,
2014-05-05 22:26:35.984000,L8,,,,,,,,,370.52,318.52,333.86,299.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.30,496.71,492.31,486.16,403.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.23,500.81,491.59,491.48,489.39,479.29,471.49,463.06,455.32,448.03,436.82,430.06,417.00,422.91,400.71,392.74,391.26,396.94,400.52,400.36,371.65,361.90,358.85,354.79,343.38,354.99,344.87,333.86,326.49,327.96,330.98,320.44,310.59,,,454.87,444.80,,,,,,,,,,,,,,420.10,,,,,,,,,,,,,,,,,,,,,,,,,432.56,282.91,,312.49,513.39,,,,
2014-07-17 22:20:39.943000,L8,372.55,374.92,352.11,308.92,232.79,140.76,188.02,172.36,163.20,192.78,203.09,208.47,510.42,407.61,226.71,310.71,168.42,305.84,159.97,302.69,207.22,271.97,388.23,357.08,450.11,494.11,356.08,362.66,157.33,184.47,232.06,239.19,198.47,249.55,311.78,323.87,433.38,302.55,358.15,440.32,138.81,163.91,213.60,220.77,490.97,485.45,428.72,408.08,397.00,205.55,203.89,198.33,189.70,180.44,,,,,,,386.12,185.51,205.94,139.62,289.25,234.62,208.09,,253.81,427.92,231.18,495.73,473.64,502.06,192.50,,,,,,289.05,316.91,257.45,283.81,336.28,313.34,463.13,453.81,321.86,288.30,275.99,250.60,204.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.10,222.91,151.23,140.81,,,506.85,505.20,514.32,459.37,449.40,444.39,362.23,330.69,405.68,253.98,228.85,,,,,,,,,,,,,210.32,187.80,258.65,212.79,517.09,463.89,,,,,,,,,,,,,,,,
2014-07-17 22:21:03.910000,L8,374.14,377.16,355.51,312.66,235.00,144.56,188.10,178.73,165.17,191.64,204.91,210.86,216.71,175.88,359.51,311.68,196.46,309.49,161.55,304.72,302.05,272.60,334.26,371.37,451.35,499.57,267.44,416.81,157.94,186.75,235.07,240.87,279.46,320.62,314.28,324.82,430.44,303.03,346.44,441.22,445.94,470.97,494.52,487.35,492.92,486.47,434.42,409.89,399.33,207.18,206.05,201.18,188.19,182.40,,,,,,,386.60,265.84,206.62,173.79,290.69,236.68,211.83,139.75,257.59,431.79,233.12,470.57,475.35,504.19,210.47,125.29,,,,,306.60,318.66,238.81,317.08,339.02,314.55,304.66,454.36,327.14,440.97,435.76,253.20,205.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.71,223.94,154.75,142.08,,,508.31,506.38,515.33,461.07,454.81,476.84,427.16,368.56,244.23,256.26,468.73,,,,,178.95,,,,,,,,276.19,279.21,257.96,300.35,436.57,466.88,,,,,,,,,,,,,,,,
2014-08-02 22:20:46.799000,L8,420.90,,,,,,,,,354.15,410.77,,,211.01,267.42,327.71,343.77,386.71,467.95,480.14,244.47,457.35,,,,,,,,,,,148.59,180.36,294.68,307.66,495.86,,,,,,,,,,,,,177.55,184.73,164.70,166.71,172.62,,,,,,,446.72,441.07,464.73,,,,,,,,,234.09,245.41,264.44,290.58,393.12,,188.15,237.87,207.92,149.67,192.82,233.33,264.18,224.27,467.31,,,273.94,195.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.61,179.78,441.08,387.14,450.28,468.34,227.10,201.86,,353.13,221.06,229.46,250.19,266.68,256.99,,347.69,,350.29,,,,,,,,,,,,417.19,,,,,,,,,,164.01,,196.88,,,,,,
2014-08-02 22:21:10.767000,L8,423.51,,,,,,,,,356.24,412.29,,140.01,188.66,270.22,329.01,334.03,388.96,469.94,482.34,245.16,459.01,,,,,,,,,,,149.81,182.00,296.14,310.55,501.81,,,,,,,,,,,,,177.27,186.44,167.70,169.30,175.84,,,,,,,448.56,442.84,465.36,,,,,,,436.12,280.90,234.30,247.89,264.84,369.72,395.20,,189.29,239.90,209.96,152.07,194.11,234.99,437.34,490.05,469.47,,,275.42,197.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.41,181.81,442.70,389.37,453.88,471.21,228.13,203.72,,354.46,223.25,232.06,251.83,269.48,160.73,,350.92,,304.03,,,,,,,,,,,,420.08,,,,,,,,,237.93,166.74,,151.54,,206.11,,,,
2014-08-18 22:20:51.886000,L8,379.81,381.06,358.47,315.62,238.71,146.63,,,,,,,,,,,,,,,,,,434.40,416.06,479.50,,,162.05,192.31,235.45,255.09,278.08,312.94,311.00,327.46,423.34,285.67,345.02,406.88,469.86,475.48,490.51,488.46,495.46,484.89,437.06,410.94,404.44,213.00,209.89,206.50,202.87,192.45,,,,,,,,,,,,,,,,,419.26,368.78,169.11,209.16,165.46,,,,,,310.86,296.44,240.42,,310.71,481.11,486.75,367.75,332.45,507.91,487.01,480.90,460.46,326.78,,,,,,462.69,432.20,437.19,430.93,408.02,,,,,467.71,461.01,486.12,,,,,,,492.38,502.71,503.12,456.43,,,,,,,,,,,,,,,,,,,,,,,,135.31,210.89,162.50,159.64,,498.49,510.11,509.63,515.97,451.04,417.77,203.83,428.63,315.79,408.20,343.86,326.95,,,,,,,,,,,,,,,,458.71,496.03,418.44,402.82,,,,,,,,,511.37,,,,,,
2014-08-18 22:21:15.849000,L8,380.71,382.95,359.84,316.81,239.98,148.06,,,,,,,,,,,,,,,,,,435.91,418.44,479.92,,,163.41,193.69,236.11,256.43,279.85,313.99,312.80,328.77,427.27,287.49,346.46,440.99,470.84,476.33,492.52,489.48,496.85,485.77,438.54,412.48,406.31,215.18,212.18,207.85,204.84,194.38,,,,,,,,,,,,,,,,519.44,473.71,372.39,170.58,211.46,166.33,,,,,,311.24,300.44,254.65,506.88,312.56,302.44,341.94,308.71,239.74,208.81,488.78,482.57,442.02,420.91,,,,,,466.16,434.57,438.31,432.29,409.58,,,,,,,,,,,,,,493.22,504.07,503.85,466.60,,,,,,,,,,,,,,,,,,,,,,,,136.08,212.42,163.96,163.90,,259.06,511.13,509.74,517.30,452.57,420.06,205.08,236.86,217.96,233.92,243.04,214.85,,,,,,,,,,,,,,,,406.56,496.87,419.82,405.36,,,,,,,,,512.87,,,,,,
2014-09-19 22:20:54.477000,L8,380.96,382.76,362.07,316.40,244.15,145.72,,,,,,,,,,,,,,,,,,,,,,,161.12,190.36,234.89,252.54,273.86,317.24,313.00,324.10,510.86,281.33,330.38,450.82,473.63,476.81,488.07,481.86,495.26,486.04,445.21,410.11,406.62,213.05,209.96,207.79,203.87,192.75,,,,,,,,,,,,,,,,,,337.29,338.15,,,,,,,,,,,,300.33,298.96,286.75,313.35,315.44,201.41,,,,,,417.73,416.98,415.87,421.36,379.91,437.36,440.15,400.65,349.47,,,,,,,462.78,430.29,,,,,484.22,466.90,454.62,473.35,461.85,,190.69,239.45,,,,,,,,,,,,,,,,,,,396.99,408.21,135.25,215.75,173.43,171.52,,472.51,472.06,472.69,441.44,450.14,429.86,,231.30,223.48,222.76,240.50,212.16,227.99,,,,,,,,,,,,,,,462.95,504.61,417.74,,,,,,,,144.07,,515.71,,,,,,
2014-09-19 22:21:18.444000,L8,378.62,381.49,361.37,315.97,243.26,145.02,,,,,,,,,,,,,,,,,,,,,,,160.39,189.24,233.75,251.29,272.86,316.51,311.89,323.14,508.55,284.16,332.84,389.13,474.57,477.81,488.86,482.73,496.40,486.47,445.92,410.72,407.82,215.81,211.20,208.81,205.00,193.92,,,,,,,,,,,,,,,,,,367.10,333.56,,,,,,,,,,,,297.17,297.99,283.04,241.86,233.68,199.38,,,,,,,,,509.81,491.31,435.83,438.48,433.05,420.20,,,,,,,330.22,,,,,,,494.92,484.61,504.98,,,,,,,,,,,,,,,,,,,,,,,,,136.98,217.80,174.42,173.06,,470.71,469.72,446.73,433.69,448.18,427.24,,227.76,214.27,219.63,238.99,209.60,,,,,,,,,,,,,,,,458.38,166.11,184.81,,,,,,,,145.46,,514.04,,,,,,
2014-10-12 22:27:11.441000,L8,,,,,,,,,458.74,327.48,507.96,,,,,,,,,,,,,,176.18,299.87,359.59,453.85,,,,,,,,,,,,,,,,,,,,,,,,515.27,508.26,494.82,317.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.41,495.79,487.07,479.39,482.73,476.26,465.32,455.18,455.38,447.52,438.97,434.28,434.70,430.06,410.22,406.90,403.07,404.75,405.98,403.49,384.33,376.70,368.13,364.07,357.44,360.61,353.84,348.24,338.77,340.85,338.53,332.41,319.99,,,472.61,463.30,,,,,,,,,,,,,,429.49,,,,,,,,,,,,,,,,,,,,,,,,,450.54,285.68,,,,,,,
2014-10-28 22:27:08.358000,L8,,,,,,,,,,457.96,443.00,,,266.13,371.42,338.96,379.21,162.94,154.35,198.10,347.06,325.94,344.05,485.58,522.07,,,,,,,,,,,,,,172.16,261.44,443.81,,,,,,,,,,,510.86,506.01,493.54,310.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.46,506.09,498.88,491.83,480.51,474.72,477.61,470.64,460.93,451.85,451.03,442.70,429.20,425.02,408.78,418.12,393.01,383.76,380.27,377.85,390.31,396.82,353.87,342.26,335.62,343.16,329.63,332.05,314.40,317.52,313.62,316.82,314.72,309.71,306.09,,,468.71,459.29,,,,,,,,,,,,,,414.63,326.26,,,,,,,,,,,,,,,,,,,,,,,,447.77,281.20,,,,,,,
2014-11-06 22:21:01.126000,L8,359.08,384.32,363.86,319.53,250.86,161.26,,,,,,,,,,,,,,,,,,,,,,,163.52,194.55,235.56,258.13,281.51,319.64,319.65,329.77,445.47,284.32,328.01,459.14,475.84,476.27,491.83,483.15,494.86,484.63,445.10,409.99,409.27,208.62,209.16,205.88,215.08,195.55,,,,,,,,,,,,,,,,,,372.80,332.42,,,,,,,,,,,,,290.92,247.03,241.68,215.06,,,,,,285.79,266.68,281.54,401.03,342.94,351.87,378.94,359.79,325.19,215.03,185.19,322.55,300.74,310.85,272.81,292.97,235.65,243.52,276.28,253.59,255.54,293.04,298.26,342.79,330.80,243.34,291.54,275.17,256.70,153.81,293.97,388.50,398.07,445.17,317.52,353.67,328.45,313.01,351.56,408.15,359.42,382.91,529.18,503.10,429.24,403.72,427.36,436.07,432.80,361.96,138.59,204.68,175.38,170.66,,364.55,431.29,360.99,417.18,449.22,208.73,,233.94,,,,,272.96,,,,,,,,,,,,,,,402.16,270.83,454.79,,,,,,,,147.93,,361.33,,,,,,
2014-12-15 22:27:04.889000,L8,,,,,,,,,530.91,320.41,322.96,,,,,,,,,,,,,,149.07,290.97,325.00,437.58,,,,,,,,,,,,,,,,,,,,,,,,,519.16,511.21,523.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.00,494.42,492.50,487.26,469.87,503.63,474.06,475.80,511.79,479.54,460.94,457.86,457.47,447.71,445.29,442.29,434.20,433.70,417.01,408.75,402.81,400.22,399.73,398.87,388.40,386.63,378.70,377.77,368.92,361.77,,,485.43,474.28,,,,,,,,,,,,,,480.04,,,,,,,,,,,,,,,,,,,,,,,,,460.41,369.53,,,,,,,
2014-12-31 22:26:59.445000,L8,,,,,,,,,519.64,310.60,317.54,482.24,196.89,,,,,,,,,,,,153.73,280.32,331.91,435.32,,,,,,,,,,,,,,,,,,,,,,,,,519.81,511.63,516.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.40,493.02,494.19,485.36,477.12,473.66,471.86,471.42,471.71,470.99,471.71,466.35,455.32,457.42,449.10,446.62,440.80,426.22,416.72,422.88,413.70,407.74,399.85,391.83,395.56,388.95,386.99,380.03,369.91,366.75,359.29,,,486.67,476.77,,,,,,,,,,,,,,473.98,,,,,,,,,,,,,,,,,,,,,,,,510.44,460.27,303.10,,373.78,478.24,,,,
2015-01-16 22:26:59.157000,L8,,,,,,,,519.06,394.63,311.80,322.66,481.43,176.35,,,,,,,,,,,,157.11,281.71,321.58,437.45,,,,,,,,,,,,,,,,,,,,,,,,,516.60,505.54,332.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.69,494.21,492.25,486.67,503.63,505.22,502.14,512.13,517.29,486.70,459.49,451.97,469.76,443.84,448.01,433.73,429.13,421.74,419.95,414.09,402.55,400.03,394.40,398.26,385.05,375.49,379.08,365.56,364.80,357.27,,,480.52,470.48,,,,,,,,,,,,,,511.85,,,,,,,,,,,,,,,,,,,,,,,,,457.45,294.42,,,,,,,
2015-03-14 22:20:23.206000,L8,363.11,373.34,352.52,311.51,251.28,194.31,161.47,,,,,,,,,,,,,,,,,,,,,,144.46,179.22,213.91,249.56,267.15,281.39,313.13,338.01,416.54,286.95,417.53,455.91,474.27,471.41,490.95,484.62,495.33,487.56,454.03,412.25,416.22,205.49,206.97,206.61,208.52,193.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.10,227.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.91,216.08,169.94,168.86,,,,,,,,,230.00,436.00,415.98,359.87,,,,,,,,,,,,,,,,,,,,,,,,,,,146.81,,,,,,,,
