dates,satname,nzd0467-0000,nzd0467-0001,nzd0467-0002,nzd0467-0003,nzd0467-0004,nzd0467-0005,nzd0467-0006,nzd0467-0007,nzd0467-0008,nzd0467-0009,nzd0467-0010,nzd0467-0011,nzd0467-0012,nzd0467-0013,nzd0467-0014,nzd0467-0016,nzd0467-0017,nzd0467-0018,nzd0467-0019,nzd0467-0020,nzd0467-0021,nzd0467-0022,nzd0467-0023,nzd0467-0024,nzd0467-0025,nzd0467-0026,nzd0467-0027,nzd0467-0028,nzd0467-0043,nzd0467-0044,nzd0467-0045,nzd0467-0053,nzd0467-0054,nzd0467-0055,nzd0467-0056,nzd0467-0057,nzd0467-0058,nzd0467-0059,nzd0467-0060,nzd0467-0061,nzd0467-0062,nzd0467-0063,nzd0467-0064,nzd0467-0065,nzd0467-0066,nzd0467-0067,nzd0467-0068,nzd0467-0069,nzd0467-0070,nzd0467-0072,nzd0467-0073,nzd0467-0074,nzd0467-0075,nzd0467-0076,nzd0467-0077,nzd0467-0078,nzd0467-0079,nzd0467-0080,nzd0467-0081,nzd0467-0082,nzd0467-0083,nzd0467-0084,nzd0467-0085,nzd0467-0086,nzd0467-0087,nzd0467-0088,nzd0467-0089,nzd0467-0090,nzd0467-0091,nzd0467-0092,nzd0467-0093,nzd0467-0094,nzd0467-0095,nzd0467-0096,nzd0467-0097,nzd0467-0098,nzd0467-0099,nzd0467-0100,nzd0467-0101,nzd0467-0102,nzd0467-0103,nzd0467-0104,nzd0467-0105,nzd0467-0106,nzd0467-0107,nzd0467-0108,nzd0467-0109,nzd0467-0110,nzd0467-0111,nzd0467-0112,nzd0467-0113,nzd0467-0114,nzd0467-0115,nzd0467-0116,nzd0467-0117,nzd0467-0118,nzd0467-0119,nzd0467-0120,nzd0467-0121,nzd0467-0122,nzd0467-0128,nzd0467-0129,nzd0467-0130,nzd0467-0131,nzd0467-0132,nzd0467-0133,nzd0467-0134,nzd0467-0046,nzd0467-0047,nzd0467-0048,nzd0467-0049,nzd0467-0050,nzd0467-0051,nzd0467-0052,nzd0467-0123,nzd0467-0124,nzd0467-0125,nzd0467-0126,nzd0467-0127,nzd0467-0015,nzd0467-0042,nzd0467-0071,nzd0467-0029,nzd0467-0039,nzd0467-0040,nzd0467-0041,nzd0467-0038,nzd0467-0030,nzd0467-0031,nzd0467-0032,nzd0467-0033,nzd0467-0034,nzd0467-0035,nzd0467-0036,nzd0467-0037
2022-01-13 22:14:26.510000,L9,214.89,207.93,199.23,202.18,199.77,201.83,231.94,242.26,247.10,238.44,255.28,255.01,243.36,185.74,159.77,216.57,178.64,324.77,325.66,327.47,327.16,329.54,330.02,327.94,326.59,330.27,328.95,324.29,329.01,330.20,326.48,325.22,270.40,279.85,227.47,318.85,317.62,314.80,312.39,314.34,310.67,306.56,306.76,302.24,165.66,216.65,229.47,231.44,241.02,239.71,280.72,297.60,292.03,304.17,311.76,314.91,314.56,319.45,325.91,327.64,332.30,325.08,317.73,320.76,312.68,308.62,304.50,300.37,302.83,308.29,307.57,310.51,310.67,314.98,318.16,314.83,315.96,320.47,311.72,309.59,308.65,309.62,306.47,299.44,297.42,295.83,293.95,294.95,298.53,289.48,295.90,297.27,290.18,294.74,291.91,285.81,291.37,276.85,278.97,280.58,314.39,311.88,311.53,316.48,314.40,310.23,222.51,249.36,278.69,284.94,276.65,237.49,328.69,325.76,266.74,269.69,283.20,256.39,306.03,235.33,322.23,246.15,323.40,314.31,314.25,324.88,,,,285.23,303.16,304.94,302.07,,
2022-03-02 22:14:13.766000,L9,309.70,307.91,304.60,303.29,304.87,307.55,307.75,243.97,314.55,315.57,319.22,319.28,319.53,319.42,321.05,283.41,320.13,318.51,320.23,264.56,318.94,323.35,277.85,321.76,323.83,324.39,322.15,320.49,323.25,324.94,321.21,319.90,290.57,317.48,305.73,315.12,313.13,311.04,308.88,309.32,305.56,302.57,300.65,298.02,296.44,293.17,293.81,285.78,,286.03,278.48,291.66,287.38,304.76,309.97,312.02,310.83,316.85,322.33,322.15,329.24,322.07,315.35,321.35,309.10,305.41,299.74,297.33,298.78,303.93,303.44,303.49,309.34,310.78,313.33,310.83,311.87,311.20,306.94,306.30,304.20,305.58,301.85,299.00,297.74,296.99,293.41,294.36,294.07,290.51,294.52,290.06,291.63,294.75,286.73,289.08,292.63,280.15,283.51,280.62,310.65,309.54,309.64,313.69,312.36,302.66,226.63,317.81,318.71,316.40,318.30,320.68,325.59,320.11,270.23,280.92,283.90,258.19,301.24,312.18,,,,,,,,,,,,,,,
2022-04-27 22:13:58.302000,L8,376.93,405.22,407.97,416.98,421.65,425.37,404.65,407.21,416.57,426.31,371.78,383.31,364.17,391.43,377.03,431.23,435.53,437.75,431.21,429.58,431.85,432.94,383.47,395.99,395.35,391.19,421.73,422.71,427.12,435.45,428.68,434.66,435.96,427.95,420.30,411.62,408.80,393.22,402.94,405.95,409.42,405.20,400.24,400.81,195.20,229.60,229.79,232.71,231.00,238.50,389.57,364.62,403.83,403.39,407.82,401.38,410.58,413.05,421.14,422.90,421.11,421.37,418.40,401.62,384.64,399.74,403.86,399.72,398.08,396.01,396.80,361.85,380.09,396.43,359.46,392.00,399.31,399.30,398.98,392.23,400.44,386.40,390.38,363.36,362.55,399.43,359.20,354.19,374.91,377.53,393.60,388.70,399.03,404.45,398.52,384.26,385.19,387.41,400.28,407.08,399.12,407.59,404.79,401.33,419.18,419.87,410.27,265.58,281.77,280.05,275.74,270.74,269.22,267.84,373.82,397.72,398.01,404.52,397.96,360.60,425.54,244.28,425.32,418.97,377.63,419.93,427.30,422.85,430.50,424.17,424.09,428.30,432.53,428.87,430.63
2022-05-05 22:13:54.871000,L9,405.08,396.13,389.34,362.82,372.08,370.57,366.34,371.51,371.94,367.12,367.98,407.38,414.70,414.21,410.23,376.03,405.59,377.69,376.84,381.16,376.37,379.13,383.81,376.83,392.44,425.00,424.77,417.70,381.06,379.36,393.23,401.66,413.48,406.86,380.75,395.38,396.21,388.52,365.50,361.65,368.46,362.25,358.57,371.50,179.36,228.44,229.66,230.67,232.17,240.73,379.53,359.62,363.86,363.99,396.93,388.18,370.79,388.71,398.35,383.16,381.44,379.89,378.52,372.56,364.88,371.17,352.96,356.87,376.00,396.36,362.40,358.38,367.79,385.98,365.95,382.43,359.69,362.44,363.58,382.92,386.34,386.31,365.13,366.71,370.85,378.99,372.69,361.97,363.27,359.80,354.30,358.62,356.84,381.03,370.38,358.63,379.17,365.45,359.66,360.20,236.76,232.09,227.25,223.39,220.78,243.86,240.07,417.96,416.39,382.85,409.52,411.46,390.98,407.81,363.63,362.31,365.57,292.80,253.84,397.34,377.75,247.60,417.56,380.50,387.30,398.04,382.99,398.59,375.34,395.88,395.97,422.13,394.74,409.96,383.41
2022-06-30 22:14:27.385000,L8,,,,,,,,,,,315.73,318.26,280.88,323.12,326.02,326.13,326.83,322.55,329.77,330.69,327.37,335.03,332.51,327.86,330.36,308.89,326.47,322.54,330.07,328.11,329.64,326.14,182.71,319.52,316.95,319.32,317.06,314.81,315.33,313.28,310.78,307.76,307.16,304.36,302.69,300.22,301.88,297.48,,183.91,296.31,298.73,299.11,312.61,314.61,316.66,318.72,327.57,327.20,328.03,328.21,327.31,321.58,321.13,315.73,311.90,304.20,304.23,304.17,307.44,307.75,309.10,311.26,313.24,313.66,311.22,310.74,313.29,304.53,307.05,306.00,310.03,306.33,309.48,306.36,310.05,303.87,299.66,296.73,299.33,293.46,296.67,296.76,297.02,289.77,298.80,288.03,285.75,276.79,269.02,209.78,202.80,195.87,199.70,204.59,214.74,233.14,329.88,325.96,328.33,327.84,329.71,333.47,328.47,268.82,275.20,274.90,260.21,227.16,,319.58,,,321.33,319.57,329.61,,,,,,,,,
2022-08-09 22:14:22.241000,L9,312.27,306.02,305.70,311.46,312.14,315.13,316.86,315.85,317.38,319.45,320.91,322.71,318.17,273.20,323.49,316.91,322.55,316.14,321.55,319.28,283.95,327.55,323.31,323.22,320.80,,,,322.99,323.17,159.13,218.74,172.48,,175.28,290.04,312.90,314.97,309.06,309.97,305.43,306.15,305.61,300.81,298.71,269.82,297.70,277.88,,172.85,215.09,285.35,281.50,303.51,310.60,313.58,317.01,322.78,323.27,326.12,327.34,323.00,315.27,313.87,313.92,308.59,318.44,299.65,303.59,305.37,304.64,304.26,304.73,310.53,312.51,309.00,306.02,304.96,307.22,304.61,303.88,300.57,299.75,305.43,300.55,297.57,294.13,290.56,275.64,284.54,282.89,276.74,283.71,279.72,279.32,273.79,269.14,262.05,256.48,258.86,314.10,313.74,314.08,317.25,318.61,309.35,304.82,287.83,305.26,301.31,307.38,303.99,300.63,290.07,258.40,258.62,262.20,251.05,309.07,304.36,,,,,,,,,,,,,,,
2022-09-10 22:14:27.430000,L9,317.48,316.39,313.09,313.13,313.70,320.16,320.29,319.62,321.98,322.04,325.97,328.00,323.10,327.71,327.33,321.65,326.49,322.30,326.56,331.67,330.18,334.62,283.67,329.31,327.86,322.95,318.89,294.23,325.30,326.16,326.08,325.02,318.63,323.05,317.77,318.32,316.11,315.41,311.43,312.78,309.34,305.55,306.03,302.04,300.69,244.72,302.20,290.60,285.58,184.35,226.90,297.05,288.34,304.26,311.20,314.35,315.26,324.79,324.73,328.11,326.49,322.12,318.91,314.71,312.93,309.79,303.82,302.69,303.70,303.67,301.71,305.61,301.63,312.90,313.71,309.06,300.17,305.25,303.87,302.99,301.83,299.48,298.08,299.35,299.95,296.18,293.36,290.00,288.71,288.17,286.77,287.01,286.40,285.72,288.01,286.53,282.68,279.24,268.20,269.96,311.29,304.71,307.73,314.93,314.59,301.88,226.84,326.20,325.97,324.97,328.88,327.26,328.20,323.36,269.48,268.68,278.55,257.04,298.03,312.68,,,,,,,,,,307.47,302.68,302.76,295.97,,
2022-09-26 22:14:34.231000,L9,313.94,220.01,310.26,308.29,312.43,316.20,316.24,251.28,318.23,320.29,323.54,325.06,321.83,321.93,325.14,318.05,323.30,318.62,328.81,328.61,322.22,330.89,325.14,324.46,324.20,319.98,287.44,,320.93,320.77,319.97,317.75,,,175.14,280.27,309.37,310.06,305.51,307.47,303.32,301.35,302.51,298.50,298.54,289.59,292.43,284.50,,175.74,219.67,285.70,281.63,302.79,311.03,313.24,316.13,321.49,324.36,327.45,328.68,324.57,317.77,314.48,310.19,309.13,301.38,297.21,298.69,301.75,302.10,300.80,301.92,307.96,310.81,307.33,298.91,300.42,301.79,298.88,298.11,295.03,290.38,293.61,292.90,291.61,283.59,287.37,285.96,286.65,286.80,283.29,283.58,291.83,285.45,284.90,286.00,278.96,280.97,282.80,304.00,303.64,305.90,308.91,310.66,300.34,230.97,300.72,,,318.08,314.15,321.57,318.10,269.67,285.98,286.27,265.35,298.91,313.24,,,,,,,,,,,,,,,
2022-10-20 22:14:47.483000,L8,167.98,304.68,300.27,295.28,285.81,,,,,,,,,,,,,,,,309.38,324.70,317.45,319.75,327.67,318.39,,,320.91,319.80,316.35,315.99,186.12,161.10,179.11,306.40,307.94,314.25,303.55,304.26,298.52,297.41,297.19,292.47,291.64,249.78,293.74,288.20,,177.59,307.43,276.26,306.38,315.19,358.43,330.42,340.22,332.28,374.26,354.81,328.07,345.48,262.78,271.36,173.61,176.80,148.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.52,261.53,286.41,,202.37,,,,,,,300.80,317.69,315.36,318.71,318.93,324.77,317.33,,311.93,299.13,272.36,211.09,,,,,,,,,,,,,,,,
2022-11-21 22:14:44.924000,L8,207.25,199.64,194.23,193.27,194.23,193.34,222.79,225.75,225.85,224.91,234.65,230.00,247.78,222.61,205.18,252.86,256.12,246.23,251.83,257.95,246.92,261.85,265.24,266.74,264.98,268.60,267.00,264.00,253.78,248.64,411.98,410.49,427.86,419.32,418.98,412.44,406.99,408.81,404.86,400.30,398.54,395.87,403.41,388.72,380.63,391.85,388.00,391.16,388.08,391.76,393.69,393.93,400.82,398.19,404.45,430.83,399.02,403.82,391.54,384.22,416.48,409.10,410.11,403.53,393.24,388.78,387.93,378.98,378.20,391.19,395.03,390.16,396.69,395.14,371.46,401.96,399.85,401.83,395.19,395.47,396.24,349.91,415.39,,,,,,,,447.38,402.41,394.90,394.64,392.05,392.76,387.66,388.70,388.51,361.52,400.42,395.02,391.94,393.56,390.42,385.84,387.77,217.79,260.23,272.31,264.70,266.31,256.67,217.66,407.96,379.73,374.89,369.07,393.17,276.30,274.66,385.74,263.70,253.50,245.36,267.07,259.74,262.20,252.64,254.62,245.68,246.95,262.18,259.60,266.14
2023-01-08 22:14:36.179000,L8,313.77,314.32,314.02,312.05,312.81,314.44,231.01,316.65,318.71,319.93,320.96,321.56,324.56,325.78,327.62,325.09,326.86,322.21,323.48,323.60,326.14,328.70,324.77,327.41,327.75,329.29,325.96,324.69,331.61,329.75,330.60,327.98,325.86,326.18,316.58,321.55,318.00,318.75,314.44,314.09,309.63,311.38,308.50,304.17,300.78,298.96,304.05,298.53,293.04,296.16,297.66,302.90,302.15,310.98,314.54,315.29,320.34,321.16,330.37,330.44,333.59,327.05,320.76,328.17,316.50,316.94,308.99,304.78,310.23,312.87,312.67,312.92,314.10,322.35,333.16,348.75,313.51,314.32,319.56,311.77,309.16,315.19,308.04,301.37,298.81,300.65,296.50,297.30,295.48,295.15,300.83,294.40,293.28,296.09,288.84,291.81,294.99,287.00,292.73,285.54,235.01,312.31,315.86,321.28,318.37,312.39,279.86,184.39,276.20,291.68,281.35,275.66,273.81,258.46,295.24,292.26,289.48,261.30,311.14,319.69,310.17,279.08,292.68,322.08,318.83,327.41,292.96,308.50,315.51,315.82,313.41,311.74,307.40,,
2023-02-17 22:14:37.295000,L9,309.19,308.01,305.59,305.40,306.35,307.77,232.03,314.06,315.87,317.97,319.25,320.37,321.68,322.84,323.78,322.24,271.58,321.19,323.12,322.03,322.00,325.42,317.94,327.22,272.70,322.77,327.52,324.62,327.20,328.17,325.21,323.22,309.92,318.60,308.82,314.11,315.10,313.08,308.10,310.10,306.40,304.81,304.71,301.09,297.70,294.24,297.57,279.23,275.85,274.80,259.38,296.62,292.05,303.09,308.61,311.87,311.36,313.76,323.97,326.46,332.68,325.05,321.08,318.58,315.25,307.21,303.53,301.55,304.76,310.25,309.78,312.86,312.86,316.12,322.24,315.45,331.62,327.46,312.46,308.49,308.39,313.15,308.37,301.33,300.97,298.60,296.52,295.11,300.31,295.26,299.04,297.59,293.92,294.93,293.40,289.80,295.99,286.23,287.34,296.36,313.78,313.13,315.88,319.60,315.58,314.11,235.41,322.20,318.84,319.75,319.99,328.06,323.34,320.36,287.84,293.14,295.51,264.48,312.54,314.60,,,314.79,,,,,,,,,,,,
2023-02-25 22:14:16.003000,L8,308.15,210.20,302.92,305.14,305.11,304.68,308.28,312.73,314.13,315.70,316.43,316.91,317.87,318.61,322.14,319.34,267.35,318.70,254.94,318.53,319.80,324.27,317.24,324.13,324.86,322.91,322.39,322.75,327.30,326.29,324.03,321.55,,149.56,178.81,312.91,313.27,311.73,308.27,308.84,304.60,303.01,303.44,300.18,295.44,289.44,295.10,,,185.51,228.20,295.64,292.69,306.36,307.95,310.87,311.58,314.91,322.15,323.16,332.76,325.46,317.72,323.23,315.32,309.36,300.21,299.92,303.65,307.03,308.44,310.42,311.76,312.83,315.10,313.91,312.96,314.37,309.66,307.18,305.59,308.69,304.37,301.33,299.98,298.80,296.63,295.93,295.58,297.89,297.34,294.74,295.27,294.01,291.83,293.52,287.51,289.06,287.94,285.27,215.43,207.55,198.32,204.56,209.33,224.05,235.25,318.52,317.16,315.61,319.57,324.46,293.70,318.36,294.31,292.91,293.56,263.41,236.62,312.35,,,311.65,,,,,,306.54,307.34,283.80,304.81,294.63,,
2023-03-05 22:14:25.172000,L9,420.12,423.69,418.76,308.04,307.74,309.37,312.25,314.28,316.73,318.73,318.25,251.60,321.13,322.96,325.41,323.46,324.34,321.32,323.62,323.20,323.45,327.27,325.40,325.83,325.64,326.37,324.48,323.84,329.16,328.42,328.31,232.00,187.69,322.16,305.88,318.64,316.13,313.39,310.97,312.33,307.20,306.33,306.15,302.33,298.58,294.11,297.82,293.90,290.64,261.62,280.11,300.15,296.67,309.71,312.35,314.21,315.01,317.88,327.29,327.28,332.94,327.28,322.26,324.44,316.71,313.82,304.75,302.73,306.99,311.45,311.04,312.55,312.55,315.06,325.50,314.24,346.26,348.78,319.11,308.87,307.54,321.27,310.44,303.56,302.03,301.51,298.17,299.70,301.87,297.71,302.53,296.93,296.28,299.34,293.54,291.89,299.32,288.25,296.51,298.77,231.73,240.08,230.22,218.98,315.02,311.59,296.50,274.21,293.05,295.62,283.89,280.49,282.29,279.93,297.91,296.06,295.78,263.84,312.26,314.95,319.08,,291.51,,,,,407.39,313.52,268.33,310.89,311.79,307.04,,
2023-03-13 22:14:10.896000,L8,306.14,306.36,301.03,302.51,303.32,305.35,307.76,310.74,243.38,315.41,317.77,318.30,320.30,319.71,323.21,320.23,321.62,318.58,320.82,320.92,320.07,325.28,320.62,322.09,326.75,323.21,319.68,319.87,325.87,325.02,322.84,321.78,,,175.90,313.82,311.90,309.98,304.98,308.54,304.54,302.32,300.92,298.10,294.12,283.83,288.23,,,185.28,228.12,287.87,287.59,300.68,306.36,309.96,306.70,313.55,321.92,321.61,329.12,324.99,318.05,320.39,309.47,305.73,299.03,298.89,302.54,306.16,305.98,305.52,310.79,312.96,315.32,313.67,313.29,313.60,307.65,304.39,303.11,309.64,302.53,300.32,298.17,297.90,295.28,293.40,292.68,293.87,297.62,292.38,292.98,294.43,289.02,290.62,290.22,286.63,287.12,284.27,210.92,202.77,194.02,198.12,206.44,213.67,232.73,314.66,317.28,311.64,314.90,315.63,323.88,284.29,288.27,289.01,290.25,261.37,230.48,312.10,,,,,,,,,,,,,,,
2023-04-22 22:14:02.920000,L9,313.57,312.39,309.80,309.98,311.68,315.88,315.25,318.99,320.80,321.25,325.48,325.95,325.15,324.57,328.86,323.87,326.81,321.16,326.60,326.37,324.34,334.43,331.11,327.68,331.38,324.27,323.08,323.27,328.03,325.71,159.64,240.33,299.45,295.80,288.50,274.79,318.00,316.31,313.76,313.73,309.05,306.12,307.70,304.14,301.00,295.32,300.18,296.03,,184.78,231.47,295.44,289.52,304.15,310.53,314.37,316.21,323.51,325.98,326.81,331.28,328.73,321.42,322.89,315.05,312.82,306.08,303.25,304.01,307.46,308.98,309.37,313.29,313.11,315.07,312.69,312.98,313.22,306.27,303.94,302.85,305.04,304.20,301.74,302.46,304.25,299.41,296.59,297.32,299.76,300.16,297.09,297.04,296.16,291.26,295.49,290.19,288.51,287.78,287.54,308.36,306.41,309.47,313.70,312.04,302.50,235.10,275.46,295.97,297.06,287.95,289.93,291.70,278.76,288.24,290.43,288.97,263.66,302.84,315.95,,,,,,,,,307.41,311.37,310.82,307.28,284.61,,
2023-05-24 22:13:40.953000,L9,317.01,316.11,316.42,314.74,316.15,317.76,318.13,320.26,322.14,323.17,324.69,329.07,327.67,328.91,331.27,326.73,337.61,325.32,335.06,335.70,330.05,336.56,342.89,330.17,331.91,332.03,332.32,329.81,332.20,330.02,156.13,154.37,328.55,329.11,319.71,323.37,320.71,319.86,315.63,322.36,311.93,311.60,309.75,308.17,303.83,304.11,305.59,265.27,297.47,299.35,299.84,307.61,301.45,310.62,318.00,321.46,320.63,325.50,332.01,332.24,333.65,332.01,325.17,324.06,320.44,338.45,309.46,306.94,311.73,312.84,341.97,336.99,350.07,350.89,333.03,314.69,315.50,318.80,318.06,310.23,308.43,313.24,311.27,311.16,312.49,308.42,306.12,304.16,304.00,303.83,306.39,302.41,300.18,308.95,300.82,301.48,305.56,302.22,303.64,314.61,315.27,279.58,311.61,332.28,322.05,312.78,241.07,272.89,292.81,292.48,291.53,291.36,289.77,281.50,303.69,300.25,295.52,272.25,315.16,323.97,327.97,,327.93,332.16,328.69,334.29,326.54,322.23,324.43,324.61,320.03,321.75,324.38,303.83,319.57
2023-06-01 22:13:31.049000,L8,315.48,310.02,308.16,309.54,309.80,313.00,316.10,316.58,319.17,320.64,322.21,323.16,320.28,323.52,324.47,320.83,324.41,321.47,324.30,322.66,326.32,330.93,329.00,328.07,327.04,323.10,324.03,322.99,325.70,327.89,168.24,225.57,323.79,323.27,315.28,280.78,315.96,315.80,312.26,312.78,307.89,305.27,308.52,304.21,301.71,298.80,300.64,293.38,295.48,188.22,295.76,301.23,292.17,305.58,313.20,314.79,315.99,324.06,323.12,328.20,331.43,326.28,321.88,319.23,317.70,311.55,306.20,303.96,305.97,306.24,305.94,311.15,309.75,313.35,314.78,310.32,311.56,312.53,309.09,304.70,304.02,304.71,305.47,309.35,309.30,304.95,302.57,298.60,298.82,297.83,298.47,296.43,294.44,300.87,298.43,291.79,298.23,287.09,289.08,300.04,311.48,308.12,311.62,316.44,315.53,311.61,235.87,275.85,296.77,293.91,296.76,299.76,292.51,285.19,268.47,284.19,290.35,261.66,310.08,313.33,323.43,,322.87,325.06,315.01,327.30,316.32,309.05,315.38,315.15,311.61,311.61,307.03,,316.40
2023-06-17 22:13:40.818000,L8,355.36,352.47,357.23,361.05,359.56,361.16,363.84,359.29,365.55,363.93,362.48,365.52,358.52,360.24,369.73,360.04,371.65,379.93,363.23,371.93,377.03,368.06,373.09,373.86,369.03,371.85,370.08,364.30,421.44,375.26,435.44,419.83,421.16,420.90,408.45,409.09,370.12,371.43,361.13,358.25,360.66,393.67,398.82,398.20,359.49,354.88,352.00,348.13,388.07,403.17,395.11,404.20,405.12,402.10,413.95,409.20,373.62,371.77,381.16,381.65,421.55,424.40,446.94,422.32,415.15,409.30,484.41,434.78,450.50,489.70,461.12,420.79,406.01,512.27,,,,,,,,,,,,,509.62,421.73,408.59,402.00,400.71,394.19,390.16,392.04,394.04,382.23,382.39,366.49,373.28,387.65,403.94,392.67,382.47,373.20,381.56,365.84,370.94,423.68,428.32,424.45,425.80,376.12,372.62,379.23,410.36,410.09,402.71,505.70,438.39,359.44,425.91,396.80,369.20,392.71,425.12,423.62,387.36,357.61,375.91,424.66,415.58,420.59,392.98,397.55,397.21
2023-07-03 22:13:51.195000,L8,308.14,305.95,297.08,301.71,308.27,306.55,310.69,314.62,313.83,316.67,319.10,319.81,316.64,318.48,317.48,309.67,320.08,316.41,321.03,315.17,314.79,317.01,,,,,,,319.70,321.21,319.87,,,,,,308.14,306.65,306.74,308.56,302.13,299.52,301.00,296.87,,,,,,,,,183.49,284.20,308.10,311.51,309.98,323.48,319.36,323.12,324.81,319.63,316.91,312.56,313.56,307.82,302.16,299.19,300.95,341.21,333.68,339.12,327.98,338.16,309.70,300.93,302.42,303.60,299.78,266.07,295.88,292.38,299.76,302.66,311.67,298.91,295.94,291.91,289.27,292.88,286.52,285.85,288.64,286.46,290.21,290.30,281.99,280.17,266.90,273.51,213.34,197.47,198.56,195.84,199.95,212.78,230.83,,,,,,,,266.67,267.41,277.56,255.95,229.14,,,,,,,,,,,,,,,,
2023-07-27 22:13:50.729000,L9,352.24,347.77,351.20,361.94,400.64,397.22,348.93,396.54,418.45,423.52,420.48,424.98,421.59,413.41,407.80,399.91,410.01,404.50,399.50,402.33,412.18,364.41,395.92,400.02,409.80,395.96,369.10,366.83,418.19,414.46,430.96,405.98,399.75,411.87,400.86,392.89,407.42,404.01,399.15,378.56,353.29,390.96,388.84,384.18,383.04,392.29,392.69,386.94,379.90,378.84,351.39,361.91,399.09,398.64,351.83,352.90,356.98,356.31,383.08,368.90,405.42,386.82,357.41,355.62,351.09,350.39,374.18,371.90,371.82,371.91,389.43,358.09,346.34,352.87,366.24,381.46,364.81,356.65,391.77,387.88,388.74,382.19,381.93,370.30,377.92,377.85,373.85,365.71,351.74,373.78,345.12,345.26,365.94,384.70,352.79,373.48,378.88,380.07,371.20,378.46,393.79,378.53,351.67,349.50,386.40,366.67,382.21,422.00,418.86,410.51,378.35,419.42,412.50,412.94,357.94,354.16,370.94,394.40,393.23,405.05,414.47,382.77,354.77,415.97,417.77,421.23,417.67,362.47,360.14,360.72,366.39,361.65,371.12,411.21,407.50
2023-08-12 22:13:59.156000,L9,313.42,213.18,309.76,309.58,311.66,314.54,317.12,317.75,319.50,319.57,322.51,264.96,321.64,324.09,323.86,320.99,324.59,320.35,325.93,281.52,326.52,330.49,325.74,326.96,325.12,,,,278.74,325.22,325.54,322.71,312.18,318.61,317.24,317.42,315.36,312.89,311.73,310.78,307.62,305.41,305.80,301.93,299.69,297.37,300.98,284.55,,181.00,228.00,300.05,288.94,305.85,310.48,314.36,314.72,323.86,324.21,326.85,327.59,323.62,318.63,318.29,314.33,308.93,302.73,304.10,305.78,303.71,303.52,308.67,306.52,312.47,312.29,308.11,303.09,308.34,303.57,302.97,302.09,302.21,299.17,300.40,303.24,300.99,294.64,286.45,283.61,286.19,282.00,282.20,282.52,277.12,281.55,274.45,271.64,259.04,259.14,260.31,204.79,191.40,186.40,185.84,188.65,202.39,217.71,326.99,326.44,327.32,327.56,329.09,327.66,325.35,260.27,260.42,261.00,255.00,230.29,314.88,321.69,,,321.51,313.97,325.00,315.39,307.38,309.16,311.03,307.15,307.92,308.51,,
2023-08-20 22:14:11.307000,L8,209.64,203.00,194.81,196.62,196.12,193.18,222.31,221.86,219.91,218.86,226.66,226.90,246.94,247.61,194.75,270.21,256.81,259.10,257.02,266.74,264.93,260.08,265.92,265.34,264.07,278.16,265.28,267.77,263.43,261.43,382.07,394.23,379.60,371.87,367.78,368.47,371.45,359.01,359.13,369.99,386.85,350.85,348.58,352.38,356.96,347.07,222.85,236.82,240.23,245.76,254.26,375.26,366.72,362.46,366.55,364.43,367.50,371.75,382.38,373.80,377.22,372.37,370.71,372.63,365.64,367.60,352.52,382.38,366.38,350.75,349.77,358.18,358.99,353.03,355.53,356.78,356.31,351.15,353.49,361.80,354.27,361.45,357.17,368.51,356.20,353.64,366.62,366.33,356.29,358.75,358.67,355.53,356.22,355.26,377.09,365.39,359.75,352.07,358.51,355.72,238.65,234.65,231.50,368.99,372.83,358.64,369.66,381.42,379.79,380.65,376.03,377.91,373.71,400.57,355.07,363.05,363.11,358.05,260.21,274.73,286.54,255.28,263.12,256.52,255.28,269.61,264.84,262.37,253.92,254.54,255.10,256.76,261.35,263.58,265.26
2023-10-15 22:14:26.851000,L9,314.93,313.50,310.87,308.79,311.25,220.14,314.81,318.11,320.88,321.87,260.54,325.14,324.49,323.80,326.90,322.77,276.78,321.57,328.88,329.68,272.41,334.62,329.12,327.34,285.03,325.28,323.31,326.59,328.56,326.92,327.64,324.61,315.57,324.67,315.21,316.98,316.05,313.10,311.80,312.93,309.04,304.79,305.67,167.44,299.30,293.71,302.73,293.53,277.97,185.09,234.36,291.97,289.46,307.47,312.64,314.61,314.62,323.75,327.01,327.46,331.36,326.28,321.38,323.20,313.27,310.70,302.03,302.22,304.22,306.24,307.12,311.22,313.28,314.79,315.75,314.86,310.66,314.33,307.43,303.53,305.11,305.74,302.28,298.25,298.50,296.02,298.59,293.00,292.21,298.52,294.85,295.78,293.61,291.90,290.65,289.69,285.11,286.59,280.58,285.95,218.20,202.75,303.36,310.82,308.09,255.33,235.29,325.62,321.83,321.78,324.41,328.60,328.21,322.75,285.77,283.34,287.17,262.58,234.95,312.06,,,,,,,,,304.13,307.08,309.44,303.59,301.67,,
