dates,satname,nzd0532-0000,nzd0532-0001,nzd0532-0002,nzd0532-0003,nzd0532-0004,nzd0532-0005,nzd0532-0006,nzd0532-0007,nzd0532-0008,nzd0532-0009,nzd0532-0010,nzd0532-0011,nzd0532-0012,nzd0532-0013,nzd0532-0014,nzd0532-0015,nzd0532-0016,nzd0532-0017,nzd0532-0018,nzd0532-0019,nzd0532-0020,nzd0532-0021,nzd0532-0022,nzd0532-0023,nzd0532-0024,nzd0532-0025,nzd0532-0026,nzd0532-0027,nzd0532-0028,nzd0532-0029,nzd0532-0030,nzd0532-0031,nzd0532-0032,nzd0532-0033,nzd0532-0034,nzd0532-0035,nzd0532-0036,nzd0532-0037,nzd0532-0038,nzd0532-0039,nzd0532-0040,nzd0532-0041,nzd0532-0042,nzd0532-0043,nzd0532-0067,nzd0532-0068,nzd0532-0069,nzd0532-0070,nzd0532-0071,nzd0532-0072,nzd0532-0073,nzd0532-0074,nzd0532-0075,nzd0532-0076,nzd0532-0077,nzd0532-0078,nzd0532-0079,nzd0532-0082,nzd0532-0083,nzd0532-0084,nzd0532-0085,nzd0532-0086,nzd0532-0087,nzd0532-0088,nzd0532-0044,nzd0532-0045,nzd0532-0046,nzd0532-0047,nzd0532-0048,nzd0532-0049,nzd0532-0050,nzd0532-0051,nzd0532-0052,nzd0532-0053,nzd0532-0054,nzd0532-0055,nzd0532-0056,nzd0532-0057,nzd0532-0058,nzd0532-0059,nzd0532-0060,nzd0532-0061,nzd0532-0062,nzd0532-0063,nzd0532-0064,nzd0532-0065,nzd0532-0066,nzd0532-0080,nzd0532-0081
2022-03-24 22:26:46.974000,L8,247.58,272.69,283.64,287.02,282.16,275.95,271.45,273.79,282.98,300.05,300.60,292.67,287.95,282.60,287.17,301.91,305.06,301.86,299.58,294.69,296.87,293.94,294.31,297.22,305.67,312.85,314.13,317.71,317.55,313.48,310.30,307.42,303.54,298.43,295.52,298.60,305.64,307.73,314.18,320.71,326.90,324.62,325.15,329.50,,,,,,,480.09,466.58,468.56,390.42,381.65,378.13,353.19,374.03,384.32,403.98,404.33,408.98,439.62,439.19,335.17,342.37,348.51,361.89,348.12,361.90,369.91,367.16,362.58,363.32,365.76,349.86,350.55,358.39,344.79,339.40,329.30,322.58,493.05,370.29,437.55,375.32,388.41,376.13,359.98
2022-04-17 22:26:46.754000,L9,286.19,317.41,319.22,324.38,324.35,312.60,311.85,309.16,322.39,336.33,340.62,334.81,332.84,328.85,328.71,336.11,345.46,345.09,338.71,340.66,345.23,335.02,332.20,316.69,322.48,341.10,335.89,330.57,360.68,353.77,343.70,353.81,351.16,345.28,337.40,342.92,387.97,453.60,454.31,341.63,346.84,348.75,347.14,342.18,447.53,454.82,453.07,447.13,347.73,350.08,347.29,350.21,355.69,357.07,356.38,358.91,359.36,368.18,394.38,388.97,413.10,418.21,415.81,414.31,348.64,359.77,355.94,348.83,347.60,345.79,348.80,341.63,342.26,337.53,343.26,331.27,330.73,329.76,324.54,321.13,315.88,319.40,317.65,320.22,321.06,322.96,330.87,366.21,361.08
2022-05-03 22:26:41.464000,L9,247.20,318.06,288.07,292.24,288.11,287.46,318.36,319.98,336.51,344.72,348.16,344.42,306.77,330.63,338.45,340.81,344.20,346.18,304.48,320.21,324.13,320.60,317.31,330.49,336.84,340.85,345.21,337.05,336.96,331.18,354.59,353.10,346.96,339.20,333.91,329.97,340.37,341.71,350.10,345.68,347.76,358.96,340.25,328.89,341.08,343.01,342.95,349.84,350.84,358.89,352.54,355.67,363.29,371.05,366.83,366.78,359.69,394.97,396.05,406.96,417.11,424.95,423.24,421.64,342.40,363.46,348.60,347.22,343.83,338.90,342.61,341.97,344.87,338.53,338.90,332.97,331.00,328.55,318.90,316.99,314.74,316.65,313.81,314.60,317.99,324.72,333.87,375.43,373.71
2022-05-28 22:20:18.438000,L9,,,,148.94,149.92,154.30,158.42,152.95,170.13,224.29,224.57,195.53,198.84,201.29,215.53,219.01,233.20,244.65,243.29,245.48,250.03,254.73,255.73,270.63,283.63,292.02,295.78,298.21,299.49,303.34,305.96,304.79,301.81,304.40,304.82,304.38,314.45,327.06,333.79,343.23,352.01,354.50,360.01,361.07,461.57,474.92,472.50,482.76,467.56,497.77,510.08,,,,,,,,,,,,,,394.37,375.34,414.88,427.18,428.76,401.42,407.73,403.98,404.36,407.48,439.76,436.73,430.42,431.12,440.69,429.07,440.84,445.04,406.11,399.13,406.70,410.36,436.80,,
2022-06-20 22:26:43.969000,L9,,,237.73,239.33,233.71,210.59,215.49,215.61,215.61,231.84,190.86,148.52,,,,,,,,,,,,,,,,,,,,,,,,176.77,184.44,196.98,197.21,200.33,197.73,248.73,253.21,200.67,293.98,296.91,297.05,,,,,,,180.82,171.10,184.86,209.99,168.89,230.89,251.84,271.64,277.19,273.35,291.86,264.48,271.65,264.77,267.87,280.71,272.94,,,,,,271.51,277.38,280.21,286.65,270.18,228.34,217.25,,,,,214.44,216.51,177.18
2022-06-21 22:21:00.653000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.06,234.45,242.74,263.51,280.67,284.57,293.83,298.37,336.11,408.11,420.16,417.01,417.93,391.18,352.85,412.98,399.47,288.49,255.41,327.40,345.51,448.55,356.13,413.85,389.60,383.37,457.29,395.54,303.60,313.67,314.46,315.74,310.55,339.81,341.00,143.48,166.74,168.04,216.23,212.69,350.33,354.52,358.12,361.06,362.66,359.39,366.20,263.04,272.79,251.16,241.39,388.26,392.11
2022-08-07 22:27:06.729000,L9,288.36,312.86,283.76,283.36,286.56,282.28,271.10,273.59,281.12,296.82,299.70,293.04,286.55,307.65,328.77,330.63,332.04,334.32,342.06,338.85,323.14,338.62,335.80,344.83,336.13,362.95,312.61,313.91,310.50,348.39,348.10,343.85,337.31,302.18,293.77,303.41,307.93,315.23,335.28,330.17,341.49,343.49,319.95,317.76,325.54,328.52,331.37,330.18,334.66,334.58,328.76,333.40,342.19,338.57,340.77,339.57,345.18,390.91,409.49,420.10,380.22,382.07,376.31,371.29,344.52,344.18,353.09,339.98,336.87,331.66,332.05,332.62,334.29,331.38,325.33,322.16,319.18,316.97,305.99,306.19,303.93,302.78,294.11,293.80,294.49,294.09,312.35,350.52,343.47
2022-08-08 22:21:16.880000,L8,,,,,,,,,,,146.26,146.69,148.05,153.71,160.30,169.07,180.61,198.76,195.30,191.32,189.00,189.55,194.31,197.63,213.62,228.69,236.07,234.93,239.58,243.72,246.08,251.86,251.44,252.99,256.77,256.99,270.13,278.10,279.66,292.59,305.80,307.68,315.24,316.28,397.78,420.93,430.60,435.51,434.60,440.35,449.45,440.31,447.24,453.18,457.03,456.80,460.06,468.03,472.84,,,,,,328.58,342.97,345.43,348.27,351.87,356.84,357.15,364.00,364.95,372.82,373.04,365.71,367.71,372.26,370.90,368.86,373.59,376.69,379.46,374.95,379.41,382.76,388.56,456.61,454.40
2022-08-15 22:27:29.826000,L8,289.56,322.08,326.74,296.97,320.04,321.68,315.42,294.09,295.30,336.41,337.62,334.68,319.06,319.64,320.26,333.94,339.03,338.24,349.73,341.06,350.41,344.60,342.75,311.22,351.92,360.43,321.52,319.68,323.52,321.01,314.05,314.51,311.46,306.06,330.81,328.14,338.39,344.10,345.87,348.28,358.62,355.79,356.83,353.90,338.79,342.73,341.19,343.12,340.78,344.57,340.69,345.49,353.70,377.69,358.92,369.92,362.34,379.60,378.04,382.93,400.69,394.92,393.53,387.09,350.58,362.47,358.61,349.89,344.62,338.91,346.01,342.14,344.27,341.61,339.47,352.54,341.07,334.31,329.04,325.91,323.24,319.67,310.49,311.84,307.07,306.90,323.53,376.93,354.05
2022-09-08 22:27:11.465000,L9,298.12,324.82,332.77,328.10,317.70,359.87,342.02,360.38,374.73,348.97,381.99,340.18,334.34,364.70,373.10,333.42,340.01,341.17,366.97,380.79,345.58,347.83,339.12,349.08,389.07,401.88,404.12,394.58,355.52,396.42,380.59,366.83,381.09,334.32,340.52,336.25,341.20,345.48,340.26,391.53,388.14,397.11,345.66,360.04,347.68,346.35,355.04,369.04,377.37,371.33,369.76,371.70,375.71,377.58,380.90,374.77,376.82,390.79,392.04,401.09,407.24,408.45,405.38,407.39,390.43,402.36,391.17,400.72,396.95,391.31,418.89,451.45,440.49,387.11,383.97,387.40,355.09,337.13,341.31,335.47,359.69,338.65,301.19,317.61,324.84,347.83,358.30,379.65,379.09
2022-09-16 22:27:36.613000,L8,292.53,318.49,328.01,333.31,328.22,317.26,318.27,313.60,335.72,354.95,349.46,346.46,344.18,340.70,338.60,354.39,343.90,350.59,351.00,356.51,354.18,345.59,346.77,361.53,368.07,376.71,372.38,370.60,369.54,363.61,353.44,356.79,346.79,344.16,336.69,341.80,336.12,342.92,349.32,352.34,356.14,359.09,356.03,353.91,346.11,349.88,349.50,355.30,360.35,361.83,362.14,364.89,371.72,373.86,377.84,378.27,380.56,387.39,388.53,400.53,410.37,408.11,403.66,411.88,358.25,369.79,365.70,355.83,353.33,348.07,349.10,351.89,351.87,349.60,351.94,346.97,332.16,334.48,326.04,320.57,319.43,319.72,315.53,316.73,318.48,320.65,334.66,383.84,380.35
2022-12-13 22:27:25.324000,L9,250.58,276.37,285.08,289.86,286.00,280.71,275.73,276.85,286.79,299.57,301.92,294.83,289.77,284.74,291.62,301.38,312.75,313.26,306.41,298.02,302.64,297.71,297.98,298.75,310.78,316.42,317.47,320.71,320.07,319.03,311.28,308.75,303.10,299.54,292.49,297.02,303.58,305.58,310.76,316.28,321.74,322.69,320.52,318.01,324.52,332.75,337.96,345.26,350.30,349.52,347.96,345.87,344.33,338.14,338.78,340.17,342.67,379.63,382.26,392.40,405.22,404.19,399.29,382.77,326.50,332.50,333.00,333.42,325.64,327.15,333.02,329.34,337.13,329.17,325.07,315.89,315.68,314.75,305.17,305.58,301.47,303.97,291.96,286.95,289.33,290.38,318.85,356.66,348.41
2022-12-21 22:27:21.309000,L8,301.77,314.30,326.14,318.38,317.71,313.21,316.78,312.68,321.72,341.73,337.78,335.52,333.74,329.94,334.67,333.91,342.39,353.66,342.00,341.48,343.14,350.29,344.17,351.96,360.26,366.48,399.67,361.96,359.38,358.90,353.44,367.25,379.10,333.22,340.44,341.02,347.12,367.66,354.99,351.25,371.32,376.90,370.05,382.03,345.55,343.66,353.62,355.89,352.42,361.13,360.91,362.31,371.74,372.56,371.20,374.27,373.58,379.46,393.05,396.66,406.54,406.69,403.35,403.45,378.86,391.25,407.12,405.53,378.72,352.20,345.90,343.06,341.89,337.09,334.24,344.39,343.20,321.22,326.84,314.29,314.17,328.37,321.72,328.95,336.70,327.87,342.31,374.72,374.67
2022-12-29 22:27:24.705000,L9,250.70,276.95,285.51,288.21,285.22,281.05,275.27,277.13,288.02,300.89,303.06,295.57,288.66,284.42,291.02,303.99,314.41,309.91,304.56,297.51,301.09,297.25,297.91,298.67,309.82,315.39,316.99,320.12,317.60,317.43,310.31,307.93,303.23,299.89,294.47,297.88,304.93,306.91,311.98,316.43,322.48,322.39,321.11,318.68,328.79,333.08,335.07,341.82,345.54,345.97,338.22,338.47,345.02,337.83,337.26,339.39,343.36,382.77,384.41,381.32,380.78,389.26,391.12,376.64,348.40,365.97,383.79,415.10,295.97,171.74,404.21,394.05,342.13,327.86,314.81,318.50,312.17,303.39,292.60,292.90,286.69,290.17,276.19,275.43,280.40,317.26,319.87,352.59,348.45
2023-01-14 22:27:21.562000,L9,249.03,275.02,283.84,287.22,282.87,277.64,273.32,276.24,286.46,299.63,301.15,293.99,287.41,282.52,288.49,299.97,309.40,306.98,302.79,295.28,299.24,295.47,296.19,297.09,306.02,314.16,315.65,319.70,316.72,316.48,308.99,305.06,302.26,296.06,291.37,295.42,302.10,304.55,309.42,315.66,321.27,321.50,319.17,316.06,326.36,327.70,332.71,333.00,340.24,341.45,328.15,329.74,336.16,335.49,332.66,334.73,339.06,372.10,385.96,389.93,382.15,388.42,394.54,419.76,323.87,329.73,331.24,331.73,325.47,324.80,332.23,326.89,334.93,325.38,316.49,315.05,317.00,314.34,303.78,304.62,301.56,299.45,284.93,287.35,289.64,289.35,310.97,350.43,339.91
2023-01-30 22:27:25.570000,L9,245.41,269.95,279.50,281.97,280.78,275.44,268.61,271.36,281.76,296.32,297.54,290.70,283.08,279.46,284.70,302.73,302.20,300.00,298.67,292.15,295.22,291.64,292.26,289.99,300.43,305.93,309.08,313.05,311.70,310.25,304.53,301.25,298.96,293.65,288.32,292.82,299.31,301.09,306.72,311.91,317.82,319.48,318.82,315.44,408.60,333.96,332.35,335.59,342.42,339.11,334.37,337.33,343.17,337.10,338.33,339.02,344.54,370.61,382.08,389.15,399.44,397.67,396.58,394.88,321.92,329.08,330.23,331.86,324.51,325.85,328.33,322.62,326.52,322.15,326.39,321.17,321.52,317.41,312.04,309.41,304.11,304.59,297.22,296.12,309.62,490.96,495.55,351.11,346.61
2023-02-23 22:27:02.902000,L8,250.77,277.45,285.64,291.52,285.71,280.24,275.42,278.30,289.73,301.07,304.71,297.45,289.20,285.96,291.47,305.81,322.67,310.64,303.44,296.44,299.50,297.47,298.59,297.98,309.09,315.12,317.99,320.46,319.06,317.59,311.78,308.98,304.28,300.47,294.88,299.44,305.71,309.04,313.80,319.03,325.85,325.17,322.55,320.42,328.70,331.40,335.63,340.97,345.72,342.42,338.17,330.65,344.47,344.17,343.27,342.86,343.20,373.50,383.99,389.13,390.01,394.49,392.08,378.60,332.39,336.68,348.40,338.54,337.11,332.70,336.17,332.33,338.56,332.16,328.18,318.38,319.38,319.78,308.90,310.20,306.20,305.29,302.01,298.84,300.59,306.96,323.33,357.61,352.34
2023-04-20 22:26:49.179000,L9,239.74,265.40,276.41,279.30,276.52,269.57,263.77,265.88,275.21,287.60,291.49,285.77,278.39,275.33,277.15,289.02,299.67,294.45,292.24,283.67,288.04,283.00,281.73,281.66,289.71,301.33,300.13,302.36,301.15,297.73,296.58,293.12,289.92,287.61,283.69,289.77,292.71,297.42,306.25,307.41,318.28,323.13,313.40,315.95,310.56,315.92,317.70,317.80,319.85,323.20,320.02,328.78,286.21,334.24,342.59,346.37,332.50,,,,245.84,296.05,291.24,324.09,330.12,328.97,331.71,334.35,335.85,322.64,326.16,319.99,324.91,320.37,312.14,308.35,305.67,301.01,296.86,294.03,285.42,289.33,263.53,268.30,254.66,273.74,293.79,318.60,340.53
2023-04-28 22:26:27.911000,L8,248.14,314.32,315.07,319.45,316.29,320.60,318.53,318.25,327.58,343.36,337.85,332.89,334.21,328.58,324.75,331.85,343.32,340.23,343.38,343.22,342.91,335.59,345.38,347.67,357.84,366.93,359.64,352.81,343.05,348.56,353.23,352.45,342.48,333.94,338.20,329.29,338.37,347.94,345.16,343.68,351.24,350.22,346.62,338.08,331.81,331.23,336.77,342.16,344.13,347.71,344.16,346.63,353.59,354.08,356.68,355.16,363.42,379.33,390.04,396.08,399.32,407.61,407.85,413.85,345.97,350.45,357.70,353.70,346.61,350.37,340.24,339.21,342.18,339.83,335.06,326.77,326.81,323.29,314.65,313.82,309.90,309.64,304.16,308.54,312.09,317.88,328.17,368.15,363.25
2023-05-06 22:26:37.327000,L9,230.34,256.14,268.43,271.24,266.67,255.17,255.17,256.94,265.84,276.30,281.06,275.18,269.21,265.19,270.41,279.57,289.40,281.80,285.29,271.74,277.54,270.87,198.09,268.39,281.93,289.13,288.13,284.89,284.98,240.96,229.48,227.14,241.35,213.43,190.19,247.20,261.11,268.23,271.13,290.80,283.95,280.89,296.50,300.62,,,,,,,,,,,,,,,,,,,,,310.82,311.35,313.68,306.64,317.23,302.47,300.05,304.45,211.06,255.14,281.10,243.65,285.94,,,,,,,,,,,,
2023-06-16 22:20:06.681000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.65,219.57,202.64,259.81,276.22,280.56,283.43,294.87,326.55,399.15,404.37,410.86,400.64,391.33,346.85,408.89,406.01,287.28,310.36,325.72,356.31,438.42,380.55,467.92,381.05,465.35,451.84,395.03,299.40,305.84,306.83,275.40,303.73,306.09,309.13,333.47,334.34,349.38,351.44,336.97,163.40,155.75,155.23,163.70,144.75,338.79,321.39,298.96,234.00,248.10,232.75,355.77,392.01
2023-06-23 22:26:17.575000,L9,251.85,318.65,326.16,325.50,321.82,318.32,318.27,316.54,332.01,344.47,315.82,311.78,307.71,292.67,335.57,341.91,353.86,353.00,350.87,351.11,353.78,348.19,346.58,355.81,359.66,373.27,373.55,367.24,372.60,367.58,371.68,360.55,359.88,349.47,349.29,348.67,347.18,349.97,358.56,362.02,363.34,358.27,354.58,319.94,360.55,356.40,358.04,366.84,369.19,378.09,377.78,378.35,387.49,394.69,391.11,389.24,397.71,390.04,405.98,423.05,421.85,416.95,416.20,442.56,341.24,358.81,353.15,348.87,342.61,338.57,345.85,343.93,350.88,343.24,348.15,342.49,332.72,335.73,325.11,322.28,319.19,319.74,316.95,330.14,332.59,339.62,356.46,398.50,385.75
2023-07-25 22:26:33.997000,L9,284.14,310.81,288.99,295.49,311.69,310.30,276.65,277.19,283.00,300.06,301.75,295.92,290.24,285.92,319.13,317.64,339.93,343.68,302.45,296.68,299.69,297.18,296.54,296.88,309.36,316.12,313.72,315.08,313.13,313.84,311.27,308.03,302.18,300.06,295.47,298.41,332.17,341.22,319.74,346.58,342.02,341.28,340.52,318.71,502.69,493.47,502.78,484.07,473.95,481.17,478.06,480.54,476.64,473.86,449.86,476.95,474.98,427.77,428.92,434.03,439.23,402.69,428.49,,335.04,340.11,350.39,340.12,333.93,329.10,335.40,331.09,338.94,331.62,330.04,324.43,327.65,327.13,319.85,312.39,309.44,310.31,307.41,303.82,487.90,495.77,511.12,469.47,504.46
2023-09-19 22:27:02.596000,L8,245.26,269.47,280.77,284.20,280.00,274.12,269.53,266.65,276.49,291.92,292.38,287.49,281.41,277.89,284.84,288.06,301.78,305.60,296.85,287.15,291.10,289.41,284.64,290.62,303.27,306.78,304.53,307.29,305.60,306.12,303.55,300.45,297.11,290.62,284.55,290.25,295.27,298.19,304.01,307.70,312.29,315.65,314.34,311.28,330.47,334.20,333.11,338.15,342.65,344.35,343.13,344.55,347.17,344.41,345.72,342.12,350.17,373.03,373.98,384.36,381.14,388.08,385.18,370.26,320.91,325.81,328.82,327.19,322.53,321.02,327.68,325.90,329.72,328.35,322.28,316.45,319.45,315.50,309.19,308.53,302.54,305.48,293.06,285.83,286.72,287.34,317.92,357.52,352.91
2023-10-05 22:27:04.875000,L8,247.33,273.30,282.80,285.68,284.60,276.99,271.94,270.01,278.43,295.00,294.57,290.05,282.93,280.06,285.79,291.54,304.94,305.39,299.85,291.68,294.50,293.02,295.03,295.36,306.64,310.68,310.73,311.26,309.82,311.32,306.52,303.24,300.60,294.77,288.09,290.93,298.88,301.22,306.41,312.20,316.35,315.15,319.30,316.83,327.96,331.56,334.28,338.00,342.34,342.75,342.98,342.90,344.47,340.24,342.00,340.45,347.06,372.87,372.77,381.27,383.74,386.50,383.00,373.38,321.62,325.80,330.06,327.36,323.15,321.99,329.90,329.94,333.36,330.30,325.08,316.23,317.14,313.87,305.44,303.47,302.78,301.37,287.56,281.73,280.94,283.45,316.53,356.40,355.67
2023-10-21 22:27:08.014000,L8,240.63,261.39,269.70,276.92,275.75,269.83,264.57,262.58,267.81,281.11,286.80,283.85,273.65,272.80,276.22,281.09,295.14,295.64,292.58,285.87,285.81,284.05,278.64,283.57,293.78,296.35,298.19,298.23,296.83,294.86,292.17,264.25,279.66,280.12,194.10,277.88,277.09,279.61,280.57,288.06,300.56,299.96,301.17,303.08,329.11,336.99,332.67,333.15,352.63,346.95,338.56,339.83,339.16,333.13,323.86,325.74,326.90,364.79,364.39,365.55,355.32,361.22,363.87,348.54,311.39,318.07,323.76,315.34,315.94,316.71,313.98,226.42,,191.81,294.57,301.99,302.57,299.35,300.04,297.10,290.34,291.67,273.22,231.46,252.29,280.52,306.48,342.33,329.69
2023-10-22 22:21:02.157000,L9,206.18,185.82,181.52,212.42,236.67,246.45,169.47,172.24,217.67,240.78,255.31,246.39,291.41,256.06,276.84,225.11,242.22,244.73,252.44,255.40,261.76,310.40,316.11,344.37,350.79,377.00,343.69,454.01,355.35,362.44,325.88,369.32,359.70,321.06,310.48,334.14,334.83,377.13,398.54,347.95,372.76,368.47,371.54,372.44,452.06,461.03,465.88,475.03,475.98,480.35,480.69,481.09,493.45,496.58,504.31,507.74,506.19,506.73,,,,,,,381.76,395.25,444.43,453.64,400.41,,,414.33,401.97,407.61,418.24,402.53,398.52,410.63,406.34,405.28,410.91,415.25,416.39,427.48,432.95,436.53,446.08,502.82,497.47
2023-10-29 22:27:09.154000,L9,335.43,365.07,376.68,338.65,331.87,397.71,436.36,377.48,377.32,399.98,396.96,392.89,339.80,334.78,346.15,378.41,374.77,356.78,358.46,357.23,361.57,354.30,351.10,353.78,376.13,376.30,375.80,369.51,368.81,367.14,363.67,364.44,362.33,356.50,349.79,349.51,387.55,382.88,365.04,364.03,376.32,368.11,364.19,390.08,347.45,346.66,355.56,354.06,357.56,356.38,359.08,393.73,386.13,381.16,379.14,372.54,402.36,389.49,397.62,416.88,428.60,425.98,421.93,423.04,387.39,400.39,390.37,402.27,388.21,378.33,362.80,384.73,362.45,362.20,352.36,353.26,345.68,333.99,332.96,326.44,326.92,324.35,320.65,323.68,322.39,326.91,343.90,394.14,384.61
2023-11-30 22:27:16.547000,L9,250.10,277.34,284.24,288.91,286.16,281.10,274.50,276.21,285.24,298.97,301.02,294.79,287.43,283.93,290.38,298.48,318.94,309.59,306.46,296.75,300.96,298.94,299.11,299.22,309.53,316.37,316.81,318.84,316.90,317.42,309.66,306.22,302.23,298.94,290.38,295.51,302.41,305.41,309.00,317.45,322.74,319.97,322.51,320.30,328.91,331.02,336.38,340.18,341.93,344.58,339.03,341.31,344.92,342.84,340.48,339.55,344.40,372.13,384.05,383.18,388.30,383.86,386.61,374.63,329.53,331.78,333.17,332.73,325.62,326.35,332.57,330.81,338.32,328.76,324.18,317.28,317.28,318.18,307.70,306.39,305.24,304.78,285.67,287.70,289.66,286.61,320.64,359.16,353.62
2024-04-14 22:26:30.529000,L8,294.18,326.75,324.58,326.34,320.33,319.58,313.07,311.78,332.06,338.71,346.42,345.43,333.62,339.77,335.02,342.55,343.06,351.58,350.40,345.60,349.14,354.00,347.84,347.83,359.73,374.86,372.82,368.24,366.17,444.38,481.92,465.54,346.56,346.18,344.52,342.08,349.18,348.29,354.41,356.57,365.33,352.47,354.54,351.88,345.56,347.17,347.45,350.89,355.02,356.72,359.08,363.76,367.93,366.54,368.17,368.12,373.03,373.74,379.97,391.10,392.45,399.06,396.32,400.64,363.34,372.80,360.21,357.96,349.44,343.46,351.85,344.50,348.39,343.08,343.57,337.49,335.79,330.93,325.57,324.99,316.65,321.56,324.21,325.31,329.62,325.71,338.92,371.24,369.31
2024-05-08 22:26:34.592000,L9,221.67,239.45,259.47,261.24,257.22,235.52,237.69,235.81,230.53,244.46,244.90,236.40,241.58,238.68,252.35,257.58,280.02,279.34,271.94,266.76,270.64,255.86,184.78,188.33,239.32,279.57,152.45,,,,,,174.48,176.72,144.79,236.23,246.95,253.05,262.77,278.44,282.13,287.12,289.84,291.63,298.17,303.96,301.94,270.37,285.03,298.87,263.75,260.40,173.06,187.02,234.65,240.47,285.38,329.22,323.78,341.47,312.97,329.56,346.46,323.68,289.71,293.79,300.42,286.58,305.99,302.97,304.77,302.28,306.02,303.27,294.91,283.21,286.15,284.55,286.68,276.00,,,226.07,235.02,242.08,177.54,273.63,320.62,255.42
2024-06-09 22:26:17.449000,L9,,,,,,,,,,242.54,262.70,271.92,266.77,260.72,277.43,287.26,301.58,297.82,292.26,283.55,287.99,283.65,275.60,284.47,294.81,302.72,299.63,301.28,297.96,292.89,294.21,289.10,278.33,246.16,274.64,253.30,267.22,277.33,285.89,300.99,303.58,305.57,302.79,302.27,171.89,180.29,188.58,264.24,263.69,289.20,265.34,239.73,,182.08,199.70,206.16,233.16,362.75,352.12,354.93,322.92,352.27,344.78,302.90,311.42,308.16,308.67,295.73,310.87,306.92,155.43,195.18,204.92,176.91,192.65,227.66,280.75,281.99,285.56,272.97,228.58,,,,,,202.84,324.33,241.92
2024-07-04 22:20:03.802000,L9,,,,,,,,,,,150.35,191.77,194.69,200.22,207.12,213.60,228.51,226.38,227.71,230.60,230.62,235.83,239.15,211.48,224.73,267.34,283.68,295.87,291.78,287.33,279.24,282.90,351.94,358.83,363.24,391.00,374.38,314.06,327.33,403.22,421.61,385.29,376.24,370.69,449.55,,,,,,,,460.42,492.43,495.86,499.47,506.11,,,,,,,,383.86,389.50,484.90,359.52,472.42,425.66,427.69,430.39,426.79,470.35,474.45,475.07,463.35,370.89,374.54,371.56,375.08,452.93,415.68,439.40,512.50,391.86,464.06,497.79,479.76
2024-08-05 22:20:18.332000,L9,,,,142.80,148.38,146.63,147.85,146.52,162.88,180.91,193.67,192.88,195.45,208.86,209.31,214.91,228.52,237.56,244.29,247.07,249.93,247.84,253.37,265.06,279.47,283.96,296.76,294.50,297.35,301.26,295.54,296.68,299.09,299.51,299.05,309.37,316.81,322.99,324.19,338.04,343.30,349.44,356.34,357.79,428.80,442.12,446.64,453.24,459.85,465.62,468.21,468.75,474.16,481.39,490.59,486.65,486.94,502.88,,,,,,,369.40,375.33,370.50,372.31,373.48,368.29,368.02,376.15,381.83,385.46,385.37,381.91,380.76,384.51,385.30,383.78,388.40,390.56,394.41,399.65,406.21,406.62,420.12,505.08,504.64
2024-08-20 22:26:43.417000,L8,247.20,275.94,312.05,284.95,286.44,278.99,272.96,272.23,280.72,299.08,299.36,293.87,327.93,324.52,336.71,304.20,338.98,337.07,337.49,323.71,323.71,320.08,316.18,328.75,333.06,337.50,341.07,337.89,337.20,330.77,321.98,323.73,321.02,311.63,312.30,309.79,317.95,343.76,336.42,342.81,346.01,348.03,342.15,349.20,329.08,333.56,332.15,340.20,338.44,344.27,339.91,350.15,348.84,351.33,348.30,345.62,349.63,386.93,370.92,386.18,395.03,400.26,398.73,405.14,354.04,360.76,352.72,336.11,340.92,330.07,333.51,336.04,337.98,333.52,330.54,322.10,318.53,314.16,306.92,308.78,305.02,305.50,302.69,298.27,300.78,304.78,321.29,354.77,347.03
2024-09-13 22:26:48.444000,L9,350.88,363.45,383.70,373.31,367.98,333.09,328.51,358.36,366.07,377.23,395.76,379.18,360.20,369.62,345.18,354.55,396.71,399.35,371.11,361.64,361.91,363.35,391.40,402.86,409.14,416.37,420.84,418.85,421.05,407.19,374.96,395.14,385.89,384.69,391.34,390.56,379.14,393.99,358.20,377.96,392.20,391.31,394.54,385.75,372.47,378.45,377.96,382.43,383.61,374.81,393.57,405.12,412.49,420.80,419.13,415.85,408.20,392.25,406.60,414.23,420.01,433.04,432.42,431.28,387.45,392.67,421.58,401.31,388.96,421.45,438.17,431.23,406.91,392.17,392.45,375.46,386.33,411.47,389.19,359.43,367.35,378.16,378.05,361.94,355.53,382.55,352.11,398.17,391.16
2024-09-29 22:26:52.739000,L9,441.03,410.17,403.24,375.03,367.16,369.91,348.50,363.96,424.49,390.41,344.47,376.03,380.50,382.59,387.65,360.63,392.34,406.34,406.04,395.58,408.25,389.20,398.59,404.37,419.34,426.77,425.64,419.56,422.60,407.66,354.89,353.66,344.37,376.45,387.29,383.89,343.47,369.21,423.97,345.32,354.52,352.87,427.64,451.06,396.96,379.78,365.47,384.40,386.84,391.52,379.83,393.19,410.71,417.08,417.45,434.28,427.55,398.73,398.07,406.40,416.27,418.79,415.06,413.54,387.91,404.76,406.68,416.96,410.55,396.29,419.08,428.98,407.66,421.76,380.56,375.64,409.83,384.31,364.54,391.96,377.24,371.97,356.96,358.87,439.46,438.57,412.31,422.41,400.47
