dates,satname,nzd0459-0000,nzd0459-0001,nzd0459-0002,nzd0459-0003,nzd0459-0004,nzd0459-0005,nzd0459-0006,nzd0459-0007,nzd0459-0008,nzd0459-0009,nzd0459-0010,nzd0459-0011,nzd0459-0012,nzd0459-0013,nzd0459-0014,nzd0459-0015,nzd0459-0016,nzd0459-0017,nzd0459-0018,nzd0459-0019,nzd0459-0020,nzd0459-0021,nzd0459-0022,nzd0459-0023,nzd0459-0024,nzd0459-0025,nzd0459-0026,nzd0459-0027,nzd0459-0028,nzd0459-0029,nzd0459-0030,nzd0459-0031,nzd0459-0032,nzd0459-0033,nzd0459-0034,nzd0459-0035,nzd0459-0036,nzd0459-0037,nzd0459-0038,nzd0459-0039,nzd0459-0040,nzd0459-0041,nzd0459-0042,nzd0459-0043,nzd0459-0044,nzd0459-0045,nzd0459-0046,nzd0459-0047,nzd0459-0048,nzd0459-0049,nzd0459-0050,nzd0459-0051,nzd0459-0052,nzd0459-0053,nzd0459-0054,nzd0459-0055,nzd0459-0056,nzd0459-0057,nzd0459-0058,nzd0459-0059,nzd0459-0060,nzd0459-0061,nzd0459-0062,nzd0459-0063,nzd0459-0064,nzd0459-0065,nzd0459-0066,nzd0459-0067,nzd0459-0068,nzd0459-0069,nzd0459-0070,nzd0459-0071,nzd0459-0072,nzd0459-0073,nzd0459-0074,nzd0459-0075,nzd0459-0076,nzd0459-0077,nzd0459-0078,nzd0459-0079,nzd0459-0080,nzd0459-0081,nzd0459-0082,nzd0459-0083,nzd0459-0084,nzd0459-0085,nzd0459-0086,nzd0459-0087,nzd0459-0088,nzd0459-0089,nzd0459-0090,nzd0459-0091,nzd0459-0092,nzd0459-0093,nzd0459-0094,nzd0459-0095,nzd0459-0096,nzd0459-0097,nzd0459-0098,nzd0459-0099,nzd0459-0100,nzd0459-0101,nzd0459-0102,nzd0459-0103,nzd0459-0104,nzd0459-0105,nzd0459-0106,nzd0459-0107,nzd0459-0108,nzd0459-0109,nzd0459-0110,nzd0459-0111,nzd0459-0112,nzd0459-0113,nzd0459-0114,nzd0459-0115,nzd0459-0116,nzd0459-0117,nzd0459-0118,nzd0459-0119,nzd0459-0120,nzd0459-0121,nzd0459-0122,nzd0459-0123,nzd0459-0124,nzd0459-0125,nzd0459-0126,nzd0459-0127,nzd0459-0128,nzd0459-0129,nzd0459-0130,nzd0459-0131,nzd0459-0132,nzd0459-0141,nzd0459-0142,nzd0459-0143,nzd0459-0144,nzd0459-0145,nzd0459-0146,nzd0459-0147,nzd0459-0148,nzd0459-0149,nzd0459-0150,nzd0459-0151,nzd0459-0152,nzd0459-0153,nzd0459-0154,nzd0459-0155,nzd0459-0133,nzd0459-0134,nzd0459-0135,nzd0459-0136,nzd0459-0137,nzd0459-0138,nzd0459-0139,nzd0459-0140,nzd0459-0156,nzd0459-0157,nzd0459-0158,nzd0459-0159,nzd0459-0160,nzd0459-0161,nzd0459-0162,nzd0459-0163,nzd0459-0164,nzd0459-0165,nzd0459-0166,nzd0459-0167,nzd0459-0168,nzd0459-0169,nzd0459-0170,nzd0459-0171,nzd0459-0172,nzd0459-0173,nzd0459-0174,nzd0459-0175
2022-10-20 22:14:47.483000,L8,,,,295.50,323.96,320.30,333.02,315.09,329.81,331.33,332.16,332.68,337.33,341.34,339.87,340.63,337.18,342.66,328.97,339.70,322.64,335.10,329.16,322.57,325.59,324.41,320.11,315.80,313.66,288.28,265.74,269.46,293.01,282.38,298.62,306.22,316.15,321.76,315.41,313.89,328.19,324.41,328.94,318.39,323.43,316.16,315.54,313.38,313.61,310.98,305.68,289.95,279.50,282.05,282.43,254.95,265.05,263.43,257.34,234.72,241.97,256.08,249.50,254.71,267.83,286.96,274.43,274.11,277.83,271.11,269.51,272.48,268.65,270.28,268.38,264.17,261.71,262.98,262.61,267.24,260.40,264.72,260.14,266.60,263.93,270.01,264.83,270.55,268.58,277.79,272.07,274.39,274.21,276.58,275.34,279.55,277.12,280.22,284.24,284.46,286.16,290.14,291.04,322.96,326.56,286.20,293.22,300.83,275.97,281.68,304.16,278.56,279.89,275.78,280.91,273.42,277.62,272.26,274.38,271.63,275.56,276.53,288.38,342.26,338.89,307.05,295.72,299.13,288.83,273.61,277.89,259.11,250.38,249.67,240.76,237.53,240.00,238.07,244.09,246.56,252.87,245.33,238.76,238.01,218.56,219.08,210.49,192.72,249.08,248.02,252.62,276.22,236.77,239.48,255.13,255.45,159.78,,,,,,,,,,,,,,,199.55,201.54,316.06,362.38,361.60
2022-11-21 22:14:44.924000,L8,,,,296.43,323.87,319.74,324.27,316.03,322.69,327.46,327.24,328.75,331.22,334.08,333.51,350.63,325.68,331.41,324.60,325.72,321.27,319.08,320.93,318.03,321.61,320.47,320.61,318.78,307.34,292.37,290.20,290.57,291.36,282.00,302.88,309.81,317.30,320.70,315.38,330.31,321.82,326.66,318.81,338.92,317.47,314.15,310.15,312.98,307.24,307.05,305.11,291.33,284.00,286.52,283.96,265.05,268.81,270.41,260.26,252.55,240.97,261.88,253.38,263.04,270.26,286.36,274.41,281.04,278.73,273.38,274.15,278.12,268.92,271.19,266.91,264.02,263.48,263.21,262.85,269.31,264.99,267.03,264.56,267.31,267.55,270.22,267.69,266.58,270.21,274.45,271.53,270.90,275.37,273.99,279.57,277.36,282.16,279.92,285.95,288.17,306.89,309.90,324.39,326.07,329.99,291.56,293.24,306.99,279.46,285.00,305.48,305.13,305.19,290.52,282.28,282.62,278.51,273.75,279.17,280.30,283.30,281.49,280.57,289.80,285.41,278.23,276.60,277.18,283.40,270.77,270.19,266.73,254.47,252.27,240.89,237.59,240.24,239.74,241.59,249.73,252.83,246.58,241.38,240.73,219.82,225.72,218.28,195.94,259.16,252.24,267.91,278.23,255.19,242.71,258.74,255.91,160.23,164.84,,,,,,,,,,,,,,,154.39,321.85,369.89,372.05
2023-01-08 22:14:36.179000,L8,,,,297.58,317.37,317.27,318.67,313.32,312.04,322.72,322.94,322.70,325.43,326.89,334.06,332.40,329.66,330.42,326.21,327.13,320.69,315.22,317.34,318.89,318.07,321.27,318.96,316.87,307.57,295.06,302.58,300.44,292.19,281.05,299.87,312.73,316.93,315.45,311.61,311.87,321.56,315.92,315.82,312.00,315.62,310.88,310.17,309.32,310.40,307.67,305.23,292.90,292.34,296.90,285.13,260.92,272.01,273.56,262.69,222.42,236.26,249.16,255.45,259.94,261.67,287.75,275.58,277.31,274.33,270.00,272.20,262.44,267.83,261.51,264.79,259.07,260.65,259.62,261.57,268.07,264.40,263.68,261.65,264.82,264.68,265.81,264.72,262.26,268.03,275.43,268.80,272.86,271.18,276.80,277.44,280.19,275.81,281.49,280.64,287.69,312.65,310.32,325.59,326.35,331.22,291.35,271.83,309.54,272.91,284.57,306.13,308.33,308.05,302.04,283.64,288.27,276.96,275.86,273.80,289.61,286.56,294.23,281.59,293.26,289.48,285.60,269.98,285.55,288.94,277.21,267.48,247.14,250.57,257.67,236.11,233.77,233.24,236.90,239.40,249.46,248.43,244.68,241.47,242.38,221.08,211.19,215.22,194.81,250.38,244.65,239.22,272.54,230.72,234.32,258.66,256.93,169.49,193.65,185.66,198.10,,,,,,,,,,,,195.66,220.58,321.60,368.54,373.05
2023-02-17 22:14:37.295000,L9,,,,296.56,311.76,312.89,312.09,303.67,307.16,337.07,348.98,322.57,340.67,350.47,324.45,327.57,322.52,326.13,318.84,319.48,315.96,314.24,319.38,314.44,324.84,316.59,320.76,308.39,303.60,294.52,300.03,293.55,290.32,282.02,301.18,309.28,316.63,326.62,327.74,311.61,314.79,314.53,310.96,310.08,316.08,308.07,306.18,349.16,303.09,301.61,301.44,283.07,284.86,285.19,280.91,273.41,269.40,273.65,266.18,254.07,254.44,261.06,268.20,266.72,269.82,282.86,271.18,277.37,273.70,272.57,271.77,268.70,267.85,265.25,265.61,259.86,259.71,259.28,262.70,268.06,263.85,261.12,260.15,261.93,263.01,262.78,263.79,261.25,269.88,276.75,272.90,269.89,270.75,271.30,274.94,277.44,276.39,279.73,278.99,283.26,309.86,314.00,325.39,326.34,330.10,283.72,271.70,277.28,263.87,279.44,300.94,302.48,305.47,287.09,275.95,277.79,279.40,270.27,271.85,273.11,268.78,257.67,274.56,285.08,288.58,247.64,279.00,282.11,283.78,277.62,273.62,253.58,251.96,247.52,236.12,233.23,232.31,237.99,242.48,251.72,251.18,243.97,239.04,237.74,224.11,221.31,215.29,196.63,240.60,239.06,240.18,272.35,222.51,233.01,255.50,252.04,165.74,200.47,192.26,,,,,,,,,,,,,,270.77,304.19,350.95,363.97
2023-02-25 22:14:16.003000,L8,,,,296.91,315.30,315.21,314.76,306.81,309.54,322.95,321.54,320.89,322.97,324.52,325.83,327.66,324.32,327.13,321.20,318.46,315.25,313.04,316.80,315.05,315.17,315.38,316.67,308.31,307.00,295.09,299.28,293.05,290.03,280.82,307.45,309.97,314.54,319.10,319.49,309.65,314.17,314.10,314.94,313.17,316.85,309.94,307.57,307.54,304.53,303.13,303.12,284.75,285.92,287.04,281.35,268.89,268.62,276.49,268.33,255.89,251.53,257.58,261.43,266.90,266.31,281.90,272.16,276.19,276.86,270.08,272.58,263.36,267.28,262.04,265.24,260.16,262.13,260.67,263.29,269.38,262.28,262.55,260.54,263.31,263.22,263.75,262.55,264.20,268.93,276.52,268.40,271.33,270.98,274.76,276.04,279.73,276.05,281.07,279.87,291.55,307.05,305.18,322.94,323.75,330.41,282.22,268.59,278.49,261.57,282.01,295.16,280.78,307.69,279.60,278.79,271.55,280.37,274.20,275.34,268.77,276.08,273.93,278.03,287.53,288.73,287.83,278.88,285.85,283.23,278.96,274.61,254.29,267.04,250.86,234.92,233.03,231.14,238.60,243.95,250.34,249.57,244.43,240.83,239.93,223.64,223.48,217.86,197.35,247.33,242.96,239.73,270.69,222.13,230.54,255.89,253.57,164.98,196.28,192.56,,,,,,,,,,,,,,167.29,303.79,349.98,361.63
2023-03-05 22:14:25.172000,L9,,,,292.48,315.14,314.34,313.13,307.10,312.29,322.99,331.34,324.58,341.02,329.38,338.97,353.39,325.05,349.77,322.82,319.98,318.96,316.68,322.75,318.52,321.40,322.51,320.56,310.05,310.32,293.73,298.34,293.09,289.49,283.86,309.63,309.21,316.72,317.11,319.55,312.12,329.49,319.37,317.33,325.20,319.03,311.21,309.01,309.11,305.23,303.49,303.08,284.84,286.36,286.76,282.54,269.61,269.04,278.02,272.40,264.82,250.85,263.25,261.83,266.31,269.15,285.78,271.90,277.17,277.23,272.08,270.57,274.92,265.75,268.28,264.37,260.88,261.39,260.95,260.66,269.89,262.57,264.60,260.93,263.51,264.46,264.93,265.20,264.82,271.16,275.69,270.29,269.13,270.13,272.49,275.93,276.38,277.18,278.63,282.21,289.85,308.58,311.57,324.38,323.93,328.78,276.63,277.80,275.02,268.68,283.80,301.48,302.64,303.82,286.25,278.87,270.21,276.37,272.30,269.90,268.47,269.19,267.65,277.30,288.48,287.41,286.56,285.96,228.72,279.33,279.14,274.01,256.98,264.96,247.08,236.76,233.75,234.60,239.10,245.72,252.22,251.36,242.77,240.76,238.98,223.10,217.14,219.43,196.29,253.02,243.71,242.15,267.93,228.09,234.89,254.08,251.58,166.15,196.67,191.89,215.47,,,,,,,,,,,,,170.30,310.54,354.41,359.10
2023-03-13 22:14:10.896000,L8,,,,289.82,319.99,319.43,319.93,313.67,321.82,330.47,329.07,330.86,332.11,336.93,337.34,340.44,326.82,334.67,333.16,327.88,322.72,320.07,328.30,323.51,325.95,324.19,322.36,321.21,316.10,299.48,297.79,297.17,297.34,283.26,319.82,312.52,317.40,321.22,314.69,312.96,319.79,323.58,317.60,319.53,318.68,314.70,314.38,312.48,312.28,310.35,307.90,288.65,287.26,289.32,282.55,269.89,268.61,278.95,273.55,258.50,240.49,263.43,262.00,264.81,268.98,283.60,259.06,275.64,281.17,274.80,276.30,271.00,267.60,268.28,265.87,261.55,262.53,260.36,260.20,269.70,264.05,263.58,263.01,264.38,265.32,264.84,265.34,264.53,273.48,274.24,270.31,268.41,273.56,273.27,279.35,277.63,278.54,281.30,282.82,288.84,291.29,313.65,324.95,324.42,329.03,277.03,270.79,256.94,261.42,277.06,295.46,304.98,304.78,290.88,273.06,272.29,277.97,274.62,273.15,267.73,271.56,266.15,271.89,287.08,287.30,285.22,275.99,283.46,284.41,278.74,272.94,257.82,267.40,250.13,237.97,234.80,234.88,239.27,236.64,245.67,246.24,243.26,244.74,240.87,221.49,219.92,218.97,196.23,249.33,241.56,241.79,269.57,228.95,235.90,257.15,258.49,164.03,193.94,201.39,,,,,,,,,,,,,,164.67,307.55,358.01,364.15
2023-04-22 22:14:02.920000,L9,,,,297.12,321.88,323.44,324.89,311.32,321.43,324.07,321.64,320.31,321.59,326.09,327.54,330.27,327.93,328.78,320.80,320.83,318.73,319.12,318.41,320.54,322.50,318.69,320.65,310.56,310.67,278.19,289.09,290.61,288.24,279.50,304.53,304.78,312.57,316.58,312.33,309.50,317.69,315.84,315.16,316.69,315.80,314.50,310.65,312.00,311.15,311.79,304.32,286.62,276.77,271.27,276.01,257.39,261.68,261.54,247.39,244.64,250.18,263.37,259.61,259.72,264.16,272.96,271.40,277.52,269.77,269.66,269.55,274.39,268.08,270.26,269.35,263.32,261.16,261.26,261.29,265.82,262.26,261.29,260.42,262.84,263.02,265.89,266.01,265.18,272.50,275.72,272.39,270.03,274.03,274.39,280.17,277.52,281.53,278.63,286.15,288.82,312.90,305.65,329.58,331.27,331.71,285.50,292.92,303.73,287.91,284.12,306.92,305.60,295.56,284.51,281.25,281.16,277.03,276.45,273.30,272.09,276.08,277.70,275.09,287.54,285.21,272.80,267.25,272.16,276.61,271.19,260.80,251.86,251.22,241.90,240.29,235.92,239.08,237.46,239.80,244.09,245.56,240.28,233.25,227.63,214.49,213.37,205.38,206.09,245.61,241.42,242.51,272.85,229.01,243.48,252.09,247.10,160.04,162.89,,,,,,,,,,,,,,205.40,191.29,309.58,349.97,350.85
2023-05-24 22:13:40.953000,L9,,,,294.36,317.99,324.00,320.12,317.71,321.49,326.78,326.61,328.89,331.97,331.29,335.87,335.13,332.99,332.22,331.97,328.90,325.01,325.75,325.88,323.96,321.27,324.95,320.39,315.02,311.90,292.40,287.43,289.09,291.07,279.41,291.69,308.04,320.98,323.85,324.11,314.61,330.69,323.78,324.33,319.88,323.71,315.95,320.35,315.21,318.61,315.07,310.98,293.18,273.29,276.82,278.23,259.15,262.63,262.26,248.49,226.40,232.44,234.05,252.91,260.67,262.08,273.84,274.34,276.19,278.64,270.77,273.14,261.20,267.72,260.86,268.71,263.10,263.58,259.85,264.57,265.94,261.35,261.01,261.44,262.10,263.42,264.50,264.74,267.93,271.26,275.33,271.46,274.43,273.51,277.58,278.00,280.31,277.20,281.03,282.62,293.13,321.62,309.21,329.68,330.22,331.27,284.36,282.15,297.17,292.03,283.99,305.92,286.56,286.80,278.99,275.40,276.51,275.15,273.81,271.19,266.84,271.51,273.66,272.54,284.35,279.64,270.35,272.53,267.72,278.18,273.53,273.53,262.81,267.89,243.55,235.64,235.55,234.99,239.71,238.23,245.03,240.98,238.90,228.54,226.70,209.08,198.63,201.20,201.93,250.31,246.99,241.39,271.34,236.95,243.13,248.58,247.46,162.14,152.88,,,,,,,,,,,,,,199.41,192.16,294.03,350.73,352.69
2023-06-01 22:13:31.049000,L8,,,,294.75,321.43,320.19,322.66,311.45,321.02,322.73,325.85,326.49,326.49,331.93,332.23,340.66,326.59,331.69,325.68,327.01,322.87,322.84,323.08,320.68,320.11,319.96,320.15,311.72,312.49,290.42,286.47,287.76,291.85,278.94,282.33,303.46,318.61,320.36,322.12,312.64,322.09,321.15,319.63,318.66,318.52,318.81,314.91,315.31,314.09,313.81,304.29,288.11,274.26,276.89,276.29,261.66,259.99,262.14,214.83,233.07,243.57,242.93,258.13,260.11,261.59,273.19,271.05,270.26,272.46,269.45,264.96,261.95,264.11,264.17,266.91,261.29,261.44,259.93,258.63,265.83,255.48,261.28,259.62,262.28,260.86,264.50,263.01,269.34,269.24,274.42,271.00,271.74,272.11,275.67,274.05,277.38,276.02,278.70,282.77,294.70,317.26,297.27,322.55,328.04,327.40,282.88,296.22,283.53,290.66,283.22,301.49,283.23,287.54,277.13,276.69,272.22,275.02,271.77,271.58,266.12,271.76,271.51,272.01,281.01,279.33,268.22,270.06,264.07,275.65,268.92,272.15,263.84,266.29,240.67,236.56,233.12,235.30,235.84,237.88,240.95,242.49,236.02,225.83,225.00,209.12,203.21,200.19,197.32,251.21,247.50,236.99,267.84,228.10,244.50,247.69,247.52,159.61,,,,,,,,,,,,,,,,153.14,290.09,346.79,348.82
2023-07-03 22:13:51.195000,L8,,,,296.46,326.55,338.48,335.97,335.26,333.48,339.63,343.20,339.80,343.72,340.37,351.67,350.17,352.25,336.32,339.41,338.97,337.31,339.44,337.18,331.33,333.95,342.52,329.04,325.02,327.84,301.15,295.62,301.20,299.71,279.64,312.30,320.59,343.41,333.92,331.35,333.73,334.07,333.50,338.89,329.50,328.18,333.25,329.86,316.58,341.08,321.93,329.88,291.08,279.78,287.22,281.21,262.09,259.52,265.61,240.71,226.28,226.39,229.99,245.29,258.79,264.25,275.69,259.98,273.44,281.72,267.78,269.09,266.57,262.67,262.89,262.60,259.57,256.48,261.63,254.59,262.67,260.83,263.96,262.77,266.20,265.11,267.78,267.99,267.65,272.36,273.31,274.13,267.18,277.95,272.10,280.42,274.36,281.53,277.94,289.15,284.72,288.94,284.12,285.15,281.16,274.45,264.66,268.58,260.20,258.54,261.81,259.93,258.80,259.24,258.55,262.17,261.81,261.33,260.74,265.42,262.51,261.60,261.61,263.08,260.89,264.28,258.28,263.92,255.94,275.19,248.91,253.04,242.65,240.59,254.72,250.31,241.58,244.81,228.30,240.02,239.43,247.70,241.89,231.06,235.05,193.33,202.13,204.54,205.26,236.32,237.62,236.62,275.00,236.51,244.18,252.94,255.64,160.30,,,,,,,,,,,,,,,,156.31,315.64,349.25,363.57
2023-07-27 22:13:50.729000,L9,,,,300.14,325.16,329.74,334.44,324.76,325.24,338.46,333.83,349.86,348.03,345.15,340.42,335.07,348.52,340.90,338.39,344.43,333.89,329.07,333.39,339.93,333.49,341.03,332.26,341.06,316.47,286.05,289.29,290.80,287.21,280.70,306.72,313.33,331.70,329.80,335.01,327.42,327.59,318.74,324.04,323.75,330.90,324.10,324.58,318.01,320.85,322.31,313.86,293.24,278.97,285.49,282.11,268.56,261.53,266.52,238.96,247.18,237.65,232.85,253.82,262.91,263.29,275.45,267.49,273.23,283.47,266.97,275.41,259.42,267.02,262.76,268.52,261.73,262.23,260.34,262.35,263.96,257.92,263.55,259.43,265.18,262.32,267.97,263.98,267.80,268.64,273.89,271.10,272.67,275.27,276.49,274.65,278.62,275.54,278.31,284.56,286.79,285.84,291.70,284.86,286.22,276.34,278.22,275.21,272.41,267.92,270.07,269.45,270.19,266.50,270.00,273.07,267.10,271.37,264.97,271.97,265.44,270.01,264.59,271.21,267.21,271.06,262.39,271.25,265.33,272.11,254.33,253.67,242.04,242.57,247.73,240.69,236.44,241.15,240.02,243.40,246.93,247.10,238.96,233.50,236.47,216.12,214.74,207.60,202.92,238.43,237.62,239.71,273.64,238.28,250.26,250.66,252.47,169.45,144.02,,,,,,,,,,,,,,186.97,193.58,305.91,347.84,353.40
2023-08-12 22:13:59.156000,L9,,,,297.04,336.08,328.57,345.38,326.44,330.89,333.06,347.99,339.31,338.82,342.90,342.29,344.10,346.59,335.97,332.01,329.48,330.81,325.17,319.03,329.33,330.90,331.83,324.96,316.86,317.37,293.64,290.84,293.80,288.01,282.48,301.43,309.27,340.34,325.69,324.31,317.93,336.63,326.45,317.31,314.38,323.52,317.68,320.18,317.35,318.85,317.14,306.32,290.28,280.05,280.39,282.20,266.81,263.96,265.19,255.38,245.54,249.96,256.85,262.68,264.80,266.74,274.83,272.84,272.73,278.83,266.15,271.74,258.76,268.24,264.92,267.40,262.82,261.90,260.82,263.13,266.24,260.85,262.44,261.18,262.84,263.19,266.63,265.63,264.22,270.32,274.27,270.77,271.19,276.26,273.64,279.34,278.27,281.42,280.17,288.64,289.00,309.65,294.55,319.84,321.01,324.41,282.15,292.77,279.76,274.84,279.73,299.50,282.53,286.76,278.49,279.10,277.17,274.80,273.19,275.00,272.65,273.14,275.43,272.22,275.23,272.98,267.09,275.76,268.85,274.97,260.86,259.89,244.10,247.27,243.37,241.07,235.49,238.85,238.43,240.61,244.98,244.48,238.99,231.84,233.35,213.61,215.23,206.04,198.77,242.44,243.16,249.69,274.96,227.98,243.05,251.39,250.46,160.29,155.10,,,,,,,,,,,,,152.16,224.75,270.85,307.54,349.86,358.10
2023-08-20 22:14:11.307000,L8,,,,296.73,331.41,327.45,334.96,324.36,326.86,331.66,328.70,334.42,331.57,334.20,336.45,342.49,334.25,334.68,329.49,325.76,327.18,322.02,319.67,324.10,325.77,323.83,318.46,314.59,312.45,295.18,291.60,295.47,289.13,282.22,301.56,308.41,322.61,322.73,315.88,318.63,320.04,331.26,315.45,314.40,314.46,318.56,317.47,315.03,314.79,315.28,305.89,289.60,280.87,279.12,281.78,265.84,263.17,264.35,254.10,245.75,251.19,260.46,262.36,263.87,268.69,276.18,272.17,277.98,276.28,268.69,268.15,274.97,267.06,267.00,268.79,262.64,260.75,261.09,259.52,266.05,258.70,262.03,260.08,265.67,262.94,268.58,264.89,264.12,270.60,275.52,271.26,273.50,273.43,272.82,275.26,278.40,279.63,279.75,285.63,287.69,312.23,295.24,325.16,291.01,327.18,283.52,297.98,281.79,275.86,278.88,303.51,283.47,289.90,276.62,278.81,273.01,276.18,270.76,275.36,268.72,272.36,271.08,272.67,272.20,274.05,263.95,275.25,265.72,273.23,261.28,260.22,240.93,247.49,245.67,238.66,235.23,238.34,237.77,243.01,244.95,248.64,241.11,232.91,233.53,215.26,217.36,209.26,199.98,239.78,239.91,239.29,273.62,227.70,244.59,252.13,250.01,163.30,160.83,,,,,,,,,,,,,,223.57,259.51,306.53,348.37,352.52
2023-09-29 22:14:14.607000,L9,294.90,235.33,,,409.03,377.80,358.36,352.04,320.87,328.53,330.78,360.82,345.56,353.00,205.21,,,360.59,349.34,292.78,,,,,,,,404.37,367.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.76,246.00,219.27,243.45,256.73,262.14,266.97,274.80,267.34,268.41,274.04,273.82,254.08,274.44,250.23,,216.37,241.02,268.25,292.89,242.85,220.99,256.12,207.12,259.50,259.01,258.64,260.66,260.39,259.08,264.04,271.07,266.01,268.16,269.19,281.29,301.39,269.46,278.52,277.54,275.61,283.83,282.74,291.31,284.90,316.73,284.18,349.48,172.39,276.26,306.24,280.49,309.70,284.03,299.60,280.02,292.82,411.34,250.30,251.07,270.55,252.40,269.58,279.43,275.48,283.64,337.66,297.48,187.92,255.79,177.67,181.13,219.51,278.16,313.64,402.57,293.01,267.05,256.09,240.25,243.17,250.04,257.33,236.82,233.58,236.51,221.47,220.30,290.26,,232.81,240.20,234.67,236.61,290.93,208.07,324.71,349.21,180.34,252.63,332.21,,,,,,,,,,,,,,,,,
2023-10-15 22:14:26.851000,L9,,,,295.87,326.09,323.48,322.60,314.95,322.99,333.24,333.62,336.30,336.17,338.80,340.10,338.39,339.68,338.46,335.57,332.49,328.99,322.44,324.39,326.46,329.13,330.39,322.57,322.91,312.95,303.39,299.21,303.88,296.74,281.67,295.76,310.43,321.29,329.42,322.37,324.22,324.62,325.82,322.56,323.40,320.94,319.82,315.72,316.20,314.83,312.57,308.05,294.72,285.89,284.08,282.79,264.04,266.19,268.60,255.67,250.48,251.36,263.98,260.09,265.69,268.99,280.96,270.83,276.50,277.51,272.95,286.88,285.18,277.03,276.39,268.08,262.07,264.73,266.05,265.78,267.43,262.49,264.14,261.60,264.84,264.69,267.78,266.85,267.31,270.13,275.71,270.39,269.60,271.37,272.36,274.95,275.33,278.23,277.92,284.17,284.42,309.43,295.00,325.12,328.06,329.75,289.04,290.03,295.22,295.27,287.93,304.06,304.35,300.56,285.53,283.05,283.66,282.70,278.79,277.26,278.85,275.43,282.31,279.27,294.26,288.80,271.11,281.06,272.44,284.31,267.74,277.02,279.55,270.48,251.05,236.85,235.45,236.59,237.96,239.50,243.90,245.45,241.28,237.45,239.53,214.52,219.13,209.99,195.52,266.04,270.53,275.11,276.70,233.86,237.06,253.92,251.93,160.03,164.32,,,,,,,,,,,,,,,254.90,302.88,350.11,464.03
2023-11-24 22:14:27.756000,L8,,,,289.02,315.09,310.63,312.35,303.20,309.31,313.09,315.40,319.96,318.73,318.15,325.27,320.78,323.01,320.96,317.55,315.68,311.78,323.70,316.46,309.85,311.60,311.69,312.90,309.80,314.83,310.28,303.80,293.33,293.42,275.72,278.95,305.86,309.83,312.09,309.50,306.04,308.88,308.89,308.19,308.36,308.06,303.56,307.27,312.53,315.77,310.60,299.81,288.28,282.85,288.99,274.35,279.19,245.24,267.08,250.24,,,,,,,,,,,,,229.74,208.66,303.19,470.65,255.85,257.96,255.33,263.85,254.74,227.60,245.38,253.31,254.04,254.53,257.29,258.38,250.10,254.88,272.78,292.36,271.11,271.20,270.56,270.85,275.63,273.80,276.53,276.36,282.13,286.17,291.12,319.81,322.67,326.42,285.81,271.46,289.05,267.95,276.60,302.66,303.91,302.12,270.84,287.85,292.86,263.76,261.82,259.03,282.00,281.01,288.54,272.72,291.06,272.41,285.21,278.45,282.38,279.62,264.93,245.06,254.98,236.12,240.63,231.64,222.03,219.19,199.10,,,,,216.12,187.53,211.00,193.69,205.75,190.19,247.44,248.92,277.82,231.29,215.89,220.20,241.13,242.17,154.81,,,,,,,,,,,,,,,,150.83,240.20,348.73,350.43
2023-12-10 22:14:21.153000,L8,,,,262.84,316.79,316.63,316.74,310.36,313.81,320.18,317.80,323.39,322.81,323.92,330.26,325.97,328.66,325.07,319.03,318.60,318.27,314.66,316.03,316.88,315.93,319.25,314.67,315.38,304.07,303.58,297.84,301.92,292.65,276.98,299.84,312.50,312.58,312.76,312.13,308.29,311.67,310.69,310.18,311.24,314.16,309.92,307.73,307.83,307.62,305.78,303.37,289.88,285.79,283.93,280.60,267.75,269.58,274.62,258.15,252.24,247.20,262.43,239.75,264.94,259.71,280.48,271.02,279.05,276.98,276.84,289.71,291.44,283.84,277.29,270.08,262.39,270.50,265.82,266.25,267.12,263.84,260.98,262.66,261.73,265.98,265.01,265.28,263.83,267.76,273.01,270.02,267.93,270.77,272.00,274.79,277.15,277.14,280.57,280.22,284.00,314.14,312.60,326.91,328.44,330.64,293.46,294.87,299.54,283.12,285.78,305.12,307.61,308.59,287.37,284.28,282.42,277.28,269.14,271.88,277.68,286.06,278.87,279.27,291.59,287.38,283.61,291.37,292.33,288.01,279.96,273.74,254.50,278.55,250.18,233.64,232.97,232.40,234.22,235.76,245.04,244.88,240.08,239.47,239.78,220.19,212.91,212.62,197.89,251.51,262.65,244.69,273.11,228.66,227.38,258.02,257.87,164.32,169.36,186.65,209.61,,,,,,,,,,,,,275.72,298.19,353.52,361.59
