dates,satname,nzd0528-0000,nzd0528-0001,nzd0528-0002,nzd0528-0003,nzd0528-0004,nzd0528-0005,nzd0528-0006,nzd0528-0007,nzd0528-0008,nzd0528-0009,nzd0528-0010,nzd0528-0011,nzd0528-0012,nzd0528-0013,nzd0528-0014,nzd0528-0015,nzd0528-0016,nzd0528-0017,nzd0528-0018,nzd0528-0019,nzd0528-0020,nzd0528-0021,nzd0528-0022,nzd0528-0023,nzd0528-0024,nzd0528-0025,nzd0528-0026,nzd0528-0027,nzd0528-0028,nzd0528-0029,nzd0528-0030,nzd0528-0031,nzd0528-0032,nzd0528-0033,nzd0528-0034,nzd0528-0035,nzd0528-0036,nzd0528-0037,nzd0528-0038,nzd0528-0039,nzd0528-0040,nzd0528-0042,nzd0528-0043,nzd0528-0044,nzd0528-0045,nzd0528-0046,nzd0528-0047,nzd0528-0048,nzd0528-0049,nzd0528-0050,nzd0528-0051,nzd0528-0052,nzd0528-0053,nzd0528-0054,nzd0528-0041,nzd0528-0055,nzd0528-0056
2020-10-14 22:14:56.808000,L8,366.25,352.47,363.70,366.02,367.44,377.08,374.25,369.74,365.00,362.40,370.38,369.62,369.05,365.66,367.04,362.60,364.64,368.98,367.97,372.33,371.52,369.45,379.20,413.24,381.05,376.45,352.06,343.69,373.36,379.11,382.16,376.27,378.10,361.64,363.76,359.50,359.90,358.56,363.46,357.02,351.57,390.58,396.46,356.22,359.31,366.11,351.13,335.79,345.96,358.37,361.69,361.81,367.37,362.41,371.62,354.77,359.50
2020-11-22 22:21:06.915000,L8,364.88,351.72,364.63,366.42,368.53,376.45,376.93,372.92,370.51,371.04,373.37,370.69,370.77,366.81,367.24,364.05,365.83,376.83,367.44,367.45,364.08,362.47,362.34,362.75,359.00,357.23,342.86,341.63,371.33,378.92,379.82,376.36,373.04,366.69,367.53,365.03,359.56,361.79,362.06,363.97,360.45,348.27,344.83,359.80,372.88,296.72,160.34,347.58,391.02,370.47,341.89,374.17,369.60,355.94,360.23,354.58,369.13
2021-02-19 22:14:39.648000,L8,364.13,352.73,362.32,364.46,366.60,376.58,374.24,498.60,496.49,496.47,488.76,368.22,369.35,366.18,367.16,362.73,363.65,368.12,367.51,369.68,367.95,369.24,367.16,365.34,360.70,361.86,354.16,344.53,364.39,375.94,377.42,375.94,371.54,364.13,367.96,364.31,359.22,358.62,355.43,356.52,350.13,344.36,340.44,343.12,345.41,348.44,351.58,344.31,358.00,361.34,369.07,367.57,366.03,363.79,352.08,352.77,355.14
2021-03-30 22:20:34.287000,L8,368.97,355.08,365.61,368.21,372.49,382.93,382.15,375.82,371.67,373.68,374.83,373.51,376.98,370.30,371.64,370.36,368.92,374.32,374.94,378.46,374.64,376.09,373.55,370.72,369.62,369.36,364.25,350.47,376.56,386.08,387.85,384.46,379.84,373.78,375.26,372.81,365.41,365.05,361.68,364.60,353.35,352.20,344.57,349.10,350.40,359.46,365.22,378.00,359.17,395.20,370.67,327.04,303.04,247.14,351.96,352.09,349.29
2021-05-17 22:20:24.395000,L8,301.55,294.28,301.95,315.46,294.30,,,276.57,299.86,341.98,351.49,339.21,354.00,352.54,349.55,331.17,346.04,354.25,352.41,316.90,316.91,319.47,323.81,323.50,,,,,,,,182.88,200.92,272.12,352.64,289.05,295.92,305.09,336.41,340.97,325.14,222.68,255.03,320.70,323.13,322.66,317.58,311.16,337.61,297.23,294.98,346.67,349.25,335.50,291.40,323.60,319.41
2021-06-11 22:14:25.766000,L8,345.76,336.57,318.68,299.63,292.85,306.65,315.65,306.09,298.96,279.24,298.31,310.43,315.93,309.43,310.22,309.88,304.98,298.76,304.72,298.33,301.77,306.15,312.55,325.61,311.11,313.76,321.23,320.91,346.47,332.58,322.56,,,,,,,,297.42,262.78,277.16,167.52,,272.50,283.79,300.46,294.36,,,,,,,217.79,242.51,313.60,311.43
2021-06-18 22:20:38.709000,L8,390.88,358.57,356.20,358.84,371.58,383.45,380.87,373.25,369.27,372.98,372.55,370.12,369.22,362.34,363.76,352.60,358.01,366.65,366.30,369.07,367.92,370.72,363.35,362.75,348.91,350.21,350.85,341.03,375.30,362.92,370.04,352.11,376.35,371.70,371.65,369.90,342.21,332.51,347.76,368.22,350.96,327.82,336.39,345.13,344.20,348.49,359.09,332.33,358.18,345.54,367.40,369.45,367.90,359.44,343.48,338.69,335.64
2021-08-05 22:20:52.997000,L8,372.59,355.22,355.87,361.47,366.32,377.71,373.96,369.66,365.37,368.40,368.05,366.56,362.37,360.63,357.64,355.51,356.00,362.18,361.86,367.66,365.27,364.56,364.57,359.35,345.71,353.59,346.49,341.70,368.75,365.34,377.99,365.80,370.21,363.26,362.27,360.49,347.15,339.35,341.58,347.70,332.51,326.27,329.73,335.88,339.33,338.52,344.61,330.51,349.92,344.89,358.37,356.22,354.24,348.60,336.96,339.86,334.39
2021-08-14 22:14:45.391000,L8,374.06,356.69,357.31,360.99,365.21,376.84,373.89,368.52,364.92,368.56,368.49,364.81,361.01,361.46,359.62,355.89,356.47,361.71,360.84,366.35,364.46,362.48,361.37,361.01,349.85,355.28,348.08,339.48,363.65,365.01,378.33,370.89,368.99,361.18,360.45,360.23,342.92,336.75,339.05,345.56,329.10,323.72,326.64,333.53,333.66,337.45,342.11,329.58,342.88,345.05,357.08,355.09,352.15,342.20,331.69,334.07,331.74
2021-08-30 22:14:49.951000,L8,371.82,357.56,361.55,366.82,369.39,381.40,378.82,374.45,367.70,369.67,370.72,370.30,367.28,366.30,363.67,359.14,360.19,367.67,365.49,370.46,368.43,368.26,366.82,364.41,357.51,360.08,351.50,345.14,372.42,370.77,383.78,378.37,376.21,365.45,365.84,367.21,350.33,343.58,345.83,354.89,350.71,502.03,498.16,487.50,483.76,351.16,351.15,340.68,351.84,354.52,364.53,360.98,359.07,352.39,484.34,344.22,340.29
2021-09-22 22:21:05.391000,L8,366.78,349.10,360.15,362.49,366.53,378.14,375.67,365.55,362.36,362.97,366.20,358.65,360.05,358.53,357.60,352.07,353.06,359.66,356.21,364.32,361.28,361.82,359.83,356.91,353.57,354.52,346.66,339.70,364.98,367.70,374.60,369.66,369.57,361.04,360.77,359.43,344.22,339.21,340.97,345.04,334.98,326.83,327.12,334.21,334.62,338.79,344.91,335.31,345.40,353.18,359.56,355.15,353.52,346.46,336.20,340.42,336.90
2021-11-02 22:15:01.893000,L8,361.58,350.36,360.69,363.78,366.38,379.02,374.68,368.25,362.50,365.13,367.50,360.90,362.26,361.21,362.97,358.39,360.26,362.50,362.39,367.23,363.71,365.13,362.55,360.15,357.42,357.53,350.58,339.05,368.91,375.46,376.94,370.75,370.55,362.11,361.79,359.39,346.03,341.29,338.53,343.10,332.95,323.83,327.60,332.46,334.09,341.53,346.37,340.56,350.57,358.71,364.10,363.46,366.88,362.90,331.89,351.76,341.61
2021-11-18 22:14:56.496000,L8,360.86,349.18,360.89,362.06,366.69,378.32,373.30,367.48,363.04,362.35,364.75,358.05,362.94,361.29,361.72,358.57,359.24,362.88,362.05,367.16,363.72,364.84,362.98,360.34,357.74,357.37,350.57,339.87,365.82,374.99,376.58,370.72,369.38,361.70,361.67,358.95,346.48,341.11,338.77,341.47,333.24,322.62,325.55,331.28,332.87,341.18,347.06,341.09,349.48,359.33,364.15,362.62,362.59,358.89,331.23,351.05,344.09
2021-12-11 22:21:08.661000,L8,360.44,347.74,360.14,363.04,367.15,379.40,374.57,368.39,363.64,363.76,364.55,358.87,362.72,361.64,361.93,358.34,359.81,362.81,362.44,366.88,364.44,365.41,365.05,361.11,357.51,357.55,351.83,340.55,367.65,375.14,374.89,369.86,483.69,491.44,491.08,358.47,344.80,341.28,338.98,341.48,336.52,322.77,324.57,330.67,333.98,340.21,347.33,341.06,348.39,359.43,365.50,367.89,362.94,362.25,330.85,351.96,342.83
2021-12-12 22:14:55.412000,L9,358.83,349.46,360.65,363.76,366.99,380.00,374.65,369.59,363.33,362.60,365.51,359.57,363.37,362.50,362.78,360.70,360.97,364.05,363.87,368.23,364.18,365.64,365.15,361.25,358.70,358.22,349.94,342.41,364.46,377.61,376.56,370.97,368.96,361.89,361.72,358.96,346.34,341.18,338.47,342.63,332.16,321.26,326.73,329.11,332.96,340.78,347.78,341.65,349.52,359.43,363.92,365.56,363.09,434.58,330.10,440.29,495.61
2021-12-19 22:21:04.274000,L9,,,333.19,324.53,340.27,171.38,172.79,303.38,296.54,286.58,314.90,317.26,345.64,342.76,344.50,339.77,342.09,347.59,345.65,350.13,347.10,349.02,347.99,343.91,341.73,342.97,335.20,310.73,343.25,356.27,353.48,334.55,353.37,342.76,287.44,,,248.92,254.70,253.74,249.47,174.04,304.74,239.78,313.81,321.95,327.56,321.97,331.28,341.67,348.50,345.87,345.16,340.66,237.54,335.25,330.51
2021-12-20 22:14:55.954000,L8,362.26,353.40,362.19,365.79,368.47,380.82,376.08,370.73,362.47,361.75,365.81,360.99,364.35,362.77,363.74,360.64,361.61,365.15,364.26,368.63,365.30,366.60,365.98,363.69,360.18,360.81,353.45,343.57,368.14,376.30,377.15,372.17,370.52,363.09,363.94,360.31,346.67,342.60,340.54,343.70,337.38,324.86,326.73,331.79,334.58,342.38,349.00,343.78,351.46,361.97,369.15,381.17,369.37,366.23,331.90,354.02,348.50
2022-01-13 22:14:50.477000,L9,365.40,355.22,365.17,366.08,370.33,381.55,478.06,490.79,479.05,476.62,483.97,483.15,465.65,467.96,473.67,476.69,474.09,368.74,368.03,370.46,367.97,370.25,369.51,365.57,362.24,362.91,356.40,345.83,366.02,377.03,378.47,374.33,370.72,363.10,365.03,361.83,349.15,343.29,340.95,344.49,337.26,325.28,327.33,331.67,333.80,433.95,441.38,447.23,439.17,360.49,366.75,449.77,408.28,446.51,332.00,463.31,494.45
2022-01-28 22:20:55.692000,L8,364.23,352.28,362.49,363.16,369.22,379.36,374.88,371.02,362.81,362.08,366.07,363.33,368.76,364.57,365.71,362.03,363.03,368.42,367.57,370.66,367.98,368.58,367.77,365.13,362.06,361.59,355.88,345.32,364.45,375.33,376.62,373.49,370.77,362.36,363.84,360.43,348.55,343.69,341.18,344.27,338.43,325.75,326.45,330.92,332.96,341.86,347.85,341.64,350.67,357.70,363.57,363.00,361.25,359.64,331.85,351.30,349.27
2022-02-06 22:14:44.088000,L8,362.94,351.96,361.62,360.92,364.13,377.48,372.65,369.14,361.16,362.66,363.18,358.70,375.54,363.87,368.36,359.08,362.42,368.18,366.79,369.34,458.68,452.16,486.71,486.42,360.45,361.83,358.45,344.76,364.82,375.59,376.94,375.08,370.17,357.47,362.68,362.63,394.35,342.38,340.60,343.87,334.31,230.87,250.18,321.83,315.55,336.43,341.15,337.60,339.54,345.68,358.50,336.57,367.37,355.02,329.09,351.29,349.63
2022-02-13 22:20:52.491000,L8,365.80,351.87,362.12,364.22,369.24,379.77,375.18,370.54,364.64,367.36,369.25,367.46,369.89,365.87,366.08,360.55,362.58,369.34,366.09,494.81,490.23,498.89,498.78,364.15,360.48,360.45,354.87,345.08,364.13,375.40,376.98,375.07,371.45,362.32,364.86,361.66,348.50,343.74,348.78,350.50,341.90,327.42,326.89,333.61,334.48,342.44,342.22,333.03,347.23,359.31,364.51,365.68,367.40,362.02,334.16,351.95,348.88
2022-02-22 22:14:38.338000,L8,358.72,348.61,360.07,360.77,365.49,376.82,371.67,366.92,363.34,364.29,366.76,364.38,364.29,361.50,363.68,357.96,359.65,363.56,363.99,366.78,363.71,364.77,364.28,361.65,356.74,357.84,351.59,342.02,361.40,372.33,374.21,371.05,368.25,358.93,362.10,358.01,347.82,341.34,340.98,341.86,336.56,324.29,325.33,330.44,333.16,340.13,344.95,340.44,349.85,355.38,361.72,361.71,360.36,360.39,329.92,350.04,343.48
2022-03-01 22:20:48.516000,L8,365.13,351.75,363.30,365.91,369.96,381.42,377.49,371.64,366.87,368.93,370.44,365.85,365.09,362.49,365.21,362.63,361.78,365.59,362.15,366.58,363.12,370.96,373.36,363.99,354.60,357.37,354.62,345.03,366.93,377.13,379.99,376.14,374.53,365.29,367.70,364.70,353.89,346.59,345.53,348.14,342.51,330.95,333.58,338.75,339.14,346.35,351.25,345.88,355.30,360.14,366.18,366.61,365.66,364.78,338.72,352.86,348.37
2022-03-02 22:14:37.725000,L9,361.77,348.47,361.51,363.45,367.96,378.21,373.73,369.74,365.72,366.25,367.95,365.59,366.15,362.57,364.39,488.06,499.95,509.94,364.65,369.11,365.77,367.17,365.80,363.42,359.55,360.47,352.66,343.12,364.40,374.19,376.23,374.69,372.00,360.62,364.13,362.39,349.53,344.79,343.16,345.47,338.89,326.13,327.94,336.77,335.85,342.75,347.55,342.91,351.33,357.87,365.71,365.79,366.56,364.11,334.81,352.07,348.85
2022-03-09 22:20:49.257000,L9,368.21,352.38,361.83,365.53,370.12,380.40,376.02,371.73,366.68,367.71,369.47,367.25,369.12,365.14,365.47,361.13,362.43,367.82,367.40,371.02,367.70,369.67,367.83,365.69,361.25,361.80,356.06,345.51,365.31,376.93,378.45,375.41,373.27,364.49,366.80,368.04,352.42,347.17,346.84,347.84,364.66,330.86,328.21,335.46,341.66,337.92,345.75,344.23,360.93,359.76,365.78,385.93,368.43,371.81,344.18,357.97,350.67
2022-04-02 22:20:31.499000,L8,,335.18,336.59,332.83,332.22,277.08,333.82,341.64,349.77,356.03,358.47,356.05,360.30,356.67,355.52,352.80,353.69,358.02,357.99,351.10,356.96,359.95,358.70,355.78,348.24,315.62,281.13,322.04,350.89,361.64,367.46,363.42,364.24,354.56,356.12,353.87,342.02,338.62,336.11,339.26,333.13,320.68,322.61,328.60,329.59,334.22,342.00,334.81,344.17,349.85,356.94,354.24,356.12,351.67,325.65,341.60,328.60
2022-04-10 22:20:41.030000,L9,371.03,355.65,361.56,367.55,371.68,385.15,382.18,376.84,368.35,372.89,390.36,393.94,372.91,401.70,500.95,516.22,515.81,511.44,367.95,484.17,476.71,498.58,371.11,367.28,363.02,365.39,356.89,348.90,370.52,376.48,389.95,390.37,378.08,369.27,375.73,388.26,385.47,348.28,347.39,377.90,365.33,345.99,338.36,345.87,341.98,352.19,360.35,361.59,369.26,361.13,377.32,378.30,375.58,367.90,347.81,351.73,338.65
2022-05-04 22:20:37.713000,L8,371.11,355.14,356.16,365.51,372.13,384.48,379.20,373.56,369.87,371.55,374.64,370.09,371.46,364.85,367.25,359.46,362.89,367.89,367.37,374.24,370.31,373.22,368.04,362.84,346.76,358.88,355.74,346.45,365.93,366.25,382.87,376.26,375.32,367.97,369.52,368.98,356.96,348.66,349.19,354.71,349.99,336.27,341.37,345.87,345.48,345.54,353.47,347.76,357.90,351.66,368.51,367.83,365.37,359.38,341.12,345.64,334.43
2022-05-05 22:14:18.830000,L9,372.23,369.32,375.54,362.16,386.42,430.43,390.71,393.61,388.33,397.77,380.53,393.43,398.27,368.91,370.27,362.08,363.91,370.93,367.99,377.87,372.07,376.03,370.80,364.84,355.03,360.62,360.52,352.88,364.63,388.80,389.78,390.34,389.33,380.02,378.22,386.23,377.16,352.15,347.83,355.46,354.83,352.59,348.08,357.49,358.05,356.88,417.91,429.08,438.56,366.21,379.80,376.07,377.43,367.37,345.55,354.94,355.41
2022-05-28 22:20:18.438000,L9,370.96,358.58,355.98,365.26,377.98,390.93,384.11,377.26,378.03,381.60,381.04,379.68,374.76,368.37,368.28,364.84,370.13,372.99,367.68,374.74,370.46,375.32,365.46,362.19,344.87,345.60,353.55,343.58,373.67,363.81,376.00,353.56,381.17,378.45,373.22,378.68,362.20,349.93,353.81,359.34,355.36,343.68,342.41,348.02,345.83,348.26,352.29,351.18,360.81,348.14,363.17,362.17,356.96,354.64,349.33,340.98,336.03
2022-06-05 22:20:51.340000,L8,368.82,359.67,353.06,362.39,375.88,389.23,383.35,377.49,373.09,377.58,379.54,377.60,368.81,364.55,363.80,349.25,354.49,360.85,362.65,370.45,365.24,372.74,360.70,350.64,340.60,342.94,347.73,339.54,369.03,360.66,350.17,345.64,376.77,375.35,366.57,367.39,350.29,346.64,352.68,362.34,355.96,338.93,343.21,345.57,347.92,341.57,355.69,350.49,359.77,340.89,340.97,364.99,356.77,352.92,349.52,338.07,331.52
2022-06-21 22:21:00.653000,L8,348.00,341.67,326.62,303.77,302.65,315.17,320.34,309.13,304.46,347.06,339.18,316.67,318.37,312.29,313.90,317.51,309.15,297.74,303.20,298.12,302.20,308.71,317.05,328.84,286.67,291.62,322.14,317.37,343.26,335.99,325.20,285.89,321.36,341.68,318.06,291.39,275.24,159.31,299.88,304.30,305.82,258.66,268.99,164.38,292.19,298.24,300.07,308.12,322.27,300.33,,,,,257.82,,
2022-06-22 22:14:26.439000,L9,338.01,335.31,320.02,299.51,288.89,303.75,309.56,290.69,295.88,274.09,296.08,302.48,300.81,302.62,300.02,305.06,295.56,286.94,289.95,278.85,288.39,290.10,204.41,311.88,,,,278.76,302.76,295.80,290.11,,,190.11,286.03,263.53,209.61,,245.99,246.63,255.95,168.60,,,,,,,,,,,,,235.89,,
2022-07-15 22:20:36.379000,L9,369.08,356.37,354.06,359.44,372.97,383.44,377.25,362.21,363.28,370.30,366.89,366.19,360.68,356.10,354.12,346.19,347.92,355.83,350.43,357.70,354.19,360.87,352.11,346.12,334.63,333.61,334.54,331.78,364.97,359.51,346.88,341.16,362.66,361.47,350.45,359.78,340.50,320.89,322.92,338.54,343.03,296.91,325.02,335.62,329.97,312.07,321.10,325.33,340.16,339.29,333.73,332.71,326.57,329.81,309.25,331.18,330.26
2022-07-23 22:21:07.605000,L8,357.74,346.45,334.25,317.93,334.46,346.33,328.56,315.52,340.52,350.40,342.92,326.86,319.88,316.67,317.72,320.70,312.93,308.55,306.68,304.46,312.69,319.39,324.02,332.86,313.12,311.88,325.46,319.87,348.75,341.35,330.94,312.54,334.75,343.84,336.75,300.51,289.35,259.15,299.75,309.60,316.77,269.06,279.38,317.66,302.57,299.66,307.96,310.15,324.61,317.58,293.77,283.75,259.82,314.42,287.21,316.59,316.71
2022-07-31 22:20:51.284000,L9,371.74,353.42,353.75,359.11,368.72,380.78,371.88,356.91,362.20,368.20,364.72,360.71,358.13,357.13,354.35,348.46,349.95,355.05,350.72,355.18,351.61,361.14,352.36,348.57,331.39,332.75,334.80,331.03,366.89,358.31,349.16,347.00,362.59,358.51,349.78,355.62,339.52,335.71,323.17,332.52,342.25,305.89,322.66,331.86,328.97,311.72,319.66,323.41,342.82,337.41,337.00,332.04,326.60,327.48,312.53,330.33,330.37
2022-08-08 22:21:16.880000,L8,376.01,355.27,360.01,361.36,369.96,381.00,374.85,361.07,365.44,371.73,366.40,363.97,358.62,358.76,355.13,351.19,351.65,356.67,352.27,355.17,352.79,359.02,354.36,348.94,334.78,334.23,334.65,331.96,363.96,359.71,352.86,347.64,362.40,356.86,349.66,355.37,346.10,335.71,315.96,331.16,339.72,306.30,320.84,331.53,328.64,311.27,321.36,325.89,340.49,340.01,340.11,332.66,328.08,329.30,311.48,331.55,332.82
2022-08-09 22:14:46.212000,L9,373.52,352.40,355.75,357.76,366.71,376.82,369.86,357.29,357.95,363.72,360.43,356.38,355.70,355.92,352.26,346.75,348.23,353.67,347.21,352.41,348.70,356.81,350.85,345.12,331.52,331.27,331.77,328.31,359.32,355.91,347.13,339.12,357.70,352.28,344.98,349.21,343.39,326.37,313.24,325.01,332.48,303.75,315.65,327.44,324.87,309.96,318.17,323.34,335.36,337.50,335.97,331.42,325.26,325.91,308.95,329.09,329.86
2022-08-25 22:14:50.743000,L9,369.67,353.22,359.61,360.58,369.52,378.29,372.05,361.22,362.74,367.16,363.93,358.44,357.58,357.80,354.88,351.32,350.38,355.09,349.61,356.13,351.34,358.50,353.81,348.95,334.88,332.67,333.43,329.67,361.05,358.92,354.93,346.68,359.74,353.86,347.78,354.15,346.21,332.36,319.06,328.19,337.30,307.88,319.74,330.66,327.63,312.16,321.68,324.95,338.40,340.94,340.74,333.00,327.40,328.41,314.22,331.07,333.57
2022-09-10 22:14:51.402000,L9,369.85,353.83,361.59,363.30,369.47,380.29,373.84,365.79,365.70,369.31,366.80,365.27,360.63,360.42,357.75,355.30,354.26,356.91,353.03,358.46,355.58,359.53,355.66,350.92,338.01,335.62,332.75,327.23,364.35,360.81,359.87,353.02,363.24,361.01,347.59,360.14,351.51,337.19,326.10,338.26,341.16,316.63,326.17,333.36,330.61,318.10,330.43,329.61,345.08,343.19,345.18,337.50,333.87,331.58,326.38,334.28,337.14
2022-09-17 22:21:06.325000,L9,341.51,337.94,335.88,321.31,315.35,327.96,324.61,312.75,336.69,345.19,339.05,326.13,310.52,312.06,309.05,317.35,312.28,310.56,313.35,311.60,318.66,321.57,326.49,331.13,322.82,300.28,297.45,303.46,340.14,337.40,329.82,320.18,316.56,333.17,316.84,306.69,275.93,,268.53,290.82,305.99,273.02,290.44,292.81,274.17,,297.08,304.90,319.32,326.06,299.16,302.11,290.65,301.80,248.87,309.94,312.84
2022-12-06 22:21:13.854000,L9,362.33,353.40,365.54,367.29,372.70,379.01,370.41,364.85,363.02,366.04,362.33,362.83,365.44,364.55,363.25,360.12,361.36,364.27,364.80,364.77,361.42,366.13,363.26,358.38,347.74,345.53,344.25,335.73,364.94,375.13,370.09,367.57,366.71,360.10,357.60,360.65,347.57,344.31,344.41,345.74,343.91,325.23,327.35,331.80,330.83,331.29,334.05,335.31,346.12,353.02,356.80,343.93,339.87,339.40,333.63,346.12,352.97
2022-12-30 22:21:12.462000,L8,365.33,354.56,363.72,363.57,370.78,379.37,373.47,366.83,358.73,363.66,365.44,364.46,365.66,364.12,363.83,360.62,361.61,364.82,364.02,364.81,361.26,365.97,365.08,359.94,348.95,346.39,344.57,339.68,360.31,379.37,367.68,365.32,364.81,356.72,355.50,357.87,348.50,342.33,340.02,343.83,339.58,324.04,324.05,329.21,329.57,329.51,332.99,335.94,343.27,353.06,353.84,343.38,337.54,338.40,331.31,342.71,347.84
2023-01-07 22:21:14.460000,L9,364.71,353.32,364.75,365.13,370.88,378.50,372.49,368.07,359.94,364.22,366.59,365.26,367.44,364.84,364.77,361.36,363.03,366.89,366.42,366.80,365.25,368.37,366.58,360.69,350.31,348.27,346.61,343.12,359.90,375.99,371.82,367.39,366.86,357.86,357.25,357.95,349.31,344.43,343.34,345.55,340.37,325.21,325.14,328.76,329.87,333.12,335.18,337.01,343.98,353.36,356.66,346.91,339.17,341.42,335.02,346.61,350.57
2023-01-08 22:15:00.142000,L8,360.57,354.45,362.38,362.72,367.66,375.94,370.44,364.83,356.93,360.62,363.82,362.01,363.48,362.37,361.38,359.35,359.46,361.99,363.28,362.83,359.83,363.91,363.55,357.74,347.92,343.84,343.72,339.02,355.48,371.03,367.45,363.00,363.72,353.18,351.48,353.96,346.82,341.18,340.00,343.22,337.05,322.12,321.78,326.84,327.88,476.00,473.99,441.48,338.85,351.86,350.69,341.23,336.89,337.89,329.81,342.78,347.34
2023-01-15 22:21:05.646000,L8,363.86,350.97,361.53,363.22,369.07,377.32,371.45,367.03,358.42,460.32,460.91,463.79,443.19,364.41,363.83,361.01,362.38,365.61,366.13,365.51,361.57,366.44,366.33,360.34,349.58,347.69,346.32,342.16,357.30,372.86,369.07,366.01,365.24,354.15,354.46,356.37,347.86,341.46,342.63,344.39,340.37,324.33,323.33,327.70,328.74,333.30,333.63,335.48,341.58,351.29,353.80,343.25,338.59,339.79,331.77,345.88,348.32
2023-02-01 22:15:05.201000,L9,360.60,354.46,361.75,362.15,367.34,376.66,371.38,368.86,359.61,361.42,365.88,363.85,368.09,363.77,364.46,360.36,363.19,364.98,365.13,366.57,363.97,366.39,366.76,359.11,348.75,348.34,347.62,341.61,359.71,372.19,369.11,365.78,366.04,353.10,354.04,354.13,347.21,341.08,342.35,344.79,337.27,323.08,322.98,327.45,329.13,334.65,334.30,337.86,342.43,351.65,354.76,348.41,338.64,340.24,332.03,345.91,349.35
2023-02-17 22:15:01.258000,L9,361.86,353.86,360.70,361.11,367.24,377.07,372.14,370.68,359.88,361.14,365.61,365.01,368.20,363.97,365.32,359.84,362.38,364.32,365.61,367.10,362.70,365.71,365.88,359.46,348.52,347.42,347.13,341.89,361.02,370.30,369.51,366.43,366.53,353.15,353.68,355.14,347.48,340.44,343.43,344.73,338.05,324.37,324.46,328.71,329.48,334.39,334.46,337.92,342.06,352.41,354.54,348.87,336.90,339.41,331.69,371.70,346.87
2023-02-24 22:21:03.459000,L9,363.76,351.91,360.43,361.98,366.81,375.31,365.94,361.04,353.17,359.48,363.88,361.66,366.69,362.32,363.04,359.36,359.41,363.18,363.24,364.39,361.21,364.46,363.64,359.21,346.03,344.21,346.08,341.73,357.67,367.58,367.43,362.72,364.20,352.55,352.52,350.93,346.55,340.41,340.95,343.13,336.28,322.83,322.33,325.24,328.35,332.41,333.28,336.13,341.24,350.69,351.10,341.55,334.98,337.26,330.41,341.12,343.23
2023-02-25 22:14:39.957000,L8,361.94,351.90,359.79,360.92,365.97,374.11,364.74,361.08,353.36,358.74,363.26,360.65,366.14,362.33,363.06,358.98,360.47,361.94,363.99,364.35,360.34,364.00,364.22,358.31,345.58,345.66,346.66,341.77,356.35,367.11,367.28,360.62,364.11,350.54,349.52,349.22,345.22,339.21,339.43,343.56,335.10,320.06,321.54,324.61,326.89,332.42,332.97,335.96,341.12,346.97,351.77,343.58,335.69,338.34,329.84,341.11,344.00
2023-03-05 22:14:49.135000,L9,349.36,343.67,350.90,349.01,355.66,353.81,351.27,340.46,339.64,345.77,344.33,343.92,355.12,351.60,350.98,343.02,344.94,349.83,348.96,351.02,341.62,337.72,339.47,305.16,177.79,224.66,,,,,,,,,,,,,,238.91,312.50,277.95,250.64,143.77,,304.20,326.25,319.99,313.90,,,,,,281.57,,
2023-03-12 22:20:56.415000,L9,365.09,354.03,361.18,363.75,368.06,380.74,367.29,363.35,365.21,367.09,368.24,367.50,369.23,364.71,366.86,362.88,363.24,367.28,364.85,367.80,365.41,370.76,365.88,362.56,349.93,349.08,351.61,345.43,360.85,371.69,371.55,367.37,367.22,357.30,357.65,358.22,348.88,343.05,343.60,346.45,341.64,326.68,326.01,329.23,330.04,335.66,337.53,338.47,345.79,352.26,356.98,347.70,339.11,342.42,334.36,344.72,347.82
2023-04-13 22:20:38.700000,L9,367.52,347.96,353.04,359.29,364.32,373.47,365.24,359.69,362.93,367.30,368.12,366.10,365.97,363.19,363.04,359.42,359.81,363.85,364.77,367.51,364.65,368.74,362.94,359.31,346.62,343.24,348.33,342.64,359.80,365.94,370.16,362.80,363.88,342.99,302.13,286.46,287.41,308.63,315.96,300.27,312.39,284.90,289.26,289.73,308.66,315.91,327.45,343.88,341.68,349.64,355.30,341.91,337.36,330.11,313.06,324.15,281.29
2023-04-14 22:14:09.763000,L8,368.39,352.02,355.07,358.16,364.37,374.16,363.11,357.70,365.62,366.46,366.29,363.29,363.93,361.64,362.27,357.31,358.15,362.63,363.18,366.39,364.11,368.80,361.88,356.17,341.06,343.14,349.72,339.71,358.75,364.72,367.38,357.10,366.99,353.41,351.53,350.07,346.29,345.45,346.72,347.32,339.17,327.53,325.92,328.03,330.89,331.48,335.71,335.91,343.31,349.12,356.95,341.76,334.65,336.16,335.43,337.96,336.26
2023-04-21 22:20:18.329000,L8,357.05,345.77,351.71,351.17,356.25,361.44,357.07,351.22,357.66,360.45,360.46,360.03,360.82,361.07,358.89,356.97,355.63,363.14,365.02,366.47,361.48,369.03,362.76,357.95,342.51,346.99,354.89,345.25,364.83,372.62,376.73,375.22,376.39,364.97,366.01,358.21,347.91,355.92,353.19,353.65,352.49,340.18,335.35,334.70,333.46,336.35,335.95,339.58,342.49,351.18,359.25,349.51,334.61,340.39,349.54,349.71,349.92
