dates,satname,nzd0519-0000,nzd0519-0001,nzd0519-0002,nzd0519-0003,nzd0519-0004,nzd0519-0005,nzd0519-0006,nzd0519-0007,nzd0519-0008,nzd0519-0009,nzd0519-0010,nzd0519-0011,nzd0519-0012,nzd0519-0013,nzd0519-0014,nzd0519-0015,nzd0519-0016,nzd0519-0017,nzd0519-0018,nzd0519-0019,nzd0519-0020,nzd0519-0021,nzd0519-0022,nzd0519-0023,nzd0519-0024,nzd0519-0025,nzd0519-0026,nzd0519-0027,nzd0519-0028,nzd0519-0029,nzd0519-0030,nzd0519-0031,nzd0519-0032,nzd0519-0033,nzd0519-0034,nzd0519-0035,nzd0519-0036,nzd0519-0037,nzd0519-0038,nzd0519-0039,nzd0519-0040,nzd0519-0041,nzd0519-0042,nzd0519-0043,nzd0519-0044,nzd0519-0045,nzd0519-0046,nzd0519-0047,nzd0519-0048,nzd0519-0049,nzd0519-0050,nzd0519-0051,nzd0519-0052,nzd0519-0053,nzd0519-0054,nzd0519-0055,nzd0519-0056,nzd0519-0057,nzd0519-0058,nzd0519-0059,nzd0519-0060,nzd0519-0061,nzd0519-0062,nzd0519-0063,nzd0519-0064,nzd0519-0065,nzd0519-0066,nzd0519-0067,nzd0519-0068,nzd0519-0069,nzd0519-0070,nzd0519-0071,nzd0519-0072,nzd0519-0073,nzd0519-0074,nzd0519-0075,nzd0519-0076,nzd0519-0077,nzd0519-0078,nzd0519-0079
2016-04-26 22:14:08.933000,L8,366.00,356.60,364.33,320.55,349.58,355.63,359.42,371.35,374.44,375.21,379.72,383.22,374.82,378.35,384.63,386.83,384.78,379.62,377.93,369.39,365.34,354.29,363.49,374.87,366.20,359.41,370.32,367.77,374.54,368.44,374.76,378.02,372.98,367.09,364.41,360.36,403.03,370.72,361.74,361.51,371.73,366.76,364.23,368.30,362.85,369.71,367.71,357.31,357.55,354.71,357.66,356.92,359.16,352.79,349.19,344.19,340.06,343.53,335.08,348.31,341.10,346.33,346.82,341.94,334.77,328.60,326.24,329.93,335.14,335.57,332.10,331.78,335.50,340.35,344.46,333.94,325.07,314.09,311.23,264.99
2016-05-12 22:14:08.416000,L8,362.90,358.31,364.12,330.60,353.96,358.76,365.84,374.60,377.00,377.08,383.04,387.28,378.37,382.98,388.13,389.28,386.04,384.35,380.59,371.80,367.35,356.99,364.53,377.12,370.05,362.24,371.66,369.18,376.90,369.00,377.59,381.96,374.20,371.02,365.60,362.40,402.35,373.38,364.76,365.18,374.28,370.03,365.10,370.44,365.87,373.45,370.27,365.87,426.45,399.01,438.01,434.42,417.63,435.75,350.01,344.14,341.96,346.37,341.83,348.27,344.84,348.02,349.17,343.04,335.49,329.12,326.14,327.91,331.69,331.16,329.62,331.07,336.51,478.88,469.58,432.84,423.28,441.36,308.82,264.84
2016-06-04 22:20:28.125000,L8,361.06,357.09,365.08,327.91,351.31,356.10,361.87,373.00,375.81,376.88,382.08,385.10,370.94,381.29,387.52,388.16,387.10,383.14,380.44,371.94,366.96,354.80,364.66,376.76,368.40,360.01,370.51,367.63,374.86,369.08,374.46,379.78,372.85,368.23,365.88,363.79,403.32,371.75,362.63,367.33,372.65,369.36,367.95,371.93,365.57,371.08,366.59,358.79,356.04,352.75,354.27,354.16,357.78,350.47,347.68,343.08,339.73,343.24,338.46,343.19,342.32,347.31,344.99,340.94,335.38,327.20,321.31,327.37,332.05,332.35,331.49,330.73,334.63,336.62,341.01,334.26,323.71,314.82,314.04,269.00
2016-07-06 22:20:41.229000,L8,367.82,357.83,380.16,331.43,352.02,357.58,361.33,376.04,378.66,378.62,384.98,388.51,379.20,384.18,390.89,391.39,179.90,214.23,194.82,178.59,169.18,150.32,153.10,378.54,372.14,361.92,370.83,368.95,375.76,370.44,378.06,381.75,375.30,369.13,368.02,364.89,404.74,373.35,363.86,365.40,374.71,369.10,365.61,372.69,366.76,372.08,368.60,362.41,359.07,353.71,353.66,353.88,358.21,350.94,348.02,343.29,340.12,344.48,338.07,345.56,341.19,347.49,347.25,343.28,333.23,331.17,321.67,325.58,332.68,334.97,331.82,332.48,339.02,339.47,349.09,338.35,330.63,323.39,320.71,275.46
2016-07-31 22:14:37.742000,L8,363.63,355.63,363.54,324.53,349.60,355.36,359.20,371.98,375.07,376.38,381.80,385.73,375.98,380.20,386.65,387.95,233.56,234.26,230.22,224.16,219.01,199.18,201.19,169.55,367.63,359.16,369.90,366.53,373.46,367.86,374.77,379.09,372.33,366.90,365.98,360.22,401.70,371.35,360.81,362.17,371.66,367.84,362.48,370.97,363.42,368.70,366.65,358.01,354.82,351.10,353.34,351.44,354.43,349.07,347.18,340.64,338.59,343.05,335.68,341.36,341.02,346.57,344.87,339.99,328.46,325.28,317.06,325.21,330.79,332.33,330.34,332.25,336.30,339.43,344.21,337.09,330.31,322.77,318.04,270.16
2016-08-16 22:14:41.427000,L8,361.98,355.50,357.91,327.59,345.73,352.04,357.57,370.38,373.20,373.73,380.62,382.11,372.41,378.74,384.14,384.83,232.98,242.19,248.09,225.07,222.93,210.05,216.32,223.31,364.90,355.72,366.59,363.85,370.31,363.80,372.63,375.22,369.11,365.43,362.61,357.06,402.08,367.28,357.80,359.72,368.43,364.53,360.01,366.92,361.17,365.47,363.73,354.74,349.62,349.47,349.29,347.16,352.57,345.32,345.34,337.85,337.55,340.44,333.71,339.68,337.54,343.25,339.81,334.12,326.38,325.06,318.17,323.23,328.52,331.67,329.02,331.55,339.85,341.61,354.66,338.86,329.18,319.87,316.58,266.25
2016-09-01 22:14:48.072000,L8,364.26,356.06,360.54,329.41,347.42,351.30,354.87,368.55,372.83,373.62,379.37,383.00,372.10,379.13,384.81,385.91,222.86,241.37,224.38,215.11,214.11,206.56,214.51,213.83,367.06,357.22,368.38,365.78,371.43,365.79,372.83,377.40,372.15,365.07,364.86,359.99,401.01,369.78,359.27,360.23,370.41,365.75,361.15,366.91,362.17,366.98,363.41,355.62,352.51,349.88,350.66,349.66,353.15,346.29,346.62,338.97,337.55,342.45,335.29,340.72,340.34,344.99,341.32,335.44,327.35,325.59,318.39,323.88,329.98,331.68,329.74,330.90,337.44,341.45,347.59,338.92,335.84,322.45,318.38,268.99
2016-09-08 22:21:00.541000,L8,372.56,358.56,365.36,330.71,346.47,354.69,357.69,370.13,374.22,375.44,381.54,384.31,375.04,379.02,385.97,386.75,383.45,380.77,377.96,368.45,363.05,351.82,360.22,373.38,366.35,357.47,366.70,365.32,371.23,365.97,374.77,378.69,373.01,366.55,366.79,360.54,403.78,372.75,362.03,361.94,374.87,368.75,362.79,370.95,363.59,367.99,366.54,357.13,356.11,351.27,350.31,350.73,354.26,347.16,347.48,339.28,339.09,344.61,337.46,343.95,343.70,345.97,343.42,335.36,325.47,326.04,315.74,322.29,328.22,333.53,331.43,333.65,339.31,340.08,347.01,334.89,328.88,322.01,317.07,272.54
2016-11-27 22:21:07.723000,L8,347.08,302.61,353.88,312.19,277.87,213.59,293.70,287.43,290.54,334.08,369.73,370.06,356.54,365.40,374.36,375.31,246.28,248.27,252.27,247.19,244.46,235.04,238.86,251.98,356.27,350.84,359.41,359.34,365.39,357.85,365.34,261.56,259.64,260.73,264.84,272.04,371.29,358.86,348.13,349.44,357.82,352.67,343.09,351.69,283.53,351.60,349.84,341.92,337.64,331.77,273.56,264.37,300.44,313.48,312.60,259.47,235.02,236.33,138.80,,,,,,,,,,,,,,,,,,,,,
2016-12-29 22:21:01.343000,L8,375.97,365.45,379.35,336.03,355.65,361.06,362.69,374.98,400.23,381.90,417.58,368.38,354.15,288.98,161.22,140.17,,,,177.53,319.91,357.44,366.53,372.27,368.58,360.91,373.15,369.07,376.09,367.71,372.46,378.58,370.30,374.39,375.39,366.10,401.33,376.00,368.42,371.28,379.90,376.18,370.26,375.92,367.99,376.41,376.79,373.21,388.05,382.71,388.13,367.00,364.19,365.41,376.70,352.52,420.53,416.67,414.83,414.87,422.86,506.77,374.84,391.21,,,,,,,,,,,,415.83,262.47,372.27,259.45,274.55
2017-01-30 22:20:50.623000,L8,368.32,358.58,370.13,334.50,346.92,353.57,356.88,367.26,372.32,372.56,377.90,380.45,371.56,377.34,383.96,385.18,384.18,381.03,376.96,367.34,363.15,354.88,362.15,374.55,364.75,360.13,373.38,369.53,376.93,367.97,374.56,377.85,370.72,366.41,363.08,359.38,400.28,368.09,358.20,359.10,368.43,364.79,359.27,364.28,359.89,364.12,364.04,354.25,353.69,352.33,357.47,353.80,356.18,351.41,425.73,431.27,431.76,432.14,426.83,413.21,399.55,430.92,417.13,411.14,328.27,321.81,316.34,319.69,327.28,329.58,325.15,327.98,429.52,431.37,433.65,423.18,429.07,309.16,306.71,263.26
2017-02-08 22:14:34.654000,L8,369.32,358.32,368.19,336.75,343.69,351.64,355.90,365.69,370.72,371.23,377.22,379.88,373.00,375.69,382.84,383.09,381.53,378.28,374.47,364.16,362.08,352.04,361.06,373.08,363.82,359.09,372.67,369.08,376.06,367.48,374.80,378.08,370.73,365.12,362.90,359.87,395.49,368.20,357.57,358.26,367.64,364.54,457.43,472.20,458.45,462.61,435.90,453.48,442.65,350.09,442.56,452.30,452.31,447.22,443.93,418.19,338.31,341.12,332.49,340.09,338.50,343.92,416.09,386.89,412.66,421.01,414.67,417.23,423.62,427.81,392.42,412.87,422.34,395.05,418.85,416.61,312.17,307.11,306.57,263.54
2017-02-15 22:20:43.526000,L8,367.44,358.79,371.05,335.64,346.90,355.40,357.82,367.72,373.36,373.76,378.73,380.66,374.00,376.79,384.99,385.94,383.90,381.87,376.79,367.98,364.00,353.95,362.83,374.83,366.15,361.24,373.49,371.21,376.86,369.05,375.43,378.56,372.07,366.53,364.30,361.19,400.83,369.54,358.31,360.83,370.34,366.44,362.54,365.88,361.25,366.48,365.10,355.44,355.03,352.69,360.77,355.53,359.03,353.30,351.41,346.52,342.61,342.97,335.20,343.74,341.24,345.83,344.44,336.88,332.21,323.15,316.45,323.42,329.65,328.07,319.28,323.61,322.03,332.35,335.53,330.39,316.65,300.52,293.03,262.83
2017-04-04 22:20:20.280000,L8,371.07,361.93,373.29,349.24,350.73,357.86,361.58,370.93,374.72,374.52,379.40,384.83,377.41,378.12,386.41,388.94,385.72,382.03,378.86,368.21,364.87,353.38,362.96,374.53,367.02,362.34,387.32,401.17,382.59,415.03,408.80,388.98,373.37,371.16,366.45,360.16,403.34,366.14,356.02,360.15,368.74,365.16,360.54,366.01,365.36,369.08,365.24,364.36,356.98,355.14,359.86,359.94,365.22,354.71,357.25,350.42,345.51,346.36,335.58,344.04,341.55,345.90,347.40,339.67,332.01,323.19,314.67,317.92,326.21,331.76,330.20,331.43,337.78,336.35,333.84,332.02,318.66,314.84,310.42,263.65
2017-04-20 22:20:11.117000,L8,367.30,356.33,365.85,333.28,346.81,354.80,357.99,369.86,373.99,374.19,380.05,380.62,371.66,377.13,383.83,385.54,383.09,380.73,375.89,367.07,362.88,352.47,361.70,373.88,366.35,359.73,371.79,370.02,375.87,367.97,374.25,377.51,372.52,367.39,364.24,362.10,403.50,370.51,360.37,361.92,370.13,365.86,362.51,367.44,361.06,368.20,365.59,360.33,358.43,354.84,360.35,356.05,358.17,355.02,348.57,345.63,340.48,341.64,333.18,340.57,339.45,344.84,343.04,337.72,336.09,327.93,321.53,323.88,330.79,334.09,332.16,332.61,337.32,330.73,328.88,331.20,318.77,315.85,316.48,269.47
2017-05-06 22:20:07.089000,L8,369.21,360.68,368.19,332.55,350.35,355.90,361.59,372.16,376.41,376.44,382.34,384.15,375.35,380.16,385.78,388.20,385.75,382.12,380.03,369.99,366.15,355.28,363.45,376.39,368.06,362.85,374.66,372.51,378.51,370.41,377.76,381.06,374.91,371.78,367.88,365.66,404.73,374.04,364.56,365.85,372.32,465.90,465.29,470.80,459.98,463.64,471.96,449.34,469.97,466.22,360.43,358.77,361.35,355.56,353.72,345.39,344.16,346.64,436.34,454.02,438.71,401.89,440.74,419.25,419.49,408.37,318.72,408.90,420.71,432.95,437.18,338.23,345.68,339.40,344.84,320.69,305.99,323.45,319.40,274.32
2017-06-23 22:20:32.508000,L8,,,,,,,,,,,,,,260.89,271.78,198.24,148.74,284.64,294.71,242.74,243.84,240.82,246.50,274.45,311.16,338.01,295.13,350.71,351.94,327.71,344.20,356.38,295.64,295.36,254.36,225.38,147.07,224.35,223.88,264.92,283.16,324.55,323.13,347.56,296.68,299.20,316.73,314.78,299.89,316.41,326.64,316.43,319.44,315.69,315.65,318.78,316.23,318.15,315.33,292.36,299.44,316.49,320.70,314.94,312.91,297.99,,302.64,313.16,323.38,316.67,308.60,326.17,323.58,327.25,318.10,305.08,308.08,304.07,
2017-07-02 22:14:23.696000,L8,192.88,,,,,,,,357.30,355.79,363.69,160.48,207.79,256.28,282.96,208.86,142.82,,,,,214.81,235.24,319.13,207.73,234.49,229.59,242.30,256.59,318.20,355.70,356.46,353.40,351.26,342.19,338.49,153.55,231.73,233.16,277.50,282.58,332.67,324.19,348.57,337.01,299.75,313.01,314.05,316.55,316.51,328.22,320.01,316.16,319.11,320.47,323.79,319.08,323.38,318.17,316.38,307.61,323.46,322.92,318.25,313.32,304.05,259.60,302.86,309.60,316.78,300.71,270.82,314.09,304.53,324.19,317.05,302.06,299.89,292.92,
2017-07-09 22:20:35.589000,L8,372.14,364.28,367.44,332.90,354.27,358.16,358.75,375.80,380.80,383.68,385.07,393.80,387.89,391.79,399.41,400.78,401.17,403.92,391.69,383.29,383.09,368.33,383.62,404.65,385.12,397.74,410.01,415.48,418.18,412.98,401.43,395.59,389.37,386.88,378.15,373.99,405.01,375.40,364.11,365.01,371.72,369.36,370.49,371.75,365.16,373.82,366.94,360.74,359.10,356.63,358.31,356.70,360.30,354.71,352.24,345.31,344.23,347.51,338.57,342.48,345.68,350.52,344.21,339.22,330.47,322.22,312.34,319.30,329.29,336.71,317.77,325.92,338.44,341.43,351.39,335.91,331.02,326.28,322.34,270.56
2017-08-03 22:14:35.682000,L8,371.32,357.99,360.95,328.50,347.99,355.97,359.01,369.96,374.63,375.35,380.76,382.45,373.48,378.29,384.91,386.60,220.33,226.25,224.69,215.73,212.04,200.22,200.34,373.97,366.42,358.09,369.94,369.29,374.32,368.43,374.47,378.99,373.02,370.07,365.91,364.58,404.66,371.16,363.58,363.01,371.66,370.27,365.79,369.59,364.48,371.76,367.37,360.13,357.78,352.99,355.03,354.54,357.20,351.57,347.77,342.37,339.15,343.17,334.61,339.46,339.14,343.43,340.19,334.23,328.98,321.09,312.39,320.18,331.57,328.62,314.98,317.90,329.24,338.85,348.20,338.44,330.44,277.31,,
2017-09-27 22:21:00.343000,L8,397.19,377.71,398.14,339.68,360.32,365.86,368.32,379.52,384.65,394.22,393.09,395.22,387.82,391.42,398.15,401.68,398.61,394.91,391.74,382.88,377.25,372.44,378.67,391.15,427.68,404.90,423.74,408.48,410.04,408.02,412.27,411.78,402.24,394.45,511.02,493.44,487.69,491.25,462.69,498.21,395.55,394.42,385.87,391.05,381.34,387.31,382.63,380.01,379.76,376.88,372.85,368.89,366.06,370.38,366.57,350.47,372.54,367.62,355.79,360.99,356.20,358.66,352.17,354.43,349.04,342.58,351.32,343.88,361.35,348.10,432.08,440.00,467.68,455.43,490.94,496.38,526.95,372.22,373.94,366.70
2017-10-29 22:21:05.518000,L8,371.23,362.69,370.12,336.17,350.95,357.83,360.52,371.44,376.77,376.56,383.74,386.08,377.97,382.87,387.87,389.64,228.64,231.42,231.65,227.64,229.69,217.65,223.60,230.52,370.72,365.21,378.50,375.23,381.47,372.38,381.44,383.50,378.91,374.04,369.36,364.52,398.86,374.25,366.82,367.17,375.42,374.56,369.36,376.33,367.10,374.14,369.88,361.27,361.00,358.08,359.29,356.58,358.63,353.00,350.73,344.44,342.71,347.05,340.66,339.60,342.91,344.20,342.42,335.63,329.99,321.22,311.74,319.50,331.50,325.89,315.72,314.19,,336.50,334.86,328.41,317.54,,,
2017-11-30 22:20:56.190000,L8,371.38,365.38,373.41,341.30,357.18,362.20,365.92,376.05,380.50,381.68,388.21,390.05,383.76,385.84,391.72,392.96,392.08,390.20,385.21,375.50,369.32,361.69,368.88,382.47,374.38,369.22,383.68,380.60,384.34,380.43,386.37,388.75,380.64,377.80,370.03,368.68,405.60,377.34,368.83,372.27,379.70,373.29,371.89,376.53,367.75,381.39,380.67,370.79,367.17,368.31,365.26,358.49,364.47,435.05,424.91,432.08,438.03,405.68,418.87,419.12,354.24,351.04,347.15,341.19,328.59,320.02,313.29,322.53,331.68,330.91,328.05,327.81,329.75,336.22,332.23,325.43,314.06,309.72,309.07,268.16
2017-12-25 22:14:47.702000,L8,365.87,359.39,365.73,334.19,351.75,357.25,359.85,370.27,374.03,375.31,380.96,381.95,376.62,378.66,384.19,386.49,385.02,381.51,378.21,368.26,363.90,355.65,363.30,375.72,365.96,362.84,375.04,374.07,380.90,371.64,380.01,380.39,372.95,368.12,364.84,360.70,401.01,371.92,361.48,361.50,372.77,365.55,361.76,364.60,358.71,368.76,366.37,357.64,357.91,354.18,368.58,355.30,355.36,354.04,353.47,349.61,342.07,343.81,333.42,340.11,413.30,408.49,420.69,413.94,396.20,314.15,385.92,409.45,405.87,411.31,420.77,404.43,420.23,417.95,414.33,419.63,418.46,416.71,433.17,276.96
2018-01-01 22:20:56.342000,L8,368.90,361.62,374.44,331.58,355.31,360.57,365.07,372.98,377.55,376.53,383.60,386.42,379.23,381.02,386.80,388.94,387.13,385.46,381.07,369.63,366.16,357.89,364.83,377.33,367.58,366.36,377.13,377.50,381.18,372.09,382.92,381.35,374.94,370.82,366.12,362.75,400.65,374.90,366.88,364.77,373.01,368.99,365.05,367.12,362.12,370.52,369.90,361.32,362.89,356.62,370.92,357.87,361.15,358.17,356.21,359.20,346.99,345.20,334.65,345.84,340.61,343.44,414.87,413.54,398.94,407.46,309.39,315.19,327.45,330.57,323.85,324.23,330.04,329.33,323.82,320.72,308.02,312.49,316.62,267.80
2018-02-11 22:14:26.201000,L8,368.60,359.52,366.63,339.72,351.88,357.84,362.65,371.01,374.45,374.16,381.26,383.15,374.43,378.42,384.01,385.15,383.56,380.22,375.58,366.35,363.43,351.90,361.29,372.58,362.84,360.53,371.83,367.93,374.12,365.56,372.98,374.90,368.52,364.56,361.04,356.89,393.55,366.75,357.64,356.65,366.66,363.42,447.94,457.80,451.73,426.82,446.45,436.99,351.12,350.39,354.91,348.93,426.76,428.70,406.13,405.58,431.88,401.25,419.80,423.18,416.31,424.87,422.04,416.82,415.44,408.91,401.31,401.32,321.87,324.89,315.37,318.65,321.88,330.24,330.36,325.41,310.57,299.61,304.69,264.62
2018-02-27 22:14:19.470000,L8,368.80,358.68,365.86,335.20,348.29,356.07,360.56,369.51,372.32,373.34,378.77,382.05,372.03,377.30,382.91,384.19,381.52,379.53,373.79,364.04,362.57,351.35,359.79,372.96,361.52,359.06,371.48,367.71,373.94,366.67,373.51,376.01,370.20,364.51,360.62,357.90,392.42,365.32,356.46,355.50,363.52,362.08,356.85,358.69,353.03,362.09,358.53,350.97,349.73,349.01,354.16,349.01,350.48,346.22,345.95,341.61,335.65,336.50,328.25,332.97,331.46,336.71,337.08,329.84,322.91,311.31,303.03,307.53,296.50,323.28,316.35,317.06,316.40,329.07,330.54,323.79,312.11,307.16,308.73,266.27
2018-03-06 22:20:26.446000,L8,369.44,359.88,369.48,340.54,352.26,357.39,361.70,371.02,374.55,375.48,380.62,383.43,372.79,378.22,384.56,385.97,384.20,380.80,376.83,366.38,364.21,353.56,362.04,375.03,365.88,360.68,373.94,371.15,376.05,368.30,377.02,378.10,371.34,367.55,362.66,359.78,393.33,366.81,358.44,359.34,366.26,362.66,358.20,361.44,355.91,363.96,359.96,352.48,350.41,350.42,354.97,349.65,351.98,348.03,346.35,342.54,337.10,336.87,328.48,333.68,333.39,336.70,336.85,332.03,324.73,311.73,279.71,310.70,317.07,324.95,318.92,319.55,326.30,332.56,333.79,328.53,318.18,312.96,316.72,267.98
2018-03-15 22:14:10.086000,L8,369.36,355.29,364.43,336.27,351.39,360.43,365.30,372.96,377.01,377.22,384.21,386.06,380.04,382.09,386.44,388.26,386.00,382.62,378.46,369.15,365.58,354.96,363.58,375.71,365.26,360.95,372.87,369.80,376.45,368.79,376.48,379.52,371.54,366.31,364.75,361.97,400.32,370.27,359.17,359.60,369.57,365.02,359.41,365.02,359.16,365.66,364.15,355.67,455.30,452.15,453.42,450.82,353.98,352.14,348.91,343.64,337.08,339.39,332.05,337.09,335.99,339.33,338.86,331.56,326.91,315.25,304.41,306.22,315.13,325.42,321.52,322.47,330.52,338.80,345.58,336.21,333.64,311.99,309.69,269.75
2018-04-16 22:13:54.370000,L8,372.81,359.95,366.01,335.92,352.85,358.39,362.51,371.61,374.65,375.57,381.89,382.91,376.48,379.94,385.19,387.92,385.50,381.20,379.29,369.32,365.33,353.56,363.25,374.98,366.99,360.39,371.64,369.99,375.57,368.35,375.67,378.80,372.16,368.37,365.02,362.59,403.50,369.87,360.16,361.57,371.01,365.79,361.02,366.23,360.25,366.03,365.22,355.58,354.80,352.37,354.41,352.30,354.60,350.86,348.27,343.42,339.83,342.47,333.39,339.38,338.66,341.17,341.07,336.11,330.69,324.67,315.00,325.00,331.88,332.43,329.32,330.26,337.46,339.46,342.88,336.22,326.04,312.72,314.16,268.22
2018-05-02 22:13:45.572000,L8,,,,,,,,,352.14,353.80,357.68,355.63,287.07,336.86,348.15,307.62,343.69,346.22,251.82,258.85,267.09,250.92,273.62,266.67,249.08,228.53,264.04,256.51,242.33,235.96,263.21,242.77,229.37,229.39,224.07,165.95,350.58,325.88,326.73,332.48,336.83,324.57,318.73,331.64,309.84,341.24,335.47,327.37,334.56,331.68,337.29,330.35,334.49,262.82,257.96,321.21,321.92,324.86,320.77,323.50,320.62,,303.59,316.96,312.47,307.49,299.31,307.56,315.47,269.09,,,,,,,,,,
2018-05-18 22:13:34.690000,L8,371.25,361.61,377.29,343.64,354.17,360.63,367.41,377.16,379.39,380.69,385.85,388.00,380.99,383.76,389.16,391.06,387.55,384.56,381.67,372.64,368.77,356.81,365.70,378.65,371.25,362.11,372.69,370.77,376.60,370.17,377.98,382.13,375.14,371.88,367.81,365.23,403.41,373.08,364.57,363.99,373.64,369.60,365.61,368.52,364.13,370.23,367.00,456.02,466.62,454.64,455.18,354.37,357.30,352.76,348.88,346.07,343.46,345.61,340.48,342.54,343.91,345.89,345.70,341.83,341.08,335.89,327.26,339.25,349.22,346.27,342.07,337.70,360.70,346.42,340.87,338.57,333.28,322.99,320.38,276.15
2018-07-12 22:19:56.652000,L8,374.82,364.61,369.39,334.27,354.41,361.22,366.84,376.77,378.83,379.86,386.36,388.02,378.49,384.22,389.68,390.64,388.19,384.56,381.74,373.36,369.63,356.05,365.47,376.15,370.45,361.19,370.56,369.60,374.00,368.69,375.98,380.62,374.38,371.24,367.70,366.46,404.13,372.70,364.37,365.84,374.73,369.88,365.78,370.15,364.36,371.21,367.23,358.90,357.96,353.16,354.32,355.05,357.76,352.26,348.83,343.72,340.84,347.20,336.65,341.09,340.87,344.76,341.54,338.95,333.54,321.65,314.67,311.47,329.51,338.95,337.06,336.54,344.78,341.11,343.75,336.07,328.44,324.08,323.51,275.66
2018-07-21 22:13:49.390000,L8,373.00,360.89,366.90,332.57,353.12,358.04,363.11,374.43,376.40,377.07,384.54,384.49,377.77,381.79,386.39,387.90,385.22,379.99,379.11,370.27,366.80,352.27,362.02,374.29,366.66,358.14,368.80,366.34,371.03,366.78,373.04,379.63,373.24,366.88,365.55,364.10,405.41,370.54,361.39,362.05,371.49,367.44,361.62,367.85,362.82,366.61,364.63,356.78,354.91,350.89,352.93,351.64,354.48,349.97,345.82,339.77,338.03,342.67,333.70,338.77,337.27,341.61,339.91,338.08,333.30,318.54,308.01,307.10,321.42,335.12,332.71,334.23,343.90,340.11,355.72,333.49,326.17,414.01,422.52,426.43
2018-08-29 22:20:19.957000,L8,370.37,360.01,366.59,331.49,352.99,358.51,363.71,373.95,377.10,377.97,384.47,387.10,377.81,382.38,387.93,389.13,387.26,383.05,380.64,371.70,367.63,354.54,363.96,375.48,369.64,359.77,369.41,368.63,373.21,366.61,373.62,378.63,373.23,369.02,366.35,363.58,401.35,372.01,361.76,363.26,371.71,367.19,363.90,367.37,362.16,367.29,362.83,355.94,353.89,350.15,350.75,347.87,351.97,345.62,345.08,339.28,335.90,340.08,333.58,336.44,335.14,341.18,338.77,335.56,329.23,308.99,304.13,305.46,311.23,336.31,445.09,452.75,473.92,340.48,345.06,335.97,329.23,326.51,325.80,275.36
2018-09-07 22:14:12.130000,L8,371.32,358.32,363.27,333.27,349.31,356.50,359.94,371.08,374.71,375.21,382.50,384.82,374.93,379.98,385.95,387.58,385.22,382.48,378.12,369.81,366.26,352.39,362.01,374.17,366.18,358.68,368.84,366.65,372.15,365.26,372.51,377.73,372.07,367.80,364.98,361.63,401.67,369.88,358.86,361.69,370.14,365.85,362.34,367.21,360.49,365.17,363.17,355.22,351.68,349.95,351.51,348.24,352.47,345.24,344.74,339.01,336.18,340.40,332.33,337.12,335.48,339.34,338.46,334.90,328.78,312.21,306.94,309.97,313.08,329.67,328.71,330.14,334.52,334.45,334.97,333.60,325.33,330.12,324.58,272.17
2018-09-30 22:20:31.646000,L8,371.30,361.15,367.20,336.20,352.25,359.87,363.62,373.56,376.76,378.00,385.08,387.24,383.73,383.09,397.31,398.35,397.36,395.24,390.63,374.62,370.53,357.77,366.47,377.29,369.38,362.91,372.89,371.63,375.95,367.69,374.17,380.23,370.75,369.88,365.07,361.76,403.15,370.04,363.73,362.78,372.36,367.90,362.94,366.69,360.83,366.14,363.90,355.18,354.62,351.26,353.62,351.03,353.13,347.63,345.70,340.00,337.26,342.22,333.06,460.09,454.63,455.72,457.98,444.35,409.83,435.86,432.51,449.56,464.46,330.03,325.80,327.54,331.45,337.56,339.97,334.02,323.26,320.07,317.50,272.49
2018-11-10 22:14:32.733000,L8,368.63,358.81,366.42,337.06,353.25,360.04,363.78,373.31,376.54,376.32,385.46,386.87,380.87,383.79,387.15,390.42,387.46,384.93,380.00,371.79,368.31,355.18,364.83,376.12,366.85,362.33,373.16,370.56,377.30,368.97,375.31,379.49,372.90,367.33,365.76,362.22,397.52,369.98,359.10,361.74,371.48,367.45,362.91,365.53,360.44,365.78,364.35,354.84,355.65,351.04,351.40,351.40,351.74,347.35,346.00,339.02,337.85,342.95,333.30,336.76,338.11,342.40,340.12,333.75,326.94,316.54,307.02,315.33,321.60,326.58,320.36,320.62,324.34,332.16,331.61,322.23,421.44,429.92,429.23,416.47
2018-12-28 22:14:29.227000,L8,370.48,360.53,370.34,339.84,354.39,362.69,365.67,374.35,378.67,379.71,385.24,389.14,382.73,383.89,388.68,391.81,390.40,387.63,383.46,371.22,367.74,357.57,364.29,376.19,367.75,363.78,375.71,374.36,377.68,370.92,379.72,381.10,373.49,368.99,366.44,362.27,398.90,372.27,364.93,365.62,373.80,371.76,364.77,367.84,361.70,367.52,367.25,356.89,357.79,353.90,363.58,355.76,356.46,354.59,350.28,348.38,344.15,344.17,334.53,341.33,338.64,344.99,345.97,335.39,327.30,317.74,310.13,318.71,327.65,331.79,326.62,414.17,435.72,434.10,438.04,427.60,425.37,428.48,433.37,268.16
2019-01-13 22:14:27.136000,L8,370.07,354.96,366.50,343.53,353.53,360.56,364.59,372.94,377.16,376.77,381.93,388.70,380.00,383.18,389.06,389.81,386.79,389.09,380.64,370.63,367.55,357.19,364.08,375.18,382.97,364.13,375.40,373.60,382.80,365.72,379.67,379.69,,279.11,353.18,304.71,151.17,,,478.88,433.29,366.38,253.62,330.06,336.72,354.08,200.40,252.69,166.96,,,,,,,,,,,,,,,,,,,,,,,,324.40,341.03,,,,,,
