dates,satname,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
2016-07-24 22:07:37.782000,L8,308.04,305.86,319.89,311.24,313.15,341.92,343.93,345.30,309.93,292.78,274.33,277.45,274.39,316.12,316.93,316.45,332.59,344.84,347.29,344.35,335.95,342.18,338.01,346.31,356.77,357.29,342.26,352.61,353.43,366.19,367.39,367.60,364.02,356.11,358.65,356.87,370.21,372.48,363.23,377.35,373.64,377.79,377.69,382.45,371.84,365.27,375.10,374.05,379.18,367.94,369.79,378.29,369.71,389.31,390.74,328.67,302.27,323.42,326.35,332.06,352.80,342.42,402.76,346.79,395.01,423.67,396.09,403.69,429.27,
2016-08-09 22:07:39.758000,L8,311.43,311.50,323.60,316.50,314.99,342.82,346.19,343.61,317.50,288.66,276.06,272.19,272.36,304.81,314.76,319.03,337.00,345.73,348.54,346.77,347.00,338.96,343.36,345.82,359.30,350.58,345.76,350.03,349.21,375.53,363.95,370.18,362.08,366.99,363.05,361.83,370.85,369.34,366.57,375.04,381.43,378.07,381.27,378.36,375.02,366.79,375.41,373.80,384.80,372.46,368.32,381.30,367.11,383.49,389.80,348.19,347.14,329.27,326.63,343.32,356.15,348.23,413.44,352.22,393.54,425.75,403.57,401.30,420.54,506.89
2016-09-10 22:07:51.328000,L8,291.60,287.16,301.35,298.14,299.40,321.96,332.05,341.10,314.44,291.50,280.16,273.69,271.15,280.24,288.41,291.42,288.78,334.55,337.83,332.74,334.95,328.12,334.40,339.59,349.34,343.87,336.35,342.68,336.86,374.49,362.11,367.83,357.01,359.41,350.36,355.57,364.88,367.39,366.74,374.60,379.40,372.41,381.19,372.32,373.59,366.56,370.63,370.21,375.50,364.23,357.43,372.09,357.68,372.92,383.32,354.67,322.70,323.95,320.13,339.68,352.76,339.09,394.44,347.59,384.66,422.51,401.16,399.87,417.88,500.38
2016-10-12 22:07:57.049000,L8,303.74,302.37,310.52,307.62,310.10,329.70,338.53,346.23,319.42,316.95,314.19,324.94,323.69,323.38,324.66,324.49,335.03,340.22,342.30,343.27,339.03,337.43,339.56,345.78,357.14,347.49,343.73,345.54,344.03,377.40,362.64,371.68,361.68,359.71,355.35,353.65,361.34,364.94,367.27,373.05,378.67,376.44,378.37,370.91,375.35,368.69,373.47,372.51,379.10,370.78,361.96,379.74,362.31,373.40,389.74,369.12,334.29,330.41,329.90,344.77,356.81,345.86,414.38,357.01,390.64,414.86,424.24,400.96,514.57,
2016-12-15 22:07:53.950000,L8,297.24,299.49,311.42,304.90,303.90,325.85,327.96,332.32,308.18,285.45,279.45,302.11,313.59,310.95,322.53,321.09,333.05,339.21,335.39,340.60,333.77,336.23,332.80,343.88,355.17,345.70,338.47,340.38,331.36,359.50,359.69,357.94,357.17,354.70,353.05,354.59,347.64,365.85,356.19,372.71,374.33,375.94,373.45,373.54,371.61,368.10,369.07,368.77,377.08,366.06,364.56,373.39,362.30,374.80,387.79,367.59,328.38,324.18,326.41,340.59,354.04,344.10,414.50,345.59,392.12,430.29,393.46,402.51,439.70,
2016-12-31 22:07:51.584000,L8,263.91,256.09,257.06,259.98,269.51,274.19,289.63,296.33,281.40,260.23,253.52,251.54,256.62,266.03,268.16,267.02,260.82,239.24,287.64,318.65,316.48,313.90,326.89,315.35,271.77,222.94,145.56,325.00,323.98,333.95,319.54,209.74,185.44,214.98,220.72,237.20,293.23,298.41,257.75,249.25,281.02,316.60,329.79,307.85,285.21,,,,303.87,347.44,337.73,332.82,349.05,340.98,,,,,,173.47,314.59,324.64,351.15,339.82,372.44,369.48,374.13,354.07,350.56,487.57
2017-01-16 22:07:46.911000,L8,304.28,305.90,317.08,317.70,311.70,334.86,337.73,338.76,315.56,288.94,275.00,327.28,332.40,330.43,338.45,337.81,341.26,344.98,339.50,344.49,337.01,339.09,341.00,346.39,358.00,347.28,344.32,344.57,342.14,366.50,363.19,363.13,358.01,357.44,356.40,356.69,350.19,369.24,362.02,401.57,386.70,377.43,380.31,377.08,372.67,369.08,372.31,371.10,378.55,368.28,370.04,379.27,363.37,379.34,390.63,372.14,329.99,324.28,326.92,340.80,354.10,347.81,410.63,355.04,396.31,414.19,394.46,400.73,467.71,
2017-04-06 22:07:09.788000,L8,291.12,381.71,301.90,407.12,294.80,308.40,322.35,320.48,292.46,268.24,255.94,251.28,243.89,255.28,243.10,257.51,251.81,225.40,213.37,201.29,243.79,272.43,320.70,317.56,326.95,331.31,333.69,344.18,341.48,374.90,366.71,369.10,364.62,372.06,362.80,386.07,376.88,365.38,399.70,399.28,384.50,385.22,399.09,393.16,375.28,368.10,382.70,400.53,385.70,387.23,373.31,387.94,382.85,386.93,426.36,360.93,337.12,340.37,364.69,352.50,364.13,344.86,390.69,351.34,429.81,426.69,398.78,392.01,415.86,510.90
2017-04-22 22:07:00.199000,L8,306.16,302.25,314.16,309.18,310.95,334.01,338.08,324.42,314.16,294.14,283.43,281.36,276.87,295.75,291.75,301.63,283.73,336.52,332.46,328.65,320.79,323.25,329.70,337.41,343.73,341.77,329.77,338.61,334.56,358.90,362.64,361.01,361.91,355.35,362.73,355.17,362.62,365.43,363.68,371.16,370.04,372.88,373.12,370.20,370.04,364.11,364.42,370.78,380.08,370.11,366.32,376.03,373.45,381.74,388.07,360.32,324.19,325.12,325.96,336.27,354.53,344.15,418.59,347.50,422.04,420.99,413.15,404.96,425.29,507.93
2017-05-24 22:07:10.251000,L8,,,251.91,260.54,268.34,281.40,296.63,305.12,286.64,269.92,251.91,249.57,,,,,,,207.66,228.51,270.91,262.07,281.15,292.82,269.79,,192.45,245.92,261.44,326.41,325.27,321.77,262.11,302.74,283.70,306.67,310.77,313.44,,,,,,,,,324.18,322.92,,,,,,,,,,,,,,292.41,322.34,314.83,347.58,355.51,356.35,359.06,349.44,222.44
2017-06-25 22:07:23.481000,L8,,,243.66,252.59,254.89,268.29,283.01,297.40,281.20,257.62,231.50,,,,,,,,,,266.51,262.67,238.81,295.71,299.14,307.56,269.09,268.92,299.70,329.29,326.12,324.65,210.71,171.09,262.83,302.12,321.83,327.13,,,,,,,,,250.19,322.60,,,,,,333.10,336.44,,,,289.40,185.19,289.32,301.81,310.00,316.84,356.22,359.22,365.65,368.03,366.35,483.18
2017-08-28 22:07:43.849000,L8,262.56,256.31,258.31,264.53,268.24,278.02,295.86,300.55,283.57,272.00,254.35,251.53,208.85,199.91,195.27,,,,,174.35,263.87,264.39,280.76,289.21,263.21,245.00,251.52,259.07,239.54,240.15,271.59,280.92,286.60,288.93,284.33,,,,,,,,315.75,310.05,310.52,,315.09,320.26,331.18,320.15,320.61,316.28,218.62,336.10,343.32,314.46,273.56,280.60,290.61,248.20,297.34,296.12,322.74,330.51,351.57,355.05,362.45,354.55,359.82,372.88
2017-10-31 22:07:55.807000,L8,312.17,311.59,318.87,319.35,316.43,337.09,333.85,349.93,331.22,295.68,287.77,282.31,287.01,292.64,297.30,295.68,343.71,342.51,340.47,341.66,338.62,335.17,337.91,344.60,354.61,343.29,336.56,341.96,338.29,369.72,361.58,363.76,357.93,357.96,359.87,354.06,362.63,363.33,369.79,372.21,380.70,376.83,379.08,372.77,373.96,368.17,370.92,374.31,379.14,372.22,363.81,375.21,365.14,375.60,390.49,372.97,332.70,329.74,328.02,344.73,356.46,347.01,415.01,355.35,395.33,421.66,409.62,404.94,424.83,
2017-12-02 22:07:46.733000,L8,302.04,300.62,308.26,308.67,308.59,326.32,331.36,317.64,333.81,292.10,284.32,283.07,285.89,293.14,341.72,342.74,337.43,336.73,333.49,334.07,332.09,328.38,331.85,339.18,347.59,338.77,336.32,339.16,338.61,363.29,357.39,359.88,352.32,356.69,350.58,352.72,349.56,362.55,361.71,373.33,375.12,372.56,375.01,370.43,371.98,366.02,370.34,371.75,378.09,369.08,363.77,376.12,360.80,373.99,389.06,366.71,328.77,324.40,322.77,341.52,353.30,343.46,410.06,351.71,393.88,413.06,401.24,408.52,490.01,
2018-03-15 22:13:22.165000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.84,365.27,374.51,367.77,385.95,389.69,369.78,335.10,331.33,328.41,344.06,353.78,343.66,413.51,362.49,395.75,425.02,421.41,422.01,437.83,
2018-04-25 22:06:50.725000,L8,304.10,302.72,308.83,304.13,308.52,331.34,338.15,335.50,310.96,292.41,281.22,279.89,279.60,295.03,294.58,303.89,306.66,334.70,330.23,330.47,332.07,332.42,330.06,335.43,344.49,340.85,329.80,338.36,331.28,358.03,355.75,362.23,355.90,355.91,360.56,357.41,361.81,364.09,365.43,371.94,379.11,373.62,376.60,376.88,372.09,366.23,370.51,370.32,380.35,371.73,365.73,379.59,391.66,384.23,392.26,361.63,323.53,326.08,326.50,339.96,355.01,343.09,424.88,348.31,398.82,404.25,399.55,395.32,422.56,505.96
2018-05-27 22:06:28.609000,L8,248.51,251.71,255.48,263.63,269.74,279.61,296.18,302.10,284.62,260.94,247.41,245.41,,,,,,,202.85,223.71,270.36,271.72,276.20,289.21,271.62,294.08,269.69,268.39,267.82,290.49,297.42,314.06,309.82,300.46,288.35,300.95,321.24,325.67,310.99,270.60,185.32,,261.01,319.07,270.89,310.82,338.78,331.20,290.49,279.93,330.54,,,,,,,,225.44,220.00,,306.21,315.46,321.33,357.19,359.89,360.23,359.68,365.68,483.02
2018-06-28 22:06:40.110000,L8,265.27,260.75,261.94,269.02,273.02,281.87,297.52,306.29,288.34,269.97,251.22,251.36,177.70,,,,,,211.17,242.56,277.93,272.25,287.62,289.43,291.55,310.02,302.24,276.14,297.33,307.46,315.51,322.46,322.77,312.84,306.10,313.89,329.00,335.28,328.32,306.49,188.63,262.09,286.83,328.60,341.45,328.31,346.50,339.72,352.38,334.82,339.69,303.14,339.66,349.13,356.70,,,,,,315.58,309.14,334.00,332.05,369.07,365.35,378.70,384.01,374.40,494.62
2018-08-31 22:07:11.120000,L8,307.09,306.31,313.29,311.13,312.01,326.69,332.02,327.89,310.78,285.90,276.14,274.38,276.81,290.87,329.44,330.08,330.21,333.27,330.38,328.21,331.43,329.26,329.17,334.06,342.79,335.78,325.84,332.57,330.51,353.35,345.45,349.51,342.84,347.35,345.46,351.32,352.67,363.34,362.17,372.89,380.97,369.73,374.24,364.89,370.72,363.63,371.44,370.40,377.91,368.79,363.01,373.66,361.73,378.08,408.71,363.84,324.42,325.90,322.92,337.91,353.34,341.65,399.11,347.69,391.49,414.96,412.78,402.80,422.29,505.37
2018-10-18 22:07:29.549000,L8,308.50,309.45,313.52,307.75,311.99,332.82,336.35,331.97,311.46,293.58,279.01,275.26,273.77,285.02,283.50,297.29,332.19,335.34,333.51,332.69,332.66,331.35,331.01,335.34,342.43,333.19,326.64,332.96,326.72,358.33,354.44,360.93,356.21,353.27,358.96,356.87,362.06,362.23,369.49,372.46,376.24,376.04,378.33,374.75,373.59,365.82,376.05,374.23,382.14,372.88,364.20,374.86,397.37,383.36,391.57,370.94,348.08,326.75,329.02,342.87,354.41,344.79,414.67,352.09,392.09,410.28,403.51,396.78,410.11,511.96
2018-12-21 22:07:30.529000,L8,315.89,316.07,324.72,320.08,315.95,336.22,335.73,328.14,312.04,289.66,276.09,274.92,277.82,289.49,301.45,333.14,334.31,344.40,342.71,339.35,331.64,332.72,334.11,339.94,350.64,341.88,339.35,340.57,338.00,370.69,361.57,362.93,362.16,361.58,352.99,355.35,348.05,365.94,361.78,374.20,375.51,375.66,374.43,373.35,371.74,367.69,370.42,370.47,378.52,366.93,365.25,374.20,361.81,375.99,388.43,369.86,329.86,325.57,327.10,339.42,356.67,342.76,400.22,358.65,393.58,403.85,397.37,397.32,439.69,
2019-01-22 22:07:26.086000,L8,307.90,306.54,315.92,315.82,311.05,331.02,329.11,327.29,311.04,292.87,279.36,280.32,284.03,338.44,344.06,342.59,336.38,341.17,337.50,337.63,333.13,336.67,332.49,337.81,348.74,342.59,338.96,341.20,338.21,363.06,361.76,360.63,357.76,355.92,355.61,356.55,350.94,367.22,361.86,374.63,376.93,376.12,373.68,375.72,372.00,369.02,371.60,374.01,381.34,369.16,368.46,374.65,365.99,376.10,388.87,371.43,328.71,324.66,326.71,340.69,355.75,341.98,412.40,353.14,392.87,436.35,399.34,400.43,439.86,525.26
2019-02-07 22:07:23.498000,L8,305.23,307.26,317.24,314.98,313.35,331.80,323.32,357.07,343.64,299.53,332.75,334.87,340.82,342.14,347.70,346.45,340.97,340.63,339.02,340.04,336.85,339.50,333.04,339.55,349.54,345.86,340.46,344.91,346.51,365.05,362.22,362.25,359.81,356.98,359.92,357.32,356.57,370.31,365.41,377.60,381.62,380.96,379.71,382.89,373.24,372.44,373.36,377.04,381.23,373.78,370.88,376.58,369.59,379.42,389.72,372.11,328.83,324.54,329.98,343.01,360.22,411.58,416.40,357.34,397.60,436.98,420.28,414.78,477.65,
2019-03-11 22:07:14.802000,L8,303.46,302.20,313.57,309.89,310.26,329.94,328.99,325.71,294.06,295.53,278.96,267.09,332.45,337.13,344.53,340.26,332.76,337.07,336.44,341.26,337.01,337.92,331.76,338.03,345.91,345.73,338.69,345.25,344.84,366.70,360.68,360.11,360.44,358.50,360.03,358.59,356.13,368.07,363.91,375.81,377.21,378.48,375.65,380.93,373.03,372.19,372.59,375.84,378.28,368.69,366.20,375.28,367.66,379.49,387.34,369.29,328.96,324.16,329.71,339.58,358.00,343.42,412.74,355.52,396.73,429.75,398.00,398.86,432.97,501.74
2019-05-30 22:07:21.058000,L8,276.29,271.40,273.04,275.27,282.40,290.47,309.62,310.11,287.67,265.75,253.20,251.22,198.88,,,,,,212.50,251.43,289.19,307.27,307.83,309.44,308.07,315.98,304.38,308.43,299.29,305.56,316.85,321.79,320.94,307.12,292.54,311.70,331.88,334.38,326.34,305.87,188.52,156.37,333.58,327.73,341.06,334.39,347.05,342.18,261.95,274.32,340.90,328.60,220.19,345.90,354.85,,,,288.66,241.25,315.64,307.31,330.31,330.98,371.37,363.06,367.97,369.87,369.03,501.36
2019-06-15 22:07:27.730000,L8,268.90,265.28,266.38,272.36,274.49,286.40,304.20,306.51,282.17,264.59,250.24,250.43,,,,,,,,226.90,277.98,275.73,298.44,302.60,291.38,312.51,301.33,273.85,297.95,299.11,311.26,316.69,321.16,306.46,285.40,307.39,327.03,199.92,320.51,259.85,162.57,,274.74,321.77,335.23,326.63,341.48,336.81,350.56,330.94,340.53,327.59,,,,,,,284.33,208.16,,305.26,329.97,321.40,363.34,362.43,363.51,367.60,367.41,477.71
2019-07-01 22:07:32.340000,L8,271.06,265.92,267.28,271.36,277.05,284.97,304.64,303.41,282.40,263.38,248.20,247.78,,,,,,,,210.57,269.00,269.69,288.75,298.67,296.68,307.04,272.66,268.03,268.41,288.33,302.20,298.53,218.76,182.51,267.08,281.65,322.08,325.31,,,,,276.15,322.62,336.08,316.98,344.48,340.59,349.88,337.22,341.58,,343.81,349.30,354.67,,,281.83,293.92,239.02,314.04,308.91,325.12,324.41,372.94,368.45,372.06,380.29,394.77,496.84
2019-07-17 22:07:34.929000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,260.85,249.00,241.27,245.83,221.32,,216.22,208.92,202.11,263.01,289.21,319.17,327.96,329.82,321.81,190.09,,,,,,,335.42,346.00,333.72,339.36,,,,,,,159.49,277.49,253.25,309.22,299.30,328.98,323.84,360.86,364.46,360.41,365.09,353.38,283.53
2019-08-02 22:07:41.830000,L8,311.60,313.32,321.88,325.92,323.74,338.95,337.56,330.59,312.74,289.63,278.72,277.57,274.00,287.50,293.41,294.81,341.66,343.67,340.72,341.12,343.26,337.30,337.56,344.95,353.83,346.01,335.74,343.05,341.11,358.48,356.10,356.90,353.93,354.27,352.85,351.87,370.40,362.70,363.04,372.98,375.33,372.17,384.92,362.31,370.34,366.79,373.38,371.08,382.20,369.91,363.71,375.55,367.11,377.39,391.25,350.30,312.94,320.40,320.93,338.72,353.02,342.88,416.82,349.61,396.24,423.93,400.19,406.31,426.71,521.50
2019-08-18 22:07:47.079000,L8,262.03,258.60,260.73,262.16,270.83,276.70,298.28,300.50,283.73,264.27,249.04,242.18,,,,,,,,,261.97,264.91,282.80,297.17,238.16,292.11,275.59,265.34,267.81,283.33,287.52,301.31,305.65,302.40,307.43,305.18,316.89,322.29,319.28,,,,335.31,324.39,333.00,316.10,337.37,333.08,342.95,328.79,327.86,,,333.43,242.00,207.46,,,282.42,249.01,182.83,285.63,312.69,326.01,346.31,355.43,356.59,355.41,349.12,457.82
2019-10-05 22:08:00.157000,L8,313.59,313.43,319.16,327.19,322.53,334.64,329.31,331.98,312.18,291.05,275.68,278.24,274.32,292.16,292.51,338.16,343.26,342.47,347.50,345.21,346.63,343.01,339.17,347.22,356.25,347.59,338.01,344.19,344.21,362.95,359.86,359.03,358.33,354.17,359.48,352.75,370.00,362.21,358.90,374.26,380.22,377.13,383.32,374.92,372.41,364.55,369.77,370.54,382.30,369.46,364.03,373.35,391.95,378.07,394.71,372.09,331.21,328.56,325.80,339.82,357.34,343.02,408.38,354.26,394.09,408.28,393.15,389.35,413.45,528.53
2019-10-21 22:08:01.720000,L8,300.12,298.02,292.88,304.08,310.11,324.64,329.26,329.33,313.65,295.09,285.48,283.43,279.61,289.25,289.35,297.22,314.59,334.04,331.88,335.30,341.14,337.09,335.11,341.48,346.78,336.02,324.00,329.00,325.52,344.73,341.52,344.53,341.47,340.89,334.56,329.75,323.02,333.08,315.29,353.97,356.50,345.41,350.59,337.85,351.76,357.44,352.86,360.27,367.52,143.89,240.21,308.97,292.62,164.24,176.93,277.45,299.15,239.09,275.96,250.54,,,,,,,,,,
2019-12-08 22:07:56.574000,L8,319.06,319.37,324.86,328.75,325.14,336.56,336.56,331.56,338.56,299.47,279.95,330.74,342.78,343.83,347.34,350.72,351.28,353.45,353.93,349.49,346.00,492.24,491.79,488.71,485.94,471.23,484.28,492.57,488.22,492.54,473.68,482.96,481.43,364.41,364.14,359.66,357.64,368.47,363.55,378.37,379.62,379.82,378.98,382.08,374.47,371.38,376.80,375.47,383.28,374.05,371.40,377.37,368.52,381.15,393.50,373.52,329.39,327.35,326.05,342.55,358.77,348.02,411.60,354.75,394.23,426.85,423.93,400.30,511.76,
2020-01-09 22:07:49.551000,L8,306.70,305.22,309.61,310.67,310.20,327.60,329.03,325.00,291.29,294.97,276.36,297.73,328.54,335.74,337.77,338.99,338.32,340.38,337.52,338.06,338.62,336.28,335.87,342.41,348.76,344.44,337.96,342.20,342.79,361.41,361.22,357.42,357.31,355.60,358.42,353.41,357.75,360.61,363.37,372.00,375.86,374.06,376.81,375.03,371.69,366.89,370.43,373.41,382.65,372.03,365.85,371.57,367.13,370.39,384.05,366.52,324.41,320.70,320.34,336.97,353.47,340.86,407.24,350.32,392.85,419.09,396.25,404.11,420.98,
2020-02-10 22:07:40.719000,L8,341.80,340.63,304.19,327.27,350.26,339.55,343.06,337.70,389.97,292.79,288.51,327.45,329.29,337.63,340.38,355.77,350.08,360.40,352.51,348.66,337.21,338.80,343.15,343.65,351.71,347.86,347.39,346.96,351.94,370.06,361.49,366.14,362.13,365.55,363.02,361.00,363.68,471.73,489.15,489.57,500.45,498.63,386.78,380.54,376.43,364.96,376.15,372.14,388.01,374.45,369.99,378.60,394.07,377.99,393.08,398.02,331.54,327.46,325.51,368.51,400.21,348.70,410.56,363.88,401.39,420.75,401.98,401.22,418.97,
2020-03-13 22:07:30.028000,L8,329.00,333.79,331.44,336.14,326.66,343.24,344.93,336.88,335.78,301.55,307.66,336.15,352.02,350.84,477.55,471.72,488.74,364.05,369.64,356.40,363.37,351.03,353.99,359.38,366.16,355.37,358.38,354.57,362.26,380.80,371.07,374.11,367.18,371.69,371.80,367.47,371.17,381.19,373.38,385.33,386.85,415.21,389.14,387.34,381.59,371.54,474.99,491.90,479.76,473.56,417.12,383.23,369.30,386.26,396.72,379.29,338.89,338.24,335.05,350.89,372.30,355.60,415.05,411.89,420.71,425.34,405.07,410.27,499.93,
2020-05-16 22:07:03.451000,L8,364.19,329.30,278.06,296.83,292.52,291.74,332.73,335.81,302.14,286.17,275.48,267.27,258.43,279.38,337.64,339.20,338.67,339.76,337.22,336.63,349.01,340.04,336.09,333.65,336.66,337.79,331.30,342.19,342.64,351.17,353.81,351.42,349.81,497.40,484.44,487.85,484.04,360.69,353.02,365.38,365.71,366.16,375.83,372.80,368.45,365.47,371.21,373.23,381.56,372.65,367.51,375.91,369.03,376.07,389.36,330.10,295.67,316.68,321.07,335.46,347.99,341.79,411.75,348.71,398.95,423.91,399.58,400.79,427.80,
2020-06-01 22:07:08.444000,L8,,,,246.50,261.07,263.50,289.61,296.80,276.34,255.83,240.21,235.82,,,,,,,,,,,,,,304.28,273.97,270.80,301.27,292.53,295.66,295.76,291.29,298.59,289.29,298.42,321.08,325.69,308.41,255.17,163.73,,270.89,316.18,331.38,,341.79,333.12,,,,,,,,,,,,,,275.58,318.12,320.91,355.79,357.54,353.43,345.94,352.79,233.27
2020-08-04 22:07:35.564000,L8,,,,226.13,251.68,253.84,283.52,291.83,273.94,252.27,238.62,225.90,,,,,,,189.88,200.92,202.27,250.45,292.03,304.02,287.93,307.76,301.77,272.62,309.50,301.31,306.19,313.53,317.03,304.14,299.01,305.45,322.36,328.24,321.03,306.05,188.01,262.38,344.44,329.51,339.94,327.43,341.99,341.22,257.44,277.77,332.87,,308.02,330.75,316.38,161.90,233.41,,282.21,232.01,182.03,292.49,321.82,327.65,363.87,362.85,368.35,367.91,368.15,491.82
2020-09-21 22:07:54.687000,L8,311.70,311.28,313.56,319.87,315.38,328.11,329.43,332.99,315.49,287.20,274.73,273.09,274.75,282.23,295.33,286.98,331.62,340.13,338.70,337.80,341.20,338.77,338.18,346.52,356.22,344.38,338.65,341.06,348.70,358.64,353.18,354.85,350.65,350.43,346.73,355.09,357.77,365.26,360.98,374.65,374.55,371.17,372.85,369.80,372.15,368.63,374.86,374.88,380.85,371.43,367.22,374.17,360.34,372.18,388.83,366.58,326.90,324.25,324.47,339.03,357.82,345.74,414.82,349.87,388.63,395.18,402.77,402.19,427.15,521.08
2021-02-12 22:07:43.180000,L8,377.51,370.12,363.83,363.00,363.26,366.19,364.49,362.24,388.49,410.66,413.02,422.06,435.50,421.66,392.64,393.94,479.49,436.18,441.29,444.74,440.69,448.09,411.10,432.08,440.46,457.38,436.93,436.16,394.81,391.41,393.86,417.85,424.55,422.33,425.89,425.67,429.95,426.78,424.55,423.20,428.67,437.85,428.47,436.07,437.86,433.55,433.53,435.99,440.77,433.15,427.89,426.99,386.91,407.73,430.51,413.18,373.34,376.79,383.42,399.30,420.88,423.70,432.63,445.04,440.92,438.37,426.45,415.23,514.52,
2021-03-16 22:07:27.743000,L8,309.65,309.00,311.99,323.01,316.00,343.29,334.30,332.97,314.90,295.32,318.77,328.12,336.36,338.87,348.72,346.90,349.16,352.13,353.16,347.56,350.07,342.92,347.72,351.99,362.68,349.62,347.43,349.40,351.06,371.76,364.69,368.60,362.97,366.74,366.59,359.38,368.14,365.28,370.00,373.58,381.92,378.15,382.62,379.22,373.57,369.11,372.94,376.26,383.46,375.82,367.97,374.46,366.01,373.28,388.06,366.21,325.01,326.14,327.26,343.07,356.45,343.01,410.03,356.50,394.76,391.46,401.62,407.72,434.09,
2021-04-17 22:07:18.077000,L8,323.04,318.51,321.42,331.52,328.13,343.74,337.00,338.98,322.08,295.25,327.16,332.65,348.88,344.91,356.79,353.30,353.43,355.60,359.81,352.91,350.01,349.17,351.70,360.41,367.32,356.34,352.94,356.58,356.56,375.47,371.59,375.21,368.62,371.05,368.48,363.42,371.10,379.03,369.01,379.29,381.97,382.30,384.90,385.02,375.13,374.68,377.23,377.09,382.66,376.58,374.11,378.82,368.02,379.27,392.08,361.40,325.72,327.94,330.22,342.11,362.60,346.65,414.19,356.28,395.80,426.93,398.22,412.67,473.98,
2021-05-03 22:07:08.587000,L8,321.88,318.21,321.37,331.35,327.98,344.78,337.65,336.52,320.40,300.50,327.65,332.97,350.40,344.85,357.05,354.28,355.63,356.41,360.11,352.91,349.07,348.26,353.93,360.01,367.11,355.95,352.22,354.04,357.46,374.45,369.51,372.52,368.19,368.85,367.27,360.40,366.10,377.99,365.62,377.37,376.87,377.41,377.59,380.85,373.90,372.92,375.66,379.74,381.36,376.18,374.60,378.70,368.80,380.72,392.19,335.57,324.32,328.02,329.47,342.38,361.06,348.71,381.55,356.48,397.86,435.50,400.39,403.09,444.93,
2021-05-19 22:07:16.079000,L8,323.90,319.60,323.34,340.87,338.12,356.48,338.60,340.57,322.37,291.94,309.67,337.29,350.75,348.58,362.64,357.25,361.73,356.62,362.92,353.25,358.32,348.92,356.19,361.85,370.53,359.16,349.13,360.25,358.54,376.46,368.38,372.55,367.73,368.68,368.94,359.85,373.67,368.50,367.55,373.50,379.63,378.26,384.00,380.65,375.69,368.11,376.14,378.26,384.42,378.41,374.14,379.88,371.78,381.31,391.85,338.30,322.46,328.41,328.32,343.94,357.88,353.04,422.58,351.81,428.47,426.48,414.24,403.86,459.99,
2021-07-22 22:07:36.760000,L8,,,,238.85,243.98,235.38,257.21,218.86,284.99,263.99,233.63,,,,,,,,,,,,,,325.92,315.80,274.50,320.49,318.41,329.27,327.21,321.74,322.38,299.04,282.59,301.62,320.92,328.33,312.79,257.34,180.70,,250.61,328.11,331.97,,337.95,339.49,337.97,320.61,,,,333.29,154.16,,,,,,,286.80,322.81,320.82,356.36,360.72,356.09,354.80,348.53,484.79
2021-08-23 22:07:49.080000,L8,346.57,340.27,337.55,352.34,351.44,356.62,335.31,339.94,327.12,304.47,292.41,293.80,293.65,301.69,301.54,311.85,351.41,358.14,363.44,347.87,349.01,346.53,358.13,392.14,394.89,388.48,389.29,388.59,393.21,389.74,385.80,383.36,375.59,377.67,378.27,366.73,384.74,369.10,370.34,377.40,384.49,383.32,383.27,382.53,379.01,372.77,379.06,384.44,386.08,379.42,376.87,380.38,383.32,391.21,402.11,372.14,333.73,330.46,338.63,346.45,361.20,350.54,408.59,371.67,406.77,425.97,424.21,426.23,513.83,
2021-09-24 22:07:56.691000,L8,315.72,314.21,320.02,333.81,328.42,332.81,322.30,320.11,318.09,295.91,284.27,285.34,281.50,289.90,296.89,287.88,319.13,351.05,339.51,326.08,326.81,323.59,329.57,331.65,357.21,344.84,341.77,346.38,355.72,367.75,355.18,355.86,353.86,351.47,343.59,351.83,352.85,364.04,352.96,372.77,373.33,371.46,485.60,500.88,495.16,487.53,373.95,375.94,380.55,367.66,369.56,376.90,369.00,382.18,395.78,360.59,325.14,320.79,320.02,331.17,354.77,343.42,418.77,346.87,392.80,406.38,408.88,403.73,424.41,526.47
